method,clusters,variant,calibration,alpha,threshold,units,rank,exceedances
c16_centroid_distance,16,centroid_distance,task_init,0.02,6.168003559112549,70,70,0
c16_centroid_distance,16,centroid_distance,task_init,0.03,3.093043565750122,70,69,1
c16_centroid_distance,16,centroid_distance,task_init,0.05,3.080336332321167,70,68,2
c16_centroid_distance,16,centroid_distance,task_init,0.1,2.862701892852783,70,64,6
c16_assigned_radius,16,assigned_radius,episode,0.02,1.4485132694244385,541,532,9
c16_assigned_radius,16,assigned_radius,episode,0.03,1.4156415462493896,541,526,15
c16_assigned_radius,16,assigned_radius,episode,0.05,1.346903920173645,541,515,26
c16_assigned_radius,16,assigned_radius,episode,0.1,1.2379732131958008,541,488,53
c16_assigned_radius,16,assigned_radius,task_init,0.02,2.82403302192688,70,70,0
c16_assigned_radius,16,assigned_radius,task_init,0.03,1.6854181289672852,70,69,1
c16_assigned_radius,16,assigned_radius,task_init,0.05,1.5999705791473389,70,68,2
c16_assigned_radius,16,assigned_radius,task_init,0.1,1.425997018814087,70,64,6
c16_union_radius,16,union_radius,episode,0.02,1.4310466051101685,541,532,9
c16_union_radius,16,union_radius,episode,0.03,1.398297667503357,541,526,15
c16_union_radius,16,union_radius,episode,0.05,1.340127944946289,541,515,26
c16_union_radius,16,union_radius,episode,0.1,1.2308903932571411,541,488,53
c16_union_radius,16,union_radius,task_init,0.02,2.82403302192688,70,70,0
c16_union_radius,16,union_radius,task_init,0.03,1.5999705791473389,70,69,1
c16_union_radius,16,union_radius,task_init,0.05,1.5953234434127808,70,68,2
c16_union_radius,16,union_radius,task_init,0.1,1.425997018814087,70,64,6
c32_centroid_distance,32,centroid_distance,episode,0.02,2.4838201999664307,541,532,9
c32_centroid_distance,32,centroid_distance,episode,0.03,2.4309639930725098,541,526,15
c32_centroid_distance,32,centroid_distance,episode,0.05,2.333808422088623,541,515,26
c32_centroid_distance,32,centroid_distance,episode,0.1,2.1408581733703613,541,488,53
c32_centroid_distance,32,centroid_distance,task_init,0.02,5.037378787994385,70,70,0
c32_centroid_distance,32,centroid_distance,task_init,0.03,2.828495502471924,70,69,1
c32_centroid_distance,32,centroid_distance,task_init,0.05,2.8274085521698,70,68,2
c32_centroid_distance,32,centroid_distance,task_init,0.1,2.526963949203491,70,64,6
c32_assigned_radius,32,assigned_radius,episode,0.02,1.5202382802963257,541,532,9
c32_assigned_radius,32,assigned_radius,episode,0.03,1.4578883647918701,541,526,15
c32_assigned_radius,32,assigned_radius,episode,0.05,1.3922920227050781,541,515,26
c32_assigned_radius,32,assigned_radius,episode,0.1,1.2804447412490845,541,488,53
c32_assigned_radius,32,assigned_radius,task_init,0.02,2.2824971675872803,70,70,0
c32_assigned_radius,32,assigned_radius,task_init,0.03,1.8213800191879272,70,69,1
c32_assigned_radius,32,assigned_radius,task_init,0.05,1.6703330278396606,70,68,2
c32_assigned_radius,32,assigned_radius,task_init,0.1,1.5074666738510132,70,64,6
c32_union_radius,32,union_radius,episode,0.02,1.4578883647918701,541,532,9
c32_union_radius,32,union_radius,episode,0.03,1.4309144020080566,541,526,15
c32_union_radius,32,union_radius,episode,0.05,1.3796305656433105,541,515,26
c32_union_radius,32,union_radius,episode,0.1,1.2577706575393677,541,488,53
c32_union_radius,32,union_radius,task_init,0.02,2.2824971675872803,70,70,0
c32_union_radius,32,union_radius,task_init,0.03,1.8107945919036865,70,69,1
c32_union_radius,32,union_radius,task_init,0.05,1.5850768089294434,70,68,2
c32_union_radius,32,union_radius,task_init,0.1,1.4676095247268677,70,64,6
c64_centroid_distance,64,centroid_distance,episode,0.02,2.294105052947998,541,532,9
c64_centroid_distance,64,centroid_distance,episode,0.03,2.2029340267181396,541,526,15
c64_centroid_distance,64,centroid_distance,episode,0.05,2.1321120262145996,541,515,26
c64_centroid_distance,64,centroid_distance,episode,0.1,1.961318850517273,541,488,53
c64_centroid_distance,64,centroid_distance,task_init,0.02,4.832129955291748,70,70,0
c64_centroid_distance,64,centroid_distance,task_init,0.03,2.7542030811309814,70,69,1
c64_centroid_distance,64,centroid_distance,task_init,0.05,2.5395030975341797,70,68,2
c64_centroid_distance,64,centroid_distance,task_init,0.1,2.317854166030884,70,64,6
c64_assigned_radius,64,assigned_radius,episode,0.02,1.6641151905059814,541,532,9
c64_assigned_radius,64,assigned_radius,episode,0.03,1.5694973468780518,541,526,15
c64_assigned_radius,64,assigned_radius,episode,0.05,1.5025193691253662,541,515,26
c64_assigned_radius,64,assigned_radius,episode,0.1,1.400659441947937,541,488,53
c64_assigned_radius,64,assigned_radius,task_init,0.02,2.4570159912109375,70,70,0
c64_assigned_radius,64,assigned_radius,task_init,0.03,1.9738514423370361,70,69,1
c64_assigned_radius,64,assigned_radius,task_init,0.05,1.8245136737823486,70,68,2
c64_assigned_radius,64,assigned_radius,task_init,0.1,1.5784002542495728,70,64,6
c64_union_radius,64,union_radius,episode,0.02,1.496963620185852,541,532,9
c64_union_radius,64,union_radius,episode,0.03,1.4420770406723022,541,526,15
c64_union_radius,64,union_radius,episode,0.05,1.3900004625320435,541,515,26
c64_union_radius,64,union_radius,episode,0.1,1.3080778121948242,541,488,53
c64_union_radius,64,union_radius,task_init,0.02,2.4570159912109375,70,70,0
c64_union_radius,64,union_radius,task_init,0.03,1.9379245042800903,70,69,1
c64_union_radius,64,union_radius,task_init,0.05,1.7005103826522827,70,68,2
c64_union_radius,64,union_radius,task_init,0.1,1.4788397550582886,70,64,6
