run,relative_query,metric,layer,expert,auc_minus_half,ci_low,ci_high,mean_raw_difference,cells,positive_cells,negative_cells,sign_p,bh_q_across_2x4x32
seed1000_1007,3,soft_probability,13,8,-0.11029761904761903,-0.2377827380952381,0.010953124999999836,-0.0007010054541751742,40,13,26,0.05325191409792751,0.16624987815938344
seed1000_1007,3,soft_probability,13,9,0.07188988095238094,-0.045642857142857145,0.19099181547619046,0.0006565001094713807,40,24,16,0.26818725105476915,0.4834925089438092
seed1000_1007,3,soft_probability,13,10,0.22988095238095235,0.1180941220238095,0.33006845238095234,0.0026645006146281958,40,29,8,0.0007528970600105822,0.014826280566362234
seed1000_1007,3,soft_probability,13,11,-0.18279761904761907,-0.28354613095238096,-0.08200446428571431,-0.0010669536422938108,40,10,29,0.0033778479119064286,0.03325881020954022
seed1000_1007,3,soft_probability,13,12,-0.12458333333333335,-0.23658705357142856,-0.00442559523809545,-0.0003671982267405838,40,11,26,0.020073851919732988,0.09882511714330086
seed1000_1007,3,soft_probability,13,13,0.15619047619047619,0.029165178571428568,0.2720349702380952,0.0013031646376475692,40,27,13,0.03847730828420026,0.14485574883463628
seed1000_1007,3,soft_probability,13,14,0.1475595238095238,0.022370535714285714,0.26167968749999987,0.0013489503180608153,40,24,16,0.26818725105476915,0.4834925089438092
seed1000_1007,3,soft_probability,13,15,-0.06468749999999998,-0.18393601190476191,0.05373958333333322,-0.0013811627868562937,40,14,24,0.14330665429588407,0.3190130739108376
seed1000_1007,3,soft_probability,13,16,-0.023035714285714295,-0.14312574404761905,0.09662127976190468,6.461655721068382e-05,40,18,19,1.0,1.0
seed1000_1007,3,soft_probability,13,17,-0.14674107142857143,-0.2633389136904762,-0.018109747023809613,-0.0013134712353348732,40,13,26,0.05325191409792751,0.16624987815938344
seed1000_1007,3,soft_probability,13,18,0.07910714285714285,-0.03739657738095239,0.19134374999999998,0.0004814989515580237,40,19,17,0.8679394004284404,0.956859418672597
seed1000_1007,3,soft_probability,13,19,-0.079375,-0.1961324404761905,0.03704538690476178,-0.00022052685380913317,40,13,24,0.09887174959294498,0.2556683625837769
seed1000_1007,3,soft_probability,13,20,0.37720238095238096,0.31016815476190474,0.43747172619047625,0.004194752313196659,40,37,3,1.946500560734421e-08,4.983041435480118e-06
seed1000_1007,3,soft_probability,13,21,0.024136904761904755,-0.09923809523809525,0.14640252976190443,-9.269700240110978e-05,40,19,18,1.0,1.0
seed1000_1007,3,soft_probability,13,22,0.04418154761904761,-0.08881808035714286,0.17290922619047613,0.0006817626999691129,40,23,16,0.3367836351899314,0.5289362614025916
seed1000_1007,3,soft_probability,13,23,0.017395833333333333,-0.08922991071428571,0.12211830357142846,0.00030607395456172526,40,21,17,0.6271025701571489,0.7869522449030888
seed1000_1007,3,soft_probability,13,24,0.15604166666666666,0.0569203869047619,0.2551432291666665,0.0008304693037644029,40,25,11,0.028816719655878842,0.12093574150663908
seed1000_1007,3,soft_probability,13,25,-0.19089285714285714,-0.29918154761904764,-0.07706845238095246,-0.0019425067584961653,40,10,27,0.007632078602910042,0.05009774672679412
seed1000_1007,3,soft_probability,13,26,-0.11008928571428571,-0.21675074404761907,0.006822916666666613,-0.0018090367084369063,40,15,22,0.3240086000878364,0.5289362614025916
seed1000_1007,3,soft_probability,13,27,-0.06883928571428571,-0.2026227678571429,0.046529017857142634,-0.0005540695856325328,40,17,21,0.6271025701571489,0.7869522449030888
seed1000_1007,3,soft_probability,13,28,-0.1307589285714286,-0.22488988095238094,-0.03563950892857151,-0.0011004379484802485,40,12,22,0.12144948495551944,0.28523915732672456
seed1000_1007,3,soft_probability,13,29,-0.17394345238095238,-0.27924181547619054,-0.06086569940476198,-0.0011389267165213823,40,10,26,0.011330984183587134,0.06592572615905241
seed1000_1007,3,soft_probability,13,30,0.18061011904761903,0.06323735119047617,0.30326190476190473,0.0018430904019623995,40,28,11,0.009475304279476404,0.05775423560823713
seed1000_1007,3,soft_probability,13,31,0.1337053571428571,0.019641369047619043,0.23818526785714284,0.0010684655280783772,40,25,13,0.07295138851623051,0.20081242430274204
seed1000_1007,3,soft_probability,14,0,0.14526785714285712,0.015056547619047622,0.2692157738095237,0.001957701286301017,40,25,13,0.07295138851623051,0.20081242430274204
seed1000_1007,3,soft_probability,14,1,0.0565625,-0.05171242559523811,0.16330171130952362,0.0002805235853884369,40,19,19,1.0,1.0
seed1000_1007,3,soft_probability,14,2,0.26983630952380955,0.17578720238095238,0.35816815476190456,0.0026212274096906185,40,30,8,0.0004719867429230362,0.010984418744390661
seed1000_1007,3,soft_probability,14,3,0.1673511904761905,0.050363839285714265,0.2795245535714285,0.0013157908106222749,40,26,12,0.03355243967962451,0.13214499319975193
seed1000_1007,3,soft_probability,14,4,-0.10220238095238096,-0.2113883928571429,0.014920386904761837,-0.0009799713734537363,40,14,23,0.18774155899882317,0.3972052818487498
seed1000_1007,3,soft_probability,14,5,0.0509672619047619,-0.06654947916666668,0.15783891369047595,0.0005836164928041399,40,24,14,0.14330665429588407,0.3190130739108376
seed1000_1007,3,soft_probability,14,6,0.03822916666666666,-0.07050595238095239,0.15261086309523808,0.000876521342433989,40,19,18,1.0,1.0
seed1000_1007,3,soft_probability,14,7,-0.10049107142857143,-0.2211294642857143,0.021400669642857122,-0.0005246975924819708,40,15,23,0.2558750795433298,0.4678858597363744
seed1000_1007,3,soft_probability,14,8,-0.08809523809523809,-0.20071800595238096,0.035893601190476195,-0.0006719572702422738,40,14,25,0.10812902140605729,0.2587012100929969
seed1000_1007,3,soft_probability,14,9,-0.13864583333333336,-0.23994270833333334,-0.02770572916666669,-0.0009746154537424445,40,12,25,0.04703102743951604,0.16493072636323433
seed1000_1007,3,soft_probability,14,10,-0.1660863095238095,-0.2877250744047619,-0.0370915178571429,-0.0009640717762522399,40,12,27,0.023702702470473014,0.10284562427866256
seed1000_1007,3,soft_probability,14,11,0.2253571428571428,0.13170238095238096,0.31662202380952376,0.0016730945790186524,40,27,9,0.00393317302223295,0.03596043906041554
seed1000_1007,3,soft_probability,14,12,-0.20255952380952383,-0.30786160714285715,-0.09385416666666675,-0.0030266097746789455,40,12,28,0.01658900337497471,0.08666907885701072
seed1000_1007,3,soft_probability,14,13,0.046011904761904754,-0.08833630952380954,0.17173363095238092,0.0009220620850101113,40,19,20,1.0,1.0
seed1000_1007,3,soft_probability,14,14,-0.05595238095238096,-0.18028273809523812,0.07178645833333332,-0.00017160680727101862,40,15,22,0.3240086000878364,0.5289362614025916
seed1000_1007,3,soft_probability,14,15,-0.19385416666666666,-0.3140866815476191,-0.06457663690476197,-0.0022808166686445475,40,12,27,0.023702702470473014,0.10284562427866256
seed1000_1007,3,soft_probability,14,16,-0.05764880952380953,-0.18110342261904763,0.06303720238095237,-0.0006933711119927466,40,17,21,0.6271025701571489,0.7869522449030888
seed1000_1007,3,soft_probability,14,17,-0.1870684523809524,-0.28952938988095245,-0.08319196428571433,-0.001238093595020473,40,12,27,0.023702702470473014,0.10284562427866256
seed1000_1007,3,soft_probability,14,18,-0.01604166666666667,-0.14815848214285718,0.10866517857142856,-0.0002576302213128656,40,21,18,0.7492586247608415,0.8748350059782151
seed1000_1007,3,soft_probability,14,19,0.052544642857142866,-0.07394531250000001,0.17592410714285706,0.0003132599813397974,40,22,15,0.3240086000878364,0.5289362614025916
seed1000_1007,3,soft_probability,14,20,0.05761904761904761,-0.07060416666666666,0.18025892857142847,0.0009328540181741118,40,20,16,0.617719317029696,0.7869522449030888
seed1000_1007,3,soft_probability,14,21,-0.09930059523809524,-0.2010956101190476,-0.0006075148809525636,-0.0009125052019953728,40,11,22,0.08014331245794892,0.21743957625800056
seed1000_1007,3,soft_probability,14,22,-0.11563988095238095,-0.2347578125,0.005629836309523775,-0.0008107520407065749,40,14,25,0.10812902140605729,0.2587012100929969
seed1000_1007,3,soft_probability,14,23,-0.10203869047619048,-0.2157552083333334,0.017514508928571343,-0.0008307543466798961,40,16,21,0.5113757815852296,0.7075858698793189
seed1000_1007,3,soft_probability,14,24,0.05401785714285715,-0.07379464285714285,0.18531770833333322,-1.0529346582188737e-05,40,23,15,0.2558750795433298,0.4678858597363744
seed1000_1007,3,soft_probability,14,25,-0.12101190476190478,-0.22887127976190477,-0.016532738095238187,-0.0009494725381955504,40,13,26,0.05325191409792751,0.16624987815938344
seed1000_1007,3,soft_probability,14,26,0.26163690476190476,0.1632046130952381,0.3502544642857142,0.0022019825410097837,40,32,7,7.025478407740593e-05,0.00299753745396932
seed1000_1007,3,soft_probability,14,27,-0.014598214285714289,-0.12862723214285715,0.10250781249999995,-0.00028146355180069804,40,18,19,1.0,1.0
seed1000_1007,3,soft_probability,14,28,0.09864583333333332,-0.038454613095238094,0.22708444940476186,0.0010023333597928286,40,23,16,0.3367836351899314,0.5289362614025916
seed1000_1007,3,soft_probability,14,29,-0.06403273809523809,-0.18293526785714287,0.050132812499999665,-6.605019007110968e-05,40,15,22,0.3240086000878364,0.5289362614025916
seed1000_1007,3,soft_probability,14,30,0.14757440476190475,0.032882068452380946,0.25482068452380935,0.0012237128103151917,40,30,9,0.0010650196345523,0.0170403141528368
seed1000_1007,3,soft_probability,14,31,-0.04302083333333334,-0.16796949404761907,0.08149181547619044,-0.0002597148413769901,40,17,22,0.5223973804968409,0.7075858698793189
seed1000_1007,3,soft_probability,15,0,0.24592261904761906,0.13440252976190475,0.3425420386904761,0.0024275046307593584,40,32,7,7.025478407740593e-05,0.00299753745396932
seed1000_1007,3,soft_probability,15,1,0.11136904761904762,-0.011530133928571428,0.23253348214285716,0.0014690668322145939,40,25,14,0.10812902140605729,0.2587012100929969
seed1000_1007,3,soft_probability,15,2,0.17211309523809523,0.06297544642857145,0.275677083333333,0.0025180955417454243,40,25,12,0.04703102743951604,0.16493072636323433
seed1000_1007,3,soft_probability,15,3,-0.0603720238095238,-0.16967410714285713,0.04596837797619046,-0.000663979968521744,40,17,20,0.7428293587290682,0.8748350059782151
seed1000_1007,3,soft_probability,15,4,0.028601190476190468,-0.09748065476190476,0.1623526785714285,-6.327890150714666e-05,40,22,17,0.5223973804968409,0.7075858698793189
seed1000_1007,3,soft_probability,15,5,0.032812499999999994,-0.08818452380952382,0.14767819940476182,0.0002682606573216617,40,18,18,1.0,1.0
seed1000_1007,3,soft_probability,15,6,-0.05242559523809524,-0.15103013392857143,0.05112239583333329,-0.0007751042139716446,40,16,20,0.617719317029696,0.7869522449030888
seed1000_1007,3,soft_probability,15,7,-0.05608630952380952,-0.16946949404761905,0.059383556547618996,-0.0003068201767746359,40,17,21,0.6271025701571489,0.7869522449030888
seed1000_1007,3,soft_probability,15,8,0.007023809523809521,-0.1382440476190476,0.1503630952380952,0.003308097366243601,40,20,19,1.0,1.0
seed1000_1007,3,soft_probability,15,9,-0.12552083333333336,-0.23862686011904763,-0.013346726190476377,-0.0009769415482878685,40,14,22,0.2429849540349096,0.4678858597363744
seed1000_1007,3,soft_probability,15,10,-0.05261904761904762,-0.17411309523809523,0.07054166666666663,-0.000785036594606936,40,18,22,0.6358280026288412,0.7901551877329289
seed1000_1007,3,soft_probability,15,11,-0.03745535714285715,-0.1648869047619048,0.0927931547619047,0.00022427085787057877,40,18,20,0.8714146793645341,0.956859418672597
seed1000_1007,3,soft_probability,15,12,0.08227678571428573,-0.03871949404761906,0.19780245535714283,0.0012475884286686778,40,25,14,0.10812902140605729,0.2587012100929969
seed1000_1007,3,soft_probability,15,13,0.1408779761904762,0.024703869047619047,0.25554985119047613,0.0021241293288767338,40,26,13,0.05325191409792751,0.16624987815938344
seed1000_1007,3,soft_probability,15,14,0.08358630952380951,-0.03923214285714287,0.2022853422619047,0.000999381416477263,40,20,16,0.617719317029696,0.7869522449030888
seed1000_1007,3,soft_probability,15,15,0.09761904761904762,-0.018173363095238097,0.2149144345238095,0.001412316458299756,40,24,13,0.09887174959294498,0.2556683625837769
seed1000_1007,3,soft_probability,15,16,-0.22723214285714288,-0.3266465773809524,-0.10809077380952384,-0.002123329322785139,40,10,30,0.0022214337732293643,0.02369529358111322
seed1000_1007,3,soft_probability,15,17,-0.1844940476190476,-0.28982291666666665,-0.06996651785714303,-0.0011558710830286145,40,11,29,0.006426576095691416,0.044464958932351424
seed1000_1007,3,soft_probability,15,18,-0.11913690476190478,-0.2325744047619048,-0.00261681547619049,-0.0009123546187765896,40,12,25,0.04703102743951604,0.16493072636323433
seed1000_1007,3,soft_probability,15,19,-0.14870535714285713,-0.2650669642857143,-0.029480282738095318,-0.0012205889215692878,40,13,26,0.05325191409792751,0.16624987815938344
seed1000_1007,3,soft_probability,15,20,0.0010267857142857134,-0.12905394345238094,0.12051785714285707,0.00046776747331023216,40,21,18,0.7492586247608415,0.8748350059782151
seed1000_1007,3,soft_probability,15,21,-0.14029761904761903,-0.26554389880952384,-0.010374255952381024,-0.001070160767994821,40,15,24,0.19959086691960692,0.40551795183666167
seed1000_1007,3,soft_probability,15,22,-0.2668005952380953,-0.36541517857142863,-0.15614434523809534,-0.0029710414819419384,40,7,31,0.00011616700794547796,0.0033043060037824842
seed1000_1007,3,soft_probability,15,23,0.15711309523809522,0.05131361607142857,0.263890625,0.0014417472993955016,40,24,12,0.06524533522315323,0.19650359784855562
seed1000_1007,3,soft_probability,15,24,-0.11744047619047619,-0.22877157738095238,-0.0043080357142857625,-0.0008173633250407875,40,13,23,0.13249816396273673,0.3083593634041873
seed1000_1007,3,soft_probability,15,25,-0.2470089285714286,-0.3444698660714286,-0.12378906250000003,-0.0036672845017164946,40,10,30,0.0022214337732293643,0.02369529358111322
seed1000_1007,3,soft_probability,15,26,0.10782738095238095,-0.009785714285714293,0.22822916666666657,0.0008008921286091208,40,24,15,0.19959086691960692,0.40551795183666167
seed1000_1007,3,soft_probability,15,27,-0.09099702380952382,-0.2155022321428572,0.03431919642857132,-0.0014068937161937356,40,16,21,0.5113757815852296,0.7075858698793189
seed1000_1007,3,soft_probability,15,28,-0.24415178571428572,-0.3350457589285714,-0.138193824404762,-0.0015288996510207653,40,5,31,1.2913485988974571e-05,0.0016529262065887451
seed1000_1007,3,soft_probability,15,29,0.13447916666666665,0.02276599702380952,0.2460301339285714,0.0010424373904243112,40,25,13,0.07295138851623051,0.20081242430274204
seed1000_1007,3,soft_probability,15,30,-0.015119047619047624,-0.14553571428571427,0.11281249999999994,0.00024055386893451214,40,17,21,0.6271025701571489,0.7869522449030888
seed1000_1007,3,soft_probability,15,31,0.052217261904761905,-0.07495238095238095,0.1734501488095237,0.00045283790677785873,40,21,17,0.6271025701571489,0.7869522449030888
seed1000_1007,2,top4_occupancy,12,0,-0.013450929152148662,-0.1073618975029036,0.07864909988385595,-0.01595238409936428,41,13,18,0.47312965989112854,0.724614313175512
seed1000_1007,2,top4_occupancy,12,1,-0.06538182346109175,-0.17350464576074331,0.04075511759581877,-0.009355406276881695,41,13,20,0.296206368599087,0.545531153678894
seed1000_1007,2,top4_occupancy,12,2,-0.20110336817653895,-0.271446718931475,-0.12280415214866436,-0.14770035445690155,41,6,29,0.0001168418675661087,0.005941288811819894
seed1000_1007,2,top4_occupancy,12,3,0.09908536585365854,0.01639880952380952,0.18222161730545874,0.07060975581407547,41,20,14,0.39152830513194203,0.6466532007340462
seed1000_1007,2,top4_occupancy,12,4,-0.010910278745644606,-0.11039561556329848,0.08953288327526121,-0.013234606944024563,41,17,20,0.7428293587290682,0.9098771092566577
seed1000_1007,2,top4_occupancy,12,5,-0.05540795586527294,-0.13084422183507552,0.02319486788617879,-0.03722415864467621,41,7,18,0.043285250663757324,0.130364990234375
seed1000_1007,2,top4_occupancy,12,6,-0.005596689895470392,-0.08796076509872243,0.07577707607433212,0.004790938924998045,41,12,17,0.45825831964612007,0.7241612952432515
seed1000_1007,2,top4_occupancy,12,7,0.11905487804878048,0.025995572009291514,0.2181641986062716,0.10741578042507172,41,20,19,1.0,1.0
seed1000_1007,2,top4_occupancy,12,8,-0.040149535423925686,-0.1285443887921022,0.04376633275261306,-0.049785129725933075,41,11,16,0.44206833839416504,0.7117578278547563
seed1000_1007,2,top4_occupancy,12,9,0.012427409988385592,-0.07284262485481997,0.10913273083623691,0.0010046472307294607,41,15,19,0.6075913612730801,0.8229808914598333
seed1000_1007,2,top4_occupancy,12,10,-0.012790360046457611,-0.09095927700348433,0.07089394599303135,-0.027276426553726196,41,12,17,0.45825831964612007,0.7241612952432515
seed1000_1007,2,top4_occupancy,12,11,-0.1670876887340302,-0.2506061265969802,-0.07665142276422765,-0.06748548150062561,41,8,28,0.0011932429624721408,0.013885009017857637
seed1000_1007,2,top4_occupancy,12,12,-0.10320847851335657,-0.2015262049941928,0.0036803135888501095,-0.06831591576337814,41,11,29,0.006426576095691416,0.04072940620509061
seed1000_1007,2,top4_occupancy,12,13,-0.13624419279907085,-0.22492613966318234,-0.03896813298490135,-0.09368176758289337,41,7,29,0.00031255115754902363,0.005941288811819894
seed1000_1007,2,top4_occupancy,12,14,-0.007738095238095243,-0.09621806039488967,0.08027330139372821,-0.0100464578717947,41,12,15,0.7011080384254456,0.9098771092566577
seed1000_1007,2,top4_occupancy,12,15,0.06424216027874564,-0.036545078397212556,0.16126488095238078,-0.0042624869383871555,41,22,16,0.417692190836533,0.676767094013623
seed1000_1007,2,top4_occupancy,12,16,0.13246951219512196,0.029875689605110337,0.2352101480836236,0.12470382452011108,41,22,15,0.3240086000878364,0.5841281804400431
seed1000_1007,2,top4_occupancy,12,17,0.06835075493612079,-0.012540650406504074,0.15688661440185828,0.04689314216375351,41,17,15,0.860050065908581,0.9577262349555205
seed1000_1007,2,top4_occupancy,12,18,-0.05129936120789779,-0.1344539416376307,0.03767911585365846,-0.028948893770575523,41,10,23,0.03508203336969018,0.11817105977158797
seed1000_1007,2,top4_occupancy,12,19,0.13461091753774682,0.04041085946573752,0.2254373548199767,0.07159117609262466,41,21,13,0.22948101302608848,0.47770628890370936
seed1000_1007,2,top4_occupancy,12,20,0.032709059233449474,-0.033338414634146336,0.11246588269454118,0.01733449660241604,41,12,14,0.8450189828872681,0.9577262349555205
seed1000_1007,2,top4_occupancy,12,21,0.02388211382113821,-0.07616761033681767,0.12655415214866414,0.010127754881978035,41,19,18,1.0,1.0
seed1000_1007,2,top4_occupancy,12,22,-0.005168408826945421,-0.08549070847851337,0.07453977932636466,-0.021643437445163727,41,11,15,0.557197093963623,0.8013621126667837
seed1000_1007,2,top4_occupancy,12,23,0.07604529616724738,-0.0378281068524971,0.17658681765389073,0.026724733412265778,41,19,17,0.8679394004284404,0.9577262349555205
seed1000_1007,2,top4_occupancy,12,24,-0.07399099883855981,-0.15703796457607433,0.017627758420441324,-0.003948894329369068,41,9,23,0.020061607006937265,0.08156993795954992
seed1000_1007,2,top4_occupancy,12,25,-0.052047038327526135,-0.13222560975609757,0.03170223577235765,0.0008304302464239299,41,11,24,0.04095959151163697,0.1278738466704764
seed1000_1007,2,top4_occupancy,12,26,0.047328687572590004,-0.03752032520325203,0.13090156794425084,0.03405923396348953,41,13,14,1.0,1.0
seed1000_1007,2,top4_occupancy,12,27,0.034095528455284546,-0.06518800813008128,0.13173054587688726,0.058670155704021454,41,21,15,0.40503224614076316,0.6604347452995883
seed1000_1007,2,top4_occupancy,12,28,-0.02601626016260163,-0.12937844802555168,0.07809451219512191,-0.010272940620779991,41,14,22,0.2429849540349096,0.4859699080698192
seed1000_1007,2,top4_occupancy,12,29,-0.006707317073170735,-0.10103948896631823,0.08360736062717755,0.03501161187887192,41,13,19,0.37708558747544885,0.6309405908085941
seed1000_1007,2,top4_occupancy,12,30,-0.043517711962833924,-0.12902965301974453,0.0446865926248548,-0.012183508835732937,41,13,23,0.13249816396273673,0.3195207578326584
seed1000_1007,2,top4_occupancy,12,31,0.025268583042973275,-0.033162020905923344,0.08388810249709637,0.011550524272024632,41,13,11,0.8388197422027588,0.9577262349555205
seed1000_1007,2,top4_occupancy,13,0,0.06303716608594657,-0.011181765389082467,0.13689242160278742,0.06799651682376862,41,15,15,1.0,1.0
seed1000_1007,2,top4_occupancy,13,1,-0.03143147502903601,-0.14050740418118468,0.07817871660859449,-0.05292101576924324,41,16,23,0.3367836351899314,0.598726462559878
seed1000_1007,2,top4_occupancy,13,2,-0.015933507549361212,-0.10403509727061558,0.07085529181184667,-0.05044134706258774,41,15,18,0.7283324808813632,0.9098771092566577
seed1000_1007,2,top4_occupancy,13,3,-0.10148083623693381,-0.18228259291521487,-0.014238530778165271,-0.10810685902833939,41,7,25,0.0021024015732109547,0.0199338815830372
seed1000_1007,2,top4_occupancy,13,4,0.019918699186991864,-0.09649027293844366,0.1330828977932636,0.008089430630207062,41,19,19,1.0,1.0
seed1000_1007,2,top4_occupancy,13,5,-0.08543118466898955,-0.14936411149825785,-0.011757222706155736,-0.0577932633459568,41,4,23,0.000310748815536499,0.005941288811819894
seed1000_1007,2,top4_occupancy,13,6,-0.15931329849012776,-0.24036113530778164,-0.07384799651567972,-0.12728804349899292,41,7,29,0.00031255115754902363,0.005941288811819894
seed1000_1007,2,top4_occupancy,13,7,-0.0905705574912892,-0.16014318379790943,-0.01754137630662023,-0.042125437408685684,41,8,21,0.0241195447742939,0.09150686158853419
seed1000_1007,2,top4_occupancy,13,8,-0.036933797909407665,-0.10971581010452959,0.037094584785133555,0.008989549241960049,41,11,19,0.20048842206597328,0.43495793261770477
seed1000_1007,2,top4_occupancy,13,9,0.06899680603948896,-0.02338813879210221,0.15849502758420436,0.06450638175010681,41,17,16,1.0,1.0
seed1000_1007,2,top4_occupancy,13,10,0.18610627177700348,0.09476952671312426,0.26716027874564463,0.1721312403678894,41,26,11,0.020073851919732988,0.08156993795954992
seed1000_1007,2,top4_occupancy,13,11,-0.036106271777003485,-0.1338966318234611,0.06517494192799062,-0.019245067611336708,41,15,21,0.40503224614076316,0.6604347452995883
seed1000_1007,2,top4_occupancy,13,12,-0.09924506387921024,-0.1742755516840883,-0.017270615563298536,-0.08189896494150162,41,6,25,0.0008779102936387062,0.011676597595214843
seed1000_1007,2,top4_occupancy,13,13,0.05921893147502904,-0.034180821718931484,0.14993793554006965,0.06084785237908363,41,16,16,1.0,1.0
seed1000_1007,2,top4_occupancy,13,14,0.17437572590011616,0.08260598141695703,0.26040396341463407,0.13500580191612244,41,26,8,0.0029350556433200836,0.02348044514656067
seed1000_1007,2,top4_occupancy,13,15,-0.02964576074332172,-0.10882694541231125,0.050726626016260164,-0.028873400762677193,41,11,18,0.26493089646101,0.5177275533894546
seed1000_1007,2,top4_occupancy,13,16,0.03124274099883856,-0.067142131242741,0.1349680603948896,0.048228804022073746,41,17,18,1.0,1.0
seed1000_1007,2,top4_occupancy,13,17,-0.012478222996515681,-0.09369265389082464,0.07025696864111494,-0.026347270235419273,41,13,19,0.37708558747544885,0.6309405908085941
seed1000_1007,2,top4_occupancy,13,18,0.010765098722415793,-0.07671421312427411,0.09690312862950051,0.017328687012195587,41,14,21,0.31050465907901525,0.5677799480301994
seed1000_1007,2,top4_occupancy,13,19,-0.001800232288037172,-0.09538472706155633,0.09030850754936116,0.010760743170976639,41,16,20,0.617719317029696,0.8279379327727862
seed1000_1007,2,top4_occupancy,13,20,0.1290650406504065,0.026901132404181183,0.22359502032520323,0.08005807548761368,41,24,14,0.14330665429588407,0.33050904053825514
seed1000_1007,2,top4_occupancy,13,21,-0.10761469221835077,-0.17453233885017422,-0.037149208768873475,-0.0840940847992897,41,12,22,0.12144948495551944,0.29895257835204786
seed1000_1007,2,top4_occupancy,13,22,0.05903019744483159,-0.012256823461091759,0.13126088850174206,0.01018002349883318,41,11,9,0.8238029479980469,0.9577262349555205
seed1000_1007,2,top4_occupancy,13,23,0.03855255516840883,-0.05943615708478515,0.13055603948896624,0.04254935681819916,41,18,19,1.0,1.0
seed1000_1007,2,top4_occupancy,13,24,0.056736353077816486,-0.02231489547038329,0.13816855400696856,0.020720094442367554,41,17,15,0.860050065908581,0.9577262349555205
seed1000_1007,2,top4_occupancy,13,25,0.04120934959349593,-0.021820557491289198,0.10476335656213705,0.01706155575811863,41,11,8,0.6476058959960938,0.8590005667098446
seed1000_1007,2,top4_occupancy,13,26,-0.018045876887340308,-0.10718750000000002,0.07062137049941924,-0.024622533470392227,41,16,18,0.8641662404406816,0.9577262349555205
seed1000_1007,2,top4_occupancy,13,27,-0.08797909407665505,-0.1886178861788618,0.017146486643437767,-0.12224157899618149,41,9,25,0.00904118549078703,0.04629086971282959
seed1000_1007,2,top4_occupancy,13,28,-0.09888211382113822,-0.1957070267131243,0.0016242015098721667,-0.06095818802714348,41,10,26,0.011330984183587134,0.05179878483925547
seed1000_1007,2,top4_occupancy,13,29,-0.08718060394889665,-0.17963523519163763,0.01010743321718929,-0.02277003787457943,41,11,24,0.04095959151163697,0.1278738466704764
seed1000_1007,2,top4_occupancy,13,30,0.08548199767711963,-0.008140969802555173,0.18044134727061548,0.0731649249792099,41,19,13,0.37708558747544885,0.6309405908085941
seed1000_1007,2,top4_occupancy,13,31,0.13353658536585367,0.03685576364692219,0.23140352787456447,0.07210801541805267,41,24,11,0.04095959151163697,0.1278738466704764
seed1000_1007,2,top4_occupancy,14,0,0.22619773519163766,0.12357705429732868,0.3231055821718931,0.1882171928882599,41,29,10,0.0033778479119064286,0.026203911074183205
seed1000_1007,2,top4_occupancy,14,1,-0.07944976771196284,-0.16024807636469227,0.007387848432055672,-0.037857141345739365,41,9,25,0.00904118549078703,0.04629086971282959
seed1000_1007,2,top4_occupancy,14,2,0.17591463414634148,0.09572844076655053,0.25915323751451796,0.0880313590168953,41,26,7,0.0013187271542847157,0.014678006586821182
seed1000_1007,2,top4_occupancy,14,3,0.03838559814169569,-0.05473413908246226,0.13401223141695698,0.011056910268962383,41,17,19,0.8679394004284404,0.9577262349555205
seed1000_1007,2,top4_occupancy,14,4,-0.0561411149825784,-0.1439928135888502,0.035343350754936005,-0.04912892356514931,41,12,22,0.12144948495551944,0.29895257835204786
seed1000_1007,2,top4_occupancy,14,5,-0.008855981416957029,-0.08871588269454124,0.07841536004645752,0.03980836272239685,41,12,16,0.5715881884098053,0.817466906329107
seed1000_1007,2,top4_occupancy,14,6,0.09369192799070848,0.008711164343786286,0.1818612078977932,0.06635889410972595,41,24,11,0.04095959151163697,0.1278738466704764
seed1000_1007,2,top4_occupancy,14,7,-0.04217479674796749,-0.12855818089430895,0.05267929732868757,-0.008681767620146275,41,12,21,0.16275565745308995,0.37201293132134844
seed1000_1007,2,top4_occupancy,14,8,-0.022473867595818833,-0.12282229965156796,0.08448243321718922,-0.02475610002875328,41,15,19,0.6075913612730801,0.8229808914598333
seed1000_1007,2,top4_occupancy,14,9,-0.16151277584204415,-0.22362405632984902,-0.09557164634146344,-0.11523810029029846,41,2,28,8.67992639541626e-07,0.00022220611572265625
seed1000_1007,2,top4_occupancy,14,10,-0.02890534262485482,-0.11941710220673638,0.0603705720092915,0.00990708451718092,41,13,19,0.37708558747544885,0.6309405908085941
seed1000_1007,2,top4_occupancy,14,11,0.05223577235772357,-0.019849738675958194,0.13196900406504064,0.07183507829904556,41,13,15,0.8505540192127228,0.9577262349555205
seed1000_1007,2,top4_occupancy,14,12,-0.050341173054587705,-0.12875018147502906,0.030247350464575995,-0.05386178568005562,41,6,16,0.052478790283203125,0.15095022823033707
seed1000_1007,2,top4_occupancy,14,13,0.11407520325203249,0.011039126016260153,0.21143909698025548,0.10227642953395844,41,24,11,0.04095959151163697,0.1278738466704764
seed1000_1007,2,top4_occupancy,14,14,-0.07460801393728224,-0.1423827671312428,-4.06504065040888e-05,-0.027096400037407875,41,7,21,0.012540951371192932,0.056324272825006856
seed1000_1007,2,top4_occupancy,14,15,-0.13873403019744485,-0.20817000580720094,-0.070962543554007,-0.08997096866369247,41,6,26,0.0005350527353584766,0.007609638902876113
