kind,layer,li,step,gate,quantile,confirm,threshold,dev_gain_tp,dev_gain_fp,exchange
cell,L14,6,2,q7_11,0.97,1,0.06121809408068657,13,1361,0.009551800146950772
cell,L14,6,2,q7_11,0.97,2,0.06121809408068657,8,243,0.03292181069958848
cell,L14,6,2,q7_11,0.98,1,0.06335117667913437,12,957,0.012539184952978056
cell,L14,6,2,q7_11,0.98,2,0.06335117667913437,3,131,0.022900763358778626
cell,L14,6,2,q7_11,0.99,1,0.06690824776887894,8,511,0.015655577299412915
cell,L14,6,2,q7_11,0.99,2,0.06690824776887894,2,45,0.044444444444444446
cell,L14,6,2,q7_11,0.995,1,0.06986662745475769,3,268,0.011194029850746268
cell,L14,6,2,q7_11,0.995,2,0.06986662745475769,0,8,0.0
cell,L14,6,2,q6_10,0.95,1,0.06053446605801582,14,2081,0.006727534839019702
cell,L14,6,2,q6_10,0.95,2,0.06053446605801582,8,693,0.011544011544011544
cell,L14,6,2,q6_10,0.96,1,0.061740756034851074,13,1761,0.0073821692220329355
cell,L14,6,2,q6_10,0.96,2,0.061740756034851074,8,509,0.015717092337917484
cell,L14,6,2,q6_10,0.97,1,0.06324638426303864,13,1392,0.009339080459770116
cell,L14,6,2,q6_10,0.97,2,0.06324638426303864,3,343,0.008746355685131196
cell,L14,6,2,q6_10,0.98,1,0.06521238386631012,8,984,0.008130081300813009
cell,L14,6,2,q6_10,0.98,2,0.06521238386631012,3,189,0.015873015873015872
cell,L14,6,2,q6_10,0.99,1,0.06836046278476715,7,523,0.01338432122370937
cell,L14,6,2,q6_10,0.99,2,0.06836046278476715,1,79,0.012658227848101266
cell,L14,6,2,q6_10,0.995,1,0.07100452482700348,2,288,0.006944444444444444
cell,L14,6,2,q6_10,0.995,2,0.07100452482700348,0,18,0.0
cell,L14,6,2,q9_13,0.95,1,0.05121912434697151,24,1641,0.014625228519195612
cell,L14,6,2,q9_13,0.95,2,0.05121912434697151,14,288,0.04861111111111111
cell,L14,6,2,q9_13,0.96,1,0.05288548395037651,21,1331,0.015777610818933134
cell,L14,6,2,q9_13,0.96,2,0.05288548395037651,11,198,0.05555555555555555
cell,L14,6,2,q9_13,0.97,1,0.05496609956026077,18,1028,0.017509727626459144
cell,L14,6,2,q9_13,0.97,2,0.05496609956026077,9,108,0.08333333333333333
cell,L14,6,2,q9_13,0.98,1,0.05778132751584053,15,692,0.02167630057803468
cell,L14,6,2,q9_13,0.98,2,0.05778132751584053,8,56,0.14285714285714285
cell,L14,6,2,q9_13,0.99,1,0.06164199113845825,12,346,0.03468208092485549
cell,L14,6,2,q9_13,0.99,2,0.06164199113845825,6,20,0.3
cell,L14,6,2,q9_13,0.995,1,0.06511174887418747,5,176,0.028409090909090908
cell,L14,6,2,q9_13,0.995,2,0.06511174887418747,2,7,0.2857142857142857
cell,L14,6,3,q7_9,0.95,1,0.06268873810768127,12,1522,0.00788436268068331
cell,L14,6,3,q7_9,0.95,2,0.06268873810768127,6,297,0.020202020202020204
cell,L14,6,3,q7_9,0.96,1,0.06401031464338303,11,1258,0.008744038155802861
cell,L14,6,3,q7_9,0.96,2,0.06401031464338303,4,210,0.01904761904761905
cell,L14,6,3,q7_9,0.97,1,0.06567521393299103,10,978,0.010224948875255624
cell,L14,6,3,q7_9,0.97,2,0.06567521393299103,3,131,0.022900763358778626
cell,L14,6,3,q7_9,0.98,1,0.06805573403835297,6,673,0.008915304606240713
cell,L14,6,3,q7_9,0.98,2,0.06805573403835297,3,74,0.04054054054054054
cell,L14,6,3,q7_9,0.99,1,0.07124606519937515,4,356,0.011235955056179775
cell,L14,6,3,q7_9,0.99,2,0.07124606519937515,1,20,0.05
cell,L14,6,3,q7_9,0.995,1,0.07446610927581787,2,182,0.01098901098901099
cell,L14,6,3,q7_9,0.995,2,0.07446610927581787,0,6,0.0
cell,L14,6,3,q7_11,0.95,1,0.06033443659543991,16,2110,0.007582938388625593
cell,L14,6,3,q7_11,0.95,2,0.06033443659543991,10,504,0.01984126984126984
cell,L14,6,3,q7_11,0.96,1,0.06206480413675308,14,1755,0.007977207977207978
cell,L14,6,3,q7_11,0.96,2,0.06206480413675308,9,367,0.02452316076294278
cell,L14,6,3,q7_11,0.97,1,0.06384022533893585,13,1372,0.009475218658892129
cell,L14,6,3,q7_11,0.97,2,0.06384022533893585,8,239,0.03347280334728033
cell,L14,6,3,q7_11,0.98,1,0.06608498096466064,13,962,0.013513513513513514
cell,L14,6,3,q7_11,0.98,2,0.06608498096466064,4,125,0.032
cell,L14,6,3,q7_11,0.99,1,0.06986089050769806,8,507,0.015779092702169626
cell,L14,6,3,q7_11,0.99,2,0.06986089050769806,2,46,0.043478260869565216
cell,L14,6,3,q7_11,0.995,1,0.07280595600605011,5,263,0.019011406844106463
cell,L14,6,3,q7_11,0.995,2,0.07280595600605011,1,10,0.1
cell,L14,6,3,q6_10,0.95,1,0.06313091516494751,15,2090,0.007177033492822967
cell,L14,6,3,q6_10,0.95,2,0.06313091516494751,8,697,0.011477761836441894
cell,L14,6,3,q6_10,0.96,1,0.06438419222831726,14,1758,0.007963594994311717
cell,L14,6,3,q6_10,0.96,2,0.06438419222831726,7,521,0.013435700575815739
cell,L14,6,3,q6_10,0.97,1,0.06600328534841537,13,1395,0.00931899641577061
cell,L14,6,3,q6_10,0.97,2,0.06600328534841537,5,337,0.01483679525222552
cell,L14,6,3,q6_10,0.98,1,0.06818105280399323,9,985,0.009137055837563452
cell,L14,6,3,q6_10,0.98,2,0.06818105280399323,3,191,0.015706806282722512
cell,L14,6,3,q6_10,0.99,1,0.07124294340610504,7,528,0.013257575757575758
cell,L14,6,3,q6_10,0.99,2,0.07124294340610504,1,75,0.013333333333333334
cell,L14,6,3,q6_10,0.995,1,0.07415556907653809,3,279,0.010752688172043012
cell,L14,6,3,q6_10,0.995,2,0.07415556907653809,0,22,0.0
cell,L14,6,3,q9_13,0.95,1,0.053418565541505814,24,1642,0.014616321559074299
cell,L14,6,3,q9_13,0.95,2,0.053418565541505814,14,283,0.04946996466431095
cell,L14,6,3,q9_13,0.96,1,0.05508448928594589,22,1323,0.016628873771730914
cell,L14,6,3,q9_13,0.96,2,0.05508448928594589,12,197,0.06091370558375635
cell,L14,6,3,q9_13,0.97,1,0.05738653615117073,18,1025,0.0175609756097561
cell,L14,6,3,q9_13,0.97,2,0.05738653615117073,9,112,0.08035714285714286
cell,L14,6,3,q9_13,0.98,1,0.06039851903915405,15,696,0.021551724137931036
cell,L14,6,3,q9_13,0.98,2,0.06039851903915405,8,52,0.15384615384615385
cell,L14,6,3,q9_13,0.99,1,0.06450526416301727,12,347,0.0345821325648415
cell,L14,6,3,q9_13,0.99,2,0.06450526416301727,7,21,0.3333333333333333
cell,L14,6,3,q9_13,0.995,1,0.06832756102085114,6,173,0.03468208092485549
cell,L14,6,3,q9_13,0.995,2,0.06832756102085114,2,7,0.2857142857142857
cell,L14,6,4,q7_9,0.95,1,0.06530751287937164,11,1528,0.007198952879581152
cell,L14,6,4,q7_9,0.95,2,0.06530751287937164,5,305,0.01639344262295082
cell,L14,6,4,q7_9,0.96,1,0.06674407422542572,11,1259,0.008737092930897538
cell,L14,6,4,q7_9,0.96,2,0.06674407422542572,4,211,0.018957345971563982
cell,L14,6,4,q7_9,0.97,1,0.06846454739570618,10,985,0.01015228426395939
cell,L14,6,4,q7_9,0.97,2,0.06846454739570618,4,128,0.03125
cell,L14,6,4,q7_9,0.98,1,0.07086806744337082,7,678,0.01032448377581121
cell,L14,6,4,q7_9,0.98,2,0.07086806744337082,2,70,0.02857142857142857
cell,L14,6,4,q7_9,0.99,1,0.0740378275513649,4,355,0.011267605633802818
cell,L14,6,4,q7_9,0.99,2,0.0740378275513649,1,19,0.05263157894736842
cell,L14,6,4,q7_9,0.995,1,0.07746308296918869,3,178,0.016853932584269662
cell,L14,6,4,q7_9,0.995,2,0.07746308296918869,0,6,0.0
cell,L14,6,4,q7_11,0.95,1,0.06293201446533203,15,2112,0.007102272727272727
cell,L14,6,4,q7_11,0.95,2,0.06293201446533203,10,515,0.019417475728155338
cell,L14,6,4,q7_11,0.96,1,0.0647394210100174,14,1777,0.007878446820483961
cell,L14,6,4,q7_11,0.96,2,0.0647394210100174,8,360,0.022222222222222223
cell,L14,6,4,q7_11,0.97,1,0.06655048578977585,13,1379,0.009427121102248005
cell,L14,6,4,q7_11,0.97,2,0.06655048578977585,8,236,0.03389830508474576
cell,L14,6,4,q7_11,0.98,1,0.06896775960922241,12,963,0.012461059190031152
cell,L14,6,4,q7_11,0.98,2,0.06896775960922241,5,124,0.04032258064516129
cell,L14,6,4,q7_11,0.99,1,0.07265963405370712,8,510,0.01568627450980392
cell,L14,6,4,q7_11,0.99,2,0.07265963405370712,1,45,0.022222222222222223
cell,L14,6,4,q7_11,0.995,1,0.07585932314395905,3,262,0.011450381679389313
cell,L14,6,4,q7_11,0.995,2,0.07585932314395905,1,12,0.08333333333333333
cell,L14,6,4,q6_10,0.95,1,0.0658571869134903,14,2092,0.006692160611854685
cell,L14,6,4,q6_10,0.95,2,0.0658571869134903,8,702,0.011396011396011397
cell,L14,6,4,q6_10,0.96,1,0.06720107793807983,14,1756,0.007972665148063782
cell,L14,6,4,q6_10,0.96,2,0.06720107793807983,8,514,0.01556420233463035
cell,L14,6,4,q6_10,0.97,1,0.06894246488809586,13,1398,0.009298998569384835
cell,L14,6,4,q6_10,0.97,2,0.06894246488809586,5,338,0.014792899408284023
cell,L14,6,4,q6_10,0.98,1,0.07114483416080475,10,988,0.010121457489878543
cell,L14,6,4,q6_10,0.98,2,0.07114483416080475,4,190,0.021052631578947368
cell,L14,6,4,q6_10,0.99,1,0.07427871227264404,8,523,0.015296367112810707
cell,L14,6,4,q6_10,0.99,2,0.07427871227264404,1,78,0.01282051282051282
cell,L14,6,4,q6_10,0.995,1,0.07734812796115875,4,271,0.014760147601476014
cell,L14,6,4,q6_10,0.995,2,0.07734812796115875,0,28,0.0
cell,L14,6,4,q9_13,0.95,1,0.055725716054439545,25,1630,0.015337423312883436
cell,L14,6,4,q9_13,0.95,2,0.055725716054439545,16,290,0.05517241379310345
cell,L14,6,4,q9_13,0.96,1,0.05751568078994751,23,1326,0.017345399698340876
cell,L14,6,4,q9_13,0.96,2,0.05751568078994751,12,196,0.061224489795918366
cell,L14,6,4,q9_13,0.97,1,0.059921205043792725,19,1019,0.018645731108930325
cell,L14,6,4,q9_13,0.97,2,0.059921205043792725,8,117,0.06837606837606838
cell,L14,6,4,q9_13,0.98,1,0.06298532336950302,15,699,0.02145922746781116
cell,L14,6,4,q9_13,0.98,2,0.06298532336950302,7,55,0.12727272727272726
cell,L14,6,4,q9_13,0.99,1,0.06750357151031494,13,350,0.037142857142857144
cell,L14,6,4,q9_13,0.99,2,0.06750357151031494,6,20,0.3
cell,L14,6,4,q9_13,0.995,1,0.07127750664949417,6,177,0.03389830508474576
cell,L14,6,4,q9_13,0.995,2,0.07127750664949417,2,7,0.2857142857142857
cell,L14,6,5,q7_9,0.95,1,0.06890574842691422,11,1543,0.007128969539857421
cell,L14,6,5,q7_9,0.95,2,0.06890574842691422,4,298,0.013422818791946308
cell,L14,6,5,q7_9,0.96,1,0.07039712369441986,11,1264,0.00870253164556962
cell,L14,6,5,q7_9,0.96,2,0.07039712369441986,4,211,0.018957345971563982
cell,L14,6,5,q7_9,0.97,1,0.07221677154302597,9,981,0.009174311926605505
cell,L14,6,5,q7_9,0.97,2,0.07221677154302597,3,137,0.021897810218978103
cell,L14,6,5,q7_9,0.98,1,0.07465125620365143,7,680,0.010294117647058823
cell,L14,6,5,q7_9,0.98,2,0.07465125620365143,2,73,0.0273972602739726
cell,L14,6,5,q7_9,0.99,1,0.07809855788946152,3,358,0.008379888268156424
cell,L14,6,5,q7_9,0.99,2,0.07809855788946152,1,20,0.05
cell,L14,6,5,q7_9,0.995,1,0.08160960674285889,3,177,0.01694915254237288
cell,L14,6,5,q7_9,0.995,2,0.08160960674285889,1,6,0.16666666666666666
cell,L14,6,5,q7_11,0.95,1,0.06638552993535995,14,2125,0.006588235294117647
cell,L14,6,5,q7_11,0.95,2,0.06638552993535995,10,520,0.019230769230769232
cell,L14,6,5,q7_11,0.96,1,0.06822726130485535,13,1784,0.0072869955156950675
cell,L14,6,5,q7_11,0.96,2,0.06822726130485535,8,364,0.02197802197802198
cell,L14,6,5,q7_11,0.97,1,0.07021965086460114,13,1379,0.009427121102248005
cell,L14,6,5,q7_11,0.97,2,0.07021965086460114,8,240,0.03333333333333333
cell,L14,6,5,q7_11,0.98,1,0.07271041721105576,11,963,0.01142263759086189
cell,L14,6,5,q7_11,0.98,2,0.07271041721105576,6,131,0.04580152671755725
cell,L14,6,5,q7_11,0.99,1,0.07661055028438568,7,513,0.01364522417153996
cell,L14,6,5,q7_11,0.99,2,0.07661055028438568,2,43,0.046511627906976744
cell,L14,6,5,q7_11,0.995,1,0.07998303323984146,4,263,0.015209125475285171
cell,L14,6,5,q7_11,0.995,2,0.07998303323984146,1,11,0.09090909090909091
cell,L14,6,5,q6_10,0.95,1,0.0694560632109642,14,2098,0.00667302192564347
cell,L14,6,5,q6_10,0.95,2,0.0694560632109642,8,696,0.011494252873563218
cell,L14,6,5,q6_10,0.96,1,0.07095048576593399,13,1776,0.00731981981981982
cell,L14,6,5,q6_10,0.96,2,0.07095048576593399,8,511,0.015655577299412915
cell,L14,6,5,q6_10,0.97,1,0.07270660996437073,12,1396,0.008595988538681949
cell,L14,6,5,q6_10,0.97,2,0.07270660996437073,6,344,0.01744186046511628
cell,L14,6,5,q6_10,0.98,1,0.07506994158029556,10,991,0.010090817356205853
cell,L14,6,5,q6_10,0.98,2,0.07506994158029556,4,194,0.020618556701030927
cell,L14,6,5,q6_10,0.99,1,0.07839932292699814,6,528,0.011363636363636364
cell,L14,6,5,q6_10,0.99,2,0.07839932292699814,1,74,0.013513513513513514
cell,L14,6,5,q6_10,0.995,1,0.08161856234073639,5,271,0.01845018450184502
cell,L14,6,5,q6_10,0.995,2,0.08161856234073639,1,28,0.03571428571428571
cell,L14,6,5,q9_13,0.95,1,0.05876297876238823,25,1612,0.015508684863523574
cell,L14,6,5,q9_13,0.95,2,0.05876297876238823,17,311,0.05466237942122187
cell,L14,6,5,q9_13,0.96,1,0.06058493256568909,23,1313,0.017517136329017517
cell,L14,6,5,q9_13,0.96,2,0.06058493256568909,10,214,0.04672897196261682
cell,L14,6,5,q9_13,0.97,1,0.06311900168657303,18,1016,0.017716535433070866
cell,L14,6,5,q9_13,0.97,2,0.06311900168657303,8,127,0.06299212598425197
cell,L14,6,5,q9_13,0.98,1,0.06631116569042206,15,695,0.02158273381294964
cell,L14,6,5,q9_13,0.98,2,0.06631116569042206,7,64,0.109375
cell,L14,6,5,q9_13,0.99,1,0.07103601098060608,12,354,0.03389830508474576
cell,L14,6,5,q9_13,0.99,2,0.07103601098060608,5,20,0.25
cell,L14,6,5,q9_13,0.995,1,0.07514415681362152,6,174,0.034482758620689655
cell,L14,6,5,q9_13,0.995,2,0.07514415681362152,2,7,0.2857142857142857
cell,L14,6,6,q7_9,0.95,1,0.07309535890817642,11,1538,0.007152145643693108
cell,L14,6,6,q7_9,0.95,2,0.07309535890817642,5,309,0.016181229773462782
cell,L14,6,6,q7_9,0.96,1,0.07471747696399689,9,1267,0.007103393843725336
cell,L14,6,6,q7_9,0.96,2,0.07471747696399689,4,220,0.01818181818181818
cell,L14,6,6,q7_9,0.97,1,0.0765991061925888,8,989,0.008088978766430738
cell,L14,6,6,q7_9,0.97,2,0.0765991061925888,2,143,0.013986013986013986
cell,L14,6,6,q7_9,0.98,1,0.07897680997848511,8,678,0.011799410029498525
cell,L14,6,6,q7_9,0.98,2,0.07897680997848511,1,80,0.0125
cell,L14,6,6,q7_9,0.99,1,0.08268560469150543,4,355,0.011267605633802818
cell,L14,6,6,q7_9,0.99,2,0.08268560469150543,1,22,0.045454545454545456
cell,L14,6,6,q7_9,0.995,1,0.08644437789916992,3,179,0.01675977653631285
cell,L14,6,6,q7_9,0.995,2,0.08644437789916992,0,6,0.0
cell,L14,6,6,q7_11,0.95,1,0.07038888335227966,14,2088,0.006704980842911878
cell,L14,6,6,q7_11,0.95,2,0.07038888335227966,10,548,0.01824817518248175
cell,L14,6,6,q7_11,0.96,1,0.07240433990955353,13,1771,0.007340485601355167
cell,L14,6,6,q7_11,0.96,2,0.07240433990955353,8,379,0.021108179419525065
cell,L14,6,6,q7_11,0.97,1,0.07444124668836594,11,1382,0.007959479015918957
cell,L14,6,6,q7_11,0.97,2,0.07444124668836594,8,250,0.032
cell,L14,6,6,q7_11,0.98,1,0.07712677866220474,11,969,0.011351909184726523
cell,L14,6,6,q7_11,0.98,2,0.07712677866220474,4,136,0.029411764705882353
cell,L14,6,6,q7_11,0.99,1,0.0810842290520668,5,513,0.009746588693957114
cell,L14,6,6,q7_11,0.99,2,0.0810842290520668,3,45,0.06666666666666667
cell,L14,6,6,q7_11,0.995,1,0.08462701737880707,4,264,0.015151515151515152
cell,L14,6,6,q7_11,0.995,2,0.08462701737880707,1,11,0.09090909090909091
cell,L14,6,6,q6_10,0.95,1,0.07368890196084976,13,2093,0.006211180124223602
cell,L14,6,6,q6_10,0.95,2,0.07368890196084976,8,698,0.011461318051575931
cell,L14,6,6,q6_10,0.96,1,0.07522479444742203,12,1773,0.00676818950930626
cell,L14,6,6,q6_10,0.96,2,0.07522479444742203,8,522,0.01532567049808429
cell,L14,6,6,q6_10,0.97,1,0.07716475427150726,12,1407,0.008528784648187633
cell,L14,6,6,q6_10,0.97,2,0.07716475427150726,5,354,0.014124293785310734
cell,L14,6,6,q6_10,0.98,1,0.07961561530828476,7,985,0.007106598984771574
cell,L14,6,6,q6_10,0.98,2,0.07961561530828476,4,207,0.01932367149758454
cell,L14,6,6,q6_10,0.99,1,0.08321063220500946,6,529,0.011342155009451797
cell,L14,6,6,q6_10,0.99,2,0.08321063220500946,3,72,0.041666666666666664
cell,L14,6,6,q6_10,0.995,1,0.0866086483001709,5,268,0.018656716417910446
cell,L14,6,6,q6_10,0.995,2,0.0866086483001709,0,33,0.0
cell,L14,6,6,q9_13,0.95,1,0.06230289861559868,25,1608,0.01554726368159204
cell,L14,6,6,q9_13,0.95,2,0.06230289861559868,17,329,0.05167173252279635
cell,L14,6,6,q9_13,0.96,1,0.06419724971055984,21,1312,0.01600609756097561
cell,L14,6,6,q9_13,0.96,2,0.06419724971055984,9,228,0.039473684210526314
cell,L14,6,6,q9_13,0.97,1,0.06674562394618988,18,1020,0.01764705882352941
cell,L14,6,6,q9_13,0.97,2,0.06674562394618988,8,130,0.06153846153846154
cell,L14,6,6,q9_13,0.98,1,0.07023192942142487,16,687,0.023289665211062592
cell,L14,6,6,q9_13,0.98,2,0.07023192942142487,7,64,0.109375
cell,L14,6,6,q9_13,0.99,1,0.0751495510339737,10,358,0.027932960893854747
cell,L14,6,6,q9_13,0.99,2,0.0751495510339737,5,21,0.23809523809523808
cell,L14,6,6,q9_13,0.995,1,0.0792555958032608,5,175,0.02857142857142857
cell,L14,6,6,q9_13,0.995,2,0.0792555958032608,2,8,0.25
cell,L14,6,7,q7_9,0.95,1,0.07890678942203522,10,1508,0.006631299734748011
cell,L14,6,7,q7_9,0.95,2,0.07890678942203522,6,344,0.01744186046511628
cell,L14,6,7,q7_9,0.96,1,0.08077292144298553,9,1246,0.0072231139646869984
cell,L14,6,7,q7_9,0.96,2,0.08077292144298553,4,245,0.0163265306122449
cell,L14,6,7,q7_9,0.97,1,0.0827515572309494,7,988,0.00708502024291498
cell,L14,6,7,q7_9,0.97,2,0.0827515572309494,2,148,0.013513513513513514
cell,L14,6,7,q7_9,0.98,1,0.08537067472934723,7,670,0.010447761194029851
cell,L14,6,7,q7_9,0.98,2,0.08537067472934723,1,90,0.011111111111111112
cell,L14,6,7,q7_9,0.99,1,0.08926919102668762,5,348,0.014367816091954023
cell,L14,6,7,q7_9,0.99,2,0.08926919102668762,1,29,0.034482758620689655
cell,L14,6,7,q7_9,0.995,1,0.09299895912408829,3,179,0.01675977653631285
cell,L14,6,7,q7_9,0.995,2,0.09299895912408829,0,7,0.0
cell,L14,6,7,q7_11,0.95,1,0.0759897455573082,13,2081,0.006246996636232581
cell,L14,6,7,q7_11,0.95,2,0.0759897455573082,10,570,0.017543859649122806
cell,L14,6,7,q7_11,0.96,1,0.07811667025089264,12,1740,0.006896551724137931
cell,L14,6,7,q7_11,0.96,2,0.07811667025089264,8,413,0.01937046004842615
cell,L14,6,7,q7_11,0.97,1,0.08056315779685974,11,1360,0.008088235294117648
cell,L14,6,7,q7_11,0.97,2,0.08056315779685974,7,275,0.025454545454545455
cell,L14,6,7,q7_11,0.98,1,0.08325064182281494,9,968,0.009297520661157025
cell,L14,6,7,q7_11,0.98,2,0.08325064182281494,4,145,0.027586206896551724
cell,L14,6,7,q7_11,0.99,1,0.08743447810411453,5,503,0.009940357852882704
cell,L14,6,7,q7_11,0.99,2,0.08743447810411453,3,55,0.05454545454545454
cell,L14,6,7,q7_11,0.995,1,0.09107056260108948,4,261,0.01532567049808429
cell,L14,6,7,q7_11,0.995,2,0.09107056260108948,0,17,0.0
cell,L14,6,7,q6_10,0.95,1,0.07973514497280121,12,2086,0.005752636625119847
cell,L14,6,7,q6_10,0.95,2,0.07973514497280121,7,715,0.009790209790209791
cell,L14,6,7,q6_10,0.96,1,0.081349216401577,12,1777,0.006752954417557681
cell,L14,6,7,q6_10,0.96,2,0.081349216401577,5,531,0.009416195856873822
cell,L14,6,7,q6_10,0.97,1,0.08333167433738708,9,1409,0.0063875088715401
cell,L14,6,7,q6_10,0.97,2,0.08333167433738708,5,365,0.0136986301369863
cell,L14,6,7,q6_10,0.98,1,0.08599342405796051,7,990,0.007070707070707071
cell,L14,6,7,q6_10,0.98,2,0.08599342405796051,4,209,0.019138755980861243
cell,L14,6,7,q6_10,0.99,1,0.08983971923589706,6,532,0.011278195488721804
cell,L14,6,7,q6_10,0.99,2,0.08983971923589706,3,76,0.039473684210526314
cell,L14,6,7,q6_10,0.995,1,0.093579962849617,5,266,0.018796992481203006
cell,L14,6,7,q6_10,0.995,2,0.093579962849617,1,34,0.029411764705882353
cell,L14,6,7,q9_13,0.95,1,0.06732916086912155,21,1615,0.013003095975232198
cell,L14,6,7,q9_13,0.95,2,0.06732916086912155,11,334,0.03293413173652695
cell,L14,6,7,q9_13,0.96,1,0.0693279355764389,20,1315,0.015209125475285171
cell,L14,6,7,q9_13,0.96,2,0.0693279355764389,9,240,0.0375
cell,L14,6,7,q9_13,0.97,1,0.071930892765522,17,1010,0.016831683168316833
cell,L14,6,7,q9_13,0.97,2,0.071930892765522,8,144,0.05555555555555555
cell,L14,6,7,q9_13,0.98,1,0.0755908340215683,14,689,0.020319303338171262
cell,L14,6,7,q9_13,0.98,2,0.0755908340215683,7,69,0.10144927536231885
cell,L14,6,7,q9_13,0.99,1,0.08078594505786896,10,353,0.028328611898016998
cell,L14,6,7,q9_13,0.99,2,0.08078594505786896,5,23,0.21739130434782608
cell,L14,6,7,q9_13,0.995,1,0.08527073264122009,5,179,0.027932960893854747
cell,L14,6,7,q9_13,0.995,2,0.08527073264122009,2,9,0.2222222222222222
cell,L14,6,8,q7_9,0.95,1,0.08662509173154831,8,1519,0.005266622778143515
cell,L14,6,8,q7_9,0.95,2,0.08662509173154831,3,349,0.008595988538681949
cell,L14,6,8,q7_9,0.96,1,0.08852814137935638,8,1248,0.00641025641025641
cell,L14,6,8,q7_9,0.96,2,0.08852814137935638,3,255,0.011764705882352941
cell,L14,6,8,q7_9,0.97,1,0.09062658250331879,7,972,0.00720164609053498
cell,L14,6,8,q7_9,0.97,2,0.09062658250331879,1,164,0.006097560975609756
cell,L14,6,8,q7_9,0.98,1,0.09334491193294525,7,659,0.010622154779969651
cell,L14,6,8,q7_9,0.98,2,0.09334491193294525,1,103,0.009708737864077669
cell,L14,6,8,q7_9,0.99,1,0.09769506007432938,4,340,0.011764705882352941
cell,L14,6,8,q7_9,0.99,2,0.09769506007432938,0,42,0.0
cell,L14,6,8,q7_9,0.995,1,0.10125120729207993,2,183,0.01092896174863388
cell,L14,6,8,q7_9,0.995,2,0.10125120729207993,0,7,0.0
cell,L14,6,8,q7_11,0.95,1,0.08354992419481277,13,2084,0.006238003838771593
cell,L14,6,8,q7_11,0.95,2,0.08354992419481277,8,589,0.013582342954159592
cell,L14,6,8,q7_11,0.96,1,0.08577131479978561,12,1741,0.0068925904652498565
cell,L14,6,8,q7_11,0.96,2,0.08577131479978561,7,428,0.016355140186915886
cell,L14,6,8,q7_11,0.97,1,0.08826814591884613,9,1363,0.006603081438004402
cell,L14,6,8,q7_11,0.97,2,0.08826814591884613,5,289,0.01730103806228374
cell,L14,6,8,q7_11,0.98,1,0.09118662029504776,8,959,0.008342022940563087
cell,L14,6,8,q7_11,0.98,2,0.09118662029504776,4,158,0.02531645569620253
cell,L14,6,8,q7_11,0.99,1,0.09559419751167297,5,502,0.0099601593625498
cell,L14,6,8,q7_11,0.99,2,0.09559419751167297,1,60,0.016666666666666666
cell,L14,6,8,q7_11,0.995,1,0.09961031377315521,4,262,0.015267175572519083
cell,L14,6,8,q7_11,0.995,2,0.09961031377315521,0,21,0.0
cell,L14,6,8,q6_10,0.95,1,0.08755937218666077,10,2119,0.004719207173194903
cell,L14,6,8,q6_10,0.95,2,0.08755937218666077,5,711,0.007032348804500703
cell,L14,6,8,q6_10,0.96,1,0.08934535086154938,9,1799,0.005002779321845469
cell,L14,6,8,q6_10,0.96,2,0.08934535086154938,5,536,0.009328358208955223
cell,L14,6,8,q6_10,0.97,1,0.09126609563827515,9,1426,0.006311360448807854
cell,L14,6,8,q6_10,0.97,2,0.09126609563827515,4,362,0.011049723756906077
cell,L14,6,8,q6_10,0.98,1,0.094047911465168,7,994,0.007042253521126761
cell,L14,6,8,q6_10,0.98,2,0.094047911465168,4,217,0.018433179723502304
cell,L14,6,8,q6_10,0.99,1,0.09832543879747391,6,520,0.011538461538461539
cell,L14,6,8,q6_10,0.99,2,0.09832543879747391,2,96,0.020833333333333332
cell,L14,6,8,q6_10,0.995,1,0.10218135267496109,4,267,0.0149812734082397
cell,L14,6,8,q6_10,0.995,2,0.10218135267496109,1,38,0.02631578947368421
cell,L14,6,8,q9_13,0.95,1,0.07430657744407654,20,1623,0.012322858903265557
cell,L14,6,8,q9_13,0.95,2,0.07430657744407654,10,334,0.029940119760479042
cell,L14,6,8,q9_13,0.96,1,0.07638107240200043,18,1326,0.013574660633484163
cell,L14,6,8,q9_13,0.96,2,0.07638107240200043,9,232,0.03879310344827586
cell,L14,6,8,q9_13,0.97,1,0.07898770272731781,15,1017,0.014749262536873156
cell,L14,6,8,q9_13,0.97,2,0.07898770272731781,8,144,0.05555555555555555
cell,L14,6,8,q9_13,0.98,1,0.08270426094532013,13,688,0.0188953488372093
cell,L14,6,8,q9_13,0.98,2,0.08270426094532013,6,76,0.07894736842105263
cell,L14,6,8,q9_13,0.99,1,0.08827231079339981,7,342,0.02046783625730994
cell,L14,6,8,q9_13,0.99,2,0.08827231079339981,4,28,0.14285714285714285
cell,L14,6,8,q9_13,0.995,1,0.09272950887680054,5,181,0.027624309392265192
cell,L14,6,8,q9_13,0.995,2,0.09272950887680054,2,8,0.25
cell,L14,6,9,q7_9,0.95,1,0.09525606036186218,8,1554,0.005148005148005148
cell,L14,6,9,q7_9,0.95,2,0.09525606036186218,3,342,0.008771929824561403
cell,L14,6,9,q7_9,0.96,1,0.09711422026157379,7,1306,0.005359877488514548
cell,L14,6,9,q7_9,0.96,2,0.09711422026157379,3,219,0.0136986301369863
cell,L14,6,9,q7_9,0.97,1,0.09950538724660873,6,1013,0.005923000987166831
