fold,suite,seed,method,scope,calibration,alpha,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy
libero_object_20260908,libero_object,20260908,cosine,seen,episode,0.2,560,7,553,0,97,0.0,0.17540687160940324,0.0,0.41229656419529837
libero_object_20260908,libero_object,20260908,cosine,unseen,episode,0.2,1200,13,1187,0,218,0.0,0.18365627632687448,0.0,0.40817186183656273
libero_object_20260908,libero_object,20260908,cosine,seen,task_init,0.01,560,7,553,0,0,0.0,0.0,,0.5
libero_object_20260908,libero_object,20260908,cosine,unseen,task_init,0.01,1200,13,1187,0,0,0.0,0.0,,0.5
libero_object_20260908,libero_object,20260908,cosine,seen,task_init,0.03,560,7,553,0,2,0.0,0.003616636528028933,0.0,0.49819168173598555
libero_object_20260908,libero_object,20260908,cosine,unseen,task_init,0.03,1200,13,1187,0,8,0.0,0.006739679865206402,0.0,0.4966301600673968
libero_object_20260908,libero_object,20260908,cosine,seen,task_init,0.05,560,7,553,0,2,0.0,0.003616636528028933,0.0,0.49819168173598555
libero_object_20260908,libero_object,20260908,cosine,unseen,task_init,0.05,1200,13,1187,0,8,0.0,0.006739679865206402,0.0,0.4966301600673968
libero_object_20260908,libero_object,20260908,cosine,seen,task_init,0.1,560,7,553,0,9,0.0,0.0162748643761302,0.0,0.4918625678119349
libero_object_20260908,libero_object,20260908,cosine,unseen,task_init,0.1,1200,13,1187,0,33,0.0,0.02780117944397641,0.0,0.4860994102780118
libero_object_20260908,libero_object,20260908,cosine,seen,task_init,0.15,560,7,553,0,15,0.0,0.027124773960216998,0.0,0.4864376130198915
libero_object_20260908,libero_object,20260908,cosine,unseen,task_init,0.15,1200,13,1187,0,44,0.0,0.03706823925863521,0.0,0.4814658803706824
libero_object_20260908,libero_object,20260908,cosine,seen,task_init,0.2,560,7,553,0,22,0.0,0.039783001808318265,0.0,0.48010849909584086
libero_object_20260908,libero_object,20260908,cosine,unseen,task_init,0.2,1200,13,1187,0,54,0.0,0.04549283909014322,0.0,0.4772535804549284
libero_object_20260909,libero_object,20260909,euclidean,seen,episode,0.01,560,10,550,10,2,1.0,0.0036363636363636364,0.8333333333333334,0.9981818181818182
libero_object_20260909,libero_object,20260909,euclidean,unseen,episode,0.01,1200,17,1183,16,57,0.9411764705882353,0.04818258664412511,0.2191780821917808,0.9464969419720551
libero_object_20260909,libero_object,20260909,euclidean,seen,episode,0.03,560,10,550,10,5,1.0,0.00909090909090909,0.6666666666666666,0.9954545454545455
libero_object_20260909,libero_object,20260909,euclidean,unseen,episode,0.03,1200,17,1183,16,106,0.9411764705882353,0.08960270498732037,0.13114754098360656,0.9257868828004574
libero_object_20260909,libero_object,20260909,euclidean,seen,episode,0.05,560,10,550,10,20,1.0,0.03636363636363636,0.3333333333333333,0.9818181818181818
libero_object_20260909,libero_object,20260909,euclidean,unseen,episode,0.05,1200,17,1183,17,206,1.0,0.17413355874894337,0.07623318385650224,0.9129332206255283
libero_object_20260909,libero_object,20260909,euclidean,seen,episode,0.1,560,10,550,10,52,1.0,0.09454545454545454,0.16129032258064516,0.9527272727272728
libero_object_20260909,libero_object,20260909,euclidean,unseen,episode,0.1,1200,17,1183,17,305,1.0,0.2578191039729501,0.052795031055900624,0.871090448013525
libero_object_20260909,libero_object,20260909,euclidean,seen,episode,0.15,560,10,550,10,69,1.0,0.12545454545454546,0.12658227848101267,0.9372727272727273
libero_object_20260909,libero_object,20260909,euclidean,unseen,episode,0.15,1200,17,1183,17,379,1.0,0.32037193575655115,0.04292929292929293,0.8398140321217245
libero_object_20260909,libero_object,20260909,euclidean,seen,episode,0.2,560,10,550,10,103,1.0,0.18727272727272729,0.08849557522123894,0.9063636363636364
libero_object_20260909,libero_object,20260909,euclidean,unseen,episode,0.2,1200,17,1183,17,442,1.0,0.37362637362637363,0.037037037037037035,0.8131868131868132
libero_object_20260909,libero_object,20260909,euclidean,seen,task_init,0.01,560,10,550,0,0,0.0,0.0,,0.5
libero_object_20260909,libero_object,20260909,euclidean,unseen,task_init,0.01,1200,17,1183,0,0,0.0,0.0,,0.5
libero_object_20260909,libero_object,20260909,euclidean,seen,task_init,0.03,560,10,550,9,0,0.9,0.0,1.0,0.95
libero_object_20260909,libero_object,20260909,euclidean,unseen,task_init,0.03,1200,17,1183,13,28,0.7647058823529411,0.023668639053254437,0.3170731707317073,0.8705186216498434
libero_object_20260909,libero_object,20260909,euclidean,seen,task_init,0.05,560,10,550,9,0,0.9,0.0,1.0,0.95
libero_object_20260909,libero_object,20260909,euclidean,unseen,task_init,0.05,1200,17,1183,15,33,0.8823529411764706,0.027895181741335588,0.3125,0.9272288797175675
libero_object_20260909,libero_object,20260909,euclidean,seen,task_init,0.1,560,10,550,10,3,1.0,0.005454545454545455,0.7692307692307693,0.9972727272727273
libero_object_20260909,libero_object,20260909,euclidean,unseen,task_init,0.1,1200,17,1183,16,66,0.9411764705882353,0.055790363482671176,0.1951219512195122,0.9426930535527821
libero_object_20260909,libero_object,20260909,euclidean,seen,task_init,0.15,560,10,550,10,5,1.0,0.00909090909090909,0.6666666666666666,0.9954545454545455
libero_object_20260909,libero_object,20260909,euclidean,unseen,task_init,0.15,1200,17,1183,16,74,0.9411764705882353,0.06255283178360102,0.17777777777777778,0.9393118194023171
libero_object_20260909,libero_object,20260909,euclidean,seen,task_init,0.2,560,10,550,10,9,1.0,0.016363636363636365,0.5263157894736842,0.9918181818181818
libero_object_20260909,libero_object,20260909,euclidean,unseen,task_init,0.2,1200,17,1183,16,122,0.9411764705882353,0.10312764158918004,0.11594202898550725,0.9190244144995277
libero_object_20260909,libero_object,20260909,cosine,seen,episode,0.01,560,10,550,0,3,0.0,0.005454545454545455,0.0,0.49727272727272726
libero_object_20260909,libero_object,20260909,cosine,unseen,episode,0.01,1200,17,1183,0,15,0.0,0.01267962806424345,0.0,0.49366018596787825
libero_object_20260909,libero_object,20260909,cosine,seen,episode,0.03,560,10,550,0,22,0.0,0.04,0.0,0.48
libero_object_20260909,libero_object,20260909,cosine,unseen,episode,0.03,1200,17,1183,0,89,0.0,0.07523245984784446,0.0,0.4623837700760778
libero_object_20260909,libero_object,20260909,cosine,seen,episode,0.05,560,10,550,2,36,0.2,0.06545454545454546,0.05263157894736842,0.5672727272727273
libero_object_20260909,libero_object,20260909,cosine,unseen,episode,0.05,1200,17,1183,0,131,0.0,0.11073541842772612,0.0,0.4446322907861369
libero_object_20260909,libero_object,20260909,cosine,seen,episode,0.1,560,10,550,2,54,0.2,0.09818181818181818,0.03571428571428571,0.5509090909090909
libero_object_20260909,libero_object,20260909,cosine,unseen,episode,0.1,1200,17,1183,0,179,0.0,0.15131022823330514,0.0,0.4243448858833474
libero_object_20260909,libero_object,20260909,cosine,seen,episode,0.15,560,10,550,3,89,0.3,0.1618181818181818,0.03260869565217391,0.5690909090909091
libero_object_20260909,libero_object,20260909,cosine,unseen,episode,0.15,1200,17,1183,0,267,0.0,0.2256973795435334,0.0,0.3871513102282333
libero_object_20260909,libero_object,20260909,cosine,seen,episode,0.2,560,10,550,3,114,0.3,0.20727272727272728,0.02564102564102564,0.5463636363636364
libero_object_20260909,libero_object,20260909,cosine,unseen,episode,0.2,1200,17,1183,0,332,0.0,0.28064243448858833,0.0,0.35967878275570586
libero_object_20260909,libero_object,20260909,cosine,seen,task_init,0.01,560,10,550,0,0,0.0,0.0,,0.5
libero_object_20260909,libero_object,20260909,cosine,unseen,task_init,0.01,1200,17,1183,0,0,0.0,0.0,,0.5
libero_object_20260909,libero_object,20260909,cosine,seen,task_init,0.03,560,10,550,0,0,0.0,0.0,,0.5
libero_object_20260909,libero_object,20260909,cosine,unseen,task_init,0.03,1200,17,1183,0,5,0.0,0.00422654268808115,0.0,0.4978867286559594
libero_object_20260909,libero_object,20260909,cosine,seen,task_init,0.05,560,10,550,0,0,0.0,0.0,,0.5
libero_object_20260909,libero_object,20260909,cosine,unseen,task_init,0.05,1200,17,1183,0,5,0.0,0.00422654268808115,0.0,0.4978867286559594
libero_object_20260909,libero_object,20260909,cosine,seen,task_init,0.1,560,10,550,0,13,0.0,0.023636363636363636,0.0,0.48818181818181816
libero_object_20260909,libero_object,20260909,cosine,unseen,task_init,0.1,1200,17,1183,0,43,0.0,0.03634826711749789,0.0,0.481825866441251
libero_object_20260909,libero_object,20260909,cosine,seen,task_init,0.15,560,10,550,0,20,0.0,0.03636363636363636,0.0,0.4818181818181818
libero_object_20260909,libero_object,20260909,cosine,unseen,task_init,0.15,1200,17,1183,0,85,0.0,0.07185122569737955,0.0,0.4640743871513102
libero_object_20260909,libero_object,20260909,cosine,seen,task_init,0.2,560,10,550,1,25,0.1,0.045454545454545456,0.038461538461538464,0.5272727272727273
libero_object_20260909,libero_object,20260909,cosine,unseen,task_init,0.2,1200,17,1183,0,94,0.0,0.07945900253592561,0.0,0.4602704987320372
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,episode,0.01,560,20,540,20,7,1.0,0.012962962962962963,0.7407407407407407,0.9935185185185185
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,episode,0.01,1200,22,1178,22,56,1.0,0.04753820033955857,0.28205128205128205,0.9762308998302207
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,episode,0.03,560,20,540,20,22,1.0,0.040740740740740744,0.47619047619047616,0.9796296296296296
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,episode,0.03,1200,22,1178,22,129,1.0,0.10950764006791172,0.1456953642384106,0.9452461799660441
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,episode,0.05,560,20,540,20,28,1.0,0.05185185185185185,0.4166666666666667,0.9740740740740741
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,episode,0.05,1200,22,1178,22,153,1.0,0.1298811544991511,0.12571428571428572,0.9350594227504244
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,episode,0.1,560,20,540,20,69,1.0,0.12777777777777777,0.2247191011235955,0.9361111111111111
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,episode,0.1,1200,22,1178,22,240,1.0,0.2037351443123939,0.08396946564885496,0.8981324278438031
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,episode,0.15,560,20,540,20,91,1.0,0.1685185185185185,0.18018018018018017,0.9157407407407407
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,episode,0.15,1200,22,1178,22,272,1.0,0.23089983022071306,0.07482993197278912,0.8845500848896435
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,episode,0.2,560,20,540,20,131,1.0,0.24259259259259258,0.13245033112582782,0.8787037037037038
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,episode,0.2,1200,22,1178,22,306,1.0,0.2597623089983022,0.06707317073170732,0.8701188455008488
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,task_init,0.01,560,20,540,0,0,0.0,0.0,,0.5
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,task_init,0.01,1200,22,1178,0,0,0.0,0.0,,0.5
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,task_init,0.03,560,20,540,20,3,1.0,0.005555555555555556,0.8695652173913043,0.9972222222222222
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,task_init,0.03,1200,22,1178,22,20,1.0,0.01697792869269949,0.5238095238095238,0.9915110356536503
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,task_init,0.05,560,20,540,20,7,1.0,0.012962962962962963,0.7407407407407407,0.9935185185185185
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,task_init,0.05,1200,22,1178,22,56,1.0,0.04753820033955857,0.28205128205128205,0.9762308998302207
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,task_init,0.1,560,20,540,20,17,1.0,0.03148148148148148,0.5405405405405406,0.9842592592592593
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,task_init,0.1,1200,22,1178,22,98,1.0,0.0831918505942275,0.18333333333333332,0.9584040747028862
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,task_init,0.15,560,20,540,20,22,1.0,0.040740740740740744,0.47619047619047616,0.9796296296296296
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,task_init,0.15,1200,22,1178,22,129,1.0,0.10950764006791172,0.1456953642384106,0.9452461799660441
libero_spatial_20260907,libero_spatial,20260907,euclidean,seen,task_init,0.2,560,20,540,20,27,1.0,0.05,0.425531914893617,0.975
libero_spatial_20260907,libero_spatial,20260907,euclidean,unseen,task_init,0.2,1200,22,1178,22,150,1.0,0.1273344651952462,0.12790697674418605,0.9363327674023769
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,episode,0.01,560,20,540,3,5,0.15,0.009259259259259259,0.375,0.5703703703703703
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,episode,0.01,1200,22,1178,0,0,0.0,0.0,,0.5
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,episode,0.03,560,20,540,4,11,0.2,0.020370370370370372,0.26666666666666666,0.5898148148148148
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,episode,0.03,1200,22,1178,0,0,0.0,0.0,,0.5
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,episode,0.05,560,20,540,4,23,0.2,0.04259259259259259,0.14814814814814814,0.5787037037037037
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,episode,0.05,1200,22,1178,0,1,0.0,0.0008488964346349745,0.0,0.49957555178268254
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,episode,0.1,560,20,540,9,45,0.45,0.08333333333333333,0.16666666666666666,0.6833333333333333
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,episode,0.1,1200,22,1178,1,10,0.045454545454545456,0.008488964346349746,0.09090909090909091,0.5184827905540978
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,episode,0.15,560,20,540,10,62,0.5,0.11481481481481481,0.1388888888888889,0.6925925925925926
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,episode,0.15,1200,22,1178,5,25,0.22727272727272727,0.021222410865874362,0.16666666666666666,0.6030251582034265
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,episode,0.2,560,20,540,13,86,0.65,0.15925925925925927,0.13131313131313133,0.7453703703703703
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,episode,0.2,1200,22,1178,7,39,0.3181818181818182,0.03310696095076401,0.15217391304347827,0.6425374286155271
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,task_init,0.01,560,20,540,0,0,0.0,0.0,,0.5
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,task_init,0.01,1200,22,1178,0,0,0.0,0.0,,0.5
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,task_init,0.03,560,20,540,1,2,0.05,0.003703703703703704,0.3333333333333333,0.5231481481481481
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,task_init,0.03,1200,22,1178,0,0,0.0,0.0,,0.5
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,task_init,0.05,560,20,540,1,2,0.05,0.003703703703703704,0.3333333333333333,0.5231481481481481
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,task_init,0.05,1200,22,1178,0,0,0.0,0.0,,0.5
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,task_init,0.1,560,20,540,3,6,0.15,0.011111111111111112,0.3333333333333333,0.5694444444444444
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,task_init,0.1,1200,22,1178,0,0,0.0,0.0,,0.5
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,task_init,0.15,560,20,540,4,11,0.2,0.020370370370370372,0.26666666666666666,0.5898148148148148
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,task_init,0.15,1200,22,1178,0,0,0.0,0.0,,0.5
libero_spatial_20260907,libero_spatial,20260907,cosine,seen,task_init,0.2,560,20,540,4,17,0.2,0.03148148148148148,0.19047619047619047,0.5842592592592593
libero_spatial_20260907,libero_spatial,20260907,cosine,unseen,task_init,0.2,1200,22,1178,0,0,0.0,0.0,,0.5
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,episode,0.01,560,18,542,18,8,1.0,0.014760147601476014,0.6923076923076923,0.992619926199262
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,episode,0.01,1200,56,1144,56,39,1.0,0.03409090909090909,0.5894736842105263,0.9829545454545454
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,episode,0.03,560,18,542,18,25,1.0,0.046125461254612546,0.4186046511627907,0.9769372693726938
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,episode,0.03,1200,56,1144,56,183,1.0,0.15996503496503497,0.23430962343096234,0.9200174825174825
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,episode,0.05,560,18,542,18,42,1.0,0.07749077490774908,0.3,0.9612546125461254
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,episode,0.05,1200,56,1144,56,247,1.0,0.2159090909090909,0.1848184818481848,0.8920454545454546
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,episode,0.1,560,18,542,18,84,1.0,0.15498154981549817,0.17647058823529413,0.9225092250922509
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,episode,0.1,1200,56,1144,56,395,1.0,0.34527972027972026,0.12416851441241686,0.8273601398601399
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,episode,0.15,560,18,542,18,118,1.0,0.2177121771217712,0.1323529411764706,0.8911439114391144
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,episode,0.15,1200,56,1144,56,460,1.0,0.4020979020979021,0.10852713178294573,0.798951048951049
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,episode,0.2,560,18,542,18,160,1.0,0.2952029520295203,0.10112359550561797,0.8523985239852399
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,episode,0.2,1200,56,1144,56,526,1.0,0.4597902097902098,0.09621993127147767,0.7701048951048951
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,task_init,0.01,560,18,542,0,0,0.0,0.0,,0.5
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,task_init,0.01,1200,56,1144,0,0,0.0,0.0,,0.5
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,task_init,0.03,560,18,542,18,5,1.0,0.00922509225092251,0.782608695652174,0.9953874538745388
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,task_init,0.03,1200,56,1144,56,29,1.0,0.025349650349650348,0.6588235294117647,0.9873251748251748
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,task_init,0.05,560,18,542,18,7,1.0,0.012915129151291513,0.72,0.9935424354243543
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,task_init,0.05,1200,56,1144,56,32,1.0,0.027972027972027972,0.6363636363636364,0.986013986013986
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,task_init,0.1,560,18,542,18,12,1.0,0.02214022140221402,0.6,0.988929889298893
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,task_init,0.1,1200,56,1144,56,56,1.0,0.04895104895104895,0.5,0.9755244755244755
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,task_init,0.15,560,18,542,18,14,1.0,0.025830258302583026,0.5625,0.9870848708487084
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,task_init,0.15,1200,56,1144,56,64,1.0,0.055944055944055944,0.4666666666666667,0.972027972027972
libero_spatial_20260908,libero_spatial,20260908,euclidean,seen,task_init,0.2,560,18,542,18,34,1.0,0.06273062730627306,0.34615384615384615,0.9686346863468634
libero_spatial_20260908,libero_spatial,20260908,euclidean,unseen,task_init,0.2,1200,56,1144,56,215,1.0,0.18793706293706294,0.2066420664206642,0.9060314685314685
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,episode,0.01,560,18,542,1,12,0.05555555555555555,0.02214022140221402,0.07692307692307693,0.5167076670766708
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,episode,0.01,1200,56,1144,2,41,0.03571428571428571,0.03583916083916084,0.046511627906976744,0.4999375624375625
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,episode,0.03,560,18,542,6,49,0.3333333333333333,0.09040590405904059,0.10909090909090909,0.6214637146371463
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,episode,0.03,1200,56,1144,8,102,0.14285714285714285,0.08916083916083917,0.07272727272727272,0.5268481518481518
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,episode,0.05,560,18,542,8,53,0.4444444444444444,0.09778597785977859,0.13114754098360656,0.673329233292333
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,episode,0.05,1200,56,1144,13,118,0.23214285714285715,0.10314685314685315,0.09923664122137404,0.564498001998002
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,episode,0.1,560,18,542,10,73,0.5555555555555556,0.13468634686346864,0.12048192771084337,0.7104346043460434
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,episode,0.1,1200,56,1144,16,149,0.2857142857142857,0.13024475524475523,0.09696969696969697,0.5777347652347652
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,episode,0.15,560,18,542,12,98,0.6666666666666666,0.18081180811808117,0.10909090909090909,0.7429274292742927
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,episode,0.15,1200,56,1144,27,215,0.48214285714285715,0.18793706293706294,0.1115702479338843,0.6471028971028971
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,episode,0.2,560,18,542,13,115,0.7222222222222222,0.21217712177121772,0.1015625,0.7550225502255024
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,episode,0.2,1200,56,1144,36,261,0.6428571428571429,0.22814685314685315,0.12121212121212122,0.7073551448551448
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,task_init,0.01,560,18,542,0,0,0.0,0.0,,0.5
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,task_init,0.01,1200,56,1144,0,0,0.0,0.0,,0.5
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,task_init,0.03,560,18,542,1,12,0.05555555555555555,0.02214022140221402,0.07692307692307693,0.5167076670766708
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,task_init,0.03,1200,56,1144,2,34,0.03571428571428571,0.02972027972027972,0.05555555555555555,0.502997002997003
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,task_init,0.05,560,18,542,1,12,0.05555555555555555,0.02214022140221402,0.07692307692307693,0.5167076670766708
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,task_init,0.05,1200,56,1144,2,34,0.03571428571428571,0.02972027972027972,0.05555555555555555,0.502997002997003
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,task_init,0.1,560,18,542,2,44,0.1111111111111111,0.08118081180811808,0.043478260869565216,0.5149651496514965
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,task_init,0.1,1200,56,1144,7,91,0.125,0.07954545454545454,0.07142857142857142,0.5227272727272727
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,task_init,0.15,560,18,542,6,49,0.3333333333333333,0.09040590405904059,0.10909090909090909,0.6214637146371463
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,task_init,0.15,1200,56,1144,10,105,0.17857142857142858,0.09178321678321678,0.08695652173913043,0.5433941058941059
libero_spatial_20260908,libero_spatial,20260908,cosine,seen,task_init,0.2,560,18,542,8,53,0.4444444444444444,0.09778597785977859,0.13114754098360656,0.673329233292333
libero_spatial_20260908,libero_spatial,20260908,cosine,unseen,task_init,0.2,1200,56,1144,13,118,0.23214285714285715,0.10314685314685315,0.09923664122137404,0.564498001998002
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,episode,0.01,560,23,537,23,10,1.0,0.0186219739292365,0.696969696969697,0.9906890130353817
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,episode,0.01,1200,50,1150,50,69,1.0,0.06,0.42016806722689076,0.97
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,episode,0.03,560,23,537,23,30,1.0,0.055865921787709494,0.4339622641509434,0.9720670391061452
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,episode,0.03,1200,50,1150,50,204,1.0,0.17739130434782607,0.1968503937007874,0.9113043478260869
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,episode,0.05,560,23,537,23,46,1.0,0.0856610800744879,0.3333333333333333,0.957169459962756
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,episode,0.05,1200,50,1150,50,269,1.0,0.23391304347826086,0.15673981191222572,0.8830434782608696
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,episode,0.1,560,23,537,23,71,1.0,0.13221601489757914,0.24468085106382978,0.9338919925512105
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,episode,0.1,1200,50,1150,50,364,1.0,0.3165217391304348,0.12077294685990338,0.8417391304347825
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,episode,0.15,560,23,537,23,91,1.0,0.16945996275605213,0.20175438596491227,0.915270018621974
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,episode,0.15,1200,50,1150,50,442,1.0,0.3843478260869565,0.1016260162601626,0.8078260869565217
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,episode,0.2,560,23,537,23,129,1.0,0.24022346368715083,0.1513157894736842,0.8798882681564246
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,episode,0.2,1200,50,1150,50,520,1.0,0.45217391304347826,0.08771929824561403,0.7739130434782608
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,task_init,0.01,560,23,537,0,0,0.0,0.0,,0.5
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,task_init,0.01,1200,50,1150,0,0,0.0,0.0,,0.5
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,task_init,0.03,560,23,537,23,5,1.0,0.00931098696461825,0.8214285714285714,0.9953445065176909
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,task_init,0.03,1200,50,1150,50,44,1.0,0.03826086956521739,0.5319148936170213,0.9808695652173913
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,task_init,0.05,560,23,537,23,9,1.0,0.01675977653631285,0.71875,0.9916201117318436
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,task_init,0.05,1200,50,1150,50,59,1.0,0.051304347826086956,0.45871559633027525,0.9743478260869565
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,task_init,0.1,560,23,537,23,24,1.0,0.0446927374301676,0.48936170212765956,0.9776536312849162
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,task_init,0.1,1200,50,1150,50,158,1.0,0.1373913043478261,0.2403846153846154,0.931304347826087
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,task_init,0.15,560,23,537,23,33,1.0,0.061452513966480445,0.4107142857142857,0.9692737430167597
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,task_init,0.15,1200,50,1150,50,215,1.0,0.18695652173913044,0.18867924528301888,0.9065217391304348
libero_spatial_20260909,libero_spatial,20260909,euclidean,seen,task_init,0.2,560,23,537,23,46,1.0,0.0856610800744879,0.3333333333333333,0.957169459962756
libero_spatial_20260909,libero_spatial,20260909,euclidean,unseen,task_init,0.2,1200,50,1150,50,248,1.0,0.21565217391304348,0.16778523489932887,0.8921739130434783
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,episode,0.01,560,23,537,0,4,0.0,0.0074487895716946,0.0,0.4962756052141527
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,episode,0.01,1200,50,1150,3,9,0.06,0.00782608695652174,0.25,0.5260869565217392
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,episode,0.03,560,23,537,2,13,0.08695652173913043,0.024208566108007448,0.13333333333333333,0.5313739778155615
