global_row,run_id,suite,task,episode,init_state_id,noise_seed,length,failure,scope,fold,method,first_alarm_query,alarm,threshold,peak_score,actual_action_steps,executed_actions_before_alarm,control_progress_at_alarm,drop_goal_release,failed_goal_release,release_lead_queries
11978,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,378,47,1010,52,True,unseen,libero_long_20260908,euclidean,16,True,3.5915188789367676,5.4279103,520,160,0.3076923076923077,8.0,8.0,-8.0
11981,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,381,47,1013,52,True,unseen,libero_long_20260908,euclidean,-1,False,3.5915188789367676,3.2967808,520,-1,,8.0,8.0,
14162,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,162,20,1010,52,True,seen,libero_long_20260908,euclidean,32,True,3.5915188789367676,4.4157534,520,320,0.6153846153846154,11.0,11.0,-21.0
14856,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,56,7,1008,52,True,seen,libero_long_20260908,euclidean,28,True,3.5915188789367676,5.160096,520,280,0.5384615384615384,24.0,24.0,-4.0
14909,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,109,13,1013,52,True,seen,libero_long_20260908,euclidean,32,True,3.5915188789367676,4.4673376,520,320,0.6153846153846154,24.0,24.0,-8.0
15761,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,161,20,1009,52,True,seen,libero_long_20260908,euclidean,27,True,3.5915188789367676,5.0111885,520,270,0.5192307692307693,23.0,23.0,-4.0
15762,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,162,20,1010,52,True,seen,libero_long_20260908,euclidean,27,True,3.5915188789367676,5.8505425,520,270,0.5192307692307693,22.0,22.0,-5.0
15764,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,164,20,1012,52,True,seen,libero_long_20260908,euclidean,27,True,3.5915188789367676,5.0462728,520,270,0.5192307692307693,22.0,22.0,-5.0
15766,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,166,20,1014,52,True,seen,libero_long_20260908,euclidean,25,True,3.5915188789367676,5.2436748,520,250,0.4807692307692308,20.0,20.0,-5.0
10108,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,13,1012,52,True,seen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.3093025,520,-1,,14.0,14.0,
10830,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,30,3,1014,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.22056168,520,-1,,43.0,43.0,
10840,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,40,5,1008,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.18838727,520,-1,,40.0,40.0,
10850,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,6,1010,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.16983554,520,-1,,38.0,38.0,
10866,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,66,8,1010,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.17878821,520,-1,,20.0,20.0,
10869,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,69,8,1013,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.19539532,520,-1,,20.0,20.0,
10871,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,71,8,1015,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.14903903,520,-1,,20.0,20.0,
11014,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,214,26,1014,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.13209571,520,-1,,23.0,23.0,
11078,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,278,34,1014,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.32917413,520,-1,,38.0,38.0,
11125,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,325,40,1013,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.2162725,520,-1,,41.0,41.0,
11129,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,329,41,1009,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.2310337,520,-1,,18.0,18.0,
11978,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,378,47,1010,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.2921638,520,-1,,8.0,8.0,
11981,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,381,47,1013,52,True,unseen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.3913974,520,-1,,8.0,8.0,
14162,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,162,20,1010,52,True,seen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.33765107,520,-1,,11.0,11.0,
14856,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,56,7,1008,52,True,seen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.20458369,520,-1,,24.0,24.0,
14909,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,109,13,1013,52,True,seen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.15430902,520,-1,,24.0,24.0,
15761,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,161,20,1009,52,True,seen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.19157481,520,-1,,23.0,23.0,
15762,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,162,20,1010,52,True,seen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.17605516,520,-1,,22.0,22.0,
15764,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,164,20,1012,52,True,seen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.15744472,520,-1,,22.0,22.0,
15766,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,166,20,1014,52,True,seen,libero_long_20260908,cosine,-1,False,0.4027995467185974,0.16023634,520,-1,,20.0,20.0,
11125,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,325,40,1013,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,2.7341557,520,-1,,41.0,41.0,
14162,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,162,20,1010,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,4.380555,520,-1,,11.0,11.0,
14321,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,321,40,1009,52,True,seen,libero_long_20260909,euclidean,32,True,4.622232437133789,8.34189,520,320,0.6153846153846154,41.0,41.0,9.0
14891,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,91,11,1011,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,2.8614883,520,-1,,12.0,12.0,
14894,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,94,11,1014,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,2.9176724,520,-1,,13.0,13.0,
14895,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,95,11,1015,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,3.0730107,520,-1,,12.0,12.0,
14968,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,168,21,1008,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,3.3405445,520,-1,,11.0,11.0,
14969,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,169,21,1009,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,3.1309602,520,-1,,11.0,11.0,
14970,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,170,21,1010,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,4.595893,520,-1,,11.0,11.0,
14971,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,171,21,1011,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,4.0241246,520,-1,,11.0,11.0,
14972,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,172,21,1012,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,4.2024984,520,-1,,12.0,12.0,
14973,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,173,21,1013,52,True,seen,libero_long_20260909,euclidean,42,True,4.622232437133789,6.5744796,520,420,0.8076923076923077,12.0,12.0,-30.0
14974,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,174,21,1014,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,3.0239167,520,-1,,11.0,11.0,
14975,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,175,21,1015,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,3.3912385,520,-1,,11.0,11.0,
14988,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,188,23,1012,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,2.883797,520,-1,,11.0,11.0,
14989,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,189,23,1013,52,True,seen,libero_long_20260909,euclidean,42,True,4.622232437133789,5.323452,520,420,0.8076923076923077,11.0,11.0,-31.0
14991,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,191,23,1015,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,3.0079303,520,-1,,10.0,10.0,
15065,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,265,33,1009,52,True,seen,libero_long_20260909,euclidean,-1,False,4.622232437133789,4.276161,520,-1,,11.0,11.0,
15761,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,161,20,1009,52,True,seen,libero_long_20260909,euclidean,31,True,4.622232437133789,4.765715,520,310,0.5961538461538461,23.0,23.0,-8.0
15762,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,162,20,1010,52,True,seen,libero_long_20260909,euclidean,44,True,4.622232437133789,5.5801415,520,440,0.8461538461538461,22.0,22.0,-22.0
15764,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,164,20,1012,52,True,seen,libero_long_20260909,euclidean,30,True,4.622232437133789,4.839613,520,300,0.5769230769230769,22.0,22.0,-8.0
15766,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,166,20,1014,52,True,seen,libero_long_20260909,euclidean,28,True,4.622232437133789,4.8951106,520,280,0.5384615384615384,20.0,20.0,-8.0
11125,right-50x8b-20260903,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,325,40,1013,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.21203998,520,-1,,41.0,41.0,
14162,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,162,20,1010,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.23590639,520,-1,,11.0,11.0,
14321,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,321,40,1009,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.1910374,520,-1,,41.0,41.0,
14891,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,91,11,1011,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.18696715,520,-1,,12.0,12.0,
14894,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,94,11,1014,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.15355723,520,-1,,13.0,13.0,
14895,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,95,11,1015,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.15066063,520,-1,,12.0,12.0,
14968,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,168,21,1008,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.18673675,520,-1,,11.0,11.0,
14969,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,169,21,1009,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.15060773,520,-1,,11.0,11.0,
14970,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,170,21,1010,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.19029835,520,-1,,11.0,11.0,
14971,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,171,21,1011,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.13342048,520,-1,,11.0,11.0,
14972,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,172,21,1012,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.19144772,520,-1,,12.0,12.0,
14973,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,173,21,1013,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.19466081,520,-1,,12.0,12.0,
14974,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,174,21,1014,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.15686908,520,-1,,11.0,11.0,
14975,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,175,21,1015,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.17451528,520,-1,,11.0,11.0,
14988,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,188,23,1012,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.23319803,520,-1,,11.0,11.0,
14989,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,189,23,1013,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.22106262,520,-1,,11.0,11.0,
14991,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,191,23,1015,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.1706857,520,-1,,10.0,10.0,
15065,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,265,33,1009,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.13165906,520,-1,,11.0,11.0,
15761,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,161,20,1009,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.1194115,520,-1,,23.0,23.0,
15762,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,162,20,1010,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.1626642,520,-1,,22.0,22.0,
15764,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,164,20,1012,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.12651461,520,-1,,22.0,22.0,
15766,right-50x8b-20260903,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,166,20,1014,52,True,seen,libero_long_20260909,cosine,-1,False,0.429747998714447,0.105282344,520,-1,,20.0,20.0,
16564,right-50x8b-20260903,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,164,20,1012,28,True,unseen,libero_object_20260907,euclidean,14,True,2.3483307361602783,6.62316,280,140,0.5,9.0,9.0,-5.0
16674,right-50x8b-20260903,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,274,34,1010,28,True,unseen,libero_object_20260907,euclidean,15,True,2.3483307361602783,4.8735766,280,150,0.5357142857142857,11.0,11.0,-4.0
20799,right-50x8b-20260903,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,399,49,1015,28,True,unseen,libero_object_20260907,euclidean,20,True,2.3483307361602783,5.5868354,280,200,0.7142857142857143,15.0,15.0,-5.0
23862,right-50x8b-20260903,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,262,32,1014,28,True,seen,libero_object_20260907,euclidean,19,True,2.3483307361602783,3.3352005,280,190,0.6785714285714286,19.0,19.0,0.0
16564,right-50x8b-20260903,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,164,20,1012,28,True,unseen,libero_object_20260907,cosine,-1,False,0.41546857357025146,0.2177687,280,-1,,9.0,9.0,
16674,right-50x8b-20260903,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,274,34,1010,28,True,unseen,libero_object_20260907,cosine,-1,False,0.41546857357025146,0.1928773,280,-1,,11.0,11.0,
20799,right-50x8b-20260903,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,399,49,1015,28,True,unseen,libero_object_20260907,cosine,-1,False,0.41546857357025146,0.26576677,280,-1,,15.0,15.0,
23862,right-50x8b-20260903,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,262,32,1014,28,True,seen,libero_object_20260907,cosine,-1,False,0.41546857357025146,0.26334226,280,-1,,19.0,19.0,
16564,right-50x8b-20260903,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,164,20,1012,28,True,unseen,libero_object_20260908,euclidean,12,True,1.8084982633590698,5.8619547,280,120,0.42857142857142855,9.0,9.0,-3.0
16674,right-50x8b-20260903,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,274,34,1010,28,True,unseen,libero_object_20260908,euclidean,14,True,1.8084982633590698,4.3797674,280,140,0.5,11.0,11.0,-3.0
17235,right-50x8b-20260903,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,35,4,1011,28,True,unseen,libero_object_20260908,euclidean,18,True,1.8084982633590698,2.2361941,280,180,0.6428571428571429,13.0,13.0,-5.0
17455,right-50x8b-20260903,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,255,31,1015,28,True,unseen,libero_object_20260908,euclidean,21,True,1.8084982633590698,6.7030087,280,210,0.75,10.0,10.0,-11.0
19666,right-50x8b-20260903,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,66,8,1010,28,True,seen,libero_object_20260908,euclidean,14,True,1.8084982633590698,6.7522316,280,140,0.5,8.0,8.0,-6.0
19668,right-50x8b-20260903,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,68,8,1012,28,True,seen,libero_object_20260908,euclidean,12,True,1.8084982633590698,7.7568617,280,120,0.42857142857142855,11.0,11.0,-1.0
23862,right-50x8b-20260903,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,262,32,1014,28,True,seen,libero_object_20260908,euclidean,14,True,1.8084982633590698,2.8182802,280,140,0.5,19.0,19.0,5.0
16564,right-50x8b-20260903,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,164,20,1012,28,True,unseen,libero_object_20260908,cosine,-1,False,0.40654775500297546,0.19831245,280,-1,,9.0,9.0,
16674,right-50x8b-20260903,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,274,34,1010,28,True,unseen,libero_object_20260908,cosine,-1,False,0.40654775500297546,0.19524233,280,-1,,11.0,11.0,
17235,right-50x8b-20260903,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,35,4,1011,28,True,unseen,libero_object_20260908,cosine,-1,False,0.40654775500297546,0.14298676,280,-1,,13.0,13.0,
17455,right-50x8b-20260903,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,255,31,1015,28,True,unseen,libero_object_20260908,cosine,-1,False,0.40654775500297546,0.1783668,280,-1,,10.0,10.0,
19666,right-50x8b-20260903,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,66,8,1010,28,True,seen,libero_object_20260908,cosine,-1,False,0.40654775500297546,0.07247433,280,-1,,8.0,8.0,
19668,right-50x8b-20260903,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,68,8,1012,28,True,seen,libero_object_20260908,cosine,-1,False,0.40654775500297546,0.074329555,280,-1,,11.0,11.0,
23862,right-50x8b-20260903,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,262,32,1014,28,True,seen,libero_object_20260908,cosine,-1,False,0.40654775500297546,0.23746398,280,-1,,19.0,19.0,
17235,right-50x8b-20260903,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,35,4,1011,28,True,unseen,libero_object_20260909,euclidean,18,True,2.27472186088562,2.2851975,280,180,0.6428571428571429,13.0,13.0,-5.0
17455,right-50x8b-20260903,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,255,31,1015,28,True,unseen,libero_object_20260909,euclidean,21,True,2.27472186088562,5.9851575,280,210,0.75,10.0,10.0,-11.0
19666,right-50x8b-20260903,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,66,8,1010,28,True,seen,libero_object_20260909,euclidean,14,True,2.27472186088562,6.830653,280,140,0.5,8.0,8.0,-6.0
19668,right-50x8b-20260903,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,68,8,1012,28,True,seen,libero_object_20260909,euclidean,13,True,2.27472186088562,7.8586645,280,130,0.4642857142857143,11.0,11.0,-2.0
19981,right-50x8b-20260903,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,381,47,1013,28,True,seen,libero_object_20260909,euclidean,16,True,2.27472186088562,9.641445,280,160,0.5714285714285714,11.0,11.0,-5.0
20799,right-50x8b-20260903,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,399,49,1015,28,True,seen,libero_object_20260909,euclidean,21,True,2.27472186088562,4.4671535,280,210,0.75,15.0,15.0,-6.0
22984,right-50x8b-20260903,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,184,23,1008,28,True,seen,libero_object_20260909,euclidean,22,True,2.27472186088562,5.6170454,280,220,0.7857142857142857,13.0,13.0,-9.0
22986,right-50x8b-20260903,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,186,23,1010,28,True,seen,libero_object_20260909,euclidean,15,True,2.27472186088562,3.6931927,280,150,0.5357142857142857,7.0,7.0,-8.0
22987,right-50x8b-20260903,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,187,23,1011,28,True,seen,libero_object_20260909,euclidean,22,True,2.27472186088562,7.152749,280,220,0.7857142857142857,14.0,14.0,-8.0
