corpus,metric,t,auc_success,det_auc,npairs,auc_resid_w8,det_resid_w8,rho_w8,p_point,p_family,family_null_q95,p_resid_point,p_resid_family,resid_family_null_q95
B,route_mobility_w8,30,0.750996015936255,0.750996015936255,2008,,,,,,,,,
B,route_mobility_w8,31,0.7694223107569721,0.7694223107569721,2008,,,,,,,,,
B,route_mobility_w8,32,0.7579681274900398,0.7579681274900398,2008,,,,,,,,,
B,route_mobility_w8,33,0.7415338645418327,0.7415338645418327,2008,,,,,,,,,
B,route_mobility_w8,34,0.7016932270916335,0.7016932270916335,2008,,,,,,,,,
B,symbol_marginal_H,8,0.5084661354581673,0.5084661354581673,2008,0.49302788844621515,0.5069721115537849,0.19992145120760335,,,,,,
B,symbol_marginal_H,9,0.46065737051792827,0.5393426294820718,2008,0.4541832669322709,0.545816733067729,0.8501074083593487,,,,,,
B,symbol_marginal_H,10,0.43376494023904383,0.5662350597609562,2008,0.4820717131474104,0.5179282868525896,0.8595798066526684,,,,,,
B,symbol_marginal_H,11,0.5014940239043825,0.5014940239043825,2008,0.5517928286852589,0.5517928286852589,0.8542079532907625,,,,,,
B,symbol_marginal_H,12,0.46613545816733065,0.5338645418326693,2008,0.45268924302788843,0.5473107569721116,0.6988917470919102,,,,,,
B,symbol_marginal_H,13,0.45567729083665337,0.5443227091633467,2008,0.4153386454183267,0.5846613545816732,0.4971570483836251,,,,,,
B,symbol_marginal_H,14,0.44272908366533864,0.5572709163346614,2008,0.4541832669322709,0.545816733067729,0.11758761084579687,,,,,,
B,symbol_marginal_H,15,0.45667330677290835,0.5433266932270917,2008,0.4815737051792829,0.5184262948207171,0.15686772210508637,,,,,,
B,symbol_marginal_H,16,0.5109561752988048,0.5109561752988048,2008,0.547808764940239,0.547808764940239,-0.439327559543093,,,,,,
B,symbol_marginal_H,17,0.46713147410358563,0.5328685258964143,2008,0.516683266932271,0.516683266932271,-0.8375322176477268,,,,,,
B,symbol_marginal_H,18,0.4397410358565737,0.5602589641434264,2008,0.5522908366533864,0.5522908366533864,-0.8708343368374032,,,,,,
B,symbol_marginal_H,19,0.42878486055776893,0.5712151394422311,2008,0.5453187250996016,0.5453187250996016,-0.8464189869651296,,,,,,
B,symbol_marginal_H,20,0.42554780876494025,0.5744521912350598,2008,0.5064741035856574,0.5064741035856574,-0.8258257860892441,0.04047976011994003,0.440279860069965,0.6070717131474104,0.8660669665167416,1.0,0.6075697211155379
B,symbol_marginal_H,21,0.5099601593625498,0.5099601593625498,2008,0.5398406374501992,0.5398406374501992,-0.8235677937970596,,,,,,
B,symbol_marginal_H,22,0.5328685258964143,0.5328685258964143,2008,0.5368525896414342,0.5368525896414342,-0.8462524074037517,,,,,,
B,symbol_marginal_H,23,0.5094621513944223,0.5094621513944223,2008,0.5169322709163346,0.5169322709163346,-0.8527664200060372,,,,,,
B,symbol_marginal_H,24,0.4721115537848606,0.5278884462151394,2008,0.4721115537848606,0.5278884462151394,-0.8228724100490953,,,,,,
B,symbol_marginal_H,25,0.4716135458167331,0.5283864541832669,2008,0.47858565737051795,0.521414342629482,-0.7120914672566961,0.4472763618190905,0.9985007496251874,0.6070717131474104,0.5712143928035982,1.0,0.6075697211155379
B,symbol_marginal_H,26,0.4721115537848606,0.5278884462151394,2008,0.4636454183266932,0.5363545816733069,-0.42841148847279376,,,,,,
B,symbol_marginal_H,27,0.46663346613545814,0.5333665338645419,2008,0.4845617529880478,0.5154382470119522,0.01957613290629124,,,,,,
B,symbol_marginal_H,28,0.500996015936255,0.500996015936255,2008,0.4910358565737052,0.5089641434262948,0.38614057019960446,,,,,,
B,symbol_marginal_H,29,0.5916334661354582,0.5916334661354582,2008,0.5174302788844621,0.5174302788844621,0.5801970532735058,,,,,,
B,symbol_marginal_H,30,0.6439243027888446,0.6439243027888446,2008,0.5149402390438247,0.5149402390438247,0.6623168667188865,0.0004997501249375312,0.0024987506246876563,0.6070717131474104,0.6911544227886057,1.0,0.6075697211155379
B,symbol_marginal_H,31,0.7051792828685259,0.7051792828685259,2008,0.5692231075697212,0.5692231075697212,0.6008777697184547,,,,,,
B,symbol_marginal_H,32,0.7086653386454184,0.7086653386454184,2008,0.5981075697211156,0.5981075697211156,0.5543280626977724,,,,,,
B,symbol_marginal_H,33,0.7402888446215139,0.7402888446215139,2008,0.6135458167330677,0.6135458167330677,0.5471149164950226,,,,,,
B,symbol_marginal_H,34,0.7833665338645418,0.7833665338645418,2008,0.6578685258964143,0.6578685258964143,0.5440395223797813,,,,,,
B,symbol_conditional_H,8,0.448207171314741,0.5517928286852589,2008,0.43177290836653387,0.5682270916334662,0.6451634043728042,,,,,,
B,symbol_conditional_H,9,0.4551792828685259,0.5448207171314741,2008,0.4681274900398406,0.5318725099601593,0.8331136595770247,,,,,,
B,symbol_conditional_H,10,0.46912350597609564,0.5308764940239044,2008,0.5069721115537849,0.5069721115537849,0.7808439120060424,,,,,,
B,symbol_conditional_H,11,0.5717131474103586,0.5717131474103586,2008,0.599601593625498,0.599601593625498,0.5509931900241472,,,,,,
B,symbol_conditional_H,12,0.4845617529880478,0.5154382470119522,2008,0.47260956175298807,0.5273904382470119,0.10423291748206132,,,,,,
B,symbol_conditional_H,13,0.38147410358565736,0.6185258964143426,2008,0.3794820717131474,0.6205179282868526,0.09662775302983485,,,,,,
B,symbol_conditional_H,14,0.39093625498007967,0.6090637450199203,2008,0.4145916334661355,0.5854083665338645,-0.057444195534498345,,,,,,
B,symbol_conditional_H,15,0.4631474103585657,0.5368525896414342,2008,0.4805776892430279,0.5194223107569721,-0.14400075173664756,,,,,,
B,symbol_conditional_H,16,0.4915338645418327,0.5084661354581673,2008,0.5328685258964143,0.5328685258964143,-0.4087753094208123,,,,,,
B,symbol_conditional_H,17,0.4860557768924303,0.5139442231075697,2008,0.5398406374501992,0.5398406374501992,-0.6490121207699614,,,,,,
B,symbol_conditional_H,18,0.41284860557768926,0.5871513944223108,2008,0.4711155378486056,0.5288844621513944,-0.5905319627550611,,,,,,
B,symbol_conditional_H,19,0.50199203187251,0.50199203187251,2008,0.5557768924302788,0.5557768924302788,-0.47442700644304825,,,,,,
B,symbol_conditional_H,20,0.5811752988047809,0.5811752988047809,2008,0.6205179282868526,0.6205179282868526,-0.34328767480916905,0.026986506746626688,0.3258370814592704,0.6070717131474104,0.0029985007496251873,0.013493253373313344,0.6075697211155379
B,symbol_conditional_H,21,0.5722111553784861,0.5722111553784861,2008,0.5796812749003984,0.5796812749003984,-0.28274667833968486,,,,,,
B,symbol_conditional_H,22,0.5134462151394422,0.5134462151394422,2008,0.4960159362549801,0.5039840637450199,-0.5479677361211247,,,,,,
B,symbol_conditional_H,23,0.5562749003984063,0.5562749003984063,2008,0.5532868525896414,0.5532868525896414,-0.6826025358773646,,,,,,
B,symbol_conditional_H,24,0.5034860557768924,0.5034860557768924,2008,0.4940239043824701,0.5059760956175299,-0.558897868958927,,,,,,
B,symbol_conditional_H,25,0.4681274900398406,0.5318725099601593,2008,0.4750996015936255,0.5249003984063745,-0.34310000886920494,0.40379810094952523,0.9985007496251874,0.6070717131474104,0.5157421289355323,0.9995002498750625,0.6075697211155379
B,symbol_conditional_H,26,0.476593625498008,0.523406374501992,2008,0.5084661354581673,0.5084661354581673,-0.03214130145569403,,,,,,
B,symbol_conditional_H,27,0.46713147410358563,0.5328685258964143,2008,0.47460159362549803,0.525398406374502,0.20788289931449627,,,,,,
B,symbol_conditional_H,28,0.5796812749003984,0.5796812749003984,2008,0.5657370517928287,0.5657370517928287,0.4478135800402833,,,,,,
B,symbol_conditional_H,29,0.6439243027888446,0.6439243027888446,2008,0.579183266932271,0.579183266932271,0.6426048354333321,,,,,,
B,symbol_conditional_H,30,0.6733067729083665,0.6733067729083665,2008,0.5353585657370518,0.5353585657370518,0.6444092537279271,0.0004997501249375312,0.0004997501249375312,0.6070717131474104,0.3473263368315842,0.9955022488755623,0.6075697211155379
B,symbol_conditional_H,31,0.6479083665338645,0.6479083665338645,2008,0.5144422310756972,0.5144422310756972,0.576306634165322,,,,,,
B,symbol_conditional_H,32,0.6807768924302788,0.6807768924302788,2008,0.5732071713147411,0.5732071713147411,0.5914440067062634,,,,,,
B,symbol_conditional_H,33,0.7315737051792829,0.7315737051792829,2008,0.6085657370517928,0.6085657370517928,0.5916755969782781,,,,,,
B,symbol_conditional_H,34,0.7778884462151394,0.7778884462151394,2008,0.6583665338645418,0.6583665338645418,0.5802451735745753,,,,,,
B,symbol_entropy_ratio,8,0.4357569721115538,0.5642430278884463,2008,0.4252988047808765,0.5747011952191234,0.6953136622950069,,,,,,
B,symbol_entropy_ratio,9,0.46713147410358563,0.5328685258964143,2008,0.4681274900398406,0.5318725099601593,0.16908093221066364,,,,,,
B,symbol_entropy_ratio,10,0.5209163346613546,0.5209163346613546,2008,0.5353585657370518,0.5353585657370518,0.11655029411428112,,,,,,
B,symbol_entropy_ratio,11,0.5866533864541833,0.5866533864541833,2008,0.5911354581673307,0.5911354581673307,0.0689681717135304,,,,,,
B,symbol_entropy_ratio,12,0.475597609561753,0.524402390438247,2008,0.4815737051792829,0.5184262948207171,-0.21955359288632537,,,,,,
B,symbol_entropy_ratio,13,0.38247011952191234,0.6175298804780877,2008,0.39741035856573703,0.602589641434263,-0.04134524739359815,,,,,,
B,symbol_entropy_ratio,14,0.39691235059760954,0.6030876494023905,2008,0.43376494023904383,0.5662350597609562,-0.13480476304917544,,,,,,
B,symbol_entropy_ratio,15,0.43725099601593626,0.5627490039840637,2008,0.46613545816733065,0.5338645418326693,-0.27583424171158494,,,,,,
B,symbol_entropy_ratio,16,0.4651394422310757,0.5348605577689243,2008,0.499003984063745,0.500996015936255,-0.2345290487920715,,,,,,
B,symbol_entropy_ratio,17,0.475597609561753,0.524402390438247,2008,0.5084661354581673,0.5084661354581673,0.07196376357560567,,,,,,
B,symbol_entropy_ratio,18,0.4631474103585657,0.5368525896414342,2008,0.44671314741035856,0.5532868525896415,0.3555495295029812,,,,,,
B,symbol_entropy_ratio,19,0.5567729083665338,0.5567729083665338,2008,0.5333665338645418,0.5333665338645418,0.46822052992069213,,,,,,
B,symbol_entropy_ratio,20,0.6538844621513944,0.6538844621513944,2008,0.62300796812749,0.62300796812749,0.46514715370046117,0.0004997501249375312,0.0004997501249375312,0.6070717131474104,0.0014992503748125937,0.010494752623688156,0.6075697211155379
B,symbol_entropy_ratio,21,0.5502988047808764,0.5502988047808764,2008,0.5303784860557769,0.5303784860557769,0.37134958901248555,,,,,,
B,symbol_entropy_ratio,22,0.4706175298804781,0.5293824701195219,2008,0.45268924302788843,0.5473107569721116,0.13908254511850401,,,,,,
B,symbol_entropy_ratio,23,0.5582669322709163,0.5582669322709163,2008,0.5383466135458167,0.5383466135458167,-0.08256183767066066,,,,,,
B,symbol_entropy_ratio,24,0.5,0.5,2008,0.48854581673306774,0.5114541832669323,0.1288053538526682,,,,,,
B,symbol_entropy_ratio,25,0.47360557768924305,0.526394422310757,2008,0.4850597609561753,0.5149402390438247,0.22863147451963237,0.4862568715642179,0.9995002498750625,0.6070717131474104,0.6931534232883558,1.0,0.6075697211155379
B,symbol_entropy_ratio,26,0.5298804780876494,0.5298804780876494,2008,0.5438247011952191,0.5438247011952191,0.42216244449594303,,,,,,
B,symbol_entropy_ratio,27,0.5318725099601593,0.5318725099601593,2008,0.5084661354581673,0.5084661354581673,0.30465120063286066,,,,,,
B,symbol_entropy_ratio,28,0.6334661354581673,0.6334661354581673,2008,0.5981075697211156,0.5981075697211156,0.25148308842883466,,,,,,
B,symbol_entropy_ratio,29,0.5273904382470119,0.5273904382470119,2008,0.5288844621513944,0.5288844621513944,0.3900217688914066,,,,,,
B,symbol_entropy_ratio,30,0.5687250996015937,0.5687250996015937,2008,0.5672310756972112,0.5672310756972112,0.37965758431466795,0.06696651674162919,0.567216391804098,0.6070717131474104,0.06946526736631684,0.6086956521739131,0.6075697211155379
B,symbol_entropy_ratio,31,0.4357569721115538,0.5642430278884463,2008,0.4551792828685259,0.5448207171314741,0.16176643091747633,,,,,,
B,symbol_entropy_ratio,32,0.5144422310756972,0.5144422310756972,2008,0.4760956175298805,0.5239043824701195,0.36862910343781824,,,,,,
B,symbol_entropy_ratio,33,0.5896414342629482,0.5896414342629482,2008,0.5542828685258964,0.5542828685258964,0.41112437519891826,,,,,,
B,symbol_entropy_ratio,34,0.6329681274900398,0.6329681274900398,2008,0.5639940239043825,0.5639940239043825,0.3871353083519044,,,,,,
B,symbol_novelty,8,0.563496015936255,0.563496015936255,2008,0.5483067729083665,0.5483067729083665,0.07105119061631499,,,,,,
B,symbol_novelty,9,0.5366035856573705,0.5366035856573705,2008,0.5353585657370518,0.5353585657370518,0.6513793078232095,,,,,,
B,symbol_novelty,10,0.5517928286852589,0.5517928286852589,2008,0.601593625498008,0.601593625498008,0.7669986998338464,,,,,,
B,symbol_novelty,11,0.5883964143426295,0.5883964143426295,2008,0.600597609561753,0.600597609561753,0.42052774954355826,,,,,,
B,symbol_novelty,12,0.548804780876494,0.548804780876494,2008,0.5278884462151394,0.5278884462151394,0.20193855569665517,,,,,,
B,symbol_novelty,13,0.449203187250996,0.5507968127490039,2008,0.43675298804780877,0.5632470119521913,0.1339873419486268,,,,,,
B,symbol_novelty,14,0.42330677290836655,0.5766932270916334,2008,0.4442231075697211,0.5557768924302788,-0.07774239967035204,,,,,,
B,symbol_novelty,15,0.4591633466135458,0.5408366533864541,2008,0.48256972111553786,0.5174302788844621,-0.0437912171154491,,,,,,
B,symbol_novelty,16,0.4370019920318725,0.5629980079681275,2008,0.4760956175298805,0.5239043824701195,-0.19387858866614435,,,,,,
B,symbol_novelty,17,0.4290338645418327,0.5709661354581673,2008,0.46165338645418325,0.5383466135458168,-0.4949920681061441,,,,,,
B,symbol_novelty,18,0.35483067729083667,0.6451693227091633,2008,0.40587649402390436,0.5941235059760956,-0.4108897350747728,,,,,,
B,symbol_novelty,19,0.44721115537848605,0.5527888446215139,2008,0.49302788844621515,0.5069721115537849,-0.3896147438425985,,,,,,
B,symbol_novelty,20,0.4297808764940239,0.5702191235059761,2008,0.4960159362549801,0.5039840637450199,-0.4076142114701551,0.06346826586706647,0.5357321339330335,0.6070717131474104,0.927536231884058,1.0,0.6075697211155379
B,symbol_novelty,21,0.46962151394422313,0.5303784860557769,2008,0.48804780876494025,0.5119521912350598,-0.10827220210048646,,,,,,
B,symbol_novelty,22,0.4375,0.5625,2008,0.42380478087649404,0.576195219123506,-0.28534036622108716,,,,,,
B,symbol_novelty,23,0.514691235059761,0.514691235059761,2008,0.49252988047808766,0.5074701195219123,-0.46893067777419395,,,,,,
B,symbol_novelty,24,0.4972609561752988,0.5027390438247012,2008,0.49701195219123506,0.5029880478087649,-0.40330305401044647,,,,,,
B,symbol_novelty,25,0.5171812749003984,0.5171812749003984,2008,0.49302788844621515,0.5069721115537849,-0.29085324125394296,0.632183908045977,1.0,0.6070717131474104,0.855072463768116,1.0,0.6075697211155379
B,symbol_novelty,26,0.4877988047808765,0.5122011952191234,2008,0.4636454183266932,0.5363545816733069,-0.229889347315609,,,,,,
B,symbol_novelty,27,0.5206673306772909,0.5206673306772909,2008,0.49850597609561753,0.5014940239043825,-0.15725673096559414,,,,,,
B,symbol_novelty,28,0.5099601593625498,0.5099601593625498,2008,0.4855577689243028,0.5144422310756972,0.10196171850789745,,,,,,
B,symbol_novelty,29,0.4895418326693227,0.5104581673306773,2008,0.46613545816733065,0.5338645418326693,0.25710774253664076,,,,,,
B,symbol_novelty,30,0.4711155378486056,0.5288844621513944,2008,0.4043824701195219,0.5956175298804781,0.42449307399815933,0.44227886056971516,0.9985007496251874,0.6070717131474104,0.009995002498750625,0.1424287856071964,0.6075697211155379
B,symbol_novelty,31,0.5273904382470119,0.5273904382470119,2008,0.4531872509960159,0.546812749003984,0.4943489449643469,,,,,,
B,symbol_novelty,32,0.600597609561753,0.600597609561753,2008,0.525398406374502,0.525398406374502,0.5650859904345504,,,,,,
B,symbol_novelty,33,0.6942231075697212,0.6942231075697212,2008,0.5901394422310757,0.5901394422310757,0.6185184014768604,,,,,,
B,symbol_novelty,34,0.7104083665338645,0.7104083665338645,2008,0.5991035856573705,0.5991035856573705,0.632110805302708,,,,,,
B,symbol_nonperiod2,8,0.42106573705179284,0.5789342629482072,2008,0.4347609561752988,0.5652390438247012,0.13588600086936523,,,,,,
B,symbol_nonperiod2,9,0.4113545816733068,0.5886454183266931,2008,0.42778884462151395,0.5722111553784861,0.1254465642737136,,,,,,
B,symbol_nonperiod2,10,0.38969123505976094,0.610308764940239,2008,0.3854581673306773,0.6145418326693227,-0.20345616044422504,,,,,,
B,symbol_nonperiod2,11,0.3926792828685259,0.6073207171314741,2008,0.3944223107569721,0.6055776892430279,-0.27258142470719465,,,,,,
B,symbol_nonperiod2,12,0.42654382470119523,0.5734561752988048,2008,0.43774900398406374,0.5622509960159363,-0.3115740508241701,,,,,,
B,symbol_nonperiod2,13,0.4135956175298805,0.5864043824701195,2008,0.42231075697211157,0.5776892430278884,-0.4304116031011136,,,,,,
B,symbol_nonperiod2,14,0.4601593625498008,0.5398406374501992,2008,0.46713147410358563,0.5328685258964143,-0.02868466323961252,,,,,,
B,symbol_nonperiod2,15,0.5074701195219123,0.5074701195219123,2008,0.49750996015936255,0.5024900398406374,-0.08463822408180974,,,,,,
B,symbol_nonperiod2,16,0.5154382470119522,0.5154382470119522,2008,0.4995019920318725,0.5004980079681275,-0.12324463220309909,,,,,,
B,symbol_nonperiod2,17,0.5395916334661355,0.5395916334661355,2008,0.522410358565737,0.522410358565737,-0.11544187604216803,,,,,,
B,symbol_nonperiod2,18,0.5261454183266933,0.5261454183266933,2008,0.5089641434262948,0.5089641434262948,0.0039697799217702145,,,,,,
B,symbol_nonperiod2,19,0.5525398406374502,0.5525398406374502,2008,0.5024900398406374,0.5024900398406374,0.01859650437416729,,,,,,
B,symbol_nonperiod2,20,0.5473107569721115,0.5473107569721115,2008,0.5134462151394422,0.5134462151394422,-0.0842981551673302,0.18640679660169915,0.9270364817591205,0.6070717131474104,0.7071464267866067,1.0,0.6075697211155379
B,symbol_nonperiod2,21,0.540089641434263,0.540089641434263,2008,0.5174302788844621,0.5174302788844621,-0.18620054282082224,,,,,,
B,symbol_nonperiod2,22,0.5565239043824701,0.5565239043824701,2008,0.5542828685258964,0.5542828685258964,-0.13442742698069327,,,,,,
B,symbol_nonperiod2,23,0.538097609561753,0.538097609561753,2008,0.5413346613545816,0.5413346613545816,-0.0604695491293948,,,,,,
B,symbol_nonperiod2,24,0.5161852589641435,0.5161852589641435,2008,0.5134462151394422,0.5134462151394422,-0.034861507622957255,,,,,,
B,symbol_nonperiod2,25,0.4723605577689243,0.5276394422310757,2008,0.4721115537848606,0.5278884462151394,0.050626015560548736,0.46526736631684157,0.9985007496251874,0.6070717131474104,0.4687656171914043,0.9995002498750625,0.6075697211155379
B,symbol_nonperiod2,26,0.5022410358565738,0.5022410358565738,2008,0.49850597609561753,0.5014940239043825,0.2039633073903474,,,,,,
B,symbol_nonperiod2,27,0.5298804780876494,0.5298804780876494,2008,0.5124501992031872,0.5124501992031872,0.17431637988675228,,,,,,
B,symbol_nonperiod2,28,0.5709661354581673,0.5709661354581673,2008,0.5612549800796812,0.5612549800796812,0.13463099854279928,,,,,,
B,symbol_nonperiod2,29,0.6312250996015937,0.6312250996015937,2008,0.6090637450199203,0.6090637450199203,0.23239302003434237,,,,,,
B,symbol_nonperiod2,30,0.6653386454183267,0.6653386454183267,2008,0.6436752988047809,0.6436752988047809,0.21517742947289584,0.0004997501249375312,0.0004997501249375312,0.6070717131474104,0.0004997501249375312,0.0014992503748125937,0.6075697211155379
B,symbol_nonperiod2,31,0.6733067729083665,0.6733067729083665,2008,0.649402390438247,0.649402390438247,0.17155919435646716,,,,,,
B,symbol_nonperiod2,32,0.6431772908366534,0.6431772908366534,2008,0.6195219123505976,0.6195219123505976,0.025300883356346067,,,,,,
B,symbol_nonperiod2,33,0.5747011952191236,0.5747011952191236,2008,0.579183266932271,0.579183266932271,-0.14051212963765639,,,,,,
B,symbol_nonperiod2,34,0.5064741035856574,0.5064741035856574,2008,0.523406374501992,0.523406374501992,-0.30763996090258594,,,,,,
B,compression_delta_w8,8,0.487300796812749,0.512699203187251,2008,0.5502988047808764,0.5502988047808764,0.9892672293281412,,,,,,
B,compression_delta_w8,9,0.4290338645418327,0.5709661354581673,2008,0.4681274900398406,0.5318725099601593,0.9860466501865006,,,,,,
B,compression_delta_w8,10,0.4392430278884462,0.5607569721115537,2008,0.5119521912350598,0.5119521912350598,0.9732066360183363,,,,,,
B,compression_delta_w8,11,0.4447211155378486,0.5552788844621515,2008,0.4716135458167331,0.5283864541832669,0.9789611973696369,,,,,,
B,compression_delta_w8,12,0.5405876494023905,0.5405876494023905,2008,0.5587649402390438,0.5587649402390438,0.9749607250602157,,,,,,
B,compression_delta_w8,13,0.5916334661354582,0.5916334661354582,2008,0.5353585657370518,0.5353585657370518,0.9694397422296716,,,,,,
B,compression_delta_w8,14,0.6558764940239044,0.6558764940239044,2008,0.5064741035856574,0.5064741035856574,0.9556634942056986,,,,,,
B,compression_delta_w8,15,0.6304780876494024,0.6304780876494024,2008,0.5044820717131474,0.5044820717131474,0.955363536185138,,,,,,
B,compression_delta_w8,16,0.5926294820717132,0.5926294820717132,2008,0.5104581673306773,0.5104581673306773,0.9673696247772061,,,,,,
B,compression_delta_w8,17,0.5739541832669323,0.5739541832669323,2008,0.4362549800796813,0.5637450199203187,0.9814756824514211,,,,,,
B,compression_delta_w8,18,0.6165338645418327,0.6165338645418327,2008,0.4915338645418327,0.5084661354581673,0.980207074083413,,,,,,
B,compression_delta_w8,19,0.6695717131474104,0.6695717131474104,2008,0.5144422310756972,0.5144422310756972,0.9776510503772312,,,,,,
B,compression_delta_w8,20,0.6394422310756972,0.6394422310756972,2008,0.5627490039840638,0.5627490039840638,0.9731618842991229,,,,,,
B,compression_delta_w8,21,0.5395916334661355,0.5395916334661355,2008,0.523406374501992,0.523406374501992,0.9607835815528858,,,,,,
B,compression_delta_w8,22,0.487300796812749,0.512699203187251,2008,0.524402390438247,0.524402390438247,0.9496328274770006,,,,,,
B,compression_delta_w8,23,0.5069721115537849,0.5069721115537849,2008,0.5291334661354582,0.5291334661354582,0.9592630493196724,,,,,,
B,compression_delta_w8,24,0.5024900398406374,0.5024900398406374,2008,0.4531872509960159,0.546812749003984,0.9652078517566893,,,,,,
B,compression_delta_w8,25,0.5201693227091634,0.5201693227091634,2008,0.5094621513944223,0.5094621513944223,0.9656838424130998,,,,,,
B,compression_delta_w8,26,0.525398406374502,0.525398406374502,2008,0.5393426294820717,0.5393426294820717,0.9856094919267578,,,,,,
B,compression_delta_w8,27,0.5087151394422311,0.5087151394422311,2008,0.5054780876494024,0.5054780876494024,0.9904416466267317,,,,,,
B,compression_delta_w8,28,0.5007470119521913,0.5007470119521913,2008,0.4681274900398406,0.5318725099601593,0.9910043651814935,,,,,,
B,compression_delta_w8,29,0.6180278884462151,0.6180278884462151,2008,0.4865537848605578,0.5134462151394422,0.9929220442505703,,,,,,
B,compression_delta_w8,30,0.7325697211155379,0.7325697211155379,2008,0.49302788844621515,0.5069721115537849,0.9959427643718742,,,,,,
B,compression_delta_w8,31,0.766683266932271,0.766683266932271,2008,0.5393426294820717,0.5393426294820717,0.9946037910508958,,,,,,
B,compression_delta_w8,32,0.7634462151394422,0.7634462151394422,2008,0.603585657370518,0.603585657370518,0.9948365853936557,,,,,,
B,compression_delta_w8,33,0.7375498007968128,0.7375498007968128,2008,0.5393426294820717,0.5393426294820717,0.9921515133687642,,,,,,
B,compression_delta_w8,34,0.7034362549800797,0.7034362549800797,2008,0.6195219123505976,0.6195219123505976,0.9931721042420177,,,,,,
