corpus,event,lead,axis,auc_event_high,events,pairs,auc_detection
main16x32,loop,0,layer_L14_token_expert_mi,0.5627240143369175,103,1116,0.5627240143369175
main16x32,loop,0,layer_L14_occupancy_concentration,0.492831541218638,103,1116,0.5071684587813621
main16x32,loop,0,layer_L14_occupancy_entropy,0.4879032258064516,103,1116,0.5120967741935484
main16x32,loop,0,layer_L14_support_union_fraction,0.46550179211469533,103,1116,0.5344982078853047
main16x32,loop,0,layer_L15_commitment,0.6281362007168458,103,1116,0.6281362007168458
main16x32,loop,0,layer_L15_entropy_normalized,0.36469534050179214,103,1116,0.6353046594982079
main16x32,loop,0,layer_L15_top1_mass,0.5604838709677419,103,1116,0.5604838709677419
main16x32,loop,0,layer_L15_top4_mass,0.5873655913978495,103,1116,0.5873655913978495
main16x32,loop,0,layer_L15_top12_margin,0.5224014336917563,103,1116,0.5224014336917563
main16x32,loop,0,layer_L15_token_consensus,0.3517025089605735,103,1116,0.6482974910394266
main16x32,loop,0,layer_L15_token_dispersion,0.6420250896057348,103,1116,0.6420250896057348
main16x32,loop,0,layer_L15_effective_rank,0.6402329749103942,103,1116,0.6402329749103942
main16x32,loop,0,layer_L15_stable_rank,0.6048387096774194,103,1116,0.6048387096774194
main16x32,loop,0,layer_L15_token_expert_mi,0.6339605734767025,103,1116,0.6339605734767025
main16x32,loop,0,layer_L15_occupancy_concentration,0.4861111111111111,103,1116,0.5138888888888888
main16x32,loop,0,layer_L15_occupancy_entropy,0.4968637992831541,103,1116,0.5031362007168458
main16x32,loop,0,layer_L15_support_union_fraction,0.4668458781362007,103,1116,0.5331541218637993
main16x32,loop,0,flow_transition_0,0.5582437275985663,103,1116,0.5582437275985663
main16x32,loop,0,flow_transition_1,0.6532258064516129,103,1116,0.6532258064516129
main16x32,loop,0,flow_transition_2,0.6944444444444444,103,1116,0.6944444444444444
main16x32,loop,0,flow_transition_3,0.6630824372759857,103,1116,0.6630824372759857
main16x32,loop,0,flow_transition_4,0.6317204301075269,103,1116,0.6317204301075269
main16x32,loop,0,flow_transition_5,0.6890681003584229,103,1116,0.6890681003584229
main16x32,loop,0,flow_transition_6,0.7240143369175627,103,1116,0.7240143369175627
main16x32,loop,0,flow_transition_7,0.6039426523297491,103,1116,0.6039426523297491
main16x32,loop,0,flow_transition_8,0.6317204301075269,103,1116,0.6317204301075269
main16x32,loop,0,recurrence_lag_1,0.5985663082437276,103,1116,0.5985663082437276
main16x32,loop,0,recurrence_lag_2,0.7634408602150538,103,1116,0.7634408602150538
main16x32,loop,0,recurrence_lag_3,0.6720430107526881,103,1116,0.6720430107526881
main16x32,loop,0,recurrence_lag_4,0.6469534050179212,103,1116,0.6469534050179212
main16x32,loop,0,recurrence_lag_5,0.6397849462365591,103,1116,0.6397849462365591
main16x32,loop,0,recurrence_lag_6,0.7275985663082437,103,1116,0.7275985663082437
main16x32,loop,0,recurrence_lag_7,0.6880108991825613,87,734,0.6880108991825613
main16x32,loop,0,recurrence_lag_8,0.5735512630014858,85,673,0.5735512630014858
main16x32,static,-8,late_flow_volatility,0.3133116883116883,126,1232,0.6866883116883117
main16x32,static,-8,route_acceleration,0.4237012987012987,126,1232,0.5762987012987013
main16x32,static,-8,gate_entropy,0.6314935064935064,126,1232,0.6314935064935064
main16x32,static,-8,top12_margin,0.37987012987012986,126,1232,0.6201298701298701
main16x32,static,-8,token_consensus,0.7467532467532467,126,1232,0.7467532467532467
main16x32,static,-8,token_dispersion,0.24918831168831168,126,1232,0.7508116883116883
main16x32,static,-8,layer_disagreement,0.3814935064935065,126,1232,0.6185064935064934
main16x32,static,-8,state_action_gap,0.48863636363636365,126,1232,0.5113636363636364
main16x32,static,-8,flow_com,0.36363636363636365,126,1232,0.6363636363636364
main16x32,static,-8,flow_total,0.3425324675324675,126,1232,0.6574675324675325
main16x32,static,-8,mob1_w8,0.26461038961038963,126,1232,0.7353896103896104
main16x32,static,-8,graph_commitment_mean,0.37012987012987014,126,1232,0.6298701298701299
main16x32,static,-8,graph_commitment_layer_std,0.8011363636363636,126,1232,0.8011363636363636
main16x32,static,-8,graph_entropy_normalized_mean,0.6298701298701299,126,1232,0.6298701298701299
main16x32,static,-8,graph_entropy_normalized_layer_std,0.8011363636363636,126,1232,0.8011363636363636
main16x32,static,-8,graph_top1_mass_mean,0.34415584415584416,126,1232,0.6558441558441559
main16x32,static,-8,graph_top1_mass_layer_std,0.6201298701298701,126,1232,0.6201298701298701
main16x32,static,-8,graph_top4_mass_mean,0.3409090909090909,126,1232,0.6590909090909092
main16x32,static,-8,graph_top4_mass_layer_std,0.724025974025974,126,1232,0.724025974025974
main16x32,static,-8,graph_top12_margin_mean,0.3806818181818182,126,1232,0.6193181818181819
main16x32,static,-8,graph_top12_margin_layer_std,0.4650974025974026,126,1232,0.5349025974025974
main16x32,static,-8,graph_token_consensus_mean,0.747564935064935,126,1232,0.747564935064935
main16x32,static,-8,graph_token_consensus_layer_std,0.41964285714285715,126,1232,0.5803571428571428
main16x32,static,-8,graph_token_dispersion_mean,0.24918831168831168,126,1232,0.7508116883116883
main16x32,static,-8,graph_token_dispersion_layer_std,0.3806818181818182,126,1232,0.6193181818181819
main16x32,static,-8,graph_effective_rank_mean,0.31737012987012986,126,1232,0.6826298701298701
main16x32,static,-8,graph_effective_rank_layer_std,0.4943181818181818,126,1232,0.5056818181818181
main16x32,static,-8,graph_stable_rank_mean,0.2288961038961039,126,1232,0.7711038961038961
main16x32,static,-8,graph_stable_rank_layer_std,0.34983766233766234,126,1232,0.6501623376623377
main16x32,static,-8,graph_token_expert_mi_mean,0.2362012987012987,126,1232,0.7637987012987013
main16x32,static,-8,graph_token_expert_mi_layer_std,0.3417207792207792,126,1232,0.6582792207792207
main16x32,static,-8,graph_occupancy_concentration_mean,0.612012987012987,126,1232,0.612012987012987
main16x32,static,-8,graph_occupancy_concentration_layer_std,0.5641233766233766,126,1232,0.5641233766233766
main16x32,static,-8,graph_occupancy_entropy_mean,0.38555194805194803,126,1232,0.614448051948052
main16x32,static,-8,graph_occupancy_entropy_layer_std,0.713474025974026,126,1232,0.713474025974026
main16x32,static,-8,graph_support_union_fraction_mean,0.4338474025974026,126,1232,0.5661525974025974
main16x32,static,-8,graph_support_union_fraction_layer_std,0.6298701298701299,126,1232,0.6298701298701299
main16x32,static,-8,lag1_distance,0.21753246753246752,126,1232,0.7824675324675325
main16x32,static,-8,best_lag2_4_distance,0.26136363636363635,126,1232,0.7386363636363636
main16x32,static,-8,long_lag_return_advantage,0.31737012987012986,126,1232,0.6826298701298701
main16x32,static,-8,layer_L12_commitment,0.38920454545454547,126,1232,0.6107954545454546
main16x32,static,-8,layer_L12_entropy_normalized,0.6294642857142857,126,1232,0.6294642857142857
main16x32,static,-8,layer_L12_top1_mass,0.31209415584415584,126,1232,0.6879058441558441
main16x32,static,-8,layer_L12_top4_mass,0.3612012987012987,126,1232,0.6387987012987013
main16x32,static,-8,layer_L12_top12_margin,0.375,126,1232,0.625
main16x32,static,-8,layer_L12_token_consensus,0.6534090909090909,126,1232,0.6534090909090909
main16x32,static,-8,layer_L12_token_dispersion,0.34375,126,1232,0.65625
main16x32,static,-8,layer_L12_effective_rank,0.40868506493506496,126,1232,0.591314935064935
main16x32,static,-8,layer_L12_stable_rank,0.3494318181818182,126,1232,0.6505681818181819
main16x32,static,-8,layer_L12_token_expert_mi,0.3344155844155844,126,1232,0.6655844155844156
main16x32,static,-8,layer_L12_occupancy_concentration,0.507711038961039,126,1232,0.507711038961039
main16x32,static,-8,layer_L12_occupancy_entropy,0.48011363636363635,126,1232,0.5198863636363636
main16x32,static,-8,layer_L12_support_union_fraction,0.4780844155844156,126,1232,0.5219155844155844
main16x32,static,-8,layer_L13_commitment,0.2288961038961039,126,1232,0.7711038961038961
main16x32,static,-8,layer_L13_entropy_normalized,0.7609577922077922,126,1232,0.7609577922077922
main16x32,static,-8,layer_L13_top1_mass,0.3969155844155844,126,1232,0.6030844155844156
main16x32,static,-8,layer_L13_top4_mass,0.30194805194805197,126,1232,0.698051948051948
main16x32,static,-8,layer_L13_top12_margin,0.49756493506493504,126,1232,0.502435064935065
main16x32,static,-8,layer_L13_token_consensus,0.692775974025974,126,1232,0.692775974025974
main16x32,static,-8,layer_L13_token_dispersion,0.2820616883116883,126,1232,0.7179383116883117
main16x32,static,-8,layer_L13_effective_rank,0.3502435064935065,126,1232,0.6497564935064934
main16x32,static,-8,layer_L13_stable_rank,0.31087662337662336,126,1232,0.6891233766233766
main16x32,static,-8,layer_L13_token_expert_mi,0.27435064935064934,126,1232,0.7256493506493507
main16x32,static,-8,layer_L13_occupancy_concentration,0.42086038961038963,126,1232,0.5791396103896104
main16x32,static,-8,layer_L13_occupancy_entropy,0.6237824675324676,126,1232,0.6237824675324676
main16x32,static,-8,layer_L13_support_union_fraction,0.6347402597402597,126,1232,0.6347402597402597
main16x32,static,-8,layer_L14_commitment,0.26866883116883117,126,1232,0.7313311688311688
main16x32,static,-8,layer_L14_entropy_normalized,0.711038961038961,126,1232,0.711038961038961
main16x32,static,-8,layer_L14_top1_mass,0.317775974025974,126,1232,0.682224025974026
main16x32,static,-8,layer_L14_top4_mass,0.31737012987012986,126,1232,0.6826298701298701
main16x32,static,-8,layer_L14_top12_margin,0.3685064935064935,126,1232,0.6314935064935066
main16x32,static,-8,layer_L14_token_consensus,0.7362012987012987,126,1232,0.7362012987012987
main16x32,static,-8,layer_L14_token_dispersion,0.24756493506493507,126,1232,0.752435064935065
main16x32,static,-8,layer_L14_effective_rank,0.2621753246753247,126,1232,0.7378246753246753
main16x32,static,-8,layer_L14_stable_rank,0.2637987012987013,126,1232,0.7362012987012987
main16x32,static,-8,layer_L14_token_expert_mi,0.2390422077922078,126,1232,0.7609577922077921
main16x32,static,-8,layer_L14_occupancy_concentration,0.5560064935064936,126,1232,0.5560064935064936
main16x32,static,-8,layer_L14_occupancy_entropy,0.3989448051948052,126,1232,0.6010551948051948
main16x32,static,-8,layer_L14_support_union_fraction,0.4200487012987013,126,1232,0.5799512987012987
main16x32,static,-8,layer_L15_commitment,0.7362012987012987,126,1232,0.7362012987012987
main16x32,static,-8,layer_L15_entropy_normalized,0.2755681818181818,126,1232,0.7244318181818181
main16x32,static,-8,layer_L15_top1_mass,0.6038961038961039,126,1232,0.6038961038961039
main16x32,static,-8,layer_L15_top4_mass,0.666801948051948,126,1232,0.666801948051948
main16x32,static,-8,layer_L15_top12_margin,0.4955357142857143,126,1232,0.5044642857142857
main16x32,static,-8,layer_L15_token_consensus,0.7646103896103896,126,1232,0.7646103896103896
main16x32,static,-8,layer_L15_token_dispersion,0.25487012987012986,126,1232,0.7451298701298701
main16x32,static,-8,layer_L15_effective_rank,0.2857142857142857,126,1232,0.7142857142857143
main16x32,static,-8,layer_L15_stable_rank,0.2418831168831169,126,1232,0.7581168831168831
main16x32,static,-8,layer_L15_token_expert_mi,0.257711038961039,126,1232,0.742288961038961
main16x32,static,-8,layer_L15_occupancy_concentration,0.7694805194805194,126,1232,0.7694805194805194
main16x32,static,-8,layer_L15_occupancy_entropy,0.2021103896103896,126,1232,0.7978896103896104
main16x32,static,-8,layer_L15_support_union_fraction,0.2483766233766234,126,1232,0.7516233766233766
main16x32,static,-8,flow_transition_0,0.48133116883116883,126,1232,0.5186688311688312
main16x32,static,-8,flow_transition_1,0.4448051948051948,126,1232,0.5551948051948052
main16x32,static,-8,flow_transition_2,0.39204545454545453,126,1232,0.6079545454545454
main16x32,static,-8,flow_transition_3,0.41233766233766234,126,1232,0.5876623376623377
main16x32,static,-8,flow_transition_4,0.463474025974026,126,1232,0.536525974025974
main16x32,static,-8,flow_transition_5,0.46266233766233766,126,1232,0.5373376623376623
main16x32,static,-8,flow_transition_6,0.46834415584415584,126,1232,0.5316558441558441
main16x32,static,-8,flow_transition_7,0.2987012987012987,126,1232,0.7012987012987013
main16x32,static,-8,flow_transition_8,0.237012987012987,126,1232,0.762987012987013
main16x32,static,-8,recurrence_lag_1,0.21753246753246752,126,1232,0.7824675324675325
main16x32,static,-8,recurrence_lag_2,0.2621753246753247,126,1232,0.7378246753246753
main16x32,static,-8,recurrence_lag_3,0.2483766233766234,126,1232,0.7516233766233766
main16x32,static,-8,recurrence_lag_4,0.30357142857142855,126,1232,0.6964285714285714
main16x32,static,-8,recurrence_lag_5,0.3685064935064935,126,1232,0.6314935064935066
main16x32,static,-8,recurrence_lag_6,0.3628246753246753,126,1232,0.6371753246753247
main16x32,static,-8,recurrence_lag_7,0.39935064935064934,126,1232,0.6006493506493507
main16x32,static,-8,recurrence_lag_8,0.4366883116883117,126,1232,0.5633116883116883
main16x32,static,-6,late_flow_volatility,0.18040816326530612,126,1225,0.8195918367346939
main16x32,static,-6,route_acceleration,0.38857142857142857,126,1225,0.6114285714285714
main16x32,static,-6,gate_entropy,0.6620408163265306,126,1225,0.6620408163265306
main16x32,static,-6,top12_margin,0.3722448979591837,126,1225,0.6277551020408163
main16x32,static,-6,token_consensus,0.8506122448979592,126,1225,0.8506122448979592
main16x32,static,-6,token_dispersion,0.1404081632653061,126,1225,0.8595918367346939
main16x32,static,-6,layer_disagreement,0.3722448979591837,126,1225,0.6277551020408163
main16x32,static,-6,state_action_gap,0.47591836734693876,126,1225,0.5240816326530613
main16x32,static,-6,flow_com,0.2889795918367347,126,1225,0.7110204081632653
main16x32,static,-6,flow_total,0.29714285714285715,126,1225,0.7028571428571428
main16x32,static,-6,mob1_w8,0.09061224489795919,126,1225,0.9093877551020408
main16x32,static,-6,graph_commitment_mean,0.3420408163265306,126,1225,0.6579591836734694
main16x32,static,-6,graph_commitment_layer_std,0.8228571428571428,126,1225,0.8228571428571428
main16x32,static,-6,graph_entropy_normalized_mean,0.6579591836734694,126,1225,0.6579591836734694
main16x32,static,-6,graph_entropy_normalized_layer_std,0.8228571428571428,126,1225,0.8228571428571428
main16x32,static,-6,graph_top1_mass_mean,0.2620408163265306,126,1225,0.7379591836734694
main16x32,static,-6,graph_top1_mass_layer_std,0.5640816326530612,126,1225,0.5640816326530612
main16x32,static,-6,graph_top4_mass_mean,0.24897959183673468,126,1225,0.7510204081632653
main16x32,static,-6,graph_top4_mass_layer_std,0.6579591836734694,126,1225,0.6579591836734694
main16x32,static,-6,graph_top12_margin_mean,0.3706122448979592,126,1225,0.6293877551020408
main16x32,static,-6,graph_top12_margin_layer_std,0.4424489795918367,126,1225,0.5575510204081633
main16x32,static,-6,graph_token_consensus_mean,0.8506122448979592,126,1225,0.8506122448979592
main16x32,static,-6,graph_token_consensus_layer_std,0.2571428571428571,126,1225,0.7428571428571429
main16x32,static,-6,graph_token_dispersion_mean,0.13714285714285715,126,1225,0.8628571428571429
main16x32,static,-6,graph_token_dispersion_layer_std,0.23510204081632652,126,1225,0.7648979591836735
main16x32,static,-6,graph_effective_rank_mean,0.19183673469387755,126,1225,0.8081632653061225
main16x32,static,-6,graph_effective_rank_layer_std,0.3836734693877551,126,1225,0.616326530612245
main16x32,static,-6,graph_stable_rank_mean,0.13224489795918368,126,1225,0.8677551020408163
main16x32,static,-6,graph_stable_rank_layer_std,0.1926530612244898,126,1225,0.8073469387755102
main16x32,static,-6,graph_token_expert_mi_mean,0.12979591836734694,126,1225,0.8702040816326531
main16x32,static,-6,graph_token_expert_mi_layer_std,0.19020408163265307,126,1225,0.8097959183673469
main16x32,static,-6,graph_occupancy_concentration_mean,0.6661224489795918,126,1225,0.6661224489795918
main16x32,static,-6,graph_occupancy_concentration_layer_std,0.4816326530612245,126,1225,0.5183673469387755
main16x32,static,-6,graph_occupancy_entropy_mean,0.31918367346938775,126,1225,0.6808163265306122
main16x32,static,-6,graph_occupancy_entropy_layer_std,0.6138775510204082,126,1225,0.6138775510204082
main16x32,static,-6,graph_support_union_fraction_mean,0.3983673469387755,126,1225,0.6016326530612245
main16x32,static,-6,graph_support_union_fraction_layer_std,0.6061224489795919,126,1225,0.6061224489795919
main16x32,static,-6,lag1_distance,0.05877551020408163,126,1225,0.9412244897959183
main16x32,static,-6,best_lag2_4_distance,0.06285714285714286,126,1225,0.9371428571428572
main16x32,static,-6,long_lag_return_advantage,0.7020408163265306,126,1225,0.7020408163265306
main16x32,static,-6,layer_L12_commitment,0.3277551020408163,126,1225,0.6722448979591837
main16x32,static,-6,layer_L12_entropy_normalized,0.656734693877551,126,1225,0.656734693877551
main16x32,static,-6,layer_L12_top1_mass,0.3669387755102041,126,1225,0.633061224489796
main16x32,static,-6,layer_L12_top4_mass,0.3416326530612245,126,1225,0.6583673469387755
main16x32,static,-6,layer_L12_top12_margin,0.5028571428571429,126,1225,0.5028571428571429
main16x32,static,-6,layer_L12_token_consensus,0.710204081632653,126,1225,0.710204081632653
main16x32,static,-6,layer_L12_token_dispersion,0.3053061224489796,126,1225,0.6946938775510204
main16x32,static,-6,layer_L12_effective_rank,0.4089795918367347,126,1225,0.5910204081632653
main16x32,static,-6,layer_L12_stable_rank,0.3081632653061224,126,1225,0.6918367346938776
main16x32,static,-6,layer_L12_token_expert_mi,0.2979591836734694,126,1225,0.7020408163265306
main16x32,static,-6,layer_L12_occupancy_concentration,0.5048979591836734,126,1225,0.5048979591836734
main16x32,static,-6,layer_L12_occupancy_entropy,0.46285714285714286,126,1225,0.5371428571428571
main16x32,static,-6,layer_L12_support_union_fraction,0.4726530612244898,126,1225,0.5273469387755102
main16x32,static,-6,layer_L13_commitment,0.1893877551020408,126,1225,0.8106122448979591
main16x32,static,-6,layer_L13_entropy_normalized,0.8020408163265306,126,1225,0.8020408163265306
main16x32,static,-6,layer_L13_top1_mass,0.3089795918367347,126,1225,0.6910204081632654
main16x32,static,-6,layer_L13_top4_mass,0.20857142857142857,126,1225,0.7914285714285714
main16x32,static,-6,layer_L13_top12_margin,0.4869387755102041,126,1225,0.5130612244897959
main16x32,static,-6,layer_L13_token_consensus,0.8118367346938775,126,1225,0.8118367346938775
main16x32,static,-6,layer_L13_token_dispersion,0.15918367346938775,126,1225,0.8408163265306122
main16x32,static,-6,layer_L13_effective_rank,0.20122448979591837,126,1225,0.7987755102040817
main16x32,static,-6,layer_L13_stable_rank,0.17142857142857143,126,1225,0.8285714285714285
main16x32,static,-6,layer_L13_token_expert_mi,0.16040816326530613,126,1225,0.8395918367346938
main16x32,static,-6,layer_L13_occupancy_concentration,0.5187755102040816,126,1225,0.5187755102040816
main16x32,static,-6,layer_L13_occupancy_entropy,0.5228571428571429,126,1225,0.5228571428571429
main16x32,static,-6,layer_L13_support_union_fraction,0.5555102040816327,126,1225,0.5555102040816327
main16x32,static,-6,layer_L14_commitment,0.17061224489795918,126,1225,0.8293877551020408
main16x32,static,-6,layer_L14_entropy_normalized,0.8077551020408164,126,1225,0.8077551020408164
main16x32,static,-6,layer_L14_top1_mass,0.2273469387755102,126,1225,0.7726530612244897
main16x32,static,-6,layer_L14_top4_mass,0.19224489795918367,126,1225,0.8077551020408164
main16x32,static,-6,layer_L14_top12_margin,0.36122448979591837,126,1225,0.6387755102040816
main16x32,static,-6,layer_L14_token_consensus,0.789795918367347,126,1225,0.789795918367347
main16x32,static,-6,layer_L14_token_dispersion,0.18326530612244898,126,1225,0.816734693877551
main16x32,static,-6,layer_L14_effective_rank,0.1926530612244898,126,1225,0.8073469387755102
main16x32,static,-6,layer_L14_stable_rank,0.1926530612244898,126,1225,0.8073469387755102
main16x32,static,-6,layer_L14_token_expert_mi,0.19428571428571428,126,1225,0.8057142857142857
main16x32,static,-6,layer_L14_occupancy_concentration,0.5595918367346939,126,1225,0.5595918367346939
main16x32,static,-6,layer_L14_occupancy_entropy,0.46530612244897956,126,1225,0.5346938775510204
main16x32,static,-6,layer_L14_support_union_fraction,0.4840816326530612,126,1225,0.5159183673469387
main16x32,static,-6,layer_L15_commitment,0.7861224489795918,126,1225,0.7861224489795918
main16x32,static,-6,layer_L15_entropy_normalized,0.22612244897959183,126,1225,0.7738775510204081
main16x32,static,-6,layer_L15_top1_mass,0.5379591836734694,126,1225,0.5379591836734694
main16x32,static,-6,layer_L15_top4_mass,0.616734693877551,126,1225,0.616734693877551
main16x32,static,-6,layer_L15_top12_margin,0.42775510204081635,126,1225,0.5722448979591837
main16x32,static,-6,layer_L15_token_consensus,0.8644897959183674,126,1225,0.8644897959183674
main16x32,static,-6,layer_L15_token_dispersion,0.1489795918367347,126,1225,0.8510204081632653
main16x32,static,-6,layer_L15_effective_rank,0.17387755102040817,126,1225,0.8261224489795919
main16x32,static,-6,layer_L15_stable_rank,0.14775510204081632,126,1225,0.8522448979591837
main16x32,static,-6,layer_L15_token_expert_mi,0.16816326530612244,126,1225,0.8318367346938775
main16x32,static,-6,layer_L15_occupancy_concentration,0.7510204081632653,126,1225,0.7510204081632653
main16x32,static,-6,layer_L15_occupancy_entropy,0.1710204081632653,126,1225,0.8289795918367346
main16x32,static,-6,layer_L15_support_union_fraction,0.23469387755102042,126,1225,0.7653061224489796
main16x32,static,-6,flow_transition_0,0.49551020408163265,126,1225,0.5044897959183674
main16x32,static,-6,flow_transition_1,0.46122448979591835,126,1225,0.5387755102040817
main16x32,static,-6,flow_transition_2,0.3926530612244898,126,1225,0.6073469387755102
main16x32,static,-6,flow_transition_3,0.4416326530612245,126,1225,0.5583673469387755
main16x32,static,-6,flow_transition_4,0.48653061224489796,126,1225,0.513469387755102
main16x32,static,-6,flow_transition_5,0.4946938775510204,126,1225,0.5053061224489797
main16x32,static,-6,flow_transition_6,0.4742857142857143,126,1225,0.5257142857142857
main16x32,static,-6,flow_transition_7,0.2416326530612245,126,1225,0.7583673469387755
main16x32,static,-6,flow_transition_8,0.1306122448979592,126,1225,0.8693877551020408
main16x32,static,-6,recurrence_lag_1,0.05877551020408163,126,1225,0.9412244897959183
main16x32,static,-6,recurrence_lag_2,0.06285714285714286,126,1225,0.9371428571428572
main16x32,static,-6,recurrence_lag_3,0.08,126,1225,0.92
main16x32,static,-6,recurrence_lag_4,0.11020408163265306,126,1225,0.889795918367347
main16x32,static,-6,recurrence_lag_5,0.1306122448979592,126,1225,0.8693877551020408
main16x32,static,-6,recurrence_lag_6,0.1763265306122449,126,1225,0.8236734693877551
main16x32,static,-6,recurrence_lag_7,0.19755102040816327,126,1225,0.8024489795918367
main16x32,static,-6,recurrence_lag_8,0.20979591836734693,126,1225,0.7902040816326531
main16x32,static,-4,late_flow_volatility,0.21869639794168097,126,1166,0.7813036020583191
main16x32,static,-4,route_acceleration,0.43138936535162953,126,1166,0.5686106346483705
main16x32,static,-4,gate_entropy,0.5428816466552315,126,1166,0.5428816466552315
main16x32,static,-4,top12_margin,0.3113207547169811,126,1166,0.6886792452830188
main16x32,static,-4,token_consensus,0.8542024013722127,126,1166,0.8542024013722127
main16x32,static,-4,token_dispersion,0.1457975986277873,126,1166,0.8542024013722127
main16x32,static,-4,layer_disagreement,0.5111492281303602,126,1166,0.5111492281303602
main16x32,static,-4,state_action_gap,0.5102915951972555,126,1166,0.5102915951972555
main16x32,static,-4,flow_com,0.25471698113207547,126,1166,0.7452830188679245
main16x32,static,-4,flow_total,0.3259005145797599,126,1166,0.6740994854202401
main16x32,static,-4,mob1_w8,0.06432246998284734,126,1166,0.9356775300171527
main16x32,static,-4,graph_commitment_mean,0.4588336192109777,126,1166,0.5411663807890223
main16x32,static,-4,graph_commitment_layer_std,0.8584905660377359,126,1166,0.8584905660377359
main16x32,static,-4,graph_entropy_normalized_mean,0.5411663807890223,126,1166,0.5411663807890223
main16x32,static,-4,graph_entropy_normalized_layer_std,0.8584905660377359,126,1166,0.8584905660377359
main16x32,static,-4,graph_top1_mass_mean,0.27615780445969124,126,1166,0.7238421955403087
main16x32,static,-4,graph_top1_mass_layer_std,0.5608919382504288,126,1166,0.5608919382504288
main16x32,static,-4,graph_top4_mass_mean,0.2915951972555746,126,1166,0.7084048027444254
main16x32,static,-4,graph_top4_mass_layer_std,0.6861063464837049,126,1166,0.6861063464837049
main16x32,static,-4,graph_top12_margin_mean,0.31217838765008576,126,1166,0.6878216123499142
main16x32,static,-4,graph_top12_margin_layer_std,0.3850771869639794,126,1166,0.6149228130360206
main16x32,static,-4,graph_token_consensus_mean,0.8533447684391081,126,1166,0.8533447684391081
main16x32,static,-4,graph_token_consensus_layer_std,0.2915951972555746,126,1166,0.7084048027444254
main16x32,static,-4,graph_token_dispersion_mean,0.15180102915951973,126,1166,0.8481989708404802
main16x32,static,-4,graph_token_dispersion_layer_std,0.25471698113207547,126,1166,0.7452830188679245
main16x32,static,-4,graph_effective_rank_mean,0.21869639794168097,126,1166,0.7813036020583191
main16x32,static,-4,graph_effective_rank_layer_std,0.39622641509433965,126,1166,0.6037735849056604
main16x32,static,-4,graph_stable_rank_mean,0.13893653516295026,126,1166,0.8610634648370498
main16x32,static,-4,graph_stable_rank_layer_std,0.22727272727272727,126,1166,0.7727272727272727
main16x32,static,-4,graph_token_expert_mi_mean,0.14408233276157806,126,1166,0.8559176672384219
main16x32,static,-4,graph_token_expert_mi_layer_std,0.23756432246998285,126,1166,0.7624356775300172
main16x32,static,-4,graph_occupancy_concentration_mean,0.6629502572898799,126,1166,0.6629502572898799
main16x32,static,-4,graph_occupancy_concentration_layer_std,0.573327615780446,126,1166,0.573327615780446
main16x32,static,-4,graph_occupancy_entropy_mean,0.31046312178387653,126,1166,0.6895368782161235
main16x32,static,-4,graph_occupancy_entropy_layer_std,0.6295025728987993,126,1166,0.6295025728987993
main16x32,static,-4,graph_support_union_fraction_mean,0.41509433962264153,126,1166,0.5849056603773585
main16x32,static,-4,graph_support_union_fraction_layer_std,0.5600343053173242,126,1166,0.5600343053173242
main16x32,static,-4,lag1_distance,0.05917667238421955,126,1166,0.9408233276157805
main16x32,static,-4,best_lag2_4_distance,0.04974271012006861,126,1166,0.9502572898799314
main16x32,static,-4,long_lag_return_advantage,0.869639794168096,126,1166,0.869639794168096
main16x32,static,-4,layer_L12_commitment,0.36749571183533447,126,1166,0.6325042881646655
main16x32,static,-4,layer_L12_entropy_normalized,0.6149228130360206,126,1166,0.6149228130360206
main16x32,static,-4,layer_L12_top1_mass,0.38421955403087477,126,1166,0.6157804459691252
main16x32,static,-4,layer_L12_top4_mass,0.38250428816466553,126,1166,0.6174957118353345
main16x32,static,-4,layer_L12_top12_margin,0.4974271012006861,126,1166,0.5025728987993139
main16x32,static,-4,layer_L12_token_consensus,0.6689536878216124,126,1166,0.6689536878216124
main16x32,static,-4,layer_L12_token_dispersion,0.34562607204116635,126,1166,0.6543739279588336
main16x32,static,-4,layer_L12_effective_rank,0.4614065180102916,126,1166,0.5385934819897085
main16x32,static,-4,layer_L12_stable_rank,0.33361921097770153,126,1166,0.6663807890222985
main16x32,static,-4,layer_L12_token_expert_mi,0.31646655231560894,126,1166,0.6835334476843911
main16x32,static,-4,layer_L12_occupancy_concentration,0.4425385934819897,126,1166,0.5574614065180103
main16x32,static,-4,layer_L12_occupancy_entropy,0.5094339622641509,126,1166,0.5094339622641509
main16x32,static,-4,layer_L12_support_union_fraction,0.48284734133790735,126,1166,0.5171526586620927
main16x32,static,-4,layer_L13_commitment,0.22684391080617497,126,1166,0.7731560891938251
main16x32,static,-4,layer_L13_entropy_normalized,0.7285591766723842,126,1166,0.7285591766723842
main16x32,static,-4,layer_L13_top1_mass,0.3018867924528302,126,1166,0.6981132075471699
main16x32,static,-4,layer_L13_top4_mass,0.21912521440823327,126,1166,0.7808747855917667
main16x32,static,-4,layer_L13_top12_margin,0.44596912521440824,126,1166,0.5540308747855918
main16x32,static,-4,layer_L13_token_consensus,0.8083190394511149,126,1166,0.8083190394511149
main16x32,static,-4,layer_L13_token_dispersion,0.15566037735849056,126,1166,0.8443396226415094
main16x32,static,-4,layer_L13_effective_rank,0.2521440823327616,126,1166,0.7478559176672384
main16x32,static,-4,layer_L13_stable_rank,0.15780445969125215,126,1166,0.8421955403087479
