stage,corpus,contrast,block,denoise,channel,bins,variant,group,auc,n_pos,n_neg,p_marg,p_fwer,note
decomp,A,loop_vs_other,back,9,action_resid,5,,,0.8833196384552178,150,36,,,
decomp,B,stagnation_vs_loop,back,9,state_five,5,,,0.9941860465116279,128,41,,,
decomp,B,stagnation_vs_loop,back,9,state_mean,5,,,0.9941860465116279,128,41,,,
decomp,B,stagnation_vs_loop,back,9,state_shape,5,,,0.9941860465116279,128,41,,,
decomp,B,stagnation_vs_loop,back,9,state_lme,5,,,0.9767441860465116,128,41,,,
decomp,B,stagnation_vs_loop,back,9,state_phys5,5,,,1.0,128,41,,,
decomp,B,stagnation_vs_loop,back,9,state_physm,5,,,0.9941860465116279,128,41,,,
decomp,B,stagnation_vs_loop,back,9,state_resid,5,,,0.5174418604651163,128,41,,,
decomp,B,stagnation_vs_other,back,9,state_five,5,,,0.9973045822102425,128,47,,,
decomp,B,stagnation_vs_other,back,9,state_mean,5,,,1.0,128,47,,,
decomp,B,stagnation_vs_other,back,9,state_shape,5,,,0.9973045822102425,128,47,,,
decomp,B,stagnation_vs_other,back,9,state_lme,5,,,0.9353099730458221,128,47,,,
decomp,B,stagnation_vs_other,back,9,state_phys5,5,,,1.0,128,47,,,
decomp,B,stagnation_vs_other,back,9,state_physm,5,,,0.9946091644204852,128,47,,,
decomp,B,stagnation_vs_other,back,9,state_resid,5,,,0.8005390835579514,128,47,,,
decomp,B,loop_vs_other,back,9,state_five,5,,,0.7341040462427746,41,47,,,
decomp,B,loop_vs_other,back,9,state_mean,5,,,0.815028901734104,41,47,,,
decomp,B,loop_vs_other,back,9,state_shape,5,,,0.7861271676300579,41,47,,,
decomp,B,loop_vs_other,back,9,state_lme,5,,,0.8208092485549133,41,47,,,
decomp,B,loop_vs_other,back,9,state_phys5,5,,,0.8208092485549133,41,47,,,
decomp,B,loop_vs_other,back,9,state_physm,5,,,0.8034682080924855,41,47,,,
decomp,B,loop_vs_other,back,9,state_resid,5,,,0.6358381502890174,41,47,,,
decomp,B,stagnation_vs_loop,back,9,action_five,5,,,0.9912790697674418,128,41,,,
decomp,B,stagnation_vs_loop,back,9,action_mean,5,,,0.997093023255814,128,41,,,
decomp,B,stagnation_vs_loop,back,9,action_shape,5,,,0.9941860465116279,128,41,,,
decomp,B,stagnation_vs_loop,back,9,action_lme,5,,,0.9476744186046512,128,41,,,
decomp,B,stagnation_vs_loop,back,9,action_phys5,5,,,1.0,128,41,,,
decomp,B,stagnation_vs_loop,back,9,action_physm,5,,,0.9941860465116279,128,41,,,
decomp,B,stagnation_vs_loop,back,9,action_resid,5,,,0.2703488372093023,128,41,,,
decomp,B,stagnation_vs_other,back,9,action_five,5,,,0.9946091644204852,128,47,,,
decomp,B,stagnation_vs_other,back,9,action_mean,5,,,0.9946091644204852,128,47,,,
decomp,B,stagnation_vs_other,back,9,action_shape,5,,,0.9919137466307277,128,47,,,
decomp,B,stagnation_vs_other,back,9,action_lme,5,,,0.921832884097035,128,47,,,
decomp,B,stagnation_vs_other,back,9,action_phys5,5,,,1.0,128,47,,,
decomp,B,stagnation_vs_other,back,9,action_physm,5,,,0.9946091644204852,128,47,,,
decomp,B,stagnation_vs_other,back,9,action_resid,5,,,0.8059299191374663,128,47,,,
decomp,B,loop_vs_other,back,9,action_five,5,,,0.791907514450867,41,47,,,
decomp,B,loop_vs_other,back,9,action_mean,5,,,0.815028901734104,41,47,,,
decomp,B,loop_vs_other,back,9,action_shape,5,,,0.8034682080924855,41,47,,,
decomp,B,loop_vs_other,back,9,action_lme,5,,,0.791907514450867,41,47,,,
decomp,B,loop_vs_other,back,9,action_phys5,5,,,0.8208092485549133,41,47,,,
decomp,B,loop_vs_other,back,9,action_physm,5,,,0.8034682080924855,41,47,,,
decomp,B,loop_vs_other,back,9,action_resid,5,,,0.6705202312138728,41,47,,,
perm,A,stagnation_vs_loop,back,9,state,3,,,0.992609437180216,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5001 null_p95=0.5891 n_null=200
perm,A,stagnation_vs_loop,back,9,state,5,,,0.9937464468447982,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5013 null_p95=0.5981 n_null=200
perm,A,stagnation_vs_loop,back,9,state,8,,,0.9914724275156339,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4984 null_p95=0.6026 n_null=200
perm,A,stagnation_vs_loop,back,9,state,10,,,0.9943149516770893,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4952 null_p95=0.6146 n_null=200
perm,A,stagnation_vs_loop,back,9,action,3,,,0.992609437180216,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5000 null_p95=0.5987 n_null=200
perm,A,stagnation_vs_loop,back,9,action,5,,,0.992609437180216,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5054 null_p95=0.6038 n_null=200
perm,A,stagnation_vs_loop,back,9,action,8,,,0.9931779420125071,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5003 null_p95=0.6061 n_null=200
perm,A,stagnation_vs_loop,back,9,action,10,,,0.9931779420125071,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5037 null_p95=0.5968 n_null=200
perm,A,stagnation_vs_loop,back,9,both,3,,,0.9914724275156339,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5045 null_p95=0.5960 n_null=200
perm,A,stagnation_vs_loop,back,9,both,5,,,0.992609437180216,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5051 null_p95=0.6090 n_null=200
perm,A,stagnation_vs_loop,back,9,both,8,,,0.992040932347925,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5037 null_p95=0.6067 n_null=200
perm,A,stagnation_vs_loop,back,9,both,10,,,0.9931779420125071,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5048 null_p95=0.6165 n_null=200
perm,A,stagnation_vs_loop,back,0,state,3,,,0.992609437180216,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5002 null_p95=0.5902 n_null=200
perm,A,stagnation_vs_loop,back,0,state,5,,,0.9937464468447982,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5012 null_p95=0.5998 n_null=200
perm,A,stagnation_vs_loop,back,0,state,8,,,0.9914724275156339,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4984 null_p95=0.6033 n_null=200
perm,A,stagnation_vs_loop,back,0,state,10,,,0.9943149516770893,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4953 null_p95=0.6146 n_null=200
perm,A,stagnation_vs_loop,back,0,action,3,,,0.9954519613416714,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5001 null_p95=0.6002 n_null=200
perm,A,stagnation_vs_loop,back,0,action,5,,,0.9960204661739624,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5020 null_p95=0.5988 n_null=200
perm,A,stagnation_vs_loop,back,0,action,8,,,0.9965889710062535,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4969 null_p95=0.6061 n_null=200
perm,A,stagnation_vs_loop,back,0,action,10,,,0.9954519613416714,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4999 null_p95=0.6134 n_null=200
perm,A,stagnation_vs_loop,back,0,both,3,,,0.992040932347925,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5019 null_p95=0.6072 n_null=200
perm,A,stagnation_vs_loop,back,0,both,5,,,0.9960204661739624,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5011 null_p95=0.5953 n_null=200
perm,A,stagnation_vs_loop,back,0,both,8,,,0.9931779420125071,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5019 null_p95=0.6038 n_null=200
perm,A,stagnation_vs_loop,back,0,both,10,,,0.9943149516770893,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4988 null_p95=0.6057 n_null=200
perm,A,stagnation_vs_loop,front,9,state,3,,,0.9914724275156339,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4974 null_p95=0.5850 n_null=200
perm,A,stagnation_vs_loop,front,9,state,5,,,0.992040932347925,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5043 null_p95=0.6006 n_null=200
perm,A,stagnation_vs_loop,front,9,state,8,,,0.9903354178510517,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5021 null_p95=0.6129 n_null=200
perm,A,stagnation_vs_loop,front,9,state,10,,,0.9909039226833428,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5021 null_p95=0.6040 n_null=200
perm,A,stagnation_vs_loop,front,9,action,3,,,0.9818078453666856,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5047 null_p95=0.5959 n_null=200
perm,A,stagnation_vs_loop,front,9,action,5,,,0.9818078453666856,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5106 null_p95=0.6119 n_null=200
perm,A,stagnation_vs_loop,front,9,action,8,,,0.9795338260375214,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5013 null_p95=0.6106 n_null=200
perm,A,stagnation_vs_loop,front,9,action,10,,,0.9778283115406481,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5041 null_p95=0.6136 n_null=200
perm,A,stagnation_vs_loop,front,9,both,3,,,0.9909039226833428,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5024 null_p95=0.6083 n_null=200
perm,A,stagnation_vs_loop,front,9,both,5,,,0.9909039226833428,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5073 null_p95=0.6104 n_null=200
perm,A,stagnation_vs_loop,front,9,both,8,,,0.9903354178510517,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5001 null_p95=0.6174 n_null=200
perm,A,stagnation_vs_loop,front,9,both,10,,,0.9891984081864695,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5037 null_p95=0.6226 n_null=200
perm,A,stagnation_vs_loop,front,0,state,3,,,0.9914724275156339,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4974 null_p95=0.5850 n_null=200
perm,A,stagnation_vs_loop,front,0,state,5,,,0.992040932347925,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5043 null_p95=0.6005 n_null=200
perm,A,stagnation_vs_loop,front,0,state,8,,,0.9903354178510517,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5021 null_p95=0.6129 n_null=200
perm,A,stagnation_vs_loop,front,0,state,10,,,0.9909039226833428,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5021 null_p95=0.6034 n_null=200
perm,A,stagnation_vs_loop,front,0,action,3,,,0.6856168277430358,,,0.004975124378109453,0.06467661691542288,p_fwer144=0.2189 null_mean=0.5013 null_p95=0.6038 n_null=200
perm,A,stagnation_vs_loop,front,0,action,5,,,0.7208641273450824,,,0.004975124378109453,0.01990049751243781,p_fwer144=0.0498 null_mean=0.4998 null_p95=0.5930 n_null=200
perm,A,stagnation_vs_loop,front,0,action,8,,,0.6878908470722002,,,0.004975124378109453,0.04975124378109453,p_fwer144=0.2090 null_mean=0.5011 null_p95=0.6142 n_null=200
perm,A,stagnation_vs_loop,front,0,action,10,,,0.6606026151222285,,,0.009950248756218905,0.1791044776119403,p_fwer144=0.4279 null_mean=0.5021 null_p95=0.5974 n_null=200
perm,A,stagnation_vs_loop,front,0,both,3,,,0.9909039226833428,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4998 null_p95=0.5914 n_null=200
perm,A,stagnation_vs_loop,front,0,both,5,,,0.992040932347925,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5025 null_p95=0.5909 n_null=200
perm,A,stagnation_vs_loop,front,0,both,8,,,0.9891984081864695,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5006 null_p95=0.6113 n_null=200
perm,A,stagnation_vs_loop,front,0,both,10,,,0.9863558840250142,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5032 null_p95=0.6034 n_null=200
perm,A,stagnation_vs_other,back,9,state,3,,,0.8987161198288159,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4932 null_p95=0.6305 n_null=200
perm,A,stagnation_vs_other,back,9,state,5,,,0.8958630527817404,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4917 null_p95=0.6238 n_null=200
perm,A,stagnation_vs_other,back,9,state,8,,,0.8202567760342369,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4893 null_p95=0.6184 n_null=200
perm,A,stagnation_vs_other,back,9,state,10,,,0.8074179743223966,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4864 null_p95=0.6036 n_null=200
perm,A,stagnation_vs_other,back,9,action,3,,,0.8887303851640513,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4958 null_p95=0.6278 n_null=200
perm,A,stagnation_vs_other,back,9,action,5,,,0.8787446504992867,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4958 null_p95=0.6178 n_null=200
perm,A,stagnation_vs_other,back,9,action,8,,,0.8074179743223966,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4909 null_p95=0.6150 n_null=200
perm,A,stagnation_vs_other,back,9,action,10,,,0.7988587731811697,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4947 null_p95=0.6164 n_null=200
perm,A,stagnation_vs_other,back,9,both,3,,,0.8873038516405135,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4938 null_p95=0.6126 n_null=200
perm,A,stagnation_vs_other,back,9,both,5,,,0.8887303851640513,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4938 null_p95=0.6223 n_null=200
perm,A,stagnation_vs_other,back,9,both,8,,,0.7960057061340942,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4852 null_p95=0.6177 n_null=200
perm,A,stagnation_vs_other,back,9,both,10,,,0.7960057061340942,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4898 null_p95=0.6178 n_null=200
perm,A,stagnation_vs_other,back,0,state,3,,,0.8987161198288159,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4934 null_p95=0.6305 n_null=200
perm,A,stagnation_vs_other,back,0,state,5,,,0.8958630527817404,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4920 null_p95=0.6251 n_null=200
perm,A,stagnation_vs_other,back,0,state,8,,,0.8174037089871612,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4895 null_p95=0.6250 n_null=200
perm,A,stagnation_vs_other,back,0,state,10,,,0.8102710413694721,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4862 null_p95=0.6035 n_null=200
perm,A,stagnation_vs_other,back,0,action,3,,,0.8587731811697575,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4950 null_p95=0.6363 n_null=200
perm,A,stagnation_vs_other,back,0,action,5,,,0.7831669044222539,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4955 null_p95=0.6377 n_null=200
perm,A,stagnation_vs_other,back,0,action,8,,,0.8002853067047075,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4961 null_p95=0.6395 n_null=200
perm,A,stagnation_vs_other,back,0,action,10,,,0.7803138373751783,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5012 null_p95=0.6478 n_null=200
perm,A,stagnation_vs_other,back,0,both,3,,,0.9001426533523538,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4946 null_p95=0.6419 n_null=200
perm,A,stagnation_vs_other,back,0,both,5,,,0.8359486447931527,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4931 null_p95=0.6434 n_null=200
perm,A,stagnation_vs_other,back,0,both,8,,,0.7874465049928673,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4863 null_p95=0.6178 n_null=200
perm,A,stagnation_vs_other,back,0,both,10,,,0.7788873038516405,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4955 null_p95=0.6196 n_null=200
perm,A,stagnation_vs_other,front,9,state,3,,,0.9215406562054208,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4936 null_p95=0.6153 n_null=200
perm,A,stagnation_vs_other,front,9,state,5,,,0.8787446504992867,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4899 null_p95=0.6195 n_null=200
perm,A,stagnation_vs_other,front,9,state,8,,,0.8516405135520685,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4893 null_p95=0.6066 n_null=200
perm,A,stagnation_vs_other,front,9,state,10,,,0.9044222539229672,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4953 null_p95=0.6263 n_null=200
perm,A,stagnation_vs_other,front,9,action,3,,,0.8102710413694721,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4961 null_p95=0.6251 n_null=200
perm,A,stagnation_vs_other,front,9,action,5,,,0.7446504992867332,,,0.009950248756218905,0.004975124378109453,p_fwer144=0.0199 null_mean=0.4998 null_p95=0.6420 n_null=200
perm,A,stagnation_vs_other,front,9,action,8,,,0.738944365192582,,,0.004975124378109453,0.009950248756218905,p_fwer144=0.0348 null_mean=0.4896 null_p95=0.6334 n_null=200
perm,A,stagnation_vs_other,front,9,action,10,,,0.7132667617689016,,,0.009950248756218905,0.024875621890547265,p_fwer144=0.0746 null_mean=0.4959 null_p95=0.6263 n_null=200
perm,A,stagnation_vs_other,front,9,both,3,,,0.9087018544935807,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4926 null_p95=0.6106 n_null=200
perm,A,stagnation_vs_other,front,9,both,5,,,0.8316690442225392,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4968 null_p95=0.6405 n_null=200
perm,A,stagnation_vs_other,front,9,both,8,,,0.833095577746077,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4886 null_p95=0.6120 n_null=200
perm,A,stagnation_vs_other,front,9,both,10,,,0.81169757489301,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4965 null_p95=0.6353 n_null=200
perm,A,stagnation_vs_other,front,0,state,3,,,0.9215406562054208,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4937 null_p95=0.6153 n_null=200
perm,A,stagnation_vs_other,front,0,state,5,,,0.8787446504992867,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4899 null_p95=0.6195 n_null=200
perm,A,stagnation_vs_other,front,0,state,8,,,0.8516405135520685,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4892 null_p95=0.6066 n_null=200
perm,A,stagnation_vs_other,front,0,state,10,,,0.9029957203994294,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4954 null_p95=0.6249 n_null=200
perm,A,stagnation_vs_other,front,0,action,3,,,0.48216833095577744,,,0.572139303482587,0.9950248756218906,p_fwer144=1.0000 null_mean=0.5038 null_p95=0.6520 n_null=200
perm,A,stagnation_vs_other,front,0,action,5,,,0.5592011412268189,,,0.27860696517412936,0.9104477611940298,p_fwer144=0.9900 null_mean=0.5057 null_p95=0.6449 n_null=200
perm,A,stagnation_vs_other,front,0,action,8,,,0.572039942938659,,,0.208955223880597,0.8507462686567164,p_fwer144=0.9701 null_mean=0.5032 null_p95=0.6394 n_null=200
perm,A,stagnation_vs_other,front,0,action,10,,,0.4921540656205421,,,0.6119402985074627,0.9900497512437811,p_fwer144=1.0000 null_mean=0.5040 null_p95=0.6335 n_null=200
perm,A,stagnation_vs_other,front,0,both,3,,,0.854493580599144,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4965 null_p95=0.6394 n_null=200
perm,A,stagnation_vs_other,front,0,both,5,,,0.818830242510699,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4916 null_p95=0.6252 n_null=200
perm,A,stagnation_vs_other,front,0,both,8,,,0.7546362339514978,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4923 null_p95=0.6307 n_null=200
perm,A,stagnation_vs_other,front,0,both,10,,,0.7788873038516405,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4964 null_p95=0.6366 n_null=200
perm,A,loop_vs_other,back,9,state,3,,,0.6606409202958093,,,0.014925373134328358,0.1791044776119403,p_fwer144=0.4229 null_mean=0.4981 null_p95=0.6092 n_null=200
perm,A,loop_vs_other,back,9,state,5,,,0.5891536565324569,,,0.14427860696517414,0.7512437810945274,p_fwer144=0.9204 null_mean=0.5043 null_p95=0.6228 n_null=200
perm,A,loop_vs_other,back,9,state,8,,,0.6442070665571077,,,0.03980099502487562,0.2885572139303483,p_fwer144=0.6219 null_mean=0.5008 null_p95=0.6322 n_null=200
perm,A,loop_vs_other,back,9,state,10,,,0.6039441248972884,,,0.06965174129353234,0.6218905472636815,p_fwer144=0.8806 null_mean=0.5049 null_p95=0.6138 n_null=200
perm,A,loop_vs_other,back,9,action,3,,,0.6754313886606409,,,0.004975124378109453,0.11940298507462686,p_fwer144=0.2886 null_mean=0.5002 null_p95=0.6065 n_null=200
perm,A,loop_vs_other,back,9,action,5,,,0.6639276910435498,,,0.014925373134328358,0.14925373134328357,p_fwer144=0.3781 null_mean=0.5071 null_p95=0.6214 n_null=200
perm,A,loop_vs_other,back,9,action,8,,,0.5932621199671323,,,0.0945273631840796,0.7064676616915423,p_fwer144=0.9154 null_mean=0.5067 null_p95=0.6058 n_null=200
perm,A,loop_vs_other,back,9,action,10,,,0.6606409202958093,,,0.01990049751243781,0.1791044776119403,p_fwer144=0.4229 null_mean=0.5131 null_p95=0.6224 n_null=200
perm,A,loop_vs_other,back,9,both,3,,,0.6754313886606409,,,0.009950248756218905,0.11940298507462686,p_fwer144=0.2886 null_mean=0.4990 null_p95=0.6074 n_null=200
perm,A,loop_vs_other,back,9,both,5,,,0.6409202958093674,,,0.024875621890547265,0.32338308457711445,p_fwer144=0.6667 null_mean=0.5038 null_p95=0.6238 n_null=200
perm,A,loop_vs_other,back,9,both,8,,,0.5932621199671323,,,0.0945273631840796,0.7064676616915423,p_fwer144=0.9154 null_mean=0.5035 null_p95=0.6138 n_null=200
perm,A,loop_vs_other,back,9,both,10,,,0.6557107641741988,,,0.01990049751243781,0.208955223880597,p_fwer144=0.4677 null_mean=0.5092 null_p95=0.6197 n_null=200
perm,A,loop_vs_other,back,0,state,3,,,0.6598192276088742,,,0.014925373134328358,0.18407960199004975,p_fwer144=0.4378 null_mean=0.4982 null_p95=0.6116 n_null=200
perm,A,loop_vs_other,back,0,state,5,,,0.5891536565324569,,,0.13432835820895522,0.7512437810945274,p_fwer144=0.9204 null_mean=0.5043 null_p95=0.6237 n_null=200
perm,A,loop_vs_other,back,0,state,8,,,0.6450287592440427,,,0.03980099502487562,0.2835820895522388,p_fwer144=0.5970 null_mean=0.5010 null_p95=0.6297 n_null=200
perm,A,loop_vs_other,back,0,state,10,,,0.6014790468364831,,,0.07960199004975124,0.6417910447761194,p_fwer144=0.9005 null_mean=0.5047 null_p95=0.6137 n_null=200
perm,A,loop_vs_other,back,0,action,3,,,0.6828266228430567,,,0.004975124378109453,0.07960199004975124,p_fwer144=0.2388 null_mean=0.5000 null_p95=0.5983 n_null=200
perm,A,loop_vs_other,back,0,action,5,,,0.7000821692686935,,,0.004975124378109453,0.03980099502487562,p_fwer144=0.1294 null_mean=0.5041 null_p95=0.6065 n_null=200
perm,A,loop_vs_other,back,0,action,8,,,0.6820049301561216,,,0.004975124378109453,0.07960199004975124,p_fwer144=0.2388 null_mean=0.5050 null_p95=0.6024 n_null=200
perm,A,loop_vs_other,back,0,action,10,,,0.7345932621199671,,,0.004975124378109453,0.014925373134328358,p_fwer144=0.0348 null_mean=0.5089 null_p95=0.6190 n_null=200
perm,A,loop_vs_other,back,0,both,3,,,0.637633525061627,,,0.01990049751243781,0.3582089552238806,p_fwer144=0.6965 null_mean=0.4990 null_p95=0.6065 n_null=200
perm,A,loop_vs_other,back,0,both,5,,,0.6836483155299918,,,0.009950248756218905,0.07462686567164178,p_fwer144=0.2338 null_mean=0.5047 null_p95=0.6154 n_null=200
perm,A,loop_vs_other,back,0,both,8,,,0.6795398520953163,,,0.004975124378109453,0.0845771144278607,p_fwer144=0.2587 null_mean=0.5019 null_p95=0.6017 n_null=200
perm,A,loop_vs_other,back,0,both,10,,,0.6614626129827444,,,0.009950248756218905,0.1791044776119403,p_fwer144=0.4229 null_mean=0.5105 null_p95=0.6254 n_null=200
perm,A,loop_vs_other,front,9,state,3,,,0.5603944124897289,,,0.20398009950248755,0.9104477611940298,p_fwer144=0.9900 null_mean=0.4985 null_p95=0.6124 n_null=200
perm,A,loop_vs_other,front,9,state,5,,,0.5817584223500412,,,0.17412935323383086,0.8109452736318408,p_fwer144=0.9453 null_mean=0.5068 null_p95=0.6187 n_null=200
perm,A,loop_vs_other,front,9,state,8,,,0.5456039441248973,,,0.2885572139303483,0.9402985074626866,p_fwer144=1.0000 null_mean=0.5038 null_p95=0.6155 n_null=200
perm,A,loop_vs_other,front,9,state,10,,,0.5957271980279375,,,0.09950248756218906,0.6865671641791045,p_fwer144=0.9104 null_mean=0.5081 null_p95=0.6171 n_null=200
perm,A,loop_vs_other,front,9,action,3,,,0.76253081347576,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.4983 null_p95=0.5999 n_null=200
perm,A,loop_vs_other,front,9,action,5,,,0.7674609695973705,,,0.004975124378109453,0.004975124378109453,p_fwer144=0.0050 null_mean=0.5046 null_p95=0.6106 n_null=200
perm,A,loop_vs_other,front,9,action,8,,,0.666392769104355,,,0.01990049751243781,0.14427860696517414,p_fwer144=0.3483 null_mean=0.5050 null_p95=0.6229 n_null=200
perm,A,loop_vs_other,front,9,action,10,,,0.6491372226787182,,,0.024875621890547265,0.23880597014925373,p_fwer144=0.5423 null_mean=0.5013 null_p95=0.6157 n_null=200
perm,A,loop_vs_other,front,9,both,3,,,0.7296631059983566,,,0.004975124378109453,0.01990049751243781,p_fwer144=0.0398 null_mean=0.4990 null_p95=0.6066 n_null=200
perm,A,loop_vs_other,front,9,both,5,,,0.6532456861133936,,,0.029850746268656716,0.22388059701492538,p_fwer144=0.4925 null_mean=0.5083 null_p95=0.6330 n_null=200
perm,A,loop_vs_other,front,9,both,8,,,0.6203779786359901,,,0.04477611940298507,0.46766169154228854,p_fwer144=0.8109 null_mean=0.5027 null_p95=0.6146 n_null=200
