calibration,score_kind,method,window,scope,metric,estimate,lo,hi,tasks
task_init,calibrated_rank,ac_recalibrated,all_comparable_queries,all,delta_old_ac,0.0005894088522869234,-0.007746436165919956,0.009463263705761076,36
task_init,calibrated_rank,ac_recalibrated,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,calibrated_rank,ac_recalibrated,all_comparable_queries,excluding_S05,auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35
task_init,calibrated_rank,ac_recalibrated,all_comparable_queries,excluding_S05,control_auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35
task_init,calibrated_rank,ac_recalibrated,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,calibrated_rank,ac_recalibrated,all_comparable_queries,excluding_S05,delta_control,0.0,0.0,0.0,35
task_init,calibrated_rank,ac_recalibrated,all_comparable_queries,excluding_S05,delta_old_ac,0.0010953856490930395,-0.007563985150637816,0.009830605278081894,35
task_init,calibrated_rank,ac_recalibrated,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,all,auc,0.6417178842495531,0.598824529037799,0.6848308858461741,36
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,all,control_auc,0.7053952964338306,0.6535009049833563,0.7548357697559663,36
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,all,delta_control,-0.06367741218427747,-0.11076371032390776,-0.014984605872364656,36
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,all,delta_old_ac,-0.06308800333199055,-0.11085568104689157,-0.010883488025825543,36
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,excluding_S05,auc,0.6467679766416267,0.6033504252198948,0.6875567662600512,35
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,excluding_S05,control_auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,excluding_S05,delta_control,-0.06682074490540868,-0.11621728339775084,-0.014503566411929911,35
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,excluding_S05,delta_old_ac,-0.06572535925631562,-0.1169741986682762,-0.011685834811699295,35
task_init,calibrated_rank,lagged_agreement,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
task_init,calibrated_rank,max_or_gap,all_comparable_queries,all,auc,0.67431545346448,0.6260555907716473,0.7207320645361543,36
task_init,calibrated_rank,max_or_gap,all_comparable_queries,all,control_auc,0.7053952964338306,0.6535009049833563,0.7548357697559663,36
task_init,calibrated_rank,max_or_gap,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36
task_init,calibrated_rank,max_or_gap,all_comparable_queries,all,delta_control,-0.031079842969350693,-0.053956233327328115,-0.007576286505446041,36
task_init,calibrated_rank,max_or_gap,all_comparable_queries,all,delta_old_ac,-0.030490434117063772,-0.052813481601277475,-0.007398764942106966,36
task_init,calibrated_rank,max_or_gap,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,calibrated_rank,max_or_gap,all_comparable_queries,excluding_S05,auc,0.681435500224965,0.6345962671261517,0.7270735277821845,35
task_init,calibrated_rank,max_or_gap,all_comparable_queries,excluding_S05,control_auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35
task_init,calibrated_rank,max_or_gap,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,calibrated_rank,max_or_gap,all_comparable_queries,excluding_S05,delta_control,-0.03215322132207024,-0.05663373383528932,-0.00880576868054883,35
task_init,calibrated_rank,max_or_gap,all_comparable_queries,excluding_S05,delta_old_ac,-0.031057835672977204,-0.054907679999118816,-0.008139740585865795,35
task_init,calibrated_rank,max_or_gap,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,all,auc,0.6767727120421989,0.6279710179069901,0.7236146768578662,36
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,all,control_auc,0.7053952964338306,0.6535009049833563,0.7548357697559663,36
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,all,delta_control,-0.028622584391631678,-0.05543476440788978,-0.001271826934667995,36
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,all,delta_old_ac,-0.028033175539344757,-0.05506698414008743,0.0005422344371996008,36
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,excluding_S05,auc,0.6829334045916524,0.6348207918958558,0.7293252903371752,35
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,excluding_S05,control_auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,excluding_S05,delta_control,-0.03065531695538302,-0.05846423656645718,-0.0019244127223417614,35
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,excluding_S05,delta_old_ac,-0.02955993130628999,-0.057282992410274146,0.0003503810829134956,35
task_init,calibrated_rank,soft_sum_gap,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,all,auc,0.708001139243164,0.6584468224448744,0.7581898585291753,36
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,all,control_auc,0.7053952964338306,0.6535009049833563,0.7548357697559663,36
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,all,delta_control,0.0026058428093334134,-0.009439264404007688,0.015609593336645737,36
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,all,delta_old_ac,0.0031952516616203363,-0.013467833146265294,0.021370524252719732,36
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,excluding_S05,auc,0.7151966145645053,0.6629612073502117,0.764977739657616,35
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,excluding_S05,control_auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,excluding_S05,delta_control,0.001607893017469995,-0.010834479913947013,0.015197195907734344,35
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,excluding_S05,delta_old_ac,0.0027032786665630334,-0.014033984431484365,0.020509325531532015,35
task_init,calibrated_rank,state_adjustment_or,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
task_init,calibrated_rank,two_of_three,all_comparable_queries,all,auc,0.6558817104683536,0.6129631671535497,0.6980659352092876,36
task_init,calibrated_rank,two_of_three,all_comparable_queries,all,control_auc,0.7053952964338306,0.6535009049833563,0.7548357697559663,36
task_init,calibrated_rank,two_of_three,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36
task_init,calibrated_rank,two_of_three,all_comparable_queries,all,delta_control,-0.04951358596547696,-0.079687807448316,-0.019729264679569824,36
task_init,calibrated_rank,two_of_three,all_comparable_queries,all,delta_old_ac,-0.048924177113190026,-0.07996031934727328,-0.017081742832692544,36
task_init,calibrated_rank,two_of_three,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,calibrated_rank,two_of_three,all_comparable_queries,excluding_S05,auc,0.6607741336755476,0.6188200458047184,0.7021180098276258,35
task_init,calibrated_rank,two_of_three,all_comparable_queries,excluding_S05,control_auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35
task_init,calibrated_rank,two_of_three,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,calibrated_rank,two_of_three,all_comparable_queries,excluding_S05,delta_control,-0.052814587871487635,-0.08314302086865698,-0.022567159526027548,35
task_init,calibrated_rank,two_of_three,all_comparable_queries,excluding_S05,delta_old_ac,-0.05171920222239458,-0.0823485642070353,-0.01835055452790602,35
task_init,calibrated_rank,two_of_three,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
task_init,raw_score,ac_recalibrated,all_comparable_queries,all,auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36
task_init,raw_score,ac_recalibrated,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36
task_init,raw_score,ac_recalibrated,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36
task_init,raw_score,ac_recalibrated,all_comparable_queries,all,delta_control,0.0,0.0,0.0,36
task_init,raw_score,ac_recalibrated,all_comparable_queries,all,delta_old_ac,-0.004586488057243884,-0.014243426015619894,0.004849603710048876,36
task_init,raw_score,ac_recalibrated,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,raw_score,ac_recalibrated,all_comparable_queries,excluding_S05,auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35
task_init,raw_score,ac_recalibrated,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35
task_init,raw_score,ac_recalibrated,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,raw_score,ac_recalibrated,all_comparable_queries,excluding_S05,delta_control,0.0,0.0,0.0,35
task_init,raw_score,ac_recalibrated,all_comparable_queries,excluding_S05,delta_old_ac,-0.004163946588212412,-0.01389919527523606,0.00581928463042178,35
task_init,raw_score,ac_recalibrated,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
task_init,raw_score,lagged_agreement,all_comparable_queries,all,auc,0.6356531572723845,0.5932204992257268,0.681100356334148,36
task_init,raw_score,lagged_agreement,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36
task_init,raw_score,lagged_agreement,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36
task_init,raw_score,lagged_agreement,all_comparable_queries,all,delta_control,-0.06456624225191548,-0.11407287324482226,-0.011886833404018315,36
task_init,raw_score,lagged_agreement,all_comparable_queries,all,delta_old_ac,-0.06915273030915937,-0.11610066941284787,-0.019941643866238142,36
task_init,raw_score,lagged_agreement,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,raw_score,lagged_agreement,all_comparable_queries,excluding_S05,auc,0.6408571241135487,0.5963232593022211,0.6818414835037135,35
task_init,raw_score,lagged_agreement,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35
task_init,raw_score,lagged_agreement,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,raw_score,lagged_agreement,all_comparable_queries,excluding_S05,delta_control,-0.06747226519618138,-0.11692088310548134,-0.011896790971627883,35
task_init,raw_score,lagged_agreement,all_comparable_queries,excluding_S05,delta_old_ac,-0.07163621178439378,-0.1193562372571507,-0.020680066254745715,35
task_init,raw_score,lagged_agreement,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
task_init,raw_score,max_or_gap,all_comparable_queries,all,auc,0.6651761149046993,0.6133393737325767,0.7154224194764807,36
task_init,raw_score,max_or_gap,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36
task_init,raw_score,max_or_gap,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36
task_init,raw_score,max_or_gap,all_comparable_queries,all,delta_control,-0.035043284619600615,-0.060036008361331265,-0.008743684457653363,36
task_init,raw_score,max_or_gap,all_comparable_queries,all,delta_old_ac,-0.0396297726768445,-0.061014392870086,-0.01766195839039455,36
task_init,raw_score,max_or_gap,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,raw_score,max_or_gap,all_comparable_queries,excluding_S05,auc,0.673024533111683,0.6211536335705552,0.7231490661739285,35
task_init,raw_score,max_or_gap,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35
task_init,raw_score,max_or_gap,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,raw_score,max_or_gap,all_comparable_queries,excluding_S05,delta_control,-0.03530485619804684,-0.062268740858619144,-0.0104714050204081,35
task_init,raw_score,max_or_gap,all_comparable_queries,excluding_S05,delta_old_ac,-0.03946880278625924,-0.06303355222838466,-0.01763243041256272,35
task_init,raw_score,max_or_gap,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
task_init,raw_score,soft_sum_gap,all_comparable_queries,all,auc,0.6674018423684196,0.6155130927900787,0.7181026880533944,36
task_init,raw_score,soft_sum_gap,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36
task_init,raw_score,soft_sum_gap,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36
task_init,raw_score,soft_sum_gap,all_comparable_queries,all,delta_control,-0.03281755715588034,-0.061446495971625194,-0.003421432208236589,36
task_init,raw_score,soft_sum_gap,all_comparable_queries,all,delta_old_ac,-0.03740404521312422,-0.06331655681218354,-0.009801503635073223,36
task_init,raw_score,soft_sum_gap,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,raw_score,soft_sum_gap,all_comparable_queries,excluding_S05,auc,0.6738391031247668,0.6230121855175841,0.7230663123185587,35
task_init,raw_score,soft_sum_gap,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35
task_init,raw_score,soft_sum_gap,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,raw_score,soft_sum_gap,all_comparable_queries,excluding_S05,delta_control,-0.03449028618496319,-0.06471525731109487,-0.004633085125341977,35
task_init,raw_score,soft_sum_gap,all_comparable_queries,excluding_S05,delta_old_ac,-0.0386542327731756,-0.06505686821429268,-0.00920274699078009,35
task_init,raw_score,soft_sum_gap,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
task_init,raw_score,state_adjustment_or,all_comparable_queries,all,auc,0.6983093268684901,0.6429830898255372,0.7539720027358974,36
task_init,raw_score,state_adjustment_or,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36
task_init,raw_score,state_adjustment_or,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36
task_init,raw_score,state_adjustment_or,all_comparable_queries,all,delta_control,-0.0019100726558096762,-0.014113223253634505,0.0102304407413059,36
task_init,raw_score,state_adjustment_or,all_comparable_queries,all,delta_old_ac,-0.006496560713053562,-0.022057476772524294,0.009342519854100029,36
task_init,raw_score,state_adjustment_or,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,raw_score,state_adjustment_or,all_comparable_queries,excluding_S05,auc,0.7056617470254708,0.6470603080064095,0.7603986309003375,35
task_init,raw_score,state_adjustment_or,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35
task_init,raw_score,state_adjustment_or,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,raw_score,state_adjustment_or,all_comparable_queries,excluding_S05,delta_control,-0.002667642284258937,-0.015199110216377527,0.01025579946701706,35
task_init,raw_score,state_adjustment_or,all_comparable_queries,excluding_S05,delta_old_ac,-0.006831588872471349,-0.02270184668606634,0.009595450393172151,35
task_init,raw_score,state_adjustment_or,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
task_init,raw_score,two_of_three,all_comparable_queries,all,auc,0.6467700760585617,0.6015056613627179,0.6889582507978267,36
task_init,raw_score,two_of_three,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36
task_init,raw_score,two_of_three,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36
task_init,raw_score,two_of_three,all_comparable_queries,all,delta_control,-0.05344932346573815,-0.08489524879890015,-0.02098916465084224,36
task_init,raw_score,two_of_three,all_comparable_queries,all,delta_old_ac,-0.058035811522982046,-0.08813647350403718,-0.027242002827364525,36
task_init,raw_score,two_of_three,all_comparable_queries,all,v82_auc,0.6450094109711072,0.5933654336041502,0.7003726940511678,36
task_init,raw_score,two_of_three,all_comparable_queries,excluding_S05,auc,0.6521024348511002,0.607134309440673,0.6948356907794628,35
task_init,raw_score,two_of_three,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35
task_init,raw_score,two_of_three,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35
task_init,raw_score,two_of_three,all_comparable_queries,excluding_S05,delta_control,-0.05622695445862962,-0.0887344419037902,-0.022815580119470942,35
task_init,raw_score,two_of_three,all_comparable_queries,excluding_S05,delta_old_ac,-0.06039090104684205,-0.09130508020310045,-0.028178309459169496,35
task_init,raw_score,two_of_three,all_comparable_queries,excluding_S05,v82_auc,0.6536330626610981,0.6018218854788332,0.707257408167023,35
