calibration,score_kind,method,suite,task,query,auc,control_auc,old_ac_auc,delta_control,delta_old_ac,v82_auc,failures,successes
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,0.664535379369139,0.8307225063938619,0.8259271099744245,-0.16618712702472294,-0.16139173060528555,0.7017263427109974,51,184
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,0.7731244671781756,0.8307225063938619,0.8259271099744245,-0.05759803921568629,-0.05280264279624891,0.7017263427109974,51,184
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,0.7858589087809037,0.8307225063938619,0.8259271099744245,-0.04486359761295822,-0.040068201193520836,0.7017263427109974,51,184
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.608251633986928,0.608251633986928,0.6021241830065359,0.0,0.006127450980392135,0.5179738562091504,51,48
episode,raw_score,max_or_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.5955882352941176,0.608251633986928,0.6021241830065359,-0.012663398692810413,-0.006535947712418277,0.5179738562091504,51,48
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.5522875816993464,0.608251633986928,0.6021241830065359,-0.05596405228758161,-0.049836601307189476,0.5179738562091504,51,48
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.42544934640522875,0.608251633986928,0.6021241830065359,-0.1828022875816993,-0.17667483660130717,0.5179738562091504,51,48
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.7969771241830066,0.608251633986928,0.6021241830065359,0.18872549019607854,0.19485294117647067,0.5179738562091504,51,48
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.5249183006535948,0.608251633986928,0.6021241830065359,-0.08333333333333326,-0.07720588235294112,0.5179738562091504,51,48
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.26666666666666666,0.26666666666666666,0.2529411764705882,0.0,0.013725490196078438,0.11764705882352941,51,5
episode,raw_score,max_or_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.26666666666666666,0.26666666666666666,0.2529411764705882,0.0,0.013725490196078438,0.11764705882352941,51,5
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.2901960784313726,0.26666666666666666,0.2529411764705882,0.02352941176470591,0.03725490196078435,0.11764705882352941,51,5
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.5215686274509804,0.26666666666666666,0.2529411764705882,0.25490196078431376,0.2686274509803922,0.11764705882352941,51,5
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.6313725490196078,0.26666666666666666,0.2529411764705882,0.36470588235294116,0.3784313725490196,0.11764705882352941,51,5
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.2196078431372549,0.26666666666666666,0.2529411764705882,-0.047058823529411764,-0.033333333333333326,0.11764705882352941,51,5
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.45098039215686275,0.45098039215686275,0.45098039215686275,0.0,0.0,0.09803921568627451,51,4
episode,raw_score,max_or_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.46078431372549017,0.45098039215686275,0.45098039215686275,0.009803921568627416,0.009803921568627416,0.09803921568627451,51,4
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.49019607843137253,0.45098039215686275,0.45098039215686275,0.039215686274509776,0.039215686274509776,0.09803921568627451,51,4
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.6495098039215687,0.45098039215686275,0.45098039215686275,0.1985294117647059,0.1985294117647059,0.09803921568627451,51,4
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.6764705882352942,0.45098039215686275,0.45098039215686275,0.2254901960784314,0.2254901960784314,0.09803921568627451,51,4
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.46078431372549017,0.45098039215686275,0.45098039215686275,0.009803921568627416,0.009803921568627416,0.09803921568627451,51,4
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.6470588235294118,0.6470588235294118,0.6421568627450981,0.0,0.004901960784313708,0.2696078431372549,51,4
episode,raw_score,max_or_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.6519607843137255,0.6470588235294118,0.6421568627450981,0.004901960784313708,0.009803921568627416,0.2696078431372549,51,4
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.6617647058823529,0.6470588235294118,0.6421568627450981,0.014705882352941124,0.019607843137254832,0.2696078431372549,51,4
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.7058823529411765,0.6470588235294118,0.6421568627450981,0.05882352941176472,0.06372549019607843,0.2696078431372549,51,4
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.6764705882352942,0.6470588235294118,0.6421568627450981,0.02941176470588236,0.03431372549019607,0.2696078431372549,51,4
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.6568627450980392,0.6470588235294118,0.6421568627450981,0.009803921568627416,0.014705882352941124,0.2696078431372549,51,4
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.6813725490196079,0.6813725490196079,0.6715686274509803,0.0,0.009803921568627527,0.7352941176470589,51,4
episode,raw_score,max_or_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.6862745098039216,0.6813725490196079,0.6715686274509803,0.004901960784313708,0.014705882352941235,0.7352941176470589,51,4
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.6666666666666666,0.6813725490196079,0.6715686274509803,-0.014705882352941235,-0.004901960784313708,0.7352941176470589,51,4
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.678921568627451,0.6813725490196079,0.6715686274509803,-0.002450980392156854,0.007352941176470673,0.7352941176470589,51,4
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.5637254901960784,0.6813725490196079,0.6715686274509803,-0.11764705882352944,-0.10784313725490191,0.7352941176470589,51,4
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.6813725490196079,0.6813725490196079,0.6715686274509803,0.0,0.009803921568627527,0.7352941176470589,51,4
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6143790849673203,0.6143790849673203,0.6143790849673203,0.0,0.0,0.7843137254901961,51,3
episode,raw_score,max_or_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6209150326797386,0.6143790849673203,0.6143790849673203,0.006535947712418277,0.006535947712418277,0.7843137254901961,51,3
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.5882352941176471,0.6143790849673203,0.6143790849673203,-0.02614379084967322,-0.02614379084967322,0.7843137254901961,51,3
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.5686274509803921,0.6143790849673203,0.6143790849673203,-0.045751633986928164,-0.045751633986928164,0.7843137254901961,51,3
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.4117647058823529,0.6143790849673203,0.6143790849673203,-0.20261437908496738,-0.20261437908496738,0.7843137254901961,51,3
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6143790849673203,0.6143790849673203,0.6143790849673203,0.0,0.0,0.7843137254901961,51,3
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.4803921568627451,0.4803921568627451,0.4803921568627451,0.0,0.0,0.7745098039215687,51,2
episode,raw_score,max_or_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.49019607843137253,0.4803921568627451,0.4803921568627451,0.009803921568627416,0.009803921568627416,0.7745098039215687,51,2
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.45098039215686275,0.4803921568627451,0.4803921568627451,-0.02941176470588236,-0.02941176470588236,0.7745098039215687,51,2
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.3627450980392157,0.4803921568627451,0.4803921568627451,-0.11764705882352944,-0.11764705882352944,0.7745098039215687,51,2
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.2549019607843137,0.4803921568627451,0.4803921568627451,-0.2254901960784314,-0.2254901960784314,0.7745098039215687,51,2
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.4803921568627451,0.4803921568627451,0.4803921568627451,0.0,0.0,0.7745098039215687,51,2
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0,0.0,0.0,0.0,0.0,0.6078431372549019,51,1
episode,raw_score,max_or_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0196078431372549,0.6078431372549019,51,1
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0784313725490196,0.0,0.0,0.0784313725490196,0.0784313725490196,0.6078431372549019,51,1
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0784313725490196,0.0,0.0,0.0784313725490196,0.0784313725490196,0.6078431372549019,51,1
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0,0.0,0.0,0.0,0.0,0.6078431372549019,51,1
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0,0.0,0.0,0.0,0.0,0.6078431372549019,51,1
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.0,0.0,0.0,0.0,0.0,0.803921568627451,51,1
episode,raw_score,max_or_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0196078431372549,0.803921568627451,51,1
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.19607843137254902,0.0,0.0,0.19607843137254902,0.19607843137254902,0.803921568627451,51,1
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.803921568627451,51,1
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.0,0.0,0.0,0.0,0.0,0.803921568627451,51,1
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.0,0.0,0.0,0.0,0.0,0.803921568627451,51,1
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.0,0.05882352941176472,0.8627450980392157,51,1
episode,raw_score,max_or_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.27450980392156865,0.17647058823529413,0.11764705882352941,0.09803921568627452,0.15686274509803924,0.8627450980392157,51,1
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.5686274509803921,0.17647058823529413,0.11764705882352941,0.392156862745098,0.4509803921568627,0.8627450980392157,51,1
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.45098039215686275,0.17647058823529413,0.11764705882352941,0.27450980392156865,0.33333333333333337,0.8627450980392157,51,1
episode,raw_score,lagged_agreement,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.1568627450980392,0.17647058823529413,0.11764705882352941,-0.019607843137254916,0.0392156862745098,0.8627450980392157,51,1
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.0,0.05882352941176472,0.8627450980392157,51,1
episode,raw_score,ac_recalibrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.0,0.0,0.9215686274509803,51,1
episode,raw_score,max_or_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.8823529411764706,0.8627450980392157,0.8627450980392157,0.019607843137254832,0.019607843137254832,0.9215686274509803,51,1
