task,short_task,window,key,family,token_role,scope,metric,layer,layer_group,denoise_step,relative_query,expert,failure_mean,success_mean,adjusted_difference,within_init_residual_sd,effect_sigma,permutation_p_raw,permutation_p_max_family,permutation_p_max_global
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E16,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,16.0,0.032013628277040664,0.031861485851989994,1.1699406754928128e-05,0.00011139346343660575,0.10502776728534241,0.6586706646676662,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E17,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,17.0,0.031454715744725296,0.031455288866309675,-3.363556656124753e-05,0.00024988971454845913,-0.13460164465762695,0.5642178910544727,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E18,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,18.0,0.029437067696735972,0.02911430283111858,9.404733657730856e-05,0.0002986292787863527,0.31493005963622384,0.2028985507246377,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E19,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,19.0,0.031573129463053885,0.03154568384391266,-6.571385571965119e-06,0.00013111022730580255,-0.05012107527384547,0.8370814592703648,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E20,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,20.0,0.030728267195324104,0.030699329348383368,4.994263043925431e-05,0.00017401921085309004,0.2869949254132449,0.22988505747126436,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E21,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,21.0,0.032359772938348,0.032419529589977895,-2.6538981343503525e-05,0.0001127271649909956,-0.23542667240521306,0.3168415792103948,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E22,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,22.0,0.0291575069672295,0.029309511297269837,-7.488703507651637e-05,0.00020658988604634195,-0.362491293788302,0.12993503248375812,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E23,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,23.0,0.03170346397729147,0.03182817442895292,1.5372854534841516e-05,0.00016955592395277648,0.09066539331956963,0.7201399300349826,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E24,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,24.0,0.03116823568762768,0.03131755107788594,-0.00014321536515106935,0.00027572578429302836,-0.5194123049401387,0.030484757621189407,0.9995002498750625,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E25,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,25.0,0.031857627044831006,0.0317714734432789,-1.5281843439115748e-06,0.00015364660438953198,-0.009946099036704067,0.9675162418790605,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E26,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,26.0,0.03184731020813897,0.031845835682291254,-3.347130909933314e-05,0.00013651778004063523,-0.24517911944781284,0.2938530734632684,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E27,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,27.0,0.030853857286274433,0.030871446950586287,-1.2781845531641801e-05,0.0001634048504753159,-0.07822194686670357,0.7416291854072964,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E28,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,28.0,0.02987400819325731,0.029928572475910187,-2.2092515940768015e-05,0.0001739664168482091,-0.1269929929064665,0.5882058970514743,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E29,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,29.0,0.032016480075461526,0.03209566505073191,4.4329058763395424e-05,0.0001638540353134311,0.2705399270674036,0.26786606696651677,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E30,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,30.0,0.030534757301211357,0.030603306961583567,-8.68693948640518e-06,0.00013942832255238842,-0.062303980478149786,0.7936031984007996,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D1|E31,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,1.0,,31.0,0.031730364742023606,0.0316791985143017,4.664106539772074e-05,0.00021106578164590997,0.2209788106532926,0.35082458770614694,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|entropy_mean|L3|D2,action_layer_denoise,action,layer_denoise,entropy_mean,3.0,,2.0,,,0.9993377719541433,0.999341223816039,8.132042352291463e-06,2.782297300576508e-05,0.29227798016432166,0.21539230384807595,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|entropy_std_query|L3|D2,action_layer_denoise,action,layer_denoise,entropy_std_query,3.0,,2.0,,,7.565198625787378e-05,7.223080089840493e-05,-7.0222202495582705e-06,2.9160893021828857e-05,-0.24080950622128322,0.31784107946026985,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|top1_mean|L3|D2,action_layer_denoise,action,layer_denoise,top1_mean,3.0,,2.0,,,0.035110440193897204,0.035088334273505994,-1.8204989912671125e-05,0.00013098237539455428,-0.13898808796093964,0.568215892053973,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|top1_std_query|L3|D2,action_layer_denoise,action,layer_denoise,top1_std_query,3.0,,2.0,,,0.00031744942506997003,0.00027075628751625335,1.4533408377046143e-05,0.00011098260220382172,0.13095213203196707,0.5867066466766616,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|p4p5_gap_mean|L3|D2,action_layer_denoise,action,layer_denoise,p4p5_gap_mean,3.0,,2.0,,,0.00024908114781802785,0.00024611920261932127,7.066548045051824e-07,3.382856853612122e-05,0.020889290770628847,0.9460269865067467,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|query_speed_mean|L3|D2,action_layer_denoise,action,layer_denoise,query_speed_mean,3.0,,2.0,,,0.008316813291804422,0.008094422711100389,-2.264907066561149e-05,0.00054284438116678,-0.04172295311766879,0.8710644677661169,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|token_dispersion_mean|L3|D2,action_layer_denoise,action,layer_denoise,token_dispersion_mean,3.0,,2.0,,,0.02027885132424888,0.020156970227157678,-5.8479978308558886e-05,0.00043496551345987097,-0.13444739065262498,0.568215892053973,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|denoise_delta_mean|L3|D2,action_layer_denoise,action,layer_denoise,denoise_delta_mean,3.0,,2.0,,,0.00586999227691974,0.005872877519373055,-2.8339560968914066e-05,0.0001137083403017744,-0.24923027540198675,0.30934532733633185,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E0,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,0.0,0.03167864556113879,0.0316776098212698,-5.544047285653518e-05,0.00012698605153267564,-0.4365871069096862,0.08395802098950525,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E1,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,1.0,0.031773830719646956,0.03180167297986183,2.1494401360321722e-05,0.00016272996770929946,0.13208631245302824,0.5772113943028486,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E2,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,2.0,0.032498579383606,0.032487811418352545,3.4372431633735465e-06,0.00010757515771210696,0.03195201602745784,0.8860569715142429,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E3,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,3.0,0.030859700758897123,0.030823944463998408,6.462733702091136e-05,0.0001905341980433885,0.3391902224617672,0.1519240379810095,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E4,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,4.0,0.031217339049492563,0.031180582694954925,-1.2328665955423036e-05,0.0001956092529510381,-0.06302700802455884,0.7886056971514243,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E5,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,5.0,0.03204807949562868,0.032044906148707475,2.8537400729715613e-05,0.0001236096269930114,0.23086713732522668,0.3458270864567716,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E6,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,6.0,0.031849046725602376,0.03177859671004526,2.3929037657496768e-05,0.00013271755276514615,0.1803004738931634,0.456271864067966,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E7,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,7.0,0.032352701539085024,0.03247279141630445,-5.768586175509619e-05,0.00013515222945524353,-0.4268213849494744,0.06996501749125437,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E8,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,8.0,0.029538656540569804,0.029546679754915473,5.650214413412949e-05,0.00023565071464485258,0.23977073109786,0.296351824087956,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E9,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,9.0,0.031226068424681824,0.031254394727011955,-4.662479211002906e-06,0.00014910245870882445,-0.03127030400020468,0.8985507246376812,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E10,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,10.0,0.03179331975323813,0.03165806911803864,2.1908551560602154e-05,0.00016416686926187606,0.13345294126096796,0.5872063968015993,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E11,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,11.0,0.029549058127616133,0.029580601194238925,8.876754958646577e-05,0.0002369892541286416,0.3745636059020689,0.12743628185907047,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E12,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,12.0,0.029785273286203545,0.02974628120824531,1.06838409162501e-05,0.00017500069429260824,0.06105027731139332,0.7926036981509246,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E13,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,13.0,0.0318473448888177,0.03192442010801572,1.0033360155451764e-05,0.00016341566697990382,0.06139778603165157,0.8025987006496752,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E14,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,14.0,0.031905878601329665,0.03187574409357794,4.8697034553276684e-06,0.00013923240199174112,0.03497536051713398,0.8905547226386806,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E15,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,15.0,0.03237854068477949,0.032428362703585366,-0.00010021106469249385,0.00013810556999457736,-0.7256120422690308,0.00399800099950025,0.6781609195402298,0.8280859570214892
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E16,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,16.0,0.031936684978150186,0.03177750388999562,6.494228313826157e-06,0.00010681973610547618,0.06079614639202639,0.7866066966516742,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E17,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,17.0,0.030876569760342438,0.030869733951576463,-1.2304057164972787e-05,0.0002428043939815245,-0.050674771420771855,0.8345827086456772,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E18,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,18.0,0.029572283671725364,0.029245527706794686,8.114274206746939e-05,0.000260236507754664,0.31180383862192806,0.20339830084957522,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E19,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,19.0,0.03177736699581146,0.03175222720173034,-3.287137827415059e-06,0.00014258323052828426,-0.02305416853886607,0.9260369815092454,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E20,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,20.0,0.031124763235095002,0.03109849113356936,5.737316937209024e-05,0.00016814117649316951,0.34122022082092984,0.1619190404797601,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E21,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,21.0,0.03217908527169909,0.03223624199137583,-2.4177134037017822e-05,0.00011872773284488438,-0.20363510241204394,0.408295852073963,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E22,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,22.0,0.029704415505485877,0.02983739980302014,-6.129170744762726e-05,0.00020064035506736153,-0.3054804574436166,0.20239880059970014,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E23,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,23.0,0.03129843595836844,0.031427790625737265,-8.543310322371242e-08,0.00015211954041155086,-0.0005616182049497255,0.999000499750125,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E24,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,24.0,0.030381124023170697,0.03051103933990657,-0.00011397486890656244,0.00022704674308715041,-0.5019885656884931,0.035982008995502246,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E25,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,25.0,0.03197468710797174,0.0318878301429552,-9.114744665359687e-06,0.00014790425778759948,-0.06162597887106859,0.7901049475262368,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E26,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,26.0,0.0317371618889627,0.03173242535974298,-1.8747251653162185e-05,0.00012065024105186847,-0.15538511560124108,0.5162418790604698,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E27,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,27.0,0.031294445684623154,0.031309502178823556,-1.778301792849001e-05,0.0001740702970902202,-0.10215997919089617,0.6606696651674163,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E28,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,28.0,0.02991985347831533,0.029972014365369802,-2.6308454148922102e-05,0.0001752998532348256,-0.15007687492858426,0.5077461269365318,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E29,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,29.0,0.03178642601484344,0.0318843441923241,2.72380367080512e-05,0.0001521440091079654,0.1790279937261438,0.46476761619190404,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E30,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,30.0,0.0304538630658672,0.030542248911173134,-9.63904613171608e-06,0.00014193709582222694,-0.06791069012563686,0.7856071964017991,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D2|E31,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,2.0,,31.0,0.03168077358887309,0.031633215403736946,2.0007201838323653e-05,0.0001958341348457215,0.10216401677922678,0.6601699150424788,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|entropy_mean|L3|D3,action_layer_denoise,action,layer_denoise,entropy_mean,3.0,,3.0,,,0.9993226167774326,0.9993287906043336,6.16027166477985e-06,2.567851735879286e-05,0.23989981893056783,0.312343828085957,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|entropy_std_query|L3|D3,action_layer_denoise,action,layer_denoise,entropy_std_query,3.0,,3.0,,,8.294496478362606e-05,7.699872923691072e-05,-6.624986191678634e-06,2.8496406339276845e-05,-0.23248497065917248,0.3488255872063968,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|top1_mean|L3|D3,action_layer_denoise,action,layer_denoise,top1_mean,3.0,,3.0,,,0.0352216474711895,0.03518908691930247,1.9895675131434646e-05,0.00014166169837137626,0.14044498520183427,0.5487256371814093,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|top1_std_query|L3|D3,action_layer_denoise,action,layer_denoise,top1_std_query,3.0,,3.0,,,0.0003520187875394532,0.00029424443887914454,1.1003904511066223e-05,0.0001156970192349478,0.09510966301318807,0.7011494252873564,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|p4p5_gap_mean|L3|D3,action_layer_denoise,action,layer_denoise,p4p5_gap_mean,3.0,,3.0,,,0.00027034131926484406,0.00026864209348287246,-2.1148597725478144e-06,3.9260098155208144e-05,-0.05386791862279801,0.8160919540229885,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|query_speed_mean|L3|D3,action_layer_denoise,action,layer_denoise,query_speed_mean,3.0,,3.0,,,0.008530181267165713,0.008251251980334847,4.6758692930336525e-05,0.0005197405400664137,0.089965452616726,0.6911544227886057,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|token_dispersion_mean|L3|D3,action_layer_denoise,action,layer_denoise,token_dispersion_mean,3.0,,3.0,,,0.020692785137466023,0.020537287795117924,-5.9366587456647184e-05,0.00041012415602016266,-0.14475272081688498,0.553223388305847,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_layer_denoise|action|layer_denoise|denoise_delta_mean|L3|D3,action_layer_denoise,action,layer_denoise,denoise_delta_mean,3.0,,3.0,,,0.0058708840071977604,0.005900643141633207,-5.0883435269691764e-05,0.00010771395044411447,-0.47239410549789235,0.04547726136931534,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E0,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,0.0,0.03111511060879344,0.031096725693934565,-5.224796867137278e-05,0.0001338762579276053,-0.390270608696176,0.12443778110944528,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E1,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,1.0,0.03159918871131681,0.03159317883898269,3.589029188576118e-05,0.0001527805494828733,0.2349140123349568,0.3028485757121439,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E2,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,2.0,0.031994558249910675,0.03197550579168639,4.983676126843245e-06,0.00010891401337541001,0.04575789627424042,0.8385807096451774,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E3,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,3.0,0.030969621879713877,0.030943357119602815,4.9740871500714397e-05,0.0001878097092443326,0.26484717803382357,0.25987006496751625,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E4,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,4.0,0.03158033843196574,0.031539448987242286,-1.8946700513999233e-05,0.00020976113155470044,-0.09032512541084575,0.6906546726636682,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E5,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,5.0,0.03175006585106963,0.0317710137792996,3.195047590656213e-05,0.0001189244397250865,0.26866198386488876,0.2928535732133933,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E6,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,6.0,0.031785346035446436,0.03170824196230579,1.9743793322522445e-05,0.000138849509986635,0.14219562837796754,0.559720139930035,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E7,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,7.0,0.03200779819772357,0.032119117554399994,-4.306605277960835e-05,0.00012609255244041556,-0.3415431914581871,0.1489255372313843,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E8,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,8.0,0.029503294000668184,0.029539458238734648,3.3791263146968926e-05,0.00020409854342220738,0.16556347037257785,0.4847576211894053,1.0,1.0
libero_goal/open_the_top_drawer_and_put_the_bowl_inside,top_drawer_then_bowl,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L3|D3|E9,action_expert_probability,action,layer_denoise_expert,mean_probability,3.0,,3.0,,9.0,0.031073063345892087,0.03111633281786363,6.781254639829181e-07,0.00016144057705252824,0.004200464817232876,0.9905047476261869,1.0,1.0
