cohort,quantity,layer,chunk,alive,alive_risk,prior,auc_pooled,auc_within_suite,auc_within_task
external_8b,common_component,L15,8,14456,564,0.03901494189263974,0.4288732940842528,0.4523036011501742,0.5234397139929806
external_8b,common_component,L15,10,11342,564,0.04972667959795451,0.4601188854627696,0.4523421154399151,0.534109467746696
external_8b,common_component,L15,12,9146,564,0.06166630220861579,0.5664796514558759,0.5579129133282763,0.5865026099925429
external_8b,common_component,L15,14,5753,564,0.09803580740483227,0.6425738298009018,0.5359844047608402,0.5929762848141634
external_8b,common_component,L15,16,4793,564,0.11767160442311704,0.5744915636545367,0.3792708730461304,0.5541168136020151
external_8b,common_component,L15,18,4300,564,0.13116279069767442,0.5049698543593482,0.2522488893615977,0.5022674118564229
external_8b,common_component,L15,20,3995,564,0.1411764705882353,0.5080471958840029,0.2468971697890183,0.5290981127883583
external_8b,common_component,L15,24,2174,424,0.19503219871205152,0.4259743935309973,0.3465077373483898,0.4958273223644565
external_8b,common_component,L15,28,769,380,0.494148244473342,0.6105669056961169,0.6085906519573756,0.6006349206349206
external_8b,common_component,L15,32,569,274,0.48154657293497366,0.7831993071879253,0.7831993071879253,0.7984917202826706
development_main,conditional_energy,L2,4,14800,487,0.0329054054054054,0.4571315604443972,0.5646349055598451,0.5090387888560423
development_main,conditional_energy,L2,6,14800,487,0.0329054054054054,0.540736720584423,0.5844932313059346,0.48738988921735493
development_main,conditional_energy,L2,8,13666,487,0.03563588467730133,0.5983226067605221,0.5690900632839174,0.48268933539412673
development_main,conditional_energy,L2,10,10516,487,0.04631038417649296,0.5133040261271061,0.5135413627811248,0.4365716842974314
development_main,conditional_energy,L2,12,8342,487,0.058379285543035245,0.46565718221826036,0.49555705565592995,0.4567330147666439
development_main,conditional_energy,L2,14,4808,487,0.10128951747088186,0.568359385209618,0.5484130658820366,0.4981783621099319
development_main,conditional_energy,L2,16,3554,487,0.13702870005627463,0.6111611384085338,0.49192081701175155,0.5196523317509075
development_main,conditional_energy,L2,18,3059,487,0.15920235371036287,0.5399692151458928,0.296871405140232,0.4808515219204995
development_main,conditional_energy,L2,20,2776,487,0.17543227665706052,0.48406673107613146,0.25204151614472436,0.5046140551217555
development_main,conditional_energy,L2,24,1312,361,0.27515243902439024,0.5263973481770173,0.5127799334547292,0.5973883663592366
development_main,conditional_energy,L2,28,671,324,0.4828614008941878,0.3463283167894119,0.33738349300308956,0.36731361263552403
development_main,conditional_energy,L2,32,515,222,0.43106796116504853,0.3216031731390093,0.3216031731390093,0.25959349370491264
development_main,conditional_energy,L3,4,14800,487,0.0329054054054054,0.4542552677158701,0.5480289680039535,0.46337006181134105
development_main,conditional_energy,L3,6,14800,487,0.0329054054054054,0.3825060458958707,0.45786259703726695,0.5164501776702798
development_main,conditional_energy,L3,8,13666,487,0.03563588467730133,0.3872251495869619,0.45138859350092464,0.5622565687789799
development_main,conditional_energy,L3,10,10516,487,0.04631038417649296,0.404109601662366,0.43412564379127827,0.5056750229547156
development_main,conditional_energy,L3,12,8342,487,0.058379285543035245,0.40957995077619636,0.40534035733273327,0.5024700894621492
development_main,conditional_energy,L3,14,4808,487,0.10128951747088186,0.46875129198076154,0.39863038250713184,0.5344414020954493
development_main,conditional_energy,L3,16,3554,487,0.13702870005627463,0.5329107830659421,0.3839668771817625,0.6044051940798659
development_main,conditional_energy,L3,18,3059,487,0.15920235371036287,0.5668836083425677,0.33154347971293074,0.5971687703528272
development_main,conditional_energy,L3,20,2776,487,0.17543227665706052,0.5451938249444043,0.28910978731548603,0.5360328384926392
development_main,conditional_energy,L3,24,1312,361,0.27515243902439024,0.4598250565813504,0.4128762238895615,0.4117432197972788
development_main,conditional_energy,L3,28,671,324,0.4828614008941878,0.4843900096061479,0.45077498247527065,0.45121135055548117
development_main,conditional_energy,L3,32,515,222,0.43106796116504853,0.6196384097407989,0.6196384097407989,0.6118989494472941
development_main,conditional_energy,L4,4,14800,487,0.0329054054054054,0.36477321129783796,0.4254184824639629,0.5227507539789185
development_main,conditional_energy,L4,6,14800,487,0.0329054054054054,0.40537034223565227,0.44466982869342986,0.4928125653199558
development_main,conditional_energy,L4,8,13666,487,0.03563588467730133,0.5281023898857198,0.5369768341567062,0.5051375579598145
development_main,conditional_energy,L4,10,10516,487,0.04631038417649296,0.5383465977412936,0.5438295511013927,0.5544316103793894
development_main,conditional_energy,L4,12,8342,487,0.058379285543035245,0.5358399219947796,0.5403096824861076,0.582689613049258
development_main,conditional_energy,L4,14,4808,487,0.10128951747088186,0.5696833239320694,0.5162367631024749,0.4047996198320925
development_main,conditional_energy,L4,16,3554,487,0.13702870005627463,0.50008201501176,0.4929617342180297,0.40232011542399704
development_main,conditional_energy,L4,18,3059,487,0.15920235371036287,0.4416916021855969,0.3905177340230516,0.3951610732836343
development_main,conditional_energy,L4,20,2776,487,0.17543227665706052,0.43942415426694764,0.39811359123424006,0.4544612820591957
development_main,conditional_energy,L4,24,1312,361,0.27515243902439024,0.6276146118242643,0.6674833875165648,0.33522052780567985
development_main,conditional_energy,L4,28,671,324,0.4828614008941878,0.34616821432383393,0.3793000493288678,0.38618658814081114
development_main,conditional_energy,L4,32,515,222,0.43106796116504853,0.546613166067091,0.546613166067091,0.6301944756836821
development_main,conditional_energy,L5,4,14800,487,0.0329054054054054,0.4244469244441269,0.5108000600747694,0.5386007345695601
development_main,conditional_energy,L5,6,14800,487,0.0329054054054054,0.43508572138509083,0.49219183793272997,0.5326166801039147
development_main,conditional_energy,L5,8,13666,487,0.03563588467730133,0.41228041064022425,0.4527382633078186,0.5111221020092735
development_main,conditional_energy,L5,10,10516,487,0.04631038417649296,0.3946145500430681,0.41374914242942495,0.4949113832241538
development_main,conditional_energy,L5,12,8342,487,0.058379285543035245,0.40292807129217056,0.3996057824457372,0.5079851255703661
development_main,conditional_energy,L5,14,4808,487,0.10128951747088186,0.4695349154385226,0.5339312652158977,0.46945079314792604
development_main,conditional_energy,L5,16,3554,487,0.13702870005627463,0.49354022986966645,0.6583426599515015,0.4404961370194545
development_main,conditional_energy,L5,18,3059,487,0.15920235371036287,0.5758851443918235,0.7360231852220186,0.48204914282638534
development_main,conditional_energy,L5,20,2776,487,0.17543227665706052,0.5282993479214492,0.6423877764220834,0.5443659146322645
development_main,conditional_energy,L5,24,1312,361,0.27515243902439024,0.3614943884699296,0.32989484321819795,0.39338873162268284
development_main,conditional_energy,L5,28,671,324,0.4828614008941878,0.3622051446258939,0.3037489939507231,0.2336233435952349
development_main,conditional_energy,L5,32,515,222,0.43106796116504853,0.21503243858192664,0.21503243858192664,0.15980470142908085
development_main,conditional_energy,L12,4,14800,487,0.0329054054054054,0.456578366531424,0.592075489805673,0.5369285437009167
development_main,conditional_energy,L12,6,14800,487,0.0329054054054054,0.49537747378892355,0.6190281223456331,0.5435814745140195
development_main,conditional_energy,L12,8,13666,487,0.03563588467730133,0.4871445503260819,0.5940498398828441,0.5517403400309119
development_main,conditional_energy,L12,10,10516,487,0.04631038417649296,0.4636390197380369,0.5505830587769281,0.4905287686241831
development_main,conditional_energy,L12,12,8342,487,0.058379285543035245,0.49703990578726065,0.514397654548944,0.5167966083426149
development_main,conditional_energy,L12,14,4808,487,0.10128951747088186,0.5608344140430646,0.4855719683957403,0.4919327464868412
development_main,conditional_energy,L12,16,3554,487,0.13702870005627463,0.5941321439259682,0.40110786900098594,0.5550591082565391
development_main,conditional_energy,L12,18,3059,487,0.15920235371036287,0.5264513430052277,0.3002686635842097,0.5450655327394569
development_main,conditional_energy,L12,20,2776,487,0.17543227665706052,0.5533167734625829,0.4300920277199614,0.5347365822042529
development_main,conditional_energy,L12,24,1312,361,0.27515243902439024,0.509966182266225,0.48632866499509014,0.32766414026116336
development_main,conditional_energy,L12,28,671,324,0.4828614008941878,0.5364322055004092,0.512332216943168,0.5741935483870968
development_main,conditional_energy,L12,32,515,222,0.43106796116504853,0.44923592534514034,0.44923592534514034,0.40436678827111394
development_main,conditional_energy,L13,4,14800,487,0.0329054054054054,0.43108926836805356,0.5527040812829079,0.5391382244916241
development_main,conditional_energy,L13,6,14800,487,0.0329054054054054,0.4328610382916064,0.5186889242440955,0.5186419421302517
development_main,conditional_energy,L13,8,13666,487,0.03563588467730133,0.3852085320853769,0.45147839144205365,0.5322472952086553
development_main,conditional_energy,L13,10,10516,487,0.04631038417649296,0.3715758182175183,0.3781268428288365,0.5671936606405716
development_main,conditional_energy,L13,12,8342,487,0.058379285543035245,0.4591062076104758,0.4334098825730251,0.5789440592102899
development_main,conditional_energy,L13,14,4808,487,0.10128951747088186,0.5816120783509408,0.5092915926097412,0.5267927858613745
development_main,conditional_energy,L13,16,3554,487,0.13702870005627463,0.6048938524894736,0.3850910677645429,0.5735711626175184
development_main,conditional_energy,L13,18,3059,487,0.15920235371036287,0.542245346345576,0.253965014360885,0.5896331781360175
development_main,conditional_energy,L13,20,2776,487,0.17543227665706052,0.5645399881407643,0.3531882740416437,0.5414956328508379
development_main,conditional_energy,L13,24,1312,361,0.27515243902439024,0.532799706388668,0.4995137809726287,0.46050588987307095
development_main,conditional_energy,L13,28,671,324,0.4828614008941878,0.6196765930195325,0.5476413012436068,0.506090215499933
development_main,conditional_energy,L13,32,515,222,0.43106796116504853,0.5876456661439596,0.5876456661439596,0.5084345941794443
development_main,conditional_energy,L14,4,14800,487,0.0329054054054054,0.47565444661886763,0.5901186975241592,0.5712084565081071
development_main,conditional_energy,L14,6,14800,487,0.0329054054054054,0.42433114968070124,0.5170362449031481,0.5401713995640359
development_main,conditional_energy,L14,8,13666,487,0.03563588467730133,0.4113265566384702,0.49757511800327187,0.5713261205564142
development_main,conditional_energy,L14,10,10516,487,0.04631038417649296,0.44865864352720025,0.4750615354282589,0.5525875172642608
development_main,conditional_energy,L14,12,8342,487,0.058379285543035245,0.4861994282928385,0.4443903967103681,0.5645995760428268
development_main,conditional_energy,L14,14,4808,487,0.10128951747088186,0.6791777133496838,0.6328723134138874,0.5228553325337738
development_main,conditional_energy,L14,16,3554,487,0.13702870005627463,0.7233817768669462,0.6652193753830575,0.619775667876757
development_main,conditional_energy,L14,18,3059,487,0.15920235371036287,0.6033017075374991,0.44930644718385643,0.6218209220335333
development_main,conditional_energy,L14,20,2776,487,0.17543227665706052,0.5175112111042635,0.31750958954360947,0.5413721798709916
development_main,conditional_energy,L14,24,1312,361,0.27515243902439024,0.43067947138309,0.39579658883984326,0.3657885124646151
development_main,conditional_energy,L14,28,671,324,0.4828614008941878,0.4192905681858612,0.3785471350312849,0.3537143622005086
development_main,conditional_energy,L14,32,515,222,0.43106796116504853,0.24375057651508164,0.24375057651508164,0.1263954796061113
development_main,conditional_energy,L15,4,14800,487,0.0329054054054054,0.4066725572636757,0.5162398179809269,0.52223118038759
development_main,conditional_energy,L15,6,14800,487,0.0329054054054054,0.40751389691684775,0.4727619499871313,0.5302517244468333
development_main,conditional_energy,L15,8,13666,487,0.03563588467730133,0.4215978597024418,0.5063658638190591,0.5564884080370943
development_main,conditional_energy,L15,10,10516,487,0.04631038417649296,0.45907596921699145,0.5030658426852018,0.5754496423693896
development_main,conditional_energy,L15,12,8342,487,0.058379285543035245,0.5498168158237667,0.5632711453486962,0.6158157582725542
development_main,conditional_energy,L15,14,4808,487,0.10128951747088186,0.6342526613021645,0.539281286872881,0.5836708832115136
development_main,conditional_energy,L15,16,3554,487,0.13702870005627463,0.6143058282880153,0.400961307858342,0.5936889137112539
development_main,conditional_energy,L15,18,3059,487,0.15920235371036287,0.5433494815434581,0.2663072116133916,0.5472858411604812
development_main,conditional_energy,L15,20,2776,487,0.17543227665706052,0.5182288653079679,0.22225611458009362,0.45716181599333355
development_main,conditional_energy,L15,24,1312,361,0.27515243902439024,0.4039719088523234,0.31685273283694504,0.444525614099169
development_main,conditional_energy,L15,28,671,324,0.4828614008941878,0.5868822713203117,0.5593244541371343,0.5772185785035471
development_main,conditional_energy,L15,32,515,222,0.43106796116504853,0.7876579651323679,0.7876579651323679,0.7970485777765587
development_main,size,L2,4,14800,487,0.0329054054054054,0.421132351787142,0.46395046448889393,0.4855086744901311
development_main,size,L2,6,14800,487,0.0329054054054054,0.40690166791694804,0.4630717775089785,0.5135059273194184
development_main,size,L2,8,13666,487,0.03563588467730133,0.46708471398324725,0.4744153512618636,0.5627017001545596
development_main,size,L2,10,10516,487,0.04631038417649296,0.6723774155564878,0.6680075546503298,0.5746703394211554
development_main,size,L2,12,8342,487,0.058379285543035245,0.7421119704291202,0.7426257933435252,0.5961897747278411
development_main,size,L2,14,4808,487,0.10128951747088186,0.6643444673760305,0.6484190402222455,0.6543187526871987
development_main,size,L2,16,3554,487,0.13702870005627463,0.6038718450163997,0.4073625323100701,0.6967443916969189
development_main,size,L2,18,3059,487,0.15920235371036287,0.5804853085351327,0.3839811193326456,0.5598541324649461
development_main,size,L2,20,2776,487,0.17543227665706052,0.6199159806341014,0.518684657527692,0.5221598098824111
development_main,size,L2,24,1312,361,0.27515243902439024,0.5146033771128802,0.5280862991105052,0.45730983471829056
development_main,size,L2,28,671,324,0.4828614008941878,0.4171647632262426,0.49728691227250305,0.3036808994779815
development_main,size,L2,32,515,222,0.43106796116504853,0.6936014512806322,0.6936014512806322,0.6788545409660696
development_main,size,L3,4,14800,487,0.0329054054054054,0.43131400339519893,0.43008829869374765,0.46832392725969724
development_main,size,L3,6,14800,487,0.0329054054054054,0.4069259131895861,0.40833643366505323,0.49173161336558274
development_main,size,L3,8,13666,487,0.03563588467730133,0.4624016834697351,0.4318605795815686,0.5129953632148377
development_main,size,L3,10,10516,487,0.04631038417649296,0.6518201937174801,0.6029419242946956,0.5681272810042978
development_main,size,L3,12,8342,487,0.058379285543035245,0.7224078099328565,0.704738331756022,0.5908903100635936
development_main,size,L3,14,4808,487,0.10128951747088186,0.6626470125603102,0.6486146998640837,0.638320019913557
development_main,size,L3,16,3554,487,0.13702870005627463,0.6055278787436505,0.4913428997788259,0.6626407893512054
development_main,size,L3,18,3059,487,0.15920235371036287,0.5640949284826963,0.4368121061889106,0.5435180450520763
development_main,size,L3,20,2776,487,0.17543227665706052,0.6334249239510811,0.6033916281888722,0.5408166414616833
development_main,size,L3,24,1312,361,0.27515243902439024,0.39175558021735396,0.3794129143587152,0.5351109487718017
development_main,size,L3,28,671,324,0.4828614008941878,0.3706283132315793,0.4387283537139445,0.30049524829340113
development_main,size,L3,32,515,222,0.43106796116504853,0.40643544568459244,0.40643544568459244,0.3650602079161752
development_main,size,L4,4,14800,487,0.0329054054054054,0.44040260925041796,0.45031212083254657,0.5184150019409358
development_main,size,L4,6,14800,487,0.0329054054054054,0.4242361053426969,0.44110616096673017,0.4926453462330915
development_main,size,L4,8,13666,487,0.03563588467730133,0.46631938715269905,0.5083039464507195,0.5541700154559506
development_main,size,L4,10,10516,487,0.04631038417649296,0.6436686791057473,0.6444193455431756,0.5665918227201531
development_main,size,L4,12,8342,487,0.058379285543035245,0.6665025873212762,0.6339424182059241,0.5644917903208422
development_main,size,L4,14,4808,487,0.10128951747088186,0.5962452603611511,0.5379773871223097,0.6384444796451766
development_main,size,L4,16,3554,487,0.13702870005627463,0.5574754507310717,0.40512830761851465,0.6872032951689472
development_main,size,L4,18,3059,487,0.15920235371036287,0.51963811829176,0.36277747678880223,0.5344484215625589
development_main,size,L4,20,2776,487,0.17543227665706052,0.5758556007976726,0.5139237780808154,0.5226227585568347
development_main,size,L4,24,1312,361,0.27515243902439024,0.35593674539994347,0.38369354854086624,0.6440051136882476
development_main,size,L4,28,671,324,0.4828614008941878,0.2675756928878927,0.3720564945348807,0.26325793066523895
development_main,size,L4,32,515,222,0.43106796116504853,0.5198782400147588,0.5198782400147588,0.5041007213978111
development_main,size,L5,4,14800,487,0.0329054054054054,0.4376144028970375,0.43928241809671414,0.5007554719460121
development_main,size,L5,6,14800,487,0.0329054054054054,0.38925197021532815,0.40454748555307735,0.4951775209770372
development_main,size,L5,8,13666,487,0.03563588467730133,0.39883935817872157,0.4350446930429551,0.5351839258114374
development_main,size,L5,10,10516,487,0.04631038417649296,0.6394007685719627,0.6015733799387812,0.5872935040083949
development_main,size,L5,12,8342,487,0.058379285543035245,0.714274249519983,0.7094007760813408,0.5461322890094492
development_main,size,L5,14,4808,487,0.10128951747088186,0.6401039382187275,0.6477678371394859,0.5791224457468716
development_main,size,L5,16,3554,487,0.13702870005627463,0.5791431473277501,0.453550110587044,0.6111537745508704
development_main,size,L5,18,3059,487,0.15920235371036287,0.5152742694185687,0.412482095279091,0.5029469548133595
development_main,size,L5,20,2776,487,0.17543227665706052,0.5786463785823279,0.5761920141630182,0.4882719669146014
development_main,size,L5,24,1312,361,0.27515243902439024,0.40830325856147925,0.4061072923320399,0.5935531001735002
development_main,size,L5,28,671,324,0.4828614008941878,0.4298751200768492,0.5146558662408807,0.44216303038415206
development_main,size,L5,32,515,222,0.43106796116504853,0.4282046551671125,0.4282046551671125,0.37339879858463393
development_main,size,L12,4,14800,487,0.0329054054054054,0.388833775128109,0.432441746480734,0.5361581414792917
development_main,size,L12,6,14800,487,0.0329054054054054,0.3673602105809526,0.39183332118127934,0.5267162351817014
development_main,size,L12,8,13666,487,0.03563588467730133,0.37145711092549233,0.41133466072244806,0.5448778979907264
development_main,size,L12,10,10516,487,0.04631038417649296,0.4922120102216918,0.4655397141044822,0.5925402961351204
development_main,size,L12,12,8342,487,0.058379285543035245,0.5644613548701634,0.4962475430341295,0.561464807961772
development_main,size,L12,14,4808,487,0.10128951747088186,0.6050518764431574,0.5887996056935462,0.6015930845647304
development_main,size,L12,16,3554,487,0.13702870005627463,0.5883281591345642,0.45343352785994084,0.6796635018151355
development_main,size,L12,18,3059,487,0.15920235371036287,0.4670292296441539,0.2734728107999792,0.5621686357886805
development_main,size,L12,20,2776,487,0.17543227665706052,0.44556099477637445,0.2972997759117044,0.4797845745501682
development_main,size,L12,24,1312,361,0.27515243902439024,0.34811876112329637,0.28752705189196404,0.4932882841749612
development_main,size,L12,28,671,324,0.4828614008941878,0.4684331305368769,0.4204117662330919,0.292972828269308
development_main,size,L12,32,515,222,0.43106796116504853,0.3194969713741045,0.3194969713741045,0.2529555366596264
development_main,size,L13,4,14800,487,0.0329054054054054,0.41634125637281255,0.44119496443810463,0.5254919525814447
development_main,size,L13,6,14800,487,0.0329054054054054,0.3713516423876802,0.4032350637235015,0.505718295559736
development_main,size,L13,8,13666,487,0.03563588467730133,0.40311814592719764,0.4545619042024761,0.5714930448222566
development_main,size,L13,10,10516,487,0.04631038417649296,0.5458087357750818,0.47572885692644923,0.6206414974961999
development_main,size,L13,12,8342,487,0.058379285543035245,0.5751000226121031,0.4943492542515712,0.5654528796752057
development_main,size,L13,14,4808,487,0.10128951747088186,0.6141217595934472,0.5995086105178259,0.5932769115883325
development_main,size,L13,16,3554,487,0.13702870005627463,0.5958755487473797,0.4491799237882058,0.6625477054826399
development_main,size,L13,18,3059,487,0.15920235371036287,0.4857284737546345,0.28370726059625506,0.5998600532874021
development_main,size,L13,20,2776,487,0.17543227665706052,0.4689959927983401,0.2891257366603667,0.5026696706891762
development_main,size,L13,24,1312,361,0.27515243902439024,0.3300389442808416,0.25678084869054546,0.43660396310839195
development_main,size,L13,28,671,324,0.4828614008941878,0.5470345465542391,0.4798660331801542,0.40310534065051534
development_main,size,L13,32,515,222,0.43106796116504853,0.3297205054884236,0.3297205054884236,0.2811257097402419
development_main,size,L14,4,14800,487,0.0329054054054054,0.3976594847578292,0.43148640808342165,0.5364866075427752
development_main,size,L14,6,14800,487,0.0329054054054054,0.37834891414892424,0.42552006117157015,0.5419510884170922
development_main,size,L14,8,13666,487,0.03563588467730133,0.38754985258265867,0.4461796377429524,0.5676105100463679
development_main,size,L14,10,10516,487,0.04631038417649296,0.5000240575431864,0.45515340811259536,0.6113361573420368
development_main,size,L14,12,8342,487,0.058379285543035245,0.5437397804404002,0.4592303602667531,0.5644199331728523
development_main,size,L14,14,4808,487,0.10128951747088186,0.582878041293012,0.5757486595074156,0.6126247425946459
development_main,size,L14,16,3554,487,0.13702870005627463,0.5520728373645665,0.4220511231913023,0.6470608768500419
development_main,size,L14,18,3059,487,0.15920235371036287,0.43486959548573967,0.24960665276344987,0.489490540140485
development_main,size,L14,20,2776,487,0.17543227665706052,0.4134567339736603,0.28504469803902804,0.4660504305422672
development_main,size,L14,24,1312,361,0.27515243902439024,0.29983600875008376,0.2653850187337331,0.45434206921742304
development_main,size,L14,28,671,324,0.4828614008941878,0.4605080584907674,0.4077030921411325,0.27064649979922367
development_main,size,L14,32,515,222,0.43106796116504853,0.311425760231221,0.311425760231221,0.20037304221411525
development_main,size,L15,4,14800,487,0.0329054054054054,0.40989057921956334,0.45086924576874826,0.5550777867359431
development_main,size,L15,6,14800,487,0.0329054054054054,0.3791358095360244,0.43176746328054355,0.5744931171429425
development_main,size,L15,8,13666,487,0.03563588467730133,0.3957402675184979,0.45110637140023346,0.5835548686244204
development_main,size,L15,10,10516,487,0.04631038417649296,0.5397493060678448,0.4693188235514529,0.5954568952879177
development_main,size,L15,12,8342,487,0.058379285543035245,0.5583798754896566,0.44972126811426355,0.5754050946717925
development_main,size,L15,14,4808,487,0.10128951747088186,0.5691116447206161,0.5279673801024599,0.5931977099409382
development_main,size,L15,16,3554,487,0.13702870005627463,0.5531309983938448,0.39623970741066433,0.6626873312854882
development_main,size,L15,18,3059,487,0.15920235371036287,0.431093341338247,0.23879888081578732,0.5469225179643136
development_main,size,L15,20,2776,487,0.17543227665706052,0.37989384100191703,0.24183991642543282,0.47754698929045397
development_main,size,L15,24,1312,361,0.27515243902439024,0.3480313767982966,0.3056696952074058,0.49253492831704865
development_main,size,L15,28,671,324,0.4828614008941878,0.5192300850321984,0.4739335877664408,0.3685985811805649
development_main,size,L15,32,515,222,0.43106796116504853,0.3857885188943209,0.3857885188943209,0.22999698274679758
development_main,common_component,L2,4,14800,487,0.0329054054054054,0.4574586564302839,0.5645451673150877,0.5089730956433456
development_main,common_component,L2,6,14800,487,0.0329054054054054,0.5416983540902994,0.5847449969370592,0.48738988921735493
development_main,common_component,L2,8,13666,487,0.03563588467730133,0.5985500858266052,0.568784210146087,0.48220710973724884
development_main,common_component,L2,10,10516,487,0.04631038417649296,0.5119826015847676,0.5124609799812472,0.4358463924446193
development_main,common_component,L2,12,8342,487,0.058379285543035245,0.46383252927483115,0.4938815758995639,0.45609528257823445
development_main,common_component,L2,14,4808,487,0.10128951747088186,0.5671015008598949,0.5473287231341388,0.49691113575162366
development_main,common_component,L2,16,3554,487,0.13702870005627463,0.6105759864062629,0.49251205798491754,0.5187331285488225
development_main,common_component,L2,18,3059,487,0.15920235371036287,0.5397456736741596,0.297839929939662,0.48024598326022017
development_main,common_component,L2,20,2776,487,0.17543227665706052,0.4834674898160383,0.2522089842659713,0.504722076479121
development_main,common_component,L2,24,1312,361,0.27515243902439024,0.526537163097017,0.5129229390510149,0.5975709980823669
development_main,common_component,L2,28,671,324,0.4828614008941878,0.34704877788451277,0.33790274424280187,0.36870566189265164
development_main,common_component,L2,32,515,222,0.43106796116504853,0.32058850659533256,0.32058850659533256,0.25835916284938426
development_main,common_component,L3,4,14800,487,0.0329054054054054,0.45455209297674704,0.5482913277334176,0.46340589447281194
development_main,common_component,L3,6,14800,487,0.0329054054054054,0.3827540936851681,0.4588646741037237,0.516653229418615
development_main,common_component,L3,8,13666,487,0.03563588467730133,0.3872301354295062,0.4520644411631061,0.5623431221020093
development_main,common_component,L3,10,10516,487,0.04631038417649296,0.4022529735635241,0.43321387564802893,0.5051734913543668
development_main,common_component,L3,12,8342,487,0.058379285543035245,0.4075490440831446,0.40402004840029737,0.5018143929867424
development_main,common_component,L3,14,4808,487,0.10128951747088186,0.46739408846628877,0.3978074171433692,0.533660700142563
development_main,common_component,L3,16,3554,487,0.13702870005627463,0.5323483944138738,0.3840135102726037,0.6034627199106395
development_main,common_component,L3,18,3059,487,0.15920235371036287,0.5664580811838756,0.3312447584625318,0.5959846058616143
development_main,common_component,L3,20,2776,487,0.17543227665706052,0.5448951013821123,0.28869510434858886,0.5367118298817938
development_main,common_component,L3,24,1312,361,0.27515243902439024,0.4616397377305126,0.41517384713655126,0.41103552187014886
development_main,common_component,L3,28,671,324,0.4828614008941878,0.4847813711886719,0.4506581509463354,0.4530317226609557
development_main,common_component,L3,32,515,222,0.43106796116504853,0.6203609753097807,0.6203609753097807,0.6147241956277258
development_main,common_component,L4,4,14800,487,0.0329054054054054,0.3654555937789213,0.4257138708529558,0.5227029770969572
development_main,common_component,L4,6,14800,487,0.0329054054054054,0.40683883105650137,0.4451060562721113,0.4928424258711816
development_main,common_component,L4,8,13666,487,0.03563588467730133,0.5284192245986513,0.5366844844686697,0.5046182380216383
development_main,common_component,L4,10,10516,487,0.04631038417649296,0.5369764438774371,0.5431550924748796,0.5538143407174216
development_main,common_component,L4,12,8342,487,0.058379285543035245,0.534027032573192,0.5399478935722904,0.5824830237487875
development_main,common_component,L4,14,4808,487,0.10128951747088186,0.5685570731164881,0.516244231027736,0.40436966803195223
development_main,common_component,L4,16,3554,487,0.13702870005627463,0.49954774579229516,0.49355464065872573,0.401936144466164
development_main,common_component,L4,18,3059,487,0.15920235371036287,0.4412117863837696,0.3911355860502742,0.3949592270635412
development_main,common_component,L4,20,2776,487,0.17543227665706052,0.43864908772694694,0.39790226241457133,0.4543532607018302
development_main,common_component,L4,24,1312,361,0.27515243902439024,0.6280457078275965,0.6677550981495076,0.3351292119441147
development_main,common_component,L4,28,671,324,0.4828614008941878,0.3468175187675668,0.379624581353688,0.3867487618792665
development_main,common_component,L4,32,515,222,0.43106796116504853,0.5463518125634167,0.5463518125634167,0.6300847573854128
development_main,common_component,L5,4,14800,487,0.0329054054054054,0.42478865367148744,0.5120295986643958,0.538326017498283
development_main,common_component,L5,6,14800,487,0.0329054054054054,0.4369279317161306,0.49467148012640627,0.5325330705604825
development_main,common_component,L5,8,13666,487,0.03563588467730133,0.41376743817905814,0.4541203413942177,0.5107140649149923
development_main,common_component,L5,10,10516,487,0.04631038417649296,0.39328288824830987,0.41284005070929675,0.4940394898266244
development_main,common_component,L5,12,8342,487,0.058379285543035245,0.40084096110587564,0.3978806670152194,0.5077156612654043
development_main,common_component,L5,14,4808,487,0.10128951747088186,0.46849705392745516,0.5325228145116724,0.4694168495847571
development_main,common_component,L5,16,3554,487,0.13702870005627463,0.4914600613673141,0.6584359261331841,0.44004235316019735
development_main,common_component,L5,18,3059,487,0.15920235371036287,0.574518347964655,0.7359304146473605,0.4823182711198428
development_main,common_component,L5,20,2776,487,0.17543227665706052,0.5259382655912619,0.6412753096166575,0.5434708805283788
development_main,common_component,L5,24,1312,361,0.27515243902439024,0.3607224935990982,0.32959453146599804,0.39238425714546615
development_main,common_component,L5,28,671,324,0.4828614008941878,0.3644287899811435,0.305514448165745,0.24031588810065588
development_main,common_component,L5,32,515,222,0.43106796116504853,0.21543215570519325,0.21543215570519325,0.1603807224949941
development_main,common_component,L12,4,14800,487,0.0329054054054054,0.45825516384854825,0.599357997640632,0.5349278867687898
development_main,common_component,L12,6,14800,487,0.0329054054054054,0.5051169719634266,0.6330497230889649,0.5434142554271552
development_main,common_component,L12,8,13666,487,0.03563588467730133,0.5001149859936777,0.6057087184348421,0.5500092735703246
development_main,common_component,L12,10,10516,487,0.04631038417649296,0.4612903892879029,0.5478959299633598,0.4841014482689444
development_main,common_component,L12,12,8342,487,0.058379285543035245,0.4944940182491436,0.5108669035942847,0.5118115187008228
development_main,common_component,L12,14,4808,487,0.10128951747088186,0.5576267376695733,0.4813092766567592,0.48940960829128105
development_main,common_component,L12,16,3554,487,0.13702870005627463,0.5943564298764954,0.4073750233165454,0.5479265568277017
development_main,common_component,L12,18,3059,487,0.15920235371036287,0.5318985696539259,0.310070802502579,0.5439351939069355
