cohort,quantity,layer,chunk,alive,alive_risk,auc_pooled,auc_within_suite,auc_within_task
external_8b,log_spanning_trees,L15,12,9146,564,0.5711971783263998,0.56348122469363,0.5854617201093711
external_8b,log_spanning_trees,L15,14,5753,564,0.6459032951592909,0.5439635514937986,0.5878544231624113
external_8b,log_spanning_trees,L15,16,4793,564,0.5829056883491058,0.39323008006099885,0.5477015113350125
external_8b,log_spanning_trees,L15,18,4300,564,0.519661108326879,0.2695640079524164,0.5128742876593502
external_8b,log_spanning_trees,L15,20,3995,564,0.5203877454415415,0.2606055005254663,0.5414162110122317
external_8b,log_spanning_trees,L15,24,2174,424,0.4560983827493261,0.3738331242158093,0.5011595843757418
external_8b,log_spanning_trees,L15,28,769,380,0.6284061696658098,0.6268864289875773,0.6108190476190476
external_8b,log_spanning_trees,L15,32,569,274,0.7950142273908203,0.7950142273908203,0.8161322645290581
external_8b,ground_leak_mean,L2,4,15600,564,0.5134696232587889,0.4188764226360117,0.4885995858179056
external_8b,ground_leak_mean,L2,6,15600,564,0.42728132151866255,0.367156023415528,0.48818852569906235
external_8b,ground_leak_mean,L2,8,14456,564,0.3851702112343856,0.3921936880537816,0.46511019553986005
external_8b,ground_leak_mean,L2,10,11342,564,0.4619373388660115,0.4392259715019485,0.5099924572852785
external_8b,ground_leak_mean,L2,12,9146,564,0.4699119755847221,0.4345270247643896,0.47598962217250806
external_8b,ground_leak_mean,L2,14,5753,564,0.3686122033926104,0.3988750681844602,0.452878872803881
external_8b,ground_leak_mean,L2,16,4793,564,0.38912255634432297,0.501508768585589,0.4729317537783375
external_8b,ground_leak_mean,L2,18,4300,564,0.47793060997463815,0.7001956400795242,0.5522383143192824
external_8b,ground_leak_mean,L2,20,3995,564,0.5057077625570776,0.7123474911938723,0.5394290228218073
external_8b,ground_leak_mean,L2,24,2174,424,0.48177628032345016,0.49560434964450023,0.45662058764449154
external_8b,ground_leak_mean,L2,28,769,380,0.6117034230821269,0.5925031479636903,0.5958857142857142
external_8b,ground_leak_mean,L2,32,569,274,0.7041445008041569,0.7041445008041569,0.7833034490032696
external_8b,ground_leak_mean,L3,4,15600,564,0.535124802129735,0.46152781063311293,0.5331605840175663
external_8b,ground_leak_mean,L3,6,15600,564,0.6091215597931395,0.5552927128744101,0.46457598368247427
external_8b,ground_leak_mean,L3,8,14456,564,0.6030588935312533,0.5692166264826308,0.4444880430754474
external_8b,ground_leak_mean,L3,10,11342,564,0.5671953407848138,0.5698776760305011,0.4792050634571869
external_8b,ground_leak_mean,L3,12,9146,564,0.5713900403450402,0.5894020089308464,0.48525664926671636
external_8b,ground_leak_mean,L3,14,5753,564,0.5248660901607192,0.602673725062372,0.470302866309747
external_8b,ground_leak_mean,L3,16,4793,564,0.5120411411245218,0.6535141059855127,0.43108469773299746
external_8b,ground_leak_mean,L3,18,4300,564,0.49306583823105077,0.7018774493360714,0.45119848912410926
external_8b,ground_leak_mean,L3,20,3995,564,0.4826327952688359,0.7218649863206827,0.46750762166899124
external_8b,ground_leak_mean,L3,24,2174,424,0.4580175202156334,0.5006963613550816,0.48496192545789885
external_8b,ground_leak_mean,L3,28,769,380,0.4869706399675281,0.5162754421244526,0.5283555555555556
external_8b,ground_leak_mean,L3,32,569,274,0.41005196090560436,0.41005196090560436,0.3794826495095454
external_8b,ground_leak_mean,L4,4,15600,564,0.6119505267735685,0.5626670928472997,0.48912772002122945
external_8b,ground_leak_mean,L4,6,15600,564,0.5727263433009006,0.5218314314787905,0.5065145223897682
external_8b,ground_leak_mean,L4,8,14456,564,0.4770675836697686,0.45478069925226666,0.4841137488282868
external_8b,ground_leak_mean,L4,10,11342,564,0.4825884813956457,0.4556403633154518,0.42449742563867116
external_8b,ground_leak_mean,L4,12,9146,564,0.4837103388090858,0.4683642166290787,0.4249782500621427
external_8b,ground_leak_mean,L4,14,5753,564,0.4745144187991783,0.5176045569574976,0.5984943659521831
external_8b,ground_leak_mean,L4,16,4793,564,0.532977717180763,0.5320043842927945,0.5927660579345088
external_8b,ground_leak_mean,L4,18,4300,564,0.5767937890108888,0.6096642926685594,0.5758677105179362
external_8b,ground_leak_mean,L4,20,3995,564,0.5305379508073035,0.5579576446214386,0.5023142719608981
external_8b,ground_leak_mean,L4,24,2174,424,0.27219811320754717,0.22200961940610622,0.5273826263216522
external_8b,ground_leak_mean,L4,28,769,380,0.5439926938168043,0.5073483809130035,0.5632507936507937
external_8b,ground_leak_mean,L4,32,569,274,0.4418161573673141,0.4418161573673141,0.35246809408290264
external_8b,ground_leak_mean,L5,4,15600,564,0.5492102641603415,0.5058557594463782,0.45572518289573644
external_8b,ground_leak_mean,L5,6,15600,564,0.538130590601469,0.5099523503768038,0.44363793408468877
external_8b,ground_leak_mean,L5,8,14456,564,0.5624974473802975,0.5431325332556676,0.4713883984042901
external_8b,ground_leak_mean,L5,10,11342,564,0.5804799703625325,0.5713294132812422,0.4776374905716066
external_8b,ground_leak_mean,L5,12,9146,564,0.5473514993446617,0.5257842881748548,0.45820904797414863
external_8b,ground_leak_mean,L5,14,5753,564,0.4543999240072767,0.36982535835963837,0.4729217804750768
external_8b,ground_leak_mean,L5,16,4793,564,0.45462435161473713,0.29966069386199007,0.5302267002518891
external_8b,ground_leak_mean,L5,18,4300,564,0.3886433702370647,0.2586867058833155,0.4827885322763058
external_8b,ground_leak_mean,L5,20,3995,564,0.43540590485994407,0.3470398731143926,0.44673471654797026
external_8b,ground_leak_mean,L5,24,2174,424,0.6492695417789758,0.6802843998327059,0.5874253574624277
external_8b,ground_leak_mean,L5,28,769,380,0.6385130564199702,0.6710424928113665,0.7323428571428572
external_8b,ground_leak_mean,L5,32,569,274,0.7799455647655573,0.7799455647655573,0.8302657947473895
external_8b,ground_leak_mean,L12,4,15600,564,0.5283418495374694,0.4218477183377829,0.479368944668186
external_8b,ground_leak_mean,L12,6,15600,564,0.4909294525290603,0.3749037808042235,0.4649688322770649
external_8b,ground_leak_mean,L12,8,14456,564,0.5083895675453804,0.425756115429769,0.4766365836112746
external_8b,ground_leak_mean,L12,10,11342,564,0.5298307624277981,0.4816232064770102,0.5166333256813039
external_8b,ground_leak_mean,L12,12,9146,564,0.47933783558197846,0.47079057063361834,0.47004722843649016
external_8b,ground_leak_mean,L12,14,5753,564,0.39127949330895007,0.4720211215337703,0.45358433676723553
external_8b,ground_leak_mean,L12,16,4793,564,0.39066270717722446,0.5815030499428135,0.4181655384130982
external_8b,ground_leak_mean,L12,18,4300,564,0.4647518584749495,0.6799699534472743,0.4498259637872915
external_8b,ground_leak_mean,L12,20,3995,564,0.38875444166764855,0.5015044025265365,0.44803070884607316
external_8b,ground_leak_mean,L12,24,2174,424,0.34395956873315364,0.3571518193224592,0.5382480232282099
external_8b,ground_leak_mean,L12,28,769,380,0.41744012988770124,0.4257550414403578,0.3855746031746032
external_8b,ground_leak_mean,L12,32,569,274,0.5097983421996783,0.5097983421996783,0.5515504693597721
external_8b,ground_leak_mean,L13,4,15600,564,0.5356155864223735,0.40394179536570807,0.4704400944917944
external_8b,ground_leak_mean,L13,6,15600,564,0.5388686537652424,0.4313860914917824,0.488807717523649
external_8b,ground_leak_mean,L13,8,14456,564,0.606971740457797,0.5705812823461471,0.4840538007106577
external_8b,ground_leak_mean,L13,10,11342,564,0.632876153683166,0.6775634240299854,0.487833273210245
external_8b,ground_leak_mean,L13,12,9146,564,0.5391517128874388,0.6238736344933922,0.45430959482972905
external_8b,ground_leak_mean,L13,14,5753,564,0.3932177519548308,0.49938566919135463,0.46266839328166376
external_8b,ground_leak_mean,L13,16,4793,564,0.4233303817444226,0.6592294128860083,0.4732515349496222
external_8b,ground_leak_mean,L13,18,4300,564,0.4720440946436436,0.7554856946501183,0.46781153580095086
external_8b,ground_leak_mean,L13,20,3995,564,0.43183034948353666,0.6400319363164919,0.48513928831508657
external_8b,ground_leak_mean,L13,24,2174,424,0.3756253369272237,0.4018235048097031,0.49900476616570194
external_8b,ground_leak_mean,L13,28,769,380,0.4185631173048302,0.47714672329869007,0.5345015873015873
external_8b,ground_leak_mean,L13,32,569,274,0.4725844364716071,0.4725844364716071,0.5806349541187639
external_8b,ground_leak_mean,L14,4,15600,564,0.522164712491439,0.42434847870411047,0.46376427003007503
external_8b,ground_leak_mean,L14,6,15600,564,0.5705146301359008,0.49934336265906676,0.4692069141352648
external_8b,ground_leak_mean,L14,8,14456,564,0.5828979202275711,0.5461535920925024,0.4282611775990234
external_8b,ground_leak_mean,L14,10,11342,564,0.5468667129916602,0.563530934863013,0.41684976879939656
external_8b,ground_leak_mean,L14,12,9146,564,0.5104359322084323,0.5750211477899285,0.40971445438727316
external_8b,ground_leak_mean,L14,14,5753,564,0.31712200795736756,0.3653739191086391,0.4583679622721738
external_8b,ground_leak_mean,L14,16,4793,564,0.27004481048619045,0.31820434616850934,0.3922780226700252
external_8b,ground_leak_mean,L14,18,4300,564,0.3831913374944948,0.5287835339164014,0.3645427294587858
external_8b,ground_leak_mean,L14,20,3995,564,0.441474375272598,0.6135394078241826,0.4179390019625026
external_8b,ground_leak_mean,L14,24,2174,424,0.44494070080862536,0.44981388540359685,0.5310531217472289
external_8b,ground_leak_mean,L14,28,769,380,0.5943647679610337,0.606993177845853,0.6529777777777778
external_8b,ground_leak_mean,L14,32,569,274,0.7717926512433503,0.7717926512433503,0.8828710051682312
external_8b,ground_leak_mean,L15,4,15600,564,0.5752746010048696,0.5049095257942543,0.4984858418407168
external_8b,ground_leak_mean,L15,6,15600,564,0.583606967391735,0.5536860869859079,0.485774197912439
external_8b,ground_leak_mean,L15,8,14456,564,0.5777377356833772,0.5573475733946652,0.4683882676083971
external_8b,ground_leak_mean,L15,10,11342,564,0.5362487316558948,0.5572790136739085,0.4567966418522284
external_8b,ground_leak_mean,L15,12,9146,564,0.4346990071583109,0.45454462729659173,0.4110272184936615
external_8b,ground_leak_mean,L15,14,5753,564,0.3637377690668613,0.4780888678249828,0.4044821121397785
external_8b,ground_leak_mean,L15,16,4793,564,0.4301156821608314,0.6417222645825391,0.4403042348866499
external_8b,ground_leak_mean,L15,18,4300,564,0.49890323401217973,0.7602994837474535,0.49220954618822266
external_8b,ground_leak_mean,L15,20,3995,564,0.49775332750412904,0.7602374591930815,0.46698305335785434
external_8b,ground_leak_mean,L15,24,2174,424,0.5973861185983828,0.6746779590129652,0.5114588849728822
external_8b,ground_leak_mean,L15,28,769,380,0.39760519550805035,0.40413275949557403,0.40772063492063493
external_8b,ground_leak_mean,L15,32,569,274,0.23138686131386862,0.23138686131386862,0.22835143972154837
external_8b,th_mean,L2,4,15600,564,0.5058418896303717,0.4349232030009124,0.4845540257875183
external_8b,th_mean,L2,6,15600,564,0.3933228101256747,0.3686931837382988,0.47431134421862153
external_8b,th_mean,L2,8,14456,564,0.3738680407929049,0.3793423029305822,0.4529843262921544
external_8b,th_mean,L2,10,11342,564,0.4669792945703686,0.42425061230155975,0.5090020660479454
external_8b,th_mean,L2,12,9146,564,0.46865036667542653,0.42673546553529024,0.4823980860054686
external_8b,th_mean,L2,14,5753,564,0.3618739996911087,0.395831135036529,0.4454183497941591
external_8b,th_mean,L2,16,4793,564,0.3826965615666229,0.4901544033549371,0.45881218513853905
external_8b,th_mean,L2,18,4300,564,0.4601766215621061,0.6876968673042781,0.5544563152635797
external_8b,th_mean,L2,20,3995,564,0.47705319252290856,0.7139314121396687,0.5340969402238981
external_8b,th_mean,L2,24,2174,424,0.4385687331536388,0.45478251777498957,0.43532806194189294
external_8b,th_mean,L2,28,769,380,0.6025909890407252,0.5825048394068673,0.5872253968253969
external_8b,th_mean,L2,32,569,274,0.6853890882098231,0.6853890882098231,0.7354709418837675
external_8b,th_mean,L3,4,15600,564,0.5304163624322902,0.4715026903825863,0.5371515094751959
external_8b,th_mean,L3,6,15600,564,0.626818861682317,0.571267446182961,0.46891552974722406
external_8b,th_mean,L3,8,14456,564,0.6122305199380019,0.5809170367301104,0.4566193621520284
external_8b,th_mean,L3,10,11342,564,0.5902446571621467,0.5987212317425061,0.49406093201718426
external_8b,th_mean,L3,12,9146,564,0.5915438630417285,0.6045625355799736,0.4826854958985832
external_8b,th_mean,L3,14,5753,564,0.5536100643887985,0.6000777973513132,0.4667272270434295
external_8b,th_mean,L3,16,4793,564,0.5336175076179503,0.6495825390773923,0.45664751259445846
external_8b,th_mean,L3,18,4300,564,0.5022096678664176,0.7119580780024054,0.4676029119497546
external_8b,th_mean,L3,20,3995,564,0.4769095295087965,0.7146911354155697,0.44895641763043237
external_8b,th_mean,L3,24,2174,424,0.4436509433962264,0.48424090338770387,0.4853454100546009
external_8b,th_mean,L3,28,769,380,0.4863550263834393,0.515645849386382,0.5280507936507935
external_8b,th_mean,L3,32,569,274,0.4069157491030558,0.4069157491030558,0.35866469781668603
external_8b,th_mean,L4,4,15600,564,0.5941873074361486,0.5515575306305596,0.5056039461771409
external_8b,th_mean,L4,6,15600,564,0.5246682784013403,0.4802351691017164,0.4879023446036652
external_8b,th_mean,L4,8,14456,564,0.4250564894740174,0.4104331368669263,0.48198286573801585
external_8b,th_mean,L4,10,11342,564,0.46733709592300576,0.425858213765134,0.4343554258354376
external_8b,th_mean,L4,12,9146,564,0.4957946369690148,0.4628672472056526,0.42750279642058164
external_8b,th_mean,L4,14,5753,564,0.46117776420114015,0.4795670174999329,0.5470341521869383
external_8b,th_mean,L4,16,4793,564,0.4764962962590288,0.465383149065955,0.5391018576826196
external_8b,th_mean,L4,18,4300,564,0.5348259981472201,0.5686131133055707,0.5664466966060193
external_8b,th_mean,L4,20,3995,564,0.5203153971610535,0.5941508829768257,0.49629099347066735
external_8b,th_mean,L4,24,2174,424,0.266733153638814,0.21085529067335843,0.42490093314585203
external_8b,th_mean,L4,28,769,380,0.5459207143823569,0.5063617057264749,0.5646222222222222
external_8b,th_mean,L4,32,569,274,0.3908820982308549,0.3908820982308549,0.27133213796013084
external_8b,th_mean,L5,4,15600,564,0.5261377422318823,0.4947745936264405,0.4567606381318098
external_8b,th_mean,L5,6,15600,564,0.511912426724325,0.4936382683924166,0.45083929110341026
external_8b,th_mean,L5,8,14456,564,0.5412607363184689,0.5342752811631452,0.49613062149848497
external_8b,th_mean,L5,10,11342,564,0.5612914539599315,0.5507702109093794,0.4906896664808317
external_8b,th_mean,L5,12,9146,564,0.5371493361497179,0.5045258454384108,0.4481730052199851
external_8b,th_mean,L5,14,5753,564,0.4321529175875317,0.3608160673886022,0.4154989466359999
external_8b,th_mean,L5,16,4793,564,0.41749512400866023,0.2770996950057186,0.40248150188916876
external_8b,th_mean,L5,18,4300,564,0.3802505714003675,0.2829821766058236,0.4307313913014834
external_8b,th_mean,L5,20,3995,564,0.4870227855741663,0.44953481724733024,0.4198891618015527
external_8b,th_mean,L5,24,2174,424,0.6306024258760108,0.663237139272271,0.5929219700151568
external_8b,th_mean,L5,28,769,380,0.6405425517521309,0.6759288842113176,0.7361269841269842
external_8b,th_mean,L5,32,569,274,0.7912903624891748,0.7912903624891748,0.8866417044615547
external_8b,th_mean,L12,4,15600,564,0.5232702742731864,0.4078121538455762,0.4805136690497747
external_8b,th_mean,L12,6,15600,564,0.47347931159071655,0.34967698511934936,0.4551320075343677
external_8b,th_mean,L12,8,14456,564,0.49013520971302427,0.4020392772678459,0.47648943823163953
external_8b,th_mean,L12,10,11342,564,0.5282181064922109,0.47546269670497476,0.5257534516118454
external_8b,th_mean,L12,12,9146,564,0.4774883435724781,0.46455979837893635,0.4715153492418593
external_8b,th_mean,L12,14,5753,564,0.3955164976648639,0.47652040168471504,0.4527145866754286
external_8b,th_mean,L12,16,4793,564,0.38937998185443634,0.5741717499046893,0.4176046914357683
external_8b,th_mean,L12,18,4300,564,0.45673042241863715,0.6649630400811605,0.44808011155885935
external_8b,th_mean,L12,20,3995,564,0.37878614054997095,0.4872695309058008,0.44180994581517913
external_8b,th_mean,L12,24,2174,424,0.3273167115902965,0.33888122124634046,0.5355453698800241
external_8b,th_mean,L12,28,769,380,0.4190772561223109,0.42705181454265256,0.37917460317460316
external_8b,th_mean,L12,32,569,274,0.4782382778671285,0.4782382778671285,0.48995359139331296
external_8b,th_mean,L13,4,15600,564,0.5325442932234504,0.3928075916476106,0.46691226207944386
external_8b,th_mean,L13,6,15600,564,0.5237677210628299,0.41613722640893064,0.4783438960173998
external_8b,th_mean,L13,8,14456,564,0.5997941567471865,0.5517348193920251,0.4883809648377041
external_8b,th_mean,L13,10,11342,564,0.6432569990879767,0.6877060630249184,0.49770767061292753
external_8b,th_mean,L13,12,9146,564,0.5469447020070046,0.6260422839321931,0.46187546607009694
external_8b,th_mean,L13,14,5753,564,0.39726084502268166,0.4933666580225165,0.4616826765109492
external_8b,th_mean,L13,16,4793,564,0.42106344406822865,0.636895730080061,0.4760114924433249
external_8b,th_mean,L13,18,4300,564,0.4733368642459034,0.7397291514968051,0.47064442809614265
external_8b,th_mean,L13,20,3995,564,0.4322670230336254,0.6326818554011274,0.4843431787605377
external_8b,th_mean,L13,24,2174,424,0.35499191374663075,0.3735675449602677,0.49296031847482696
external_8b,th_mean,L13,28,769,380,0.4150656203490732,0.4706346670676013,0.5246730158730158
external_8b,th_mean,L13,32,569,274,0.4456142521341086,0.4456142521341086,0.5259202615757831
external_8b,th_mean,L14,4,15600,564,0.5118159089579808,0.41121268103289665,0.4602572507882988
external_8b,th_mean,L14,6,15600,564,0.5557391574641664,0.47694799282063993,0.46396719844317486
external_8b,th_mean,L14,8,14456,564,0.571841247985983,0.5323191242982807,0.4363241994201382
external_8b,th_mean,L14,10,11342,564,0.5476736167317454,0.5622359914327361,0.4305447151805332
external_8b,th_mean,L14,12,9146,564,0.5080951430587854,0.5669456767511171,0.40656071339796174
external_8b,th_mean,L14,14,5753,564,0.31012394604516647,0.3587119620134312,0.45754653162991166
external_8b,th_mean,L14,16,4793,564,0.261612238360929,0.29306138009912314,0.39629250629722923
external_8b,th_mean,L14,18,4300,564,0.36620499035643234,0.4937830839339917,0.35871224182798417
external_8b,th_mean,L14,20,3995,564,0.42700730304214185,0.5895979161875861,0.411891037904689
external_8b,th_mean,L14,24,2174,424,0.3885121293800539,0.3838289418653283,0.5119154142546702
external_8b,th_mean,L14,28,769,380,0.5856920579082668,0.5998233381570787,0.6453587301587301
external_8b,th_mean,L14,32,569,274,0.7680316714091303,0.7680316714091303,0.8743012340470414
external_8b,th_mean,L15,4,15600,564,0.5735465969144502,0.5057302051299382,0.5000156098779307
external_8b,th_mean,L15,6,15600,564,0.5750500217916716,0.539705203158618,0.4838177598784511
external_8b,th_mean,L15,8,14456,564,0.5672397680791843,0.542577563196027,0.4769363241994201
external_8b,th_mean,L15,10,11342,564,0.54046034146258,0.5433730131186228,0.4696094185550782
external_8b,th_mean,L15,12,9146,564,0.432385902540531,0.4378931996569763,0.4147557792692021
external_8b,th_mean,L15,14,5753,564,0.35566337137069826,0.45858677087338706,0.4095459904520768
external_8b,th_mean,L15,16,4793,564,0.42204660827216334,0.6112447579107891,0.44924826826196473
external_8b,th_mean,L15,18,4300,564,0.4891728172885629,0.738767825439551,0.49460323037563275
external_8b,th_mean,L15,20,3995,564,0.48644064030295325,0.7463448391471327,0.46665596958738076
external_8b,th_mean,L15,24,2174,424,0.5580309973045822,0.6388289418653283,0.5004473986961524
external_8b,th_mean,L15,28,769,380,0.3819307265593289,0.38301791050386214,0.3939301587301587
external_8b,th_mean,L15,32,569,274,0.21075095880242484,0.21075095880242484,0.1919365045881236
external_8b,res_mean,L2,4,15600,564,0.5181758814306657,0.4289292164659675,0.48560248925520066
external_8b,res_mean,L2,6,15600,564,0.4053860569149408,0.36635670004768717,0.47287003215634854
external_8b,res_mean,L2,8,14456,564,0.37704043655923203,0.3814585954303295,0.4578183245046106
external_8b,res_mean,L2,10,11342,564,0.47017104714226116,0.42714293151146765,0.5157708326501165
external_8b,res_mean,L2,12,9146,564,0.4675489768292864,0.42338821809668437,0.4798657718120805
external_8b,res_mean,L2,14,5753,564,0.35865763501351056,0.39299466149209955,0.44359187460136457
external_8b,res_mean,L2,16,4793,564,0.3759888242110789,0.4807043461685093,0.46505037783375314
external_8b,res_mean,L2,18,4300,564,0.4448745766701596,0.6661938442406342,0.5554664939114776
external_8b,res_mean,L2,20,3995,564,0.46007925237354036,0.6976784919869073,0.5309125020057024
external_8b,res_mean,L2,24,2174,424,0.409233153638814,0.43030322040987035,0.4216139223169774
external_8b,res_mean,L2,28,769,380,0.5965430929508863,0.57776879851153,0.5818412698412698
external_8b,res_mean,L2,32,569,274,0.672534949894841,0.672534949894841,0.7037496044721021
external_8b,res_mean,L3,4,15600,564,0.5350851809086089,0.46746852458893284,0.5157035371983391
external_8b,res_mean,L3,6,15600,564,0.6271210324535536,0.5707488012496292,0.45911772969935377
external_8b,res_mean,L3,8,14456,564,0.6104292638448987,0.576286114338845,0.44703311316024674
external_8b,res_mean,L3,10,11342,564,0.5808545513648107,0.5839677388967665,0.4835470435837733
external_8b,res_mean,L3,12,9146,564,0.5738073751592894,0.5902868674044491,0.46989187173750935
external_8b,res_mean,L3,14,5753,564,0.5146053640475146,0.5773770667715887,0.4524343338680686
external_8b,res_mean,L3,16,4793,564,0.49265624554536475,0.6307586732748761,0.4691632556675063
external_8b,res_mean,L3,18,4300,564,0.4855199363676401,0.7061297831084785,0.47066638850153175
external_8b,res_mean,L3,20,3995,564,0.4724683786336924,0.7064738739009803,0.43957590194892554
external_8b,res_mean,L3,24,2174,424,0.4341940700808625,0.47266833960685906,0.4874454447508263
external_8b,res_mean,L3,28,769,380,0.4912867000405899,0.5182299986844332,0.529473015873016
external_8b,res_mean,L3,32,569,274,0.40421873066930597,0.40421873066930597,0.3354340259466301
external_8b,res_mean,L4,4,15600,564,0.5811847664895032,0.5382975867286975,0.5056351659330024
external_8b,res_mean,L4,6,15600,564,0.5109160001811256,0.4623261952770925,0.4844421549956813
external_8b,res_mean,L4,8,14456,564,0.42273054240105534,0.40288073998676877,0.4790672072896911
external_8b,res_mean,L4,10,11342,564,0.4639094412179262,0.42187887336513,0.4400223002000459
external_8b,res_mean,L4,12,9146,564,0.5038690166289,0.46349986095601114,0.4313245712155108
external_8b,res_mean,L4,14,5753,564,0.45205658724333664,0.4725411118761681,0.5388198457643171
external_8b,res_mean,L4,16,4793,564,0.4478025755967325,0.44092356080823486,0.5327455919395466
external_8b,res_mean,L4,18,4300,564,0.5150813628563184,0.5520312615052321,0.5726395309257409
external_8b,res_mean,L4,20,3995,564,0.5123033418704305,0.5987221175110305,0.4789740678112541
external_8b,res_mean,L4,24,2174,424,0.28189487870619945,0.22987452948557088,0.507039681525173
external_8b,res_mean,L4,28,769,380,0.5471857664727371,0.5100077054633614,0.5610666666666667
external_8b,res_mean,L4,32,569,274,0.3894964740814054,0.3894964740814054,0.27655310621242485
external_8b,res_mean,L5,4,15600,564,0.5398133132963158,0.48742861005035315,0.45091734049306403
external_8b,res_mean,L5,6,15600,564,0.5127698252326803,0.4858435748106594,0.44522493834098215
external_8b,res_mean,L5,8,14456,564,0.546422962958425,0.5264524051871936,0.48716565299849585
external_8b,res_mean,L5,10,11342,564,0.57207402391791,0.5488632757885552,0.4941986685468796
external_8b,res_mean,L5,12,9146,564,0.5614354884295185,0.5318265138687279,0.4484914864528958
external_8b,res_mean,L5,14,5753,564,0.4594812539892763,0.40503089538491804,0.45303349504242446
external_8b,res_mean,L5,16,4793,564,0.41095173649019184,0.2713810522302707,0.5343494175062973
external_8b,res_mean,L5,18,4300,564,0.3679837350220967,0.26991172163269983,0.492703655309477
external_8b,res_mean,L5,20,3995,564,0.4729009179963247,0.43856879740211174,0.4367864328120564
external_8b,res_mean,L5,24,2174,424,0.6154433962264151,0.6451108322877457,0.5779295484012344
external_8b,res_mean,L5,28,769,380,0.6384521715600054,0.6744441729782555,0.7434412698412698
external_8b,res_mean,L5,32,569,274,0.781504391933688,0.781504391933688,0.8962398481172872
external_8b,res_mean,L12,4,15600,564,0.5129712331067376,0.39531867797641174,0.4821995358662962
external_8b,res_mean,L12,6,15600,564,0.4632956554387673,0.3372464037488876,0.4487163477048276
external_8b,res_mean,L12,8,14456,564,0.4907881060174436,0.40373696520953245,0.484320842325551
external_8b,res_mean,L12,10,11342,564,0.5229645955972831,0.47116790944877984,0.5325878070376808
external_8b,res_mean,L12,12,9146,564,0.4773635565780927,0.46320794137730714,0.4666138453890132
external_8b,res_mean,L12,14,5753,564,0.40535352334247704,0.5034293430147815,0.4464427221245096
external_8b,res_mean,L12,16,4793,564,0.391112363300346,0.5928879146016012,0.4086803369017632
external_8b,res_mean,L12,18,4300,564,0.4554286357009431,0.6684197231380955,0.45736936303844167
external_8b,res_mean,L12,20,3995,564,0.38254153308073446,0.4951611967307184,0.4373665436502549
external_8b,res_mean,L12,24,2174,424,0.3220754716981132,0.3378649100794647,0.5208633881777177
external_8b,res_mean,L12,28,769,380,0.42206737924502774,0.43412768516604333,0.4014984126984127
external_8b,res_mean,L12,32,569,274,0.41091179017691454,0.41091179017691454,0.40014239004324437
external_8b,res_mean,L13,4,15600,564,0.5288654746339282,0.386958403268261,0.4625050732103275
external_8b,res_mean,L13,6,15600,564,0.5147124442708657,0.4096816224152238,0.45945594372118675
external_8b,res_mean,L13,8,14456,564,0.5976632298194992,0.5492181878050709,0.4758899570553485
external_8b,res_mean,L13,10,11342,564,0.6355516852690469,0.6769616580233815,0.48952874430197096
external_8b,res_mean,L13,12,9146,564,0.5597326831187163,0.6415613402384568,0.4846973651503853
external_8b,res_mean,L13,14,5753,564,0.4108072996751174,0.5124144899802376,0.47837221438373373
external_8b,res_mean,L13,16,4793,564,0.4171924184413934,0.643463591307663,0.4558701983627204
external_8b,res_mean,L13,18,4300,564,0.47425850836028977,0.7362755365017549,0.46041087918482976
external_8b,res_mean,L13,20,3995,564,0.44648759433699003,0.6628859598410491,0.4908231402510522
external_8b,res_mean,L13,24,2174,424,0.3660323450134771,0.392323295692179,0.48956374061832325
external_8b,res_mean,L13,28,769,380,0.41173048301988907,0.4687364919468511,0.5174603174603175
external_8b,res_mean,L13,32,569,274,0.40014845973029817,0.40014845973029817,0.45846957072038813
external_8b,res_mean,L14,4,15600,564,0.5086149034279903,0.4127183941063161,0.4612979093170158
external_8b,res_mean,L14,6,15600,564,0.5504914682303842,0.47118774852714224,0.4645239507560384
external_8b,res_mean,L14,8,14456,564,0.569931441740029,0.5277229813652163,0.4381498920933883
external_8b,res_mean,L14,10,11342,564,0.5427020697533326,0.5548325962577715,0.4367100646049913
external_8b,res_mean,L14,12,9146,564,0.5153956987327922,0.5779599990099485,0.4043002734277902
external_8b,res_mean,L14,14,5753,564,0.3295781173759549,0.4036645235135788,0.4522893755194341
external_8b,res_mean,L14,16,4793,564,0.26606980843181743,0.3130947388486466,0.3951117758186398
external_8b,res_mean,L14,18,4300,564,0.3640660356584203,0.5070279070909047,0.3703292962788093
external_8b,res_mean,L14,20,3995,564,0.42005463328723713,0.5828184336590723,0.43162714918722767
external_8b,res_mean,L14,24,2174,424,0.35525606469002696,0.3509054788791301,0.4987491097679005
external_8b,res_mean,L14,28,769,380,0.5734744960086592,0.5928790242252251,0.6485841269841269
external_8b,res_mean,L14,32,569,274,0.7385129283681802,0.7385129283681802,0.8561860563231727
external_8b,res_mean,L15,4,15600,564,0.5745321158298099,0.5113881285225613,0.4991778797623136
external_8b,res_mean,L15,6,15600,564,0.5637707091632564,0.5204130197244657,0.46643876244887766
external_8b,res_mean,L15,8,14456,564,0.5616194100181134,0.5357072440356982,0.4727781047675103
external_8b,res_mean,L15,10,11342,564,0.534589438164688,0.534960683794584,0.4724166202079166
external_8b,res_mean,L15,12,9146,564,0.4253595063724008,0.4330281160049095,0.41861639323887645
external_8b,res_mean,L15,14,5753,564,0.35206943493396425,0.44933693406898034,0.4215678694988307
