cohort,task,queries,procrustes_layer_front,procrustes_layer_back,bandedness_front,bandedness_back,shape_pr_front,shape_pr_back,lam1_share_front,lam1_share_back,d_cv_front,d_cv_back
development_main,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,9699,0.0850113034248352,0.06308791041374207,0.7326796054840088,0.8923595547676086,2.8594565391540527,2.299807548522949,0.5313494801521301,0.6168043613433838,0.39062178134918213,0.3929179608821869
development_main,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,10660,0.08679991960525513,0.06811943650245667,0.7287011742591858,0.890423595905304,2.9098572731018066,2.266144275665283,0.5241972208023071,0.6262863874435425,0.3873550295829773,0.39667898416519165
development_main,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,7689,0.08171868324279785,0.07229253649711609,0.7341321706771851,0.9023445844650269,2.9315810203552246,2.1789603233337402,0.5237795114517212,0.6469910144805908,0.38533586263656616,0.3995661735534668
development_main,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,5763,0.08567538857460022,0.06310427188873291,0.7931858897209167,0.8940284848213196,2.7059388160705566,2.3106305599212646,0.5597563982009888,0.6118645668029785,0.36750078201293945,0.3827540874481201
development_main,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,5641,0.08619418740272522,0.0618022084236145,0.770224928855896,0.9038896560668945,2.72468900680542,2.2094874382019043,0.5554583072662354,0.6305360198020935,0.3728945255279541,0.3949064612388611
development_main,libero_object/pick_up_the_butter_and_place_it_in_the_basket,6143,0.08805981278419495,0.06102308630943298,0.79213947057724,0.901444673538208,2.6781365871429443,2.2432708740234375,0.5633807182312012,0.6237958669662476,0.3693598210811615,0.3876333236694336
development_main,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,6052,0.08572658896446228,0.06326323747634888,0.7925854325294495,0.8987432718276978,2.776893138885498,2.270110607147217,0.5484821200370789,0.6195839047431946,0.361528217792511,0.38614487648010254
development_main,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5345,0.08313164114952087,0.057627856731414795,0.7966488599777222,0.9082992076873779,2.7285757064819336,2.2448813915252686,0.5564813017845154,0.6240096092224121,0.363595187664032,0.3888053894042969
development_main,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,5739,0.0870586633682251,0.06135699152946472,0.7828619480133057,0.9064216017723083,2.6434717178344727,2.230820894241333,0.5708078145980835,0.6281101703643799,0.37599992752075195,0.38847196102142334
development_main,libero_object/pick_up_the_milk_and_place_it_in_the_basket,5566,0.08723470568656921,0.061238229274749756,0.8093929886817932,0.9046340584754944,2.700329542160034,2.227313280105591,0.5581652522087097,0.628730833530426,0.366366446018219,0.38556182384490967
development_main,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,5169,0.08556845784187317,0.059526801109313965,0.7937790155410767,0.9070993661880493,2.687448024749756,2.223212242126465,0.5622192621231079,0.6281788349151611,0.37153202295303345,0.3904092311859131
development_main,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,5050,0.08478894829750061,0.062193095684051514,0.7898593544960022,0.9004940986633301,2.7290711402893066,2.2280960083007812,0.5567619800567627,0.6267300844192505,0.36736613512039185,0.3906983435153961
development_main,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,5609,0.08842161297798157,0.06319725513458252,0.7839004397392273,0.9018136262893677,2.8263373374938965,2.225078582763672,0.5419535636901855,0.6291093826293945,0.3616563081741333,0.3912937343120575
development_main,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,3310,0.08972984552383423,0.061941683292388916,0.8438596725463867,0.896122395992279,2.538013219833374,2.290170192718506,0.5827032327651978,0.6140869855880737,0.37361928820610046,0.37911367416381836
development_main,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,4140,0.08173459768295288,0.05481335520744324,0.8377146124839783,0.9151571989059448,2.6054039001464844,2.2167060375213623,0.5758614540100098,0.6315240263938904,0.37988317012786865,0.38425418734550476
development_main,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,5402,0.07999461889266968,0.05762168765068054,0.8186240196228027,0.9064383506774902,2.6249711513519287,2.2477610111236572,0.5714292526245117,0.6255987882614136,0.3834308981895447,0.3831764757633209
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,4401,0.08064228296279907,0.05794805288314819,0.8199615478515625,0.9104400873184204,2.6805124282836914,2.2363462448120117,0.5619093179702759,0.6280496120452881,0.3726078271865845,0.38459932804107666
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4170,0.08182385563850403,0.05887293815612793,0.8293282985687256,0.9124524593353271,2.6492183208465576,2.2228331565856934,0.5627208352088928,0.630321204662323,0.37652289867401123,0.3868623971939087
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,4648,0.07989895343780518,0.06117907166481018,0.8154404163360596,0.9114199876785278,2.745774507522583,2.1986336708068848,0.5524796843528748,0.6370748281478882,0.375458687543869,0.3870703876018524
development_main,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,3700,0.08753055334091187,0.0619833767414093,0.851677656173706,0.8970016241073608,2.6082565784454346,2.28261661529541,0.5729529857635498,0.6146574020385742,0.3663824796676636,0.3761119842529297
development_main,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4206,0.09078618884086609,0.06265565752983093,0.8264131546020508,0.9010950326919556,2.518136978149414,2.2257332801818848,0.5866767764091492,0.6276838183403015,0.3863506317138672,0.3855900764465332
development_main,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5316,0.08206009864807129,0.05852922797203064,0.8220046758651733,0.9125769138336182,2.619194507598877,2.1834025382995605,0.5740885734558105,0.6408399343490601,0.3897726535797119,0.39469656348228455
development_main,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,4989,0.08818787336349487,0.0609285831451416,0.820740818977356,0.9132702350616455,2.5081698894500732,2.168830633163452,0.5903273820877075,0.6425888538360596,0.3870711028575897,0.3892514109611511
external_8b,libero_goal/open_the_middle_drawer_of_the_cabinet,5079,0.07948556542396545,0.0603807270526886,0.781345009803772,0.9033257365226746,2.8514223098754883,2.1975936889648438,0.5388995409011841,0.6356552243232727,0.37704065442085266,0.40115097165107727
external_8b,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,8049,0.08220881223678589,0.05874362587928772,0.7734789848327637,0.9031783938407898,2.815767288208008,2.2141027450561523,0.5423842668533325,0.630895733833313,0.37885427474975586,0.3977687954902649
external_8b,libero_goal/push_the_plate_to_the_front_of_the_stove,5633,0.0844988226890564,0.0627119243144989,0.7635527849197388,0.890177845954895,3.0443198680877686,2.313941478729248,0.5153679847717285,0.6144063472747803,0.3545611500740051,0.38701725006103516
external_8b,libero_goal/put_the_bowl_on_the_plate,3606,0.08843258023262024,0.05766558647155762,0.8133835792541504,0.9007778167724609,2.6129989624023438,2.303246021270752,0.5728967189788818,0.6072853803634644,0.3825344443321228,0.38130348920822144
external_8b,libero_goal/put_the_bowl_on_the_stove,3827,0.08316177129745483,0.059016913175582886,0.8103079795837402,0.8963778018951416,2.5942482948303223,2.262326240539551,0.5754048228263855,0.6198105216026306,0.3882784843444824,0.38968783617019653
external_8b,libero_goal/put_the_bowl_on_top_of_the_cabinet,3904,0.08059617877006531,0.057085394859313965,0.8058969974517822,0.9096628427505493,2.6255316734313965,2.1677699089050293,0.5703660249710083,0.6372089385986328,0.3924625515937805,0.39991524815559387
external_8b,libero_goal/put_the_cream_cheese_in_the_bowl,3971,0.08451694250106812,0.0631030797958374,0.8117470741271973,0.8851974010467529,2.640449285507202,2.327441692352295,0.566961944103241,0.6036931872367859,0.3854002356529236,0.38667190074920654
external_8b,libero_goal/put_the_wine_bottle_on_the_rack,5404,0.08362424373626709,0.058735817670822144,0.7674698829650879,0.9085206389427185,2.625082015991211,2.169821262359619,0.5673813223838806,0.6391407251358032,0.3996545672416687,0.40265053510665894
external_8b,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,3782,0.08131203055381775,0.05833503603935242,0.7984155416488647,0.9042640328407288,2.66965389251709,2.1957333087921143,0.5629838705062866,0.6324988603591919,0.38513195514678955,0.39757755398750305
external_8b,libero_goal/turn_on_the_stove,3125,0.08706071972846985,0.06596332788467407,0.7811606526374817,0.8905141353607178,2.7598586082458496,2.3016014099121094,0.5530065298080444,0.6152056455612183,0.3721793293952942,0.38386720418930054
external_8b,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,10042,0.08429941534996033,0.06835448741912842,0.7484630346298218,0.8993624448776245,2.746917247772217,2.1857192516326904,0.546256422996521,0.6417438983917236,0.39779502153396606,0.4009031057357788
external_8b,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,8967,0.07975414395332336,0.0674559473991394,0.7657876014709473,0.8994089961051941,2.754875659942627,2.1932880878448486,0.5464238524436951,0.639890730381012,0.39261069893836975,0.40018361806869507
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,10402,0.0811890959739685,0.06789582967758179,0.7802364826202393,0.9018664360046387,2.7547125816345215,2.1395339965820312,0.549584686756134,0.6507436037063599,0.3867565095424652,0.40541699528694153
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17667,0.08732500672340393,0.07313492894172668,0.7069250345230103,0.8935809135437012,2.9994068145751953,2.2032434940338135,0.5147759914398193,0.6412404775619507,0.3883652091026306,0.40175116062164307
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,10909,0.0845274031162262,0.0663934051990509,0.7412552833557129,0.8861182928085327,2.8846797943115234,2.281686782836914,0.5272767543792725,0.6187700629234314,0.38480424880981445,0.39765942096710205
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,10868,0.08470961451530457,0.06685969233512878,0.7362842559814453,0.886863648891449,2.865356922149658,2.2969915866851807,0.5327509045600891,0.6169052124023438,0.3876015543937683,0.39504435658454895
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,10187,0.07798585295677185,0.06336537003517151,0.7678519487380981,0.9070004224777222,2.7962608337402344,2.1731648445129395,0.5402685403823853,0.6411640048027039,0.38825327157974243,0.40063294768333435
external_8b,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,9807,0.08665207028388977,0.06332820653915405,0.7302943468093872,0.8925560116767883,2.8587169647216797,2.3064892292022705,0.5315704941749573,0.6160849332809448,0.3889089822769165,0.3919410705566406
external_8b,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,10674,0.08798259496688843,0.06923544406890869,0.7263597249984741,0.8896497488021851,2.913785934448242,2.2765607833862305,0.5244321823120117,0.624528169631958,0.3862127959728241,0.3952598571777344
external_8b,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,7642,0.08283227682113647,0.07328817248344421,0.7346017360687256,0.9029382467269897,2.9117956161499023,2.1833653450012207,0.5261691808700562,0.6463636159896851,0.3878706693649292,0.39865055680274963
external_8b,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,5808,0.08535617589950562,0.06361103057861328,0.7902789115905762,0.8914613723754883,2.702713966369629,2.3242363929748535,0.55934739112854,0.6082000732421875,0.36834728717803955,0.3826349377632141
external_8b,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,5711,0.08640974760055542,0.062323540449142456,0.7708402872085571,0.9018934965133667,2.702969551086426,2.212596893310547,0.5585267543792725,0.6301625967025757,0.37477752566337585,0.3958185911178589
external_8b,libero_object/pick_up_the_butter_and_place_it_in_the_basket,6113,0.0881926417350769,0.06057325005531311,0.7908040285110474,0.9025900363922119,2.6622793674468994,2.241650104522705,0.5661213397979736,0.6237684488296509,0.37067121267318726,0.3880108594894409
external_8b,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5371,0.08274272084236145,0.05749061703681946,0.797410249710083,0.9068976044654846,2.7225518226623535,2.233539581298828,0.5562115907669067,0.6270607709884644,0.36434537172317505,0.3892965018749237
external_8b,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,5749,0.08709239959716797,0.060935765504837036,0.7812714576721191,0.9060020446777344,2.6391520500183105,2.2371432781219482,0.5708314180374146,0.6264399290084839,0.3773656487464905,0.3877714276313782
external_8b,libero_object/pick_up_the_milk_and_place_it_in_the_basket,5575,0.08662116527557373,0.060604751110076904,0.810634195804596,0.9049007892608643,2.688304901123047,2.2238807678222656,0.5601718425750732,0.629178524017334,0.3679223656654358,0.3861100673675537
external_8b,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,5168,0.08425828814506531,0.05923807621002197,0.7980379462242126,0.9077627658843994,2.67474627494812,2.218017578125,0.5649679899215698,0.6291180849075317,0.37185224890708923,0.3905910849571228
external_8b,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,5086,0.08395212888717651,0.06179887056350708,0.7924647331237793,0.9013639688491821,2.7070255279541016,2.225106954574585,0.559218168258667,0.6273790597915649,0.3697313070297241,0.3906601071357727
external_8b,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,5654,0.08819594979286194,0.06337025761604309,0.7830859422683716,0.9019390344619751,2.8126161098480225,2.2166924476623535,0.5421879291534424,0.6302876472473145,0.36297717690467834,0.39178723096847534
external_8b,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,3355,0.0912383496761322,0.06247052550315857,0.8411736488342285,0.895027756690979,2.546320915222168,2.29409122467041,0.5806959867477417,0.6130321621894836,0.37223875522613525,0.3774348497390747
external_8b,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,4072,0.08301284909248352,0.05470585823059082,0.8384428024291992,0.9153076410293579,2.59952449798584,2.21531343460083,0.5756310224533081,0.6320189237594604,0.38158857822418213,0.3854166865348816
external_8b,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,5413,0.08109736442565918,0.05859154462814331,0.8195855617523193,0.9040960073471069,2.631420612335205,2.2537150382995605,0.5692249536514282,0.625184178352356,0.3815152049064636,0.3829094469547272
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,4391,0.08049610257148743,0.05902671813964844,0.8243902921676636,0.9084436893463135,2.680678367614746,2.2404632568359375,0.5624874830245972,0.6267667412757874,0.3733507990837097,0.3840635418891907
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4332,0.08273380994796753,0.06035754084587097,0.8315615653991699,0.9098132252693176,2.637324810028076,2.2187371253967285,0.5646863579750061,0.6310583353042603,0.374917209148407,0.38786542415618896
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,4654,0.08086392283439636,0.060950249433517456,0.8189544677734375,0.9118520021438599,2.7005324363708496,2.1919682025909424,0.5572357773780823,0.6372942328453064,0.37639856338500977,0.3875880837440491
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,3761,0.08717548847198486,0.06155431270599365,0.8540797233581543,0.8977130651473999,2.596562385559082,2.2866196632385254,0.5739344358444214,0.6150237917900085,0.3676222562789917,0.3763241767883301
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4036,0.09487763047218323,0.06373611092567444,0.8253936767578125,0.9002236127853394,2.487273693084717,2.217935562133789,0.591407060623169,0.6289396286010742,0.3867650032043457,0.38617175817489624
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5354,0.08277541399002075,0.058786541223526,0.8238582015037537,0.9115874171257019,2.6268563270568848,2.1802468299865723,0.5727225542068481,0.641028642654419,0.38765662908554077,0.3940048813819885
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,5107,0.08800625801086426,0.061850130558013916,0.8186914920806885,0.9113403558731079,2.526810646057129,2.1675312519073486,0.5860834121704102,0.6420936584472656,0.3873252272605896,0.3901762068271637
