parent,head,arm,query,accepted,reasons,formal_screen,fp32_screen,normalized_action_rms,gripper_sign_changes,request_l2,effective_logit_delta_l2,back_action_set_change_fraction,instant_freeze,score_freeze,native_severity_freeze,candidate_severity_freeze,instant_acceleration,score_acceleration,native_severity_acceleration,candidate_severity_acceleration,instant_periodicity,score_periodicity,native_severity_periodicity,candidate_severity_periodicity,instant_inversion,score_inversion,native_severity_inversion,candidate_severity_inversion,instant_curvature,score_curvature,native_severity_curvature,candidate_severity_curvature
pro-task03-init039,freeze,mobility_balance,23,False,side_effect_2,False,False,0.0027809344952949198,0,4.114989598954297,4.131854286955533,0.7,-0.9724457439275354,-0.16207437717912043,-1.5116444713939516,-1.673718848573072,-12.483703424644052,-0.03590167083731366,-8.82073330500231,-8.856634975839624,2.5382296519158722,0.4230382753193105,-29.504992849415792,-29.081954574096482,-4.858535528182983,-0.8097559213638306,-3.2818750081459678,-4.091630929509798,-2.9269355783671727,-0.48782252121178304,-3.4818314028162236,-3.9696539240280067
pro-task03-init039,freeze,mobility_balance,24,True,,True,True,0.0027611313530155907,0,4.1526857431911175,4.164850271402698,0.7875,-3.5139243062636147,-0.585653834732608,-0.81835792706605,-1.404011761798658,-13.298068902599772,-0.17964037619828055,-8.82073330500231,-9.00037368120059,-7.342334805050297,-0.5699688499868572,-29.504992849415792,-30.07496169940265,-4.865408688783646,-0.8109014481306076,-2.5588897212346393,-3.369791169365247,-3.2054624914854744,-0.5342437304027454,-3.126813636012144,-3.6610573664148895
pro-task03-init039,freeze,mobility_balance,25,False,side_effect_2,True,False,0.0021564866850223327,0,4.012825675692,4.027576754292679,0.6625,-0.4671662766140805,-0.07786117588914343,-1.364382401741012,-1.4422435776301554,-13.234627301514433,-0.18695148492537328,-9.00037368120059,-9.187325166125964,2.757115190979143,0.02594575826200085,-30.10090745766465,-30.07496169940265,-4.598298966884613,-0.7663831611474352,-3.3277375648419065,-4.094120725989342,-2.9450763628511822,-0.4908460696961625,-3.737145513310628,-4.227991583006791
pro-task03-init039,freeze,mobility_balance,26,True,,True,True,0.003959177481689877,0,3.9614909543134016,3.973620212447767,0.6825,-3.2515724968280106,-0.5419289225203974,-0.981577802512257,-1.5235067250326544,-12.675852973080259,0.0,-9.00037368120059,-9.00037368120059,-7.7469725775433576,-1.095874425709642,-30.10090745766465,-31.196781883374292,-4.468066096305847,-0.7446776827176409,-2.51385144452254,-3.258529127240181,-2.7392056292751703,-0.4565342841080695,-3.280483140016713,-3.7370174241247827
pro-task03-init039,freeze,mobility_balance,27,False,side_effect_2,False,False,0.0032755308635943276,0,3.54190734065816,3.5562689648275074,0.67,-0.4572946928621415,-0.07621573888142485,-1.7284019195986369,-1.8046176584800617,-11.141987975670801,0.0,-9.00037368120059,-9.00037368120059,1.8790865662259517,0.31318056443311804,-32.45133401658223,-32.13815345214911,-3.977881819009781,-0.6629803031682968,-3.2273885371287663,-3.890368840297063,-2.8823601033194417,-0.4803934158821668,-3.63493178280728,-4.115325198689447
pro-task03-init039,freeze,mobility_balance,28,True,,True,True,0.002863853265439633,0,3.8198189307072243,3.832841482258952,0.6825,-3.7501386122988043,-0.6250231020498007,-1.2538380551500439,-1.8788611571998446,-12.511469282324185,0.0,-9.00037368120059,-9.00037368120059,-12.774527624641188,-0.9409439089113079,-32.45133401658223,-33.39227792549354,-4.369810074567795,-0.7283016790946326,-2.468751278320948,-3.197052957415581,-2.8289161298215446,-0.4714860179215026,-3.255170349798949,-3.7266563677204516
pro-task03-init039,freeze,mobility_balance,29,False,side_effect_2,True,False,0.0023466300548278226,0,3.7672435973364773,3.7803600934994854,0.68,-0.4612077647806396,-0.0768675281741178,-1.7488041444558196,-1.8256716726299373,-12.083919635810522,0.0,-9.00037368120059,-9.00037368120059,1.332492745879183,0.0,-33.39227792549354,-33.39227792549354,-4.25730288028717,-0.709550480047862,-3.1514021629095077,-3.8609526429573697,-2.767457531406026,-0.4612428919117719,-3.6940453471130614,-4.155288239024833
pro-task03-init039,freeze,random_balance,18,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.002757569857367312,0,3.696234546467618,3.7084057975861153,0.7275,-1.5987635990605513,-0.2664600806962386,0.8770602356097591,0.6106001549135205,55.5745642996402,0.26056882983173535,0.5223858047715318,0.7829546346032672,0.30886263064392777,0.05147657516944548,-20.59120041341513,-20.539723838245685,6.325371116399765,1.054228519399961,-0.9264737499753635,0.1277547694245974,2.650565215546514,0.44176084020247774,-1.9222168512181483,-1.4804560110156706
pro-task03-init039,freeze,random_balance,19,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.0030055038743080145,0,4.232329966396328,4.251471769520674,0.755,-2.0425448906572194,-0.3404240186560733,0.7716006761372958,0.43117665748122247,61.21996343302138,0.09814294581095889,0.42424285896057295,0.5223858047715318,1.0482356606164454,0.17470461859139164,-22.335955677904078,-22.161251059312686,7.240235209465027,1.2067058682441711,-1.0168478204806646,0.1898580477635066,2.485652433567349,0.4142753923908167,-1.9923118685615178,-1.578036476170701
pro-task03-init039,freeze,random_balance,20,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.002739274749141795,0,4.077050297824438,4.09497238429333,0.665,-2.266361183157204,-0.3777268205972684,0.870688223042244,0.4929614024449756,60.201382079879615,0.19458797073643744,0.22965488822413552,0.42424285896057295,-1.1133798634683962,-0.010301992251090297,-22.335955677904078,-22.34625767015517,7.225710153579712,1.2042850255966187,-1.0355149080355963,0.1687701175610224,2.8817251605363228,0.48028752273122843,-2.049120118173478,-1.5688325954422495
pro-task03-init039,freeze,random_balance,21,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.0029661593048454244,0,4.021452178021719,4.040380738701722,0.7,-3.074761867185537,-0.5124600516239963,1.3389242024341774,0.8264641508101811,59.73292917272027,0.5293770806461136,-0.29972219242197806,0.22965488822413552,-1.1112670011687513,0.0,-22.335955677904078,-22.335955677904078,7.182143926620483,1.1970239877700806,-1.0343153949578603,0.16270859281222022,3.046980816142075,0.5078301622725967,-2.168740837746599,-1.6609106754740022
pro-task03-init039,freeze,random_balance,22,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.002476795561546367,0,3.5932658286954755,3.614666119744196,0.67,-2.6809586156628784,-0.4468263494192819,1.5235620142080202,1.0767356647887383,54.88274539530786,0.107144005590803,-0.40686619801278107,-0.29972219242197806,-1.1675813791808023,0.0,-22.335955677904078,-22.335955677904078,6.227004826068878,1.0378341376781464,-1.0752208885550498,-0.03738675087690352,1.8682616174676439,0.3113769271584368,-2.1540389804822073,-1.8426620533237705
pro-task03-init039,freeze,random_balance,23,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.002708503991740851,0,4.077995237062672,4.092148795278016,0.7375,-1.8356909537564452,-0.30594797314555433,1.3950128644672823,1.089064891321728,59.96271504341271,0.1196337730186095,-0.5264999710313906,-0.40686619801278107,1.01998308279328,0.0,-22.160694624546036,-22.160694624546036,7.138480842113495,1.1897468070189157,-1.0962607004245122,0.0934861065944036,2.6494172629575123,0.44156958076944086,-2.164131409334362,-1.7225618285649213
pro-task03-init039,freeze,random_balance,24,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.0028738185920155826,0,4.020621359941698,4.036729031581642,0.7425,-2.4283327691933905,-0.4047224742970228,1.6082987754356164,1.2035763011385936,59.13488678540747,0.0,-0.5264999710313906,-0.5264999710313906,-0.8146507048319444,-0.05548290548931689,-22.00383089438701,-22.05931379987633,7.073163986206055,1.1788606643676758,-1.0589041157563528,0.11995654861132309,2.8017007191526013,0.4669501531555069,-2.207147501866035,-1.740197348710528
pro-task03-init039,freeze,random_balance,25,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.0026598529377443157,0,3.9817684375946,4.001134711490253,0.7025,-2.358504357721484,-0.393083713522123,1.7866632126073856,1.3935794990852626,57.9446584517789,0.0,-0.5264999710313906,-0.5264999710313906,0.27020631249805743,0.0,-22.00383089438701,-22.00383089438701,6.846087276935577,1.1410145461559296,-1.0144783457120259,0.1265362004439036,3.172384431796687,0.5287307360895941,-2.2687682616696505,-1.7400375255800564
pro-task03-init039,freeze,random_balance,26,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.0028611834684171035,0,3.7835490991176317,3.8007230371955214,0.6875,-1.8748972088570663,-0.3124819596352679,1.5674013983748616,1.2549194387395937,56.63696933735068,0.0,-0.5264999710313906,-0.5264999710313906,0.103490507342117,0.017249477766096533,-22.972440739896076,-22.95519126212998,6.477945894002914,1.0796576490004857,-0.9920589333772658,0.08759871562321979,2.0061300438941974,0.33435504940119753,-2.257121098803615,-1.9227660494024172
pro-task03-init039,freeze,random_balance,27,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.0033078628663684184,0,3.5428278637450927,3.563279451463041,0.665,-1.9507292979676425,-0.3251216361858048,1.2973597212387267,0.9722380850529219,53.79678603674217,0.0,-0.5264999710313906,-0.5264999710313906,-0.5105479761632884,-0.08509000451586601,-24.33153424724829,-24.416624251764155,6.20680645108223,1.0344677418470383,-0.9616405280431112,0.0728272138039271,2.5080110207375643,0.4180018350189616,-2.1791742261686147,-1.761172391149653
pro-task03-init039,freeze,random_balance,28,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.0030622445504096796,0,3.825357276706051,3.8426343337672497,0.6925,-2.4409501224149066,-0.40682502040248447,1.1532439431097747,0.7464189227072903,56.28044233541879,0.0,-0.5264999710313906,-0.5264999710313906,0.8695056339417576,0.14491628081227503,-25.18620850993844,-25.041292229126164,6.689837276935577,1.1149728794892628,-0.9130506781737008,0.20192220131556196,2.882161765864697,0.4803602874179238,-2.228026830066627,-1.747666542648703
pro-task03-init039,freeze,random_balance,29,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.0027189334397281963,0,3.631811974944501,3.6463980682408104,0.685,-2.6956857830504672,-0.44928035817002687,1.4959833582177884,1.0467030000477615,54.54217365198249,0.0,-0.5264999710313906,-0.5264999710313906,-0.580452080990511,0.0,-25.18620850993844,-25.18620850993844,6.424676477909088,1.070779412984848,-0.8668996020158132,0.20387981096903487,2.7775040730591436,0.46291736010920337,-2.2259674445476456,-1.7630500844384422
plus-task06-init026,turbulence,mobility,30,True,,True,True,0.0028595908513701545,0,2.4198281287052192,2.4458623395907866,0.46,-1.8178756393297602,-0.3029789703857679,0.05558145523186152,-0.24739751515390637,-0.40133444107077954,0.0,1.5810859098069967,1.5810859098069967,-2.612163934267248,-0.43536062259009123,-3.9932412849795758,-4.428601907569667,-0.013080015778541565,-0.0021800026297569275,-0.5521098206440608,-0.5542898232738177,-0.07679310236768827,-0.012798858332775054,0.25870614502884165,0.2459072866960666
plus-task06-init026,turbulence,mobility,31,False,side_effect_1,True,False,0.002825399202566289,0,2.2914101849851325,2.3209116768983025,0.545,-2.2305462570526147,-0.3717576662465035,0.3087726529874844,-0.06298501325901915,0.609957633755277,0.0,1.5810859098069967,1.5810859098069967,-7.67937310628357,-1.2798955011533701,-4.446196076801034,-5.726091577954404,-0.003409832715988159,-0.0005683054526646192,-0.5394177497426669,-0.5399860551953315,-0.13492846994636298,-0.02248805289913749,0.04386131868308365,0.021373265783946157
plus-task06-init026,turbulence,mobility,32,True,,True,True,0.005536702756332915,0,2.3511041779408006,2.379497886712887,0.54,-1.238162665426251,-0.20636048749997404,0.06518827391866833,-0.14117221358130572,-0.5678575121425599,0.0,1.6840457532157234,1.6840457532157234,-3.104823725043006,-0.5174704221137985,-7.0317196036181295,-7.549190025731928,-0.0954551249742508,-0.015909187495708466,-0.4765142542123794,-0.4924234417080879,-0.03873923918028281,-0.006456484564966669,0.25573297732867073,0.24927649276370406
plus-task06-init026,turbulence,mobility,33,True,,True,True,0.002072576656693636,0,2.3461661363071262,2.3771440966833466,0.5025,-1.4471864753332406,-0.2411978594523203,-1.1784628155636174,-1.4196606750159377,0.005720260811736472,0.0,1.8771076742420272,1.8771076742420272,-3.073192395826071,-0.5121987988799113,-8.328089399353312,-8.840288198233223,0.030893981456756592,0.005148996909459358,-0.44791519373655314,-0.4427661968270938,-0.17056790444023026,-0.028427977175401714,-0.058767282503348964,-0.08719525967875068
plus-task06-init026,turbulence,mobility,34,False,side_effect_1,False,False,0.002105625177910465,0,2.545742885099797,2.5545560937152074,0.505,-1.0420483263733,-0.17367472106221626,-2.326434559420549,-2.500109280482765,0.4949841771099196,0.16499528878931446,0.80412736153074,0.9691226503200545,-2.60241360734195,0.0,-8.840288198233223,-8.840288198233223,0.021165013313293457,0.003527502218882206,-0.7874651033679643,-0.7839376011490821,-0.16445591492541398,-0.02740938325463632,-0.49222033498767187,-0.5196297182423082
plus-task06-init026,turbulence,mobility,35,False,side_effect_1,False,False,0.0026122956408730254,0,2.2042709199864823,2.231798941139608,0.53,-1.2385979378954604,-0.20643290853249585,-3.3670758671315455,-3.5735087756640413,0.48910768158813395,0.1630360959961501,-2.333170436882667,-2.170134340886517,-5.249047880496254,0.0,-8.840288198233223,-8.840288198233223,-0.0011798739433288574,-0.00019664565722155025,-1.160211310784022,-1.1604079564412435,-0.027757050740243292,-0.004626230951170762,-0.7121587452486073,-0.7167849761997781
plus-task06-init026,turbulence,mobility,36,False,side_effect_1,False,False,0.00259633050654483,0,2.458824565302947,2.4805302649852536,0.63,-2.1777635243033564,-0.3629605873838928,-2.8132323868934024,-3.176192974277295,0.19651337836912547,0.0655044017039641,-4.1533053287271855,-4.087800927023221,-6.441236792325269,0.0,-8.840288198233223,-8.840288198233223,0.0339961051940918,0.005666017532348633,-1.482931588192781,-1.4772655706604323,-0.07135677637154117,-0.011892806579917758,-1.15143218753268,-1.1633249941125978
plus-task06-init026,turbulence,mobility,37,True,,True,True,0.0029778492000336566,0,2.594545763537645,2.643835880697306,0.63,-3.1556527860552914,-0.5259421742714809,-2.44971047161407,-2.975652645885551,-0.14949372590511656,-0.025002664696246235,-4.1533053287271855,-4.178307993423432,-5.33161962023963,0.0,-8.089929357426746,-8.089929357426746,-0.028819739818572998,-0.004803289969762314,-1.7411883867780367,-1.745991676747799,-0.2572494632526205,-0.04287491788332609,-1.4165464007720052,-1.4594213186553313
plus-task06-init026,turbulence,mobility,38,False,side_effect_1;side_effect_3,True,False,0.0021832135754975756,0,1.858072787160195,1.883938654392872,0.51,-1.413558359411827,-0.23559301663970533,-3.1375926937301557,-3.373185710369861,0.8894251893285741,0.03661046617838615,-4.214918459601818,-4.178307993423432,-4.199468827371757,0.0,-6.136552191872061,-6.136552191872061,0.05700796842575073,0.009501328070958603,-2.0424911258618037,-2.032989797790845,-0.02396186101075622,-0.00399366765494702,-1.8378178300018029,-1.84181149765675
plus-task06-init026,turbulence,mobility,39,True,,True,True,0.00203414500347559,0,1.94159246515433,1.9889449714884961,0.4675,-2.565648238325937,-0.4276080397209896,-1.6545342834419043,-2.082142323162894,-0.2717130815864153,0.0,-4.214918459601818,-4.214918459601818,-3.5693074477760134,0.0,-5.225249041322515,-5.225249041322515,-0.0009417533874511719,-0.00015695889790867668,-2.354307739337285,-2.3544646982351938,-0.30883372517976865,-0.05147227586200609,-1.8578825836085764,-1.9093548594705825
plus-task06-init026,turbulence,mobility,40,False,side_effect_1;side_effect_3;side_effect_4,True,False,0.002799670061067072,0,2.1098528832643093,2.1279895173581864,0.5775,-2.1540182511384898,-0.3590029985941495,-0.7089515511079639,-1.0679545497021135,0.46099141115382936,0.0,-4.214918459601818,-4.214918459601818,-3.659670665339384,0.0,-5.225249041322515,-5.225249041322515,0.056871622800827026,0.00947860380013843,-2.206192363301913,-2.1967137595017747,0.13225574835803008,0.022042660744636677,-1.6010784139175267,-1.57903575317289
plus-task06-init026,turbulence,mobility,41,True,,True,True,0.0020409729627294585,0,2.2329488544931397,2.285399960294833,0.575,-2.6280351940260696,-0.43800603872007376,0.4482706168922188,0.010264578172145053,-0.014481532580814796,0.0,-4.214918459601818,-4.214918459601818,-4.679346516650793,-0.7798910198662314,-7.1026137648765815,-7.882504784742813,-0.019887089729309082,-0.003314514954884551,-2.207744275132815,-2.2110587900876997,-0.09963937210614686,-0.016606524337126283,-1.733858007840563,-1.7504645321776893
plus-task06-init026,turbulence,mobility_balance,30,True,,True,True,0.002634067006440413,0,2.4198281306940363,2.4457773370089444,0.4525,-1.0017355090445823,-0.16695565860050376,0.05558145523186152,-0.11137420336864226,-8.087278608442256,0.0,1.5810859098069967,1.5810859098069967,-1.8755158448376883,-0.3125859244579394,-3.9932412849795758,-4.305827209437515,-2.452573925256729,-0.4087623208761214,-0.5521098206440608,-0.9608721415201822,-1.550618390857231,-0.2584363962500428,0.25870614502884165,0.00026974877879888643
plus-task06-init026,turbulence,mobility_balance,31,True,,True,True,0.0022809714683314206,0,2.3060281799899154,2.3430508397277316,0.46,-0.4547474971914137,-0.07579081690924688,0.4276796820327312,0.35188886512348433,-6.738635512313321,-2.1979662095725034,1.5810859098069967,-0.6168802997655066,-2.5532780824081476,-0.2634890021860725,-4.305827209437515,-4.569316211623588,-2.2784435749053955,-0.3797405958175657,-0.9445408966143927,-1.3242814924319584,-1.5068175479689123,-0.2511362880912984,-0.2112777827465822,-0.4624140708378806
plus-task06-init026,turbulence,mobility_balance,32,True,,True,True,0.0038189214623730594,0,2.4366648154264974,2.4658061958135518,0.5025,-0.506505173820861,-0.08441748570787794,-0.3905549475765171,-0.47497243328439503,-7.917856424087135,-2.5225586115359375,-0.6168802997655066,-3.1394389113014443,-2.848973826977881,-0.47482903740521465,-7.951825427971864,-8.426654465377078,-2.3879392445087433,-0.3979898740847905,-1.314918216764927,-1.7129080908497174,-1.459542903348243,-0.24325712414047912,-0.3198399387663909,-0.56309706290687
plus-task06-init026,turbulence,mobility_balance,33,True,,True,True,0.002403898283619511,0,2.133898038642843,2.163869470463752,0.4675,-0.42472479358707865,-0.07078727632543469,-1.5286047504044156,-1.5993920267298503,-7.059137549229309,-1.1186989116396422,-3.1394389113014443,-4.2581378229410864,-2.4315141828067857,0.0,-8.426654465377078,-8.426654465377078,-2.2297371923923492,-0.371622865398725,-1.7521429283420242,-2.1237657937407493,-1.6113051145112265,-0.2685507944660711,-0.6468231694935659,-0.915373963959637
plus-task06-init026,turbulence,mobility_balance,34,True,,True,True,0.002921726519052123,0,3.253102308248357,3.2661109088256635,0.615,-0.4913639865520113,-0.08189391123413747,-2.37902287154845,-2.4609167827825873,-11.785843733618528,-3.928614758349127,-4.661345456245895,-8.589960214595022,-3.8592449370994215,0.0,-8.426654465377078,-8.426654465377078,-4.513536095619202,-0.7522560159365339,-2.533950535356998,-3.286206551293532,-3.708495828364321,-0.6180826308081873,-1.4045836688458833,-2.0226662996540705
plus-task06-init026,turbulence,mobility_balance,35,True,,True,True,0.0027996560675074595,0,2.2649821051812276,2.302789870249441,0.5575,-0.4067494844868438,-0.06779166727233843,-2.87431031296269,-2.9421019802350283,-6.73643120384947,-2.245476808063973,-9.111657495121769,-11.357134303185742,-5.23599869031154,0.0,-8.426654465377078,-8.426654465377078,-2.7169278264045715,-0.45282130440076207,-3.641994293530782,-4.094815597931544,-1.7144915545722126,-0.28574858690781335,-2.3208159631707117,-2.606564550078525
plus-task06-init026,turbulence,mobility_balance,36,True,,True,True,0.0019525310652467073,0,2.426898289934624,2.454726164359721,0.5925,-1.1982078000826482,-0.19970112696471265,-2.415637024746708,-2.6153381517114207,-7.823733739115633,-2.107595929757913,-11.357134303185742,-13.464730232943655,-6.282889964786423,0.0,-8.212332883760538,-8.212332883760538,-2.8789478540420532,-0.4798246423403416,-3.9947653329372406,-4.474589975277582,-1.9593066722873491,-0.32655109095703816,-2.78871749044623,-3.115268581403268
plus-task06-init026,turbulence,mobility_balance,37,True,,True,True,0.0022127315826243905,0,2.4092455278407097,2.440102777036246,0.5575,-0.8658565201771745,-0.14430942002952918,-2.3998746778691706,-2.5441840978987,-7.670284398976201,0.0,-13.464730232943655,-13.464730232943655,-4.285878774644794,0.0,-6.8659254929078015,-6.8659254929078015,-2.9168927669525146,-0.48614879449208637,-4.342891283035278,-4.829040077527364,-2.182418637011004,-0.3637364640731695,-3.155291901792201,-3.5190283658653705
plus-task06-init026,turbulence,mobility_balance,38,True,,True,True,0.001828303745270611,0,1.9034491973338086,1.93804333359464,0.49,-0.4743432268943162,-0.07905729100691694,-2.2159989741651596,-2.2950562651720765,-4.980542779567178,0.0,-13.464730232943655,-13.464730232943655,-0.9179877951598283,-0.15299799898108812,-5.473856518605469,-5.626854517586557,-2.11844265460968,-0.35307377576828003,-4.687303814093271,-5.040377589861551,-1.9473167876720203,-0.3245528084060054,-3.5935308470472336,-3.918083655453239
plus-task06-init026,turbulence,mobility_balance,39,True,,True,True,0.002009728517667241,0,1.9867575640078565,2.0187642099925576,0.5325,-1.1411322392479426,-0.1901890526394483,-1.0546124670081962,-1.2448015196476445,-6.2168001024573964,0.0,-13.464730232943655,-13.464730232943655,-3.5010550599355756,0.0,-5.626854517586557,-5.626854517586557,-2.214607894420624,-0.36910131573677063,-4.889723229805628,-5.2588245455423985,-1.4142041814225441,-0.23570064447318417,-3.9541738079999793,-4.1898744524731635
plus-task06-init026,turbulence,mobility_balance,40,True,,True,True,0.0018616385512843082,0,2.0362118695559297,2.0686387691962738,0.46,-0.7950204440162058,-0.13250349386056537,0.1456929472816415,0.013189453421076129,-5.531465696592487,0.0,-13.464730232943655,-13.464730232943655,-2.5858304602089124,-0.33382046878675187,-5.626854517586557,-5.960674986373309,-2.1593686938285828,-0.3598947823047638,-4.305817061662673,-4.665711843967437,-1.2202862735288593,-0.2033810640243674,-3.246671858997025,-3.4500529230213925
plus-task06-init026,turbulence,mobility_balance,41,True,,True,True,0.0021407993854983265,0,2.334655827618237,2.3662397545836042,0.48,-1.3003505281803476,-0.2167252610791201,0.4676327303611811,0.250907469282061,-6.45998742013881,0.0,-13.464730232943655,-13.464730232943655,-3.916211337421963,-0.6527015583591567,-11.265378763953297,-11.918080322312454,-2.6127982139587402,-0.4354663689931231,-4.232256739934285,-4.667723108927408,-2.113778355181972,-0.3522964427370261,-3.184303084101056,-3.536599526838082
plus-task06-init026,turbulence,random_balance,30,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.00267526000517488,0,2.4198281306940363,2.4442366405745073,0.5,-0.48313654193982464,-0.08052232436731532,0.05558145523186152,-0.02494086913545381,32.89489135108208,0.0,1.5810859098069967,1.5810859098069967,-0.7209860405620276,-0.12016427385143702,-3.9932412849795758,-4.113405558831013,3.413975238800049,0.5689958731333414,-0.5521098206440608,0.016886052489280684,0.9949777816851976,0.16582963690038943,0.25870614502884165,0.4245357819292311
plus-task06-init026,turbulence,random_balance,31,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.003464157795427848,0,2.2822884715992156,2.312787012383206,0.4675,-0.7652655230200246,-0.12754459993479517,0.8606043080910127,0.7330597081562176,34.93975499486742,0.0,1.5810859098069967,1.5810859098069967,0.11381714170430086,0.0,-3.9932412849795758,-3.9932412849795758,3.524457886815071,0.5874096478025118,-0.5364346862832705,0.05097496151924133,1.0959862337185573,0.18266433027043344,0.04088036464239266,0.2235446949128261
plus-task06-init026,turbulence,random_balance,32,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.003368689614436031,0,2.435418032452627,2.459101497657478,0.5375,-0.32616304544199154,-0.054360940196320706,0.15389651112324762,0.09953557092692691,34.11346352852077,0.0,1.6840457532157234,1.6840457532157234,0.5572654442642744,0.09287760716516225,-6.418869704519625,-6.3259920973544626,3.54507252573967,0.5908454209566116,-0.5319457046190897,0.058899716337521904,0.9855061614309112,0.16425100784380045,0.18590664365991164,0.3501576515037121
plus-task06-init026,turbulence,random_balance,33,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.002381334125301788,0,2.1052757290724142,2.1322373952762512,0.4525,-0.1349782684987717,-0.02249646460765975,-0.9338263847212906,-0.9563228493289504,31.362747144512884,0.0,1.8771076742420272,1.8771076742420272,-0.2931621281594863,0.0,-6.418869704519625,-6.418869704519625,3.275446891784668,0.5459078152974446,-0.5691221702098845,-0.023214354912439936,0.9903475551585196,0.16505787787935006,0.10284020891095687,0.2678980867903069
plus-task06-init026,turbulence,random_balance,34,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.002065227657824799,0,3.3031951264787187,3.3230434541022125,0.715,-0.21857978461621524,-0.03643011552063191,-1.7885848359183403,-1.8250149514389722,56.61067980455474,2.7189864008318563,0.29913866206051914,3.0181250628923753,0.5406051911707157,0.0,-6.418869704519625,-6.418869704519625,7.537958323955536,1.2563263873259227,-0.9799880935748418,0.2763382937510808,1.7478563068921311,0.29130937267297546,-0.35593498739430496,-0.0646256147213295
plus-task06-init026,turbulence,random_balance,35,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.002430703858442803,0,2.3058777467887293,2.332757424626152,0.565,-0.15139629827290113,-0.025232889427878824,-2.1316240585265773,-2.156856947954456,38.42581449264876,3.011449461696706,-2.712310799636187,0.29913866206051914,-0.8834403503122512,0.0,-6.418869704519625,-6.418869704519625,4.435511827468872,0.7392519712448119,-1.3454101319114367,-0.6061581606666248,1.2359053188673657,0.20598424615032956,-0.625736908711068,-0.41975266256073845
plus-task06-init026,turbulence,random_balance,36,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.0027283811721883983,0,2.341016961782824,2.3699061327666544,0.5825,-0.5779208778155948,-0.09632049240072349,-1.7456731677738346,-1.8419936601745581,38.71830813341527,1.9442100057507536,-4.656520805386941,-2.712310799636187,-0.63972073016006,0.0,-5.611115859575261,-5.611115859575261,4.528562277555466,0.7547603795925775,-1.6562329372763633,-0.9014725576837859,1.9443798418078155,0.32406338211824837,-1.0612507482837863,-0.7371873661655379
plus-task06-init026,turbulence,random_balance,37,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.001984681747826676,0,2.4045341077363402,2.4309808655664074,0.58,-1.155587373509788,-0.19259815515855805,-1.652305584570115,-1.844903739728673,40.764227476836886,0.0,-4.656520805386941,-4.656520805386941,-0.7230206045409369,0.0,-3.781171873081045,-3.781171873081045,4.755597859621048,0.7925996432701747,-1.9049248667558034,-1.1123252234856287,2.1322348634804222,0.3553724869186241,-1.3207721001642292,-0.9653996132456051
plus-task06-init026,turbulence,random_balance,38,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.0020857709624527705,0,1.8693525544101988,1.9027487697695078,0.5475,-0.1612824181460631,-0.026880403024343913,-1.363204456774767,-1.390084859799111,32.08764492621043,0.0,-4.656520805386941,-4.656520805386941,0.5671310326769496,0.09452197126395978,-0.6125484306910021,-0.5180264594270423,3.3658432215452194,0.5609738702575362,-2.1569783616065976,-1.5960044913490614,0.7781627053134467,0.12969378680322885,-1.6530149726913574,-1.5233211858881286
plus-task06-init026,turbulence,random_balance,39,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.0022905086720009784,0,2.014069908789569,2.040723102542332,0.505,-1.1242049260838236,-0.18736748768063727,-0.010107276574625332,-0.19747476425526259,33.71846129280943,0.0,-4.656520805386941,-4.656520805386941,-1.8225416652391464,0.0,-0.6125484306910021,-0.6125484306910021,3.645079955458641,0.6075133259097734,-2.3902009113629656,-1.7826875854531923,1.670682310377248,0.2784469938895482,-1.955908118499916,-1.677461124610368
