cohort,quantity,layer,layer_group,step,mean,std,n
development_main,flow_speed,L3,front,3,0.0075990972109138966,0.0010954623576253653,221781
development_main,flow_speed,L3,front,4,0.007286409381777048,0.0010802646866068244,221781
development_main,flow_speed,L3,front,5,0.007352952845394611,0.0013059558114036918,221781
development_main,flow_speed,L3,front,6,0.008672942407429218,0.0018076003761962056,221781
development_main,flow_speed,L3,front,7,0.009295863099396229,0.0019861890468746424,221781
development_main,flow_speed,L3,front,8,0.012023727409541607,0.0027893600054085255,221781
development_main,flow_speed,L3,front,9,0.01587100140750408,0.003285858780145645,221781
development_main,flow_speed,L4,front,0,,,0
development_main,flow_speed,L4,front,1,0.00771723035722971,0.00098804896697402,221781
development_main,flow_speed,L4,front,2,0.0070222713984549046,0.0010150416055694222,221781
development_main,flow_speed,L4,front,3,0.007861549034714699,0.0012392062926664948,221781
development_main,flow_speed,L4,front,4,0.007222261279821396,0.0011464169947430491,221781
development_main,flow_speed,L4,front,5,0.007692538667470217,0.0013715019449591637,221781
development_main,flow_speed,L4,front,6,0.008773582987487316,0.001680399407632649,221781
development_main,flow_speed,L4,front,7,0.009652169421315193,0.002033777069300413,221781
development_main,flow_speed,L4,front,8,0.01212119311094284,0.003100401721894741,221781
development_main,flow_speed,L4,front,9,0.01699521206319332,0.004117521457374096,221781
development_main,flow_speed,L5,front,0,,,0
development_main,flow_speed,L5,front,1,0.008143141865730286,0.0011747548123821616,221781
development_main,flow_speed,L5,front,2,0.008106631226837635,0.0012498621363192797,221781
development_main,flow_speed,L5,front,3,0.00790909118950367,0.001193476957269013,221781
development_main,flow_speed,L5,front,4,0.007906132377684116,0.0012638781918212771,221781
development_main,flow_speed,L5,front,5,0.00820310041308403,0.0016813534311950207,221781
development_main,flow_speed,L5,front,6,0.009304326958954334,0.0020253288093954325,221781
development_main,flow_speed,L5,front,7,0.011065363883972168,0.0026183531153947115,221781
development_main,flow_speed,L5,front,8,0.013794010505080223,0.0038227904587984085,221781
development_main,flow_speed,L5,front,9,0.018527166917920113,0.004263017326593399,221781
development_main,flow_speed,L12,back,0,,,0
development_main,flow_speed,L12,back,1,0.004584820009768009,0.0009146733209490776,221781
development_main,flow_speed,L12,back,2,0.005123193841427565,0.0011133686639368534,221781
development_main,flow_speed,L12,back,3,0.0048579266294837,0.0011780548375099897,221781
development_main,flow_speed,L12,back,4,0.004982480779290199,0.0012462848098948598,221781
development_main,flow_speed,L12,back,5,0.005526805762201548,0.0014739194884896278,221781
development_main,flow_speed,L12,back,6,0.006301773712038994,0.0017936647636815906,221781
development_main,flow_speed,L12,back,7,0.007533984258770943,0.002297471510246396,221781
development_main,flow_speed,L12,back,8,0.009841393679380417,0.0030226402450352907,221781
development_main,flow_speed,L12,back,9,0.016234522685408592,0.004650183487683535,221781
development_main,flow_speed,L13,back,0,,,0
development_main,flow_speed,L13,back,1,0.004532726481556892,0.0009343223064206541,221781
development_main,flow_speed,L13,back,2,0.004826248623430729,0.0011174294631928205,221781
development_main,flow_speed,L13,back,3,0.00472112325951457,0.0011760815978050232,221781
development_main,flow_speed,L13,back,4,0.004933277145028114,0.0012471656082198024,221781
development_main,flow_speed,L13,back,5,0.005494319833815098,0.0015541377943009138,221781
development_main,flow_speed,L13,back,6,0.006523102521896362,0.0018910147482529283,221781
development_main,flow_speed,L13,back,7,0.007744603790342808,0.0024310636799782515,221781
development_main,flow_speed,L13,back,8,0.009995972737669945,0.0030215242877602577,221781
development_main,flow_speed,L13,back,9,0.01624440774321556,0.004248593933880329,221781
development_main,flow_speed,L14,back,0,,,0
development_main,flow_speed,L14,back,1,0.00444806506857276,0.000863105000462383,221781
development_main,flow_speed,L14,back,2,0.004572268109768629,0.0010302335722371936,221781
development_main,flow_speed,L14,back,3,0.00450030155479908,0.0010283308802172542,221781
development_main,flow_speed,L14,back,4,0.0048075346276164055,0.0011525657027959824,221781
development_main,flow_speed,L14,back,5,0.0053510707803070545,0.0014009998412802815,221781
development_main,flow_speed,L14,back,6,0.00591061357408762,0.001655206666328013,221781
development_main,flow_speed,L14,back,7,0.00725568225607276,0.0021967492066323757,221781
development_main,flow_speed,L14,back,8,0.009495523758232594,0.0028847709763795137,221781
development_main,flow_speed,L14,back,9,0.01581711880862713,0.00391812389716506,221781
development_main,flow_speed,L15,back,0,,,0
development_main,flow_speed,L15,back,1,0.005019433796405792,0.0009496731217950583,221781
development_main,flow_speed,L15,back,2,0.0050886827521026134,0.0010341443121433258,221781
development_main,flow_speed,L15,back,3,0.0049460697919130325,0.0011169734643772244,221781
development_main,flow_speed,L15,back,4,0.0053755491971969604,0.0013028178364038467,221781
development_main,flow_speed,L15,back,5,0.006023140624165535,0.0016487513203173876,221781
development_main,flow_speed,L15,back,6,0.0067563774064183235,0.0020341572817415,221781
development_main,flow_speed,L15,back,7,0.00862046517431736,0.0028576799668371677,221781
development_main,flow_speed,L15,back,8,0.010963031090795994,0.0035337908193469048,221781
development_main,flow_speed,L15,back,9,0.017200373113155365,0.003914767410606146,221781
development_main,mobility,L2,front,0,0.04243078455328941,0.007521314546465874,206981
development_main,mobility,L2,front,1,0.041360728442668915,0.007326013874262571,206981
development_main,mobility,L2,front,2,0.04093888774514198,0.0073155066929757595,206981
development_main,mobility,L2,front,3,0.04058954492211342,0.007280142046511173,206981
development_main,mobility,L2,front,4,0.03985810652375221,0.00723162479698658,206981
development_main,mobility,L2,front,5,0.03905155882239342,0.007317619398236275,206981
development_main,mobility,L2,front,6,0.03750304877758026,0.007537900470197201,206981
development_main,mobility,L2,front,7,0.03566637262701988,0.008123030886054039,206981
development_main,mobility,L2,front,8,0.034376516938209534,0.009170492179691792,206981
development_main,mobility,L2,front,9,0.03448699414730072,0.010228682309389114,206981
development_main,mobility,L3,front,0,0.03801282122731209,0.007746228948235512,206981
development_main,mobility,L3,front,1,0.037789441645145416,0.007755698170512915,206981
development_main,mobility,L3,front,2,0.03757835552096367,0.007672468200325966,206981
development_main,mobility,L3,front,3,0.037650857120752335,0.007698685396462679,206981
development_main,mobility,L3,front,4,0.037552401423454285,0.007684152107685804,206981
development_main,mobility,L3,front,5,0.037420134991407394,0.007970333099365234,206981
development_main,mobility,L3,front,6,0.03675403445959091,0.008493841625750065,206981
development_main,mobility,L3,front,7,0.03614244610071182,0.009503609500825405,206981
development_main,mobility,L3,front,8,0.03626370057463646,0.011083129793405533,206981
development_main,mobility,L3,front,9,0.0385267473757267,0.012395191937685013,206981
development_main,mobility,L4,front,0,0.034926678985357285,0.006401653401553631,206981
development_main,mobility,L4,front,1,0.034371618181467056,0.00647058105096221,206981
development_main,mobility,L4,front,2,0.034873656928539276,0.00672307051718235,206981
development_main,mobility,L4,front,3,0.03520319610834122,0.006942461244761944,206981
development_main,mobility,L4,front,4,0.03555082529783249,0.007219257298856974,206981
development_main,mobility,L4,front,5,0.03581548482179642,0.007691103965044022,206981
development_main,mobility,L4,front,6,0.03585338220000267,0.008477503433823586,206981
development_main,mobility,L4,front,7,0.03583623468875885,0.009750057943165302,206981
development_main,mobility,L4,front,8,0.03669753670692444,0.011494101956486702,206981
development_main,mobility,L4,front,9,0.039851121604442596,0.01322061289101839,206981
development_main,mobility,L5,front,0,0.0410446897149086,0.007098493631929159,206981
development_main,mobility,L5,front,1,0.04041330888867378,0.0072022369131445885,206981
development_main,mobility,L5,front,2,0.04084201157093048,0.007566974498331547,206981
development_main,mobility,L5,front,3,0.04134642705321312,0.008008033037185669,206981
development_main,mobility,L5,front,4,0.04183514788746834,0.00845326017588377,206981
development_main,mobility,L5,front,5,0.042186103761196136,0.009240719489753246,206981
development_main,mobility,L5,front,6,0.04228976368904114,0.01050316821783781,206981
development_main,mobility,L5,front,7,0.042793598026037216,0.012690715491771698,206981
development_main,mobility,L5,front,8,0.04402734339237213,0.015559184364974499,206981
development_main,mobility,L5,front,9,0.04742495343089104,0.017881527543067932,206981
development_main,mobility,L12,back,0,0.032724179327487946,0.010782149620354176,206981
development_main,mobility,L12,back,1,0.033328376710414886,0.01122987363487482,206981
development_main,mobility,L12,back,2,0.03449679911136627,0.011855627410113811,206981
development_main,mobility,L12,back,3,0.03596147522330284,0.012536045163869858,206981
development_main,mobility,L12,back,4,0.03761254996061325,0.01323615200817585,206981
development_main,mobility,L12,back,5,0.03960075229406357,0.014062945730984211,206981
development_main,mobility,L12,back,6,0.04177648946642876,0.01499750092625618,206981
development_main,mobility,L12,back,7,0.04470261558890343,0.016242967918515205,206981
development_main,mobility,L12,back,8,0.04882865399122238,0.017772141844034195,206981
development_main,mobility,L12,back,9,0.05556636303663254,0.019455531612038612,206981
development_main,mobility,L13,back,0,0.034657854586839676,0.01108941063284874,206981
development_main,mobility,L13,back,1,0.03524620085954666,0.011582033708691597,206981
development_main,mobility,L13,back,2,0.0364379957318306,0.012268024496734142,206981
development_main,mobility,L13,back,3,0.03795449063181877,0.013006214052438736,206981
development_main,mobility,L13,back,4,0.0395747646689415,0.013769234530627728,206981
development_main,mobility,L13,back,5,0.041646938771009445,0.014634937047958374,206981
development_main,mobility,L13,back,6,0.043958984315395355,0.015567886643111706,206981
development_main,mobility,L13,back,7,0.04708389565348625,0.016812412068247795,206981
development_main,mobility,L13,back,8,0.05147617682814598,0.01829310692846775,206981
development_main,mobility,L13,back,9,0.05845180153846741,0.019752735272049904,206981
development_main,mobility,L14,back,0,0.032931044697761536,0.01065489649772644,206981
development_main,mobility,L14,back,1,0.03333119675517082,0.011113416403532028,206981
development_main,mobility,L14,back,2,0.034427475184202194,0.011707442812621593,206981
development_main,mobility,L14,back,3,0.03581235930323601,0.012360225431621075,206981
development_main,mobility,L14,back,4,0.0373440645635128,0.013030103407800198,206981
development_main,mobility,L14,back,5,0.03930364176630974,0.013872073963284492,206981
development_main,mobility,L14,back,6,0.04165772348642349,0.014830875210464,206981
development_main,mobility,L14,back,7,0.044995713979005814,0.016147319227457047,206981
development_main,mobility,L14,back,8,0.04987272620201111,0.017735805362462997,206981
development_main,mobility,L14,back,9,0.057627033442258835,0.01919291354715824,206981
development_main,mobility,L15,back,0,0.035455748438835144,0.01251012459397316,206981
development_main,mobility,L15,back,1,0.03618001565337181,0.01297781802713871,206981
development_main,mobility,L15,back,2,0.03758049011230469,0.013619706965982914,206981
development_main,mobility,L15,back,3,0.03929267078638077,0.014303293079137802,206981
development_main,mobility,L15,back,4,0.041125327348709106,0.014933418482542038,206981
development_main,mobility,L15,back,5,0.04342163726687431,0.015625230967998505,206981
development_main,mobility,L15,back,6,0.04602021723985672,0.016355101019144058,206981
development_main,mobility,L15,back,7,0.04927185922861099,0.017203431576490402,206981
development_main,mobility,L15,back,8,0.05402296781539917,0.018221933394670486,206981
development_main,mobility,L15,back,9,0.061923444271087646,0.019139423966407776,206981
development_main,state_mobility,L2,front,0,0.1869676560163498,0.10263244062662125,206981
development_main,state_mobility,L2,front,1,0.1869676560163498,0.10263244062662125,206981
development_main,state_mobility,L2,front,2,0.1869676560163498,0.10263244062662125,206981
development_main,state_mobility,L2,front,3,0.1869676560163498,0.10263244062662125,206981
development_main,state_mobility,L2,front,4,0.1869676560163498,0.10263244062662125,206981
development_main,state_mobility,L2,front,5,0.1869676560163498,0.10263244062662125,206981
development_main,state_mobility,L2,front,6,0.1869676560163498,0.10263244062662125,206981
development_main,state_mobility,L2,front,7,0.1869676560163498,0.10263244062662125,206981
development_main,state_mobility,L2,front,8,0.1869676560163498,0.10263244062662125,206981
development_main,state_mobility,L2,front,9,0.1869676560163498,0.10263244062662125,206981
development_main,state_mobility,L3,front,0,0.18022432923316956,0.09933409839868546,206981
development_main,state_mobility,L3,front,1,0.18022434413433075,0.09933412820100784,206981
development_main,state_mobility,L3,front,2,0.18022441864013672,0.09933413565158844,206981
development_main,state_mobility,L3,front,3,0.18022434413433075,0.09933418035507202,206981
development_main,state_mobility,L3,front,4,0.18022441864013672,0.0993342474102974,206981
development_main,state_mobility,L3,front,5,0.1802241951227188,0.09933415800333023,206981
development_main,state_mobility,L3,front,6,0.18022426962852478,0.09933420270681381,206981
development_main,state_mobility,L3,front,7,0.1802241951227188,0.09933428466320038,206981
development_main,state_mobility,L3,front,8,0.18022432923316956,0.0993342399597168,206981
development_main,state_mobility,L3,front,9,0.18022406101226807,0.09933397173881531,206981
development_main,state_mobility,L4,front,0,0.18346275389194489,0.11558888107538223,206981
development_main,state_mobility,L4,front,1,0.1834627389907837,0.1155891865491867,206981
development_main,state_mobility,L4,front,2,0.18346251547336578,0.11558902263641357,206981
development_main,state_mobility,L4,front,3,0.1834627240896225,0.11558911204338074,206981
development_main,state_mobility,L4,front,4,0.183462455868721,0.11558922380208969,206981
development_main,state_mobility,L4,front,5,0.18346253037452698,0.11558917164802551,206981
development_main,state_mobility,L4,front,6,0.18346251547336578,0.11558912694454193,206981
development_main,state_mobility,L4,front,7,0.18346288800239563,0.11558935791254044,206981
development_main,state_mobility,L4,front,8,0.1834629327058792,0.1155894547700882,206981
development_main,state_mobility,L4,front,9,0.1834627240896225,0.11558960378170013,206981
development_main,state_mobility,L5,front,0,0.1964171677827835,0.11612192541360855,206981
development_main,state_mobility,L5,front,1,0.19641703367233276,0.11612194031476974,206981
development_main,state_mobility,L5,front,2,0.19641709327697754,0.11612150073051453,206981
development_main,state_mobility,L5,front,3,0.19641686975955963,0.11612110584974289,206981
development_main,state_mobility,L5,front,4,0.1964174509048462,0.11612145602703094,206981
development_main,state_mobility,L5,front,5,0.196417897939682,0.11612257361412048,206981
development_main,state_mobility,L5,front,6,0.1964179426431656,0.11612243205308914,206981
development_main,state_mobility,L5,front,7,0.19641846418380737,0.1161222979426384,206981
development_main,state_mobility,L5,front,8,0.19641803205013275,0.11612309515476227,206981
development_main,state_mobility,L5,front,9,0.19641725718975067,0.11612269282341003,206981
development_main,state_mobility,L12,back,0,0.11297012865543365,0.04092273861169815,206981
development_main,state_mobility,L12,back,1,0.11297041922807693,0.04092296212911606,206981
development_main,state_mobility,L12,back,2,0.11296983808279037,0.040923088788986206,206981
development_main,state_mobility,L12,back,3,0.11296968162059784,0.04092283919453621,206981
development_main,state_mobility,L12,back,4,0.11296933144330978,0.040922317653894424,206981
development_main,state_mobility,L12,back,5,0.11296927183866501,0.040922652930021286,206981
development_main,state_mobility,L12,back,6,0.11297009885311127,0.04092280939221382,206981
development_main,state_mobility,L12,back,7,0.11296962946653366,0.04092278331518173,206981
development_main,state_mobility,L12,back,8,0.11296936869621277,0.040922995656728745,206981
development_main,state_mobility,L12,back,9,0.11296946555376053,0.04092272371053696,206981
development_main,state_mobility,L13,back,0,0.11128000169992447,0.03982231020927429,206981
development_main,state_mobility,L13,back,1,0.11127879470586777,0.039822056889534,206981
development_main,state_mobility,L13,back,2,0.11127883940935135,0.03982163965702057,206981
development_main,state_mobility,L13,back,3,0.11127906292676926,0.03982168808579445,206981
development_main,state_mobility,L13,back,4,0.1112792044878006,0.03982168063521385,206981
development_main,state_mobility,L13,back,5,0.11128021031618118,0.03982171043753624,206981
development_main,state_mobility,L13,back,6,0.11128045618534088,0.03982182964682579,206981
development_main,state_mobility,L13,back,7,0.11128023266792297,0.03982151299715042,206981
development_main,state_mobility,L13,back,8,0.11128014326095581,0.03982130438089371,206981
development_main,state_mobility,L13,back,9,0.11127966642379761,0.039821840822696686,206981
development_main,state_mobility,L14,back,0,0.10323836654424667,0.03687179833650589,206981
development_main,state_mobility,L14,back,1,0.10323885083198547,0.03687203675508499,206981
development_main,state_mobility,L14,back,2,0.1032382920384407,0.036871977150440216,206981
development_main,state_mobility,L14,back,3,0.10323880612850189,0.03687227889895439,206981
development_main,state_mobility,L14,back,4,0.10323897004127502,0.036872442811727524,206981
development_main,state_mobility,L14,back,5,0.10323838144540787,0.036872588098049164,206981
development_main,state_mobility,L14,back,6,0.10323810577392578,0.03687233105301857,206981
development_main,state_mobility,L14,back,7,0.10323796421289444,0.036872394382953644,206981
development_main,state_mobility,L14,back,8,0.10323769599199295,0.03687186539173126,206981
development_main,state_mobility,L14,back,9,0.10323791950941086,0.036871179938316345,206981
development_main,state_mobility,L15,back,0,0.10132565349340439,0.035445891320705414,206981
development_main,state_mobility,L15,back,1,0.10132551938295364,0.03544611483812332,206981
development_main,state_mobility,L15,back,2,0.10132573544979095,0.03544580191373825,206981
development_main,state_mobility,L15,back,3,0.10132580250501633,0.03544602170586586,206981
development_main,state_mobility,L15,back,4,0.10132576525211334,0.03544561192393303,206981
development_main,state_mobility,L15,back,5,0.10132593661546707,0.035445693880319595,206981
development_main,state_mobility,L15,back,6,0.10132589191198349,0.035445764660835266,206981
development_main,state_mobility,L15,back,7,0.101325623691082,0.03544655814766884,206981
development_main,state_mobility,L15,back,8,0.10132478922605515,0.0354464128613472,206981
development_main,state_mobility,L15,back,9,0.1013249009847641,0.035446587949991226,206981
development_extra,token_entropy,L2,front,0,3.460890293121338,0.0007679806440137327,31941
development_extra,token_entropy,L2,front,1,3.460801124572754,0.000805821327958256,31941
development_extra,token_entropy,L2,front,2,3.460829734802246,0.0007784480112604797,31941
development_extra,token_entropy,L2,front,3,3.460740327835083,0.0008459817036055028,31941
development_extra,token_entropy,L2,front,4,3.460740804672241,0.000862494227476418,31941
development_extra,token_entropy,L2,front,5,3.4606547355651855,0.0009512176038697362,31941
development_extra,token_entropy,L2,front,6,3.4607064723968506,0.0009698441717773676,31941
development_extra,token_entropy,L2,front,7,3.460777521133423,0.000994898029603064,31941
development_extra,token_entropy,L2,front,8,3.4607114791870117,0.001075201784260571,31941
development_extra,token_entropy,L2,front,9,3.4605205059051514,0.0011139488779008389,31941
development_extra,token_entropy,L3,front,0,3.4610002040863037,0.0007158751832321286,31941
development_extra,token_entropy,L3,front,1,3.461061716079712,0.0007556417258456349,31941
development_extra,token_entropy,L3,front,2,3.4610350131988525,0.0007789871888235211,31941
development_extra,token_entropy,L3,front,3,3.4609861373901367,0.0008288875105790794,31941
development_extra,token_entropy,L3,front,4,3.4609358310699463,0.0008630896918475628,31941
development_extra,token_entropy,L3,front,5,3.460780382156372,0.0010165127459913492,31941
development_extra,token_entropy,L3,front,6,3.4606378078460693,0.0012274505570530891,31941
development_extra,token_entropy,L3,front,7,3.4602866172790527,0.0016366334166377783,31941
development_extra,token_entropy,L3,front,8,3.4596612453460693,0.0021501362789422274,31941
development_extra,token_entropy,L3,front,9,3.4588849544525146,0.002317270264029503,31941
development_extra,token_entropy,L4,front,0,3.4612693786621094,0.0008860928937792778,31941
development_extra,token_entropy,L4,front,1,3.4612481594085693,0.0008964512380771339,31941
development_extra,token_entropy,L4,front,2,3.4610726833343506,0.0008154137176461518,31941
development_extra,token_entropy,L4,front,3,3.4609482288360596,0.0007823350024409592,31941
development_extra,token_entropy,L4,front,4,3.4608097076416016,0.0008275242289528251,31941
development_extra,token_entropy,L4,front,5,3.460642099380493,0.0009721937240101397,31941
development_extra,token_entropy,L4,front,6,3.4605331420898438,0.0011025636922568083,31941
development_extra,token_entropy,L4,front,7,3.4602530002593994,0.0014318402390927076,31941
development_extra,token_entropy,L4,front,8,3.4597415924072266,0.0018314279150217772,31941
development_extra,token_entropy,L4,front,9,3.4586849212646484,0.0020941616967320442,31941
development_extra,token_entropy,L5,front,0,3.4607176780700684,0.0008939112885855138,31941
development_extra,token_entropy,L5,front,1,3.460566759109497,0.0009862867882475257,31941
development_extra,token_entropy,L5,front,2,3.4603049755096436,0.0011515850201249123,31941
development_extra,token_entropy,L5,front,3,3.459988594055176,0.0013090649154037237,31941
development_extra,token_entropy,L5,front,4,3.459566354751587,0.0014855873305350542,31941
development_extra,token_entropy,L5,front,5,3.4590260982513428,0.0018176708836108446,31941
development_extra,token_entropy,L5,front,6,3.4585444927215576,0.0024412870407104492,31941
development_extra,token_entropy,L5,front,7,3.4577651023864746,0.0038286931812763214,31941
development_extra,token_entropy,L5,front,8,3.4563169479370117,0.005746595095843077,31941
development_extra,token_entropy,L5,front,9,3.454955577850342,0.006317882798612118,31941
development_extra,token_entropy,L12,back,0,3.4622437953948975,0.0013753812527284026,31941
development_extra,token_entropy,L12,back,1,3.462127923965454,0.001432542223483324,31941
development_extra,token_entropy,L12,back,2,3.4619345664978027,0.0014996313257142901,31941
development_extra,token_entropy,L12,back,3,3.4617085456848145,0.0015665667597204447,31941
development_extra,token_entropy,L12,back,4,3.4614999294281006,0.0016222724225372076,31941
development_extra,token_entropy,L12,back,5,3.4612228870391846,0.0016927761025726795,31941
development_extra,token_entropy,L12,back,6,3.4609549045562744,0.0017633422976359725,31941
development_extra,token_entropy,L12,back,7,3.4604573249816895,0.001942823058925569,31941
development_extra,token_entropy,L12,back,8,3.459581136703491,0.0022144238464534283,31941
development_extra,token_entropy,L12,back,9,3.457832098007202,0.0025911438278853893,31941
development_extra,token_entropy,L13,back,0,3.4618544578552246,0.001303685363382101,31941
development_extra,token_entropy,L13,back,1,3.461782455444336,0.0013539945939555764,31941
development_extra,token_entropy,L13,back,2,3.4616053104400635,0.0014164664316922426,31941
development_extra,token_entropy,L13,back,3,3.461390256881714,0.001493444899097085,31941
development_extra,token_entropy,L13,back,4,3.461174726486206,0.0015790818724781275,31941
development_extra,token_entropy,L13,back,5,3.4608817100524902,0.0017054921481758356,31941
development_extra,token_entropy,L13,back,6,3.4604814052581787,0.0018676260951906443,31941
development_extra,token_entropy,L13,back,7,3.4598584175109863,0.002117893658578396,31941
development_extra,token_entropy,L13,back,8,3.458726167678833,0.0023924510460346937,31941
development_extra,token_entropy,L13,back,9,3.4569427967071533,0.002716130344197154,31941
development_extra,token_entropy,L14,back,0,3.462156295776367,0.0013430548133328557,31941
development_extra,token_entropy,L14,back,1,3.4620401859283447,0.0013972688466310501,31941
development_extra,token_entropy,L14,back,2,3.4618427753448486,0.0014641330344602466,31941
development_extra,token_entropy,L14,back,3,3.461646318435669,0.0015248729614540935,31941
development_extra,token_entropy,L14,back,4,3.461409091949463,0.0015803341520950198,31941
development_extra,token_entropy,L14,back,5,3.461162805557251,0.0016496273456141353,31941
development_extra,token_entropy,L14,back,6,3.460860252380371,0.0017435848712921143,31941
development_extra,token_entropy,L14,back,7,3.4603474140167236,0.0019659814424812794,31941
development_extra,token_entropy,L14,back,8,3.459286689758301,0.002309427596628666,31941
development_extra,token_entropy,L14,back,9,3.4570775032043457,0.002736060880124569,31941
development_extra,token_entropy,L15,back,0,3.4615466594696045,0.0016143110115081072,31941
development_extra,token_entropy,L15,back,1,3.4613940715789795,0.0017175109824165702,31941
development_extra,token_entropy,L15,back,2,3.4611010551452637,0.0018724334659054875,31941
development_extra,token_entropy,L15,back,3,3.4607346057891846,0.0020767899695783854,31941
development_extra,token_entropy,L15,back,4,3.46024751663208,0.002276464831084013,31941
development_extra,token_entropy,L15,back,5,3.4595909118652344,0.0025087425019592047,31941
development_extra,token_entropy,L15,back,6,3.4587671756744385,0.002777425106614828,31941
development_extra,token_entropy,L15,back,7,3.457536220550537,0.0030865687876939774,31941
development_extra,token_entropy,L15,back,8,3.455758810043335,0.003429039381444454,31941
development_extra,token_entropy,L15,back,9,3.453181266784668,0.0037156923208385706,31941
development_extra,load_entropy,L2,front,0,3.4632561206817627,0.001109472243115306,31941
development_extra,load_entropy,L2,front,1,3.4630932807922363,0.001055790577083826,31941
development_extra,load_entropy,L2,front,2,3.463273763656616,0.0011305082589387894,31941
development_extra,load_entropy,L2,front,3,3.4632151126861572,0.0011241429019719362,31941
development_extra,load_entropy,L2,front,4,3.463330030441284,0.0011023603146895766,31941
development_extra,load_entropy,L2,front,5,3.46319842338562,0.0011326222447678447,31941
development_extra,load_entropy,L2,front,6,3.4633028507232666,0.0011086579179391265,31941
development_extra,load_entropy,L2,front,7,3.4634463787078857,0.00104118837043643,31941
development_extra,load_entropy,L2,front,8,3.4632046222686768,0.0010458016768097878,31941
development_extra,load_entropy,L2,front,9,3.462637186050415,0.0012115431018173695,31941
development_extra,load_entropy,L3,front,0,3.4632961750030518,0.001084523624740541,31941
development_extra,load_entropy,L3,front,1,3.463900566101074,0.0007450469420291483,31941
development_extra,load_entropy,L3,front,2,3.464038610458374,0.000640241545625031,31941
development_extra,load_entropy,L3,front,3,3.464279890060425,0.0004862234927713871,31941
development_extra,load_entropy,L3,front,4,3.4642796516418457,0.0004779994778800756,31941
development_extra,load_entropy,L3,front,5,3.4638054370880127,0.000779459485784173,31941
development_extra,load_entropy,L3,front,6,3.463580369949341,0.0009099944727495313,31941
development_extra,load_entropy,L3,front,7,3.463124990463257,0.0011091416236013174,31941
development_extra,load_entropy,L3,front,8,3.4626946449279785,0.0011719627073034644,31941
development_extra,load_entropy,L3,front,9,3.4619438648223877,0.0013552368618547916,31941
development_extra,load_entropy,L4,front,0,3.4646058082580566,0.00034143173252232373,31941
development_extra,load_entropy,L4,front,1,3.464836359024048,0.00034057206357829273,31941
development_extra,load_entropy,L4,front,2,3.464090347290039,0.0006371356430463493,31941
development_extra,load_entropy,L4,front,3,3.4638307094573975,0.0008084957371465862,31941
development_extra,load_entropy,L4,front,4,3.463453531265259,0.001055253786034882,31941
development_extra,load_entropy,L4,front,5,3.463247776031494,0.0011315364390611649,31941
development_extra,load_entropy,L4,front,6,3.463341474533081,0.0010910301934927702,31941
development_extra,load_entropy,L4,front,7,3.4632179737091064,0.0011234467383474112,31941
development_extra,load_entropy,L4,front,8,3.4628262519836426,0.0012145930668339133,31941
development_extra,load_entropy,L4,front,9,3.4618513584136963,0.0012768203159794211,31941
development_extra,load_entropy,L5,front,0,3.4635932445526123,0.0009207154507748783,31941
development_extra,load_entropy,L5,front,1,3.463183641433716,0.0011053490452468395,31941
development_extra,load_entropy,L5,front,2,3.4631028175354004,0.0011082709534093738,31941
development_extra,load_entropy,L5,front,3,3.4631121158599854,0.0011083720019087195,31941
development_extra,load_entropy,L5,front,4,3.463071346282959,0.0010958982165902853,31941
development_extra,load_entropy,L5,front,5,3.462993621826172,0.0011162253795191646,31941
development_extra,load_entropy,L5,front,6,3.4629149436950684,0.001136831589974463,31941
development_extra,load_entropy,L5,front,7,3.462627649307251,0.0012797819217666984,31941
development_extra,load_entropy,L5,front,8,3.4619100093841553,0.0015381491975858808,31941
development_extra,load_entropy,L5,front,9,3.461172103881836,0.001766005763784051,31941
development_extra,load_entropy,L12,back,0,3.4649174213409424,0.000604288128670305,31941
development_extra,load_entropy,L12,back,1,3.4647834300994873,0.0006132412236183882,31941
development_extra,load_entropy,L12,back,2,3.4644253253936768,0.0006411498179659247,31941
development_extra,load_entropy,L12,back,3,3.4640939235687256,0.0007293440867215395,31941
development_extra,load_entropy,L12,back,4,3.4637765884399414,0.0008501807460561395,31941
development_extra,load_entropy,L12,back,5,3.463319778442383,0.001031873980537057,31941
development_extra,load_entropy,L12,back,6,3.4629528522491455,0.0011683945776894689,31941
development_extra,load_entropy,L12,back,7,3.4624276161193848,0.0013408963568508625,31941
development_extra,load_entropy,L12,back,8,3.461939573287964,0.0014573107473552227,31941
development_extra,load_entropy,L12,back,9,3.4611921310424805,0.0016343016177415848,31941
development_extra,load_entropy,L13,back,0,3.4640538692474365,0.0006584285874851048,31941
development_extra,load_entropy,L13,back,1,3.4640352725982666,0.0006831808714196086,31941
development_extra,load_entropy,L13,back,2,3.463798761367798,0.0007954001193866134,31941
development_extra,load_entropy,L13,back,3,3.463541030883789,0.0009192018769681454,31941
development_extra,load_entropy,L13,back,4,3.463268280029297,0.0010432772105559707,31941
development_extra,load_entropy,L13,back,5,3.462961435317993,0.0011700906325131655,31941
development_extra,load_entropy,L13,back,6,3.4625251293182373,0.0013152452884241939,31941
development_extra,load_entropy,L13,back,7,3.462054967880249,0.0014143999433144927,31941
development_extra,load_entropy,L13,back,8,3.461549758911133,0.0014539422700181603,31941
development_extra,load_entropy,L13,back,9,3.4608683586120605,0.0015942808240652084,31941
development_extra,load_entropy,L14,back,0,3.464470386505127,0.0005595986731350422,31941
