global_row,episode,failure,query,freeze_raw,freeze,acceleration_raw,acceleration,acceleration_persistent,periodicity_raw,periodicity,periodicity_persistent,frontback_smooth,curvature_smooth
27652,52,False,1,,,,,,,,,,
27652,52,False,2,,,,,,,,,,
27652,52,False,3,,,,,,,,,,
27652,52,False,4,,,,,,,,,,
27652,52,False,5,-0.14061784744262695,,,,,,,,,
27652,52,False,6,-0.05420815199613571,-0.030520951375365257,,,,0.14597731828689575,,,-0.19407817348837852,-0.02480936050415039
27652,52,False,7,-0.04634378105401993,-0.04839706793427467,0.02472515217959881,0.012373131699860096,,-0.45882901549339294,-0.1507626324892044,,-0.16712111110488573,-0.029702061787247658
27652,52,False,8,-0.08362805098295212,-0.06767802685499191,-0.03150968998670578,0.010320596396923065,,0.6055230498313904,-0.016822725534439087,,-0.15795216088493666,-0.03847248169283072
27653,53,False,0,,,,,,,,,,
27653,53,False,1,,,,,,,,,,
27653,53,False,2,,,,,,,,,,
27653,53,False,3,,,,,,,,,,
27653,53,False,4,,,,,,,,,,
27653,53,False,5,-0.08866950124502182,,,,,,,,,
27653,53,False,6,0.05413392186164856,-0.005799014121294022,,,,0.6167199611663818,,,-0.18775354325771332,-0.031543259780543544
27653,53,False,7,0.029240090399980545,-0.00537721486762166,0.034583937376737595,0.01139281690120697,,0.5147358775138855,0.10232996195554733,,-0.15914772699276605,-0.04207308295493325
27653,53,False,8,0.003079126589000225,-0.007758801337331533,-0.038455475121736526,0.005353869404643774,,0.6218492388725281,0.22750277817249298,,-0.14783832679192224,-0.051961437643816076
27654,54,False,0,,,,,,,,,,
27654,54,False,1,,,,,,,,,,
27654,54,False,2,,,,,,,,,,
27654,54,False,3,,,,,,,,,,
27654,54,False,4,,,,,,,,,,
27654,54,False,5,-0.08487562835216522,,,,,,,,,
27654,54,False,6,0.03401599079370499,-0.00552179291844368,,,,0.3883834183216095,,,-0.19392662992080054,-0.043472755079468094
27654,54,False,7,-0.0065963175147771835,-0.015663566067814827,0.008560036309063435,0.008173194713890553,,0.03714844211935997,0.023612359538674355,,-0.16932531570394835,-0.05079286297162374
27654,54,False,8,-0.01173134334385395,-0.019564853981137276,-0.03375712037086487,-0.011277049779891968,,0.5917672514915466,0.15321741998195648,,-0.15169240410129228,-0.05168325453996658
27655,55,False,0,,,,,,,,,,
27655,55,False,1,,,,,,,,,,
27655,55,False,2,,,,,,,,,,
27655,55,False,3,,,,,,,,,,
27655,55,False,4,,,,,,,,,,
27655,55,False,5,-0.11580105125904083,,,,,,,,,
27655,55,False,6,0.045958586037158966,-0.009185299277305603,,,,0.8226454257965088,,,-0.1983132561047872,-0.046216665456692375
27655,55,False,7,-0.02583344839513302,-0.024416400119662285,0.01090259850025177,0.0038266892079263926,,0.1946249008178711,0.12497565895318985,,-0.17376346016923586,-0.05711031542159617
27655,55,False,8,-0.02637973241508007,-0.030364884063601494,-0.07722947001457214,-0.018242228776216507,,0.3450320363044739,0.18248100578784943,,-0.15953421468536058,-0.060131089684243
27656,56,False,0,,,,,,,,,,
27656,56,False,1,,,,,,,,,,
27656,56,False,2,,,,,,,,,,
27656,56,False,3,,,,,,,,,,
27656,56,False,4,,,,,,,,,,
27656,56,False,5,-0.11684305965900421,,,,,,,,,
27656,56,False,6,-0.14064562320709229,-0.03629684075713158,,,,1.0605180263519287,,,-0.23123446479439735,0.016319961568418268
27656,56,False,7,-0.20845474302768707,-0.0763787105679512,-0.020692599937319756,0.004178791772574186,,0.08279387652873993,0.5015509724617004,,-0.21086306994160017,0.011700216651661322
27656,56,False,8,-0.12703800201416016,-0.12490703910589218,-0.04261542484164238,-0.010483640246093273,,0.9580273628234863,0.31736162304878235,,-0.20125232512752214,0.010439841047627851
27656,56,False,9,-0.22276288270950317,-0.15726526081562042,0.1822337806224823,0.03964192047715187,-0.027567649260163307,0.4631926417350769,0.4177664518356323,,-0.19258674358328184,0.03503890953531178
27657,57,False,0,,,,,,,,,,
27657,57,False,1,,,,,,,,,,
27657,57,False,2,,,,,,,,,,
27657,57,False,3,,,,,,,,,,
27657,57,False,4,,,,,,,,,,
27657,57,False,5,-0.07287516444921494,,,,,,,,,
27657,57,False,6,-0.2425772249698639,-0.0504632405936718,,,,0.2132941037416458,,,-0.23139762009183565,0.0062493320244054
27657,57,False,7,-0.16316401958465576,-0.08057580143213272,-0.013666188344359398,0.006649274844676256,,-0.08662212640047073,0.23179350793361664,,-0.21336853380004564,-0.017472446120033663
27657,57,False,8,-0.12364138662815094,-0.12261941283941269,-0.04926679655909538,-0.016483662649989128,,0.7137589454650879,0.06910907477140427,,-0.20560347413023314,-0.038170387502759695
27657,57,False,9,-0.2105884850025177,-0.15315282344818115,0.19020800292491913,0.0424250066280365,-0.03151679411530495,0.702553391456604,0.21285946667194366,,-0.195230716218551,-0.0012915219801167648
27658,58,False,0,,,,,,,,,,
27658,58,False,1,,,,,,,,,,
27658,58,False,2,,,,,,,,,,
27658,58,False,3,,,,,,,,,,
27658,58,False,4,,,,,,,,,,
27658,58,False,5,-0.13600745797157288,,,,,,,,,
27658,58,False,6,-0.28631898760795593,-0.0643269345164299,,,,0.28214508295059204,,,-0.23017585836350918,0.015213412853578726
27658,58,False,7,-0.29148852825164795,-0.11451146751642227,-0.01685408130288124,0.029547622427344322,,0.21259178221225739,0.3571639955043793,,-0.20736995401481786,0.02208298599968354
27658,58,False,8,-0.24683867394924164,-0.18058215081691742,-0.04553698003292084,0.00012444332242012024,,0.31140100955963135,0.08447293192148209,,-0.18819706700742245,0.046375421496729054
27658,58,False,9,-0.1572943776845932,-0.20540876686573029,0.003118296852335334,-0.0197575893253088,-0.04640372097492218,0.7311501502990723,0.2063312977552414,,-0.18915731273591518,0.07236996944993734
27659,59,False,0,,,,,,,,,,
27659,59,False,1,,,,,,,,,,
27659,59,False,2,,,,,,,,,,
27659,59,False,3,,,,,,,,,,
27659,59,False,4,,,,,,,,,,
27659,59,False,5,-0.11956651508808136,,,,,,,,,
27659,59,False,6,-0.07257866859436035,-0.028973529115319252,,,,0.964253306388855,,,-0.23243600502610207,-0.01628923387033865
27659,59,False,7,-0.11490198224782944,-0.054189931601285934,-0.030439207330346107,-0.01014696154743433,,0.5189930200576782,0.5223127007484436,,-0.20609176283081374,-0.02752723921245585
27659,59,False,8,-0.11957501620054245,-0.0998246893286705,-0.027843929827213287,-0.019867150112986565,,0.8872392773628235,0.36093321442604065,,-0.20088224485516548,-0.023753532557748258
27660,60,False,0,,,,,,,,,,
27660,60,False,1,,,,,,,,,,
27660,60,False,2,,,,,,,,,,
27660,60,False,3,,,,,,,,,,
27660,60,False,4,,,,,,,,,,
27660,60,False,5,-0.11385080963373184,,,,,,,,,
27660,60,False,6,-0.2249942421913147,-0.0538669228553772,,,,0.501791775226593,,,-0.23743846143285433,0.000553689586619536
27660,60,False,7,-0.20098719000816345,-0.09446073323488235,-0.04737042635679245,0.004151863511651754,,-0.2764631509780884,0.36587586998939514,,-0.21412995581825575,0.0016426887984077136
27660,60,False,8,-0.12408894300460815,-0.14385254681110382,-0.030325904488563538,-0.013721675612032413,,1.221658706665039,0.23144280910491943,,-0.20399538055062294,0.009886721459527811
27660,60,False,9,-0.22881367802619934,-0.17239363491535187,0.21077875792980194,0.04436080530285835,-0.015898050740361214,0.4358825385570526,0.3132004737854004,,-0.19387748713294664,0.03652581665664911
27661,61,False,0,,,,,,,,,,
27661,61,False,1,,,,,,,,,,
27661,61,False,2,,,,,,,,,,
27661,61,False,3,,,,,,,,,,
27661,61,False,4,,,,,,,,,,
27661,61,False,5,-0.10396908968687057,,,,,,,,,
27661,61,False,6,-0.13311143219470978,-0.03399933874607086,,,,0.6900871396064758,,,-0.23152677528560162,0.007191646999369065
27661,61,False,7,-0.21763107180595398,-0.07551801949739456,-0.004787262994796038,0.038656704127788544,,0.027094241231679916,0.4488702714443207,,-0.19665955193340778,0.03559982357546687
27661,61,False,8,-0.05313989520072937,-0.10910055786371231,0.006409327033907175,0.03920501470565796,,0.4264644384384155,0.175612211227417,,-0.1788977924734354,0.058224221070607506
27661,61,False,9,-0.17103099822998047,-0.132657989859581,0.13957780599594116,0.04706662520766258,-0.0144703583791852,0.9506068825721741,0.34029901027679443,,-0.1760273246715466,0.0743055126319329
27662,62,False,0,,,,,,,,,,
27662,62,False,1,,,,,,,,,,
27662,62,False,2,,,,,,,,,,
27662,62,False,3,,,,,,,,,,
27662,62,False,4,,,,,,,,,,
27662,62,False,5,-0.1749272644519806,,,,,,,,,
27662,62,False,6,-0.25580325722694397,-0.06112140044569969,,,,0.3862534165382385,,,-0.23159005617101988,-0.011155569285620004
27662,62,False,7,-0.21158888936042786,-0.10464287549257278,-0.005273813381791115,0.010802733711898327,,0.26882392168045044,0.40273308753967285,,-0.20238609487811723,0.010084229366232952
27662,62,False,8,-0.18181368708610535,-0.16517996788024902,-0.05267709493637085,-0.009824606589972973,,0.7413828372955322,0.18807898461818695,,-0.17746984586119652,0.05090785166248679
27662,62,False,9,-0.10058179497718811,-0.17661899328231812,-0.04286208003759384,-0.03360432758927345,-0.07690224796533585,1.0635576248168945,0.3653385639190674,,-0.18422038977344832,0.07194335013628006
27663,63,False,0,,,,,,,,,,
27663,63,False,1,,,,,,,,,,
27663,63,False,2,,,,,,,,,,
27663,63,False,3,,,,,,,,,,
27663,63,False,4,,,,,,,,,,
27663,63,False,5,-0.07305498421192169,,,,,,,,,
27663,63,False,6,-0.11379774659872055,-0.021592536941170692,,,,0.7492753863334656,,,-0.23766563460230827,-0.002944686139623324
27663,63,False,7,-0.20478861033916473,-0.06622537970542908,-0.00531024532392621,0.02504907362163067,,0.291531503200531,0.4325292110443115,,-0.21324476227164268,0.022844153145949047
27663,63,False,8,-0.10587096214294434,-0.11256062239408493,-0.06404680013656616,0.0019393885741010308,,0.24768505990505219,0.1472538858652115,,-0.1877510386208693,0.07071849703788757
27663,63,False,9,-0.17881068587303162,-0.13282817602157593,0.12431026250123978,0.01831773854792118,-0.046093668788671494,0.8908919095993042,0.338552325963974,,-0.183492631961902,0.06240729242563248
27664,64,False,0,,,,,,,,,,
27664,64,False,1,,,,,,,,,,
27664,64,False,2,,,,,,,,,,
27664,64,False,3,,,,,,,,,,
27664,64,False,4,,,,,,,,,,
27664,64,False,5,-0.2180367410182953,,,,,,,,,
27664,64,False,6,-0.29859763383865356,-0.07874882966279984,,,,-0.671449601650238,,,-0.15660064543286958,-0.018561038188636303
27664,64,False,7,-0.1721971184015274,-0.12647645175457,0.025644997134804726,0.020861977711319923,,0.7354735136032104,0.4876977503299713,,-0.12894894182682037,0.003701414136836926
27664,64,False,8,-0.16739708185195923,-0.17837679386138916,-0.07743631303310394,-0.03933088108897209,,0.3385787010192871,0.16043543815612793,,-0.11168773969014485,0.015058932670702537
27664,64,False,9,0.026422811672091484,-0.16991280019283295,-0.12541918456554413,-0.0590701699256897,-0.08353551477193832,1.656695008277893,0.2971011698246002,,-0.14170404399434725,-0.045607779951145254
27665,65,False,0,,,,,,,,,,
27665,65,False,1,,,,,,,,,,
27665,65,False,2,,,,,,,,,,
27665,65,False,3,,,,,,,,,,
27665,65,False,4,,,,,,,,,,
27665,65,False,5,-0.1189424991607666,,,,,,,,,
27665,65,False,6,-0.23406808078289032,-0.04506143927574158,,,,-0.6313997507095337,,,-0.14847434436281523,-0.03903133732577165
27665,65,False,7,-0.1490931510925293,-0.0926913246512413,0.01932191476225853,0.03928956389427185,,0.7923590540885925,0.5549474358558655,,-0.12997543066740036,-0.01853144634515047
27665,65,False,8,-0.12880052626132965,-0.1380847543478012,-0.06375287473201752,-0.022192008793354034,,0.4692027270793915,0.23746342957019806,,-0.12455173830191295,-0.01640222225493441
27665,65,False,9,-0.006868418306112289,-0.13516178727149963,-0.13384301960468292,-0.05942465737462044,-0.10157366842031479,1.4986053705215454,0.35142064094543457,,-0.15272784729798636,-0.060422698695523046
27666,66,False,0,,,,,,,,,,
27666,66,False,1,,,,,,,,,,
27666,66,False,2,,,,,,,,,,
27666,66,False,3,,,,,,,,,,
27666,66,False,4,,,,,,,,,,
27666,66,False,5,-0.16286180913448334,,,,,,,,,
27666,66,False,6,-0.30895331501960754,-0.06875951588153839,,,,-0.8739468455314636,,,-0.15567445382475853,-0.04228794854134321
27666,66,False,7,-0.14238114655017853,-0.11503932625055313,0.020338324829936028,0.04703469201922417,,0.8221186399459839,0.504866361618042,,-0.13116793210307756,-0.033018961238364376
27666,66,False,8,-0.12001261115074158,-0.158172145485878,-0.07180227339267731,-0.022627810016274452,,0.4385450482368469,0.1931818723678589,,-0.11213713760177295,-0.027982147100071113
27666,66,False,9,0.041355740278959274,-0.14606231451034546,-0.13345816731452942,-0.06164070591330528,-0.08388754725456238,1.564422607421875,0.3185230791568756,,-0.1420635531346003,-0.09602380947520335
27667,67,False,0,,,,,,,,,,
27667,67,False,1,,,,,,,,,,
27667,67,False,2,,,,,,,,,,
27667,67,False,3,,,,,,,,,,
27667,67,False,4,,,,,,,,,,
27667,67,False,5,-0.21238741278648376,,,,,,,,,
27667,67,False,6,-0.2680456042289734,-0.07132008671760559,,,,-0.46493983268737793,,,-0.18262424195806184,-0.029244933937055368
27667,67,False,7,-0.17135736346244812,-0.11611463874578476,0.004862033296376467,0.011340453289449215,,0.15552780032157898,0.28929784893989563,,-0.15000919066369534,-0.01681989838834852
27667,67,False,8,-0.1386805772781372,-0.16111737489700317,-0.08729197084903717,-0.03293871879577637,,-0.16717374324798584,-0.0867876410484314,,-0.12487040273845196,0.003538914917347332
27667,67,False,9,-0.11415787786245346,-0.17579881846904755,-0.09599830210208893,-0.05947607755661011,-0.09670563787221909,0.6860717535018921,-0.07378789037466049,,-0.1488792517532905,-0.04527155717369169
27668,68,False,0,,,,,,,,,,
27668,68,False,1,,,,,,,,,,
27668,68,False,2,,,,,,,,,,
27668,68,False,3,,,,,,,,,,
27668,68,False,4,,,,,,,,,,
27668,68,False,5,-0.14454367756843567,,,,,,,,,
27668,68,False,6,-0.23441538214683533,-0.05297501012682915,,,,-0.0,,,-0.16880142440398535,-0.03613614679003755
27668,68,False,7,-0.2291542887687683,-0.11493590474128723,-0.009891513735055923,0.01448779460042715,,-0.17079763114452362,0.469591349363327,,-0.1482974166671435,-0.038967305328696966
27668,68,False,8,-0.027546707540750504,-0.14156343042850494,-0.044569969177246094,-0.02654210664331913,,0.481404185295105,0.1695239543914795,,-0.13326006631056467,-0.04805924758935968
27668,68,False,9,0.005991710815578699,-0.13421058654785156,-0.09844881296157837,-0.05097009614109993,-0.05097009614109993,1.0844287872314453,0.19840805232524872,,-0.15702090536554655,-0.100385132090499
27668,68,False,10,-0.20182624459266663,-0.13858242332935333,0.239067941904068,0.03201638534665108,-0.05097009614109993,0.8191481828689575,0.3640025556087494,0.1695239543914795,-0.14098257447282472,-0.03278455029552182
27669,69,False,0,,,,,,,,,,
27669,69,False,1,,,,,,,,,,
27669,69,False,2,,,,,,,,,,
27669,69,False,3,,,,,,,,,,
27669,69,False,4,,,,,,,,,,
27669,69,False,5,-0.15938052535057068,,,,,,,,,
27669,69,False,6,-0.24912340939044952,-0.06084313988685608,,,,-0.40688279271125793,,,-0.1489718295633793,-0.036909435507065304
27669,69,False,7,-0.13471642136573792,-0.1014605164527893,0.015649838373064995,0.032230209559202194,,0.613530695438385,0.4472295939922333,,-0.11983583619197209,-0.03721691848477349
27669,69,False,8,-0.10815835744142532,-0.14371313154697418,-0.08514679223299026,-0.028465203940868378,,0.16277557611465454,0.09525968879461288,,-0.10608598093191783,-0.04769928070406119
27669,69,False,9,0.12704867124557495,-0.11638803035020828,-0.11727749556303024,-0.062258150428533554,-0.08527296781539917,1.780862808227539,0.286510169506073,,-0.13429332027832666,-0.11857108337183793
27670,70,False,0,,,,,,,,,,
27670,70,False,1,,,,,,,,,,
27670,70,False,2,,,,,,,,,,
27670,70,False,3,,,,,,,,,,
27670,70,False,4,,,,,,,,,,
27670,70,False,5,-0.15173861384391785,,,,,,,,,
27670,70,False,6,-0.22885999083518982,-0.055440887808799744,,,,-0.9119818806648254,,,-0.15077687924106917,-0.03504874681433042
27670,70,False,7,-0.16389402747154236,-0.10474381595849991,0.04179995134472847,0.049168992787599564,,0.4070037007331848,0.20247232913970947,,-0.13580681880315146,-0.035177264362573624
27670,70,False,8,-0.11754700541496277,-0.1455237865447998,-0.051156412810087204,-0.01651529222726822,,-0.1278434842824936,-0.14918000996112823,,-0.12254480520884196,-0.018244233603278797
27670,70,False,9,0.06742691248655319,-0.12312570959329605,-0.11960107088088989,-0.04298584535717964,-0.08820921927690506,1.5619356632232666,0.07041297107934952,,-0.15273228411873183,-0.07468214072287083
27671,71,False,0,,,,,,,,,,
27671,71,False,1,,,,,,,,,,
27671,71,False,2,,,,,,,,,,
27671,71,False,3,,,,,,,,,,
27671,71,False,4,,,,,,,,,,
27671,71,False,5,-0.14478576183319092,,,,,,,,,
27671,71,False,6,-0.19266174733638763,-0.04718223214149475,,,,-0.2682194709777832,,,-0.17014646343886852,0.02109442837536335
27671,71,False,7,-0.18057416379451752,-0.10190671682357788,0.06416947394609451,0.06815757602453232,,0.7913026809692383,0.6000967621803284,,-0.13759150449186563,0.055103594437241554
27671,71,False,8,-0.12801191210746765,-0.14645808935165405,-0.06906644254922867,-0.004609499126672745,,-0.011542324908077717,0.20914490520954132,,-0.1164172301068902,0.06452553325410311
27671,71,False,9,0.013493621721863747,-0.13647843897342682,-0.10219518840312958,-0.03569738566875458,-0.10579448193311691,1.7221523523330688,0.3667888343334198,,-0.1393209071829915,0.013860328530427068
27671,71,False,10,-0.07095324248075485,-0.11724888533353806,0.04320041462779045,-0.0426870733499527,-0.08873987197875977,1.9631105661392212,0.693973958492279,0.20914490520954132,-0.13861949214090905,-0.0161203191576836
27672,72,False,0,,,,,,,,,,
27672,72,False,1,,,,,,,,,,
27672,72,False,2,,,,,,,,,,
27672,72,False,3,,,,,,,,,,
27672,72,False,4,,,,,,,,,,
27672,72,False,5,-0.16311386227607727,,,,,,,,,
27672,72,False,6,-0.13427996635437012,-0.049948323518037796,,,,0.07146167010068893,,,-0.19191594670216242,-0.03718269864718119
27672,72,False,7,-0.15202532708644867,-0.08405511826276779,0.028395866975188255,0.01727093942463398,,-0.18232844769954681,0.05276846885681152,,-0.17263183991114298,-0.030845030521353085
27672,72,False,8,-0.16567589342594147,-0.1328062266111374,-0.014897072687745094,0.016230767592787743,,-0.14470794796943665,-0.2021297961473465,,-0.15714707225561142,-0.0368452292556564
27672,72,False,9,-0.24319934844970703,-0.16168750822544098,0.173102006316185,0.06220026686787605,-0.0430428571999073,-0.30841323733329773,-0.2535320222377777,,-0.1650650588174661,-0.02377725640932719
27673,73,False,0,,,,,,,,,,
27673,73,False,1,,,,,,,,,,
27673,73,False,2,,,,,,,,,,
27673,73,False,3,,,,,,,,,,
27673,73,False,4,,,,,,,,,,
27673,73,False,5,-0.1845925748348236,,,,,,,,,
27673,73,False,6,-0.05300676450133324,-0.03889511898159981,,,,-0.0,,,-0.184773667405049,-0.04759052465669811
27673,73,False,7,-0.10066203773021698,-0.05975024774670601,0.045045509934425354,0.018401050940155983,,-0.5710802674293518,-0.22500674426555634,,-0.16741626088817915,-0.06716220468903582
27673,73,False,8,-0.1116844117641449,-0.10052826255559921,-0.019688760861754417,0.013331207446753979,,0.37012869119644165,-0.3143954575061798,,-0.15514599904417992,-0.10117331457634766
27674,74,False,0,,,,,,,,,,
27674,74,False,1,,,,,,,,,,
27674,74,False,2,,,,,,,,,,
27674,74,False,3,,,,,,,,,,
27674,74,False,4,,,,,,,,,,
27674,74,False,5,-0.2118155062198639,,,,,,,,,
27674,74,False,6,-0.20648205280303955,-0.06536645442247391,,,,-0.3642251193523407,,,-0.1851306495567163,-0.05567232690130671
27674,74,False,7,-0.1366724669933319,-0.09606140106916428,0.002169875893741846,0.022194622084498405,,0.7720174789428711,0.32575979828834534,,-0.16057423378030458,-0.03389839998756846
27674,74,False,8,-0.22842958569526672,-0.16101151704788208,-0.04219169169664383,-0.01865394413471222,,-0.0843539610505104,0.022326195612549782,,-0.1575718137125174,-0.03732293642436465
27674,74,False,9,-0.12375888228416443,-0.16665126383304596,0.041900552809238434,0.0006262461538426578,-0.04375392198562622,0.8706453442573547,0.15491612255573273,,-0.17742893348137537,-0.07508514945705731
27675,75,False,0,,,,,,,,,,
27675,75,False,1,,,,,,,,,,
27675,75,False,2,,,,,,,,,,
27675,75,False,3,,,,,,,,,,
27675,75,False,4,,,,,,,,,,
27675,75,False,5,-0.2525135278701782,,,,,,,,,
27675,75,False,6,-0.20126301050186157,-0.06622537225484848,,,,-0.31875237822532654,,,-0.17241742089390755,-0.05376877123489976
27675,75,False,7,-0.1607179343700409,-0.10442301630973816,-0.034008871763944626,0.0027876757085323334,,0.46263712644577026,0.23520918190479279,,-0.14582304283976555,-0.03938677394762635
27675,75,False,8,-0.1324337124824524,-0.1570650190114975,-0.06425004452466965,-0.03666365519165993,,0.08034148812294006,-0.03330964222550392,,-0.14455948397517204,-0.04776264214888215
27676,76,False,0,,,,,,,,,,
27676,76,False,1,,,,,,,,,,
27676,76,False,2,,,,,,,,,,
27676,76,False,3,,,,,,,,,,
27676,76,False,4,,,,,,,,,,
27676,76,False,5,-0.19933488965034485,,,,,,,,,
27676,76,False,6,-0.06703034043312073,-0.039084356278181076,,,,-0.0,,,-0.19338976591825485,-0.05269029441600045
27676,76,False,7,-0.15291127562522888,-0.07517653703689575,0.016753334552049637,0.010267902165651321,,0.031046263873577118,0.03300211951136589,,-0.1675252802670002,-0.045478416762004294
27676,76,False,8,-0.16738596558570862,-0.1308421492576599,0.022724339738488197,0.018421368673443794,,0.38168540596961975,-0.13544003665447235,,-0.15121433759729067,-0.06660149991512299
27676,76,False,9,-0.29735252261161804,-0.1815079003572464,0.10569492727518082,0.048390865325927734,-0.03234089910984039,-0.128396138548851,-0.23566396534442902,,-0.15368306015928587,-0.10334544753034909
27677,77,True,0,,,,,,,,,,
27677,77,True,1,,,,,,,,,,
27677,77,True,2,,,,,,,,,,
27677,77,True,3,,,,,,,,,,
27677,77,True,4,,,,,,,,,,
27677,77,True,5,-0.14181262254714966,,,,,,,,,
27677,77,True,6,-0.033899858593940735,-0.028666622936725616,,,,0.5394554734230042,,,-0.1902410201728344,-0.03120590577600524
27677,77,True,7,-0.09124239534139633,-0.05143611133098602,0.019143467769026756,0.002455689711496234,,0.1649516224861145,0.055411797016859055,,-0.16173988580703735,-0.028885801807822038
27677,77,True,8,-0.15711286664009094,-0.10245450586080551,-0.019742682576179504,0.0049531832337379456,,0.18781176209449768,-0.11082983016967773,,-0.1450642024477323,-0.04652860157269364
27677,77,True,9,-0.24785184860229492,-0.13431061804294586,0.11482822149991989,0.038076337426900864,-0.06503871828317642,-0.2192091941833496,-0.14736469089984894,,-0.1508398801088333,-0.07664147223113105
27677,77,True,10,-0.14522719383239746,-0.13619112968444824,0.025943558663129807,0.0403430312871933,-0.04815882816910744,0.09607186913490295,-0.034373193979263306,-0.14736469089984894,-0.1511989707748095,-0.08115963513652484
27677,77,True,11,0.12984423339366913,-0.09091498702764511,0.015275278128683567,0.05201568827033043,-0.024230018258094788,1.504347801208496,0.37890490889549255,-0.14736469089984894,-0.15744962791601816,-0.061141843597094216
27677,77,True,12,0.024307353422045708,-0.08121378719806671,0.21877391636371613,0.08666425198316574,-0.009098820388317108,1.7508469820022583,0.5808034539222717,-0.14736469089984894,-0.1359914531931281,-0.0423540814469258
27677,77,True,13,0.4531306028366089,0.009515051729977131,0.18984511494636536,0.1412981003522873,-0.0013271216303110123,2.533914566040039,0.9756305813789368,-0.034373193979263306,-0.125161312520504,-0.02567429281771183
27677,77,True,14,0.05530849099159241,0.04491860792040825,0.22574816644191742,0.21145574748516083,0.002455689711496234,-0.002078194171190262,0.9439823031425476,0.37890490889549255,-0.1112836692482233,-0.008826587970058123
27677,77,True,15,-0.03214690089225769,0.08086942881345749,0.04271873086690903,0.15277066826820374,0.0049531832337379456,-0.466592013835907,0.9027519226074219,0.5808034539222717,-0.12445460942884286,-0.003606436774134636
27677,77,True,16,0.08902810513973236,0.11991196870803833,0.23736245930194855,0.16860978305339813,0.038076337426900864,0.18243782222270966,0.9171462059020996,0.9027519226074219,-0.09073596478750308,0.029328614473342896
27677,77,True,17,0.34160101413726807,0.15520477294921875,0.19704537093639374,0.15904217958450317,0.0403430312871933,1.5577677488327026,0.9260494709014893,0.9027519226074219,-0.05500361820062002,0.052848080173134804
27677,77,True,18,0.6325830221176147,0.2565840482711792,0.19586679339408875,0.21009154617786407,0.05201568827033043,2.8059017658233643,1.1018919944763184,0.9027519226074219,-0.06493908011664946,0.0017328678319851558
27677,77,True,19,0.42358309030532837,0.25165948271751404,0.2152157872915268,0.20270931720733643,0.08666425198316574,1.2421298027038574,0.8865945339202881,0.8865945339202881,-0.07858617107073466,-0.021285501619180042
27677,77,True,20,0.3427142798900604,0.29956042766571045,0.32877349853515625,0.24661868810653687,0.1412981003522873,1.4984614849090576,1.1366844177246094,0.8865945339202881,-0.07282968346650402,0.038854725658893585
27677,77,True,21,0.35036760568618774,0.36331284046173096,0.3810475766658783,0.30834564566612244,0.15277066826820374,1.2188695669174194,1.4175945520401,0.8865945339202881,-0.027777237662424643,0.12884449834624925
27678,78,False,0,,,,,,,,,,
27678,78,False,1,,,,,,,,,,
27678,78,False,2,,,,,,,,,,
27678,78,False,3,,,,,,,,,,
27678,78,False,4,,,,,,,,,,
27678,78,False,5,-0.2472722977399826,,,,,,,,,
27678,78,False,6,-0.20021724700927734,-0.05925707146525383,,,,-0.04096518084406853,,,-0.18660522997379303,-0.07448939327150583
27678,78,False,7,-0.14552375674247742,-0.09673070907592773,-0.023605816066265106,-0.01672493666410446,,1.3874363899230957,0.6461946368217468,,-0.167293481528759,-0.06691573261438559
27678,78,False,8,-0.134980708360672,-0.1596587896347046,-0.07056274265050888,-0.04793298617005348,,0.5677298307418823,0.356743723154068,,-0.15666972597440085,-0.08714790001977235
27678,78,False,9,-0.18761494755744934,-0.17325925827026367,0.13737614452838898,0.014402528293430805,-0.04838784039020538,0.7637593746185303,0.4091058671474457,,-0.17023931940396628,-0.10534485596387337
27679,79,False,0,,,,,,,,,,
27679,79,False,1,,,,,,,,,,
27679,79,False,2,,,,,,,,,,
27679,79,False,3,,,,,,,,,,
27679,79,False,4,,,,,,,,,,
27679,79,False,5,-0.1709456890821457,,,,,,,,,
27679,79,False,6,-0.10004889965057373,-0.04820182919502258,,,,0.4675678014755249,,,-0.19115915646155676,-0.08182205700237925
27679,79,False,7,-0.2012488842010498,-0.09150753170251846,0.01576860062777996,0.005230666603893042,,-0.534703254699707,0.06213907524943352,,-0.16852759197354317,-0.07125219609588385
27679,79,False,8,-0.1327507495880127,-0.1335817128419876,-0.08192441612482071,-0.01914726197719574,,-0.20186980068683624,-0.20539535582065582,,-0.15855832025408745,-0.10206566161165635
27680,80,False,0,,,,,,,,,,
27680,80,False,1,,,,,,,,,,
27680,80,False,2,,,,,,,,,,
27680,80,False,3,,,,,,,,,,
27680,80,False,4,,,,,,,,,,
27680,80,False,5,-0.07231893390417099,,,,,,,,,
27680,80,False,6,-0.11173687875270844,-0.029759490862488747,,,,0.14349901676177979,,,-0.144330482929945,0.03910893015563488
27680,80,False,7,-0.13883113861083984,-0.06271693110466003,-0.00282507436349988,0.016673270612955093,,0.17055872082710266,-0.06834150850772858,,-0.11465430694321792,0.03524021711200476
27680,80,False,8,-0.20878568291664124,-0.1026354655623436,-0.05699057877063751,-0.005688122007995844,,0.04156388342380524,-0.061414193361997604,,-0.10225408462186654,0.03201496694236994
27680,80,False,9,-0.13696017861366272,-0.12244105339050293,-0.036207422614097595,-0.03200769051909447,-0.14461666345596313,-0.4032445251941681,-0.1019255518913269,,-0.09511235542595387,0.0727216461673379
