split,suite,selection,model,episodes,rows,successes,success_rate,brier,log_loss,auroc,ece10
test_new_noise_seen_init,libero_goal,all_queries,budget,3200,37298,34538,0.9260013941766314,0.045666318139616906,0.18802959202752054,0.7970298415272068,0.021298781293211687
test_new_noise_seen_init,libero_goal,all_queries,moe_raw,3200,37298,34538,0.9260013941766314,0.030777165917966576,0.12401427808737986,0.9243142084207188,0.007451504651111957
test_new_noise_seen_init,libero_goal,all_queries,moe,3200,37298,34538,0.9260013941766314,0.03272613469131272,0.13106687076732948,0.9243142084207188,0.018332282346146207
test_new_noise_seen_init,libero_goal,first_alarm,prior,12,12,0,0.0,0.8421461414984158,2.4972044581819803,,0.9176852082813666
test_new_noise_seen_init,libero_goal,first_alarm,budget_raw,12,12,0,0.0,0.006330950803614292,0.07078595195344856,,0.06735339213609791
test_new_noise_seen_init,libero_goal,first_alarm,budget,12,12,0,0.0,0.013027779451232289,0.10325206191345689,,0.09590035846439637
test_new_noise_seen_init,libero_goal,first_alarm,moe_raw,12,12,0,0.0,3.265487928459973e-05,0.005516687200015691,,0.005500291978249896
test_new_noise_seen_init,libero_goal,first_alarm,moe,12,12,0,0.0,0.0003060954433352601,0.017053421400412664,,0.01689842051650362
test_new_noise_seen_init,libero_goal,first_alarm_half_k4,prior,28,28,0,0.0,0.8421461414984155,2.497204458181981,,0.9176852082813668
test_new_noise_seen_init,libero_goal,first_alarm_half_k4,budget_raw,28,28,0,0.0,0.3302918348740314,0.8300741284433536,,0.44947273523466763
test_new_noise_seen_init,libero_goal,first_alarm_half_k4,budget,28,28,0,0.0,0.4232279261530406,1.1401197360017983,,0.5126209952445674
test_new_noise_seen_init,libero_goal,first_alarm_half_k4,moe_raw,28,28,0,0.0,0.0013612568911558819,0.015388643305365554,,0.014615954475467473
test_new_noise_seen_init,libero_goal,first_alarm_half_k4,moe,28,28,0,0.0,0.005809505294405913,0.04036846252349575,,0.03658837770354265
test_new_noise_seen_init,libero_goal,episode_equal,prior,3200,37298,34538,0.97125,0.030792624411860547,0.15522583605625478,0.5,0.05356479171863304
test_new_noise_seen_init,libero_goal,episode_equal,budget_raw,3200,37298,34538,0.97125,0.019443538558727554,0.09733072017264038,0.8147895663520404,0.027996200643781378
test_new_noise_seen_init,libero_goal,episode_equal,budget,3200,37298,34538,0.97125,0.018406536620739572,0.08589108823480884,0.8147895663520404,0.004457756198587244
test_new_noise_seen_init,libero_goal,episode_equal,moe_raw,3200,37298,34538,0.97125,0.01335657916211531,0.06754946275677792,0.9311221811860432,0.01986723099718193
test_new_noise_seen_init,libero_goal,episode_equal,moe,3200,37298,34538,0.97125,0.013148987647450655,0.060676208470296575,0.9311221811860432,0.0076474251365935
test_new_noise_seen_init,libero_goal,q0,prior,3200,3200,3108,0.97125,0.03079262441186053,0.1552258360562547,0.5,0.05356479171863338
test_new_noise_seen_init,libero_goal,q0,budget_raw,3200,3200,3108,0.97125,0.027934781354871402,0.13055879669615933,0.5,0.003368063964860779
test_new_noise_seen_init,libero_goal,q0,budget,3200,3200,3108,0.97125,0.028126428075938303,0.1358998996924493,0.5,0.014247476125205494
test_new_noise_seen_init,libero_goal,q0,moe_raw,3200,3200,3108,0.97125,0.027907168230553784,0.13008749427736896,0.5707186223490571,0.004192774621928574
test_new_noise_seen_init,libero_goal,q0,moe,3200,3200,3108,0.97125,0.028048951259913964,0.13343545072621366,0.5707186223490571,0.012008662014549754
test_new_noise_seen_init,libero_goal,q7,prior,3092,3092,3000,0.9702457956015524,0.03163150705850584,0.15764727773801424,0.5,0.05256058732018587
test_new_noise_seen_init,libero_goal,q7,budget_raw,3092,3092,3000,0.9702457956015524,0.028881385012645932,0.13408783994923998,0.5,0.0035345853480894802
test_new_noise_seen_init,libero_goal,q7,budget,3092,3092,3000,0.9702457956015524,0.029084220761662644,0.1395432555068169,0.5,0.014674094268459337
test_new_noise_seen_init,libero_goal,q7,moe_raw,3092,3092,3000,0.9702457956015524,0.02479169471734049,0.10111302639990333,0.8697028985507247,0.009479242993220286
test_new_noise_seen_init,libero_goal,q7,moe,3092,3092,3000,0.9702457956015524,0.02586653178727123,0.10506612599691678,0.8697028985507247,0.012531089785225725
test_new_noise_seen_init,libero_goal,q15,prior,431,431,339,0.7865429234338747,0.18509145190498935,0.6006106748446253,0.5,0.1311422848474919
test_new_noise_seen_init,libero_goal,q15,budget_raw,431,431,339,0.7865429234338747,0.1685860480640272,0.5204525488369728,0.5,0.026322899423478208
test_new_noise_seen_init,libero_goal,q15,budget,431,431,339,0.7865429234338747,0.1731455308310457,0.5377149232901829,0.5,0.07247329025977156
test_new_noise_seen_init,libero_goal,q15,moe_raw,431,431,339,0.7865429234338747,0.07478233716556508,0.2518456079375998,0.9392715146851353,0.04065606498770358
test_new_noise_seen_init,libero_goal,q15,moe,431,431,339,0.7865429234338747,0.08768100103937114,0.2883547132256301,0.9392715146851353,0.06859339976491338
test_new_noise_seen_init,libero_goal,q25,prior,94,94,2,0.02127659574468085,0.8243723028481451,2.4459001262533797,0.5,0.8964086125366858
test_new_noise_seen_init,libero_goal,q25,budget_raw,94,94,2,0.02127659574468085,0.020893945467391692,0.10431412857393746,0.5,0.00836918449990321
test_new_noise_seen_init,libero_goal,q25,budget,94,94,2,0.02127659574468085,0.021194088529458168,0.10869406042347346,0.5,0.01924022638276106
test_new_noise_seen_init,libero_goal,q25,moe_raw,94,94,2,0.02127659574468085,0.0165865847173359,0.0784891670933193,0.7554347826086957,0.017086573343945245
test_new_noise_seen_init,libero_goal,q25,moe,94,94,2,0.02127659574468085,0.018027394412576062,0.09704437818618161,0.7554347826086957,0.047937545076481305
test_new_noise_seen_init,libero_long,all_queries,prior,3200,85833,74133,0.8636887910244312,0.11780393666040169,0.3985118635745264,0.5,0.008571661286708165
test_new_noise_seen_init,libero_long,all_queries,budget_raw,3200,85833,74133,0.8636887910244312,0.0831630859764586,0.2977902948619891,0.7505182992314229,0.008758581348091524
test_new_noise_seen_init,libero_long,all_queries,budget,3200,85833,74133,0.8636887910244312,0.08556865400514181,0.30753996006620576,0.7505182992314229,0.03709098338361244
test_new_noise_seen_init,libero_long,all_queries,moe_raw,3200,85833,74133,0.8636887910244312,0.06200863213168569,0.21851415982403205,0.9108229860838012,0.010390838009888926
test_new_noise_seen_init,libero_long,all_queries,moe,3200,85833,74133,0.8636887910244312,0.06577794540105532,0.22833804667927304,0.9108229860838012,0.031946491112698525
test_new_noise_seen_init,libero_long,first_alarm_half_k4,prior,145,145,17,0.11724137931034483,0.6479564613565191,1.7236895295497938,0.5,0.737875750427378
test_new_noise_seen_init,libero_long,first_alarm_half_k4,budget_raw,145,145,17,0.11724137931034483,0.25022515173316073,0.7505415365313499,0.7552849264705883,0.36852474146049474
test_new_noise_seen_init,libero_long,first_alarm_half_k4,budget,145,145,17,0.11724137931034483,0.4003160417217882,1.1114147608115943,0.7552849264705883,0.5343141296632057
test_new_noise_seen_init,libero_long,first_alarm_half_k4,moe_raw,145,145,17,0.11724137931034483,0.09507567979810153,0.3138833745146303,0.8143382352941176,0.04575784600054192
test_new_noise_seen_init,libero_long,first_alarm_half_k4,moe,145,145,17,0.11724137931034483,0.0985704079371438,0.3200535679004245,0.8143382352941176,0.07023355752427737
test_new_noise_seen_init,libero_long,episode_equal,prior,3200,85833,74133,0.9296875,0.0709293924648031,0.2813435088517355,0.5,0.0745703702622772
test_new_noise_seen_init,libero_long,episode_equal,budget_raw,3200,85833,74133,0.9296875,0.04822076787823816,0.19936855746493534,0.7603969479194956,0.04670621812521461
test_new_noise_seen_init,libero_long,episode_equal,budget,3200,85833,74133,0.9296875,0.04618118737298227,0.18617312061712718,0.7603969479194956,0.01671686895077743
test_new_noise_seen_init,libero_long,episode_equal,moe_raw,3200,85833,74133,0.9296875,0.036155978386580905,0.14407708574370165,0.9218533425059616,0.032498661865010076
test_new_noise_seen_init,libero_long,episode_equal,moe,3200,85833,74133,0.9296875,0.0355893525341702,0.13563289306040296,0.9218533425059616,0.016984109704661562
test_new_noise_seen_init,libero_long,q0,prior,3200,3200,2975,0.9296875,0.07092939246480313,0.28134350885173537,0.5,0.07457037026227709
test_new_noise_seen_init,libero_long,q0,budget_raw,3200,3200,2975,0.9296875,0.06538728685601398,0.2545839178912797,0.5,0.004316771046045775
test_new_noise_seen_init,libero_long,q0,budget,3200,3200,2975,0.9296875,0.06590232582051946,0.259634389697425,0.5,0.023101373915190737
test_new_noise_seen_init,libero_long,q0,moe_raw,3200,3200,2975,0.9296875,0.0647014700722966,0.24832787766856523,0.6187062558356676,0.004942864510868216
test_new_noise_seen_init,libero_long,q0,moe,3200,3200,2975,0.9296875,0.06557149631212691,0.2559375231456688,0.6187062558356676,0.02723943874660495
test_new_noise_seen_init,libero_long,q7,prior,3200,3200,2975,0.9296875,0.07092939246480313,0.28134350885173537,0.5,0.07457037026227709
test_new_noise_seen_init,libero_long,q7,budget_raw,3200,3200,2975,0.9296875,0.06538728685601398,0.2545839178912797,0.5,0.004316771046045775
test_new_noise_seen_init,libero_long,q7,budget,3200,3200,2975,0.9296875,0.06590232582051946,0.259634389697425,0.5,0.023101373915190737
test_new_noise_seen_init,libero_long,q7,moe_raw,3200,3200,2975,0.9296875,0.049745994725833284,0.1796597478230554,0.8742237161531279,0.011015421599201762
test_new_noise_seen_init,libero_long,q7,moe,3200,3200,2975,0.9296875,0.0536127715888057,0.19030272659429104,0.8742237161531279,0.027857657907447465
test_new_noise_seen_init,libero_long,q15,prior,3173,3173,2948,0.9290891900409707,0.0713543326954911,0.2824056961975466,0.5,0.07397206030324788
test_new_noise_seen_init,libero_long,q15,budget_raw,3173,3173,2948,0.9290891900409707,0.06590075683018155,0.25612245860521826,0.5,0.004276662273058451
test_new_noise_seen_init,libero_long,q15,budget,3173,3173,2948,0.9290891900409707,0.06642968784539852,0.2612719977363752,0.5,0.02339275219837944
test_new_noise_seen_init,libero_long,q15,moe_raw,3173,3173,2948,0.9290891900409707,0.05121250866464701,0.1819337652231223,0.8859520578923563,0.02151828852315973
test_new_noise_seen_init,libero_long,q15,moe,3173,3173,2948,0.9290891900409707,0.05523324078023635,0.1918844730519018,0.8859520578923563,0.02674910594641499
test_new_noise_seen_init,libero_long,q25,prior,1099,1099,874,0.7952684258416742,0.16639842405901664,0.5199794156286696,0.5,0.059848703896048565
test_new_noise_seen_init,libero_long,q25,budget_raw,1099,1099,874,0.7952684258416742,0.16299202711190194,0.5074146927569582,0.5,0.013246524484642475
test_new_noise_seen_init,libero_long,q25,budget,1099,1099,874,0.7952684258416742,0.16937605135659337,0.5328497959721487,0.5,0.08099070721764112
test_new_noise_seen_init,libero_long,q25,moe_raw,1099,1099,874,0.7952684258416742,0.11526410158410647,0.354090621619656,0.8732824815662343,0.037134230481200736
test_new_noise_seen_init,libero_long,q25,moe,1099,1099,874,0.7952684258416742,0.13140781447650332,0.39099612064388334,0.8732824815662343,0.08577433766583355
test_new_noise_seen_init,libero_object,all_queries,prior,3200,45051,44043,0.977625357927682,0.021890455580269592,0.10756937020239692,0.5,0.004054394630015001
test_new_noise_seen_init,libero_object,all_queries,budget_raw,3200,45051,44043,0.977625357927682,0.015178500873620554,0.07516426156424548,0.7482959023811145,0.0027060623043054103
test_new_noise_seen_init,libero_object,all_queries,budget,3200,45051,44043,0.977625357927682,0.015330753859677098,0.07707697114197146,0.7482959023811145,0.006967464492857601
test_new_noise_seen_init,libero_object,all_queries,moe_raw,3200,45051,44043,0.977625357927682,0.012148771928768265,0.055590583069729575,0.913284791756541,0.002356524381774257
test_new_noise_seen_init,libero_object,all_queries,moe,3200,45051,44043,0.977625357927682,0.01236585775714138,0.05735377595523129,0.913284791756541,0.005998303428275164
test_new_noise_seen_init,libero_object,first_alarm_half_k4,prior,10,10,1,0.1,0.8673591860702017,3.6016225859736837,0.5,0.8816797525576969
test_new_noise_seen_init,libero_object,first_alarm_half_k4,budget_raw,10,10,1,0.1,0.10040768460040465,0.3177945752135751,0.8333333333333334,0.1577193470025655
test_new_noise_seen_init,libero_object,first_alarm_half_k4,budget,10,10,1,0.1,0.12790699095615904,0.40754485116313016,0.8333333333333334,0.19702269791622867
test_new_noise_seen_init,libero_object,first_alarm_half_k4,moe_raw,10,10,1,0.1,0.07840225956562402,0.24555690370194524,1.0,0.1234283919132694
test_new_noise_seen_init,libero_object,first_alarm_half_k4,moe,10,10,1,0.1,0.07280328895131845,0.23001712102548874,1.0,0.13124208335160858
test_new_noise_seen_init,libero_object,episode_equal,prior,3200,45051,44043,0.98875,0.011173425898895393,0.06327929693141657,0.5,0.0070702474423031125
test_new_noise_seen_init,libero_object,episode_equal,budget_raw,3200,45051,44043,0.98875,0.007889868289483171,0.04356477981909301,0.7514269897033412,0.004462780267540395
test_new_noise_seen_init,libero_object,episode_equal,budget,3200,45051,44043,0.98875,0.007847397600970056,0.04268179020351722,0.7514269897033412,0.0010408915823880082
test_new_noise_seen_init,libero_object,episode_equal,moe_raw,3200,45051,44043,0.98875,0.006452238406819653,0.032525435110594844,0.9155007067890698,0.003362201842033217
test_new_noise_seen_init,libero_object,episode_equal,moe,3200,45051,44043,0.98875,0.006449976104372996,0.03183500882345738,0.9155007067890698,0.0004653527309250633
test_new_noise_seen_init,libero_object,q0,prior,3200,3200,3164,0.98875,0.011173425898895393,0.0632792969314166,0.5,0.0070702474423030015
test_new_noise_seen_init,libero_object,q0,budget_raw,3200,3200,3164,0.98875,0.011127749303254098,0.06189081415853199,0.5,0.0020764882022538123
test_new_noise_seen_init,libero_object,q0,budget,3200,3200,3164,0.98875,0.011147769115194045,0.06324126335528128,0.5,0.004932708707601097
test_new_noise_seen_init,libero_object,q0,moe_raw,3200,3200,3164,0.98875,0.011130375980424217,0.06233252997268975,0.5367546354825116,0.002279157680304067
test_new_noise_seen_init,libero_object,q0,moe,3200,3200,3164,0.98875,0.011153450640515436,0.0643061285525051,0.5367546354825116,0.005646718648739668
test_new_noise_seen_init,libero_object,q7,prior,3200,3200,3164,0.98875,0.011173425898895393,0.0632792969314166,0.5,0.0070702474423030015
test_new_noise_seen_init,libero_object,q7,budget_raw,3200,3200,3164,0.98875,0.011127749303254098,0.06189081415853199,0.5,0.0020764882022538123
test_new_noise_seen_init,libero_object,q7,budget,3200,3200,3164,0.98875,0.011147769115194045,0.06324126335528128,0.5,0.004932708707601097
test_new_noise_seen_init,libero_object,q7,moe_raw,3200,3200,3164,0.98875,0.010123100192703063,0.04752269944911296,0.8831823289787891,0.0014986034491469955
test_new_noise_seen_init,libero_object,q7,moe,3200,3200,3164,0.98875,0.010303170238056244,0.04867369975317315,0.8831823289787891,0.004575453573386943
test_new_noise_seen_init,libero_object,q15,prior,422,422,386,0.9146919431279621,0.0825179589169495,0.358123548444987,0.5,0.06698780942973492
test_new_noise_seen_init,libero_object,q15,budget_raw,422,422,386,0.9146919431279621,0.07816912950685928,0.29251626812299186,0.5,0.011770182755770353
test_new_noise_seen_init,libero_object,q15,budget,422,422,386,0.9146919431279621,0.07944202013291322,0.3042507869885395,0.5,0.03756897427609884
test_new_noise_seen_init,libero_object,q15,moe_raw,422,422,386,0.9146919431279621,0.05700117565978274,0.1943882860675398,0.9031375935521013,0.030887505713978556
test_new_noise_seen_init,libero_object,q15,moe,422,422,386,0.9146919431279621,0.05659638596331722,0.19915251790518793,0.9031375935521013,0.028238055772750674
test_new_noise_seen_init,libero_object,q25,prior,38,38,2,0.05263157894736842,0.9129920047335625,3.790208504110511,0.5,0.9290481736103284
test_new_noise_seen_init,libero_object,q25,budget_raw,38,38,2,0.05263157894736842,0.0502072263182386,0.21071760586657268,0.5,0.018593828905399068
test_new_noise_seen_init,libero_object,q25,budget,38,38,2,0.05263157894736842,0.0500280307193825,0.20764402699635365,0.5,0.012904839189511283
test_new_noise_seen_init,libero_object,q25,moe_raw,38,38,2,0.05263157894736842,0.03069364076251227,0.1531640620689074,0.5555555555555556,0.02692010874746975
test_new_noise_seen_init,libero_object,q25,moe,38,38,2,0.05263157894736842,0.03151849700344145,0.15882392866702424,0.5555555555555556,0.039591922115647354
test_new_noise_seen_init,libero_spatial,all_queries,prior,3200,35538,33140,0.9325229331982666,0.06293067098561929,0.2471159235125189,0.5,0.0025997553830144904
test_new_noise_seen_init,libero_spatial,all_queries,budget_raw,3200,35538,33140,0.9325229331982666,0.040717960375948326,0.1722137208779119,0.7501549898502222,0.0023189513990721036
test_new_noise_seen_init,libero_spatial,all_queries,budget,3200,35538,33140,0.9325229331982666,0.04084493101159595,0.173416479531713,0.7501549898502222,0.010182260062464893
test_new_noise_seen_init,libero_spatial,all_queries,moe_raw,3200,35538,33140,0.9325229331982666,0.033053800878858765,0.14082976818398416,0.8604157973628196,0.003239019990482356
test_new_noise_seen_init,libero_spatial,all_queries,moe,3200,35538,33140,0.9325229331982666,0.033325988630312164,0.14188207953491272,0.8604157973628196,0.008048199832981192
test_new_noise_seen_init,libero_spatial,first_alarm_half_k4,prior,38,38,1,0.02631578947368421,0.84212958096353,2.5901234452832833,0.5,0.903607388341568
test_new_noise_seen_init,libero_spatial,first_alarm_half_k4,budget_raw,38,38,1,0.02631578947368421,0.02604477811403294,0.14124054096830677,0.5,0.020530694483431013
test_new_noise_seen_init,libero_spatial,first_alarm_half_k4,budget,38,38,1,0.02631578947368421,0.02592105056695333,0.1326493531070306,0.5,0.017256357347145264
test_new_noise_seen_init,libero_spatial,first_alarm_half_k4,moe_raw,38,38,1,0.02631578947368421,0.025911021432830573,0.13192374855846242,0.8378378378378379,0.018561235737375312
test_new_noise_seen_init,libero_spatial,first_alarm_half_k4,moe,38,38,1,0.02631578947368421,0.025795163955345122,0.12655624677044186,0.8378378378378379,0.01575296555765089
test_new_noise_seen_init,libero_spatial,episode_equal,prior,3200,35538,33140,0.9659375,0.03419927749617683,0.16072223097176874,0.5,0.03601432218474798
test_new_noise_seen_init,libero_spatial,episode_equal,budget_raw,3200,35538,33140,0.9659375,0.02186918808281813,0.10845748403265856,0.7562300073604787,0.021777439312320176
test_new_noise_seen_init,libero_spatial,episode_equal,budget,3200,35538,33140,0.9659375,0.021400744925409252,0.1033295146001893,0.7562300073604787,0.01039655280852659
test_new_noise_seen_init,libero_spatial,episode_equal,moe_raw,3200,35538,33140,0.9659375,0.01798430338152502,0.0896894929845659,0.8598732705571368,0.01853781094259089
test_new_noise_seen_init,libero_spatial,episode_equal,moe,3200,35538,33140,0.9659375,0.017660361170676504,0.0856617242818097,0.8598732705571368,0.01024619192395694
test_new_noise_seen_init,libero_spatial,q0,prior,3200,3200,3091,0.9659375,0.03419927749617683,0.16072223097176874,0.5,0.03601432218474765
test_new_noise_seen_init,libero_spatial,q0,budget_raw,3200,3200,3091,0.9659375,0.03290414274974176,0.1486199682130585,0.5,0.001377191341737749
test_new_noise_seen_init,libero_spatial,q0,budget,3200,3200,3091,0.9659375,0.0329663682934565,0.1497457438593704,0.5,0.0080076338394377
test_new_noise_seen_init,libero_spatial,q0,moe_raw,3200,3200,3091,0.9659375,0.03284662094339279,0.14774837954717643,0.5626960782858788,0.001331731371534306
test_new_noise_seen_init,libero_spatial,q0,moe,3200,3200,3091,0.9659375,0.03290349349155474,0.14870421190642624,0.5626960782858788,0.007432120273806797
test_new_noise_seen_init,libero_spatial,q7,prior,3187,3187,3078,0.9657985566363351,0.03431874744106313,0.16108147041103088,0.5,0.035875378821082826
test_new_noise_seen_init,libero_spatial,q7,budget_raw,3187,3187,3078,0.9657985566363351,0.03303323789356212,0.14907901484766986,0.5,0.001238247978072815
test_new_noise_seen_init,libero_spatial,q7,budget,3187,3187,3078,0.9657985566363351,0.033098071355633016,0.15024887867902723,0.5,0.008146577203102745
test_new_noise_seen_init,libero_spatial,q7,moe_raw,3187,3187,3078,0.9657985566363351,0.030417961693413827,0.1287393507227081,0.7776973013573689,0.0067128318706884665
test_new_noise_seen_init,libero_spatial,q7,moe,3187,3187,3078,0.9657985566363351,0.03050655305604821,0.1285276486236239,0.7776973013573689,0.003911065031004475
test_new_noise_seen_init,libero_spatial,q15,prior,115,115,6,0.05217391304347826,0.8198955676485994,2.5232670113625666,0.5,0.8777492647717741
test_new_noise_seen_init,libero_spatial,q15,budget_raw,115,115,6,0.05217391304347826,0.050155029238707384,0.21574737019429224,0.5,0.02651854817854017
test_new_noise_seen_init,libero_spatial,q15,budget,115,115,6,0.05217391304347826,0.04963011839897037,0.207031407667731,0.5,0.013353746955837596
test_new_noise_seen_init,libero_spatial,q15,moe_raw,115,115,6,0.05217391304347826,0.04827160600124255,0.19997604070101485,0.6422018348623852,0.026861046941146192
test_new_noise_seen_init,libero_spatial,q15,moe,115,115,6,0.05217391304347826,0.04739584515147807,0.1929849636288667,0.6422018348623852,0.018102827446196283
