task,evaluation,chunk,family,conditional_auc,ci_low,ci_high,pairs,mixed_scenes
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,5,shared_identity,0.36033519553072624,0.19883554827940422,0.6169354838709677,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,5,hidden_identity,0.3659217877094972,0.17105263157894737,0.5517303176368804,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,5,base,0.32122905027932963,0.1569595433109953,0.5253456221198156,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,5,base_routed,0.5279329608938548,0.4009216589861751,0.6636155708460754,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,6,routed_identity,0.7039106145251397,0.5317070676841738,0.9215939278937377,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,6,routed_scalar,0.34916201117318435,0.2733474334967762,0.4507071115215885,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,6,routed_full,0.5418994413407822,0.3582709990775972,0.8064516129032258,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,6,shared_identity,0.8268156424581006,0.5529953917050692,0.9742473107609255,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,6,hidden_identity,0.6424581005586593,0.4228865641079492,0.8276717138468289,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,6,base,0.8491620111731844,0.5781648661073441,0.9815312549396301,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,6,base_routed,0.6899441340782123,0.5217313664596274,0.8439024390243902,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,7,routed_identity,0.6033519553072626,0.45081783704428674,0.7585024816853783,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,7,routed_scalar,0.7402234636871509,0.6440677966101694,0.8431372549019608,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,7,routed_full,0.7262569832402235,0.6626084612786741,0.7906158173117287,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,7,shared_identity,0.6005586592178771,0.45121951219512196,0.7561331750485641,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,7,hidden_identity,0.5223463687150838,0.3006535947712418,0.7073248243075649,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,7,base,0.553072625698324,0.3953488372093023,0.7142857142857143,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,7,base_routed,0.7067039106145251,0.5645161290322581,0.8093023255813954,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,8,routed_identity,0.5251396648044693,0.25969802626213195,0.711250280492034,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,8,routed_scalar,0.6396648044692738,0.3224043715846995,0.8602150537634409,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,8,routed_full,0.5251396648044693,0.24183006535947713,0.7413804476389774,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,8,shared_identity,0.39385474860335196,0.22766939890710383,0.5683930409844101,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,8,hidden_identity,0.5502793296089385,0.27049180327868855,0.7474541751527495,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,8,base,0.6536312849162011,0.38507217433956975,0.8461610486891384,358,8
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,scene_loso,8,base_routed,0.6201117318435754,0.36270826963303776,0.7867132867132867,358,8
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,0,routed_identity,0.49238578680203043,0.39534535580002783,0.6714461358313815,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,0,routed_scalar,0.4873096446700508,0.3867356887506384,0.5954333410440279,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,0,routed_full,0.4873096446700508,0.39285714285714285,0.6106883037040832,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,0,shared_identity,0.4416243654822335,0.34145396105123843,0.5433593901540131,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,0,hidden_identity,0.47715736040609136,0.3541522790055249,0.5555555555555556,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,0,base,0.4365482233502538,0.2818115622241836,0.5193187533530041,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,0,base_routed,0.4467005076142132,0.3154253355704698,0.5352148242993312,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,1,routed_identity,0.5431472081218274,0.4,0.6845708765507422,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,1,routed_scalar,0.49746192893401014,0.39558823529411763,0.622519680119955,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,1,routed_full,0.47715736040609136,0.3774409353905497,0.5875071564885496,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,1,shared_identity,0.49746192893401014,0.3558251327870877,0.5750040849673201,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,1,hidden_identity,0.5228426395939086,0.4141394412878788,0.6458333333333334,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,1,base,0.49746192893401014,0.3699373390974887,0.6174545992893801,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,1,base_routed,0.467005076142132,0.3546511627906977,0.5590617910049378,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,2,routed_identity,0.7106598984771574,0.5929169327616094,0.8313985085945399,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,2,routed_scalar,0.5279187817258884,0.41665772532188844,0.6732723782582339,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,2,routed_full,0.6142131979695431,0.47297297297297297,0.7907029598308667,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,2,shared_identity,0.45685279187817257,0.2749931318681319,0.5892904135338345,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,2,hidden_identity,0.48223350253807107,0.27080853174603176,0.6906493362011422,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,2,base,0.48223350253807107,0.2653061224489796,0.6493577590292917,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,2,base_routed,0.5482233502538071,0.4444444444444444,0.7237582215206525,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,3,routed_identity,0.6294416243654822,0.47619047619047616,0.7574150268336312,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,3,routed_scalar,0.6345177664974619,0.4768192669028184,0.780320247933884,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,3,routed_full,0.6294416243654822,0.44603339067876135,0.7713008829561651,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,3,shared_identity,0.5583756345177665,0.4266021316783594,0.7170668382744539,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,3,hidden_identity,0.5279187817258884,0.3695439640514938,0.703233100988815,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,3,base,0.5482233502538071,0.3892599310720116,0.7561177738849209,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,3,base_routed,0.6395939086294417,0.48635924158714217,0.7965207122093022,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,4,routed_identity,0.48223350253807107,0.3642694805194805,0.6181948986265531,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,4,routed_scalar,0.5583756345177665,0.42432677297056204,0.7738270308123247,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,4,routed_full,0.5939086294416244,0.4638499452354874,0.814583449273749,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,4,shared_identity,0.5126903553299492,0.39086027812140084,0.6875,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,4,hidden_identity,0.4619289340101523,0.35833022388059704,0.5714285714285714,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,4,base,0.49746192893401014,0.37837404712404715,0.6390977443609023,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,4,base_routed,0.5431472081218274,0.4312205074286859,0.7402597402597403,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,5,routed_identity,0.40609137055837563,0.2816867222754,0.5267252939962862,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,5,routed_scalar,0.49238578680203043,0.3492063492063492,0.6699029126213593,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,5,routed_full,0.4365482233502538,0.31123544188170815,0.5662214611872144,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,5,shared_identity,0.4720812182741117,0.29709965561773566,0.5855269411646988,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,5,hidden_identity,0.5126903553299492,0.35954238027708085,0.6388929980276133,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,5,base,0.49238578680203043,0.3360655737704918,0.5833445945945944,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,5,base_routed,0.48223350253807107,0.336734693877551,0.580952380952381,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,6,routed_identity,0.8324873096446701,0.5372863941163747,0.9608587142394971,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,6,routed_scalar,0.8324873096446701,0.6545421122994652,0.9159736308316428,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,6,routed_full,0.8629441624365483,0.6354136029411764,0.9626223478151047,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,6,shared_identity,0.868020304568528,0.6206844619858746,0.9737726347369549,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,6,hidden_identity,0.8527918781725888,0.6292089525190286,0.9521292489616004,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,6,base,0.883248730964467,0.6732538253825383,0.9750810998686954,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,6,base_routed,0.8984771573604061,0.7217391304347827,0.974620895714194,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,7,routed_identity,0.9289340101522843,0.7446808510638298,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,7,routed_scalar,0.9543147208121827,0.8479375920717825,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,7,routed_full,0.9390862944162437,0.7872340425531915,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,7,shared_identity,0.8984771573604061,0.6912425454052589,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,7,hidden_identity,0.9086294416243654,0.7126400862068966,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,7,base,0.8934010152284264,0.6702127659574468,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,7,base_routed,0.934010152284264,0.7655097451274363,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,8,routed_identity,0.934010152284264,0.7391004497751124,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,8,routed_scalar,0.8934010152284264,0.6702050196240447,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,8,routed_full,0.8984771573604061,0.6698944702406079,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,8,shared_identity,0.9543147208121827,0.8543689320388349,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,8,hidden_identity,0.9137055837563451,0.721728439059159,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,8,base,0.9441624365482234,0.8188962113431473,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,seed_heldout,8,base_routed,0.8984771573604061,0.6721086907702672,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,0,routed_identity,0.47141190198366395,0.39925181192801423,0.5881710183512069,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,0,routed_scalar,0.44457409568261375,0.34757937733273536,0.5663721404178753,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,0,routed_full,0.4352392065344224,0.3289572781496506,0.5948916658967014,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,0,shared_identity,0.4235705950991832,0.31298912538339996,0.5141803942749122,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,0,hidden_identity,0.38739789964994165,0.2936218655046913,0.4591325786512952,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,0,base,0.3442240373395566,0.26516203462028354,0.38732438937422,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,0,base_routed,0.32438739789964993,0.24294956706284895,0.4300496171276761,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,1,routed_identity,0.47607934655775963,0.2598264311428861,0.5766555503759219,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,1,routed_scalar,0.4597432905484247,0.34981191573109094,0.5747152655424113,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,1,routed_full,0.4515752625437573,0.35293267596055766,0.5555603948896631,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,1,shared_identity,0.3057176196032672,0.17793239317198467,0.37600619532179513,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,1,hidden_identity,0.3162193698949825,0.22134911341585814,0.4018761291905515,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,1,base,0.32555425904317387,0.2389702191117411,0.4097745455022889,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,1,base_routed,0.34889148191365227,0.2534509844993716,0.4506817343276573,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,2,routed_identity,0.5495915985997666,0.44928683883053255,0.6797549641327769,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,2,routed_scalar,0.36989498249708286,0.2622102648027755,0.5799671447267967,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,2,routed_full,0.4340723453908985,0.3308685633797988,0.613643280632411,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,2,shared_identity,0.4294049008168028,0.3025411084899037,0.5382545702401342,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,2,hidden_identity,0.41073512252042005,0.2895533983350439,0.5343009784401443,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,2,base,0.43173862310385064,0.3270047762889926,0.5162510181704261,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,2,base_routed,0.42123687281213534,0.3100654362416107,0.6006708867608072,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,3,routed_identity,0.4970828471411902,0.41103619892728305,0.656257301401869,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,3,routed_scalar,0.6044340723453909,0.4935029686839096,0.7318440160019738,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,3,routed_full,0.543757292882147,0.4526717094048766,0.6966838289472487,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,3,shared_identity,0.4807467911318553,0.3761250526956766,0.5842148349463078,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,3,hidden_identity,0.4329054842473746,0.3533797179515954,0.5006420150214199,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,3,base,0.45274212368728123,0.3678832392662769,0.5315917928352776,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,3,base_routed,0.48191365227537925,0.4029438623008318,0.6170694595339016,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,4,routed_identity,0.4352392065344224,0.29102672123254697,0.6717129930836985,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,4,routed_scalar,0.49474912485414235,0.3741352996115872,0.6874157157676348,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,4,routed_full,0.5355892648774796,0.4017987511233147,0.7628627271804242,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,4,shared_identity,0.42707117852975496,0.32528523275843735,0.6214047380714046,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,4,hidden_identity,0.4329054842473746,0.340513969958443,0.6072610261026102,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,4,base,0.4364060676779463,0.35169401156719415,0.5962510716472748,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,4,base_routed,0.5122520420070011,0.39059190636607066,0.7596439169139466,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,5,routed_identity,0.4539089848308051,0.33585282452163034,0.6135781897613979,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,5,routed_scalar,0.5309218203033839,0.36682127705361534,0.6699271198782917,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,5,routed_full,0.5180863477246208,0.385389310223724,0.6681412786108917,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,5,shared_identity,0.4749124854142357,0.3270234983532856,0.6136170338307996,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,5,hidden_identity,0.4865810968494749,0.3771617867043893,0.5980407669396872,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,5,base,0.4539089848308051,0.35280035019624,0.557696587537092,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,5,base_routed,0.5285880980163361,0.375,0.6509112731152203,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,6,routed_identity,0.8891481913652275,0.7102302752177596,0.9719267252355488,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,6,routed_scalar,0.7456242707117853,0.5882296051883036,0.8196731942761157,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,6,routed_full,0.8669778296382731,0.6582243577810871,0.963806301591902,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,6,shared_identity,0.8611435239206534,0.689251604478486,0.9425499937785521,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,6,hidden_identity,0.8273045507584598,0.6328209707131847,0.9311691697955777,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,6,base,0.8296382730455076,0.6448406799617338,0.9270156143992369,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,6,base_routed,0.882147024504084,0.7126171805540737,0.9608241411577888,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,7,routed_identity,0.9346557759626605,0.7571428571428571,0.9982877078523971,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,7,routed_scalar,0.9171528588098017,0.7556802982832225,0.9929680213191207,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,7,routed_full,0.9346557759626605,0.7675012538241638,0.9980582524271845,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,7,shared_identity,0.9159859976662778,0.7167710810316444,0.9977273049919984,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,7,hidden_identity,0.911318553092182,0.7011469134313962,0.9969971469971469,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,7,base,0.9101516919486581,0.7003278778632057,0.9963242003005581,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,7,base_routed,0.926487747957993,0.7346823864681008,1.0,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,8,routed_identity,0.9276546091015169,0.7281003223642932,0.9987930175961469,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,8,routed_scalar,0.8833138856476079,0.6581291534195041,0.9976344493925888,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,8,routed_full,0.9054842473745625,0.6963106957775264,0.9982059552289815,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,8,shared_identity,0.9393232205367561,0.7988625105823441,1.0,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,8,hidden_identity,0.9299883313885647,0.7664093820377261,0.9987930175961469,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,8,base,0.9393232205367561,0.792335705014182,1.0,857,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,scene_loso,8,base_routed,0.9171528588098017,0.7389824046920821,0.9977222895911925,857,12
