task,chunk,family,conditional_auc,ci_low,ci_high,pairs,mixed_scenes
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,hidden_identity,0.4365482233502538,0.34517766497461927,0.5825242718446602,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,base,0.47715736040609136,0.3712502414525787,0.6040268456375839,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,base_routed,0.49238578680203043,0.37962962962962965,0.6043249121632925,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,routed_identity,0.45685279187817257,0.36075213423609065,0.6056638979174186,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,routed_scalar,0.48223350253807107,0.350247461928934,0.651014438361003,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,routed_full,0.45685279187817257,0.3276997903075489,0.6328178755733944,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,shared_identity,0.467005076142132,0.40091981132075477,0.5617977528089888,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,hidden_identity,0.47715736040609136,0.36944986279631037,0.5962824260138837,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,base,0.5076142131979695,0.4071845594525235,0.6303172666259912,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,base_routed,0.48223350253807107,0.40625,0.6111111111111112,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_identity,0.350253807106599,0.22288696269795338,0.544647475369458,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_scalar,0.49238578680203043,0.3047271268057785,0.5763919780545669,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_full,0.467005076142132,0.3229166666666667,0.5748515115517951,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_identity,0.4619289340101523,0.37864007520062853,0.6020633253301317,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_identity,0.4517766497461929,0.37221899224806204,0.6102965049656226,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,base,0.4467005076142132,0.3802072572314049,0.5866802325581394,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,base_routed,0.4365482233502538,0.35714285714285715,0.5352133388566693,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,routed_identity,0.5329949238578681,0.39739378120421603,0.7100014792899407,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,routed_scalar,0.48223350253807107,0.37333098591549296,0.5934065934065934,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,routed_full,0.49746192893401014,0.4,0.5985915492957746,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,shared_identity,0.43147208121827413,0.3384615384615385,0.537421802892011,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,hidden_identity,0.467005076142132,0.3567567567567568,0.6143790849673203,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,base,0.47715736040609136,0.3756869888296461,0.6065633455355721,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,base_routed,0.4619289340101523,0.36363636363636365,0.5853745644599302,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,4,routed_identity,0.5634517766497462,0.40297989220563846,0.8071494708994709,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,4,routed_scalar,0.4365482233502538,0.3150675033652704,0.6423357664233577,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,4,routed_full,0.45685279187817257,0.3478206111050268,0.6428571428571429,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,4,shared_identity,0.5126903553299492,0.4061275563677407,0.6607168964076858,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,4,hidden_identity,0.5634517766497462,0.45069548496653683,0.75,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,4,base,0.5532994923857868,0.4328336388234267,0.7640449438202247,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,4,base_routed,0.5025380710659898,0.37909952192164176,0.7143105158730155,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,routed_identity,0.5634517766497462,0.409983918128655,0.8052105661328961,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,routed_scalar,0.45685279187817257,0.3333333333333333,0.6944444444444444,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,routed_full,0.49238578680203043,0.320847045111751,0.782608695652174,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,shared_identity,0.49238578680203043,0.3418335298943698,0.72,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,hidden_identity,0.49238578680203043,0.3761052492247182,0.714372119815667,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,base,0.49238578680203043,0.36014942528735633,0.696969696969697,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,base_routed,0.49746192893401014,0.342535852034966,0.7478260869565218,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,6,routed_identity,0.8426395939086294,0.5912855186579938,0.9586798159666013,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,6,routed_scalar,0.7918781725888325,0.5637400597823021,0.9003565536330292,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,6,routed_full,0.8426395939086294,0.5925836030204962,0.9593227228882458,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,6,shared_identity,0.8629441624365483,0.663705526458371,0.9512244494914583,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,6,hidden_identity,0.8730964467005076,0.6917293233082706,0.9540858009870614,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,6,base,0.868020304568528,0.6639289859277527,0.9576812076812076,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,6,base_routed,0.8477157360406091,0.6065449577744659,0.962645382817066,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,routed_identity,0.9390862944162437,0.8369416996047432,0.9864895028957529,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,routed_scalar,0.9035532994923858,0.767827380952381,0.9666666666666667,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,routed_full,0.949238578680203,0.8604608413132695,0.9893062350665605,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,shared_identity,0.9441624365482234,0.8454545454545455,0.986931277365315,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,hidden_identity,0.9289340101522843,0.8272602004294918,0.9777805077805077,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,base,0.9543147208121827,0.9148936170212766,0.9814814814814815,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,base_routed,0.9593908629441624,0.887215013339801,0.990571472045909,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,routed_identity,0.9796954314720813,0.9148936170212766,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,routed_scalar,0.9390862944162437,0.8,0.9945945945945946,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,routed_full,0.9644670050761421,0.851063829787234,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,shared_identity,0.9644670050761421,0.8896360153256705,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,hidden_identity,0.9543147208121827,0.8630904377880185,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,base,0.9543147208121827,0.8630904377880185,1.0,197,12
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,base_routed,0.9746192893401016,0.9086752502634352,1.0,197,12
