feature,t,auc,pairs,n_alive,n_fail
A|wc_eff|delta,25,0.4487051792828685,2008,512,216
A|wc_ent_d0|level,25,0.5473107569721115,2008,512,216
A|wc_ent_d0|delta,25,0.3889442231075697,2008,512,216
A|wc_ent_d9|level,25,0.488296812749004,2008,512,216
A|wc_ent_d9|delta,25,0.4213147410358566,2008,512,216
A|wc_ent_d9_minus_d0|level,25,0.4940239043824701,2008,512,216
A|wc_ent_d9_minus_d0|delta,25,0.5017430278884463,2008,512,216
A|wc_ent_early02|level,25,0.5291334661354582,2008,512,216
A|wc_ent_early02|delta,25,0.38969123505976094,2008,512,216
A|wc_ent_late79|level,25,0.49203187250996017,2008,512,216
A|wc_ent_late79|delta,25,0.43675298804780877,2008,512,216
A|wc_ent_late_minus_early|level,25,0.5054780876494024,2008,512,216
A|wc_ent_late_minus_early|delta,25,0.5323705179282868,2008,512,216
A|wc_ent_mean|level,25,0.5077191235059761,2008,512,216
A|wc_ent_mean|delta,25,0.40587649402390436,2008,512,216
A|wc_ent_range|level,25,0.5057270916334662,2008,512,216
A|wc_ent_range|delta,25,0.5042330677290837,2008,512,216
A|wc_ent_std|level,25,0.49252988047808766,2008,512,216
A|wc_ent_std|delta,25,0.5249003984063745,2008,512,216
A|wc_front3frac|level,25,0.4487051792828685,2008,512,216
A|wc_front3frac|delta,25,0.5204183266932271,2008,512,216
A|wc_net|level,25,0.5443227091633466,2008,512,216
A|wc_net|delta,25,0.48256972111553786,2008,512,216
A|wc_path|level,25,0.5517928286852589,2008,512,216
A|wc_path|delta,25,0.5428286852589641,2008,512,216
A|wc_step0to1|level,25,0.5388446215139442,2008,512,216
A|wc_step0to1|delta,25,0.4905378486055777,2008,512,216
A|wc_step1to2|level,25,0.5114541832669323,2008,512,216
A|wc_step1to2|delta,25,0.4760956175298805,2008,512,216
A|wc_step2to3|level,25,0.5144422310756972,2008,512,216
A|wc_step2to3|delta,25,0.5124501992031872,2008,512,216
A|wc_step3to4|level,25,0.5348605577689243,2008,512,216
A|wc_step3to4|delta,25,0.549800796812749,2008,512,216
A|wc_step4to5|level,25,0.5189243027888446,2008,512,216
A|wc_step4to5|delta,25,0.5433266932270916,2008,512,216
A|wc_step5to6|level,25,0.5677290836653387,2008,512,216
A|wc_step5to6|delta,25,0.5766932270916335,2008,512,216
A|wc_step6to7|level,25,0.5572709163346613,2008,512,216
A|wc_step6to7|delta,25,0.523406374501992,2008,512,216
A|wc_step7to8|level,25,0.5393426294820717,2008,512,216
A|wc_step7to8|delta,25,0.5408366533864541,2008,512,216
A|wc_step8to9|level,25,0.5293824701195219,2008,512,216
A|wc_step8to9|delta,25,0.4960159362549801,2008,512,216
A|wc_stepargmax|level,25,0.5323705179282868,2008,512,216
A|wc_stepargmax|delta,25,0.47808764940239046,2008,512,216
A|wc_stepmax|level,25,0.5239043824701195,2008,512,216
A|wc_stepmax|delta,25,0.4910358565737052,2008,512,216
A|wc_varsum|level,25,0.525398406374502,2008,512,216
A|wc_varsum|delta,25,0.522410358565737,2008,512,216
A|xchunk_hell_d0|level,25,0.4252988047808765,2008,512,216
A|xchunk_hell_d1|level,25,0.43326693227091634,2008,512,216
A|xchunk_hell_d2|level,25,0.4347609561752988,2008,512,216
A|xchunk_hell_d3|level,25,0.43725099601593626,2008,512,216
A|xchunk_hell_d4|level,25,0.44671314741035856,2008,512,216
A|xchunk_hell_d5|level,25,0.4536852589641434,2008,512,216
A|xchunk_hell_d6|level,25,0.46065737051792827,2008,512,216
A|xchunk_hell_d7|level,25,0.4626494023904382,2008,512,216
A|xchunk_hell_d8|level,25,0.46663346613545814,2008,512,216
A|xchunk_hell_d9|level,25,0.4750996015936255,2008,512,216
A|xchunk_hell_dmean|level,25,0.45268924302788843,2008,512,216
A|xchunk_hell_early02|level,25,0.43675298804780877,2008,512,216
A|xchunk_hell_late79|level,25,0.46613545816733065,2008,512,216
A|xchunk_hell_late_minus_early|level,25,0.5139442231075697,2008,512,216
A|xchunk_hell_late_over_early|level,25,0.5418326693227091,2008,512,216
F|wc_back3frac|level,25,0.48705179282868527,2008,512,216
F|wc_back3frac|delta,25,0.45717131474103584,2008,512,216
F|wc_backminusfront|level,25,0.4815737051792829,2008,512,216
F|wc_backminusfront|delta,25,0.4915338645418327,2008,512,216
F|wc_centroid|level,25,0.48854581673306774,2008,512,216
F|wc_centroid|delta,25,0.4855577689243028,2008,512,216
F|wc_disp|level,25,0.4910358565737052,2008,512,216
F|wc_disp|delta,25,0.4820717131474104,2008,512,216
F|wc_earlylate_hell|level,25,0.49352589641434264,2008,512,216
F|wc_earlylate_hell|delta,25,0.4965139442231076,2008,512,216
F|wc_eff|level,25,0.48754980079681276,2008,512,216
F|wc_eff|delta,25,0.450199203187251,2008,512,216
F|wc_ent_d0|level,25,0.5159362549800797,2008,512,216
F|wc_ent_d0|delta,25,0.461902390438247,2008,512,216
F|wc_ent_d9|level,25,0.4960159362549801,2008,512,216
F|wc_ent_d9|delta,25,0.5186752988047809,2008,512,216
F|wc_ent_d9_minus_d0|level,25,0.49626494023904383,2008,512,216
F|wc_ent_d9_minus_d0|delta,25,0.524402390438247,2008,512,216
F|wc_ent_early02|level,25,0.5042330677290837,2008,512,216
F|wc_ent_early02|delta,25,0.4646414342629482,2008,512,216
F|wc_ent_late79|level,25,0.48132470119521914,2008,512,216
F|wc_ent_late79|delta,25,0.5273904382470119,2008,512,216
F|wc_ent_late_minus_early|level,25,0.46663346613545814,2008,512,216
F|wc_ent_late_minus_early|delta,25,0.5273904382470119,2008,512,216
F|wc_ent_mean|level,25,0.48182270916334663,2008,512,216
F|wc_ent_mean|delta,25,0.5072211155378487,2008,512,216
F|wc_ent_range|level,25,0.5117031872509961,2008,512,216
F|wc_ent_range|delta,25,0.521414342629482,2008,512,216
F|wc_ent_std|level,25,0.5199203187250996,2008,512,216
F|wc_ent_std|delta,25,0.522410358565737,2008,512,216
F|wc_front3frac|level,25,0.5049800796812749,2008,512,216
F|wc_front3frac|delta,25,0.5114541832669323,2008,512,216
F|wc_net|level,25,0.4960159362549801,2008,512,216
F|wc_net|delta,25,0.48406374501992033,2008,512,216
F|wc_path|level,25,0.4845617529880478,2008,512,216
F|wc_path|delta,25,0.46215139442231074,2008,512,216
F|wc_step0to1|level,25,0.5064741035856574,2008,512,216
F|wc_step0to1|delta,25,0.4541832669322709,2008,512,216
F|wc_step1to2|level,25,0.4686254980079681,2008,512,216
F|wc_step1to2|delta,25,0.45667330677290835,2008,512,216
F|wc_step2to3|level,25,0.4945219123505976,2008,512,216
F|wc_step2to3|delta,25,0.47808764940239046,2008,512,216
F|wc_step3to4|level,25,0.4701195219123506,2008,512,216
F|wc_step3to4|delta,25,0.4845617529880478,2008,512,216
F|wc_step4to5|level,25,0.4905378486055777,2008,512,216
F|wc_step4to5|delta,25,0.4601593625498008,2008,512,216
F|wc_step5to6|level,25,0.4895418326693227,2008,512,216
F|wc_step5to6|delta,25,0.4795816733067729,2008,512,216
F|wc_step6to7|level,25,0.49352589641434264,2008,512,216
F|wc_step6to7|delta,25,0.4955179282868526,2008,512,216
F|wc_step7to8|level,25,0.4910358565737052,2008,512,216
F|wc_step7to8|delta,25,0.47908366533864544,2008,512,216
F|wc_step8to9|level,25,0.46663346613545814,2008,512,216
F|wc_step8to9|delta,25,0.45567729083665337,2008,512,216
F|wc_stepargmax|level,25,0.548804780876494,2008,512,216
F|wc_stepargmax|delta,25,0.4843127490039841,2008,512,216
F|wc_stepmax|level,25,0.46912350597609564,2008,512,216
F|wc_stepmax|delta,25,0.475597609561753,2008,512,216
F|wc_varsum|level,25,0.5119521912350598,2008,512,216
F|wc_varsum|delta,25,0.48754980079681276,2008,512,216
F|xchunk_hell_d0|level,25,0.47360557768924305,2008,512,216
F|xchunk_hell_d1|level,25,0.47410358565737054,2008,512,216
F|xchunk_hell_d2|level,25,0.48356573705179284,2008,512,216
F|xchunk_hell_d3|level,25,0.4945219123505976,2008,512,216
F|xchunk_hell_d4|level,25,0.5029880478087649,2008,512,216
F|xchunk_hell_d5|level,25,0.5014940239043825,2008,512,216
F|xchunk_hell_d6|level,25,0.5024900398406374,2008,512,216
F|xchunk_hell_d7|level,25,0.5114541832669323,2008,512,216
F|xchunk_hell_d8|level,25,0.5094621513944223,2008,512,216
F|xchunk_hell_d9|level,25,0.5069721115537849,2008,512,216
F|xchunk_hell_dmean|level,25,0.4795816733067729,2008,512,216
F|xchunk_hell_early02|level,25,0.476593625498008,2008,512,216
F|xchunk_hell_late79|level,25,0.49800796812749004,2008,512,216
F|xchunk_hell_late_minus_early|level,25,0.5283864541832669,2008,512,216
F|xchunk_hell_late_over_early|level,25,0.5368525896414342,2008,512,216
S|wc_back3frac|level,25,0.5,2008,512,216
S|wc_back3frac|delta,25,0.5,2008,512,216
S|wc_backminusfront|level,25,0.5,2008,512,216
S|wc_backminusfront|delta,25,0.5,2008,512,216
S|wc_centroid|level,25,0.5,2008,512,216
S|wc_centroid|delta,25,0.5,2008,512,216
S|wc_disp|level,25,0.5418326693227091,2008,512,216
S|wc_disp|delta,25,0.50199203187251,2008,512,216
S|wc_earlylate_hell|level,25,0.5,2008,512,216
S|wc_earlylate_hell|delta,25,0.5,2008,512,216
S|wc_eff|level,25,0.5,2008,512,216
S|wc_eff|delta,25,0.5,2008,512,216
S|wc_ent_d0|level,25,0.6342131474103586,2008,512,216
S|wc_ent_d0|delta,25,0.4770916334661355,2008,512,216
S|wc_ent_d9|level,25,0.6342131474103586,2008,512,216
S|wc_ent_d9|delta,25,0.4770916334661355,2008,512,216
S|wc_ent_d9_minus_d0|level,25,0.5,2008,512,216
S|wc_ent_d9_minus_d0|delta,25,0.5,2008,512,216
S|wc_ent_early02|level,25,0.6342131474103586,2008,512,216
S|wc_ent_early02|delta,25,0.4770916334661355,2008,512,216
S|wc_ent_late79|level,25,0.6342131474103586,2008,512,216
S|wc_ent_late79|delta,25,0.4770916334661355,2008,512,216
S|wc_ent_late_minus_early|level,25,0.5,2008,512,216
S|wc_ent_late_minus_early|delta,25,0.5,2008,512,216
S|wc_ent_mean|level,25,0.6342131474103586,2008,512,216
S|wc_ent_mean|delta,25,0.4770916334661355,2008,512,216
S|wc_ent_range|level,25,0.5,2008,512,216
S|wc_ent_range|delta,25,0.5,2008,512,216
S|wc_ent_std|level,25,0.5,2008,512,216
S|wc_ent_std|delta,25,0.5,2008,512,216
S|wc_front3frac|level,25,0.5,2008,512,216
S|wc_front3frac|delta,25,0.5,2008,512,216
S|wc_net|level,25,0.5,2008,512,216
S|wc_net|delta,25,0.5,2008,512,216
S|wc_path|level,25,0.5,2008,512,216
S|wc_path|delta,25,0.5,2008,512,216
S|wc_step0to1|level,25,0.5,2008,512,216
S|wc_step0to1|delta,25,0.5,2008,512,216
S|wc_step1to2|level,25,0.5,2008,512,216
S|wc_step1to2|delta,25,0.5,2008,512,216
S|wc_step2to3|level,25,0.5,2008,512,216
S|wc_step2to3|delta,25,0.5,2008,512,216
S|wc_step3to4|level,25,0.5,2008,512,216
S|wc_step3to4|delta,25,0.5,2008,512,216
S|wc_step4to5|level,25,0.5,2008,512,216
S|wc_step4to5|delta,25,0.5,2008,512,216
S|wc_step5to6|level,25,0.5,2008,512,216
S|wc_step5to6|delta,25,0.5,2008,512,216
S|wc_step6to7|level,25,0.5,2008,512,216
S|wc_step6to7|delta,25,0.5,2008,512,216
S|wc_step7to8|level,25,0.5,2008,512,216
S|wc_step7to8|delta,25,0.5,2008,512,216
S|wc_step8to9|level,25,0.5,2008,512,216
S|wc_step8to9|delta,25,0.5,2008,512,216
S|wc_stepargmax|level,25,0.5,2008,512,216
S|wc_stepargmax|delta,25,0.5,2008,512,216
S|wc_stepmax|level,25,0.5,2008,512,216
S|wc_stepmax|delta,25,0.5,2008,512,216
S|wc_varsum|level,25,0.5358565737051793,2008,512,216
S|wc_varsum|delta,25,0.4977589641434263,2008,512,216
S|xchunk_hell_d0|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_d1|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_d2|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_d3|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_d4|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_d5|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_d6|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_d7|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_d8|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_d9|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_dmean|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_early02|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_late79|level,25,0.3929282868525896,2008,512,216
S|xchunk_hell_late_minus_early|level,25,0.5,2008,512,216
S|xchunk_hell_late_over_early|level,25,0.5,2008,512,216
A|wc_back3frac|level,30,0.3555776892430279,2008,512,216
A|wc_back3frac|delta,30,0.3944223107569721,2008,512,216
A|wc_backminusfront|level,30,0.3555776892430279,2008,512,216
A|wc_backminusfront|delta,30,0.34860557768924305,2008,512,216
A|wc_centroid|level,30,0.3436254980079681,2008,512,216
A|wc_centroid|delta,30,0.3834661354581673,2008,512,216
A|wc_disp|level,30,0.3107569721115538,2008,512,216
A|wc_disp|delta,30,0.2749003984063745,2008,512,216
A|wc_earlylate_hell|level,30,0.3137450199203187,2008,512,216
A|wc_earlylate_hell|delta,30,0.2848605577689243,2008,512,216
A|wc_eff|level,30,0.43376494023904383,2008,512,216
A|wc_eff|delta,30,0.47908366533864544,2008,512,216
A|wc_ent_d0|level,30,0.6772908366533864,2008,512,216
A|wc_ent_d0|delta,30,0.40712151394422313,2008,512,216
A|wc_ent_d9|level,30,0.6618525896414342,2008,512,216
A|wc_ent_d9|delta,30,0.35682270916334663,2008,512,216
A|wc_ent_d9_minus_d0|level,30,0.6197709163346613,2008,512,216
A|wc_ent_d9_minus_d0|delta,30,0.38147410358565736,2008,512,216
A|wc_ent_early02|level,30,0.670816733067729,2008,512,216
A|wc_ent_early02|delta,30,0.39317729083665337,2008,512,216
A|wc_ent_late79|level,30,0.6434262948207171,2008,512,216
A|wc_ent_late79|delta,30,0.37425298804780877,2008,512,216
A|wc_ent_late_minus_early|level,30,0.583914342629482,2008,512,216
A|wc_ent_late_minus_early|delta,30,0.38471115537848605,2008,512,216
A|wc_ent_mean|level,30,0.6568725099601593,2008,512,216
A|wc_ent_mean|delta,30,0.38645418326693226,2008,512,216
A|wc_ent_range|level,30,0.38595617529880477,2008,512,216
A|wc_ent_range|delta,30,0.3844621513944223,2008,512,216
A|wc_ent_std|level,30,0.3949203187250996,2008,512,216
A|wc_ent_std|delta,30,0.37201195219123506,2008,512,216
A|wc_front3frac|level,30,0.648406374501992,2008,512,216
A|wc_front3frac|delta,30,0.29382470119521914,2008,512,216
A|wc_net|level,30,0.2958167330677291,2008,512,216
A|wc_net|delta,30,0.3002988047808765,2008,512,216
A|wc_path|level,30,0.3256972111553785,2008,512,216
A|wc_path|delta,30,0.2848605577689243,2008,512,216
A|wc_step0to1|level,30,0.38296812749003983,2008,512,216
A|wc_step0to1|delta,30,0.41334661354581675,2008,512,216
A|wc_step1to2|level,30,0.43675298804780877,2008,512,216
A|wc_step1to2|delta,30,0.4312749003984064,2008,512,216
A|wc_step2to3|level,30,0.2405378486055777,2008,512,216
A|wc_step2to3|delta,30,0.4297808764940239,2008,512,216
A|wc_step3to4|level,30,0.32719123505976094,2008,512,216
A|wc_step3to4|delta,30,0.39243027888446214,2008,512,216
A|wc_step4to5|level,30,0.35308764940239046,2008,512,216
A|wc_step4to5|delta,30,0.3839641434262948,2008,512,216
A|wc_step5to6|level,30,0.3331673306772908,2008,512,216
A|wc_step5to6|delta,30,0.3207171314741036,2008,512,216
A|wc_step6to7|level,30,0.34163346613545814,2008,512,216
A|wc_step6to7|delta,30,0.27141434262948205,2008,512,216
A|wc_step7to8|level,30,0.31723107569721115,2008,512,216
A|wc_step7to8|delta,30,0.2908366533864542,2008,512,216
A|wc_step8to9|level,30,0.31225099601593626,2008,512,216
A|wc_step8to9|delta,30,0.35856573705179284,2008,512,216
A|wc_stepargmax|level,30,0.6339641434262948,2008,512,216
A|wc_stepargmax|delta,30,0.3376494023904382,2008,512,216
A|wc_stepmax|level,30,0.3147410358565737,2008,512,216
A|wc_stepmax|delta,30,0.3461155378486056,2008,512,216
A|wc_varsum|level,30,0.31175298804780877,2008,512,216
A|wc_varsum|delta,30,0.274402390438247,2008,512,216
A|xchunk_hell_d0|level,30,0.2400398406374502,2008,512,216
A|xchunk_hell_d1|level,30,0.24153386454183268,2008,512,216
A|xchunk_hell_d2|level,30,0.2355577689243028,2008,512,216
A|xchunk_hell_d3|level,30,0.2360557768924303,2008,512,216
A|xchunk_hell_d4|level,30,0.2300796812749004,2008,512,216
A|xchunk_hell_d5|level,30,0.23456175298804782,2008,512,216
A|xchunk_hell_d6|level,30,0.23804780876494025,2008,512,216
A|xchunk_hell_d7|level,30,0.24203187250996017,2008,512,216
A|xchunk_hell_d8|level,30,0.24800796812749004,2008,512,216
A|xchunk_hell_d9|level,30,0.24900398406374502,2008,512,216
A|xchunk_hell_dmean|level,30,0.2405378486055777,2008,512,216
A|xchunk_hell_early02|level,30,0.2360557768924303,2008,512,216
A|xchunk_hell_late79|level,30,0.2450199203187251,2008,512,216
A|xchunk_hell_late_minus_early|level,30,0.28286852589641437,2008,512,216
A|xchunk_hell_late_over_early|level,30,0.32669322709163345,2008,512,216
F|wc_back3frac|level,30,0.5199203187250996,2008,512,216
F|wc_back3frac|delta,30,0.3595617529880478,2008,512,216
F|wc_backminusfront|level,30,0.47310756972111556,2008,512,216
F|wc_backminusfront|delta,30,0.34960159362549803,2008,512,216
F|wc_centroid|level,30,0.48804780876494025,2008,512,216
F|wc_centroid|delta,30,0.35308764940239046,2008,512,216
F|wc_disp|level,30,0.32121513944223107,2008,512,216
F|wc_disp|delta,30,0.3112549800796813,2008,512,216
F|wc_earlylate_hell|level,30,0.29780876494023906,2008,512,216
F|wc_earlylate_hell|delta,30,0.28087649402390436,2008,512,216
F|wc_eff|level,30,0.3565737051792829,2008,512,216
F|wc_eff|delta,30,0.3351593625498008,2008,512,216
F|wc_ent_d0|level,30,0.5535358565737052,2008,512,216
F|wc_ent_d0|delta,30,0.5102091633466136,2008,512,216
F|wc_ent_d9|level,30,0.7315737051792829,2008,512,216
F|wc_ent_d9|delta,30,0.24626494023904383,2008,512,216
F|wc_ent_d9_minus_d0|level,30,0.7392928286852589,2008,512,216
F|wc_ent_d9_minus_d0|delta,30,0.30154382470119523,2008,512,216
F|wc_ent_early02|level,30,0.5532868525896414,2008,512,216
F|wc_ent_early02|delta,30,0.5107071713147411,2008,512,216
F|wc_ent_late79|level,30,0.7313247011952191,2008,512,216
F|wc_ent_late79|delta,30,0.2539840637450199,2008,512,216
F|wc_ent_late_minus_early|level,30,0.7370517928286853,2008,512,216
F|wc_ent_late_minus_early|delta,30,0.2908366533864542,2008,512,216
F|wc_ent_mean|level,30,0.6857569721115537,2008,512,216
F|wc_ent_mean|delta,30,0.3090139442231076,2008,512,216
F|wc_ent_range|level,30,0.2634462151394422,2008,512,216
F|wc_ent_range|delta,30,0.30328685258964144,2008,512,216
F|wc_ent_std|level,30,0.2654382470119522,2008,512,216
F|wc_ent_std|delta,30,0.29880478087649404,2008,512,216
F|wc_front3frac|level,30,0.6085657370517928,2008,512,216
F|wc_front3frac|delta,30,0.3256972111553785,2008,512,216
F|wc_net|level,30,0.32221115537848605,2008,512,216
F|wc_net|delta,30,0.274402390438247,2008,512,216
F|wc_path|level,30,0.35258964143426297,2008,512,216
F|wc_path|delta,30,0.3510956175298805,2008,512,216
F|wc_step0to1|level,30,0.4706175298804781,2008,512,216
F|wc_step0to1|delta,30,0.44123505976095617,2008,512,216
F|wc_step1to2|level,30,0.46663346613545814,2008,512,216
F|wc_step1to2|delta,30,0.45567729083665337,2008,512,216
F|wc_step2to3|level,30,0.40886454183266935,2008,512,216
F|wc_step2to3|delta,30,0.4905378486055777,2008,512,216
F|wc_step3to4|level,30,0.3281872509960159,2008,512,216
F|wc_step3to4|delta,30,0.41882470119521914,2008,512,216
F|wc_step4to5|level,30,0.2783864541832669,2008,512,216
F|wc_step4to5|delta,30,0.2948207171314741,2008,512,216
F|wc_step5to6|level,30,0.33565737051792827,2008,512,216
F|wc_step5to6|delta,30,0.3052788844621514,2008,512,216
F|wc_step6to7|level,30,0.3012948207171315,2008,512,216
F|wc_step6to7|delta,30,0.33615537848605576,2008,512,216
F|wc_step7to8|level,30,0.43824701195219123,2008,512,216
F|wc_step7to8|delta,30,0.3381474103585657,2008,512,216
F|wc_step8to9|level,30,0.43824701195219123,2008,512,216
F|wc_step8to9|delta,30,0.31822709163346613,2008,512,216
F|wc_stepargmax|level,30,0.6663346613545816,2008,512,216
F|wc_stepargmax|delta,30,0.3483565737051793,2008,512,216
F|wc_stepmax|level,30,0.4198207171314741,2008,512,216
F|wc_stepmax|delta,30,0.30378486055776893,2008,512,216
F|wc_varsum|level,30,0.28336653386454186,2008,512,216
F|wc_varsum|delta,30,0.27589641434262946,2008,512,216
F|xchunk_hell_d0|level,30,0.44671314741035856,2008,512,216
F|xchunk_hell_d1|level,30,0.4442231075697211,2008,512,216
F|xchunk_hell_d2|level,30,0.44223107569721115,2008,512,216
F|xchunk_hell_d3|level,30,0.4073705179282869,2008,512,216
F|xchunk_hell_d4|level,30,0.3889442231075697,2008,512,216
F|xchunk_hell_d5|level,30,0.35258964143426297,2008,512,216
F|xchunk_hell_d6|level,30,0.3097609561752988,2008,512,216
F|xchunk_hell_d7|level,30,0.28037848605577687,2008,512,216
F|xchunk_hell_d8|level,30,0.2584661354581673,2008,512,216
F|xchunk_hell_d9|level,30,0.2504980079681275,2008,512,216
F|xchunk_hell_dmean|level,30,0.28436254980079684,2008,512,216
F|xchunk_hell_early02|level,30,0.44272908366533864,2008,512,216
F|xchunk_hell_late79|level,30,0.250996015936255,2008,512,216
F|xchunk_hell_late_minus_early|level,30,0.26145418326693226,2008,512,216
F|xchunk_hell_late_over_early|level,30,0.2644422310756972,2008,512,216
S|wc_back3frac|level,30,0.5,2008,512,216
S|wc_back3frac|delta,30,0.5,2008,512,216
S|wc_backminusfront|level,30,0.5,2008,512,216
S|wc_backminusfront|delta,30,0.5,2008,512,216
S|wc_centroid|level,30,0.5,2008,512,216
S|wc_centroid|delta,30,0.5,2008,512,216
S|wc_disp|level,30,0.5089641434262948,2008,512,216
S|wc_disp|delta,30,0.49302788844621515,2008,512,216
S|wc_earlylate_hell|level,30,0.5,2008,512,216
S|wc_earlylate_hell|delta,30,0.5,2008,512,216
S|wc_eff|level,30,0.5,2008,512,216
S|wc_eff|delta,30,0.5,2008,512,216
S|wc_ent_d0|level,30,0.5303784860557769,2008,512,216
S|wc_ent_d0|delta,30,0.47086653386454186,2008,512,216
S|wc_ent_d9|level,30,0.5303784860557769,2008,512,216
S|wc_ent_d9|delta,30,0.47086653386454186,2008,512,216
S|wc_ent_d9_minus_d0|level,30,0.5,2008,512,216
S|wc_ent_d9_minus_d0|delta,30,0.5,2008,512,216
S|wc_ent_early02|level,30,0.5303784860557769,2008,512,216
S|wc_ent_early02|delta,30,0.47086653386454186,2008,512,216
S|wc_ent_late79|level,30,0.5303784860557769,2008,512,216
S|wc_ent_late79|delta,30,0.47086653386454186,2008,512,216
S|wc_ent_late_minus_early|level,30,0.5,2008,512,216
S|wc_ent_late_minus_early|delta,30,0.5,2008,512,216
S|wc_ent_mean|level,30,0.5303784860557769,2008,512,216
S|wc_ent_mean|delta,30,0.47086653386454186,2008,512,216
S|wc_ent_range|level,30,0.5,2008,512,216
S|wc_ent_range|delta,30,0.5,2008,512,216
S|wc_ent_std|level,30,0.5,2008,512,216
S|wc_ent_std|delta,30,0.5,2008,512,216
S|wc_front3frac|level,30,0.5,2008,512,216
S|wc_front3frac|delta,30,0.5,2008,512,216
S|wc_net|level,30,0.5,2008,512,216
S|wc_net|delta,30,0.5,2008,512,216
S|wc_path|level,30,0.5,2008,512,216
S|wc_path|delta,30,0.5,2008,512,216
S|wc_step0to1|level,30,0.5,2008,512,216
S|wc_step0to1|delta,30,0.5,2008,512,216
S|wc_step1to2|level,30,0.5,2008,512,216
S|wc_step1to2|delta,30,0.5,2008,512,216
S|wc_step2to3|level,30,0.5,2008,512,216
S|wc_step2to3|delta,30,0.5,2008,512,216
S|wc_step3to4|level,30,0.5,2008,512,216
S|wc_step3to4|delta,30,0.5,2008,512,216
S|wc_step4to5|level,30,0.5,2008,512,216
S|wc_step4to5|delta,30,0.5,2008,512,216
S|wc_step5to6|level,30,0.5,2008,512,216
S|wc_step5to6|delta,30,0.5,2008,512,216
S|wc_step6to7|level,30,0.5,2008,512,216
S|wc_step6to7|delta,30,0.5,2008,512,216
S|wc_step7to8|level,30,0.5,2008,512,216
S|wc_step7to8|delta,30,0.5,2008,512,216
S|wc_step8to9|level,30,0.5,2008,512,216
S|wc_step8to9|delta,30,0.5,2008,512,216
S|wc_stepargmax|level,30,0.5,2008,512,216
S|wc_stepargmax|delta,30,0.5,2008,512,216
S|wc_stepmax|level,30,0.5,2008,512,216
S|wc_stepmax|delta,30,0.5,2008,512,216
S|wc_varsum|level,30,0.5181772908366534,2008,512,216
S|wc_varsum|delta,30,0.45667330677290835,2008,512,216
S|xchunk_hell_d0|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_d1|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_d2|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_d3|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_d4|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_d5|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_d6|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_d7|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_d8|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_d9|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_dmean|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_early02|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_late79|level,30,0.250996015936255,2008,512,216
S|xchunk_hell_late_minus_early|level,30,0.5,2008,512,216
S|xchunk_hell_late_over_early|level,30,0.5,2008,512,216
A|wc_back3frac|level,35,0.2326633165829146,1990,511,216
A|wc_back3frac|delta,35,0.27386934673366836,1990,511,216
A|wc_backminusfront|level,35,0.2663316582914573,1990,511,216
A|wc_backminusfront|delta,35,0.27889447236180903,1990,511,216
A|wc_centroid|level,35,0.23668341708542714,1990,511,216
A|wc_centroid|delta,35,0.2864321608040201,1990,511,216
A|wc_disp|level,35,0.43366834170854274,1990,511,216
A|wc_disp|delta,35,0.2658291457286432,1990,511,216
A|wc_earlylate_hell|level,35,0.44974874371859297,1990,511,216
A|wc_earlylate_hell|delta,35,0.2793969849246231,1990,511,216
A|wc_eff|level,35,0.49447236180904525,1990,511,216
A|wc_eff|delta,35,0.4542713567839196,1990,511,216
A|wc_ent_d0|level,35,0.5912060301507538,1990,511,216
A|wc_ent_d0|delta,35,0.2957286432160804,1990,511,216
A|wc_ent_d9|level,35,0.5364321608040201,1990,511,216
A|wc_ent_d9|delta,35,0.3080402010050251,1990,511,216
A|wc_ent_d9_minus_d0|level,35,0.4864321608040201,1990,511,216
A|wc_ent_d9_minus_d0|delta,35,0.32010050251256283,1990,511,216
A|wc_ent_early02|level,35,0.5809045226130654,1990,511,216
A|wc_ent_early02|delta,35,0.2834170854271357,1990,511,216
A|wc_ent_late79|level,35,0.4949748743718593,1990,511,216
A|wc_ent_late79|delta,35,0.28492462311557787,1990,511,216
