q,lead,org,kind,n,n_event,pairs,auc,disc,p_family,disc_resid,p_family_resid,null_med
20,1-4,tok09,hell,305,67,2792.0,0.832378223495702,0.832378223495702,0.0,0.6984240687679083,0.0,0.5874820916905444
20,1-4,tok09,ent,305,67,2792.0,0.2388968481375358,0.7611031518624642,0.0,0.7249283667621776,0.0,0.5874820916905444
20,1-4,tok10,hell,305,67,2792.0,0.8757163323782235,0.8757163323782235,0.0,0.7191977077363897,0.0,0.5874820916905444
20,1-4,tok10,ent,305,67,2792.0,0.17621776504297995,0.8237822349570201,0.0,0.748567335243553,0.0,0.5874820916905444
20,1-4,act1_3,hell,305,67,2792.0,0.6747851002865329,0.6747851002865329,0.001,0.640759312320917,0.04,0.5874820916905444
20,1-4,act1_3,ent,305,67,2792.0,0.3234240687679083,0.6765759312320917,0.001,0.6346704871060171,0.062,0.5874820916905444
20,1-4,act4_7,hell,305,67,2792.0,0.7410458452722063,0.7410458452722063,0.0,0.515759312320917,1.0,0.5874820916905444
20,1-4,act4_7,ent,305,67,2792.0,0.37607449856733527,0.6239255014326648,0.095,0.6189111747851003,0.1625,0.5874820916905444
20,1-4,act8_10,hell,305,67,2792.0,0.8853868194842407,0.8853868194842407,0.0,0.7227793696275072,0.0,0.5874820916905444
20,1-4,act8_10,ent,305,67,2792.0,0.24498567335243554,0.7550143266475644,0.0,0.7306590257879656,0.0,0.5874820916905444
20,1-4,act_all_1_10,hell,305,67,2792.0,0.8037249283667621,0.8037249283667621,0.0,0.5,1.0,0.5874820916905444
20,1-4,act_all_1_10,ent,305,67,2792.0,0.32843839541547276,0.6715616045845272,0.0015,0.6504297994269341,0.0185,0.5874820916905444
20,1-4,all11,hell,305,67,2792.0,0.8069484240687679,0.8069484240687679,0.0,0.5526504297994269,0.9865,0.5874820916905444
20,1-4,all11,ent,305,67,2792.0,0.42012893982808025,0.5798710601719197,0.6295,0.5254297994269341,1.0,0.5874820916905444
20,5-8,tok00,hell,305,26,1071.0,0.2203548085901027,0.7796451914098973,0.002,0.5443510737628385,1.0,0.6433239962651727
20,5-8,tok00,ent,305,26,1071.0,0.31932773109243695,0.680672268907563,0.186,0.6162464985994398,0.886,0.6433239962651727
20,5-8,tok01,hell,305,26,1071.0,0.2707749766573296,0.7292250233426705,0.0235,0.5751633986928104,0.998,0.6433239962651727
20,5-8,tok01,ent,305,26,1071.0,0.17180205415499533,0.8281979458450046,0.0,0.7861811391223156,0.002,0.6433239962651727
20,5-8,tok02,hell,305,26,1071.0,0.2838468720821662,0.7161531279178338,0.043,0.5172735760971056,1.0,0.6433239962651727
20,5-8,tok02,ent,305,26,1071.0,0.4253034547152194,0.5746965452847805,0.989,0.6349206349206349,0.7125,0.6433239962651727
20,5-8,tok03,hell,305,26,1071.0,0.22782446311858076,0.7721755368814193,0.003,0.5396825396825398,1.0,0.6433239962651727
20,5-8,tok03,ent,305,26,1071.0,0.5527544351073763,0.5527544351073763,1.0,0.5172735760971054,1.0,0.6433239962651727
20,5-8,tok04,hell,305,26,1071.0,0.2250233426704015,0.7749766573295985,0.003,0.5368814192343604,1.0,0.6433239962651727
20,5-8,tok04,ent,305,26,1071.0,0.5602240896358543,0.5602240896358543,0.999,0.5238095238095238,1.0,0.6433239962651727
20,5-8,tok05,hell,305,26,1071.0,0.2184873949579832,0.7815126050420168,0.002,0.5387488328664799,1.0,0.6433239962651727
20,5-8,tok05,ent,305,26,1071.0,0.4295051353874883,0.5704948646125116,0.996,0.5807656395891689,0.9965,0.6433239962651727
20,5-8,tok06,hell,305,26,1071.0,0.2875816993464052,0.7124183006535948,0.0485,0.5256769374416433,1.0,0.6433239962651727
20,5-8,tok06,ent,305,26,1071.0,0.2647058823529412,0.7352941176470589,0.0165,0.6685340802987862,0.312,0.6433239962651727
20,5-8,tok07,hell,305,26,1071.0,0.3930905695611578,0.6069094304388423,0.8505,0.6414565826330533,0.623,0.6433239962651727
20,5-8,tok07,ent,305,26,1071.0,0.3006535947712418,0.6993464052287581,0.084,0.6461251167133519,0.572,0.6433239962651727
20,5-8,tok08,hell,305,26,1071.0,0.38468720821662,0.61531279178338,0.7845,0.5751633986928104,0.998,0.6433239962651727
20,5-8,tok08,ent,305,26,1071.0,0.42203548085901027,0.5779645191409897,0.9865,0.519140989729225,1.0,0.6433239962651727
20,5-8,tok09,hell,305,26,1071.0,0.2642390289449113,0.7357609710550888,0.0165,0.5798319327731092,0.9965,0.6433239962651727
20,5-8,tok09,ent,305,26,1071.0,0.5163398692810458,0.5163398692810458,1.0,0.5060690943043884,1.0,0.6433239962651727
20,5-8,tok10,hell,305,26,1071.0,0.16059757236227826,0.8394024276377218,0.0,0.6816059757236228,0.203,0.6433239962651727
20,5-8,tok10,ent,305,26,1071.0,0.5816993464052288,0.5816993464052288,0.9755,0.5144724556489262,1.0,0.6433239962651727
20,5-8,act1_3,hell,305,26,1071.0,0.24649859943977592,0.7535014005602241,0.008,0.5088702147525677,1.0,0.6433239962651727
20,5-8,act1_3,ent,305,26,1071.0,0.353874883286648,0.6461251167133519,0.464,0.6610644257703081,0.397,0.6433239962651727
20,5-8,act4_7,hell,305,26,1071.0,0.25396825396825395,0.746031746031746,0.0115,0.5471521942110178,1.0,0.6433239962651727
20,5-8,act4_7,ent,305,26,1071.0,0.357609710550887,0.6423902894491129,0.5125,0.6470588235294117,0.5615,0.6433239962651727
20,5-8,act8_10,hell,305,26,1071.0,0.20261437908496732,0.7973856209150327,0.0015,0.5779645191409897,0.9965,0.6433239962651727
20,5-8,act8_10,ent,305,26,1071.0,0.5042016806722689,0.5042016806722689,1.0,0.5051353874883286,1.0,0.6433239962651727
20,5-8,act_all_1_10,hell,305,26,1071.0,0.1876750700280112,0.8123249299719888,0.0005,0.5,1.0,0.6433239962651727
20,5-8,act_all_1_10,ent,305,26,1071.0,0.3370681605975724,0.6629318394024276,0.302,0.6563958916900093,0.449,0.6433239962651727
20,5-8,all11,hell,305,26,1071.0,0.1830065359477124,0.8169934640522876,0.0,0.5639589169000934,0.9995,0.6433239962651727
20,5-8,all11,ent,305,26,1071.0,0.2623716153127918,0.7376283846872083,0.0145,0.7236227824463118,0.0355,0.6433239962651727
20,9-12,tok00,hell,305,9,624.0,0.22275641025641027,0.7772435897435898,0.0635,0.7596153846153846,0.1425,0.6923076923076923
20,9-12,tok00,ent,305,9,624.0,0.16185897435897437,0.8381410256410257,0.005,0.8413461538461539,0.0065,0.6923076923076923
20,9-12,tok01,hell,305,9,624.0,0.36217948717948717,0.6378205128205128,0.904,0.5625,1.0,0.6923076923076923
20,9-12,tok01,ent,305,9,624.0,0.6282051282051282,0.6282051282051282,0.933,0.6891025641025641,0.646,0.6923076923076923
20,9-12,tok02,hell,305,9,624.0,0.40865384615384615,0.5913461538461539,0.9995,0.5096153846153846,1.0,0.6923076923076923
20,9-12,tok02,ent,305,9,624.0,0.6378205128205128,0.6378205128205128,0.904,0.6522435897435898,0.8985,0.6923076923076923
20,9-12,tok03,hell,305,9,624.0,0.3766025641025641,0.6233974358974359,0.946,0.5480769230769231,1.0,0.6923076923076923
20,9-12,tok03,ent,305,9,624.0,0.5913461538461539,0.5913461538461539,0.9995,0.6137820512820513,0.9905,0.6923076923076923
20,9-12,tok04,hell,305,9,624.0,0.3926282051282051,0.6073717948717949,0.9845,0.5496794871794872,1.0,0.6923076923076923
20,9-12,tok04,ent,305,9,624.0,0.47275641025641024,0.5272435897435898,1.0,0.5144230769230769,1.0,0.6923076923076923
20,9-12,tok05,hell,305,9,624.0,0.42788461538461536,0.5721153846153846,1.0,0.5112179487179487,1.0,0.6923076923076923
20,9-12,tok05,ent,305,9,624.0,0.40705128205128205,0.592948717948718,0.998,0.5272435897435898,1.0,0.6923076923076923
20,9-12,tok06,hell,305,9,624.0,0.5112179487179487,0.5112179487179487,1.0,0.6121794871794872,0.993,0.6923076923076923
20,9-12,tok06,ent,305,9,624.0,0.4030448717948718,0.5969551282051282,0.995,0.5112179487179487,1.0,0.6923076923076923
20,9-12,tok07,hell,305,9,624.0,0.532051282051282,0.532051282051282,1.0,0.5897435897435898,1.0,0.6923076923076923
20,9-12,tok07,ent,305,9,624.0,0.33814102564102566,0.6618589743589743,0.7535,0.6105769230769231,0.994,0.6923076923076923
20,9-12,tok08,hell,305,9,624.0,0.4391025641025641,0.5608974358974359,1.0,0.5272435897435898,1.0,0.6923076923076923
20,9-12,tok08,ent,305,9,624.0,0.36698717948717946,0.6330128205128205,0.9195,0.5625,1.0,0.6923076923076923
20,9-12,tok09,hell,305,9,624.0,0.5096153846153846,0.5096153846153846,1.0,0.5977564102564102,0.999,0.6923076923076923
20,9-12,tok09,ent,305,9,624.0,0.5048076923076923,0.5048076923076923,1.0,0.5480769230769231,1.0,0.6923076923076923
20,9-12,tok10,hell,305,9,624.0,0.35096153846153844,0.6490384615384616,0.8415,0.5913461538461539,1.0,0.6923076923076923
20,9-12,tok10,ent,305,9,624.0,0.7147435897435898,0.7147435897435898,0.345,0.7019230769230769,0.5465,0.6923076923076923
20,9-12,act1_3,hell,305,9,624.0,0.38461538461538464,0.6153846153846154,0.968,0.5496794871794872,1.0,0.6923076923076923
20,9-12,act1_3,ent,305,9,624.0,0.6330128205128205,0.6330128205128205,0.9195,0.6714743589743589,0.777,0.6923076923076923
20,9-12,act4_7,hell,305,9,624.0,0.5064102564102564,0.5064102564102564,1.0,0.5897435897435898,1.0,0.6923076923076923
20,9-12,act4_7,ent,305,9,624.0,0.3894230769230769,0.6105769230769231,0.98,0.5192307692307692,1.0,0.6923076923076923
20,9-12,act8_10,hell,305,9,624.0,0.42467948717948717,0.5753205128205128,1.0,0.5080128205128205,1.0,0.6923076923076923
20,9-12,act8_10,ent,305,9,624.0,0.5080128205128205,0.5080128205128205,1.0,0.5641025641025641,1.0,0.6923076923076923
20,9-12,act_all_1_10,hell,305,9,624.0,0.4198717948717949,0.5801282051282051,1.0,0.5,1.0,0.6923076923076923
20,9-12,act_all_1_10,ent,305,9,624.0,0.4807692307692308,0.5192307692307692,1.0,0.5592948717948718,1.0,0.6923076923076923
20,9-12,all11,hell,305,9,624.0,0.3814102564102564,0.6185897435897436,0.9595,0.7516025641025641,0.1785,0.6923076923076923
20,9-12,all11,ent,305,9,624.0,0.296474358974359,0.703525641025641,0.4255,0.6794871794871795,0.716,0.6923076923076923
24,1-4,tok00,hell,238,26,175.0,0.8457142857142858,0.8457142857142858,0.121,0.5542857142857143,1.0,0.76
24,1-4,tok00,ent,238,26,175.0,0.4114285714285714,0.5885714285714285,1.0,0.6285714285714286,0.9995,0.76
24,1-4,tok01,hell,238,26,175.0,0.9371428571428572,0.9371428571428572,0.006,0.6114285714285714,1.0,0.76
24,1-4,tok01,ent,238,26,175.0,0.32,0.6799999999999999,0.911,0.6228571428571428,1.0,0.76
24,1-4,tok02,hell,238,26,175.0,0.96,0.96,0.0005,0.6628571428571428,0.9905,0.76
24,1-4,tok02,ent,238,26,175.0,0.16,0.84,0.137,0.6971428571428571,0.9415,0.76
24,1-4,tok03,hell,238,26,175.0,0.8228571428571428,0.8228571428571428,0.1915,0.6628571428571428,0.9905,0.76
24,1-4,tok03,ent,238,26,175.0,0.37142857142857144,0.6285714285714286,0.996,0.52,1.0,0.76
24,1-4,tok04,hell,238,26,175.0,0.7257142857142858,0.7257142857142858,0.706,0.7257142857142858,0.833,0.76
24,1-4,tok04,ent,238,26,175.0,0.34285714285714286,0.6571428571428571,0.968,0.5714285714285714,1.0,0.76
24,1-4,tok05,hell,238,26,175.0,0.72,0.72,0.7375,0.7028571428571428,0.9295,0.76
24,1-4,tok05,ent,238,26,175.0,0.3657142857142857,0.6342857142857143,0.993,0.6628571428571428,0.9905,0.76
24,1-4,tok06,hell,238,26,175.0,0.8457142857142858,0.8457142857142858,0.121,0.5142857142857142,1.0,0.76
24,1-4,tok06,ent,238,26,175.0,0.32571428571428573,0.6742857142857143,0.932,0.6857142857142857,0.9675,0.76
24,1-4,tok07,hell,238,26,175.0,0.8742857142857143,0.8742857142857143,0.056,0.5657142857142857,1.0,0.76
24,1-4,tok07,ent,238,26,175.0,0.3657142857142857,0.6342857142857143,0.993,0.6057142857142856,1.0,0.76
24,1-4,tok08,hell,238,26,175.0,0.9371428571428572,0.9371428571428572,0.006,0.72,0.8605,0.76
24,1-4,tok08,ent,238,26,175.0,0.26857142857142857,0.7314285714285714,0.6715,0.7085714285714286,0.902,0.76
24,1-4,tok09,hell,238,26,175.0,0.92,0.92,0.014,0.6685714285714286,0.9885,0.76
24,1-4,tok09,ent,238,26,175.0,0.30857142857142855,0.6914285714285715,0.8585,0.6342857142857143,0.9995,0.76
24,1-4,tok10,hell,238,26,175.0,0.9028571428571428,0.9028571428571428,0.0235,0.6685714285714286,0.9885,0.76
24,1-4,tok10,ent,238,26,175.0,0.36,0.64,0.9875,0.5828571428571429,1.0,0.76
24,1-4,act1_3,hell,238,26,175.0,0.9428571428571428,0.9428571428571428,0.0035,0.5657142857142857,1.0,0.76
24,1-4,act1_3,ent,238,26,175.0,0.32,0.6799999999999999,0.911,0.5828571428571429,1.0,0.76
24,1-4,act4_7,hell,238,26,175.0,0.8514285714285714,0.8514285714285714,0.1035,0.6514285714285715,0.995,0.76
24,1-4,act4_7,ent,238,26,175.0,0.33714285714285713,0.6628571428571428,0.959,0.6342857142857143,0.9995,0.76
24,1-4,act8_10,hell,238,26,175.0,0.9428571428571428,0.9428571428571428,0.0035,0.72,0.8605,0.76
24,1-4,act8_10,ent,238,26,175.0,0.38857142857142857,0.6114285714285714,0.999,0.5885714285714285,1.0,0.76
24,1-4,act_all_1_10,hell,238,26,175.0,0.9314285714285714,0.9314285714285714,0.01,0.5,1.0,0.76
24,1-4,act_all_1_10,ent,238,26,175.0,0.4057142857142857,0.5942857142857143,1.0,0.5657142857142857,1.0,0.76
24,1-4,all11,hell,238,26,175.0,0.9257142857142857,0.9257142857142857,0.0115,0.5142857142857142,1.0,0.76
24,1-4,all11,ent,238,26,175.0,0.3142857142857143,0.6857142857142857,0.8945,0.5657142857142857,1.0,0.76
24,5-8,tok00,hell,238,9,454.0,0.32599118942731276,0.6740088105726872,0.642,0.5814977973568283,1.0,0.6938325991189427
24,5-8,tok00,ent,238,9,454.0,0.35462555066079293,0.6453744493392071,0.8175,0.7004405286343612,0.629,0.6938325991189427
24,5-8,tok01,hell,238,9,454.0,0.36123348017621143,0.6387665198237886,0.848,0.5242290748898678,1.0,0.6938325991189427
24,5-8,tok01,ent,238,9,454.0,0.5594713656387665,0.5594713656387665,1.0,0.5044052863436124,1.0,0.6938325991189427
24,5-8,tok02,hell,238,9,454.0,0.3832599118942731,0.6167400881057269,0.9495,0.6321585903083701,0.977,0.6938325991189427
24,5-8,tok02,ent,238,9,454.0,0.6013215859030837,0.6013215859030837,0.9815,0.5198237885462555,1.0,0.6938325991189427
24,5-8,tok03,hell,238,9,454.0,0.31938325991189426,0.6806167400881058,0.5865,0.6233480176211454,0.9865,0.6938325991189427
24,5-8,tok03,ent,238,9,454.0,0.5903083700440529,0.5903083700440529,0.9915,0.5330396475770925,1.0,0.6938325991189427
24,5-8,tok04,hell,238,9,454.0,0.30616740088105726,0.6938325991189427,0.5105,0.711453744493392,0.532,0.6938325991189427
24,5-8,tok04,ent,238,9,454.0,0.6321585903083701,0.6321585903083701,0.885,0.6321585903083701,0.977,0.6938325991189427
24,5-8,tok05,hell,238,9,454.0,0.3039647577092511,0.696035242290749,0.4885,0.6145374449339207,0.997,0.6938325991189427
24,5-8,tok05,ent,238,9,454.0,0.5704845814977973,0.5704845814977973,0.9995,0.552863436123348,1.0,0.6938325991189427
24,5-8,tok06,hell,238,9,454.0,0.3898678414096916,0.6101321585903083,0.9665,0.5154185022026432,1.0,0.6938325991189427
24,5-8,tok06,ent,238,9,454.0,0.5969162995594713,0.5969162995594713,0.9865,0.6123348017621145,0.9975,0.6938325991189427
24,5-8,tok07,hell,238,9,454.0,0.44273127753303965,0.5572687224669604,1.0,0.6013215859030837,0.9995,0.6938325991189427
24,5-8,tok07,ent,238,9,454.0,0.5418502202643172,0.5418502202643172,1.0,0.513215859030837,1.0,0.6938325991189427
24,5-8,tok08,hell,238,9,454.0,0.43612334801762115,0.5638766519823788,1.0,0.7026431718061674,0.613,0.6938325991189427
24,5-8,tok08,ent,238,9,454.0,0.6035242290748899,0.6035242290748899,0.977,0.5682819383259912,1.0,0.6938325991189427
24,5-8,tok09,hell,238,9,454.0,0.3524229074889868,0.6475770925110131,0.807,0.5462555066079295,1.0,0.6938325991189427
24,5-8,tok09,ent,238,9,454.0,0.6189427312775331,0.6189427312775331,0.9425,0.6343612334801763,0.9765,0.6938325991189427
24,5-8,tok10,hell,238,9,454.0,0.3303964757709251,0.6696035242290749,0.667,0.5616740088105727,1.0,0.6938325991189427
24,5-8,tok10,ent,238,9,454.0,0.6409691629955947,0.6409691629955947,0.8405,0.6343612334801763,0.9765,0.6938325991189427
24,5-8,act1_3,hell,238,9,454.0,0.34801762114537443,0.6519823788546255,0.783,0.5286343612334802,1.0,0.6938325991189427
24,5-8,act1_3,ent,238,9,454.0,0.5704845814977973,0.5704845814977973,0.9995,0.5044052863436124,1.0,0.6938325991189427
24,5-8,act4_7,hell,238,9,454.0,0.3590308370044053,0.6409691629955947,0.8405,0.5176211453744494,1.0,0.6938325991189427
24,5-8,act4_7,ent,238,9,454.0,0.5616740088105727,0.5616740088105727,1.0,0.5352422907488987,1.0,0.6938325991189427
24,5-8,act8_10,hell,238,9,454.0,0.36123348017621143,0.6387665198237886,0.848,0.5594713656387665,1.0,0.6938325991189427
24,5-8,act8_10,ent,238,9,454.0,0.6123348017621145,0.6123348017621145,0.9635,0.6343612334801763,0.9765,0.6938325991189427
24,5-8,act_all_1_10,hell,238,9,454.0,0.3392070484581498,0.6607929515418502,0.7205,0.5,1.0,0.6938325991189427
24,5-8,act_all_1_10,ent,238,9,454.0,0.5484581497797357,0.5484581497797357,1.0,0.5154185022026432,1.0,0.6938325991189427
24,5-8,all11,hell,238,9,454.0,0.32599118942731276,0.6740088105726872,0.642,0.6233480176211454,0.9865,0.6938325991189427
24,5-8,all11,ent,238,9,454.0,0.5308370044052864,0.5308370044052864,1.0,0.5286343612334802,1.0,0.6938325991189427
24,9-12,tok00,hell,238,19,864.0,0.5891203703703703,0.5891203703703703,0.881,0.7002314814814815,0.125,0.6342592592592593
24,9-12,tok00,ent,238,19,864.0,0.45601851851851855,0.5439814814814814,1.0,0.5532407407407407,1.0,0.6342592592592593
24,9-12,tok01,hell,238,19,864.0,0.5300925925925926,0.5300925925925926,1.0,0.6180555555555556,0.797,0.6342592592592593
24,9-12,tok01,ent,238,19,864.0,0.7835648148148148,0.7835648148148148,0.0025,0.7569444444444444,0.013,0.6342592592592593
24,9-12,tok02,hell,238,19,864.0,0.5300925925925926,0.5300925925925926,1.0,0.6631944444444444,0.3605,0.6342592592592593
24,9-12,tok02,ent,238,19,864.0,0.7523148148148148,0.7523148148148148,0.0105,0.7303240740740741,0.0445,0.6342592592592593
24,9-12,tok03,hell,238,19,864.0,0.48726851851851855,0.5127314814814814,1.0,0.5543981481481481,1.0,0.6342592592592593
24,9-12,tok03,ent,238,19,864.0,0.7436342592592593,0.7436342592592593,0.013,0.7372685185185185,0.0335,0.6342592592592593
24,9-12,tok04,hell,238,19,864.0,0.4537037037037037,0.5462962962962963,1.0,0.505787037037037,1.0,0.6342592592592593
24,9-12,tok04,ent,238,19,864.0,0.7731481481481481,0.7731481481481481,0.003,0.7604166666666666,0.0095,0.6342592592592593
24,9-12,tok05,hell,238,19,864.0,0.3912037037037037,0.6087962962962963,0.7235,0.6018518518518519,0.909,0.6342592592592593
24,9-12,tok05,ent,238,19,864.0,0.7696759259259259,0.7696759259259259,0.003,0.7800925925925926,0.002,0.6342592592592593
24,9-12,tok06,hell,238,19,864.0,0.2974537037037037,0.7025462962962963,0.081,0.6712962962962963,0.293,0.6342592592592593
24,9-12,tok06,ent,238,19,864.0,0.7928240740740741,0.7928240740740741,0.002,0.8020833333333334,0.0,0.6342592592592593
24,9-12,tok07,hell,238,19,864.0,0.41435185185185186,0.5856481481481481,0.902,0.5856481481481481,0.9735,0.6342592592592593
24,9-12,tok07,ent,238,19,864.0,0.8229166666666666,0.8229166666666666,0.0,0.8159722222222222,0.0,0.6342592592592593
24,9-12,tok08,hell,238,19,864.0,0.4849537037037037,0.5150462962962963,1.0,0.5266203703703703,1.0,0.6342592592592593
24,9-12,tok08,ent,238,19,864.0,0.8310185185185185,0.8310185185185185,0.0,0.8287037037037037,0.0,0.6342592592592593
24,9-12,tok09,hell,238,19,864.0,0.5196759259259259,0.5196759259259259,1.0,0.5902777777777778,0.9605,0.6342592592592593
24,9-12,tok09,ent,238,19,864.0,0.8090277777777778,0.8090277777777778,0.0005,0.8043981481481481,0.0,0.6342592592592593
24,9-12,tok10,hell,238,19,864.0,0.5393518518518519,0.5393518518518519,1.0,0.6412037037037037,0.583,0.6342592592592593
24,9-12,tok10,ent,238,19,864.0,0.7442129629629629,0.7442129629629629,0.013,0.7280092592592593,0.0485,0.6342592592592593
24,9-12,act1_3,hell,238,19,864.0,0.5277777777777778,0.5277777777777778,1.0,0.6597222222222222,0.3895,0.6342592592592593
24,9-12,act1_3,ent,238,19,864.0,0.7789351851851852,0.7789351851851852,0.0025,0.7604166666666666,0.0095,0.6342592592592593
24,9-12,act4_7,hell,238,19,864.0,0.37962962962962965,0.6203703703703703,0.627,0.6550925925925926,0.4345,0.6342592592592593
24,9-12,act4_7,ent,238,19,864.0,0.8217592592592593,0.8217592592592593,0.0,0.8275462962962963,0.0,0.6342592592592593
24,9-12,act8_10,hell,238,19,864.0,0.5081018518518519,0.5081018518518519,1.0,0.5648148148148148,0.998,0.6342592592592593
24,9-12,act8_10,ent,238,19,864.0,0.8067129629629629,0.8067129629629629,0.001,0.8009259259259259,0.0,0.6342592592592593
24,9-12,act_all_1_10,hell,238,19,864.0,0.47453703703703703,0.525462962962963,1.0,0.5,1.0,0.6342592592592593
24,9-12,act_all_1_10,ent,238,19,864.0,0.8136574074074074,0.8136574074074074,0.0005,0.8009259259259259,0.0,0.6342592592592593
24,9-12,all11,hell,238,19,864.0,0.4930555555555556,0.5069444444444444,1.0,0.6145833333333334,0.8195,0.6342592592592593
24,9-12,all11,ent,238,19,864.0,0.8252314814814815,0.8252314814814815,0.0,0.8148148148148148,0.0,0.6342592592592593
28,1-4,tok00,hell,212,9,378.0,0.4576719576719577,0.5423280423280423,1.0,0.5634920634920635,1.0,0.7195767195767195
28,1-4,tok00,ent,212,9,378.0,0.5661375661375662,0.5661375661375662,1.0,0.6693121693121693,0.9425,0.7195767195767195
28,1-4,tok01,hell,212,9,378.0,0.4312169312169312,0.5687830687830688,1.0,0.5727513227513228,1.0,0.7195767195767195
28,1-4,tok01,ent,212,9,378.0,0.3994708994708995,0.6005291005291005,0.9975,0.6428571428571428,0.99,0.7195767195767195
28,1-4,tok02,hell,212,9,378.0,0.5,0.5,1.0,0.5052910052910053,1.0,0.7195767195767195
28,1-4,tok02,ent,212,9,378.0,0.3862433862433862,0.6137566137566137,0.9875,0.5978835978835979,0.9995,0.7195767195767195
28,1-4,tok03,hell,212,9,378.0,0.36243386243386244,0.6375661375661376,0.9515,0.7724867724867726,0.326,0.7195767195767195
28,1-4,tok03,ent,212,9,378.0,0.35714285714285715,0.6428571428571428,0.936,0.6666666666666667,0.9445,0.7195767195767195
28,1-4,tok04,hell,212,9,378.0,0.3492063492063492,0.6507936507936508,0.91,0.7724867724867726,0.326,0.7195767195767195
28,1-4,tok04,ent,212,9,378.0,0.37037037037037035,0.6296296296296297,0.968,0.6904761904761905,0.8775,0.7195767195767195
28,1-4,tok05,hell,212,9,378.0,0.37037037037037035,0.6296296296296297,0.968,0.7407407407407407,0.552,0.7195767195767195
28,1-4,tok05,ent,212,9,378.0,0.4470899470899471,0.5529100529100529,1.0,0.6005291005291005,0.9995,0.7195767195767195
28,1-4,tok06,hell,212,9,378.0,0.35185185185185186,0.6481481481481481,0.915,0.7883597883597884,0.2405,0.7195767195767195
28,1-4,tok06,ent,212,9,378.0,0.4417989417989418,0.5582010582010581,1.0,0.5873015873015873,1.0,0.7195767195767195
28,1-4,tok07,hell,212,9,378.0,0.41534391534391535,0.5846560846560847,1.0,0.5687830687830688,1.0,0.7195767195767195
28,1-4,tok07,ent,212,9,378.0,0.3994708994708995,0.6005291005291005,0.9975,0.6164021164021164,0.9995,0.7195767195767195
28,1-4,tok08,hell,212,9,378.0,0.6111111111111112,0.6111111111111112,0.9905,0.7142857142857143,0.7295,0.7195767195767195
28,1-4,tok08,ent,212,9,378.0,0.31216931216931215,0.6878306878306879,0.7175,0.716931216931217,0.711,0.7195767195767195
28,1-4,tok09,hell,212,9,378.0,0.6534391534391535,0.6534391534391535,0.901,0.8359788359788359,0.072,0.7195767195767195
28,1-4,tok09,ent,212,9,378.0,0.29894179894179895,0.701058201058201,0.6415,0.6957671957671958,0.847,0.7195767195767195
28,1-4,tok10,hell,212,9,378.0,0.7222222222222222,0.7222222222222222,0.496,0.8835978835978836,0.0125,0.7195767195767195
28,1-4,tok10,ent,212,9,378.0,0.31746031746031744,0.6825396825396826,0.7575,0.7486772486772486,0.496,0.7195767195767195
28,1-4,act1_3,hell,212,9,378.0,0.41005291005291006,0.58994708994709,1.0,0.6521164021164021,0.9775,0.7195767195767195
28,1-4,act1_3,ent,212,9,378.0,0.36772486772486773,0.6322751322751323,0.9625,0.6587301587301587,0.9655,0.7195767195767195
28,1-4,act4_7,hell,212,9,378.0,0.3544973544973545,0.6455026455026456,0.9225,0.8148148148148149,0.1325,0.7195767195767195
28,1-4,act4_7,ent,212,9,378.0,0.4312169312169312,0.5687830687830688,1.0,0.6137566137566137,0.9995,0.7195767195767195
28,1-4,act8_10,hell,212,9,378.0,0.6666666666666666,0.6666666666666666,0.8375,0.8941798941798942,0.009,0.7195767195767195
28,1-4,act8_10,ent,212,9,378.0,0.30687830687830686,0.6931216931216931,0.694,0.7301587301587302,0.6205,0.7195767195767195
28,1-4,act_all_1_10,hell,212,9,378.0,0.4365079365079365,0.5634920634920635,1.0,0.5,1.0,0.7195767195767195
28,1-4,act_all_1_10,ent,212,9,378.0,0.3544973544973545,0.6455026455026456,0.9225,0.6798941798941799,0.913,0.7195767195767195
28,1-4,all11,hell,212,9,378.0,0.4470899470899471,0.5529100529100529,1.0,0.5317460317460317,1.0,0.7195767195767195
28,1-4,all11,ent,212,9,378.0,0.42592592592592593,0.5740740740740741,1.0,0.5529100529100529,1.0,0.7195767195767195
28,5-8,tok00,hell,212,19,861.0,0.3786295005807201,0.6213704994192799,0.603,0.6167247386759582,0.8535,0.6318234610917538
28,5-8,tok00,ent,212,19,861.0,0.7224157955865272,0.7224157955865272,0.039,0.629500580720093,0.726,0.6318234610917538
28,5-8,tok01,hell,212,19,861.0,0.32984901277584205,0.670150987224158,0.2115,0.6515679442508711,0.513,0.6318234610917538
28,5-8,tok01,ent,212,19,861.0,0.627177700348432,0.627177700348432,0.552,0.6190476190476191,0.831,0.6318234610917538
28,5-8,tok02,hell,212,19,861.0,0.3228803716608595,0.6771196283391405,0.179,0.6736353077816493,0.307,0.6318234610917538
28,5-8,tok02,ent,212,19,861.0,0.5958188153310104,0.5958188153310104,0.8355,0.5981416957026713,0.9575,0.6318234610917538
28,5-8,tok03,hell,212,19,861.0,0.30313588850174217,0.6968641114982579,0.1075,0.6596980255516841,0.432,0.6318234610917538
28,5-8,tok03,ent,212,19,861.0,0.6341463414634146,0.6341463414634146,0.481,0.6353077816492451,0.68,0.6318234610917538
28,5-8,tok04,hell,212,19,861.0,0.27409988385598144,0.7259001161440186,0.035,0.5319396051103368,1.0,0.6318234610917538
