corpus,t,org,kind,n,n_fail,n_succ,pairs,auc,disc,p_family,auc_resid,disc_resid,p_family_resid,null_med
B,10,act4_7,hell,512,216,296,2008.0,0.5378486055776892,0.5378486055776892,0.9975,0.4591633466135458,0.5408366533864541,0.9985,0.5766932270916335
B,10,act4_7,ent,512,216,296,2008.0,0.45667330677290835,0.5433266932270917,0.991,0.48705179282868527,0.5129482071713147,1.0,0.5766932270916335
B,10,act8_10,hell,512,216,296,2008.0,0.598605577689243,0.598605577689243,0.152,0.5926294820717132,0.5926294820717132,0.257,0.5766932270916335
B,10,act8_10,ent,512,216,296,2008.0,0.4569223107569721,0.5430776892430279,0.9925,0.47310756972111556,0.5268924302788844,1.0,0.5766932270916335
B,10,act_all_1_10,hell,512,216,296,2008.0,0.5732071713147411,0.5732071713147411,0.581,0.5,0.5,1.0,0.5766932270916335
B,10,act_all_1_10,ent,512,216,296,2008.0,0.4315239043824701,0.5684760956175299,0.686,0.45841633466135456,0.5415836653386454,0.9985,0.5766932270916335
B,10,all11,hell,512,216,296,2008.0,0.5821713147410359,0.5821713147410359,0.3805,0.5836653386454184,0.5836653386454184,0.433,0.5766932270916335
B,10,all11,ent,512,216,296,2008.0,0.4631474103585657,0.5368525896414342,0.9985,0.4915338645418327,0.5084661354581673,1.0,0.5766932270916335
B,15,tok00,hell,512,216,296,2008.0,0.4203187250996016,0.5796812749003983,0.4135,0.4795816733067729,0.5204183266932271,1.0,0.575199203187251
B,15,tok00,ent,512,216,296,2008.0,0.39741035856573703,0.602589641434263,0.096,0.40886454183266935,0.5911354581673307,0.2565,0.575199203187251
B,15,tok01,hell,512,216,296,2008.0,0.46563745019920316,0.5343625498007969,0.9985,0.5707171314741036,0.5707171314741036,0.6495,0.575199203187251
B,15,tok01,ent,512,216,296,2008.0,0.4452191235059761,0.5547808764940239,0.905,0.44223107569721115,0.5577689243027888,0.898,0.575199203187251
B,15,tok02,hell,512,216,296,2008.0,0.3979083665338645,0.6020916334661355,0.0985,0.47260956175298807,0.5273904382470119,1.0,0.575199203187251
B,15,tok02,ent,512,216,296,2008.0,0.45717131474103584,0.5428286852589641,0.9905,0.45169322709163345,0.5483067729083666,0.978,0.575199203187251
B,15,tok03,hell,512,216,296,2008.0,0.41434262948207173,0.5856573705179282,0.299,0.4855577689243028,0.5144422310756972,1.0,0.575199203187251
B,15,tok03,ent,512,216,296,2008.0,0.46065737051792827,0.5393426294820718,0.9935,0.46663346613545814,0.5333665338645419,1.0,0.575199203187251
B,15,tok04,hell,512,216,296,2008.0,0.40936254980079684,0.5906374501992031,0.2105,0.4686254980079681,0.531374501992032,1.0,0.575199203187251
B,15,tok04,ent,512,216,296,2008.0,0.5124501992031872,0.5124501992031872,1.0,0.5194223107569721,0.5194223107569721,1.0,0.575199203187251
B,15,tok05,hell,512,216,296,2008.0,0.36354581673306774,0.6364541832669323,0.007,0.4392430278884462,0.5607569721115537,0.848,0.575199203187251
B,15,tok05,ent,512,216,296,2008.0,0.5460657370517928,0.5460657370517928,0.979,0.5328685258964143,0.5328685258964143,1.0,0.575199203187251
B,15,tok06,hell,512,216,296,2008.0,0.3834661354581673,0.6165338645418327,0.0295,0.4357569721115538,0.5642430278884463,0.7815,0.575199203187251
B,15,tok06,ent,512,216,296,2008.0,0.5732071713147411,0.5732071713147411,0.5455,0.5542828685258964,0.5542828685258964,0.935,0.575199203187251
B,15,tok07,hell,512,216,296,2008.0,0.37201195219123506,0.6279880478087649,0.0135,0.4297808764940239,0.5702191235059761,0.665,0.575199203187251
B,15,tok07,ent,512,216,296,2008.0,0.5883964143426295,0.5883964143426295,0.2425,0.5483067729083665,0.5483067729083665,0.978,0.575199203187251
B,15,tok08,hell,512,216,296,2008.0,0.42828685258964144,0.5717131474103585,0.583,0.5049800796812749,0.5049800796812749,1.0,0.575199203187251
B,15,tok08,ent,512,216,296,2008.0,0.5388446215139442,0.5388446215139442,0.9945,0.4760956175298805,0.5239043824701195,1.0,0.575199203187251
B,15,tok09,hell,512,216,296,2008.0,0.4362549800796813,0.5637450199203187,0.7525,0.5273904382470119,0.5273904382470119,1.0,0.575199203187251
B,15,tok09,ent,512,216,296,2008.0,0.5448207171314741,0.5448207171314741,0.983,0.4651394422310757,0.5348605577689243,0.999,0.575199203187251
B,15,tok10,hell,512,216,296,2008.0,0.43326693227091634,0.5667330677290836,0.691,0.4995019920318725,0.5004980079681275,1.0,0.575199203187251
B,15,tok10,ent,512,216,296,2008.0,0.5692231075697212,0.5692231075697212,0.639,0.5134462151394422,0.5134462151394422,1.0,0.575199203187251
B,15,act1_3,hell,512,216,296,2008.0,0.40537848605577687,0.5946215139442231,0.1635,0.5164342629482072,0.5164342629482072,1.0,0.575199203187251
B,15,act1_3,ent,512,216,296,2008.0,0.4586653386454183,0.5413346613545817,0.9915,0.4591633466135458,0.5408366533864541,0.996,0.575199203187251
B,15,act4_7,hell,512,216,296,2008.0,0.36205179282868527,0.6379482071713147,0.006,0.43227091633466136,0.5677290836653386,0.716,0.575199203187251
B,15,act4_7,ent,512,216,296,2008.0,0.5540338645418327,0.5540338645418327,0.909,0.524402390438247,0.524402390438247,1.0,0.575199203187251
B,15,act8_10,hell,512,216,296,2008.0,0.424800796812749,0.575199203187251,0.5055,0.5059760956175299,0.5059760956175299,1.0,0.575199203187251
B,15,act8_10,ent,512,216,296,2008.0,0.5692231075697212,0.5692231075697212,0.639,0.5,0.5,1.0,0.575199203187251
B,15,act_all_1_10,hell,512,216,296,2008.0,0.3605577689243028,0.6394422310756972,0.006,0.5,0.5,1.0,0.575199203187251
B,15,act_all_1_10,ent,512,216,296,2008.0,0.563496015936255,0.563496015936255,0.7545,0.5029880478087649,0.5029880478087649,1.0,0.575199203187251
B,15,all11,hell,512,216,296,2008.0,0.35906374501992033,0.6409362549800797,0.004,0.4591633466135458,0.5408366533864541,0.996,0.575199203187251
B,15,all11,ent,512,216,296,2008.0,0.48804780876494025,0.5119521912350598,1.0,0.4591633466135458,0.5408366533864541,0.996,0.575199203187251
B,20,tok00,hell,512,216,296,2008.0,0.37201195219123506,0.6279880478087649,0.009,0.4596613545816733,0.5403386454183268,0.9955,0.5742031872509961
B,20,tok00,ent,512,216,296,2008.0,0.40836653386454186,0.5916334661354581,0.212,0.4352589641434263,0.5647410358565736,0.7905,0.5742031872509961
B,20,tok01,hell,512,216,296,2008.0,0.41384462151394424,0.5861553784860558,0.2825,0.5104581673306773,0.5104581673306773,1.0,0.5742031872509961
B,20,tok01,ent,512,216,296,2008.0,0.38745019920318724,0.6125498007968128,0.0505,0.4262948207171315,0.5737051792828685,0.6035,0.5742031872509961
B,20,tok02,hell,512,216,296,2008.0,0.38695219123505975,0.6130478087649402,0.049,0.475597609561753,0.524402390438247,1.0,0.5742031872509961
B,20,tok02,ent,512,216,296,2008.0,0.4651394422310757,0.5348605577689243,0.9965,0.46962151394422313,0.5303784860557769,1.0,0.5742031872509961
B,20,tok03,hell,512,216,296,2008.0,0.38147410358565736,0.6185258964143426,0.025,0.48306772908366535,0.5169322709163346,1.0,0.5742031872509961
B,20,tok03,ent,512,216,296,2008.0,0.4693725099601594,0.5306274900398407,0.9995,0.46663346613545814,0.5333665338645419,0.9995,0.5742031872509961
B,20,tok04,hell,512,216,296,2008.0,0.41284860557768926,0.5871513944223108,0.2675,0.5069721115537849,0.5069721115537849,1.0,0.5742031872509961
B,20,tok04,ent,512,216,296,2008.0,0.5027390438247012,0.5027390438247012,1.0,0.4820717131474104,0.5179282868525896,1.0,0.5742031872509961
B,20,tok05,hell,512,216,296,2008.0,0.399402390438247,0.600597609561753,0.107,0.5109561752988048,0.5109561752988048,1.0,0.5742031872509961
B,20,tok05,ent,512,216,296,2008.0,0.5229083665338645,0.5229083665338645,1.0,0.4900398406374502,0.5099601593625498,1.0,0.5742031872509961
B,20,tok06,hell,512,216,296,2008.0,0.4506972111553785,0.5493027888446216,0.941,0.5353585657370518,0.5353585657370518,0.9995,0.5742031872509961
B,20,tok06,ent,512,216,296,2008.0,0.5114541832669323,0.5114541832669323,1.0,0.4865537848605578,0.5134462151394422,1.0,0.5742031872509961
B,20,tok07,hell,512,216,296,2008.0,0.41932270916334663,0.5806772908366533,0.389,0.5089641434262948,0.5089641434262948,1.0,0.5742031872509961
B,20,tok07,ent,512,216,296,2008.0,0.5490537848605578,0.5490537848605578,0.9455,0.5079681274900398,0.5079681274900398,1.0,0.5742031872509961
B,20,tok08,hell,512,216,296,2008.0,0.41832669322709165,0.5816733067729083,0.3715,0.49850597609561753,0.5014940239043825,1.0,0.5742031872509961
B,20,tok08,ent,512,216,296,2008.0,0.585906374501992,0.585906374501992,0.283,0.5373505976095617,0.5373505976095617,0.9985,0.5742031872509961
B,20,tok09,hell,512,216,296,2008.0,0.4048804780876494,0.5951195219123506,0.16,0.4855577689243028,0.5144422310756972,1.0,0.5742031872509961
B,20,tok09,ent,512,216,296,2008.0,0.6063247011952191,0.6063247011952191,0.0675,0.577191235059761,0.577191235059761,0.5235,0.5742031872509961
B,20,tok10,hell,512,216,296,2008.0,0.350597609561753,0.649402390438247,0.002,0.40886454183266935,0.5911354581673307,0.2475,0.5742031872509961
B,20,tok10,ent,512,216,296,2008.0,0.6125498007968128,0.6125498007968128,0.0505,0.5672310756972112,0.5672310756972112,0.7385,0.5742031872509961
B,20,act1_3,hell,512,216,296,2008.0,0.38745019920318724,0.6125498007968128,0.0505,0.5273904382470119,0.5273904382470119,1.0,0.5742031872509961
B,20,act1_3,ent,512,216,296,2008.0,0.4330179282868526,0.5669820717131474,0.642,0.449203187250996,0.5507968127490039,0.966,0.5742031872509961
B,20,act4_7,hell,512,216,296,2008.0,0.4038844621513944,0.5961155378486056,0.1485,0.5363545816733067,0.5363545816733067,0.999,0.5742031872509961
B,20,act4_7,ent,512,216,296,2008.0,0.5204183266932271,0.5204183266932271,1.0,0.47410358565737054,0.5258964143426295,1.0,0.5742031872509961
B,20,act8_10,hell,512,216,296,2008.0,0.3849601593625498,0.6150398406374502,0.0395,0.45667330677290835,0.5433266932270917,0.9905,0.5742031872509961
B,20,act8_10,ent,512,216,296,2008.0,0.6030876494023905,0.6030876494023905,0.0895,0.5557768924302788,0.5557768924302788,0.925,0.5742031872509961
B,20,act_all_1_10,hell,512,216,296,2008.0,0.3555776892430279,0.6444223107569721,0.003,0.5,0.5,1.0,0.5742031872509961
B,20,act_all_1_10,ent,512,216,296,2008.0,0.5246513944223108,0.5246513944223108,1.0,0.4721115537848606,0.5278884462151394,1.0,0.5742031872509961
B,20,all11,hell,512,216,296,2008.0,0.3555776892430279,0.6444223107569721,0.003,0.4531872509960159,0.546812749003984,0.9805,0.5742031872509961
B,20,all11,ent,512,216,296,2008.0,0.45268924302788843,0.5473107569721116,0.9565,0.4487051792828685,0.5512948207171315,0.96,0.5742031872509961
B,25,tok00,hell,512,216,296,2008.0,0.3929282868525896,0.6070717131474104,0.069,0.4118525896414343,0.5881474103585658,0.3075,0.5719621513944223
B,25,tok00,ent,512,216,296,2008.0,0.6344621513944223,0.6344621513944223,0.01,0.6314741035856574,0.6314741035856574,0.014,0.5719621513944223
B,25,tok01,hell,512,216,296,2008.0,0.49800796812749004,0.50199203187251,1.0,0.5069721115537849,0.5069721115537849,1.0,0.5719621513944223
B,25,tok01,ent,512,216,296,2008.0,0.5079681274900398,0.5079681274900398,1.0,0.5258964143426295,0.5258964143426295,1.0,0.5719621513944223
B,25,tok02,hell,512,216,296,2008.0,0.5004980079681275,0.5004980079681275,1.0,0.500996015936255,0.500996015936255,1.0,0.5719621513944223
B,25,tok02,ent,512,216,296,2008.0,0.5169322709163346,0.5169322709163346,1.0,0.5308764940239044,0.5308764940239044,1.0,0.5719621513944223
B,25,tok03,hell,512,216,296,2008.0,0.5119521912350598,0.5119521912350598,1.0,0.5343625498007968,0.5343625498007968,1.0,0.5719621513944223
B,25,tok03,ent,512,216,296,2008.0,0.4788346613545817,0.5211653386454183,1.0,0.4800796812749004,0.5199203187250996,1.0,0.5719621513944223
B,25,tok04,hell,512,216,296,2008.0,0.5109561752988048,0.5109561752988048,1.0,0.5278884462151394,0.5278884462151394,1.0,0.5719621513944223
B,25,tok04,ent,512,216,296,2008.0,0.4805776892430279,0.5194223107569721,1.0,0.4805776892430279,0.5194223107569721,1.0,0.5719621513944223
B,25,tok05,hell,512,216,296,2008.0,0.5149402390438247,0.5149402390438247,1.0,0.5532868525896414,0.5532868525896414,0.9405,0.5719621513944223
B,25,tok05,ent,512,216,296,2008.0,0.47310756972111556,0.5268924302788844,1.0,0.449203187250996,0.5507968127490039,0.959,0.5719621513944223
B,25,tok06,hell,512,216,296,2008.0,0.48754980079681276,0.5124501992031872,1.0,0.5059760956175299,0.5059760956175299,1.0,0.5719621513944223
B,25,tok06,ent,512,216,296,2008.0,0.4750996015936255,0.5249003984063745,1.0,0.4536852589641434,0.5463147410358566,0.98,0.5719621513944223
B,25,tok07,hell,512,216,296,2008.0,0.46663346613545814,0.5333665338645419,0.9965,0.4845617529880478,0.5154382470119522,1.0,0.5719621513944223
B,25,tok07,ent,512,216,296,2008.0,0.5338645418326693,0.5338645418326693,0.9965,0.5059760956175299,0.5059760956175299,1.0,0.5719621513944223
B,25,tok08,hell,512,216,296,2008.0,0.4651394422310757,0.5348605577689243,0.996,0.47858565737051795,0.521414342629482,1.0,0.5719621513944223
B,25,tok08,ent,512,216,296,2008.0,0.5373505976095617,0.5373505976095617,0.9935,0.5313745019920318,0.5313745019920318,1.0,0.5719621513944223
B,25,tok09,hell,512,216,296,2008.0,0.42330677290836655,0.5766932270916334,0.4105,0.4312749003984064,0.5687250996015936,0.725,0.5719621513944223
B,25,tok09,ent,512,216,296,2008.0,0.5537848605577689,0.5537848605577689,0.8595,0.5453187250996016,0.5453187250996016,0.9855,0.5719621513944223
B,25,tok10,hell,512,216,296,2008.0,0.38645418326693226,0.6135458167330677,0.0455,0.3789840637450199,0.6210159362549801,0.0295,0.5719621513944223
B,25,tok10,ent,512,216,296,2008.0,0.5557768924302788,0.5557768924302788,0.83,0.5542828685258964,0.5542828685258964,0.9325,0.5719621513944223
B,25,act1_3,hell,512,216,296,2008.0,0.5079681274900398,0.5079681274900398,1.0,0.5089641434262948,0.5089641434262948,1.0,0.5719621513944223
B,25,act1_3,ent,512,216,296,2008.0,0.49850597609561753,0.5014940239043825,1.0,0.5134462151394422,0.5134462151394422,1.0,0.5719621513944223
B,25,act4_7,hell,512,216,296,2008.0,0.5109561752988048,0.5109561752988048,1.0,0.5463147410358565,0.5463147410358565,0.982,0.5719621513944223
B,25,act4_7,ent,512,216,296,2008.0,0.476593625498008,0.523406374501992,1.0,0.4506972111553785,0.5493027888446216,0.9655,0.5719621513944223
B,25,act8_10,hell,512,216,296,2008.0,0.4342629482071713,0.5657370517928286,0.633,0.44223107569721115,0.5577689243027888,0.8985,0.5719621513944223
B,25,act8_10,ent,512,216,296,2008.0,0.546812749003984,0.546812749003984,0.944,0.5607569721115537,0.5607569721115537,0.857,0.5719621513944223
B,25,act_all_1_10,hell,512,216,296,2008.0,0.4750996015936255,0.5249003984063745,1.0,0.5,0.5,1.0,0.5719621513944223
B,25,act_all_1_10,ent,512,216,296,2008.0,0.49252988047808766,0.5074701195219123,1.0,0.499003984063745,0.500996015936255,1.0,0.5719621513944223
B,25,all11,hell,512,216,296,2008.0,0.4601593625498008,0.5398406374501992,0.989,0.4352589641434263,0.5647410358565736,0.794,0.5719621513944223
B,25,all11,ent,512,216,296,2008.0,0.5532868525896414,0.5532868525896414,0.867,0.5537848605577689,0.5537848605577689,0.9365,0.5719621513944223
B,30,tok00,hell,512,216,296,2008.0,0.250996015936255,0.749003984063745,0.0,0.40886454183266935,0.5911354581673307,0.2625,0.5692231075697212
B,30,tok00,ent,512,216,296,2008.0,0.523406374501992,0.523406374501992,0.9995,0.5109561752988048,0.5109561752988048,1.0,0.5692231075697212
B,30,tok01,hell,512,216,296,2008.0,0.28884462151394424,0.7111553784860558,0.0,0.4855577689243028,0.5144422310756972,1.0,0.5692231075697212
B,30,tok01,ent,512,216,296,2008.0,0.6030876494023905,0.6030876494023905,0.073,0.4800796812749004,0.5199203187250996,1.0,0.5692231075697212
B,30,tok02,hell,512,216,296,2008.0,0.26245019920318724,0.7375498007968128,0.0,0.5114541832669323,0.5114541832669323,1.0,0.5692231075697212
B,30,tok02,ent,512,216,296,2008.0,0.6135458167330677,0.6135458167330677,0.0315,0.5169322709163346,0.5169322709163346,1.0,0.5692231075697212
B,30,tok03,hell,512,216,296,2008.0,0.2689243027888446,0.7310756972111554,0.0,0.4770916334661355,0.5229083665338645,1.0,0.5692231075697212
B,30,tok03,ent,512,216,296,2008.0,0.6085657370517928,0.6085657370517928,0.048,0.5298804780876494,0.5298804780876494,1.0,0.5692231075697212
B,30,tok04,hell,512,216,296,2008.0,0.2749003984063745,0.7250996015936255,0.0,0.5084661354581673,0.5084661354581673,1.0,0.5692231075697212
B,30,tok04,ent,512,216,296,2008.0,0.5709661354581673,0.5709661354581673,0.46,0.49850597609561753,0.5014940239043825,1.0,0.5692231075697212
B,30,tok05,hell,512,216,296,2008.0,0.2554780876494024,0.7445219123505976,0.0,0.4447211155378486,0.5552788844621515,0.9415,0.5692231075697212
B,30,tok05,ent,512,216,296,2008.0,0.6155378486055777,0.6155378486055777,0.026,0.5473107569721115,0.5473107569721115,0.988,0.5692231075697212
B,30,tok06,hell,512,216,296,2008.0,0.2699203187250996,0.7300796812749004,0.0,0.45119521912350596,0.548804780876494,0.984,0.5692231075697212
B,30,tok06,ent,512,216,296,2008.0,0.6045816733067729,0.6045816733067729,0.0665,0.4950199203187251,0.5049800796812749,1.0,0.5692231075697212
B,30,tok07,hell,512,216,296,2008.0,0.27091633466135456,0.7290836653386454,0.0,0.4681274900398406,0.5318725099601593,1.0,0.5692231075697212
B,30,tok07,ent,512,216,296,2008.0,0.6424302788844621,0.6424302788844621,0.001,0.5358565737051793,0.5358565737051793,1.0,0.5692231075697212
B,30,tok08,hell,512,216,296,2008.0,0.2699203187250996,0.7300796812749004,0.0,0.4631474103585657,0.5368525896414342,1.0,0.5692231075697212
B,30,tok08,ent,512,216,296,2008.0,0.6902390438247012,0.6902390438247012,0.0,0.5759462151394422,0.5759462151394422,0.55,0.5692231075697212
B,30,tok09,hell,512,216,296,2008.0,0.27739043824701193,0.7226095617529881,0.0,0.47808764940239046,0.5219123505976095,1.0,0.5692231075697212
B,30,tok09,ent,512,216,296,2008.0,0.7096613545816733,0.7096613545816733,0.0,0.5697211155378487,0.5697211155378487,0.6865,0.5692231075697212
B,30,tok10,hell,512,216,296,2008.0,0.24252988047808766,0.7574701195219123,0.0,0.39741035856573703,0.602589641434263,0.119,0.5692231075697212
B,30,tok10,ent,512,216,296,2008.0,0.702191235059761,0.702191235059761,0.0,0.62699203187251,0.62699203187251,0.0165,0.5692231075697212
B,30,act1_3,hell,512,216,296,2008.0,0.26643426294820716,0.7335657370517928,0.0,0.47260956175298807,0.5273904382470119,1.0,0.5692231075697212
B,30,act1_3,ent,512,216,296,2008.0,0.6247509960159362,0.6247509960159362,0.0095,0.5209163346613546,0.5209163346613546,1.0,0.5692231075697212
B,30,act4_7,hell,512,216,296,2008.0,0.25199203187250996,0.74800796812749,0.0,0.45119521912350596,0.548804780876494,0.984,0.5692231075697212
B,30,act4_7,ent,512,216,296,2008.0,0.6050796812749004,0.6050796812749004,0.0635,0.5024900398406374,0.5024900398406374,1.0,0.5692231075697212
B,30,act8_10,hell,512,216,296,2008.0,0.24900398406374502,0.750996015936255,0.0,0.4397410358565737,0.5602589641434264,0.8745,0.5692231075697212
B,30,act8_10,ent,512,216,296,2008.0,0.7176294820717132,0.7176294820717132,0.0,0.6185258964143426,0.6185258964143426,0.0325,0.5692231075697212
B,30,act_all_1_10,hell,512,216,296,2008.0,0.24900398406374502,0.750996015936255,0.0,0.5,0.5,1.0,0.5692231075697212
B,30,act_all_1_10,ent,512,216,296,2008.0,0.6638446215139442,0.6638446215139442,0.0,0.5577689243027888,0.5577689243027888,0.9145,0.5692231075697212
B,30,all11,hell,512,216,296,2008.0,0.24203187250996017,0.7579681274900398,0.0,0.351593625498008,0.648406374501992,0.0005,0.5692231075697212
B,30,all11,ent,512,216,296,2008.0,0.6075697211155379,0.6075697211155379,0.051,0.5079681274900398,0.5079681274900398,1.0,0.5692231075697212
