cohort,quantity,layer,group,chunk,alive,alive_risk,prior,auc_pooled,auc_within_suite,auc_within_task
external_8b,procrustes_layer,L2,front,32,569,274,0.48154657293497366,0.6737226277372262,0.6737226277372262,0.7063073515451956
external_8b,procrustes_layer,L3,front,4,15600,564,0.036153846153846154,0.5223641157203799,0.49655089385286066,0.4677968218288533
external_8b,procrustes_layer,L3,front,6,15600,564,0.036153846153846154,0.4971335933240129,0.45800830019638106,0.49413588919067986
external_8b,procrustes_layer,L3,front,8,14456,564,0.03901494189263974,0.4322125035481414,0.4245060566299656,0.5256032960565038
external_8b,procrustes_layer,L3,front,10,11342,564,0.04972667959795451,0.5746315221840129,0.5678371872799929,0.5243236152559604
external_8b,procrustes_layer,L3,front,12,9146,564,0.06166630220861579,0.6187137518573429,0.6214137934548865,0.4858081655480984
external_8b,procrustes_layer,L3,front,14,5753,564,0.09803580740483227,0.569768768904215,0.5807357662144882,0.5043294226792169
external_8b,procrustes_layer,L3,front,16,4793,564,0.11767160442311704,0.5617837994663661,0.5235264963781929,0.5354022355163728
external_8b,procrustes_layer,L3,front,18,4300,564,0.13116279069767442,0.6013039698087992,0.6187043370122804,0.5745720465999803
external_8b,procrustes_layer,L3,front,20,3995,564,0.1411764705882353,0.6533354624398734,0.7424070655339232,0.5659906935410213
external_8b,procrustes_layer,L3,front,24,2174,424,0.19503219871205152,0.5774919137466308,0.5529171894604767,0.5204981647522872
external_8b,procrustes_layer,L3,front,28,769,380,0.494148244473342,0.5358138276281964,0.5696028867296886,0.5393777777777777
external_8b,procrustes_layer,L3,front,32,569,274,0.48154657293497366,0.6159223060744773,0.6159223060744773,0.61138065604894
external_8b,procrustes_layer,L4,front,4,15600,564,0.036153846153846154,0.4568908732517136,0.45840162549423813,0.5050419905716337
external_8b,procrustes_layer,L4,front,6,15600,564,0.036153846153846154,0.5538112784636022,0.5177726241837796,0.5192105564401153
external_8b,procrustes_layer,L4,front,8,14456,564,0.03901494189263974,0.6094846031084782,0.5604959901036177,0.5804558236871362
external_8b,procrustes_layer,L4,front,10,11342,564,0.04972667959795451,0.6518437380321617,0.6264381030054834,0.559636637916899
external_8b,procrustes_layer,L4,front,12,9146,564,0.06166630220861579,0.6118790814024405,0.6061888406643245,0.4663108998260005
external_8b,procrustes_layer,L4,front,14,5753,564,0.09803580740483227,0.5228931495840219,0.5412397499754089,0.4728444693558051
external_8b,procrustes_layer,L4,front,16,4793,564,0.11767160442311704,0.5055933448378219,0.5077144491040793,0.5420340050377834
external_8b,procrustes_layer,L4,front,18,4300,564,0.13116279069767442,0.5738463787264416,0.6438031286049727,0.5936556388830938
external_8b,procrustes_layer,L4,front,20,3995,564,0.1411764705882353,0.6209784691517267,0.7263352109709629,0.5854922919315222
external_8b,procrustes_layer,L4,front,24,2174,424,0.19503219871205152,0.4499588948787062,0.4661470096194061,0.46808860320300943
external_8b,procrustes_layer,L4,front,28,769,380,0.494148244473342,0.5228521174401299,0.5780319118946043,0.5492825396825397
external_8b,procrustes_layer,L4,front,32,569,274,0.48154657293497366,0.6043919336879872,0.6043919336879872,0.5704303343529163
external_8b,procrustes_layer,L5,front,4,15600,564,0.036153846153846154,0.41270690296008256,0.4305325568209553,0.4746391516551674
external_8b,procrustes_layer,L5,front,6,15600,564,0.036153846153846154,0.37145519783253056,0.4222614608796218,0.49111277616475707
external_8b,procrustes_layer,L5,front,8,14456,564,0.03901494189263974,0.41470676525905004,0.433923032808789,0.5504763150437076
external_8b,procrustes_layer,L5,front,10,11342,564,0.04972667959795451,0.6317519994104092,0.5982334976053307,0.5522447774899157
external_8b,procrustes_layer,L5,front,12,9146,564,0.06166630220861579,0.7222699126160478,0.773182491231493,0.5485023614218245
external_8b,procrustes_layer,L5,front,14,5753,564,0.09803580740483227,0.61016177155986,0.6654704951309589,0.5549198863526547
external_8b,procrustes_layer,L5,front,16,4793,564,0.11767160442311704,0.49147225590275856,0.4338276782310332,0.524214814231738
external_8b,procrustes_layer,L5,front,18,4300,564,0.13116279069767442,0.5039862768994791,0.5435455136753745,0.5569049004644626
external_8b,procrustes_layer,L5,front,20,3995,564,0.1411764705882353,0.5587925382050598,0.6371429461789251,0.548809538503314
external_8b,procrustes_layer,L5,front,24,2174,424,0.19503219871205152,0.513355795148248,0.4439732329569218,0.5404576249520644
external_8b,procrustes_layer,L5,front,28,769,380,0.494148244473342,0.5285752942768231,0.5478866357195211,0.5572825396825397
external_8b,procrustes_layer,L5,front,32,569,274,0.48154657293497366,0.47541754299146355,0.47541754299146355,0.38991140175087013
external_8b,procrustes_layer,L12,back,4,15600,564,0.036153846153846154,0.5315489869231103,0.5036077504796879,0.4700914738846742
external_8b,procrustes_layer,L12,back,6,15600,564,0.036153846153846154,0.4862536177948338,0.44956471374554574,0.45751511556512964
external_8b,procrustes_layer,L12,back,8,14456,564,0.03901494189263974,0.5132054675071933,0.46897372074146804,0.5118043293440586
external_8b,procrustes_layer,L12,back,10,11342,564,0.04972667959795451,0.6458830965099644,0.6355714979821318,0.5418358311743678
external_8b,procrustes_layer,L12,back,12,9146,564,0.06166630220861579,0.6576751852384424,0.7632685092300457,0.5391498881431768
external_8b,procrustes_layer,L12,back,14,5753,564,0.09803580740483227,0.5993657819528216,0.678337014548999,0.5564081253986355
external_8b,procrustes_layer,L12,back,16,4793,564,0.11767160442311704,0.6005378683826131,0.5684998093785741,0.5662193010075567
external_8b,procrustes_layer,L12,back,18,4300,564,0.13116279069767442,0.5703313647546585,0.5656217529678386,0.5330449200092233
external_8b,procrustes_layer,L12,back,20,3995,564,0.1411764705882353,0.5361780160447815,0.5255130549902106,0.5226922080005925
external_8b,procrustes_layer,L12,back,24,2174,424,0.19503219871205152,0.5492843665768194,0.5531639481388541,0.5611657931739741
external_8b,procrustes_layer,L12,back,28,769,380,0.494148244473342,0.4737924502773644,0.5207577665432539,0.48812698412698413
external_8b,procrustes_layer,L12,back,32,569,274,0.48154657293497366,0.42554744525547444,0.42554744525547444,0.3275762050416623
external_8b,procrustes_layer,L13,back,4,15600,564,0.036153846153846154,0.5383703225733417,0.5097918285965327,0.47870812650245076
external_8b,procrustes_layer,L13,back,6,15600,564,0.036153846153846154,0.49332547512447666,0.4588120825025627,0.5078569718918131
external_8b,procrustes_layer,L13,back,8,14456,564,0.03901494189263974,0.5432203824641153,0.5199328831520298,0.5479475944455344
external_8b,procrustes_layer,L13,back,10,11342,564,0.04972667959795451,0.705140182457304,0.7097284678083075,0.6021513134161939
external_8b,procrustes_layer,L13,back,12,9146,564,0.06166630220861579,0.7111323634656737,0.7471590619553807,0.5704775664926671
external_8b,procrustes_layer,L13,back,14,5753,564,0.09803580740483227,0.5660649778787369,0.5721436300065278,0.5660140319681478
external_8b,procrustes_layer,L13,back,16,4793,564,0.11767160442311704,0.5327620080196013,0.4244100266869996,0.5701353904282116
external_8b,procrustes_layer,L13,back,18,4300,564,0.13116279069767442,0.6353820219599982,0.5623501763112897,0.5545880776959142
external_8b,procrustes_layer,L13,back,20,3995,564,0.1411764705882353,0.6818585136355838,0.6395403190622844,0.5600846714968094
external_8b,procrustes_layer,L13,back,24,2174,424,0.19503219871205152,0.56588948787062,0.5286072772898368,0.4845601796899253
external_8b,procrustes_layer,L13,back,28,769,380,0.494148244473342,0.4586930050060885,0.45857843597887576,0.36954920634920635
external_8b,procrustes_layer,L13,back,32,569,274,0.48154657293497366,0.43960163305703326,0.43960163305703326,0.2996255669233203
external_8b,procrustes_layer,L14,back,4,15600,564,0.036153846153846154,0.5068081875366732,0.4732111678100323,0.4937196257791931
external_8b,procrustes_layer,L14,back,6,15600,564,0.036153846153846154,0.5411376172363632,0.5137947818218002,0.5108592717471616
external_8b,procrustes_layer,L14,back,8,14456,564,0.03901494189263974,0.610673358103955,0.6002879438884735,0.5767771891962592
external_8b,procrustes_layer,L14,back,10,11342,564,0.04972667959795451,0.6870833053672506,0.7031335214032861,0.6029449381825337
external_8b,procrustes_layer,L14,back,12,9146,564,0.06166630220861579,0.6794763408817069,0.7640103198302935,0.5548642182450907
external_8b,procrustes_layer,L14,back,14,5753,564,0.09803580740483227,0.5988310309998374,0.6541344373999589,0.5396026208469433
external_8b,procrustes_layer,L14,back,16,4793,564,0.11767160442311704,0.594636996489957,0.5627468547464735,0.5234571788413098
external_8b,procrustes_layer,L14,back,18,4300,564,0.13116279069767442,0.6695953308427112,0.6932050610748852,0.5604844465428832
external_8b,procrustes_layer,L14,back,20,3995,564,0.1411764705882353,0.687500129193358,0.7121852306356531,0.5898369518261148
external_8b,procrustes_layer,L14,back,24,2174,424,0.19503219871205152,0.5489029649595687,0.5643601003764115,0.521045999890433
external_8b,procrustes_layer,L14,back,28,769,380,0.494148244473342,0.45000676498444053,0.5001315566915372,0.43326984126984125
external_8b,procrustes_layer,L14,back,32,569,274,0.48154657293497366,0.5589632562167512,0.5589632562167512,0.4890043244383504
external_8b,procrustes_layer,L15,back,4,15600,564,0.036153846153846154,0.5979098154971803,0.5601839335533703,0.46527322489671463
external_8b,procrustes_layer,L15,back,6,15600,564,0.036153846153846154,0.6440556847962055,0.6345961046714654,0.5210681319138751
external_8b,procrustes_layer,L15,back,8,14456,564,0.03901494189263974,0.6440545402936125,0.6481129516700646,0.5634142087938439
external_8b,procrustes_layer,L15,back,10,11342,564,0.04972667959795451,0.6876316050952229,0.7072767826155936,0.5739743547699472
external_8b,procrustes_layer,L15,back,12,9146,564,0.06166630220861579,0.7110309223824894,0.7406800488619504,0.5540330599055431
external_8b,procrustes_layer,L15,back,14,5753,564,0.09803580740483227,0.6241322683417868,0.6161362437292652,0.5645934401515298
external_8b,procrustes_layer,L15,back,16,4793,564,0.11767160442311704,0.5835886625445045,0.467579107891727,0.5756061083123426
external_8b,procrustes_layer,L15,back,18,4300,564,0.13116279069767442,0.6213962386289429,0.5142378525203106,0.5486368078354726
external_8b,procrustes_layer,L15,back,20,3995,564,0.1411764705882353,0.6676330329846146,0.5832606205445507,0.5541292783174318
external_8b,procrustes_layer,L15,back,24,2174,424,0.19503219871205152,0.6710512129380054,0.700004182350481,0.5699676777268494
external_8b,procrustes_layer,L15,back,28,769,380,0.494148244473342,0.4599377621431471,0.46759946625570864,0.40513015873015873
external_8b,procrustes_layer,L15,back,32,569,274,0.48154657293497366,0.6049486576766052,0.6049486576766052,0.5683735892838307
external_8b,procrustes_prev,L2,front,4,15600,564,0.036153846153846154,0.49120703691754447,0.5035342953375463,0.48789714131102163
external_8b,procrustes_prev,L2,front,6,15600,564,0.036153846153846154,0.44728691329933457,0.4295544065575494,0.4885891792326184
external_8b,procrustes_prev,L2,front,8,14456,564,0.03901494189263974,0.48936106397273393,0.44523686562518455,0.5144474963486146
external_8b,procrustes_prev,L2,front,10,11342,564,0.04972667959795451,0.5409108421541649,0.542696878501522,0.5024628603286
external_8b,procrustes_prev,L2,front,12,9146,564,0.06166630220861579,0.5550424275780911,0.6028707123856891,0.46261341039025605
external_8b,procrustes_prev,L2,front,14,5753,564,0.09803580740483227,0.5030757576378837,0.5460555848661797,0.44861709735402694
external_8b,procrustes_prev,L2,front,16,4793,564,0.11767160442311704,0.38538150125190973,0.3706662218833397,0.4658572103274559
external_8b,procrustes_prev,L2,front,18,4300,564,0.13116279069767442,0.34020864655944844,0.4053952890932445,0.4898817432169798
external_8b,procrustes_prev,L2,front,20,3995,564,0.1411764705882353,0.4118474960260123,0.5245099408769808,0.515187795455387
external_8b,procrustes_prev,L2,front,24,2174,424,0.19503219871205152,0.4302479784366577,0.43296737766624843,0.5597231606435237
external_8b,procrustes_prev,L2,front,28,769,380,0.494148244473342,0.41116222432688404,0.4464846172639967,0.49236825396825395
external_8b,procrustes_prev,L2,front,32,569,274,0.48154657293497366,0.41910181863169615,0.41910181863169615,0.3147083640966143
external_8b,procrustes_prev,L3,front,4,15600,564,0.036153846153846154,0.5149110810178503,0.474307831960919,0.4750137887255055
external_8b,procrustes_prev,L3,front,6,15600,564,0.036153846153846154,0.4385724851373253,0.43135675637111887,0.4688374803575703
external_8b,procrustes_prev,L3,front,8,14456,564,0.03901494189263974,0.39887452444694943,0.399628485327072,0.49998910034224925
external_8b,procrustes_prev,L3,front,10,11342,564,0.04972667959795451,0.4541115241317683,0.4240027169332368,0.5090283015774112
external_8b,procrustes_prev,L3,front,12,9146,564,0.06166630220861579,0.5838355803256362,0.5563819734928287,0.45984029331344767
external_8b,procrustes_prev,L3,front,14,5753,564,0.09803580740483227,0.5260445924206826,0.5025270725840345,0.4551885424921239
external_8b,procrustes_prev,L3,front,16,4793,564,0.11767160442311704,0.448259568766152,0.3488238658025162,0.4970875314861461
external_8b,procrustes_prev,L3,front,18,4300,564,0.13116279069767442,0.4881171029052197,0.4806282572590344,0.5329680585903616
external_8b,procrustes_prev,L3,front,20,3995,564,0.1411764705882353,0.555518003352826,0.6888841846460678,0.5375899480368802
external_8b,procrustes_prev,L3,front,24,2174,424,0.19503219871205152,0.457082884097035,0.48797051442910916,0.5210186081335256
external_8b,procrustes_prev,L3,front,28,769,380,0.494148244473342,0.46955080503314844,0.5183051739367401,0.5179174603174603
external_8b,procrustes_prev,L3,front,32,569,274,0.48154657293497366,0.4133490040826426,0.4133490040826426,0.28496466617445415
external_8b,procrustes_prev,L4,front,4,15600,564,0.036153846153846154,0.47629760678390776,0.46710828930718423,0.48276669476444695
external_8b,procrustes_prev,L4,front,6,15600,564,0.036153846153846154,0.4634415228510676,0.4498240362122117,0.47907756028014525
external_8b,procrustes_prev,L4,front,8,14456,564,0.03901494189263974,0.4483266173908959,0.4204946589761528,0.5020273363416389
external_8b,procrustes_prev,L4,front,10,11342,564,0.04972667959795451,0.47293483639512585,0.461983386052415,0.5027383333879907
external_8b,procrustes_prev,L4,front,12,9146,564,0.06166630220861579,0.5844962902727299,0.5727047186142774,0.46939473030077056
external_8b,procrustes_prev,L4,front,14,5753,564,0.09803580740483227,0.5229121135954535,0.5012782909620939,0.4459498637391523
external_8b,procrustes_prev,L4,front,16,4793,564,0.11767160442311704,0.44805937221716313,0.35487276019824626,0.4854770151133501
external_8b,procrustes_prev,L4,front,18,4300,564,0.13116279069767442,0.4937753428402205,0.49676370605512693,0.5583872278282257
external_8b,procrustes_prev,L4,front,20,3995,564,0.1411764705882353,0.5613415231586846,0.6890109842875902,0.5538824226416026
external_8b,procrustes_prev,L4,front,24,2174,424,0.19503219871205152,0.43980188679245286,0.4527770807193643,0.4986578039115429
external_8b,procrustes_prev,L4,front,28,769,380,0.494148244473342,0.5253822216208903,0.5343268995846567,0.5421206349206349
external_8b,procrustes_prev,L4,front,32,569,274,0.48154657293497366,0.4856241494494618,0.4856241494494618,0.38796013078789154
external_8b,procrustes_prev,L5,front,4,15600,564,0.036153846153846154,0.45992679036034556,0.4890901512847375,0.4789734944272736
external_8b,procrustes_prev,L5,front,6,15600,564,0.036153846153846154,0.38353436386242756,0.4340598117295424,0.48311011207892357
external_8b,procrustes_prev,L5,front,8,14456,564,0.03901494189263974,0.3925472821747503,0.4071803817833705,0.5444052056765417
external_8b,procrustes_prev,L5,front,10,11342,564,0.04972667959795451,0.5553517869997855,0.49397180438080696,0.5023841537402026
external_8b,procrustes_prev,L5,front,12,9146,564,0.06166630220861579,0.7075335809239527,0.7131762742908393,0.5210508327119066
external_8b,procrustes_prev,L5,front,14,5753,564,0.09803580740483227,0.6238771938456829,0.6593665328313765,0.5034016892479561
external_8b,procrustes_prev,L5,front,16,4793,564,0.11767160442311704,0.47660928677201825,0.39602792603888676,0.5301971819899244
external_8b,procrustes_prev,L5,front,18,4300,564,0.13116279069767442,0.47090034473856063,0.45467654446235284,0.5456831333106409
external_8b,procrustes_prev,L5,front,20,3995,564,0.1411764705882353,0.5351054527865458,0.63095662807516,0.5325047211148002
external_8b,procrustes_prev,L5,front,24,2174,424,0.19503219871205152,0.49954312668463613,0.47841279799247177,0.5118423695695842
external_8b,procrustes_prev,L5,front,28,769,380,0.494148244473342,0.4925788120687322,0.4999248247476931,0.49193650793650795
external_8b,procrustes_prev,L5,front,32,569,274,0.48154657293497366,0.3935420017320302,0.3935420017320302,0.26157578314523783
external_8b,procrustes_prev,L12,back,4,15600,564,0.036153846153846154,0.5390683517949356,0.5082295574104739,0.4850041106011884
external_8b,procrustes_prev,L12,back,6,15600,564,0.036153846153846154,0.44335621694693966,0.4464833526710449,0.45715608837272226
external_8b,procrustes_prev,L12,back,8,14456,564,0.03901494189263974,0.4462976676203254,0.41993268298248615,0.47947049462646874
external_8b,procrustes_prev,L12,back,10,11342,564,0.04972667959795451,0.5440898454824576,0.4704229838669694,0.4880661135342538
external_8b,procrustes_prev,L12,back,12,9146,564,0.06166630220861579,0.6386773983481838,0.6924609038878446,0.46270662440964455
external_8b,procrustes_prev,L12,back,14,5753,564,0.09803580740483227,0.5937785741523599,0.677335038317431,0.4848180289530142
external_8b,procrustes_prev,L12,back,16,4793,564,0.11767160442311704,0.5166986981145049,0.44265345024780783,0.5225716309823678
external_8b,procrustes_prev,L12,back,18,4300,564,0.13116279069767442,0.4782068184579404,0.4291998699141761,0.5355593864262734
external_8b,procrustes_prev,L12,back,20,3995,564,0.1411764705882353,0.45720211629055896,0.5057344600591875,0.5106333082363397
external_8b,procrustes_prev,L12,back,24,2174,424,0.19503219871205152,0.46094609164420486,0.48012337933918864,0.5372071364657329
external_8b,procrustes_prev,L12,back,28,769,380,0.494148244473342,0.4268028683534028,0.46741152812494124,0.43966984126984127
external_8b,procrustes_prev,L12,back,32,569,274,0.48154657293497366,0.34059136459235434,0.34059136459235434,0.23183208522307774
external_8b,procrustes_prev,L13,back,4,15600,564,0.036153846153846154,0.4749928776138214,0.4827626830980891,0.5026848990040897
external_8b,procrustes_prev,L13,back,6,15600,564,0.036153846153846154,0.4004551605697154,0.4183197593862999,0.48512898962463447
external_8b,procrustes_prev,L13,back,8,14456,564,0.03901494189263974,0.3862869823542505,0.39072794657074544,0.5026104680313038
external_8b,procrustes_prev,L13,back,10,11342,564,0.04972667959795451,0.5041829034452898,0.4736964422056738,0.5142688485882005
external_8b,procrustes_prev,L13,back,12,9146,564,0.06166630220861579,0.6564599582500731,0.6426241895773791,0.5044198980860055
external_8b,procrustes_prev,L13,back,14,5753,564,0.09803580740483227,0.5555912056190878,0.5649911919090754,0.5173273546067764
external_8b,procrustes_prev,L13,back,16,4793,564,0.11767160442311704,0.47013989860621275,0.37068337781166605,0.5226208280856424
external_8b,procrustes_prev,L13,back,18,4300,564,0.13116279069767442,0.5129286451926436,0.4451890744270906,0.5233274406245539
external_8b,procrustes_prev,L13,back,20,3995,564,0.1411764705882353,0.5666136457125376,0.6035362055959476,0.5369851516310988
external_8b,procrustes_prev,L13,back,24,2174,424,0.19503219871205152,0.45692991913746633,0.4575115014638227,0.48183926517046805
external_8b,procrustes_prev,L13,back,28,769,380,0.494148244473342,0.4133980516844811,0.4251019564359413,0.37353650793650794
external_8b,procrustes_prev,L13,back,32,569,274,0.48154657293497366,0.3551899047383397,0.3551899047383397,0.2266902225503639
external_8b,procrustes_prev,L14,back,4,15600,564,0.036153846153846154,0.5060165295961088,0.48356716944716677,0.4696648038879003
external_8b,procrustes_prev,L14,back,6,15600,564,0.036153846153846154,0.43097570558791287,0.45003313695230157,0.48004537271185205
external_8b,procrustes_prev,L14,back,8,14456,564,0.03901494189263974,0.40886854110636667,0.41780888412485373,0.5218483639613716
external_8b,procrustes_prev,L14,back,10,11342,564,0.04972667959795451,0.5213723384514555,0.4962945839819929,0.5156396550027875
external_8b,procrustes_prev,L14,back,12,9146,564,0.06166630220861579,0.6479947928287972,0.666865890252798,0.4671420581655481
external_8b,procrustes_prev,L14,back,14,5753,564,0.09803580740483227,0.5901496140909097,0.6169182412433268,0.47991843676916834
external_8b,procrustes_prev,L14,back,16,4793,564,0.11767160442311704,0.4822485405566764,0.39073484559664506,0.5002656643576826
external_8b,procrustes_prev,L14,back,18,4300,564,0.13116279069767442,0.5233137519552903,0.4877737733888584,0.5242168370428119
external_8b,procrustes_prev,L14,back,20,3995,564,0.1411764705882353,0.5763088320713726,0.6579482958343094,0.5453782446092892
external_8b,procrustes_prev,L14,back,24,2174,424,0.19503219871205152,0.4800795148247978,0.49520179841070683,0.5451507459688465
external_8b,procrustes_prev,L14,back,28,769,380,0.494148244473342,0.4276755513462319,0.45426525587776506,0.3982984126984127
external_8b,procrustes_prev,L14,back,32,569,274,0.48154657293497366,0.3624520598787579,0.3624520598787579,0.2586225081742432
external_8b,procrustes_prev,L15,back,4,15600,564,0.036153846153846154,0.6069443383161736,0.55827456921962,0.44499599346466445
external_8b,procrustes_prev,L15,back,6,15600,564,0.036153846153846154,0.5784866320830008,0.5549392833406553,0.4848063854807322
external_8b,procrustes_prev,L15,back,8,14456,564,0.03901494189263974,0.5200855433914718,0.5018880992200394,0.5127090009373706
external_8b,procrustes_prev,L15,back,10,11342,564,0.04972667959795451,0.6159840639390195,0.5870949389681603,0.5332961663332568
external_8b,procrustes_prev,L15,back,12,9146,564,0.06166630220861579,0.7044420037981525,0.7052332954298934,0.5148287969177231
external_8b,procrustes_prev,L15,back,14,5753,564,0.09803580740483227,0.6251730679601831,0.6153864382226435,0.49993235277063724
external_8b,procrustes_prev,L15,back,16,4793,564,0.11767160442311704,0.5139886028419105,0.3972417079679756,0.5360024401763224
external_8b,procrustes_prev,L15,back,18,4300,564,0.13116279069767442,0.5102994441660212,0.4111990394920926,0.5017733027351685
external_8b,procrustes_prev,L15,back,20,3995,564,0.1411764705882353,0.5759233190910575,0.5597355260358349,0.5059677359631691
external_8b,procrustes_prev,L15,back,24,2174,424,0.19503219871205152,0.5965983827493262,0.6412233375156838,0.5387045525099979
external_8b,procrustes_prev,L15,back,28,769,380,0.494148244473342,0.440644026518739,0.44719878216091263,0.4322793650793651
external_8b,procrustes_prev,L15,back,32,569,274,0.48154657293497366,0.45040207843622415,0.45040207843622415,0.37277185950849073
external_8b,procrustes_self,L2,front,4,15600,564,0.036153846153846154,0.5346805963559796,0.5093330273093546,0.48090391599804355
external_8b,procrustes_self,L2,front,6,15600,564,0.036153846153846154,0.46709162784730357,0.42748780597704256,0.5142934448919276
external_8b,procrustes_self,L2,front,8,14456,564,0.03901494189263974,0.4988602553028122,0.44156850852672214,0.5161641924443573
external_8b,procrustes_self,L2,front,10,11342,564,0.04972667959795451,0.5071154762327779,0.5389059385814435,0.4576394582363165
external_8b,procrustes_self,L2,front,12,9146,564,0.06166630220861579,0.5209170067318865,0.6063315245481798,0.45470575441213024
external_8b,procrustes_self,L2,front,14,5753,564,0.09803580740483227,0.4929735774941263,0.5460099795223063,0.4942403216142562
external_8b,procrustes_self,L2,front,16,4793,564,0.11767160442311704,0.37054767067646727,0.37314287075867325,0.4646568010075567
external_8b,procrustes_self,L2,front,18,4300,564,0.13116279069767442,0.324634427156894,0.4013894229589207,0.47601374721377354
external_8b,procrustes_self,L2,front,20,3995,564,0.1411764705882353,0.37716734777405014,0.48394641318200476,0.49709327441711204
external_8b,procrustes_self,L2,front,24,2174,424,0.19503219871205152,0.4177749326145553,0.449081974069427,0.4644363689487044
external_8b,procrustes_self,L2,front,28,769,380,0.494148244473342,0.42448924367473956,0.4837057640624706,0.5115174603174604
external_8b,procrustes_self,L2,front,32,569,274,0.48154657293497366,0.4799950513423234,0.4799950513423234,0.43434236894842315
external_8b,procrustes_self,L3,front,4,15600,564,0.036153846153846154,0.5625018277646651,0.48006408667800643,0.48599273620346956
external_8b,procrustes_self,L3,front,6,15600,564,0.036153846153846154,0.4468925878128897,0.4405074365704287,0.5009209827979145
external_8b,procrustes_self,L3,front,8,14456,564,0.03901494189263974,0.37811336643570564,0.37028312981094985,0.5021199834325202
external_8b,procrustes_self,L3,front,10,11342,564,0.04972667959795451,0.46100952294469033,0.44422788029628457,0.46627750631292425
external_8b,procrustes_self,L3,front,12,9146,564,0.06166630220861579,0.5743800730871641,0.561170619349973,0.44484837186179466
external_8b,procrustes_self,L3,front,14,5753,564,0.09803580740483227,0.5431421009254438,0.5168323958901537,0.4868957652834419
external_8b,procrustes_self,L3,front,16,4793,564,0.11767160442311704,0.497367048528482,0.41076915745329773,0.5100952455919395
external_8b,procrustes_self,L3,front,18,4300,564,0.13116279069767442,0.5239024746761431,0.5193921964868645,0.532023761158631
external_8b,procrustes_self,L3,front,20,3995,564,0.1411764705882353,0.5867127731922749,0.6767930866256466,0.531986324195559
external_8b,procrustes_self,L3,front,24,2174,424,0.19503219871205152,0.45627560646900267,0.4692335842743622,0.5081170906301931
external_8b,procrustes_self,L3,front,28,769,380,0.494148244473342,0.471174401298877,0.5250615497378263,0.5312507936507936
external_8b,procrustes_self,L3,front,32,569,274,0.48154657293497366,0.4519237906717803,0.4519237906717803,0.35692437506592134
external_8b,procrustes_self,L4,front,4,15600,564,0.036153846153846154,0.5099305991860669,0.475815422482061,0.4770300646248946
external_8b,procrustes_self,L4,front,6,15600,564,0.036153846153846154,0.48318256043651264,0.47089298923471473,0.48789193801837805
external_8b,procrustes_self,L4,front,8,14456,564,0.03901494189263974,0.4932495333811184,0.4533204624316796,0.5395821071218364
external_8b,procrustes_self,L4,front,10,11342,564,0.04972667959795451,0.5137227100384418,0.4929637998393638,0.49591709572688814
external_8b,procrustes_self,L4,front,12,9146,564,0.06166630220861579,0.5419001257786791,0.5185427170796977,0.4323072023365648
external_8b,procrustes_self,L4,front,14,5753,564,0.09803580740483227,0.5090183270940027,0.47473553371665667,0.44839482788612073
external_8b,procrustes_self,L4,front,16,4793,564,0.11767160442311704,0.46651225328657747,0.40457777354174607,0.4844438759445844
external_8b,procrustes_self,L4,front,18,4300,564,0.13116279069767442,0.5125988086017587,0.5342809894704116,0.5331876626442524
external_8b,procrustes_self,L4,front,20,3995,564,0.1411764705882353,0.5681815363054007,0.652193956170307,0.5422431775262593
external_8b,procrustes_self,L4,front,24,2174,424,0.19503219871205152,0.37403167115902963,0.3809901714763697,0.45893975639597523
external_8b,procrustes_self,L4,front,28,769,380,0.494148244473342,0.49940468136923283,0.533415399650435,0.5426031746031746
external_8b,procrustes_self,L4,front,32,569,274,0.48154657293497366,0.4971112210812817,0.4971112210812817,0.38476953907815636
external_8b,procrustes_self,L5,front,4,15600,564,0.036153846153846154,0.4493434433482573,0.47461268253485484,0.47132465424120384
external_8b,procrustes_self,L5,front,6,15600,564,0.036153846153846154,0.3817635547027559,0.43601939778986853,0.4813045695315996
external_8b,procrustes_self,L5,front,8,14456,564,0.03901494189263974,0.38072227140269516,0.39122561809852946,0.5252299827785407
external_8b,procrustes_self,L5,front,10,11342,564,0.04972667959795451,0.48152223336478694,0.4415871748852244,0.49627127537467614
external_8b,procrustes_self,L5,front,12,9146,564,0.06166630220861579,0.6138137963178746,0.6431861893648092,0.49626367138951033
external_8b,procrustes_self,L5,front,14,5753,564,0.09803580740483227,0.5292295212595111,0.5988974237451824,0.4900848489534007
external_8b,procrustes_self,L5,front,16,4793,564,0.11767160442311704,0.4330844607229045,0.44196911932901256,0.4782942380352645
external_8b,procrustes_self,L5,front,18,4300,564,0.13116279069767442,0.42776958327638315,0.5025106973091051,0.5059128391510107
external_8b,procrustes_self,L5,front,20,3995,564,0.1411764705882353,0.48140623352784684,0.6031418372193483,0.5186808032683692
external_8b,procrustes_self,L5,front,24,2174,424,0.19503219871205152,0.451322102425876,0.4300710999581765,0.5061996676466829
external_8b,procrustes_self,L5,front,28,769,380,0.494148244473342,0.4485184684075227,0.4707662237591385,0.47004444444444443
external_8b,procrustes_self,L5,front,32,569,274,0.48154657293497366,0.38329828034145735,0.38329828034145735,0.25925535281088485
external_8b,procrustes_self,L12,back,4,15600,564,0.036153846153846154,0.568698834381409,0.5192546344797029,0.46878024413849084
external_8b,procrustes_self,L12,back,6,15600,564,0.036153846153846154,0.4654880886345584,0.44025046091341585,0.45647966032905624
