quantity,frame,representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
action_consensus,token_graph,L12,high,0.5,global,257,1516,0.5277207392197125,0.10591769719835115,0.1449520586576424,196,1510,0.11488862837045721,0.7626459143968871,0.08790386837611831,1.6489838426385217
action_consensus,token_graph,L12,high,0.6,per_task,99,43,0.2032854209445585,0.0030042618598476907,0.6971830985915493,19,42,0.3114754098360656,0.1919191919191919,0.5796636136792147,1.2027373844744544
action_consensus,token_graph,L12,high,0.6,global,230,1015,0.4722792607802875,0.07091455320338154,0.18473895582329317,165,1007,0.1407849829351536,0.717391304347826,0.10247820662019842,1.8027145665025834
action_consensus,token_graph,L12,high,0.7,per_task,93,25,0.19096509240246407,0.0017466638720044715,0.788135593220339,17,24,0.4146341463414634,0.1827956989247312,0.6557083612595247,1.201960566289623
action_consensus,token_graph,L12,high,0.7,global,198,896,0.406570841889117,0.06260043317264026,0.1809872029250457,143,870,0.14116485686080948,0.7222222222222222,0.10428667607135944,1.7354777210580858
action_consensus,token_graph,L12,high,0.75,per_task,82,17,0.16837782340862423,0.0011877314329630407,0.8282828282828283,17,16,0.5151515151515151,0.2073170731707317,0.667324846801832,1.2411988437900832
action_consensus,token_graph,L12,high,0.75,global,185,805,0.3798767967145791,0.05624257667854398,0.18686868686868688,129,780,0.1419141914191419,0.6972972972972973,0.10576281664109742,1.766865641474163
action_consensus,token_graph,L12,high,0.8,per_task,78,9,0.1601642710472279,0.0006287989939216097,0.896551724137931,17,8,0.68,0.21794871794871795,0.7157986803705026,1.2525193866994409
action_consensus,token_graph,L12,high,0.8,global,167,701,0.34291581108829566,0.04897645497100538,0.1923963133640553,111,671,0.14194373401534527,0.6646706586826348,0.10830048006767087,1.7765047139572943
action_consensus,token_graph,L12,high,0.85,per_task,72,8,0.14784394250513347,0.0005589324390414309,0.9,16,7,0.6956521739130435,0.2222222222222222,0.7152088108584322,1.2583737592938367
action_consensus,token_graph,L12,high,0.85,global,105,569,0.21560574948665298,0.03975406972682177,0.15578635014836795,66,547,0.10766721044045677,0.6285714285714286,0.10533796243748575,1.4789193425003022
action_consensus,token_graph,L12,high,0.9,per_task,66,1,0.13552361396303902,6.986655488017886e-05,0.9850746268656716,16,1,0.9411764705882353,0.24242424242424243,0.7596002049168585,1.2968330188556125
action_consensus,token_graph,L12,high,0.9,global,54,374,0.11088295687885011,0.02613009152518689,0.1261682242990654,39,366,0.0962962962962963,0.7222222222222222,0.08948358853769564,1.4099593720016725
action_consensus,token_graph,L12,high,0.925,per_task,63,0,0.1293634496919918,0.0,1.0,16,0,1.0,0.25396825396825395,0.7666088300727025,1.3044462322527168
action_consensus,token_graph,L12,high,0.925,global,40,256,0.08213552361396304,0.017885838049325788,0.13513513513513514,29,252,0.10320284697508897,0.725,0.09309525836425066,1.451579140651788
action_consensus,token_graph,L12,high,0.95,per_task,59,0,0.12114989733059549,0.0,1.0,16,0,1.0,0.2711864406779661,0.7532629705431045,1.3275576247681435
action_consensus,token_graph,L12,high,0.95,global,10,143,0.02053388090349076,0.009990917347865577,0.06535947712418301,9,142,0.059602649006622516,0.9,0.0780711320531466,0.837178549936868
action_consensus,token_graph,L12,high,0.96,per_task,55,0,0.11293634496919917,0.0,1.0,16,0,1.0,0.2909090909090909,0.7404343332526276,1.3505586587363332
action_consensus,token_graph,L12,high,0.96,global,8,99,0.01642710472279261,0.006916788933137707,0.07476635514018691,7,99,0.0660377358490566,0.875,0.07756412380349992,0.9639296039699895
action_consensus,token_graph,L12,high,0.975,per_task,33,0,0.06776180698151951,0.0,1.0,5,0,1.0,0.15151515151515152,0.8363025432197136,1.1957395180816517
action_consensus,token_graph,L12,high,0.975,global,5,28,0.01026694045174538,0.001956263536645008,0.15151515151515152,4,28,0.125,0.8,0.087894358956961,1.723832488377821
action_consensus,token_graph,L12,high,0.98,per_task,31,0,0.06365503080082136,0.0,1.0,4,0,1.0,0.12903225806451613,0.8295042624490974,1.205539314587145
action_consensus,token_graph,L12,high,0.98,global,1,1,0.002053388090349076,6.986655488017886e-05,0.5,0,1,0.0,0.0,0.20038181788859144,2.495236370587229
action_consensus,token_graph,L12,high,0.99,per_task,18,0,0.03696098562628337,0.0,1.0,4,0,1.0,0.2222222222222222,0.7132725217631095,1.401988678223774
action_consensus,token_graph,L12,high,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
action_consensus,token_graph,L12,high,0.995,per_task,11,0,0.022587268993839837,0.0,1.0,1,0,1.0,0.09090909090909091,0.8128647872841834,1.2302169015600288
action_consensus,token_graph,L12,high,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
action_consensus,token_graph,L13,low,0.5,per_task,202,667,0.41478439425051333,0.0466009921050793,0.23245109321058688,67,644,0.09423347398030943,0.3316831683168317,0.15707162374122036,1.4799050756205092
action_consensus,token_graph,L13,low,0.5,global,168,4568,0.34496919917864477,0.31915042269265703,0.03547297297297297,149,4557,0.031661708457288565,0.8869047619047619,0.032746182394533266,1.0832704877040849
action_consensus,token_graph,L13,low,0.6,per_task,179,449,0.3675564681724846,0.03137008314120031,0.28503184713375795,57,434,0.11608961303462322,0.31843575418994413,0.19001143814701404,1.5000773106786631
action_consensus,token_graph,L13,low,0.6,global,158,3806,0.324435318275154,0.26591210787396075,0.03985872855701312,123,3800,0.03135355595207749,0.7784810126582279,0.03675711059203346,1.0843814411694233
action_consensus,token_graph,L13,low,0.7,per_task,157,293,0.32238193018480493,0.020470900579892405,0.3488888888888889,43,279,0.13354037267080746,0.27388535031847133,0.24331325860939695,1.433908250141756
action_consensus,token_graph,L13,low,0.7,global,133,2968,0.2731006160164271,0.20736393488437085,0.04288939051918736,92,2962,0.030124426981008513,0.6917293233082706,0.043009997762265585,0.9971958323796045
action_consensus,token_graph,L13,low,0.75,per_task,139,219,0.28542094455852157,0.01530077551875917,0.388268156424581,35,204,0.14644351464435146,0.2517985611510791,0.28047435803178467,1.3843267496866172
action_consensus,token_graph,L13,low,0.75,global,119,2491,0.24435318275154005,0.17403758820652554,0.04559386973180077,82,2485,0.03194390338917024,0.6890756302521008,0.04598000373258475,0.9916021320261369
action_consensus,token_graph,L13,low,0.8,per_task,126,171,0.2587268993839836,0.011947180884510585,0.42424242424242425,33,158,0.17277486910994763,0.2619047619047619,0.3074336117959388,1.3799480862359907
action_consensus,token_graph,L13,low,0.8,global,98,1708,0.20123203285420946,0.11933207573534549,0.05426356589147287,66,1702,0.03733031674208145,0.673469387755102,0.050245588103803196,1.079966777966035
action_consensus,token_graph,L13,low,0.85,per_task,109,108,0.22381930184804927,0.007545587927059317,0.5023041474654378,24,94,0.2033898305084746,0.22018348623853212,0.37884306674505824,1.3258897721981078
action_consensus,token_graph,L13,low,0.85,global,67,701,0.1375770020533881,0.04897645497100538,0.08723958333333333,39,695,0.05313351498637602,0.582089552238806,0.07095677261793981,1.2294750749596068
action_consensus,token_graph,L13,low,0.9,per_task,85,75,0.17453798767967146,0.005239991616013414,0.53125,17,61,0.21794871794871795,0.2,0.416161949767267,1.276546306785362
action_consensus,token_graph,L13,low,0.9,global,30,190,0.061601642710472276,0.013274645427233982,0.13636363636363635,11,186,0.05583756345177665,0.36666666666666664,0.11270966862427258,1.2098663586547869
action_consensus,token_graph,L13,low,0.925,per_task,67,61,0.1375770020533881,0.00426185984769091,0.5234375,16,48,0.25,0.23880597014925373,0.4004071499910474,1.3072631195814146
action_consensus,token_graph,L13,low,0.925,global,23,90,0.04722792607802875,0.006287989939216097,0.20353982300884957,7,86,0.07526881720430108,0.30434782608695654,0.1696414878620437,1.1998233779603062
action_consensus,token_graph,L13,low,0.95,per_task,41,43,0.08418891170431211,0.0030042618598476907,0.4880952380952381,11,31,0.2619047619047619,0.2682926829268293,0.37368257659032095,1.3061760667272186
action_consensus,token_graph,L13,low,0.95,global,14,49,0.028747433264887063,0.003423461189128764,0.2222222222222222,5,45,0.1,0.35714285714285715,0.20011466129558983,1.110474468904491
action_consensus,token_graph,L13,low,0.96,per_task,34,34,0.06981519507186858,0.0023754628659260813,0.5,11,22,0.3333333333333333,0.3235294117647059,0.3703372678318363,1.3501206695380203
action_consensus,token_graph,L13,low,0.96,global,6,36,0.012320328542094456,0.0025151959756864388,0.14285714285714285,3,33,0.08333333333333333,0.5,0.15073509338533694,0.947736453726439
action_consensus,token_graph,L13,low,0.975,per_task,23,20,0.04722792607802875,0.0013973310976035773,0.5348837209302325,6,9,0.4,0.2608695652173913,0.44667101034292145,1.1974892225926812
action_consensus,token_graph,L13,low,0.975,global,1,27,0.002053388090349076,0.0018863969817648292,0.03571428571428571,0,26,0.0,0.0,0.08789083418799985,0.40634823920196617
action_consensus,token_graph,L13,low,0.98,per_task,22,12,0.045174537987679675,0.0008383986585621463,0.6470588235294118,5,6,0.45454545454545453,0.22727272727272727,0.5112151116463218,1.2657271054558963
action_consensus,token_graph,L13,low,0.98,global,1,23,0.002053388090349076,0.0016069307622441137,0.041666666666666664,0,22,0.0,0.0,0.09717167852215709,0.4287943493449671
action_consensus,token_graph,L13,low,0.99,per_task,15,5,0.030800821355236138,0.0003493327744008943,0.75,1,2,0.3333333333333333,0.06666666666666667,0.6901466633201199,1.0867255322107057
action_consensus,token_graph,L13,low,0.99,global,0,15,0.0,0.0010479983232026828,0.0,0,14,0.0,0.0,0.07125519957352452,0.0
action_consensus,token_graph,L13,low,0.995,per_task,7,1,0.014373716632443531,6.986655488017886e-05,0.875,0,0,0.0,0.0,0.8878748451142656,0.9854992568095465
action_consensus,token_graph,L13,low,0.995,global,0,10,0.0,0.0006986655488017886,0.0,0,9,0.0,0.0,0.09216846781526358,0.0
action_consensus,token_graph,L13,high,0.5,per_task,126,113,0.2587268993839836,0.00789492070146021,0.5271966527196653,23,107,0.17692307692307693,0.18253968253968253,0.45825775134173163,1.150436956442281
action_consensus,token_graph,L13,high,0.5,global,248,1247,0.5092402464065708,0.08712359393558304,0.16588628762541807,181,1237,0.12764456981664316,0.7298387096774194,0.09775300558493294,1.6969942420981354
action_consensus,token_graph,L13,high,0.6,per_task,114,65,0.23408624229979466,0.004541326067211626,0.6368715083798883,22,62,0.2619047619047619,0.19298245614035087,0.5404255446842964,1.1784629994718945
action_consensus,token_graph,L13,high,0.6,global,225,959,0.4620123203285421,0.06700202613009153,0.19003378378378377,159,930,0.14600550964187328,0.7066666666666667,0.11037525248734892,1.721706446882785
action_consensus,token_graph,L13,high,0.7,per_task,103,40,0.21149897330595482,0.0027946621952071545,0.7202797202797203,22,39,0.36065573770491804,0.21359223300970873,0.5922834343519494,1.21610647623096
action_consensus,token_graph,L13,high,0.7,global,193,777,0.39630390143737165,0.054286313141898974,0.19896907216494844,113,667,0.14487179487179488,0.5854922279792746,0.14235688448264247,1.3976779056948854
action_consensus,token_graph,L13,high,0.75,per_task,98,29,0.20123203285420946,0.002026130091525187,0.7716535433070866,21,28,0.42857142857142855,0.21428571428571427,0.6318004446246759,1.2213564423264867
action_consensus,token_graph,L13,high,0.75,global,168,672,0.34496919917864477,0.04695032487948019,0.2,81,544,0.1296,0.48214285714285715,0.15919452755017216,1.2563245927971205
action_consensus,token_graph,L13,high,0.8,per_task,93,15,0.19096509240246407,0.0010479983232026828,0.8611111111111112,19,14,0.5757575757575758,0.20430107526881722,0.7045030836611247,1.2222957302559048
action_consensus,token_graph,L13,high,0.8,global,141,554,0.28952772073921973,0.038706071403619084,0.20287769784172663,51,454,0.100990099009901,0.3617021276595745,0.16753822736446358,1.2109337733434733
action_consensus,token_graph,L13,high,0.85,per_task,85,10,0.17453798767967146,0.0006986655488017886,0.8947368421052632,19,10,0.6551724137931034,0.2235294117647059,0.7113492560365471,1.2578024571087683
action_consensus,token_graph,L13,high,0.85,global,70,426,0.1437371663244353,0.029763152378956194,0.14112903225806453,23,372,0.05822784810126582,0.32857142857142857,0.1442128194610054,0.9786164141685427
action_consensus,token_graph,L13,high,0.9,per_task,77,9,0.15811088295687886,0.0006287989939216097,0.8953488372093024,17,9,0.6538461538461539,0.22077922077922077,0.7163453197251398,1.2498843959123593
action_consensus,token_graph,L13,high,0.9,global,25,310,0.0513347022587269,0.021658632012855446,0.07462686567164178,13,294,0.04234527687296417,0.52,0.10088503240891342,0.7397218783571341
action_consensus,token_graph,L13,high,0.925,per_task,73,7,0.14989733059548255,0.000489065884161252,0.9125,17,7,0.7083333333333334,0.2328767123287671,0.718363673282766,1.2702479731889464
action_consensus,token_graph,L13,high,0.925,global,15,234,0.030800821355236138,0.01634877384196185,0.060240963855421686,12,232,0.04918032786885246,0.8,0.0817485615245579,0.7369054908363719
action_consensus,token_graph,L13,high,0.95,per_task,70,5,0.1437371663244353,0.0003493327744008943,0.9333333333333333,17,5,0.7727272727272727,0.24285714285714285,0.7263212265607183,1.2850145351704236
action_consensus,token_graph,L13,high,0.95,global,10,146,0.02053388090349076,0.010200517012506113,0.0641025641025641,8,146,0.05194805194805195,0.8,0.08193735128267822,0.7823362983923493
action_consensus,token_graph,L13,high,0.96,per_task,62,3,0.1273100616016427,0.00020959966464053657,0.9538461538461539,17,3,0.85,0.27419354838709675,0.7130729272320919,1.3376558237159026
action_consensus,token_graph,L13,high,0.96,global,5,82,0.01026694045174538,0.0057290575001746665,0.05747126436781609,3,82,0.03529411764705882,0.6,0.08152729222168606,0.7049328243546016
action_consensus,token_graph,L13,high,0.975,per_task,29,2,0.059548254620123205,0.00013973310976035772,0.9354838709677419,2,2,0.5,0.06896551724137931,0.8079325108400885,1.1578737808124906
action_consensus,token_graph,L13,high,0.975,global,4,8,0.008213552361396304,0.0005589324390414309,0.3333333333333333,2,8,0.2,0.5,0.18058269740055366,1.8458763665156732
action_consensus,token_graph,L13,high,0.98,per_task,23,2,0.04722792607802875,0.00013973310976035772,0.92,2,2,0.5,0.08695652173913043,0.7621415459998494,1.2071248507953427
action_consensus,token_graph,L13,high,0.98,global,4,2,0.008213552361396304,0.00013973310976035772,0.6666666666666666,1,2,0.3333333333333333,0.25,0.35705151622631176,1.8671441973211225
action_consensus,token_graph,L13,high,0.99,per_task,7,1,0.014373716632443531,6.986655488017886e-05,0.875,2,1,0.6666666666666666,0.2857142857142857,0.5942165880082491,1.4725270510082984
action_consensus,token_graph,L13,high,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
action_consensus,token_graph,L13,high,0.995,per_task,5,0,0.01026694045174538,0.0,1.0,1,0,1.0,0.2,0.7121854773131101,1.4041286039315755
action_consensus,token_graph,L13,high,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
action_consensus,token_graph,L14,low,0.5,per_task,175,672,0.3593429158110883,0.04695032487948019,0.2066115702479339,63,652,0.08811188811188811,0.36,0.14932945028265707,1.3835955992394724
action_consensus,token_graph,L14,low,0.5,global,163,4608,0.3347022587268994,0.32194508488786416,0.03416474533640746,147,4597,0.030986509274873526,0.901840490797546,0.031992453914888155,1.0679001187998398
action_consensus,token_graph,L14,low,0.6,per_task,153,462,0.3141683778234086,0.03227834835464263,0.24878048780487805,47,444,0.09572301425661914,0.30718954248366015,0.1846873581102416,1.347035825031287
action_consensus,token_graph,L14,low,0.6,global,153,3923,0.3141683778234086,0.2740864947949417,0.03753680078508342,139,3914,0.034295583518381446,0.9084967320261438,0.03412002726539645,1.1001398238374844
action_consensus,token_graph,L14,low,0.7,per_task,133,307,0.2731006160164271,0.021449032348214908,0.30227272727272725,37,292,0.11246200607902736,0.2781954887218045,0.22547380375876203,1.3406112915721846
action_consensus,token_graph,L14,low,0.7,global,124,3050,0.2546201232032854,0.21309299238454552,0.039067422810333964,108,3044,0.03426395939086294,0.8709677419354839,0.03796029560146812,1.0291654000930126
action_consensus,token_graph,L14,low,0.75,per_task,120,236,0.2464065708418891,0.01648850695172221,0.33707865168539325,30,225,0.11764705882352941,0.25,0.24993664726124076,1.348656371040575
action_consensus,token_graph,L14,low,0.75,global,94,2235,0.19301848049281314,0.15615175015719976,0.040360669815371404,78,2229,0.033810143042912875,0.8297872340425532,0.042078810535419155,0.9591685055212876
action_consensus,token_graph,L14,low,0.8,per_task,102,189,0.20944558521560575,0.013204778872353804,0.35051546391752575,27,178,0.13170731707317074,0.2647058823529412,0.2595857665622277,1.3502876854902615
action_consensus,token_graph,L14,low,0.8,global,65,1275,0.13347022587268995,0.08907985747222805,0.048507462686567165,48,1270,0.036418816388467376,0.7384615384615385,0.04902274921711962,0.9894888283749598
action_consensus,token_graph,L14,low,0.85,per_task,78,130,0.1601642710472279,0.009082652134423252,0.375,14,121,0.1037037037037037,0.1794871794871795,0.2990825688065787,1.2538343558314102
action_consensus,token_graph,L14,low,0.85,global,38,483,0.07802874743326489,0.03374554600712639,0.07293666026871401,24,480,0.047619047619047616,0.631578947368421,0.06381110066292943,1.1430089672639985
action_consensus,token_graph,L14,low,0.9,per_task,52,75,0.10677618069815195,0.005239991616013414,0.4094488188976378,6,65,0.08450704225352113,0.11538461538461539,0.3353169388362504,1.2210800334712262
action_consensus,token_graph,L14,low,0.9,global,24,146,0.049281314168377825,0.010200517012506113,0.1411764705882353,14,143,0.08917197452229299,0.5833333333333334,0.09429959909562532,1.4971057347240053
action_consensus,token_graph,L14,low,0.925,per_task,42,61,0.08624229979466119,0.00426185984769091,0.4077669902912621,4,52,0.07142857142857142,0.09523809523809523,0.3336435902724475,1.2221634168313762
action_consensus,token_graph,L14,low,0.925,global,19,76,0.039014373716632446,0.005309858170893593,0.2,10,75,0.11764705882352941,0.5263157894736842,0.11847419707990127,1.688131297189684
action_consensus,token_graph,L14,low,0.95,per_task,23,39,0.04722792607802875,0.0027247956403269754,0.3709677419354839,2,31,0.06060606060606061,0.08695652173913043,0.32281443695064055,1.1491671358930151
action_consensus,token_graph,L14,low,0.95,global,14,37,0.028747433264887063,0.002585062530566618,0.27450980392156865,8,37,0.17777777777777778,0.5714285714285714,0.12401267969063778,2.2135623922195795
action_consensus,token_graph,L14,low,0.96,per_task,23,28,0.04722792607802875,0.001956263536645008,0.45098039215686275,2,20,0.09090909090909091,0.08695652173913043,0.3900277987890782,1.1562775616431047
action_consensus,token_graph,L14,low,0.96,global,14,30,0.028747433264887063,0.0020959966464053656,0.3181818181818182,8,30,0.21052631578947367,0.5714285714285714,0.14049877569787964,2.2646590093142005
action_consensus,token_graph,L14,low,0.975,per_task,17,15,0.03490759753593429,0.0010479983232026828,0.53125,1,11,0.08333333333333333,0.058823529411764705,0.43517478075299576,1.2207738671821986
action_consensus,token_graph,L14,low,0.975,global,8,19,0.01642710472279261,0.0013274645427233983,0.2962962962962963,5,19,0.20833333333333334,0.625,0.14520723252173934,2.040506462045112
action_consensus,token_graph,L14,low,0.98,per_task,16,12,0.03285420944558522,0.0008383986585621463,0.5714285714285714,1,8,0.1111111111111111,0.0625,0.48045835623276034,1.1893404787651152
action_consensus,token_graph,L14,low,0.98,global,5,15,0.01026694045174538,0.0010479983232026828,0.25,3,15,0.16666666666666666,0.6,0.13357568348887344,1.871598134257905
action_consensus,token_graph,L14,low,0.99,per_task,10,8,0.02053388090349076,0.0005589324390414309,0.5555555555555556,0,6,0.0,0.0,0.5218195924190803,1.0646506256694583
action_consensus,token_graph,L14,low,0.99,global,1,8,0.002053388090349076,0.0005589324390414309,0.1111111111111111,1,8,0.1111111111111111,1.0,0.037879257179829706,2.9332969911109177
action_consensus,token_graph,L14,low,0.995,per_task,5,5,0.01026694045174538,0.0003493327744008943,0.5,0,4,0.0,0.0,0.5176024797592084,0.9659922808573151
action_consensus,token_graph,L14,low,0.995,global,0,5,0.0,0.0003493327744008943,0.0,0,5,0.0,0.0,0.037523638735069295,0.0
action_consensus,token_graph,L14,high,0.5,per_task,166,190,0.3408624229979466,0.013274645427233982,0.46629213483146065,31,189,0.1409090909090909,0.18674698795180722,0.3816923161887344,1.2216440181124695
action_consensus,token_graph,L14,high,0.5,global,274,1702,0.5626283367556468,0.11891287640606442,0.13866396761133604,186,1696,0.09883103081827843,0.6788321167883211,0.08889224785722713,1.5599106891081094
action_consensus,token_graph,L14,high,0.6,per_task,155,106,0.3182751540041068,0.007405854817298959,0.5938697318007663,29,105,0.21641791044776118,0.1870967741935484,0.47604505561855726,1.24750740458613
action_consensus,token_graph,L14,high,0.6,global,246,1008,0.5051334702258727,0.07042548731922028,0.19617224880382775,158,987,0.13799126637554585,0.6422764227642277,0.11086494902186304,1.7694704280713802
action_consensus,token_graph,L14,high,0.7,per_task,140,59,0.2874743326488706,0.004122126737930553,0.7035175879396985,25,58,0.30120481927710846,0.17857142857142858,0.5705803117543604,1.2329860905585692
action_consensus,token_graph,L14,high,0.7,global,221,738,0.4537987679671458,0.051561517501572,0.23044838373305526,123,696,0.15018315018315018,0.5565610859728507,0.1356501018134755,1.6988441634192897
action_consensus,token_graph,L14,high,0.75,per_task,133,35,0.2731006160164271,0.00244532942080626,0.7916666666666666,24,34,0.41379310344827586,0.18045112781954886,0.644643402017522,1.2280691374316561
action_consensus,token_graph,L14,high,0.75,global,213,658,0.43737166324435317,0.04597219311115769,0.24454649827784156,111,617,0.15247252747252749,0.5211267605633803,0.14516340824415805,1.6846290758517175
action_consensus,token_graph,L14,high,0.8,per_task,129,21,0.2648870636550308,0.001467197652483756,0.86,24,20,0.5454545454545454,0.18604651162790697,0.6933560854831758,1.240343912754001
action_consensus,token_graph,L14,high,0.8,global,202,602,0.41478439425051333,0.04205966603786767,0.2512437810945274,85,557,0.13239875389408098,0.4207920792079208,0.16329580556920417,1.5385807383034782
action_consensus,token_graph,L14,high,0.85,per_task,120,7,0.2464065708418891,0.000489065884161252,0.9448818897637795,22,5,0.8148148148148148,0.18333333333333332,0.7714528698044759,1.224808315254902
action_consensus,token_graph,L14,high,0.85,global,172,492,0.3531827515400411,0.034374345001047996,0.25903614457831325,66,461,0.1252371916508539,0.38372093023255816,0.17255046622391704,1.5012196156118442
action_consensus,token_graph,L14,high,0.9,per_task,100,4,0.2053388090349076,0.00027946621952071543,0.9615384615384616,21,2,0.9130434782608695,0.21,0.7653889182453604,1.2562743444767535
action_consensus,token_graph,L14,high,0.9,global,112,349,0.2299794661190965,0.02438342765318242,0.24295010845986983,38,337,0.10133333333333333,0.3392857142857143,0.17759064946267858,1.3680343486267097
action_consensus,token_graph,L14,high,0.925,per_task,74,2,0.15195071868583163,0.00013973310976035772,0.9736842105263158,20,1,0.9523809523809523,0.2702702702702703,0.7126575005209157,1.3662723114744504
action_consensus,token_graph,L14,high,0.925,global,75,257,0.1540041067761807,0.017955704604205966,0.22590361445783133,25,255,0.08928571428571429,0.3333333333333333,0.1770881875773953,1.2756560307507894
action_consensus,token_graph,L14,high,0.95,per_task,65,1,0.13347022587268995,6.986655488017886e-05,0.9848484848484849,19,0,1.0,0.2923076923076923,0.6890444141023213,1.4292960870041063
action_consensus,token_graph,L14,high,0.95,global,28,117,0.057494866529774126,0.008174386920980926,0.19310344827586207,11,117,0.0859375,0.39285714285714285,0.16346858142620332,1.1812878449859014
action_consensus,token_graph,L14,high,0.96,per_task,58,1,0.11909650924024641,6.986655488017886e-05,0.9830508474576272,18,0,1.0,0.3103448275862069,0.68030375883708,1.4450175156140057
action_consensus,token_graph,L14,high,0.96,global,15,59,0.030800821355236138,0.004122126737930553,0.20270270270270271,7,59,0.10606060606060606,0.4666666666666667,0.16712561190127026,1.2128763532812055
action_consensus,token_graph,L14,high,0.975,per_task,38,0,0.07802874743326489,0.0,1.0,8,0,1.0,0.21052631578947367,0.7310950842393132,1.3678111391495347
action_consensus,token_graph,L14,high,0.975,global,8,4,0.01642710472279261,0.00027946621952071543,0.6666666666666666,4,4,0.5,0.5,0.2576935828988742,2.58705187442826
action_consensus,token_graph,L14,high,0.98,per_task,30,0,0.061601642710472276,0.0,1.0,6,0,1.0,0.2,0.6907699819722137,1.4476598956209783
action_consensus,token_graph,L14,high,0.98,global,8,1,0.01642710472279261,6.986655488017886e-05,0.8888888888888888,4,1,0.8,0.5,0.3242357559672593,2.741489402478631
action_consensus,token_graph,L14,high,0.99,per_task,17,0,0.03490759753593429,0.0,1.0,5,0,1.0,0.29411764705882354,0.5455783738224056,1.83291722689418
action_consensus,token_graph,L14,high,0.99,global,7,0,0.014373716632443531,0.0,1.0,4,0,1.0,0.5714285714285714,0.37056610325622513,2.6985738609463628
action_consensus,token_graph,L14,high,0.995,per_task,9,0,0.018480492813141684,0.0,1.0,3,0,1.0,0.3333333333333333,0.5936225319097557,1.6845721754915177
action_consensus,token_graph,L14,high,0.995,global,5,0,0.01026694045174538,0.0,1.0,3,0,1.0,0.6,0.3037624282959332,3.292046371929099
action_consensus,token_graph,L15,low,0.5,per_task,251,935,0.5154004106776181,0.06532522881296723,0.21163575042158517,109,910,0.1069676153091266,0.4342629482071713,0.13555528280871296,1.5612504805159984
action_consensus,token_graph,L15,low,0.5,global,207,4380,0.42505133470225875,0.3060155103751834,0.04512753433616743,161,4369,0.03554083885209713,0.7777777777777778,0.03722939180200885,1.2121480408855996
action_consensus,token_graph,L15,low,0.6,per_task,209,704,0.42915811088295686,0.04918605463564592,0.2289156626506024,95,685,0.12179487179487179,0.45454545454545453,0.1366250283228831,1.675503130433838
action_consensus,token_graph,L15,low,0.6,global,183,3428,0.3757700205338809,0.23950255012925312,0.05067848241484353,134,3420,0.037703995498030385,0.73224043715847,0.041203806339434254,1.2299466218571535
action_consensus,token_graph,L15,low,0.7,per_task,180,521,0.36960985626283366,0.03640047509257319,0.25677603423680456,79,505,0.13527397260273974,0.4388888888888889,0.15106224160093618,1.699802885986125
action_consensus,token_graph,L15,low,0.7,global,150,2361,0.3080082135523614,0.1649549360721023,0.05973715651135006,107,2355,0.04346060113728676,0.7133333333333334,0.04615572504381169,1.294252369660463
action_consensus,token_graph,L15,low,0.75,per_task,152,448,0.31211498973305957,0.03130021658632013,0.25333333333333335,70,435,0.13861386138613863,0.4605263157894737,0.1443457436200946,1.7550453998843538
action_consensus,token_graph,L15,low,0.75,global,130,1658,0.2669404517453799,0.11583874799133655,0.07270693512304251,88,1652,0.05057471264367816,0.676923076923077,0.05198851228655316,1.3985192482964774
action_consensus,token_graph,L15,low,0.8,per_task,135,379,0.27720739219712526,0.026479424299587787,0.26264591439688717,63,366,0.14685314685314685,0.4666666666666667,0.14958829888349906,1.755791839049113
action_consensus,token_graph,L15,low,0.8,global,102,971,0.20944558521560575,0.06784042478865367,0.09506057781919851,64,966,0.062135922330097085,0.6274509803921569,0.06345116387361256,1.4981691747774442
action_consensus,token_graph,L15,low,0.85,per_task,120,295,0.2464065708418891,0.02061063368965276,0.2891566265060241,52,284,0.15476190476190477,0.43333333333333335,0.17441949755268216,1.6578228384053588
action_consensus,token_graph,L15,low,0.85,global,79,455,0.162217659137577,0.03178928247048138,0.14794007490636704,45,451,0.0907258064516129,0.569620253164557,0.08873669902448618,1.6671802820335266
action_consensus,token_graph,L15,low,0.9,per_task,103,221,0.21149897330595482,0.015440508628519528,0.31790123456790126,44,211,0.17254901960784313,0.42718446601941745,0.1974121029171652,1.6103431849935448
action_consensus,token_graph,L15,low,0.9,global,48,200,0.09856262833675565,0.013973310976035772,0.1935483870967742,22,195,0.10138248847926268,0.4583333333333333,0.13189405781754876,1.4674534266320995
action_consensus,token_graph,L15,low,0.925,per_task,89,175,0.18275154004106775,0.0122266471040313,0.3371212121212121,37,168,0.18048780487804877,0.4157303370786517,0.20669742754353074,1.6309889103492299
action_consensus,token_graph,L15,low,0.925,global,36,126,0.07392197125256673,0.008803185914902536,0.2222222222222222,13,121,0.09701492537313433,0.3611111111111111,0.1718572167182865,1.293063081467772
