main_id,base_task,kind,arm,timing,replicate,success,last_target,goals,satisfied_end,last_goal_ever_query,last_goal_end,offset_x,offset_y,offset_z,aperture_end,queries
5668eade328ccdc00feb05fb,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,fork,shared_full_z10,late,1,False,cream_cheese_1,2,1,,False,0.05733933121049109,-0.6073030609376124,-0.05834524252713025,0.07877092435956001,30
387d484d4fa94f9ac3120ffa,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,fork,shared_full_z10,mid,0,False,plate_2,2,1,,False,,,,0.07848477736115456,30
387d484d4fa94f9ac3120ffa,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,fork,shared_full_z10,mid,1,False,plate_2,2,1,,False,,,,0.07857557013630867,30
387d484d4fa94f9ac3120ffa,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,fork,shared_full_z10,late,0,False,plate_2,2,1,,False,,,,0.07900646701455116,30
387d484d4fa94f9ac3120ffa,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,fork,shared_full_z10,late,1,False,plate_2,2,1,,False,,,,0.07903867587447166,30
98a0e941e0da967a0d3c710d,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,fork,shared_full_z10,mid,0,False,white_yellow_mug_1,2,0,,False,,,,0.07857616990804672,30
98a0e941e0da967a0d3c710d,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,fork,shared_full_z10,mid,1,False,white_yellow_mug_1,2,0,,False,,,,0.06801741197705269,30
98a0e941e0da967a0d3c710d,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,fork,shared_full_z10,late,0,False,white_yellow_mug_1,2,0,,False,,,,0.07995233312249184,30
98a0e941e0da967a0d3c710d,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,fork,shared_full_z10,late,1,False,white_yellow_mug_1,2,0,,False,,,,0.0799451433122158,30
50c371fbf0ed6693136c3f64,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,fork,shared_full_z10,mid,0,False,plate_1,2,1,,False,,,,0.04825708642601967,30
50c371fbf0ed6693136c3f64,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,fork,shared_full_z10,mid,1,False,plate_1,2,1,,False,,,,0.07684009522199631,30
50c371fbf0ed6693136c3f64,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,fork,shared_full_z10,late,0,False,plate_1,2,1,,False,,,,0.04723896086215973,30
50c371fbf0ed6693136c3f64,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,fork,shared_full_z10,late,1,False,plate_1,2,1,,False,,,,0.04722967557609081,30
50c371fbf0ed6693136c3f64,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,fork,shared_full_z10,early,0,False,plate_1,2,1,,False,,,,0.07608581706881523,30
50c371fbf0ed6693136c3f64,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,fork,shared_full_z10,early,1,False,plate_1,2,1,,False,,,,0.07855616882443428,30
b0006f82189c5a0f9d5b9bac,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,fork,shared_full_z10,mid,0,False,chocolate_pudding_1,2,1,,False,-0.3539604906003107,-0.11801545754686624,0.03983992152000004,0.07751534134149551,30
b0006f82189c5a0f9d5b9bac,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,fork,shared_full_z10,mid,1,False,chocolate_pudding_1,2,1,,False,-0.3186734194277302,-0.14142784271751294,0.039839726297553835,0.06751782074570656,30
b0006f82189c5a0f9d5b9bac,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,fork,shared_full_z10,late,0,False,chocolate_pudding_1,2,1,,False,-0.35886099754851397,-0.1339940488944206,0.03983976974617459,0.02050007041543722,30
b0006f82189c5a0f9d5b9bac,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,fork,shared_full_z10,late,1,False,chocolate_pudding_1,2,1,,False,-0.36057589434882864,-0.14226942507661688,0.03983992152000004,0.00617194757796824,30
3a82645233116606ab67128b,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,mid,0,False,black_book_1,1,0,,False,0.1922207540258144,0.26554656441921454,-0.09001015695999964,0.00619170255959034,30
3a82645233116606ab67128b,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,mid,1,False,black_book_1,1,0,,False,0.1922207540258144,0.26554656441921454,-0.09001015695999964,0.0063735549338161945,30
3a82645233116606ab67128b,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,late,0,False,black_book_1,1,0,,False,0.1922207540258144,0.26554656441921454,-0.09001015695999964,0.008057375671342015,30
3a82645233116606ab67128b,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,late,1,False,black_book_1,1,0,,False,0.1922207540258144,0.26554656441921454,-0.09001015695999964,0.01249686162918806,30
3a82645233116606ab67128b,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,early,0,False,black_book_1,1,0,,False,0.1922207540258144,0.26554656441921454,-0.09001015695999964,0.0022588387364521623,30
3a82645233116606ab67128b,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,early,1,False,black_book_1,1,0,,False,0.1922207540258144,0.26554656441921454,-0.09001015695999964,0.0022306465543806553,30
d4319f25106583f3d9750737,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,mid,0,False,white_yellow_mug_1,1,0,,False,0.35175071701571303,0.1500943042599606,-0.08588558529942725,0.0029732442926615477,30
d4319f25106583f3d9750737,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,mid,1,False,white_yellow_mug_1,1,0,,False,0.35626416425412766,0.14653171731592385,-0.08735299873650815,0.020215983502566814,30
d4319f25106583f3d9750737,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,late,0,False,white_yellow_mug_1,1,0,,False,0.394290458691908,0.13451530024411218,-0.05521719571496708,0.002212850726209581,30
d4319f25106583f3d9750737,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,late,1,False,white_yellow_mug_1,1,0,,False,0.3845935142128032,0.15105326848464182,-0.05311213743055232,0.04949541762471199,30
dc023fc9af087d13686f6930,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,mid,0,False,black_book_1,1,0,,False,0.2414877408896856,0.253360124179412,0.04475015989539155,0.013409612234681845,30
dc023fc9af087d13686f6930,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,mid,1,False,black_book_1,1,0,,False,0.24492436592204359,0.25455815641699264,-0.09001015695999964,0.07436495646834373,30
dc023fc9af087d13686f6930,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,late,0,False,black_book_1,1,0,,False,0.25147457139392326,0.2816192251847757,-0.09002474995882187,0.06785497441887856,30
dc023fc9af087d13686f6930,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,late,1,False,black_book_1,1,0,,False,0.22895637658496756,0.26220234780903007,-0.09001015695999998,0.07864753901958466,30
e12434af1be4ebdd228100a5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,mid,0,False,black_book_1,1,0,,False,0.20514084461553028,0.2819220229464836,-0.09001015696000003,0.002212382387369871,30
e12434af1be4ebdd228100a5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,mid,1,False,black_book_1,1,0,,False,0.20514084461553028,0.2819220229464836,-0.09001015696000003,0.029360477812588215,30
e12434af1be4ebdd228100a5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,late,0,False,black_book_1,1,0,,False,0.20514084461553028,0.2819220229464836,-0.09001015696000003,0.07977993413805962,30
e12434af1be4ebdd228100a5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,late,1,False,black_book_1,1,0,,False,0.20514084461553028,0.2819220229464836,-0.09001015696000003,0.07974331080913544,30
e12434af1be4ebdd228100a5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,early,0,False,black_book_1,1,0,,False,0.20514084461553028,0.2819220229464836,-0.09001015696000003,0.07977217808365822,30
e12434af1be4ebdd228100a5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,fork,shared_full_z10,early,1,False,black_book_1,1,0,,False,0.20514084461553028,0.2819220229464836,-0.09001015696000003,0.07971848919987679,30
