suite,chunk,prior,n_risk,freeze,freeze_observed,freeze_expected,circling,circling_observed,circling_expected,window,layer_group
libero_long,19,0.08883553421368548,222,2.8434573187048433,28.0,9.847167325428195,0.11019656019656018,13.0,117.97101449275362,6,all
libero_long,20,0.09002433090024331,222,2.1716638513513513,55.0,25.326203208556148,0.15200162568583622,18.0,118.41978609625669,6,all
libero_long,21,0.09749670619235837,222,2.605789435548149,105.0,40.2948905109489,0.2288187063467962,22.0,96.14598540145985,6,all
libero_long,22,0.11929070392262224,222,2.4458630409550657,108.0,44.1561928004881,0.2826524840307382,25.0,88.44783404514948,6,all
libero_long,23,0.1487935656836461,222,2.455469167797935,94.0,38.28188976377953,0.22600378155933712,16.0,70.79527559055119,6,all
libero_long,24,0.19072164948453607,222,2.2246129624770403,54.0,24.273885350318473,0.43113166642578404,19.0,44.07006369426752,6,all
libero_long,25,0.2727272727272727,222,1.1851851851851851,20.0,16.875,0.7466666666666667,21.0,28.125000000000004,6,all
libero_long,26,0.3288888888888889,222,1.4028716216216217,11.0,7.841059602649007,0.7380678550891316,17.0,23.033112582781456,6,all
libero_long,27,0.36938435940099834,222,1.195045045045045,7.0,5.857519788918206,0.569069069069069,10.0,17.572559366754618,6,all
libero_long,28,0.39015817223198596,222,1.042042042042042,4.0,3.8386167146974066,1.7863577863577864,8.0,4.478386167146974,6,all
libero_long,29,0.4036363636363636,222,0.9234234234234233,5.0,5.414634146341464,1.2312312312312312,5.0,4.060975609756097,6,all
libero_long,30,0.4111111111111111,222,0.5371621621621622,3.0,5.584905660377359,1.145945945945946,4.0,3.490566037735849,6,all
libero_long,31,0.4228571428571429,222,0.7582582582582582,10.0,13.188118811881187,1.8198198198198199,4.0,2.198019801980198,6,all
libero_long,32,0.43106796116504853,222,0.7106722106722106,14.0,19.699658703071673,1.7597597597597598,4.0,2.273037542662116,6,all
libero_long,33,0.43529411764705883,222,0.7713659605551498,22.0,28.520833333333332,2.1621621621621623,5.0,2.3125,6,all
libero_long,34,0.4378698224852071,222,1.4213320463320462,31.0,21.810526315789474,1.9256756756756757,6.0,3.1157894736842104,6,all
libero_long,35,0.444,222,6.678678678678679,48.0,7.18705035971223,3.1306306306306304,5.0,1.5971223021582734,6,all
libero_long,36,0.45962732919254656,222,7.184684684684685,55.0,7.655172413793103,2.5864864864864865,11.0,4.25287356321839,6,all
libero_long,37,0.48577680525164113,222,21.876876876876878,62.0,2.8340425531914892,3.175675675675676,12.0,3.7787234042553193,6,all
libero_long,38,0.5362318840579711,222,21.045045045045047,73.0,3.46875,2.5945945945945947,12.0,4.625,6,all
libero_long,39,0.6873065015479877,222,29.117117117117118,64.0,2.198019801980198,2.274774774774775,10.0,4.396039603960396,6,all
libero_long,40,0.8043478260869565,222,17.27027027027027,71.0,4.111111111111111,0.6081081081081081,5.0,8.222222222222221,6,all
libero_long,41,0.888,222,2.732732732732733,65.0,23.785714285714285,0.3783783783783784,3.0,7.928571428571428,6,all
libero_long,42,0.925,222,6.243243243243244,77.0,12.333333333333332,0.24324324324324326,3.0,12.333333333333332,6,all
libero_long,43,0.9446808510638298,222,2.2837837837837838,78.0,34.15384615384615,0.0,0.0,17.076923076923077,6,all
libero_long,44,0.961038961038961,222,3.2837837837837838,81.0,24.666666666666664,,3.0,0.0,6,all
libero_long,45,0.9652173913043478,222,2.8468468468468466,79.0,27.75,,4.0,0.0,6,all
libero_long,46,0.9736842105263158,222,1.1216216216216217,83.0,74.0,,7.0,0.0,6,all
libero_long,47,0.9779735682819384,222,0.9797297297297297,87.0,88.80000000000001,,6.0,0.0,6,all
libero_object,6,0.00925,37,,0.0,0.0,0.8904474545804713,14.0,15.722432500630836,6,all
libero_object,7,0.00925,37,,0.0,0.0,0.9585879641157347,34.0,35.46883673984355,6,all
libero_object,8,0.00925,37,,0.0,0.0,0.9476197633427158,35.0,36.93464547060308,6,all
libero_object,9,0.00925,37,0.0,0.0,0.7095634620237194,0.9563223938223938,34.0,35.55286399192531,6,all
libero_object,10,0.00925,37,0.0,0.0,0.6908907393388848,1.6758746781756448,34.0,20.287913197072925,6,all
libero_object,11,0.00931520644511581,37,0.0,0.0,0.00940279542566709,5.639844389844391,14.0,2.4823379923761117,6,all
libero_object,12,0.010853622763273688,37,,0.0,0.0,6.048792154986845,15.0,2.4798339264531437,6,all
libero_object,13,0.01764425369575584,37,0.0,0.0,0.25145631067961166,5.266617969320672,21.0,3.987378640776699,6,all
libero_object,14,0.02888368462138954,37,0.0,0.0,2.4091639871382635,3.302123552123552,22.0,6.662379421221865,6,all
libero_object,15,0.07370517928286853,37,0.0,0.0,3.2623655913978493,1.5995085995085994,21.0,13.129032258064516,6,all
libero_object,16,0.16591928251121077,37,0.0,0.0,0.39784946236559143,2.717311906501096,20.0,7.36021505376344,6,all
libero_object,17,0.33636363636363636,37,0.0,0.0,0.5068493150684932,1.1565703634669153,17.0,14.698630136986301,6,all
libero_object,18,0.4567901234567901,37,1.1891891891891893,1.0,0.8409090909090909,1.2635135135135136,17.0,13.454545454545455,6,all
libero_object,19,0.5967741935483871,37,,0.0,0.0,2.1621621621621623,16.0,7.4,6,all
libero_object,20,0.6727272727272727,37,,0.0,0.0,3.891891891891892,16.0,4.111111111111111,6,all
libero_object,21,0.8043478260869565,37,,1.0,0.0,1.7027027027027029,14.0,8.222222222222221,6,all
libero_object,22,0.8604651162790697,37,,0.0,0.0,1.0540540540540542,13.0,12.333333333333332,6,all
libero_spatial,6,0.0315,126,,0.0,0.0,0.907179565074302,74.0,81.57150232318018,6,all
libero_spatial,7,0.03162650602409638,126,,0.0,0.0,0.7720468015532393,94.0,121.7542768273717,6,all
libero_spatial,8,0.034323072732225554,126,,0.0,0.0,0.7194080137703058,83.0,115.37263751763047,6,all
libero_spatial,9,0.0423244877393349,126,,0.0,0.0,0.7664168672506348,65.0,84.81024202034375,6,all
libero_spatial,10,0.06146341463414634,126,,0.0,0.0,0.9499670836076365,54.0,56.84407484407485,6,all
libero_spatial,11,0.08433734939759036,126,,0.0,0.0,6.921428571428572,51.0,7.368421052631579,6,all
libero_spatial,12,0.16578947368421051,126,,0.0,0.0,11.594893029675637,53.0,4.570977917981073,6,all
libero_spatial,13,0.3987341772151899,126,,0.0,0.0,6.3059163059163055,46.0,7.294736842105263,6,all
libero_spatial,14,0.8811188811188811,126,,0.0,0.0,1.6190476190476188,36.0,22.23529411764706,6,all
libero_goal,10,0.061224489795918366,102,4.523627075351213,77.0,17.021739130434785,40.888888888888886,8.0,0.1956521739130435,10,all
libero_goal,11,0.061893203883495146,102,0.8263715060492283,41.0,49.61448900388098,41.681372549019606,11.0,0.26390685640362227,10,all
libero_goal,12,0.07428987618353969,102,1.1327985739750446,52.0,45.90401258851298,44.858823529411765,18.0,0.4012588512981904,10,all
libero_goal,13,0.1259259259259259,102,0.7913393370377467,35.0,44.228813559322035,26.376470588235296,19.0,0.7203389830508474,10,all
libero_goal,14,0.17435897435897435,102,0.6970737533592116,58.0,83.20496894409938,15.152941176470588,16.0,1.0559006211180124,10,all
libero_goal,15,0.20278330019880716,102,0.6324921135646688,51.0,80.63341645885286,11.007843137254902,14.0,1.2718204488778055,10,all
libero_goal,16,0.21074380165289255,102,0.8642533936651584,9.0,10.413612565445026,18.725490196078432,15.0,0.8010471204188482,10,all
libero_goal,17,0.2222222222222222,102,0.56,20.0,35.714285714285715,15.166666666666666,13.0,0.8571428571428571,10,all
libero_goal,18,0.3388704318936877,102,1.200603318250377,48.0,39.97989949748744,11.705882352941176,12.0,1.0251256281407035,10,all
libero_goal,19,0.5930232558139535,102,1.0465686274509804,61.0,58.285714285714285,3.774509803921569,11.0,2.914285714285714,10,all
libero_goal,20,0.7906976744186046,102,2.0183823529411766,61.0,30.22222222222222,1.5882352941176472,12.0,7.555555555555555,10,all
libero_goal,21,0.864406779661017,102,0.4481792717086835,20.0,44.625,1.8823529411764706,12.0,6.375,10,all
libero_goal,22,0.9107142857142857,102,0.22408963585434175,16.0,71.39999999999999,,8.0,0.0,10,all
libero_goal,23,0.9532710280373832,102,0.12745098039215685,13.0,102.0,,11.0,0.0,10,all
libero_goal,24,0.9532710280373832,102,0.3676470588235294,15.0,40.800000000000004,,12.0,0.0,10,all
libero_long,10,0.07928571428571428,222,0.7023757628596339,45.0,64.06826997672614,0.35934794729583003,19.0,52.87354538401862,10,all
libero_long,11,0.07928571428571428,222,0.357999618115225,32.0,89.3855702094647,0.36444718613049565,22.0,60.365399534522886,10,all
libero_long,12,0.07928571428571428,222,0.32365141060793234,25.0,77.24359968968193,0.5138324164872837,35.0,68.11559348332041,10,all
libero_long,13,0.07928571428571428,222,0.6147853736089031,36.0,58.557020946470125,0.4941537281962814,46.0,93.08844065166797,10,all
libero_long,14,0.07931404072883172,222,0.6172407398822493,31.0,50.22351571594878,0.33846535520401616,27.0,79.77182770663562,10,all
libero_long,15,0.07991360691144708,222,1.472452421604964,83.0,56.36854460093897,0.1615931721194879,8.0,49.50704225352113,10,all
libero_long,16,0.08164766458256711,222,1.9250952875952878,89.0,46.23147777332799,0.23032930541462965,12.0,52.099319183019624,10,all
libero_long,17,0.08434650455927052,222,2.6669010050512942,85.0,31.87219917012448,0.08849882491186839,6.0,67.79751037344398,10,all
libero_long,18,0.08702469619756958,222,3.598851278462929,106.0,29.453842851009018,0.1916623354123354,19.0,99.13267496779733,10,all
libero_long,19,0.08883553421368548,222,2.9705361098803724,106.0,35.683794466403164,0.17889692017598996,21.0,117.38603425559947,10,all
libero_long,20,0.09002433090024331,222,2.833333333333333,111.0,39.1764705882353,0.24887387387387386,26.0,104.47058823529412,10,all
libero_long,21,0.09749670619235837,222,1.8572473747632983,63.0,33.92116788321168,0.24312493427279422,27.0,111.05401459854015,10,all
libero_long,22,0.11929070392262224,222,1.7037422037422036,27.0,15.847467968273339,0.2007706099177051,22.0,109.5777913361806,10,all
libero_long,23,0.1487935656836461,222,1.5378281507313765,25.0,16.256692913385827,0.11149830490160326,13.0,116.59370078740157,10,all
libero_long,24,0.19072164948453607,222,1.3168685927306618,36.0,27.337579617834393,0.13260135135135137,15.0,113.12101910828025,10,all
libero_long,25,0.2727272727272727,222,1.0574712643678161,69.0,65.25,0.45454545454545453,30.0,66.0,10,all
libero_long,26,0.3288888888888889,222,0.7809476142809476,62.0,79.3907284768212,0.973180873180873,31.0,31.854304635761594,10,all
libero_long,27,0.36938435940099834,222,0.6801069362044971,49.0,72.04749340369393,1.9426840633737188,33.0,16.986807387862797,10,all
libero_long,28,0.39015817223198596,222,0.8999453999453999,38.0,42.22478386167147,1.758445945945946,18.0,10.236311239193084,10,all
libero_long,29,0.4036363636363636,222,0.4392500608716825,11.0,25.04268292682927,1.7047817047817049,15.0,8.798780487804878,10,all
libero_long,30,0.4111111111111111,222,2.1486486486486487,9.0,4.188679245283018,1.145945945945946,8.0,6.981132075471698,10,all
libero_long,31,0.4228571428571429,222,1.2283783783783786,9.0,7.326732673267326,1.16988416988417,6.0,5.128712871287129,10,all
libero_long,32,0.43106796116504853,222,0.17997542997542998,3.0,16.668941979522184,1.9797297297297298,6.0,3.0307167235494883,10,all
libero_long,33,0.43529411764705883,222,0.2018018018018018,7.0,34.6875,3.0270270270270268,7.0,2.3125,10,all
libero_long,34,0.4378698224852071,222,0.1283783783783784,6.0,46.73684210526316,2.9954954954954953,7.0,2.336842105263158,10,all
libero_long,35,0.444,222,0.3130630630630631,10.0,31.942446043165468,2.087087087087087,5.0,2.3956834532374103,10,all
libero_long,36,0.45962732919254656,222,0.4898648648648649,15.0,30.620689655172413,2.0574324324324325,7.0,3.4022988505747125,10,all
libero_long,37,0.48577680525164113,222,1.0193526860193527,26.0,25.506382978723405,3.7049549549549545,7.0,1.8893617021276596,10,all
libero_long,38,0.5362318840579711,222,3.4594594594594597,44.0,12.71875,3.4594594594594597,8.0,2.3125,10,all
libero_long,39,0.6873065015479877,222,6.710585585585585,59.0,8.792079207920793,1.1373873873873874,5.0,4.396039603960396,10,all
libero_long,40,0.8043478260869565,222,7.905405405405406,65.0,8.222222222222221,0.8108108108108109,10.0,12.333333333333332,10,all
libero_long,41,0.888,222,,68.0,0.0,1.5135135135135136,12.0,7.928571428571428,10,all
libero_long,42,0.925,222,6.810810810810811,84.0,12.333333333333332,0.4864864864864865,6.0,12.333333333333332,10,all
libero_long,43,0.9446808510638298,222,1.9617117117117118,67.0,34.15384615384615,0.17567567567567569,3.0,17.076923076923077,10,all
libero_long,44,0.961038961038961,222,1.337837837837838,66.0,49.33333333333333,,4.0,0.0,10,all
libero_long,45,0.9652173913043478,222,1.2972972972972974,72.0,55.5,,4.0,0.0,10,all
libero_long,46,0.9736842105263158,222,0.8648648648648649,64.0,74.0,,3.0,0.0,10,all
libero_long,47,0.9779735682819384,222,0.8108108108108109,72.0,88.80000000000001,,4.0,0.0,10,all
libero_object,10,0.00925,37,0.0,0.0,0.30809992429977295,1.2354972541307945,26.0,21.04415846580873,10,all
libero_object,11,0.00931520644511581,37,0.2556522869022869,1.0,3.9115628970775096,1.4316528066528067,35.0,24.447268106734434,10,all
libero_object,12,0.010853622763273688,37,0.0,0.0,2.172597864768683,1.6040734345819092,27.0,16.83214709371293,10,all
libero_object,13,0.01764425369575584,37,0.0,0.0,0.46699029126213587,2.0349296665086136,25.0,12.285436893203883,10,all
libero_object,14,0.02888368462138954,37,,0.0,0.0,2.2098718436746605,28.0,12.670418006430868,10,all
libero_object,15,0.07370517928286853,37,,0.0,0.0,1.8327702702702702,21.0,11.458064516129033,10,all
libero_object,16,0.16591928251121077,37,,0.0,0.0,1.149034749034749,16.0,13.924731182795698,10,all
libero_object,17,0.33636363636363636,37,,1.0,0.0,0.8094248094248094,16.0,19.767123287671232,10,all
libero_object,18,0.4567901234567901,37,,1.0,0.0,0.722007722007722,17.0,23.545454545454547,10,all
libero_object,19,0.5967741935483871,37,0.6756756756756757,1.0,1.48,1.1486486486486487,17.0,14.8,10,all
libero_object,20,0.6727272727272727,37,0.972972972972973,2.0,2.0555555555555554,1.1814671814671815,17.0,14.38888888888889,10,all
libero_object,21,0.8043478260869565,37,,0.0,0.0,1.4594594594594597,18.0,12.333333333333332,10,all
libero_object,22,0.8604651162790697,37,,0.0,0.0,0.918918918918919,17.0,18.5,10,all
libero_spatial,10,0.06146341463414634,126,,0.0,0.0,1.1535864179999369,76.0,65.88149688149687,10,all
libero_spatial,11,0.08433734939759036,126,,0.0,0.0,0.9974025974025974,96.0,96.25,10,all
libero_spatial,12,0.16578947368421051,126,,0.0,0.0,1.4130245705588171,82.0,58.031545741324926,10,all
libero_spatial,13,0.3987341772151899,126,,0.0,0.0,5.888133030990174,82.0,13.926315789473684,10,all
libero_spatial,14,0.8811188811188811,126,,0.0,0.0,1.9428571428571426,72.0,37.05882352941177,10,all
libero_goal,4,0.0255,102,1.751252415592728,73.0,41.68445356593125,0.0,0.0,0.1831708568496665,4,front
libero_goal,5,0.0255,102,1.1328477357171762,79.0,69.73576192919447,,0.0,0.0,4,front
libero_goal,6,0.0255,102,0.8685383244206772,65.0,74.83837865572089,3.057254901960784,6.0,1.9625448948178552,4,front
libero_goal,7,0.026295436968290797,102,1.2982264103052223,65.0,50.06830818109611,1.2623663101604279,9.0,7.129467831612391,4,front
libero_goal,8,0.03192488262910798,102,1.6398872642035942,57.0,34.758486905916584,3.7904411764705883,19.0,5.012609117361785,4,front
libero_goal,9,0.05032067094227923,102,1.2785791797635082,71.0,55.53038961038961,5.351916886157448,19.0,3.55012987012987,4,front
libero_goal,10,0.061224489795918366,102,1.3138105567606653,79.0,60.130434782608695,39.42857142857143,18.0,0.45652173913043476,4,front
libero_goal,11,0.061893203883495146,102,0.9417856462973538,32.0,33.97800776196637,42.43921568627451,14.0,0.3298835705045278,4,front
libero_goal,12,0.07428987618353969,102,1.6059244700266742,54.0,33.625491738788355,19.5812324929972,11.0,0.5617623918174666,4,front
libero_goal,13,0.1259259259259259,102,1.1909793407979814,64.0,53.73728813559322,10.907563025210084,11.0,1.0084745762711864,4,front
libero_goal,14,0.17435897435897435,102,1.0449392047321722,79.0,75.6024844720497,15.389705882352938,13.0,0.84472049689441,4,front
libero_goal,15,0.20278330019880716,102,1.4337946943483273,31.0,21.620947630922693,9.435294117647059,12.0,1.2718204488778055,4,front
libero_goal,16,0.21074380165289255,102,6.829296424452133,31.0,4.539267015706806,14.980392156862745,12.0,0.8010471204188482,4,front
libero_goal,17,0.2222222222222222,102,4.520833333333333,31.0,6.857142857142857,21.0,12.0,0.5714285714285714,4,front
libero_goal,18,0.3388704318936877,102,2.41921568627451,62.0,25.628140703517587,9.104575163398694,14.0,1.5376884422110553,4,front
libero_goal,19,0.5930232558139535,102,1.6299019607843137,76.0,46.628571428571426,,12.0,0.0,4,front
libero_goal,20,0.7906976744186046,102,1.2077205882352942,73.0,60.44444444444444,,10.0,0.0,4,front
libero_goal,21,0.864406779661017,102,0.5561497326203209,39.0,70.125,,11.0,0.0,4,front
libero_goal,22,0.9107142857142857,102,1.2418300653594772,38.0,30.599999999999998,,7.0,0.0,4,front
libero_goal,23,0.9532710280373832,102,1.8627450980392157,38.0,20.400000000000002,,7.0,0.0,4,front
libero_goal,24,0.9532710280373832,102,2.6960784313725488,55.0,20.400000000000002,,8.0,0.0,4,front
libero_long,4,0.07928571428571428,222,0.3072119738786405,10.0,32.55081458494958,1.1081618397721777,48.0,43.31497284716835,4,front
libero_long,5,0.07928571428571428,222,0.27781369886633045,5.0,17.997672614429792,0.8396568464781289,53.0,63.12102404965089,4,front
libero_long,6,0.07928571428571428,222,1.2701295045045045,7.0,5.511249030256012,0.6484199935976586,66.0,101.78588052754073,4,front
libero_long,7,0.07928571428571428,222,1.8831263696128562,6.0,3.1861908456167574,0.4652067033019414,53.0,113.9278510473235,4,front
libero_long,8,0.07928571428571428,222,0.29775929775929777,6.0,20.150504266873543,0.2943756693756694,29.0,98.51357641582622,4,front
libero_long,9,0.07928571428571428,222,0.14824611845888444,3.0,20.236617532971295,0.18950773075886404,18.0,94.98293250581847,4,front
libero_long,10,0.07928571428571428,222,2.3225225225225223,14.0,6.027928626842513,0.2843440894371355,25.0,87.92164468580295,4,front
libero_long,11,0.07928571428571428,222,4.193443443443443,26.0,6.200155159038014,0.40666736775686196,36.0,88.5244375484872,4,front
libero_long,12,0.07928571428571428,222,2.834574732212527,62.0,21.87276958882855,0.8612224664856243,62.0,71.99069045771917,4,front
libero_long,13,0.07928571428571428,222,2.9938766891891895,66.0,22.04499612102405,1.098490382274166,84.0,76.46858029480217,4,front
libero_long,14,0.07931404072883172,222,2.1058957187275773,41.0,19.469150174621653,1.2378314333290636,90.0,72.70779976717114,4,front
libero_long,15,0.07991360691144708,222,0.8948326564906877,15.0,16.762910798122064,0.6112112112112111,43.0,70.35211267605634,4,front
libero_long,16,0.08164766458256711,222,0.5112612612612613,7.0,13.691629955947137,0.36363955929173325,29.0,79.74929915899078,4,front
libero_long,17,0.08434650455927052,222,0.7422807422807423,8.0,10.777593360995851,0.2707809850666994,22.0,81.24647302904563,4,front
libero_long,18,0.08702469619756958,222,0.8430260617760619,9.0,10.67582653499356,0.4589808558558558,49.0,106.7582653499356,4,front
libero_long,19,0.08883553421368548,222,1.0671770035931887,18.0,16.866930171277996,0.6356521019872207,81.0,127.42819499341238,4,front
libero_long,20,0.09002433090024331,222,0.7876447876447876,24.0,30.47058823529412,0.9235465681508849,127.0,137.5133689839572,4,front
libero_long,21,0.09749670619235837,222,1.2104989604989602,34.0,28.087591240875916,0.9195957040784627,121.0,131.57956204379562,4,front
libero_long,22,0.11929070392262224,222,1.4238416988416989,27.0,18.962782184258696,0.8669639973719084,95.0,109.5777913361806,4,front
libero_long,23,0.1487935656836461,222,1.2712712712712713,16.0,12.585826771653544,0.49986880083967467,45.0,90.02362204724409,4,front
libero_long,24,0.19072164948453607,222,1.0102960102960103,15.0,14.847133757961783,0.3527129144257608,33.0,93.56050955414013,4,front
libero_long,25,0.2727272727272727,222,1.125,27.0,24.0,0.5828779599271403,40.0,68.625,4,front
libero_long,26,0.3288888888888889,222,1.0542792792792792,31.0,29.403973509933778,1.0789064926995962,46.0,42.63576158940398,4,front
libero_long,27,0.36938435940099834,222,0.7727358937885254,43.0,55.64643799472295,1.0170596128042935,28.0,27.53034300791557,4,front
libero_long,28,0.39015817223198596,222,0.7177330391616106,45.0,62.69740634005764,0.8999453999453999,19.0,21.112391930835734,4,front
libero_long,29,0.4036363636363636,222,1.3153153153153154,73.0,55.5,0.41231929604022627,12.0,29.103658536585368,4,front
libero_long,30,0.4111111111111111,222,1.5211671848839992,120.0,78.88679245283018,0.30694980694980695,15.0,48.86792452830189,4,front
libero_long,31,0.4228571428571429,222,1.8336063336063335,133.0,72.53465346534654,0.3096752214399274,27.0,87.18811881188118,4,front
libero_long,32,0.43106796116504853,222,2.7234377234377236,130.0,47.73378839590444,0.31632045268408904,29.0,91.67918088737201,4,front
libero_long,33,0.43529411764705883,222,4.447876447876448,144.0,32.375,0.6246246246246246,26.0,41.625,4,front
libero_long,34,0.4378698224852071,222,7.114301801801802,133.0,18.694736842105264,1.3723205964585274,31.0,22.589473684210525,4,front
libero_long,35,0.444,222,10.487612612612613,134.0,12.776978417266188,1.4230139230139232,25.0,17.568345323741006,4,front
libero_long,36,0.45962732919254656,222,12.050675675675675,123.0,10.206896551724137,1.8614864864864866,19.0,10.206896551724137,4,front
libero_long,37,0.48577680525164113,222,12.596846846846846,119.0,9.446808510638297,2.434684684684685,23.0,9.446808510638297,4,front
libero_long,38,0.5362318840579711,222,20.237837837837834,117.0,5.78125,3.212355212355212,26.0,8.09375,4,front
libero_long,39,0.6873065015479877,222,10.372972972972972,114.0,10.990099009900991,2.274774774774775,15.0,6.594059405940594,4,front
libero_long,40,0.8043478260869565,222,6.9324324324324325,114.0,16.444444444444443,1.2162162162162165,15.0,12.333333333333332,4,front
libero_long,41,0.888,222,7.0,111.0,15.857142857142856,0.8828828828828829,14.0,15.857142857142856,4,front
libero_long,42,0.925,222,3.1081081081081083,115.0,37.0,,18.0,0.0,4,front
libero_long,43,0.9446808510638298,222,2.3228228228228227,119.0,51.23076923076923,1.4054054054054055,24.0,17.076923076923077,4,front
libero_long,44,0.961038961038961,222,1.581081081081081,117.0,74.0,0.972972972972973,24.0,24.666666666666664,4,front
libero_long,45,0.9652173913043478,222,1.3693693693693694,114.0,83.25,,29.0,0.0,4,front
libero_long,46,0.9736842105263158,222,1.581081081081081,117.0,74.0,,26.0,0.0,4,front
libero_long,47,0.9779735682819384,222,0.9309309309309309,124.0,133.2,,24.0,0.0,4,front
libero_object,4,0.00925,37,,0.0,0.0,0.9395448079658606,2.0,2.1286903860711583,4,front
libero_object,5,0.00925,37,,0.0,0.0,0.9019630156472261,20.0,22.173858188241233,4,front
libero_object,6,0.00925,37,,0.0,0.0,0.9681776301094484,35.0,36.150391117840016,4,front
libero_object,7,0.00925,37,,1.0,0.0,0.9744482921131898,36.0,36.94398183194549,4,front
libero_object,8,0.00925,37,0.0,0.0,0.2987635629573555,1.1060563773374268,37.0,33.452182689881404,4,front
libero_object,9,0.00925,37,0.0,0.0,0.8402725208175625,3.224760244115083,28.0,8.682816048448146,4,front
libero_object,10,0.00925,37,3.780286168521463,6.0,1.5871814282109513,8.467044119218032,20.0,2.3620994196315923,4,front
libero_object,11,0.00931520644511581,37,0.0,0.0,1.363405336721728,9.398491514770585,19.0,2.0216010165184244,4,front
libero_object,12,0.010853622763273688,37,3.797297297297298,2.0,0.5266903914590747,3.0918220320482033,21.0,6.792111506524318,4,front
libero_object,13,0.01764425369575584,37,1.1135135135135137,1.0,0.8980582524271844,2.8309665597801192,24.0,8.477669902912622,4,front
libero_object,14,0.02888368462138954,37,3.3621621621621625,2.0,0.5948553054662379,1.4492078285181733,25.0,17.2508038585209,4,front
libero_object,15,0.07370517928286853,37,6.283783783783784,4.0,0.6365591397849463,1.0825994533859702,23.0,21.24516129032258,4,front
libero_object,16,0.16591928251121077,37,1.371007371007371,3.0,2.188172043010753,1.416063951275219,20.0,14.123655913978494,4,front
libero_object,17,0.33636363636363636,37,1.3153153153153154,2.0,1.5205479452054793,0.8826458036984354,17.0,19.26027397260274,4,front
libero_object,18,0.4567901234567901,37,9.513513513513514,8.0,0.8409090909090909,1.0640113798008535,17.0,15.977272727272727,4,front
libero_object,19,0.5967741935483871,37,3.3783783783783785,5.0,1.48,1.9144144144144146,17.0,8.879999999999999,4,front
libero_object,20,0.6727272727272727,37,1.2162162162162165,5.0,4.111111111111111,1.3783783783783785,17.0,12.333333333333332,4,front
libero_object,21,0.8043478260869565,37,1.4594594594594597,6.0,4.111111111111111,1.3783783783783785,17.0,12.333333333333332,4,front
libero_object,22,0.8604651162790697,37,,12.0,0.0,2.756756756756757,17.0,6.166666666666666,4,front
libero_spatial,4,0.0315,126,,0.0,0.0,1.1557160345235522,58.0,50.1853381517811,4,front
libero_spatial,5,0.0315,126,,0.0,0.0,1.0074189650161383,102.0,101.24883840991224,4,front
libero_spatial,6,0.0315,126,,0.0,0.0,0.8139642683856658,97.0,119.16985028394424,4,front
libero_spatial,7,0.03162650602409638,126,,0.0,0.0,0.723445051897631,71.0,98.14152410575427,4,front
libero_spatial,8,0.034323072732225554,126,,0.0,0.0,0.7815255731922399,58.0,74.21382228490832,4,front
libero_spatial,9,0.0423244877393349,126,,0.0,0.0,1.284002882363538,45.0,35.046650298141,4,front
libero_spatial,10,0.06146341463414634,126,0.0,0.0,0.06548856548856549,3.552883859814553,47.0,13.22869022869023,4,front
libero_spatial,11,0.08433734939759036,126,1.2063492063492063,2.0,1.657894736842105,5.3261455525606465,52.0,9.76315789473684,4,front
libero_spatial,12,0.16578947368421051,126,0.4193121693121693,1.0,2.3848580441640377,3.9811616954474096,72.0,18.085173501577287,4,front
libero_spatial,13,0.3987341772151899,126,0.0,0.0,1.3263157894736841,9.321789321789321,68.0,7.294736842105263,4,front
libero_spatial,14,0.8811188811188811,126,0.2698412698412698,2.0,7.411764705882353,8.5,63.0,7.411764705882353,4,front
libero_goal,6,0.0255,102,0.6115907725687441,35.0,57.22780913288866,1.4153957879448076,1.0,0.7065161621344279,6,back
libero_goal,7,0.026295436968290797,102,1.02859477124183,86.0,83.60921366163622,4.813823529411764,13.0,2.7005559968228754,6,back
libero_goal,8,0.03192488262910798,102,1.1361727475800447,74.0,65.13094083414161,2.881988332523092,23.0,7.9806013579049475,6,back
libero_goal,9,0.05032067094227923,102,1.5295399205433806,62.0,40.53506493506494,4.543391430646332,26.0,5.722597402597403,6,back
libero_goal,10,0.061224489795918366,102,1.36869340232859,69.0,50.41304347826087,14.566666666666666,19.0,1.3043478260869565,6,back
libero_goal,11,0.061893203883495146,102,1.164085069764583,49.0,42.09314359637775,7.578431372549021,7.0,0.9236739974126777,6,back
libero_goal,12,0.07428987618353969,102,0.5977498010274219,13.0,21.74822974036192,5.076615831517793,11.0,2.1667977970102283,6,back
libero_goal,13,0.1259259259259259,102,0.28771715940262116,8.0,27.805084745762713,2.0092879256965945,11.0,5.47457627118644,6,back
libero_goal,14,0.17435897435897435,102,0.7632546439628484,49.0,64.19875776397515,1.8212669683257918,10.0,5.490683229813665,6,back
libero_goal,15,0.20278330019880716,102,0.44862509568391923,38.0,84.70324189526184,8.649019607843137,11.0,1.2718204488778055,6,back
libero_goal,16,0.21074380165289255,102,0.49178055060408,39.0,79.30366492146597,4.681372549019608,15.0,3.2041884816753927,6,back
libero_goal,17,0.2222222222222222,102,0.45161290322580644,12.0,26.571428571428573,5.833333333333333,25.0,4.2857142857142865,6,back
libero_goal,18,0.3388704318936877,102,0.6207664884135472,7.0,11.27638190954774,9.754901960784313,45.0,4.613065326633166,6,back
