candidate,episode_id,outcome,relative_query,query,layer_group,within_flow_wj,late_flow_wj,route_acceleration,gate_entropy,top12_margin,state_action_gap,chunk_jump_full_h,chunk_jump_d9_h
3,100000003,success,-4,25,front,0.02233246434479952,0.03120892448350787,0.011893812332360452,0.9975720445535856,0.0019432090339250863,0.23334847390651703,0.03777918126434088,0.03384014964103699
3,100000003,success,-4,25,back,0.013577125733718276,0.021196488291025162,0.0064288948915727775,0.997841606720895,0.0016723627195460722,0.11526955105364323,0.02749786013737321,0.04041817598044872
3,100000003,success,-3,26,front,0.021325635258108377,0.029942814726382494,0.01167270782480265,0.9978558709619576,0.0018768557929433882,0.25077925249934196,0.03350074868649244,0.029849691782146692
3,100000003,success,-3,26,back,0.013427545549347997,0.020740367006510496,0.006434440659510627,0.9978136217039466,0.002656562064657919,0.11138652265071869,0.02331235585734248,0.03092430904507637
3,100000003,success,-2,27,front,0.0218986663967371,0.031418376602232456,0.011762308402742016,0.9977390586256651,0.0019203558913432062,0.27147743478417397,0.0345266368240118,0.028139011468738317
3,100000003,success,-2,27,back,0.014131641248241067,0.02215818129479885,0.006678199592051415,0.9979113078496366,0.0014648282958660275,0.10536890663206577,0.025173718109726906,0.03539780620485544
3,100000003,success,-1,28,front,0.024664280470460653,0.03515165625140071,0.012339120457930619,0.9952719520205995,0.005979982845019549,0.2268446646630764,0.042832355946302414,0.04639207571744919
3,100000003,success,-1,28,back,0.01592455036006868,0.024932525120675564,0.007133885885159011,0.9976069587515374,0.0019607290159910917,0.0959998145699501,0.032650910783559084,0.04498265124857426
3,100000003,success,0,29,front,0.023746540304273367,0.03367868671193719,0.012412678891655527,0.9969455513125021,0.0021812494669575244,0.20708053186535835,0.04526814725250006,0.057290361262857914
3,100000003,success,0,29,back,0.015974614303559065,0.024399179499596357,0.007181011824058634,0.9975577527952988,0.0017234808474313468,0.09668817557394505,0.03750816639512777,0.04962795786559582
3,100000003,success,1,30,front,0.023102267179638147,0.03129394119605422,0.012300898534687302,0.9975334602458646,0.0017707693332340568,0.25950172170996666,0.04268351849168539,0.0431832242757082
