corpus,sites,r,d,t,variant,stat,metric,name,value
A,,64,16,30,shuffle,innov_cum,raw,rho_min,0.20436005625879045
A,,64,16,30,shuffle,innov_cum,raw,rho_max,0.6166711882799782
A,,64,16,30,shuffle,innov_cum,resid,auc_succ,0.4722127514490283
A,,64,16,30,shuffle,innov_cum,resid,det,0.5277872485509717
A,,64,16,30,shuffle,innov_cum,resid,npairs,2933.0
A,,64,16,30,shuffle,nis_cum,raw,auc_succ,0.5871121718377088
A,,64,16,30,shuffle,nis_cum,raw,det,0.5871121718377088
A,,64,16,30,shuffle,nis_cum,raw,npairs,2933.0
A,,64,16,30,shuffle,nis_cum,raw,rho_base,0.3451459066108149
A,,64,16,30,shuffle,nis_cum,raw,rho_min,0.1579465541490858
A,,64,16,30,shuffle,nis_cum,raw,rho_max,0.5926342919153554
A,,64,16,30,shuffle,nis_cum,resid,auc_succ,0.5421070576201842
A,,64,16,30,shuffle,nis_cum,resid,det,0.5421070576201842
A,,64,16,30,shuffle,nis_cum,resid,npairs,2933.0
A,,64,32,30,shuffle,innov_w1,raw,auc_succ,0.5779065802932152
A,,64,32,30,shuffle,innov_w1,raw,det,0.5779065802932152
A,,64,32,30,shuffle,innov_w1,raw,npairs,2933.0
A,,64,32,30,shuffle,innov_w1,raw,rho_base,0.05896807785518576
A,,64,32,30,shuffle,innov_w1,raw,rho_min,-0.11680731364275668
A,,64,32,30,shuffle,innov_w1,raw,rho_max,0.23988062940857297
A,,64,32,30,shuffle,innov_w1,resid,auc_succ,0.5646096147289464
A,,64,32,30,shuffle,innov_w1,resid,det,0.5646096147289464
A,,64,32,30,shuffle,innov_w1,resid,npairs,2933.0
A,,64,32,30,shuffle,nis_w1,raw,auc_succ,0.5727923627684964
A,,64,32,30,shuffle,nis_w1,raw,det,0.5727923627684964
A,,64,32,30,shuffle,nis_w1,raw,npairs,2933.0
A,,64,32,30,shuffle,nis_w1,raw,rho_base,0.06497620811020983
A,,64,32,30,shuffle,nis_w1,raw,rho_min,-0.11176746366619784
A,,64,32,30,shuffle,nis_w1,raw,rho_max,0.2359875203472599
A,,64,32,30,shuffle,nis_w1,resid,auc_succ,0.5533583361745653
A,,64,32,30,shuffle,nis_w1,resid,det,0.5533583361745653
A,,64,32,30,shuffle,nis_w1,resid,npairs,2933.0
A,,64,32,30,shuffle,innov_w3,raw,auc_succ,0.5980225025571086
A,,64,32,30,shuffle,innov_w3,raw,det,0.5980225025571086
A,,64,32,30,shuffle,innov_w3,raw,npairs,2933.0
A,,64,32,30,shuffle,innov_w3,raw,rho_base,0.29107360397891796
A,,64,32,30,shuffle,innov_w3,raw,rho_min,0.21204875761837788
A,,64,32,30,shuffle,innov_w3,raw,rho_max,0.3828540423223006
A,,64,32,30,shuffle,innov_w3,resid,auc_succ,0.5673371974087964
A,,64,32,30,shuffle,innov_w3,resid,det,0.5673371974087964
A,,64,32,30,shuffle,innov_w3,resid,npairs,2933.0
A,,64,32,30,shuffle,nis_w3,raw,auc_succ,0.607909989771565
A,,64,32,30,shuffle,nis_w3,raw,det,0.607909989771565
A,,64,32,30,shuffle,nis_w3,raw,npairs,2933.0
A,,64,32,30,shuffle,nis_w3,raw,rho_base,0.2750573278244693
A,,64,32,30,shuffle,nis_w3,raw,rho_min,0.15904828879512423
A,,64,32,30,shuffle,nis_w3,raw,rho_max,0.412805208898535
A,,64,32,30,shuffle,nis_w3,resid,auc_succ,0.58745311967269
A,,64,32,30,shuffle,nis_w3,resid,det,0.58745311967269
A,,64,32,30,shuffle,nis_w3,resid,npairs,2933.0
A,,64,32,30,shuffle,innov_w8,raw,auc_succ,0.5734742584384589
A,,64,32,30,shuffle,innov_w8,raw,det,0.5734742584384589
A,,64,32,30,shuffle,innov_w8,raw,npairs,2933.0
A,,64,32,30,shuffle,innov_w8,raw,rho_base,0.47896649783433165
A,,64,32,30,shuffle,innov_w8,raw,rho_min,0.35405532114392874
A,,64,32,30,shuffle,innov_w8,raw,rho_max,0.5925122083559414
A,,64,32,30,shuffle,innov_w8,raw,p_perm,0.17412935323383086
A,,64,32,30,shuffle,innov_w8,resid,auc_succ,0.5165359699965906
A,,64,32,30,shuffle,innov_w8,resid,det,0.5165359699965906
A,,64,32,30,shuffle,innov_w8,resid,npairs,2933.0
A,,64,32,30,shuffle,innov_w8,resid,p_perm,0.7512437810945274
A,,64,32,30,shuffle,nis_w8,raw,auc_succ,0.5925673371974088
A,,64,32,30,shuffle,nis_w8,raw,det,0.5925673371974088
A,,64,32,30,shuffle,nis_w8,raw,npairs,2933.0
A,,64,32,30,shuffle,nis_w8,raw,rho_base,0.4671930196592879
A,,64,32,30,shuffle,nis_w8,raw,rho_min,0.3523441162681669
A,,64,32,30,shuffle,nis_w8,raw,rho_max,0.5950759631036354
A,,64,32,30,shuffle,nis_w8,raw,p_perm,0.06965174129353234
A,,64,32,30,shuffle,nis_w8,resid,auc_succ,0.548926014319809
A,,64,32,30,shuffle,nis_w8,resid,det,0.548926014319809
A,,64,32,30,shuffle,nis_w8,resid,npairs,2933.0
A,,64,32,30,shuffle,nis_w8,resid,p_perm,0.3681592039800995
A,,64,32,30,shuffle,innov_w12,raw,auc_succ,0.5509717013296965
A,,64,32,30,shuffle,innov_w12,raw,det,0.5509717013296965
A,,64,32,30,shuffle,innov_w12,raw,npairs,2933.0
A,,64,32,30,shuffle,innov_w12,raw,rho_base,0.4569793518079712
A,,64,32,30,shuffle,innov_w12,raw,rho_min,0.2731129864041256
A,,64,32,30,shuffle,innov_w12,raw,rho_max,0.611218122626153
A,,64,32,30,shuffle,innov_w12,resid,auc_succ,0.49607909989771565
A,,64,32,30,shuffle,innov_w12,resid,det,0.5039209001022844
A,,64,32,30,shuffle,innov_w12,resid,npairs,2933.0
A,,64,32,30,shuffle,nis_w12,raw,auc_succ,0.5731333106034776
A,,64,32,30,shuffle,nis_w12,raw,det,0.5731333106034776
A,,64,32,30,shuffle,nis_w12,raw,npairs,2933.0
A,,64,32,30,shuffle,nis_w12,raw,rho_base,0.4371238300723026
A,,64,32,30,shuffle,nis_w12,raw,rho_min,0.25630567276136895
A,,64,32,30,shuffle,nis_w12,raw,rho_max,0.5924579489962019
A,,64,32,30,shuffle,nis_w12,raw,p_perm,0.15422885572139303
A,,64,32,30,shuffle,nis_w12,resid,auc_succ,0.5161950221616093
A,,64,32,30,shuffle,nis_w12,resid,det,0.5161950221616093
A,,64,32,30,shuffle,nis_w12,resid,npairs,2933.0
A,,64,32,30,shuffle,nis_w12,resid,p_perm,0.7711442786069652
A,,64,32,30,shuffle,dzf_w3,raw,auc_succ,0.5277872485509717
A,,64,32,30,shuffle,dzf_w3,raw,det,0.5277872485509717
A,,64,32,30,shuffle,dzf_w3,raw,npairs,2933.0
A,,64,32,30,shuffle,dzf_w3,raw,rho_base,0.3118811145121783
A,,64,32,30,shuffle,dzf_w3,raw,rho_min,0.0950070323488045
A,,64,32,30,shuffle,dzf_w3,raw,rho_max,0.4014107433532284
A,,64,32,30,shuffle,dzf_w3,resid,auc_succ,0.5008523695874532
A,,64,32,30,shuffle,dzf_w3,resid,det,0.5008523695874532
A,,64,32,30,shuffle,dzf_w3,resid,npairs,2933.0
A,,64,32,30,shuffle,dzf_w8,raw,auc_succ,0.5138083873167405
A,,64,32,30,shuffle,dzf_w8,raw,det,0.5138083873167405
A,,64,32,30,shuffle,dzf_w8,raw,npairs,2933.0
A,,64,32,30,shuffle,dzf_w8,raw,rho_base,0.42189800951077794
A,,64,32,30,shuffle,dzf_w8,raw,rho_min,0.2602203469292077
A,,64,32,30,shuffle,dzf_w8,raw,rho_max,0.5332609875203472
A,,64,32,30,shuffle,dzf_w8,raw,p_perm,0.7661691542288557
A,,64,32,30,shuffle,dzf_w8,resid,auc_succ,0.4514149335151722
A,,64,32,30,shuffle,dzf_w8,resid,det,0.5485850664848277
A,,64,32,30,shuffle,dzf_w8,resid,npairs,2933.0
A,,64,32,30,shuffle,dzf_w8,resid,p_perm,0.3333333333333333
A,,64,32,30,shuffle,dzf_w12,raw,auc_succ,0.4739174906239345
A,,64,32,30,shuffle,dzf_w12,raw,det,0.5260825093760655
A,,64,32,30,shuffle,dzf_w12,raw,npairs,2933.0
A,,64,32,30,shuffle,dzf_w12,raw,rho_base,0.3390422199124473
A,,64,32,30,shuffle,dzf_w12,raw,rho_min,0.24481950304735114
A,,64,32,30,shuffle,dzf_w12,raw,rho_max,0.5169289202387412
A,,64,32,30,shuffle,dzf_w12,resid,auc_succ,0.42141152403682236
A,,64,32,30,shuffle,dzf_w12,resid,det,0.5785884759631776
A,,64,32,30,shuffle,dzf_w12,resid,npairs,2933.0
A,,64,32,30,shuffle,nll_w8,raw,auc_succ,0.5925673371974088
A,,64,32,30,shuffle,nll_w8,raw,det,0.5925673371974088
A,,64,32,30,shuffle,nll_w8,raw,npairs,2933.0
A,,64,32,30,shuffle,nll_w8,raw,rho_base,0.4671930196592879
A,,64,32,30,shuffle,nll_w8,raw,rho_min,0.3523441162681669
A,,64,32,30,shuffle,nll_w8,raw,rho_max,0.5950759631036354
A,,64,32,30,shuffle,nll_w8,resid,auc_succ,0.548926014319809
A,,64,32,30,shuffle,nll_w8,resid,det,0.548926014319809
A,,64,32,30,shuffle,nll_w8,resid,npairs,2933.0
A,,64,32,30,shuffle,zfnorm_w8,raw,auc_succ,0.4432321854756222
A,,64,32,30,shuffle,zfnorm_w8,raw,det,0.5567678145243777
A,,64,32,30,shuffle,zfnorm_w8,raw,npairs,2933.0
A,,64,32,30,shuffle,zfnorm_w8,raw,rho_base,-0.06694627375818436
A,,64,32,30,shuffle,zfnorm_w8,raw,rho_min,-0.3297233942803563
A,,64,32,30,shuffle,zfnorm_w8,raw,rho_max,0.11528757460661965
A,,64,32,30,shuffle,zfnorm_w8,resid,auc_succ,0.4510739856801909
A,,64,32,30,shuffle,zfnorm_w8,resid,det,0.5489260143198091
A,,64,32,30,shuffle,zfnorm_w8,resid,npairs,2933.0
A,,64,32,30,shuffle,pcaz_w8,raw,auc_succ,0.5519945448346403
A,,64,32,30,shuffle,pcaz_w8,raw,det,0.5519945448346403
A,,64,32,30,shuffle,pcaz_w8,raw,npairs,2933.0
A,,64,32,30,shuffle,pcaz_w8,raw,rho_base,0.7375607269838436
A,,64,32,30,shuffle,pcaz_w8,raw,rho_min,0.647163619315518
A,,64,32,30,shuffle,pcaz_w8,raw,rho_max,0.8264650726676043
A,,64,32,30,shuffle,pcaz_w8,resid,auc_succ,0.45823389021479716
A,,64,32,30,shuffle,pcaz_w8,resid,det,0.5417661097852029
A,,64,32,30,shuffle,pcaz_w8,resid,npairs,2933.0
A,,64,32,30,shuffle,innov_cum,raw,auc_succ,0.5407432662802591
A,,64,32,30,shuffle,innov_cum,raw,det,0.5407432662802591
A,,64,32,30,shuffle,innov_cum,raw,npairs,2933.0
A,,64,32,30,shuffle,innov_cum,raw,rho_base,0.38145917231200577
A,,64,32,30,shuffle,innov_cum,raw,rho_min,0.19678856071261133
A,,64,32,30,shuffle,innov_cum,raw,rho_max,0.6121269669017906
A,,64,32,30,shuffle,innov_cum,resid,auc_succ,0.4735765427889533
A,,64,32,30,shuffle,innov_cum,resid,det,0.5264234572110467
A,,64,32,30,shuffle,innov_cum,resid,npairs,2933.0
A,,64,32,30,shuffle,nis_cum,raw,auc_succ,0.5854074326628027
A,,64,32,30,shuffle,nis_cum,raw,det,0.5854074326628027
A,,64,32,30,shuffle,nis_cum,raw,npairs,2933.0
A,,64,32,30,shuffle,nis_cum,raw,rho_base,0.3492961768646536
A,,64,32,30,shuffle,nis_cum,raw,rho_min,0.15993905297702765
A,,64,32,30,shuffle,nis_cum,raw,rho_max,0.5911557243624526
A,,64,32,30,shuffle,nis_cum,resid,auc_succ,0.5397204227753154
A,,64,32,30,shuffle,nis_cum,resid,det,0.5397204227753154
A,,64,32,30,shuffle,nis_cum,resid,npairs,2933.0
B,,0,0,20,real,base_w8,raw,auc_succ,0.6444223107569721
B,,0,0,20,real,base_w8,raw,det,0.6444223107569721
B,,0,0,20,real,base_w8,raw,npairs,2008.0
B,,0,0,20,real,base_w8,raw,p_perm,0.004975124378109453
B,,0,0,20,real,base_cum,raw,auc_succ,0.6703187250996016
B,,0,0,20,real,base_cum,raw,det,0.6703187250996016
B,,0,0,20,real,base_cum,raw,npairs,2008.0
B,,0,0,20,real,base_cum,raw,p_perm,0.004975124378109453
B,,8,4,20,real,innov_w1,raw,auc_succ,0.5323705179282868
B,,8,4,20,real,innov_w1,raw,det,0.5323705179282868
B,,8,4,20,real,innov_w1,raw,npairs,2008.0
B,,8,4,20,real,innov_w1,raw,rho_base,0.060781708211143703
B,,8,4,20,real,innov_w1,raw,rho_min,-0.6297653958944281
B,,8,4,20,real,innov_w1,raw,rho_max,0.7232404692082112
B,,8,4,20,real,innov_w1,resid,auc_succ,0.4810756972111554
B,,8,4,20,real,innov_w1,resid,det,0.5189243027888446
B,,8,4,20,real,innov_w1,resid,npairs,2008.0
B,,8,4,20,real,nis_w1,raw,auc_succ,0.47410358565737054
B,,8,4,20,real,nis_w1,raw,det,0.5258964143426295
B,,8,4,20,real,nis_w1,raw,npairs,2008.0
B,,8,4,20,real,nis_w1,raw,rho_base,-0.027149010263929615
B,,8,4,20,real,nis_w1,raw,rho_min,-0.6719208211143695
B,,8,4,20,real,nis_w1,raw,rho_max,0.5289589442815249
B,,8,4,20,real,nis_w1,resid,auc_succ,0.47260956175298807
B,,8,4,20,real,nis_w1,resid,det,0.5273904382470119
B,,8,4,20,real,nis_w1,resid,npairs,2008.0
B,,8,4,20,real,innov_w3,raw,auc_succ,0.5861553784860558
B,,8,4,20,real,innov_w3,raw,det,0.5861553784860558
B,,8,4,20,real,innov_w3,raw,npairs,2008.0
B,,8,4,20,real,innov_w3,raw,rho_base,0.1857358870967742
B,,8,4,20,real,innov_w3,raw,rho_min,-0.3973607038123167
B,,8,4,20,real,innov_w3,raw,rho_max,0.8306451612903226
B,,8,4,20,real,innov_w3,resid,auc_succ,0.523406374501992
B,,8,4,20,real,innov_w3,resid,det,0.523406374501992
B,,8,4,20,real,innov_w3,resid,npairs,2008.0
B,,8,4,20,real,nis_w3,raw,auc_succ,0.6065737051792829
B,,8,4,20,real,nis_w3,raw,det,0.6065737051792829
B,,8,4,20,real,nis_w3,raw,npairs,2008.0
B,,8,4,20,real,nis_w3,raw,rho_base,0.03530516862170088
B,,8,4,20,real,nis_w3,raw,rho_min,-0.5975073313782991
B,,8,4,20,real,nis_w3,raw,rho_max,0.6825513196480938
B,,8,4,20,real,nis_w3,resid,auc_succ,0.5906374501992032
B,,8,4,20,real,nis_w3,resid,det,0.5906374501992032
B,,8,4,20,real,nis_w3,resid,npairs,2008.0
B,,8,4,20,real,innov_w8,raw,auc_succ,0.4721115537848606
B,,8,4,20,real,innov_w8,raw,det,0.5278884462151394
B,,8,4,20,real,innov_w8,raw,npairs,2008.0
B,,8,4,20,real,innov_w8,raw,rho_base,0.12348790322580645
B,,8,4,20,real,innov_w8,raw,rho_min,-0.49266862170087977
B,,8,4,20,real,innov_w8,raw,rho_max,0.8361436950146628
B,,8,4,20,real,innov_w8,raw,p_perm,0.4925373134328358
B,,8,4,20,real,innov_w8,resid,auc_succ,0.45567729083665337
B,,8,4,20,real,innov_w8,resid,det,0.5443227091633467
B,,8,4,20,real,innov_w8,resid,npairs,2008.0
B,,8,4,20,real,innov_w8,resid,p_perm,0.21393034825870647
B,,8,4,20,real,nis_w8,raw,auc_succ,0.526394422310757
B,,8,4,20,real,nis_w8,raw,det,0.526394422310757
B,,8,4,20,real,nis_w8,raw,npairs,2008.0
B,,8,4,20,real,nis_w8,raw,rho_base,-0.024743401759530798
B,,8,4,20,real,nis_w8,raw,rho_min,-0.5905425219941349
B,,8,4,20,real,nis_w8,raw,rho_max,0.5469208211143695
B,,8,4,20,real,nis_w8,raw,p_perm,0.5124378109452736
B,,8,4,20,real,nis_w8,resid,auc_succ,0.5433266932270916
B,,8,4,20,real,nis_w8,resid,det,0.5433266932270916
B,,8,4,20,real,nis_w8,resid,npairs,2008.0
B,,8,4,20,real,nis_w8,resid,p_perm,0.24875621890547264
B,,8,4,20,real,innov_w12,raw,auc_succ,0.5124501992031872
B,,8,4,20,real,innov_w12,raw,det,0.5124501992031872
B,,8,4,20,real,innov_w12,raw,npairs,2008.0
B,,8,4,20,real,innov_w12,raw,rho_base,0.023391678885630512
B,,8,4,20,real,innov_w12,raw,rho_min,-0.8262463343108505
B,,8,4,20,real,innov_w12,raw,rho_max,0.5949413489736071
B,,8,4,20,real,innov_w12,resid,auc_succ,0.5059760956175299
B,,8,4,20,real,innov_w12,resid,det,0.5059760956175299
B,,8,4,20,real,innov_w12,resid,npairs,2008.0
B,,8,4,20,real,nis_w12,raw,auc_succ,0.5398406374501992
B,,8,4,20,real,nis_w12,raw,det,0.5398406374501992
B,,8,4,20,real,nis_w12,raw,npairs,2008.0
B,,8,4,20,real,nis_w12,raw,rho_base,0.06884622434017594
B,,8,4,20,real,nis_w12,raw,rho_min,-0.5729472140762464
B,,8,4,20,real,nis_w12,raw,rho_max,0.6510263929618768
B,,8,4,20,real,nis_w12,raw,p_perm,0.29850746268656714
B,,8,4,20,real,nis_w12,resid,auc_succ,0.5617529880478087
B,,8,4,20,real,nis_w12,resid,det,0.5617529880478087
B,,8,4,20,real,nis_w12,resid,npairs,2008.0
B,,8,4,20,real,nis_w12,resid,p_perm,0.11940298507462686
B,,8,4,20,real,dzf_w3,raw,auc_succ,0.5846613545816733
B,,8,4,20,real,dzf_w3,raw,det,0.5846613545816733
B,,8,4,20,real,dzf_w3,raw,npairs,2008.0
B,,8,4,20,real,dzf_w3,raw,rho_base,0.16617027126099704
B,,8,4,20,real,dzf_w3,raw,rho_min,-0.501466275659824
B,,8,4,20,real,dzf_w3,raw,rho_max,0.7118768328445748
B,,8,4,20,real,dzf_w3,resid,auc_succ,0.5597609561752988
B,,8,4,20,real,dzf_w3,resid,det,0.5597609561752988
B,,8,4,20,real,dzf_w3,resid,npairs,2008.0
B,,8,4,20,real,dzf_w8,raw,auc_succ,0.5946215139442231
B,,8,4,20,real,dzf_w8,raw,det,0.5946215139442231
B,,8,4,20,real,dzf_w8,raw,npairs,2008.0
B,,8,4,20,real,dzf_w8,raw,rho_base,0.35898552052785926
B,,8,4,20,real,dzf_w8,raw,rho_min,-0.3383431085043988
B,,8,4,20,real,dzf_w8,raw,rho_max,0.8698680351906158
B,,8,4,20,real,dzf_w8,raw,p_perm,0.004975124378109453
B,,8,4,20,real,dzf_w8,resid,auc_succ,0.5283864541832669
B,,8,4,20,real,dzf_w8,resid,det,0.5283864541832669
B,,8,4,20,real,dzf_w8,resid,npairs,2008.0
B,,8,4,20,real,dzf_w8,resid,p_perm,0.4427860696517413
B,,8,4,20,real,dzf_w12,raw,auc_succ,0.5981075697211156
B,,8,4,20,real,dzf_w12,raw,det,0.5981075697211156
B,,8,4,20,real,dzf_w12,raw,npairs,2008.0
B,,8,4,20,real,dzf_w12,raw,rho_base,0.31790689149560114
B,,8,4,20,real,dzf_w12,raw,rho_min,-0.500733137829912
B,,8,4,20,real,dzf_w12,raw,rho_max,0.8236803519061584
B,,8,4,20,real,dzf_w12,resid,auc_succ,0.548804780876494
B,,8,4,20,real,dzf_w12,resid,det,0.548804780876494
B,,8,4,20,real,dzf_w12,resid,npairs,2008.0
B,,8,4,20,real,nll_w8,raw,auc_succ,0.526394422310757
B,,8,4,20,real,nll_w8,raw,det,0.526394422310757
B,,8,4,20,real,nll_w8,raw,npairs,2008.0
B,,8,4,20,real,nll_w8,raw,rho_base,-0.024743401759530798
B,,8,4,20,real,nll_w8,raw,rho_min,-0.5905425219941349
B,,8,4,20,real,nll_w8,raw,rho_max,0.5469208211143695
B,,8,4,20,real,nll_w8,resid,auc_succ,0.5433266932270916
B,,8,4,20,real,nll_w8,resid,det,0.5433266932270916
B,,8,4,20,real,nll_w8,resid,npairs,2008.0
B,,8,4,20,real,zfnorm_w8,raw,auc_succ,0.6394422310756972
B,,8,4,20,real,zfnorm_w8,raw,det,0.6394422310756972
B,,8,4,20,real,zfnorm_w8,raw,npairs,2008.0
B,,8,4,20,real,zfnorm_w8,raw,rho_base,0.20372067448680353
B,,8,4,20,real,zfnorm_w8,raw,rho_min,-0.6660557184750733
B,,8,4,20,real,zfnorm_w8,raw,rho_max,0.8478739002932552
B,,8,4,20,real,zfnorm_w8,resid,auc_succ,0.5742031872509961
B,,8,4,20,real,zfnorm_w8,resid,det,0.5742031872509961
B,,8,4,20,real,zfnorm_w8,resid,npairs,2008.0
B,,8,4,20,real,pcaz_w8,raw,auc_succ,0.6787848605577689
B,,8,4,20,real,pcaz_w8,raw,det,0.6787848605577689
B,,8,4,20,real,pcaz_w8,raw,npairs,2008.0
B,,8,4,20,real,pcaz_w8,raw,rho_base,0.5263929618768328
B,,8,4,20,real,pcaz_w8,raw,rho_min,0.09604105571847507
B,,8,4,20,real,pcaz_w8,raw,rho_max,0.9325513196480938
B,,8,4,20,real,pcaz_w8,resid,auc_succ,0.5876494023904383
B,,8,4,20,real,pcaz_w8,resid,det,0.5876494023904383
B,,8,4,20,real,pcaz_w8,resid,npairs,2008.0
B,,8,4,20,real,innov_cum,raw,auc_succ,0.4820717131474104
B,,8,4,20,real,innov_cum,raw,det,0.5179282868525896
B,,8,4,20,real,innov_cum,raw,npairs,2008.0
B,,8,4,20,real,innov_cum,raw,rho_base,-0.022223240469208205
B,,8,4,20,real,innov_cum,raw,rho_min,-0.8046187683284457
B,,8,4,20,real,innov_cum,raw,rho_max,0.5623167155425219
B,,8,4,20,real,innov_cum,resid,auc_succ,0.48804780876494025
B,,8,4,20,real,innov_cum,resid,det,0.5119521912350598
B,,8,4,20,real,innov_cum,resid,npairs,2008.0
B,,8,4,20,real,nis_cum,raw,auc_succ,0.5268924302788844
B,,8,4,20,real,nis_cum,raw,det,0.5268924302788844
B,,8,4,20,real,nis_cum,raw,npairs,2008.0
B,,8,4,20,real,nis_cum,raw,rho_base,0.023643695014662756
B,,8,4,20,real,nis_cum,raw,rho_min,-0.5901759530791789
B,,8,4,20,real,nis_cum,raw,rho_max,0.623533724340176
B,,8,4,20,real,nis_cum,resid,auc_succ,0.5552788844621513
B,,8,4,20,real,nis_cum,resid,det,0.5552788844621513
B,,8,4,20,real,nis_cum,resid,npairs,2008.0
B,,16,4,20,real,innov_w1,raw,auc_succ,0.47758964143426297
B,,16,4,20,real,innov_w1,raw,det,0.522410358565737
B,,16,4,20,real,innov_w1,raw,npairs,2008.0
B,,16,4,20,real,innov_w1,raw,rho_base,-0.03596957478005866
B,,16,4,20,real,innov_w1,raw,rho_min,-0.7082111436950147
B,,16,4,20,real,innov_w1,raw,rho_max,0.6110703812316716
B,,16,4,20,real,innov_w1,resid,auc_succ,0.4531872509960159
B,,16,4,20,real,innov_w1,resid,det,0.546812749003984
B,,16,4,20,real,innov_w1,resid,npairs,2008.0
B,,16,4,20,real,nis_w1,raw,auc_succ,0.4760956175298805
B,,16,4,20,real,nis_w1,raw,det,0.5239043824701195
B,,16,4,20,real,nis_w1,raw,npairs,2008.0
B,,16,4,20,real,nis_w1,raw,rho_base,-0.028454912023460406
B,,16,4,20,real,nis_w1,raw,rho_min,-0.6224340175953079
B,,16,4,20,real,nis_w1,raw,rho_max,0.5909090909090909
B,,16,4,20,real,nis_w1,resid,auc_succ,0.4641434262948207
B,,16,4,20,real,nis_w1,resid,det,0.5358565737051793
B,,16,4,20,real,nis_w1,resid,npairs,2008.0
B,,16,4,20,real,innov_w3,raw,auc_succ,0.575199203187251
B,,16,4,20,real,innov_w3,raw,det,0.575199203187251
B,,16,4,20,real,innov_w3,raw,npairs,2008.0
B,,16,4,20,real,innov_w3,raw,rho_base,0.22225531524926687
B,,16,4,20,real,innov_w3,raw,rho_min,-0.3313782991202346
B,,16,4,20,real,innov_w3,raw,rho_max,0.783724340175953
B,,16,4,20,real,innov_w3,resid,auc_succ,0.5209163346613546
B,,16,4,20,real,innov_w3,resid,det,0.5209163346613546
B,,16,4,20,real,innov_w3,resid,npairs,2008.0
B,,16,4,20,real,nis_w3,raw,auc_succ,0.6304780876494024
B,,16,4,20,real,nis_w3,raw,det,0.6304780876494024
B,,16,4,20,real,nis_w3,raw,npairs,2008.0
B,,16,4,20,real,nis_w3,raw,rho_base,0.23242760263929618
B,,16,4,20,real,nis_w3,raw,rho_min,-0.4662756598240469
B,,16,4,20,real,nis_w3,raw,rho_max,0.7481671554252199
B,,16,4,20,real,nis_w3,resid,auc_succ,0.5911354581673307
B,,16,4,20,real,nis_w3,resid,det,0.5911354581673307
B,,16,4,20,real,nis_w3,resid,npairs,2008.0
B,,16,4,20,real,innov_w8,raw,auc_succ,0.4800796812749004
B,,16,4,20,real,innov_w8,raw,det,0.5199203187250996
B,,16,4,20,real,innov_w8,raw,npairs,2008.0
B,,16,4,20,real,innov_w8,raw,rho_base,0.07505498533724339
B,,16,4,20,real,innov_w8,raw,rho_min,-0.5656158357771262
B,,16,4,20,real,innov_w8,raw,rho_max,0.7855571847507331
B,,16,4,20,real,innov_w8,raw,p_perm,0.5422885572139303
B,,16,4,20,real,innov_w8,resid,auc_succ,0.47460159362549803
B,,16,4,20,real,innov_w8,resid,det,0.525398406374502
B,,16,4,20,real,innov_w8,resid,npairs,2008.0
B,,16,4,20,real,innov_w8,resid,p_perm,0.48756218905472637
B,,16,4,20,real,nis_w8,raw,auc_succ,0.5159362549800797
B,,16,4,20,real,nis_w8,raw,det,0.5159362549800797
B,,16,4,20,real,nis_w8,raw,npairs,2008.0
B,,16,4,20,real,nis_w8,raw,rho_base,0.08261546920821114
B,,16,4,20,real,nis_w8,raw,rho_min,-0.5740469208211144
B,,16,4,20,real,nis_w8,raw,rho_max,0.782624633431085
B,,16,4,20,real,nis_w8,raw,p_perm,0.6915422885572139
B,,16,4,20,real,nis_w8,resid,auc_succ,0.5338645418326693
B,,16,4,20,real,nis_w8,resid,det,0.5338645418326693
B,,16,4,20,real,nis_w8,resid,npairs,2008.0
B,,16,4,20,real,nis_w8,resid,p_perm,0.29850746268656714
B,,16,4,20,real,innov_w12,raw,auc_succ,0.49203187250996017
B,,16,4,20,real,innov_w12,raw,det,0.5079681274900398
B,,16,4,20,real,innov_w12,raw,npairs,2008.0
B,,16,4,20,real,innov_w12,raw,rho_base,0.05377107771260997
B,,16,4,20,real,innov_w12,raw,rho_min,-0.5850439882697948
B,,16,4,20,real,innov_w12,raw,rho_max,0.7327712609970675
B,,16,4,20,real,innov_w12,resid,auc_succ,0.5099601593625498
B,,16,4,20,real,innov_w12,resid,det,0.5099601593625498
B,,16,4,20,real,innov_w12,resid,npairs,2008.0
B,,16,4,20,real,nis_w12,raw,auc_succ,0.48904382470119523
B,,16,4,20,real,nis_w12,raw,det,0.5109561752988048
B,,16,4,20,real,nis_w12,raw,npairs,2008.0
B,,16,4,20,real,nis_w12,raw,rho_base,0.08804527126099705
B,,16,4,20,real,nis_w12,raw,rho_min,-0.6228005865102639
B,,16,4,20,real,nis_w12,raw,rho_max,0.8027859237536656
B,,16,4,20,real,nis_w12,raw,p_perm,0.7512437810945274
B,,16,4,20,real,nis_w12,resid,auc_succ,0.5144422310756972
B,,16,4,20,real,nis_w12,resid,det,0.5144422310756972
B,,16,4,20,real,nis_w12,resid,npairs,2008.0
B,,16,4,20,real,nis_w12,resid,p_perm,0.7164179104477612
B,,16,4,20,real,dzf_w3,raw,auc_succ,0.5971115537848606
B,,16,4,20,real,dzf_w3,raw,det,0.5971115537848606
B,,16,4,20,real,dzf_w3,raw,npairs,2008.0
B,,16,4,20,real,dzf_w3,raw,rho_base,0.12800128299120234
B,,16,4,20,real,dzf_w3,raw,rho_min,-0.5593841642228738
