corpus,variant,r,d,t,stat,metric,auc_succ,det,npairs,p_perm,rho_base,rho_max,rho_min
B,real,32,4,20,nis_w12,raw,0.4531872509960159,0.546812749003984,2008.0,0.2388059701492537,0.2304572947214076,0.7287390029325513,-0.3955278592375366
B,real,32,4,20,nis_w12,resid,0.4571713147410358,0.5428286852589641,2008.0,0.2587064676616915,,,
B,real,32,4,20,nis_w3,raw,0.5204183266932271,0.5204183266932271,2008.0,,0.2249816715542522,0.8060850439882697,-0.5443548387096774
B,real,32,4,20,nis_w3,resid,0.4721115537848606,0.5278884462151394,2008.0,,,,
B,real,32,4,20,nis_w8,raw,0.4696215139442231,0.5303784860557769,2008.0,0.4278606965174129,0.2560942082111437,0.8141495601173021,-0.4750733137829912
B,real,32,4,20,nis_w8,resid,0.4631474103585657,0.5368525896414342,2008.0,0.308457711442786,,,
B,real,32,4,20,nll_w8,raw,0.4696215139442231,0.5303784860557769,2008.0,,0.2560942082111437,0.8141495601173021,-0.4750733137829912
B,real,32,4,20,nll_w8,resid,0.4631474103585657,0.5368525896414342,2008.0,,,,
B,real,32,4,20,pcaz_w8,raw,0.6055776892430279,0.6055776892430279,2008.0,,0.6852089442815249,0.9530791788856304,0.3618035190615836
B,real,32,4,20,pcaz_w8,resid,0.5219123505976095,0.5219123505976095,2008.0,,,,
B,real,32,4,20,zfnorm_w8,raw,0.5398406374501992,0.5398406374501992,2008.0,,0.1463068181818181,0.8273460410557185,-0.6473607038123167
B,real,32,4,20,zfnorm_w8,resid,0.5054780876494024,0.5054780876494024,2008.0,,,,
B,real,32,4,25,dzf_w12,raw,0.5388446215139442,0.5388446215139442,2008.0,,-0.018465909090909,0.6462609970674487,-0.5205278592375366
B,real,32,4,25,dzf_w12,resid,0.5408366533864541,0.5408366533864541,2008.0,,,,
B,real,32,4,25,dzf_w3,raw,0.4546812749003984,0.5453187250996017,2008.0,,0.1113682184750733,0.5986070381231672,-0.751099706744868
B,real,32,4,25,dzf_w3,resid,0.4601593625498008,0.5398406374501992,2008.0,,,,
B,real,32,4,25,dzf_w8,raw,0.4890438247011952,0.5109561752988048,2008.0,0.7860696517412935,0.0659824046920821,0.6396627565982405,-0.6796187683284457
B,real,32,4,25,dzf_w8,resid,0.4930278884462151,0.5069721115537849,2008.0,0.7910447761194029,,,
B,real,32,4,25,innov_cum,raw,0.4148406374501992,0.5851593625498008,2008.0,,0.3853326612903225,0.8453079178885631,0.0278592375366568
B,real,32,4,25,innov_cum,resid,0.3894422310756972,0.6105577689243028,2008.0,,,,
B,real,32,4,25,innov_w1,raw,0.4900398406374502,0.5099601593625498,2008.0,,0.1863315615835777,0.5751466275659824,-0.5296920821114369
B,real,32,4,25,innov_w1,resid,0.4865537848605578,0.5134462151394422,2008.0,,,,
B,real,32,4,25,innov_w12,raw,0.3914342629482071,0.6085657370517928,2008.0,,0.415253848973607,0.8925953079178885,0.0256598240469208
B,real,32,4,25,innov_w12,resid,0.3635458167330677,0.6364541832669323,2008.0,,,,
B,real,32,4,25,innov_w3,raw,0.5089641434262948,0.5089641434262948,2008.0,,0.2008110337243402,0.8093841642228738,-0.2609970674486803
B,real,32,4,25,innov_w3,resid,0.4790836653386454,0.5209163346613546,2008.0,,,,
B,real,32,4,25,innov_w8,raw,0.4133466135458167,0.5866533864541832,2008.0,0.0298507462686567,0.5031387463343109,0.8640029325513197,-0.0443548387096774
B,real,32,4,25,innov_w8,resid,0.3769920318725099,0.62300796812749,2008.0,0.0049751243781094,,,
B,real,32,4,25,nis_cum,raw,0.3829681274900398,0.6170318725099602,2008.0,,0.3856304985337243,0.8211143695014663,-0.0271260997067448
B,real,32,4,25,nis_cum,resid,0.3570717131474104,0.6429282868525896,2008.0,,,,
B,real,32,4,25,nis_w1,raw,0.4666334661354581,0.5333665338645419,2008.0,,0.1779462976539589,0.4879032258064516,-0.3489736070381232
B,real,32,4,25,nis_w1,resid,0.4651394422310757,0.5348605577689243,2008.0,,,,
B,real,32,4,25,nis_w12,raw,0.3794820717131474,0.6205179282868526,2008.0,0.0049751243781094,0.4265716642228738,0.8870967741935484,0.0311583577712609
B,real,32,4,25,nis_w12,resid,0.3446215139442231,0.6553784860557769,2008.0,0.0049751243781094,,,
B,real,32,4,25,nis_w3,raw,0.4850597609561753,0.5149402390438247,2008.0,,0.1705232771260997,0.6854838709677419,-0.2536656891495601
B,real,32,4,25,nis_w3,resid,0.4666334661354581,0.5333665338645419,2008.0,,,,
B,real,32,4,25,nis_w8,raw,0.4143426294820717,0.5856573705179282,2008.0,0.044776119402985,0.4903546554252199,0.8530058651026393,-0.0109970674486803
B,real,32,4,25,nis_w8,resid,0.3919322709163346,0.6080677290836654,2008.0,0.0099502487562189,,,
B,real,32,4,25,nll_w8,raw,0.4143426294820717,0.5856573705179282,2008.0,,0.4903546554252199,0.8530058651026393,-0.0109970674486803
B,real,32,4,25,nll_w8,resid,0.3919322709163346,0.6080677290836654,2008.0,,,,
B,real,32,4,25,pcaz_w8,raw,0.521414342629482,0.521414342629482,2008.0,,0.6105205278592376,0.935850439882698,0.2324046920821114
B,real,32,4,25,pcaz_w8,resid,0.5049800796812749,0.5049800796812749,2008.0,,,,
B,real,32,4,25,zfnorm_w8,raw,0.5532868525896414,0.5532868525896414,2008.0,,-0.0814470307917888,0.5370234604105572,-0.3980938416422287
B,real,32,4,25,zfnorm_w8,resid,0.5562749003984063,0.5562749003984063,2008.0,,,,
B,real,32,4,30,dzf_w12,raw,0.625,0.625,2008.0,,0.4427006964809384,0.9024926686217009,-0.1110703812316715
B,real,32,4,30,dzf_w12,resid,0.49800796812749,0.50199203187251,2008.0,,,,
B,real,32,4,30,dzf_w3,raw,0.6339641434262948,0.6339641434262948,2008.0,,0.5875412390029325,0.8973607038123167,-0.0978739002932551
B,real,32,4,30,dzf_w3,resid,0.4840637450199203,0.5159362549800797,2008.0,,,,
B,real,32,4,30,dzf_w8,raw,0.5941235059760956,0.5941235059760956,2008.0,0.0199004975124378,0.5414910190615836,0.8988269794721407,0.0916422287390029
B,real,32,4,30,dzf_w8,resid,0.4581673306772908,0.5418326693227091,2008.0,0.2537313432835821,,,
B,real,32,4,30,innov_cum,raw,0.6289840637450199,0.6289840637450199,2008.0,,0.4578216642228739,0.8361436950146628,-0.1396627565982404
B,real,32,4,30,innov_cum,resid,0.4985059760956175,0.5014940239043825,2008.0,,,,
B,real,32,4,30,innov_w1,raw,0.7226095617529881,0.7226095617529881,2008.0,,0.0951017228739002,0.7434017595307918,-0.4406158357771261
B,real,32,4,30,innov_w1,resid,0.6100597609561753,0.6100597609561753,2008.0,,,,
B,real,32,4,30,innov_w12,raw,0.6817729083665338,0.6817729083665338,2008.0,,0.5587655791788857,0.8991935483870968,0.2078445747800586
B,real,32,4,30,innov_w12,resid,0.5398406374501992,0.5398406374501992,2008.0,,,,
B,real,32,4,30,innov_w3,raw,0.7305776892430279,0.7305776892430279,2008.0,,0.3503940615835776,0.8680351906158358,-0.3035190615835777
B,real,32,4,30,innov_w3,resid,0.6135458167330677,0.6135458167330677,2008.0,,,,
B,real,32,4,30,innov_w8,raw,0.7231075697211156,0.7231075697211156,2008.0,0.0049751243781094,0.5509072580645161,0.8669354838709677,-0.2078445747800586
B,real,32,4,30,innov_w8,resid,0.5861553784860558,0.5861553784860558,2008.0,0.0199004975124378,,,
B,real,32,4,30,nis_cum,raw,0.5378486055776892,0.5378486055776892,2008.0,,0.3770390395894428,0.8108504398826979,-0.3431085043988269
B,real,32,4,30,nis_cum,resid,0.3979083665338645,0.6020916334661355,2008.0,,,,
B,real,32,4,30,nis_w1,raw,0.6897410358565738,0.6897410358565738,2008.0,,0.0809200879765396,0.7140762463343109,-0.5274926686217009
B,real,32,4,30,nis_w1,resid,0.5931274900398407,0.5931274900398407,2008.0,,,,
B,real,32,4,30,nis_w12,raw,0.6170318725099602,0.6170318725099602,2008.0,0.0049751243781094,0.4798616202346041,0.8771994134897361,-0.0150293255131964
B,real,32,4,30,nis_w12,resid,0.4875498007968127,0.5124501992031872,2008.0,0.7313432835820896,,,
B,real,32,4,30,nis_w3,raw,0.7046812749003984,0.7046812749003984,2008.0,,0.3265899926686217,0.841642228739003,-0.344941348973607
B,real,32,4,30,nis_w3,resid,0.5836653386454184,0.5836653386454184,2008.0,,,,
B,real,32,4,30,nis_w8,raw,0.6703187250996016,0.6703187250996016,2008.0,0.0049751243781094,0.4999083577712609,0.8812316715542522,-0.2532991202346041
B,real,32,4,30,nis_w8,resid,0.5398406374501992,0.5398406374501992,2008.0,0.2835820895522388,,,
B,real,32,4,30,nll_w8,raw,0.6703187250996016,0.6703187250996016,2008.0,,0.4999083577712609,0.8812316715542522,-0.2532991202346041
B,real,32,4,30,nll_w8,resid,0.5398406374501992,0.5398406374501992,2008.0,,,,
B,real,32,4,30,pcaz_w8,raw,0.724601593625498,0.724601593625498,2008.0,,0.783541055718475,0.9560117302052786,0.2701612903225806
B,real,32,4,30,pcaz_w8,resid,0.5368525896414342,0.5368525896414342,2008.0,,,,
B,real,32,4,30,zfnorm_w8,raw,0.1957171314741035,0.8042828685258965,2008.0,,-0.1395711143695014,0.6462609970674487,-0.623900293255132
B,real,32,4,30,zfnorm_w8,resid,0.24601593625498,0.7539840637450199,2008.0,,,,
B,real,32,8,20,dzf_w12,raw,0.5796812749003984,0.5796812749003984,2008.0,0.044776119402985,0.2435850439882697,0.8654692082111437,-0.2697947214076246
B,real,32,8,20,dzf_w12,resid,0.5378486055776892,0.5378486055776892,2008.0,0.2736318407960199,,,
B,real,32,8,20,dzf_w3,raw,0.5502988047808764,0.5502988047808764,2008.0,0.1791044776119403,0.1682322214076246,0.7148093841642229,-0.4545454545454545
B,real,32,8,20,dzf_w3,resid,0.5316235059760956,0.5316235059760956,2008.0,0.4228855721393035,,,
B,real,32,8,20,dzf_w8,raw,0.603585657370518,0.603585657370518,2008.0,0.0049751243781094,0.3311033724340176,0.8793988269794721,-0.3379765395894428
B,real,32,8,20,dzf_w8,resid,0.5483067729083665,0.5483067729083665,2008.0,0.154228855721393,,,
B,real,32,8,20,innov_cum,raw,0.4945219123505976,0.5054780876494024,2008.0,0.8855721393034826,0.3150659824046921,0.8156158357771262,-0.3500733137829912
B,real,32,8,20,innov_cum,resid,0.4721115537848606,0.5278884462151394,2008.0,0.4129353233830846,,,
B,real,32,8,20,innov_w1,raw,0.476593625498008,0.523406374501992,2008.0,0.5174129353233831,0.0558559384164222,0.8167155425219942,-0.5381231671554252
B,real,32,8,20,innov_w1,resid,0.4636454183266932,0.5363545816733069,2008.0,0.3034825870646766,,,
B,real,32,8,20,innov_w12,raw,0.5074701195219123,0.5074701195219123,2008.0,0.8407960199004975,0.336578995601173,0.8042521994134897,-0.344941348973607
B,real,32,8,20,innov_w12,resid,0.476593625498008,0.523406374501992,2008.0,0.4875621890547263,,,
B,real,32,8,20,innov_w3,raw,0.5014940239043825,0.5014940239043825,2008.0,0.9502487562189056,0.2737353372434017,0.8269794721407625,-0.4787390029325513
B,real,32,8,20,innov_w3,resid,0.4566733067729083,0.5433266932270917,2008.0,0.2388059701492537,,,
B,real,32,8,20,innov_w8,raw,0.4975099601593625,0.5024900398406374,2008.0,0.9601990049751244,0.3681726539589443,0.8038856304985337,-0.5139296187683284
B,real,32,8,20,innov_w8,resid,0.4785856573705179,0.521414342629482,2008.0,0.5323383084577115,,,
B,real,32,8,20,nis_cum,raw,0.3809760956175299,0.6190239043824701,2008.0,0.0049751243781094,0.1557230571847507,0.6550586510263929,-0.4673753665689149
B,real,32,8,20,nis_cum,resid,0.4038844621513944,0.5961155378486056,2008.0,0.0149253731343283,,,
B,real,32,8,20,nis_w1,raw,0.4561752988047808,0.5438247011952191,2008.0,0.263681592039801,0.0126924486803519,0.7796920821114369,-0.6195014662756598
B,real,32,8,20,nis_w1,resid,0.4606573705179282,0.5393426294820718,2008.0,0.2935323383084577,,,
B,real,32,8,20,nis_w12,raw,0.4008964143426294,0.5991035856573705,2008.0,0.0099502487562189,0.1865835777126099,0.7104105571847508,-0.4626099706744868
B,real,32,8,20,nis_w12,resid,0.424800796812749,0.575199203187251,2008.0,0.0348258706467661,,,
B,real,32,8,20,nis_w3,raw,0.5184262948207171,0.5184262948207171,2008.0,0.6368159203980099,0.2442265395894428,0.8167155425219942,-0.5285923753665689
B,real,32,8,20,nis_w3,resid,0.4790836653386454,0.5209163346613546,2008.0,0.5870646766169154,,,
B,real,32,8,20,nis_w8,raw,0.4128486055776892,0.5871513944223108,2008.0,0.0149253731343283,0.2412710777126099,0.8574046920821115,-0.5366568914956011
B,real,32,8,20,nis_w8,resid,0.4128486055776892,0.5871513944223108,2008.0,0.0199004975124378,,,
B,real,32,8,20,nll_w8,raw,0.4128486055776892,0.5871513944223108,2008.0,0.0149253731343283,0.2412710777126099,0.8574046920821115,-0.5366568914956011
B,real,32,8,20,nll_w8,resid,0.4128486055776892,0.5871513944223108,2008.0,0.0199004975124378,,,
B,real,32,8,20,pcaz_w8,raw,0.6055776892430279,0.6055776892430279,2008.0,0.0099502487562189,0.6852089442815249,0.9530791788856304,0.3618035190615836
B,real,32,8,20,pcaz_w8,resid,0.5219123505976095,0.5219123505976095,2008.0,0.5621890547263682,,,
B,real,32,8,20,zfnorm_w8,raw,0.426792828685259,0.5732071713147411,2008.0,0.044776119402985,-0.0969345674486803,0.6180351906158358,-0.656158357771261
B,real,32,8,20,zfnorm_w8,resid,0.4457171314741036,0.5542828685258965,2008.0,0.1393034825870646,,,
B,real,32,8,25,dzf_w12,raw,0.6538844621513944,0.6538844621513944,2008.0,0.0049751243781094,0.1012188416422287,0.7023460410557185,-0.5373900293255132
B,real,32,8,25,dzf_w12,resid,0.6220119521912351,0.6220119521912351,2008.0,0.0049751243781094,,,
B,real,32,8,25,dzf_w3,raw,0.5194223107569721,0.5194223107569721,2008.0,0.6218905472636815,0.259553702346041,0.8148826979472141,-0.3453079178885631
B,real,32,8,25,dzf_w3,resid,0.5149402390438247,0.5149402390438247,2008.0,0.6965174129353234,,,
B,real,32,8,25,dzf_w8,raw,0.6065737051792829,0.6065737051792829,2008.0,0.0049751243781094,0.2217054618768328,0.8944281524926686,-0.5480205278592375
B,real,32,8,25,dzf_w8,resid,0.5951195219123506,0.5951195219123506,2008.0,0.0099502487562189,,,
B,real,32,8,25,innov_cum,raw,0.3979083665338645,0.6020916334661355,2008.0,0.0199004975124378,0.3950009164222874,0.8335777126099707,-0.0201612903225806
B,real,32,8,25,innov_cum,resid,0.3784860557768924,0.6215139442231076,2008.0,0.0049751243781094,,,
B,real,32,8,25,innov_w1,raw,0.475597609561753,0.524402390438247,2008.0,0.5422885572139303,0.2023918621700879,0.5450879765395894,-0.439149560117302
B,real,32,8,25,innov_w1,resid,0.473605577689243,0.526394422310757,2008.0,0.5024875621890548,,,
B,real,32,8,25,innov_w12,raw,0.3635458167330677,0.6364541832669323,2008.0,0.0049751243781094,0.4499175219941349,0.8966275659824047,0.0557184750733137
B,real,32,8,25,innov_w12,resid,0.3356573705179282,0.6643426294820718,2008.0,0.0049751243781094,,,
B,real,32,8,25,innov_w3,raw,0.4945219123505976,0.5054780876494024,2008.0,0.8656716417910447,0.2306634897360704,0.8057184750733137,-0.2012463343108504
B,real,32,8,25,innov_w3,resid,0.4616533864541832,0.5383466135458168,2008.0,0.3233830845771144,,,
B,real,32,8,25,innov_w8,raw,0.3904382470119522,0.6095617529880478,2008.0,0.0199004975124378,0.537779508797654,0.8676686217008798,0.0931085043988269
B,real,32,8,25,innov_w8,resid,0.3491035856573705,0.6508964143426295,2008.0,0.0049751243781094,,,
B,real,32,8,25,nis_cum,raw,0.3192231075697211,0.6807768924302788,2008.0,0.0049751243781094,0.3711510263929619,0.749633431085044,-0.1070381231671554
B,real,32,8,25,nis_cum,resid,0.3077689243027888,0.6922310756972112,2008.0,0.0049751243781094,,,
B,real,32,8,25,nis_w1,raw,0.4417330677290836,0.5582669322709164,2008.0,0.1442786069651741,0.196503848973607,0.6609237536656891,-0.3115835777126099
B,real,32,8,25,nis_w1,resid,0.4477091633466135,0.5522908366533865,2008.0,0.1890547263681592,,,
B,real,32,8,25,nis_w12,raw,0.3351593625498008,0.6648406374501992,2008.0,0.0049751243781094,0.4277171920821114,0.8181818181818182,-0.1693548387096774
B,real,32,8,25,nis_w12,resid,0.3107569721115538,0.6892430278884463,2008.0,0.0049751243781094,,,
B,real,32,8,25,nis_w3,raw,0.4442231075697211,0.5557768924302788,2008.0,0.1592039800995024,0.1677281891495601,0.7056451612903226,-0.1957478005865102
B,real,32,8,25,nis_w3,resid,0.4277888446215139,0.5722111553784861,2008.0,0.044776119402985,,,
B,real,32,8,25,nis_w8,raw,0.3819721115537848,0.6180278884462151,2008.0,0.0099502487562189,0.4875595674486803,0.8108504398826979,0.0967741935483871
B,real,32,8,25,nis_w8,resid,0.3670318725099601,0.6329681274900398,2008.0,0.0049751243781094,,,
B,real,32,8,25,nll_w8,raw,0.3819721115537848,0.6180278884462151,2008.0,0.0099502487562189,0.4875595674486803,0.8108504398826979,0.0967741935483871
B,real,32,8,25,nll_w8,resid,0.3670318725099601,0.6329681274900398,2008.0,0.0049751243781094,,,
B,real,32,8,25,pcaz_w8,raw,0.521414342629482,0.521414342629482,2008.0,0.5323383084577115,0.6105205278592376,0.935850439882698,0.2324046920821114
B,real,32,8,25,pcaz_w8,resid,0.5049800796812749,0.5049800796812749,2008.0,0.8855721393034826,,,
B,real,32,8,25,zfnorm_w8,raw,0.648406374501992,0.648406374501992,2008.0,0.0049751243781094,-0.1399147727272727,0.3434750733137829,-0.591642228739003
B,real,32,8,25,zfnorm_w8,resid,0.6279880478087649,0.6279880478087649,2008.0,0.0049751243781094,,,
B,real,32,8,30,dzf_w12,raw,0.7355577689243028,0.7355577689243028,2008.0,0.0049751243781094,0.6088022360703813,0.9596774193548387,0.0062316715542521
B,real,32,8,30,dzf_w12,resid,0.6185258964143426,0.6185258964143426,2008.0,0.0049751243781094,,,
B,real,32,8,30,dzf_w3,raw,0.6792828685258964,0.6792828685258964,2008.0,0.0049751243781094,0.6083440249266863,0.8951612903225806,0.1165689149560117
B,real,32,8,30,dzf_w3,resid,0.5438247011952191,0.5438247011952191,2008.0,0.2288557213930348,,,
B,real,32,8,30,dzf_w8,raw,0.6982071713147411,0.6982071713147411,2008.0,0.0049751243781094,0.695953995601173,0.9508797653958944,0.3152492668621701
B,real,32,8,30,dzf_w8,resid,0.5687250996015937,0.5687250996015937,2008.0,0.044776119402985,,,
B,real,32,8,30,innov_cum,raw,0.5851593625498008,0.5851593625498008,2008.0,0.0099502487562189,0.4076017228739003,0.7873900293255132,-0.2067448680351906
B,real,32,8,30,innov_cum,resid,0.4531872509960159,0.546812749003984,2008.0,0.1492537313432835,,,
B,real,32,8,30,innov_w1,raw,0.6882470119521913,0.6882470119521913,2008.0,0.0049751243781094,0.0449734237536656,0.7074780058651027,-0.5736803519061584
B,real,32,8,30,innov_w1,resid,0.5921314741035857,0.5921314741035857,2008.0,0.0099502487562189,,,
B,real,32,8,30,innov_w12,raw,0.6469123505976095,0.6469123505976095,2008.0,0.0049751243781094,0.5240560850439883,0.8903958944281525,-0.0417888563049853
B,real,32,8,30,innov_w12,resid,0.5104581673306773,0.5104581673306773,2008.0,0.7611940298507462,,,
B,real,32,8,30,innov_w3,raw,0.7166334661354582,0.7166334661354582,2008.0,0.0049751243781094,0.3628344941348974,0.8980938416422287,-0.2639296187683284
B,real,32,8,30,innov_w3,resid,0.6010956175298805,0.6010956175298805,2008.0,0.0149253731343283,,,
B,real,32,8,30,innov_w8,raw,0.6992031872509961,0.6992031872509961,2008.0,0.0049751243781094,0.5344345674486803,0.875366568914956,-0.2126099706744868
B,real,32,8,30,innov_w8,resid,0.5587649402390438,0.5587649402390438,2008.0,0.1293532338308457,,,
B,real,32,8,30,nis_cum,raw,0.4447211155378486,0.5552788844621515,2008.0,0.1641791044776119,0.2863819648093841,0.7679618768328446,-0.3907624633431085
B,real,32,8,30,nis_cum,resid,0.3426294820717131,0.6573705179282869,2008.0,0.0049751243781094,,,
B,real,32,8,30,nis_w1,raw,0.651394422310757,0.651394422310757,2008.0,0.0049751243781094,0.0750778958944281,0.7247067448680352,-0.6125366568914956
B,real,32,8,30,nis_w1,resid,0.5707171314741036,0.5707171314741036,2008.0,0.0597014925373134,,,
B,real,32,8,30,nis_w12,raw,0.5353585657370518,0.5353585657370518,2008.0,0.3930348258706467,0.3686766862170088,0.842008797653959,-0.2837243401759531
B,real,32,8,30,nis_w12,resid,0.4382470119521912,0.5617529880478087,2008.0,0.0945273631840796,,,
B,real,32,8,30,nis_w3,raw,0.6603585657370518,0.6603585657370518,2008.0,0.0049751243781094,0.3270940249266862,0.8365102639296188,-0.3372434017595307
B,real,32,8,30,nis_w3,resid,0.5249003984063745,0.5249003984063745,2008.0,0.4875621890547263,,,
B,real,32,8,30,nis_w8,raw,0.5991035856573705,0.5991035856573705,2008.0,0.0099502487562189,0.4373854472140762,0.8610703812316716,-0.2881231671554252
B,real,32,8,30,nis_w8,resid,0.4800796812749004,0.5199203187250996,2008.0,0.5572139303482587,,,
B,real,32,8,30,nll_w8,raw,0.5991035856573705,0.5991035856573705,2008.0,0.0099502487562189,0.4373854472140762,0.8610703812316716,-0.2881231671554252
B,real,32,8,30,nll_w8,resid,0.4800796812749004,0.5199203187250996,2008.0,0.5572139303482587,,,
B,real,32,8,30,pcaz_w8,raw,0.724601593625498,0.724601593625498,2008.0,0.0049751243781094,0.783541055718475,0.9560117302052786,0.2701612903225806
B,real,32,8,30,pcaz_w8,resid,0.5368525896414342,0.5368525896414342,2008.0,0.3582089552238806,,,
B,real,32,8,30,zfnorm_w8,raw,0.4661354581673306,0.5338645418326693,2008.0,0.3532338308457711,0.1705461876832844,0.6154692082111437,-0.3526392961876833
B,real,32,8,30,zfnorm_w8,resid,0.4397410358565737,0.5602589641434264,2008.0,0.1343283582089552,,,
B,real,32,16,20,dzf_w12,raw,0.5473107569721115,0.5473107569721115,2008.0,,0.3377245234604105,0.9175219941348972,-0.3420087976539589
B,real,32,16,20,dzf_w12,resid,0.4930278884462151,0.5069721115537849,2008.0,,,,
B,real,32,16,20,dzf_w3,raw,0.6065737051792829,0.6065737051792829,2008.0,,0.2764158724340176,0.8731671554252199,-0.2965542521994135
B,real,32,16,20,dzf_w3,resid,0.5642430278884463,0.5642430278884463,2008.0,,,,
B,real,32,16,20,dzf_w8,raw,0.5866533864541833,0.5866533864541833,2008.0,0.0248756218905472,0.4662527492668621,0.9171554252199412,-0.2412023460410557
B,real,32,16,20,dzf_w8,resid,0.5209163346613546,0.5209163346613546,2008.0,0.4925373134328358,,,
B,real,32,16,20,innov_cum,raw,0.50199203187251,0.50199203187251,2008.0,,0.3437729105571847,0.8053519061583577,-0.2162756598240469
B,real,32,16,20,innov_cum,resid,0.4785856573705179,0.521414342629482,2008.0,,,,
B,real,32,16,20,innov_w1,raw,0.5119521912350598,0.5119521912350598,2008.0,,0.0614919354838709,0.7441348973607038,-0.4508797653958944
B,real,32,16,20,innov_w1,resid,0.499003984063745,0.500996015936255,2008.0,,,,
B,real,32,16,20,innov_w12,raw,0.5114541832669323,0.5114541832669323,2008.0,,0.3477135263929619,0.7980205278592375,-0.2430351906158357
B,real,32,16,20,innov_w12,resid,0.4870517928286852,0.5129482071713147,2008.0,,,,
B,real,32,16,20,innov_w3,raw,0.5204183266932271,0.5204183266932271,2008.0,,0.3048249633431085,0.7118768328445748,-0.4285190615835777
B,real,32,16,20,innov_w3,resid,0.4656374501992031,0.5343625498007969,2008.0,,,,
B,real,32,16,20,innov_w8,raw,0.4850597609561753,0.5149402390438247,2008.0,0.7263681592039801,0.3926640395894428,0.8093841642228738,-0.4252199413489736
B,real,32,16,20,innov_w8,resid,0.4606573705179282,0.5393426294820718,2008.0,0.3233830845771144,,,
B,real,32,16,20,nis_cum,raw,0.3874501992031872,0.6125498007968128,2008.0,,0.033449413489736,0.5208944281524927,-0.6785190615835777
B,real,32,16,20,nis_cum,resid,0.4093625498007968,0.5906374501992031,2008.0,,,,
B,real,32,16,20,nis_w1,raw,0.4835657370517928,0.5164342629482072,2008.0,,-0.0183971774193548,0.749633431085044,-0.5168621700879765
B,real,32,16,20,nis_w1,resid,0.4940239043824701,0.5059760956175299,2008.0,,,,
B,real,32,16,20,nis_w12,raw,0.399402390438247,0.600597609561753,2008.0,0.0099502487562189,0.0931543255131964,0.6495601173020528,-0.625366568914956
B,real,32,16,20,nis_w12,resid,0.4223107569721115,0.5776892430278884,2008.0,0.0248756218905472,,,
B,real,32,16,20,nis_w3,raw,0.5328685258964143,0.5328685258964143,2008.0,,0.1600073313782991,0.7532991202346041,-0.5417888563049853
B,real,32,16,20,nis_w3,resid,0.4940239043824701,0.5059760956175299,2008.0,,,,
B,real,32,16,20,nis_w8,raw,0.4148406374501992,0.5851593625498008,2008.0,0.0149253731343283,0.1572351539589443,0.7771260997067448,-0.5766129032258065
B,real,32,16,20,nis_w8,resid,0.4372509960159362,0.5627490039840637,2008.0,0.099502487562189,,,
B,real,32,16,20,nll_w8,raw,0.4148406374501992,0.5851593625498008,2008.0,,0.1572351539589443,0.7771260997067448,-0.5766129032258065
B,real,32,16,20,nll_w8,resid,0.4372509960159362,0.5627490039840637,2008.0,,,,
B,real,32,16,20,pcaz_w8,raw,0.6055776892430279,0.6055776892430279,2008.0,,0.6852089442815249,0.9530791788856304,0.3618035190615836
B,real,32,16,20,pcaz_w8,resid,0.5219123505976095,0.5219123505976095,2008.0,,,,
B,real,32,16,20,zfnorm_w8,raw,0.4123505976095618,0.5876494023904382,2008.0,,-0.0173203812316715,0.8038856304985337,-0.6535923753665689
B,real,32,16,20,zfnorm_w8,resid,0.4307768924302789,0.5692231075697212,2008.0,,,,
B,real,32,16,25,dzf_w12,raw,0.5249003984063745,0.5249003984063745,2008.0,,0.1396856671554252,0.5278592375366569,-0.5252932551319648
B,real,32,16,25,dzf_w12,resid,0.523406374501992,0.523406374501992,2008.0,,,,
B,real,32,16,25,dzf_w3,raw,0.4636454183266932,0.5363545816733069,2008.0,,0.2954545454545454,0.751099706744868,-0.1741202346041055
B,real,32,16,25,dzf_w3,resid,0.4596613545816733,0.5403386454183268,2008.0,,,,
B,real,32,16,25,dzf_w8,raw,0.5278884462151394,0.5278884462151394,2008.0,0.5124378109452736,0.2705507697947214,0.8211143695014663,-0.4714076246334311
B,real,32,16,25,dzf_w8,resid,0.526394422310757,0.526394422310757,2008.0,0.4577114427860697,,,
B,real,32,16,25,innov_cum,raw,0.5129482071713147,0.5129482071713147,2008.0,,0.4027217741935484,0.8266129032258065,-0.062683284457478
B,real,32,16,25,innov_cum,resid,0.4960159362549801,0.5039840637450199,2008.0,,,,
B,real,32,16,25,innov_w1,raw,0.5308764940239044,0.5308764940239044,2008.0,,0.0963618035190616,0.531524926686217,-0.6337976539589443
B,real,32,16,25,innov_w1,resid,0.5318725099601593,0.5318725099601593,2008.0,,,,
B,real,32,16,25,innov_w12,raw,0.472609561752988,0.5273904382470119,2008.0,,0.4494134897360704,0.8064516129032258,-0.1041055718475073
B,real,32,16,25,innov_w12,resid,0.4551792828685259,0.5448207171314741,2008.0,,,,
B,real,32,16,25,innov_w3,raw,0.5921314741035857,0.5921314741035857,2008.0,,0.2088526392961876,0.7375366568914956,-0.4446480938416422
B,real,32,16,25,innov_w3,resid,0.5677290836653387,0.5677290836653387,2008.0,,,,
B,real,32,16,25,innov_w8,raw,0.4850597609561753,0.5149402390438247,2008.0,0.7263681592039801,0.547424853372434,0.8834310850439883,-0.0535190615835777
B,real,32,16,25,innov_w8,resid,0.4666334661354581,0.5333665338645419,2008.0,0.3532338308457711,,,
