split,query,cohort,model,variant,episodes,failures,successes,mixed_states,macro_within_state_auc,auc_ci95_low,auc_ci95_high,pair_weighted_within_state_auc,pooled_auc
heldout_seed,9,common,token_history,shift_3,512,216,296,13,0.496946141009945,0.3970046675890329,0.6065378739655224,0.4897959183673469,0.8698073073073074
heldout_seed,9,common,token_t1_history,aligned,512,216,296,13,0.6112946721844286,0.4948649334168919,0.7282181452056267,0.6173469387755102,0.8692598848848849
heldout_seed,9,common,token_t2_history,aligned,512,216,296,13,0.49339736892233865,0.3560066409506946,0.6267994709912363,0.5102040816326531,0.8431087337337337
heldout_seed,9,common,token_t3_history,aligned,512,216,296,13,0.45441047861965883,0.3369831630357947,0.5685460981171205,0.4872448979591837,0.8030530530530531
heldout_seed,9,common,token_t4_history,aligned,512,216,296,13,0.554941866437357,0.4556036045381011,0.6611696146803496,0.5459183673469388,0.8219625875875877
heldout_seed,9,common,token_t5_history,aligned,512,216,296,13,0.5256187019782389,0.4425057069562554,0.6133461719047767,0.5153061224489796,0.8302599474474475
heldout_seed,9,common,token_t6_history,aligned,512,216,296,13,0.4184408739732471,0.34271891580959085,0.505659184726522,0.413265306122449,0.8069866741741741
heldout_seed,9,common,token_t7_history,aligned,512,216,296,13,0.6091116661415491,0.5641122938790021,0.6534669243071283,0.6147959183673469,0.8475037537537538
heldout_seed,9,common,token_t8_history,aligned,512,216,296,13,0.5485171836733285,0.4429919107230994,0.648773621664825,0.5841836734693877,0.8543621746746747
heldout_seed,9,common,token_t9_history,aligned,512,216,296,13,0.6108591265526923,0.4971720307556221,0.7180266170233275,0.6301020408163265,0.8575294044044044
heldout_seed,9,common,token_t10_history,aligned,512,216,296,13,0.5327157489763494,0.43101102114260004,0.6447404963569656,0.5229591836734694,0.834420357857858
heldout_init,9,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.24574574574574576
heldout_init,9,common,aggregate_current,aligned,512,216,296,13,0.4671906472125314,0.36754604365567034,0.5554209101950857,0.5059760956175299,0.41776151151151153
heldout_init,9,common,aggregate_current,shift_1,512,216,296,13,0.5190948193928558,0.44096718069093777,0.5895225298294076,0.5527888446215139,0.43099349349349353
heldout_init,9,common,aggregate_current,shift_2,512,216,296,13,0.5835365542739679,0.47493245993761357,0.6844512750234535,0.5507968127490039,0.42698948948948945
heldout_init,9,common,aggregate_current,shift_3,512,216,296,13,0.47435098990148067,0.3715747495211392,0.5785755305246466,0.4915338645418327,0.40965965965965967
heldout_init,9,common,aggregate_history,aligned,512,216,296,13,0.4752414996369631,0.4114557034706385,0.5367492320984727,0.4820717131474104,0.3632225975975976
heldout_init,9,common,aggregate_history,shift_1,512,216,296,13,0.47193392280385077,0.3877877476158628,0.5504231863842783,0.5024900398406374,0.36749249249249255
heldout_init,9,common,aggregate_history,shift_2,512,216,296,13,0.5507897561223721,0.4485237427455381,0.6553319403061869,0.5209163346613546,0.37046421421421427
heldout_init,9,common,aggregate_history,shift_3,512,216,296,13,0.5173354060100203,0.41202808549346975,0.621008851274666,0.5303784860557769,0.37456206206206205
heldout_init,9,common,token_current,aligned,512,216,296,13,0.5902713365244198,0.5070091316521226,0.6707087667849776,0.5841633466135459,0.46269707207207206
heldout_init,9,common,token_current,shift_1,512,216,296,13,0.505514094246744,0.4567203638225789,0.5607376714573116,0.4860557768924303,0.4340121371371372
heldout_init,9,common,token_current,shift_2,512,216,296,13,0.5493845491784023,0.47306208846126396,0.6452247104088371,0.4940239043824701,0.4396114864864865
heldout_init,9,common,token_current,shift_3,512,216,296,13,0.46232684791953543,0.4059377534218239,0.521349580992028,0.4706175298804781,0.43928303303303307
heldout_init,9,common,token_history,aligned,512,216,296,13,0.5850402029774038,0.512859514666187,0.6474708627090803,0.578187250996016,0.4603509759759761
heldout_init,9,common,token_history,shift_1,512,216,296,13,0.5115363347118438,0.4509071504006849,0.5764565449007251,0.4810756972111554,0.4305711961961962
heldout_init,9,common,token_history,shift_2,512,216,296,13,0.5434500774643204,0.4655649739232948,0.6423633078149568,0.48754980079681276,0.43496621621621623
heldout_init,9,common,token_history,shift_3,512,216,296,13,0.44174058299535884,0.3774189443715063,0.5079003461388176,0.46663346613545814,0.43338651151151153
heldout_seed,10,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.8734984984984985
heldout_seed,10,common,aggregate_current,aligned,512,216,296,13,0.5061959812969371,0.39001714336500315,0.6386274722439583,0.42857142857142855,0.8741397647647648
heldout_seed,10,common,aggregate_current,shift_1,512,216,296,13,0.44410089917560636,0.3360032754520572,0.5504281516631766,0.42346938775510207,0.8762668918918919
heldout_seed,10,common,aggregate_current,shift_2,512,216,296,13,0.5155594696952888,0.4099429649522192,0.5987054670046156,0.5357142857142857,0.8825544294294293
heldout_seed,10,common,aggregate_current,shift_3,512,216,296,13,0.5341436498321679,0.37459517642062407,0.6824495159796008,0.6122448979591837,0.8907814064064065
heldout_seed,10,common,aggregate_history,aligned,512,216,296,13,0.5046360860837911,0.3958162053767115,0.6305400834863077,0.4387755102040816,0.8658971471471472
heldout_seed,10,common,aggregate_history,shift_1,512,216,296,13,0.4780030442030712,0.35928238237734816,0.5915257841386862,0.42857142857142855,0.8711680430430431
heldout_seed,10,common,aggregate_history,shift_2,512,216,296,13,0.4780289919171329,0.38379162697467645,0.5628750963948332,0.5102040816326531,0.875125125125125
heldout_seed,10,common,aggregate_history,shift_3,512,216,296,13,0.5393318777960048,0.37467081164449584,0.6965423278094901,0.6224489795918368,0.885792042042042
heldout_seed,10,common,token_current,aligned,512,216,296,13,0.5559927961092317,0.41560150129405754,0.6898544579775231,0.5663265306122449,0.883352102102102
heldout_seed,10,common,token_current,shift_1,512,216,296,13,0.5629111634092117,0.4379909036312994,0.6977960159596315,0.5255102040816326,0.8757351101101102
heldout_seed,10,common,token_current,shift_2,512,216,296,13,0.4124198045116069,0.29449255803946883,0.5216377586943948,0.413265306122449,0.8660691941941941
heldout_seed,10,common,token_current,shift_3,512,216,296,13,0.4686762359699498,0.3586050909538257,0.5666043407916472,0.49489795918367346,0.8752815315315314
heldout_seed,10,common,token_history,aligned,512,216,296,13,0.5920949292701884,0.49449146763968743,0.6921179244302308,0.5714285714285714,0.8830862112112111
heldout_seed,10,common,token_history,shift_1,512,216,296,13,0.5430658298641876,0.44687260831105896,0.6390593445175993,0.5510204081632653,0.8753440940940942
heldout_seed,10,common,token_history,shift_2,512,216,296,13,0.46232206195862136,0.36743420580107883,0.5781077694235589,0.42346938775510207,0.8589370620620621
heldout_seed,10,common,token_history,shift_3,512,216,296,13,0.40251717890700256,0.2858034055316664,0.5053141957950815,0.45408163265306123,0.8696196196196196
heldout_seed,10,common,token_t1_history,aligned,512,216,296,13,0.4466858872869103,0.38209810914919273,0.5149801635581182,0.45408163265306123,0.8266234984984985
heldout_seed,10,common,token_t2_history,aligned,512,216,296,13,0.5073929084630391,0.3728415493698506,0.6304013532010234,0.5051020408163265,0.8465340340340342
heldout_seed,10,common,token_t3_history,aligned,512,216,296,13,0.5591476929914136,0.5020348972922504,0.6209740936214889,0.5612244897959183,0.8544716591591592
heldout_seed,10,common,token_t4_history,aligned,512,216,296,13,0.5489923534983435,0.46224397187144517,0.6259521162363907,0.5510204081632653,0.8287506256256256
heldout_seed,10,common,token_t5_history,aligned,512,216,296,13,0.5568084007645187,0.4553968705947438,0.6677406444006928,0.5255102040816326,0.843968968968969
heldout_seed,10,common,token_t6_history,aligned,512,216,296,13,0.6191409568580115,0.534096109839817,0.7172301524024502,0.576530612244898,0.8760010010010011
heldout_seed,10,common,token_t7_history,aligned,512,216,296,13,0.5130689555056899,0.42440639550134435,0.617665903427909,0.461734693877551,0.8190143268268268
heldout_seed,10,common,token_t8_history,aligned,512,216,296,13,0.5339441421114594,0.46742820064128443,0.5948796374296945,0.5535714285714286,0.83154247997998
heldout_seed,10,common,token_t9_history,aligned,512,216,296,13,0.6255860937345659,0.5301957733454232,0.7199348454543467,0.5816326530612245,0.8359218593593594
heldout_seed,10,common,token_t10_history,aligned,512,216,296,13,0.5277505152151807,0.43446530410556516,0.6309518029326381,0.49744897959183676,0.8203516016016017
heldout_init,10,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.24574574574574576
heldout_init,10,common,aggregate_current,aligned,512,216,296,13,0.5385003995501166,0.45937438408390424,0.6251764678041458,0.5069721115537849,0.3870432932932933
heldout_init,10,common,aggregate_current,shift_1,512,216,296,13,0.5154520077882994,0.42948593681048525,0.6080675636926999,0.4855577689243028,0.3918136886886887
heldout_init,10,common,aggregate_current,shift_2,512,216,296,13,0.5296254251857095,0.4374610474436065,0.6281638574286353,0.5054780876494024,0.3950513013013013
heldout_init,10,common,aggregate_current,shift_3,512,216,296,13,0.43928121114124885,0.3364481361174547,0.5477023796581759,0.4457171314741036,0.37077702702702703
heldout_init,10,common,aggregate_history,aligned,512,216,296,13,0.5123242442546501,0.43564252380018387,0.5896251402145632,0.5,0.3811936936936937
heldout_init,10,common,aggregate_history,shift_1,512,216,296,13,0.5120089264615793,0.44698825532584063,0.577900695561865,0.48904382470119523,0.392627002002002
heldout_init,10,common,aggregate_history,shift_2,512,216,296,13,0.5551093778901246,0.4764727522840553,0.6430077091350638,0.5199203187250996,0.39616178678678676
heldout_init,10,common,aggregate_history,shift_3,512,216,296,13,0.4341171188894504,0.3374125097737082,0.5341168963772278,0.4487051792828685,0.3798329579579579
heldout_init,10,common,token_current,aligned,512,216,296,13,0.5161316059052675,0.41897684473372426,0.62488086806079,0.5039840637450199,0.41369494494494496
heldout_init,10,common,token_current,shift_1,512,216,296,13,0.5642827796881819,0.4708591833251026,0.657678972705935,0.545816733067729,0.42711461461461464
heldout_init,10,common,token_current,shift_2,512,216,296,13,0.5277345464098862,0.4353743703926426,0.6308522861228313,0.48306772908366535,0.4131318818818819
heldout_init,10,common,token_current,shift_3,512,216,296,13,0.5603457278706349,0.49018667849722597,0.6308651394176675,0.5473107569721115,0.42456519019019023
heldout_init,10,common,token_history,aligned,512,216,296,13,0.5530544293511601,0.4759592324515004,0.6289756234015706,0.5323705179282868,0.46857795295295296
heldout_init,10,common,token_history,shift_1,512,216,296,13,0.5757468766010866,0.47724856245564645,0.6673538761237956,0.5737051792828686,0.491428928928929
heldout_init,10,common,token_history,shift_2,512,216,296,13,0.5306500529423342,0.4372549245066112,0.6317557600586449,0.48306772908366535,0.4539539539539539
heldout_init,10,common,token_history,shift_3,512,216,296,13,0.5738704348542575,0.5032339445344384,0.6434022467477514,0.5562749003984063,0.4755067567567568
heldout_seed,11,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.8734984984984985
heldout_seed,11,common,aggregate_current,aligned,512,216,296,13,0.6479931179184107,0.5526697994371135,0.7558353439216442,0.6173469387755102,0.8860735735735734
heldout_seed,11,common,aggregate_current,shift_1,512,216,296,13,0.38855354087888744,0.32497508433931577,0.45652944393740597,0.4030612244897959,0.8685716966966965
heldout_seed,11,common,aggregate_current,shift_2,512,216,296,13,0.47916986133771705,0.3564613771049698,0.595445170528459,0.5102040816326531,0.8724662162162162
heldout_seed,11,common,aggregate_current,shift_3,512,216,296,13,0.4842834798649847,0.39321939975602976,0.5741520781140009,0.46938775510204084,0.8783158158158159
heldout_seed,11,common,aggregate_history,aligned,512,216,296,13,0.6186525563696113,0.5340149730020506,0.7168037798936978,0.5867346938775511,0.8813188188188189
heldout_seed,11,common,aggregate_history,shift_1,512,216,296,13,0.36697547528076535,0.27918557706483393,0.44997109017872244,0.39285714285714285,0.8664132882882882
heldout_seed,11,common,aggregate_history,shift_2,512,216,296,13,0.4918153390558828,0.40986051285502756,0.5780838667098595,0.5051020408163265,0.8712775275275276
heldout_seed,11,common,aggregate_history,shift_3,512,216,296,13,0.5225566292937406,0.42386842594222457,0.6219919850531307,0.5153061224489796,0.8794732232232232
heldout_seed,11,common,token_current,aligned,512,216,296,13,0.5672660650248482,0.4720543939279637,0.6749878372401591,0.5510204081632653,0.8730136386386387
heldout_seed,11,common,token_current,shift_1,512,216,296,13,0.46010210456300105,0.36143612400073566,0.5799305642869717,0.42346938775510207,0.8585460460460461
heldout_seed,11,common,token_current,shift_2,512,216,296,13,0.48760887973096884,0.42298047626607993,0.5587407510677802,0.49489795918367346,0.861377002002002
heldout_seed,11,common,token_current,shift_3,512,216,296,13,0.4850229506811819,0.34073427962982417,0.6180177310612093,0.5306122448979592,0.8726851851851851
heldout_seed,11,common,token_history,aligned,512,216,296,13,0.5072130289656201,0.4146752987705673,0.612425133346186,0.49489795918367346,0.8689314314314315
heldout_seed,11,common,token_history,shift_1,512,216,296,13,0.3879056574809704,0.3013944606622794,0.47768715944395707,0.37244897959183676,0.8511167417417416
heldout_seed,11,common,token_history,shift_2,512,216,296,13,0.5544321407492764,0.4632077359195747,0.6427715184824148,0.5408163265306123,0.8626126126126126
heldout_seed,11,common,token_history,shift_3,512,216,296,13,0.5504491728041331,0.43017911441992746,0.6507581333448712,0.5918367346938775,0.8717780280280281
heldout_seed,11,common,token_t1_history,aligned,512,216,296,13,0.5614463810519807,0.45586855997459713,0.6833795849795649,0.5561224489795918,0.8403246996996998
heldout_seed,11,common,token_t2_history,aligned,512,216,296,13,0.5200729728610332,0.4176206926178322,0.6189390577565298,0.5127551020408163,0.8312062062062063
heldout_seed,11,common,token_t3_history,aligned,512,216,296,13,0.4300882440049892,0.35048562836652586,0.49645974977446233,0.4489795918367347,0.8096768643643644
heldout_seed,11,common,token_t4_history,aligned,512,216,296,13,0.41755522898005065,0.3456763508959296,0.49554349983260326,0.39285714285714285,0.7558495995995996
heldout_seed,11,common,token_t5_history,aligned,512,216,296,13,0.5593909687327374,0.47498960899856046,0.6440665386908151,0.6122448979591837,0.8717154654654655
heldout_seed,11,common,token_t6_history,aligned,512,216,296,13,0.48928264699061574,0.3963143154052093,0.5881452393196909,0.48214285714285715,0.8313078703703705
heldout_seed,11,common,token_t7_history,aligned,512,216,296,13,0.5117913192384858,0.4177503849629976,0.5973784534496777,0.5255102040816326,0.8329423173173173
heldout_seed,11,common,token_t8_history,aligned,512,216,296,13,0.44864184569562143,0.35728158886625705,0.5485621374716055,0.4489795918367347,0.7976179304304305
heldout_seed,11,common,token_t9_history,aligned,512,216,296,13,0.5921698612555389,0.46130208803288963,0.7077264716175151,0.5943877551020408,0.83032251001001
heldout_seed,11,common,token_t10_history,aligned,512,216,296,13,0.5685970368902122,0.41263924040542704,0.7127255735656934,0.5969387755102041,0.8631443943943943
heldout_init,11,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.24574574574574576
heldout_init,11,common,aggregate_current,aligned,512,216,296,13,0.5788108722431884,0.5148432422982647,0.6515613440916315,0.576195219123506,0.48878566066066065
heldout_init,11,common,aggregate_current,shift_1,512,216,296,13,0.45919116217817674,0.38509364853838796,0.5282934236434504,0.47758964143426297,0.4593968968968969
heldout_init,11,common,aggregate_current,shift_2,512,216,296,13,0.46361614945609236,0.37463585687167444,0.5488900961902365,0.4716135458167331,0.45060685685685686
heldout_init,11,common,aggregate_current,shift_3,512,216,296,13,0.5754047840194283,0.5068832281727799,0.6377986401163119,0.547808764940239,0.48368681181181183
heldout_init,11,common,aggregate_history,aligned,512,216,296,13,0.5897450037732719,0.5131262808385185,0.6647935483447766,0.5906374501992032,0.5036599099099099
heldout_init,11,common,aggregate_history,shift_1,512,216,296,13,0.46705358081524834,0.3985787399008461,0.5341421474854757,0.476593625498008,0.46738926426426436
heldout_init,11,common,aggregate_history,shift_2,512,216,296,13,0.44031881711670845,0.3497595569854602,0.5249588589023559,0.4596613545816733,0.4673579829829829
heldout_init,11,common,aggregate_history,shift_3,512,216,296,13,0.5786322921291729,0.5161581180083773,0.638882398567692,0.5582669322709163,0.500218968968969
heldout_init,11,common,token_current,aligned,512,216,296,13,0.47085716491275803,0.4129634913356862,0.5287986752222376,0.4955179282868526,0.4985923423423423
heldout_init,11,common,token_current,shift_1,512,216,296,13,0.5005507600093372,0.42936864214412945,0.5723294872857793,0.4940239043824701,0.5027527527527528
heldout_init,11,common,token_current,shift_2,512,216,296,13,0.5266413479325169,0.43100746501749126,0.6267060810955446,0.50199203187251,0.499390015015015
heldout_init,11,common,token_current,shift_3,512,216,296,13,0.5547477969432315,0.47100986194173966,0.6407316127202654,0.5318725099601593,0.516016016016016
heldout_init,11,common,token_history,aligned,512,216,296,13,0.48653943071593125,0.43450094961307606,0.5409619793339476,0.5114541832669323,0.46326013513513514
heldout_init,11,common,token_history,shift_1,512,216,296,13,0.49238735677653306,0.42283908209105897,0.5627303080115382,0.49800796812749004,0.46555930930930933
heldout_init,11,common,token_history,shift_2,512,216,296,13,0.5089364262195185,0.4241100780882452,0.5935729801965082,0.50199203187251,0.4593030530530531
heldout_init,11,common,token_history,shift_3,512,216,296,13,0.5424703667406913,0.45495916666971764,0.6333866180413674,0.5174302788844621,0.47306681681681684
heldout_seed,12,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.8734984984984985
heldout_seed,12,common,aggregate_current,aligned,512,216,296,13,0.525123632742424,0.38213400287064303,0.6548821147892354,0.5663265306122449,0.8797078328328329
heldout_seed,12,common,aggregate_current,shift_1,512,216,296,13,0.5100967013573017,0.3925111562843761,0.6363864747037112,0.5,0.8664445695695695
heldout_seed,12,common,aggregate_current,shift_2,512,216,296,13,0.43189196760673404,0.3338046224034412,0.5390497746801589,0.4387755102040816,0.8635510510510511
heldout_seed,12,common,aggregate_current,shift_3,512,216,296,13,0.5328876982935403,0.4384306261670308,0.6173181539822408,0.49489795918367346,0.8724974974974975
heldout_seed,12,common,aggregate_history,aligned,512,216,296,13,0.5593412469135984,0.4223467314960954,0.6793403982199578,0.6122448979591837,0.8883571071071072
heldout_seed,12,common,aggregate_history,shift_1,512,216,296,13,0.4974443658822445,0.3753776970214242,0.6274506189115321,0.46938775510204084,0.8653966466466467
heldout_seed,12,common,aggregate_history,shift_2,512,216,296,13,0.4340458127744438,0.3346752639476257,0.5446635418674891,0.41836734693877553,0.8562625125125125
heldout_seed,12,common,aggregate_history,shift_3,512,216,296,13,0.5091685744297132,0.42348191666210583,0.5892083155212444,0.5,0.8702452452452453
heldout_seed,12,common,token_current,aligned,512,216,296,13,0.5375392050853083,0.4593575395305104,0.6120306200283316,0.5561224489795918,0.8740146396396397
heldout_seed,12,common,token_current,shift_1,512,216,296,13,0.4386858475127421,0.3601778484673222,0.5132514029639315,0.4336734693877551,0.8608452202202201
heldout_seed,12,common,token_current,shift_2,512,216,296,13,0.5120261100978559,0.3597848617091617,0.6585972040197878,0.5204081632653061,0.8657407407407408
heldout_seed,12,common,token_current,shift_3,512,216,296,13,0.5117488373040937,0.37902473328708347,0.6328022058145559,0.4897959183673469,0.8667573823823824
heldout_seed,12,common,token_history,aligned,512,216,296,13,0.47370418389734587,0.3490157768059404,0.5919622536569636,0.5255102040816326,0.8750625625625627
heldout_seed,12,common,token_history,shift_1,512,216,296,13,0.4120864493189167,0.30648883792207254,0.5161003959173296,0.41836734693877553,0.8501783033033032
heldout_seed,12,common,token_history,shift_2,512,216,296,13,0.5448832217273462,0.41129287566989475,0.6807958632317562,0.5306122448979592,0.8546358858858859
heldout_seed,12,common,token_history,shift_3,512,216,296,13,0.5693261450563915,0.4982966759725072,0.6383565796499907,0.5255102040816326,0.8673204454454455
heldout_seed,12,common,token_t1_history,aligned,512,216,296,13,0.5105812805671468,0.38512411297030685,0.6429638203195378,0.461734693877551,0.8456268768768769
heldout_seed,12,common,token_t2_history,aligned,512,216,296,13,0.5072736229385846,0.36831893348197686,0.6458298075875307,0.49744897959183676,0.8675472347347346
heldout_seed,12,common,token_t3_history,aligned,512,216,296,13,0.47465671770086904,0.33353729109727565,0.6109459830843093,0.5051020408163265,0.8333411536536537
heldout_seed,12,common,token_t4_history,aligned,512,216,296,13,0.5049437195520114,0.44417555853533114,0.5659531153158324,0.5204081632653061,0.8205783908908908
heldout_seed,12,common,token_t5_history,aligned,512,216,296,13,0.6135095797398934,0.4917761967340476,0.7354895897072671,0.6428571428571429,0.8719813563563564
heldout_seed,12,common,token_t6_history,aligned,512,216,296,13,0.5957574172660322,0.5076437402690936,0.6805407226259628,0.6096938775510204,0.846729542042042
heldout_seed,12,common,token_t7_history,aligned,512,216,296,13,0.4786030075352326,0.37883546762012915,0.5801055948695267,0.5280612244897959,0.8327468093093092
heldout_seed,12,common,token_t8_history,aligned,512,216,296,13,0.5280659432698737,0.4087955806625883,0.6559285361741951,0.5663265306122449,0.851758008008008
heldout_seed,12,common,token_t9_history,aligned,512,216,296,13,0.5692560389760551,0.42228155229703224,0.6915457096410119,0.6403061224489796,0.8794184809809811
heldout_seed,12,common,token_t10_history,aligned,512,216,296,13,0.5397532805881843,0.39967121092701585,0.668464231538417,0.576530612244898,0.8709803553553553
heldout_init,12,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.24574574574574576
heldout_init,12,common,aggregate_current,aligned,512,216,296,13,0.49847961939113944,0.4160385741195336,0.5740964613846923,0.525398406374502,0.4659503253253253
heldout_init,12,common,aggregate_current,shift_1,512,216,296,13,0.44431798708349945,0.3559028542859612,0.5251104495829008,0.4820717131474104,0.4494494494494495
heldout_init,12,common,aggregate_current,shift_2,512,216,296,13,0.4853962129376841,0.40805866907815935,0.562215469338571,0.48854581673306774,0.45063813813813813
heldout_init,12,common,aggregate_current,shift_3,512,216,296,13,0.5142865941482762,0.41469001478671036,0.609568424350096,0.5313745019920318,0.4656687937937938
heldout_init,12,common,aggregate_history,aligned,512,216,296,13,0.6164289519642085,0.5186789435506457,0.7078270925058268,0.6284860557768924,0.5677083333333333
heldout_init,12,common,aggregate_history,shift_1,512,216,296,13,0.45031661199806966,0.37136526662743896,0.537638748734607,0.4591633466135458,0.4890828328328328
heldout_init,12,common,aggregate_history,shift_2,512,216,296,13,0.42974843051316913,0.3630444271394965,0.49914042262515207,0.46215139442231074,0.48546984484484484
heldout_init,12,common,aggregate_history,shift_3,512,216,296,13,0.5029486276004146,0.4099378520114573,0.5923874824263693,0.5174302788844621,0.5271990740740741
heldout_init,12,common,token_current,aligned,512,216,296,13,0.4583581889586145,0.3601761091728054,0.5443814939503839,0.4955179282868526,0.5654247997997999
heldout_init,12,common,token_current,shift_1,512,216,296,13,0.4292680041483059,0.34926312236891316,0.5163923692361841,0.4213147410358566,0.5471252502502503
heldout_init,12,common,token_current,shift_2,512,216,296,13,0.4810542479262555,0.43203364890799906,0.5340264400471394,0.49800796812749004,0.5670983483483484
heldout_init,12,common,token_current,shift_3,512,216,296,13,0.4988878126319486,0.40371626954847434,0.5897728493811701,0.5154382470119522,0.5771083583583583
heldout_init,12,common,token_history,aligned,512,216,296,13,0.5272454341087364,0.4447122168857673,0.6108221579469826,0.5428286852589641,0.604025900900901
heldout_init,12,common,token_history,shift_1,512,216,296,13,0.44140911495097307,0.37782115725340687,0.5015376486620805,0.43725099601593626,0.5625000000000001
heldout_init,12,common,token_history,shift_2,512,216,296,13,0.4298553443944458,0.38076520517656814,0.47772500853732414,0.44272908366533864,0.5581988238238239
heldout_init,12,common,token_history,shift_3,512,216,296,13,0.5163599678852134,0.42864989956058835,0.6026662569203798,0.5433266932270916,0.6032438688688689
heldout_seed,13,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.8734984984984985
heldout_seed,13,common,aggregate_current,aligned,512,216,296,13,0.4595055372380719,0.38576328190138937,0.5447113402070328,0.4642857142857143,0.8707301051051051
heldout_seed,13,common,aggregate_current,shift_1,512,216,296,13,0.4976868116254305,0.41412121235280486,0.5804532393841183,0.4897959183673469,0.8681493993993995
heldout_seed,13,common,aggregate_current,shift_2,512,216,296,13,0.5627432284889546,0.4832058887628278,0.659090275404887,0.5357142857142857,0.8750156406406406
heldout_seed,13,common,aggregate_current,shift_3,512,216,296,13,0.48006442264754284,0.35974477002559513,0.5955717666107693,0.5102040816326531,0.8770958458458459
heldout_seed,13,common,aggregate_history,aligned,512,216,296,13,0.4968611401610458,0.40070690417515353,0.5877241549673909,0.49489795918367346,0.8726382632632632
heldout_seed,13,common,aggregate_history,shift_1,512,216,296,13,0.4764996463879221,0.39488786067733433,0.5557730352012893,0.46938775510204084,0.8619087837837835
heldout_seed,13,common,aggregate_history,shift_2,512,216,296,13,0.5110612331537085,0.4078747762086704,0.6231612685560054,0.5,0.8710272772772772
heldout_seed,13,common,aggregate_history,shift_3,512,216,296,13,0.5155779802973235,0.39827644641145793,0.6219409888581379,0.5357142857142857,0.8765484234234234
heldout_seed,13,common,token_current,aligned,512,216,296,13,0.393879622493837,0.29750766043083315,0.48404233099388894,0.44387755102040816,0.8546828078078078
heldout_seed,13,common,token_current,shift_1,512,216,296,13,0.5384342183743179,0.41169240318318256,0.657515940586761,0.5306122448979592,0.8581393893893894
heldout_seed,13,common,token_current,shift_2,512,216,296,13,0.5871692477965194,0.4931448068577898,0.6780288967960594,0.5408163265306123,0.8650994744744744
heldout_seed,13,common,token_current,shift_3,512,216,296,13,0.48051691133532565,0.3955646126020672,0.5669930533675654,0.4846938775510204,0.8622528778778777
heldout_seed,13,common,token_history,aligned,512,216,296,13,0.5043507886050624,0.409450206973595,0.5972018324140075,0.5153061224489796,0.8553397147147148
heldout_seed,13,common,token_history,shift_1,512,216,296,13,0.4860154887513887,0.36085325020696535,0.6029326713522938,0.5,0.8522897897897898
heldout_seed,13,common,token_history,shift_2,512,216,296,13,0.5459147984723433,0.4525819999125626,0.6531317769142511,0.49489795918367346,0.8559966216216216
heldout_seed,13,common,token_history,shift_3,512,216,296,13,0.46371892417120575,0.33082136882799823,0.5899536041313198,0.4897959183673469,0.8539946196196196
heldout_seed,13,common,token_t1_history,aligned,512,216,296,13,0.580974474516674,0.46844569833742333,0.6973986562001435,0.5561224489795918,0.8445633133133134
heldout_seed,13,common,token_t2_history,aligned,512,216,296,13,0.5768133507583635,0.4991110775413845,0.6482126813936276,0.5535714285714286,0.8411145520520522
heldout_seed,13,common,token_t3_history,aligned,512,216,296,13,0.5299957957718088,0.4342451070377103,0.6141947243017374,0.5586734693877551,0.814720970970971
heldout_seed,13,common,token_t4_history,aligned,512,216,296,13,0.42708100255885967,0.2922393879807394,0.5683064315323031,0.46683673469387754,0.79589745995996
heldout_seed,13,common,token_t5_history,aligned,512,216,296,13,0.47019688706322166,0.3418769907628603,0.6082081688950884,0.5,0.8148304554554555
heldout_seed,13,common,token_t6_history,aligned,512,216,296,13,0.6141070612954447,0.5016395137090217,0.7192355523004837,0.6147959183673469,0.8410676301301302
heldout_seed,13,common,token_t7_history,aligned,512,216,296,13,0.6781051750630429,0.5690524952866789,0.7897544725805596,0.6479591836734694,0.8604072822822824
heldout_seed,13,common,token_t8_history,aligned,512,216,296,13,0.6579382706553254,0.5571933006905748,0.7666686906089081,0.6198979591836735,0.8384869244244245
heldout_seed,13,common,token_t9_history,aligned,512,216,296,13,0.7085768514998558,0.6052119830652438,0.8067685186349374,0.6989795918367347,0.8450325325325327
heldout_seed,13,common,token_t10_history,aligned,512,216,296,13,0.6980304308544987,0.6097789082188058,0.7860707703253806,0.6785714285714286,0.8459396896896897
heldout_init,13,common,state_prior,aligned,512,216,296,13,0.5,0.5,0.5,0.5,0.24574574574574576
heldout_init,13,common,aggregate_current,aligned,512,216,296,13,0.44917347492310006,0.32453569155593137,0.5588267370435662,0.50199203187251,0.4660285285285285
heldout_init,13,common,aggregate_current,shift_1,512,216,296,13,0.4772163063767262,0.3632705825429776,0.6087935117072111,0.450199203187251,0.4467905405405405
heldout_init,13,common,aggregate_current,shift_2,512,216,296,13,0.4782135210999408,0.39325653503032054,0.5572878285737984,0.4955179282868526,0.46734234234234234
