split,query,cohort,comparison,states,auc_gain,auc_gain_ci95_low,auc_gain_ci95_high
heldout_seed,44,risk_set,aligned_vs_shifted_token_history,6,0.10000000000000003,-0.3444444444444444,0.5444444444444445
heldout_seed,45,risk_set,token_position_increment_current,6,-0.05833333333333333,-0.14166666666666666,0.0
heldout_seed,45,risk_set,token_position_increment_history,6,-0.07500000000000001,-0.15833333333333335,0.0
heldout_seed,45,risk_set,temporal_increment_aggregate,6,0.0,0.0,0.0
heldout_seed,45,risk_set,temporal_increment_token,6,-0.01666666666666668,-0.050000000000000044,0.0
heldout_seed,45,risk_set,state_to_token_history,6,0.24166666666666667,-0.08333333333333333,0.4583333333333333
heldout_seed,45,risk_set,aligned_vs_shifted_token_history,6,0.30833333333333335,-0.0694444444444444,0.6000000000000001
heldout_seed,46,risk_set,token_position_increment_current,6,-0.3611111111111111,-0.6944444444444443,-0.08333333333333333
heldout_seed,46,risk_set,token_position_increment_history,6,-0.4375,-0.7708333333333334,-0.10416666666666667
heldout_seed,46,risk_set,temporal_increment_aggregate,6,0.05555555555555556,0.0,0.16666666666666666
heldout_seed,46,risk_set,temporal_increment_token,6,-0.020833333333333332,-0.0625,0.0
heldout_seed,46,risk_set,state_to_token_history,6,-0.14583333333333334,-0.4583333333333333,0.20833333333333334
heldout_seed,46,risk_set,aligned_vs_shifted_token_history,6,-0.1805555555555555,-0.5972222222222222,0.2916666666666667
heldout_init,0,common,token_position_increment_current,13,0.009573345097115505,-0.08661107289761706,0.11507373125860751
heldout_init,0,common,token_position_increment_history,13,0.009573345097115505,-0.08630992074416524,0.11508563533035165
heldout_init,0,common,temporal_increment_aggregate,13,0.0,0.0,0.0
heldout_init,0,common,temporal_increment_token,13,0.0,0.0,0.0
heldout_init,0,common,state_to_token_history,13,0.012394356703250658,-0.06192115238980415,0.08474143594411587
heldout_init,0,common,aligned_vs_shifted_token_history,13,0.03748570633414502,-0.027957227174352478,0.09997906171303847
heldout_init,1,common,token_position_increment_current,13,-0.1967317017965081,-0.3095340532793983,-0.08828577126272028
heldout_init,1,common,token_position_increment_history,13,-0.17413545555986432,-0.270396511170741,-0.07294920858404745
heldout_init,1,common,temporal_increment_aggregate,13,-0.05010114556530862,-0.13421581402768226,0.0221653612025765
heldout_init,1,common,temporal_increment_token,13,-0.027504899328664862,-0.07852085998386839,0.019291367162779217
heldout_init,1,common,state_to_token_history,13,-0.11824434734068626,-0.19293188452447535,-0.04941666758195999
heldout_init,1,common,aligned_vs_shifted_token_history,13,-0.11158279306261766,-0.20901306704246972,-0.019128556561453125
heldout_init,2,common,token_position_increment_current,13,0.037670121524766786,-0.03853880735938698,0.11505999131032377
heldout_init,2,common,token_position_increment_history,13,-0.030721946030017804,-0.12394992994463419,0.06513317915661096
heldout_init,2,common,temporal_increment_aggregate,13,0.03516633580291268,0.004830103964619368,0.06341573502729307
heldout_init,2,common,temporal_increment_token,13,-0.033225731751871906,-0.09444646491742904,0.01876866797828194
heldout_init,2,common,state_to_token_history,13,-0.0188142775770333,-0.10929355855201907,0.07709875888520938
heldout_init,2,common,aligned_vs_shifted_token_history,13,-0.0461964900445257,-0.1723762964989731,0.07324545717068201
heldout_init,3,common,token_position_increment_current,13,-0.13884308731844638,-0.26258410484067307,-0.04074679693120473
heldout_init,3,common,token_position_increment_history,13,-0.1936916627254926,-0.3000959151440664,-0.10419737554934576
heldout_init,3,common,temporal_increment_aggregate,13,0.03541239148435552,-0.023816270283661584,0.10186246544005166
heldout_init,3,common,temporal_increment_token,13,-0.019436183922690666,-0.04443718330852886,0.00814746873358192
heldout_init,3,common,state_to_token_history,13,-0.085957135900914,-0.17970805691476607,0.0007792120423304807
heldout_init,3,common,aligned_vs_shifted_token_history,13,-0.09513110828098495,-0.21739137591662433,0.007136677006429611
heldout_init,4,common,token_position_increment_current,13,0.08664481763214658,0.007028074322955109,0.17058747485822257
heldout_init,4,common,token_position_increment_history,13,0.05327980186518656,-0.009788535957709453,0.12229347558880362
heldout_init,4,common,temporal_increment_aggregate,13,-0.008465060273833284,-0.06211360857737262,0.046055425000780956
heldout_init,4,common,temporal_increment_token,13,-0.041830076040793286,-0.09706961137105444,0.013580124484903911
heldout_init,4,common,state_to_token_history,13,-0.01876639346835701,-0.08912518102384859,0.04697268372071593
heldout_init,4,common,aligned_vs_shifted_token_history,13,-0.012739698165936666,-0.08774924954645577,0.053554771818880686
heldout_init,5,common,token_position_increment_current,13,-0.07707693009417146,-0.27719169757306933,0.08584884145228971
heldout_init,5,common,token_position_increment_history,13,-0.03655072671431429,-0.18605970859788507,0.08693870498358877
heldout_init,5,common,temporal_increment_aggregate,13,-0.028128637245046776,-0.08412071482942801,0.02331499209260428
heldout_init,5,common,temporal_increment_token,13,0.01239756613481039,-0.06251910674699285,0.07194608488618737
heldout_init,5,common,state_to_token_history,13,-0.04404530522560219,-0.13896544192037072,0.05076399815202286
heldout_init,5,common,aligned_vs_shifted_token_history,13,-0.0330430332282229,-0.13119585281464524,0.06594077903813654
heldout_init,6,common,token_position_increment_current,13,-0.0999545699598899,-0.1788871191066112,-0.01873151259530147
heldout_init,6,common,token_position_increment_history,13,-0.09605132272770228,-0.16530472203094562,-0.03166252083104141
heldout_init,6,common,temporal_increment_aggregate,13,-0.017805472583728624,-0.07750883610466423,0.04337529409824406
heldout_init,6,common,temporal_increment_token,13,-0.013902225351541012,-0.04992378154265457,0.020234357888998283
heldout_init,6,common,state_to_token_history,13,-0.09703197580972403,-0.16802361276774272,-0.022819003921421444
heldout_init,6,common,aligned_vs_shifted_token_history,13,-0.13463939326632982,-0.2548376417840123,-0.02842408072012018
heldout_init,7,common,token_position_increment_current,13,0.007469041829079554,-0.07117299525160616,0.07753174229675901
heldout_init,7,common,token_position_increment_history,13,0.006127221896554972,-0.09400212782802736,0.0971026819687167
heldout_init,7,common,temporal_increment_aggregate,13,-0.04753352871793651,-0.09070160718633356,-0.0064802363012632916
heldout_init,7,common,temporal_increment_token,13,-0.0488753486504611,-0.10193548601157298,0.0045664953695313155
heldout_init,7,common,state_to_token_history,13,-0.04779849381701681,-0.1288501911936918,0.023678756432223433
heldout_init,7,common,aligned_vs_shifted_token_history,13,-0.023029846247068282,-0.08257147575578078,0.034392655625789054
heldout_init,8,common,token_position_increment_current,13,-0.1438898288852344,-0.2628573710468903,-0.04254170677717978
heldout_init,8,common,token_position_increment_history,13,-0.2033883428524818,-0.2808063299797776,-0.1298810383926848
heldout_init,8,common,temporal_increment_aggregate,13,0.052865917567034765,-3.091181574518313e-05,0.10588099427776362
heldout_init,8,common,temporal_increment_token,13,-0.006632596400212598,-0.040965332733511134,0.028655012008647673
heldout_init,8,common,state_to_token_history,13,-0.09179936991998705,-0.1775546762982682,-0.021471272719867228
heldout_init,8,common,aligned_vs_shifted_token_history,13,-0.0986241299276314,-0.2220566010062341,0.009032021115510578
heldout_init,9,common,token_position_increment_current,13,0.12308068931188822,0.0073148418922407005,0.26916424989261034
heldout_init,9,common,token_position_increment_history,13,0.10979870334044053,0.019565302394245764,0.20093709360486758
heldout_init,9,common,temporal_increment_aggregate,13,0.008050852424431747,-0.07148092906385638,0.10176142221781699
heldout_init,9,common,temporal_increment_token,13,-0.00523113354701594,-0.035092137535598276,0.02455168861864706
heldout_init,9,common,state_to_token_history,13,0.08504020297740372,0.01442575725607595,0.1470009267245931
heldout_init,9,common,aligned_vs_shifted_token_history,13,0.0861312045868961,0.01392372921551884,0.16070765555866756
heldout_init,10,common,token_position_increment_current,13,-0.022368793644849172,-0.13694926140901742,0.09164618310453655
heldout_init,10,common,token_position_increment_history,13,0.04073018509651002,-0.037655754865093725,0.11894431749917313
heldout_init,10,common,temporal_increment_aggregate,13,-0.026176155295466613,-0.10066260249882149,0.03412522676390737
heldout_init,10,common,temporal_increment_token,13,0.03692282344589258,-0.031243195366602354,0.10562960158155002
heldout_init,10,common,state_to_token_history,13,0.05305442935116002,-0.021496252906228357,0.13149693889638933
heldout_init,10,common,aligned_vs_shifted_token_history,13,-0.007034692114732715,-0.09292035343473831,0.08266078728035252
heldout_init,11,common,token_position_increment_current,13,-0.10795370733043025,-0.20577554398610096,-0.024721573508117718
heldout_init,11,common,token_position_increment_history,13,-0.10320557305734068,-0.18693257986932715,-0.029863147638634884
heldout_init,11,common,temporal_increment_aggregate,13,0.010934131530083543,-0.0288230560391355,0.04236064106988021
heldout_init,11,common,temporal_increment_token,13,0.01568226580317312,-0.03488539391535471,0.055780660862998745
heldout_init,11,common,state_to_token_history,13,-0.013460569284068805,-0.06517417353668076,0.04172928075354383
heldout_init,11,common,aligned_vs_shifted_token_history,13,-0.02805861919631644,-0.11310036264468826,0.05454051057499337
heldout_init,12,common,token_position_increment_current,13,-0.040121430432524835,-0.10823140837243153,0.014771460423634353
heldout_init,12,common,token_position_increment_history,13,-0.08918351785547222,-0.15414318853315082,-0.02505970357730469
heldout_init,12,common,temporal_increment_aggregate,13,0.11794933257306911,0.05478848163677628,0.18435179196411486
heldout_init,12,common,temporal_increment_token,13,0.06888724515012173,-0.0013823300498713058,0.1457402995300175
heldout_init,12,common,state_to_token_history,13,0.02724543410873631,-0.055939597011923775,0.11119824682119137
heldout_init,12,common,aligned_vs_shifted_token_history,13,0.06470395836519226,-0.03146845533892434,0.15992085038977416
heldout_init,13,common,token_position_increment_current,13,-0.03339977796559987,-0.17470744042661207,0.11224014492542024
heldout_init,13,common,token_position_increment_history,13,-0.0411927821882119,-0.1588778022084806,0.07455591926652756
heldout_init,13,common,temporal_increment_aggregate,13,0.053027828271456474,-0.030708463877035793,0.15822005778246406
heldout_init,13,common,temporal_increment_token,13,0.04523482404884445,-0.017746268782383806,0.11591242496883425
heldout_init,13,common,state_to_token_history,13,-0.038991478993655335,-0.148302871321488,0.06378898367513434
heldout_init,13,common,aligned_vs_shifted_token_history,13,0.032661083233377686,-0.05742876850900967,0.1310217434817684
heldout_init,14,common,token_position_increment_current,13,0.053974336731748354,-0.009950633374576636,0.11227735466624088
heldout_init,14,common,token_position_increment_history,13,0.041545160501005166,-0.03464932409578032,0.10505481576977076
heldout_init,14,common,temporal_increment_aggregate,13,-0.04073874604113517,-0.06520725470819477,-0.019342527277068075
heldout_init,14,common,temporal_increment_token,13,-0.05316792227187837,-0.09153968338116189,-0.020578763960510622
heldout_init,14,common,state_to_token_history,13,0.006600931927986131,-0.09062840116335547,0.09771977850360532
heldout_init,14,common,aligned_vs_shifted_token_history,13,-0.026618191012808233,-0.1847387981648724,0.09032806646890228
heldout_init,15,common,token_position_increment_current,13,-0.005202180015982793,-0.03958846395808359,0.03282618178902397
heldout_init,15,common,token_position_increment_history,13,-0.06462765062779571,-0.11939430347353398,-0.010283833346974212
heldout_init,15,common,temporal_increment_aggregate,13,0.03386494501380606,-0.024674729518290608,0.0943075079597544
heldout_init,15,common,temporal_increment_token,13,-0.025560525598006863,-0.06949163353305032,0.021826462569996978
heldout_init,15,common,state_to_token_history,13,0.036683079351261375,-0.049891243691193514,0.12326866446842748
heldout_init,15,common,aligned_vs_shifted_token_history,13,0.04116195755497072,-0.036407746685954354,0.11871187450047208
heldout_init,16,common,token_position_increment_current,13,0.04584715229332438,0.000616236829692613,0.09092652287798164
heldout_init,16,common,token_position_increment_history,13,0.01828795614402814,-0.044774276475925606,0.08104633580645572
heldout_init,16,common,temporal_increment_aggregate,13,0.0043498768851817915,-0.06431768586097675,0.06701449450178405
heldout_init,16,common,temporal_increment_token,13,-0.02320931926411445,-0.07236709616950948,0.022316443083403317
heldout_init,16,common,state_to_token_history,13,0.08151498687420243,-0.037874647250402904,0.19041356096219292
heldout_init,16,common,aligned_vs_shifted_token_history,13,0.09314233109855462,-0.02476109646198994,0.20807422086423208
heldout_init,17,common,token_position_increment_current,13,0.04825282792649917,-0.028122957967184024,0.11993544370755464
heldout_init,17,common,token_position_increment_history,13,-0.06552369419685758,-0.13890705746028084,0.004446321367704449
heldout_init,17,common,temporal_increment_aggregate,13,0.054423264213731865,-0.013872141913111374,0.12028022098338753
heldout_init,17,common,temporal_increment_token,13,-0.059353257909624896,-0.09874209391449261,-0.020845518544048352
heldout_init,17,common,state_to_token_history,13,0.02905606626951599,-0.04102198538246138,0.09724021551003219
heldout_init,17,common,aligned_vs_shifted_token_history,13,0.03686602777621785,-0.04602017540232406,0.12187666615361027
heldout_init,18,common,token_position_increment_current,13,0.09741549525367296,-0.019310661175822315,0.24147953600964492
heldout_init,18,common,token_position_increment_history,13,0.03988586962180808,-0.09399986495610566,0.17279036151013463
heldout_init,18,common,temporal_increment_aggregate,13,-0.020466381681741735,-0.08477561850622799,0.05836719251027721
heldout_init,18,common,temporal_increment_token,13,-0.07799600731360658,-0.15091576466360349,-0.004093065646663876
heldout_init,18,common,state_to_token_history,13,-0.01619502908555964,-0.09036928320741557,0.05419068579509524
heldout_init,18,common,aligned_vs_shifted_token_history,13,-0.003963700302224615,-0.08720645159002094,0.0781132874427104
heldout_init,19,common,token_position_increment_current,13,-0.025042180749004776,-0.060673756368399,0.008073779413613506
heldout_init,19,common,token_position_increment_history,13,-0.05880272229476659,-0.09776223456642823,-0.017636671277235092
heldout_init,19,common,temporal_increment_aggregate,13,0.005260641420988656,-0.03612513582140159,0.046393326732592555
heldout_init,19,common,temporal_increment_token,13,-0.028499900124773162,-0.06725367228946084,0.0055189914963153335
heldout_init,19,common,state_to_token_history,13,0.03175021601413244,-0.0446173717859649,0.11324819656716208
heldout_init,19,common,aligned_vs_shifted_token_history,13,0.08062715191106641,-0.03595323326387729,0.18646527430729082
heldout_init,20,common,token_position_increment_current,13,-0.022439966554199758,-0.10123902705462229,0.05170955168709314
heldout_init,20,common,token_position_increment_history,13,0.027083915848606074,-0.03075335406019867,0.08205576048036874
heldout_init,20,common,temporal_increment_aggregate,13,0.02115600373628619,-0.011701068370163253,0.054252032065469094
heldout_init,20,common,temporal_increment_token,13,0.07067988613909203,0.015340345700165783,0.1221967944156245
heldout_init,20,common,state_to_token_history,13,0.07709590717461784,-0.024545681600591653,0.18673315013738553
heldout_init,20,common,aligned_vs_shifted_token_history,13,0.11822355181199952,-0.007717342488706817,0.2632642741055622
heldout_init,21,common,token_position_increment_current,13,-0.11395417661014703,-0.19128195331245518,-0.03676094759396864
heldout_init,21,common,token_position_increment_history,13,-0.1473981172299352,-0.27061667531544986,-0.008538937081293928
heldout_init,21,common,temporal_increment_aggregate,13,0.015534798771003265,-0.06739124147677429,0.09459103451125081
heldout_init,21,common,temporal_increment_token,13,-0.017909141848784928,-0.10605987557739505,0.08258794257677377
heldout_init,21,common,state_to_token_history,13,-0.0947667014891467,-0.16958591778198107,-0.020309717674543457
heldout_init,21,common,aligned_vs_shifted_token_history,13,-0.10605059979364763,-0.192095440165911,-0.02188654699664819
heldout_init,22,common,token_position_increment_current,13,0.04908336011796381,-0.02875178997039935,0.14076622965915717
heldout_init,22,common,token_position_increment_history,13,0.07788081002824436,0.0011586252949089414,0.15971337650328796
heldout_init,22,common,temporal_increment_aggregate,13,-0.05919108614978418,-0.10229120807275276,-0.016998263762482414
heldout_init,22,common,temporal_increment_token,13,-0.030393636239503637,-0.05283938427316338,-0.011288819113031985
heldout_init,22,common,state_to_token_history,13,0.084787401190893,0.009378943302384804,0.1633255793353667
heldout_init,22,common,aligned_vs_shifted_token_history,13,0.09828497300970743,-0.01050811575163814,0.20116986555759103
heldout_init,23,common,token_position_increment_current,13,-0.024458708847159817,-0.14326282135429985,0.07834971331833783
heldout_init,23,common,token_position_increment_history,13,0.01119945807158654,-0.041108017481373146,0.06373307927843162
heldout_init,23,common,temporal_increment_aggregate,13,0.006811177744461084,-0.033373174905221396,0.04559476614714619
heldout_init,23,common,temporal_increment_token,13,0.04246934466320744,-0.023184539648772186,0.11857320102331168
heldout_init,23,common,state_to_token_history,13,-0.0020636583417692777,-0.1344574942382289,0.12105312423153494
heldout_init,23,common,aligned_vs_shifted_token_history,13,0.010472968643883208,-0.11591066035968586,0.13725844342785867
heldout_init,24,common,token_position_increment_current,13,0.2450659261137087,0.09950705946629862,0.3909119812484361
heldout_init,24,common,token_position_increment_history,13,0.1732845081457066,0.04572802205183597,0.30476144654936305
heldout_init,24,common,temporal_increment_aggregate,13,0.030943908830570358,-0.025501103504138256,0.09006895595587136
heldout_init,24,common,temporal_increment_token,13,-0.04083750913743174,-0.07737963184896975,-0.007889298419884942
heldout_init,24,common,state_to_token_history,13,0.10838089462889967,0.026786987484486505,0.19294939048628235
heldout_init,24,common,aligned_vs_shifted_token_history,13,0.1136319346563015,0.017826602079636846,0.2128155505736372
heldout_init,25,common,token_position_increment_current,13,0.09817949079145095,-0.08963944519651042,0.27863206072236646
heldout_init,25,common,token_position_increment_history,13,0.10828447266579005,-0.03971186243721856,0.2504998908020682
heldout_init,25,common,temporal_increment_aggregate,13,-0.0365385567584871,-0.07638090347181364,0.004115810592133923
heldout_init,25,common,temporal_increment_token,13,-0.026433574884147975,-0.10546641890858897,0.04124663572517771
heldout_init,25,common,state_to_token_history,13,0.04806616616659176,-0.04173258983396756,0.13510914021528167
heldout_init,25,common,aligned_vs_shifted_token_history,13,0.04183173833147234,-0.04619200266959551,0.1353256129108828
heldout_init,26,common,token_position_increment_current,13,0.14005317415930654,0.06647106496428809,0.2197629812710427
heldout_init,26,common,token_position_increment_history,13,0.06354263467541504,-0.03766525130956321,0.15975910091352366
heldout_init,26,common,temporal_increment_aggregate,13,0.003893964386903381,-0.059128141056446086,0.06799150498109482
heldout_init,26,common,temporal_increment_token,13,-0.07261657509698813,-0.13184377536063582,-0.017811059747903844
heldout_init,26,common,state_to_token_history,13,0.006459064423832022,-0.10495288928338027,0.10665495548928829
heldout_init,26,common,aligned_vs_shifted_token_history,13,0.01187819822413815,-0.10718768673089901,0.11424120144573414
heldout_init,27,common,token_position_increment_current,13,0.013929053286189229,-0.08769614258657034,0.11602473030883817
heldout_init,27,common,token_position_increment_history,13,-0.007396627860790949,-0.10242629190667775,0.07111743731308943
heldout_init,27,common,temporal_increment_aggregate,13,0.018578397889951807,-0.029561127617391835,0.05892837807286834
heldout_init,27,common,temporal_increment_token,13,-0.002747283257028371,-0.0383016966028585,0.029831970461655626
heldout_init,27,common,state_to_token_history,13,0.05292597901293553,-0.06654616525680997,0.15039568280572774
heldout_init,27,common,aligned_vs_shifted_token_history,13,0.04586875649509656,-0.10813658679878288,0.1671557388150654
heldout_init,28,common,token_position_increment_current,13,-0.01266534059371509,-0.11664419769318929,0.06867750991720255
heldout_init,28,common,token_position_increment_history,13,-0.023834054407275873,-0.06821244645460563,0.013893964190066133
heldout_init,28,common,temporal_increment_aggregate,13,0.018111631785037066,-0.05058034760240107,0.08151373798483207
heldout_init,28,common,temporal_increment_token,13,0.006942917971476277,-0.04039423282864056,0.051647568998792616
heldout_init,28,common,state_to_token_history,13,0.04356500385240049,-0.07776210557650987,0.1714925568868053
heldout_init,28,common,aligned_vs_shifted_token_history,13,0.0319339457189887,-0.11707239365960413,0.18686770521926532
heldout_init,29,common,token_position_increment_current,13,0.010119191556295593,-0.015122007670098535,0.03375702332574703
heldout_init,29,common,token_position_increment_history,13,0.008585618668077482,-0.030401130326167758,0.0550466280901064
heldout_init,29,common,temporal_increment_aggregate,13,0.026326121914819457,-0.03841084448249115,0.091281375533579
heldout_init,29,common,temporal_increment_token,13,0.024792549026601347,-0.04384366860963745,0.08789211926393335
heldout_init,29,common,state_to_token_history,13,0.17751052641389733,0.035428357526748847,0.2954831617446329
heldout_init,29,common,aligned_vs_shifted_token_history,13,0.1960348644260721,0.05132614187534819,0.33032080762121996
heldout_init,30,common,token_position_increment_current,13,-0.03388505686106886,-0.07323472936150971,0.006336046529543537
heldout_init,30,common,token_position_increment_history,13,-0.02728595527357435,-0.06047628815053068,0.009154849086445795
heldout_init,30,common,temporal_increment_aggregate,13,0.06344747247078339,0.029761931242667652,0.09600999369968212
heldout_init,30,common,temporal_increment_token,13,0.07004657405827788,0.012945053589338281,0.12469930995277699
heldout_init,30,common,state_to_token_history,13,0.18974953053820875,0.042225562974991686,0.31985906409585196
heldout_init,30,common,aligned_vs_shifted_token_history,13,0.19571517471337715,0.0489191757422259,0.33822121613694567
heldout_init,31,common,token_position_increment_current,13,0.041737680137834916,-0.014799409900095439,0.10053122145060042
heldout_init,31,common,token_position_increment_history,13,0.02956032765845603,-0.01623604766431036,0.07844518789140224
heldout_init,31,common,temporal_increment_aggregate,13,0.056748003317259016,0.0020892954909464937,0.11576599644390846
heldout_init,31,common,temporal_increment_token,13,0.04457065083788013,-0.008627590394363274,0.0988962475330632
heldout_init,31,common,state_to_token_history,13,0.23422129058161845,0.0818892870390005,0.3634489939613083
heldout_init,31,common,aligned_vs_shifted_token_history,13,0.2341695919308323,0.0728850879826803,0.37579354992070507
heldout_init,32,common,token_position_increment_current,13,-0.016611138875006957,-0.06628072181857791,0.01721055966979879
heldout_init,32,common,token_position_increment_history,13,0.003999381566847841,-0.021905345785593135,0.0280241745351378
heldout_init,32,common,temporal_increment_aggregate,13,-0.0038560161311285744,-0.07718440173228401,0.0627732407834543
heldout_init,32,common,temporal_increment_token,13,0.016754504310726222,-0.0287674386250098,0.059555059924250336
heldout_init,32,common,state_to_token_history,13,0.25751594445795734,0.13218052256809087,0.3683928662957897
heldout_init,32,common,aligned_vs_shifted_token_history,13,0.28816892576464403,0.17261537625964285,0.391982716479062
heldout_init,33,common,token_position_increment_current,13,0.00454679189807595,-0.028332928426782696,0.03651397744351271
heldout_init,33,common,token_position_increment_history,13,0.01069319017280519,-0.017484020763358914,0.046132010319724887
heldout_init,33,common,temporal_increment_aggregate,13,-0.016254614923425677,-0.0453916885717014,0.011871765582410237
heldout_init,33,common,temporal_increment_token,13,-0.010108216648696437,-0.036369755445842436,0.016347819489217496
heldout_init,33,common,state_to_token_history,13,0.2951149329329191,0.1403327237923045,0.4112150684044424
heldout_init,33,common,aligned_vs_shifted_token_history,13,0.2812504763051667,0.106300717458042,0.4076945339524987
heldout_init,34,common,token_position_increment_current,13,-0.018963618007845875,-0.047959079068524306,0.0038952593300419693
heldout_init,34,common,token_position_increment_history,13,-0.022256728778467908,-0.07372906381058558,0.013888888888888866
heldout_init,34,common,temporal_increment_aggregate,13,0.012289346238299213,-0.009136782716651,0.0338577825056612
heldout_init,34,common,temporal_increment_token,13,0.008996235467677182,-0.010147960921465323,0.029057113689797406
heldout_init,34,common,state_to_token_history,13,0.3764501687574425,0.3010530967973416,0.4380450621488067
heldout_init,34,common,aligned_vs_shifted_token_history,13,0.3797469110935362,0.27928060432682617,0.4754272859733991
heldout_init,35,risk_set,token_position_increment_current,13,-0.038479367905039696,-0.07096977727441342,-0.010396709753041243
heldout_init,35,risk_set,token_position_increment_history,13,-0.04330599563560011,-0.10155125047366431,0.00016174640208774287
heldout_init,35,risk_set,temporal_increment_aggregate,13,0.034356151663425455,-0.010571930145988884,0.08303033103264039
heldout_init,35,risk_set,temporal_increment_token,13,0.029529523932865058,-0.015571394231937923,0.07717999288895482
heldout_init,35,risk_set,state_to_token_history,13,0.3376881811732314,0.2167343253850151,0.439174806406048
heldout_init,35,risk_set,aligned_vs_shifted_token_history,13,0.3521912281297632,0.2068095795899233,0.4749608354744798
heldout_init,36,risk_set,token_position_increment_current,13,-0.025157058940345645,-0.05672845594910849,0.006805457382971046
heldout_init,36,risk_set,token_position_increment_history,13,-0.011509787629900677,-0.044817727046240215,0.018251445858267417
heldout_init,36,risk_set,temporal_increment_aggregate,13,0.012006756444323662,-0.02523585912089973,0.04940753193025554
heldout_init,36,risk_set,temporal_increment_token,13,0.02565402775476863,-0.02039812930836171,0.07394467836338631
heldout_init,36,risk_set,state_to_token_history,13,0.3438514015010661,0.26311906795659523,0.4154959212630745
heldout_init,36,risk_set,aligned_vs_shifted_token_history,13,0.3462770804591907,0.24760227255965564,0.44054980749947287
heldout_init,37,risk_set,token_position_increment_current,13,-0.036697567611889845,-0.07925222638378007,-0.0008973013168984902
heldout_init,37,risk_set,token_position_increment_history,13,-0.016122766122766103,-0.03707356049747352,0.00348476101193492
heldout_init,37,risk_set,temporal_increment_aggregate,13,0.061428243301644855,0.0038930962828021675,0.14573355527559484
heldout_init,37,risk_set,temporal_increment_token,13,0.0820030447907686,0.002128485946420736,0.19790400630793847
heldout_init,37,risk_set,state_to_token_history,13,0.32999947149563513,0.237716940928258,0.4114913370587922
heldout_init,37,risk_set,aligned_vs_shifted_token_history,13,0.3449150767138832,0.23628851690445893,0.44244386513994355
heldout_init,38,risk_set,token_position_increment_current,13,-0.03114619958265445,-0.06607700270743752,0.0016270632470464844
heldout_init,38,risk_set,token_position_increment_history,13,-0.007691252758142381,-0.03841729928686449,0.016731910091023816
heldout_init,38,risk_set,temporal_increment_aggregate,13,0.10723878271845178,0.024232528320056908,0.206152076027153
heldout_init,38,risk_set,temporal_increment_token,13,0.13069372954296382,0.061044365547368994,0.2087364280883798
heldout_init,38,risk_set,state_to_token_history,13,0.2917689728924547,0.17516979781067318,0.3958582233989842
heldout_init,38,risk_set,aligned_vs_shifted_token_history,13,0.3181511196356001,0.19594409521168313,0.42557865780779874
heldout_init,39,risk_set,token_position_increment_current,12,0.017460317460317443,-0.0011574074074074125,0.03703951719576715
heldout_init,39,risk_set,token_position_increment_history,12,-0.04906266405360607,-0.088724185980753,-0.019179157321141005
heldout_init,39,risk_set,temporal_increment_aggregate,12,0.07883078073295467,0.020507467572684967,0.14218149729698645
heldout_init,39,risk_set,temporal_increment_token,12,0.012307799219031154,-0.06139105153937575,0.09010269847905723
heldout_init,39,risk_set,state_to_token_history,12,0.2569222879911286,0.129915911467089,0.3614285594471284
heldout_init,39,risk_set,aligned_vs_shifted_token_history,12,0.2519745049636354,0.10155756364542602,0.38313737590911506
heldout_init,40,risk_set,token_position_increment_current,11,0.033766162471696066,-0.16159655561829475,0.1992688210450068
heldout_init,40,risk_set,token_position_increment_history,11,0.04095265187162421,-0.04697802951879039,0.13127383911104265
heldout_init,40,risk_set,temporal_increment_aggregate,11,0.03566663719825775,-0.07853901332162203,0.15759535169120148
heldout_init,40,risk_set,temporal_increment_token,11,0.04285312659818589,-0.10763960777547733,0.15387248460988576
heldout_init,40,risk_set,state_to_token_history,11,0.23197293849467762,0.0726389150302194,0.37824426982035664
heldout_init,40,risk_set,aligned_vs_shifted_token_history,11,0.24815370912208853,0.04054311822345414,0.44245874898048804
heldout_init,41,risk_set,token_position_increment_current,10,0.05953962502875546,-0.16425228605935127,0.2594174143087186
heldout_init,41,risk_set,token_position_increment_history,10,0.051125776397515546,-0.0323671497584541,0.1345410628019324
heldout_init,41,risk_set,temporal_increment_aggregate,10,0.19230072463768116,0.12997886473429954,0.2664870169082126
heldout_init,41,risk_set,temporal_increment_token,10,0.18388687600644124,0.06231431159420293,0.3170591787439614
heldout_init,41,risk_set,state_to_token_history,10,0.22972164711295145,0.048308459857372935,0.38476607430411774
heldout_init,41,risk_set,aligned_vs_shifted_token_history,10,0.23911797408174224,0.030648435702783576,0.4325457691127981
heldout_init,42,risk_set,token_position_increment_current,8,-0.06511674718196458,-0.27938808373590984,0.1347624798711755
heldout_init,42,risk_set,token_position_increment_history,8,-0.000512206694271905,-0.04278273809523811,0.04668090062111803
heldout_init,42,risk_set,temporal_increment_aggregate,8,-0.017193969979296078,-0.19383990575396826,0.15581327639751552
heldout_init,42,risk_set,temporal_increment_token,8,0.047410570508396595,-0.05363612836438923,0.1492748231538991
heldout_init,42,risk_set,state_to_token_history,8,0.34282263630089715,0.19757807108350586,0.4628623188405797
heldout_init,42,risk_set,aligned_vs_shifted_token_history,8,0.4207283758914194,0.24980859644582476,0.5751811594202898
heldout_init,43,risk_set,token_position_increment_current,7,-0.021474169377896084,-0.11196145124716554,0.06625258799171845
