snapshot,cluster,cohort,run_id,arm,init_state_id,fold,fork_query,budget,candidate,success,grammar_surprise,clock_surprise,local1_surprise,no_prefix_surprise,candidate_phase,candidate_belief_entropy,next_word_rms,action_novelty,route_novelty,phenotype_entropy_mean,phenotype_entropy_terminal_late_layers,phenotype_entropy_late_flow_late_layers,phenotype_entropy_flow_slope_late_layers,phenotype_margin_mean,phenotype_margin_terminal_late_layers,phenotype_margin_flow_slope_late_layers,phenotype_top1_terminal_late_layers,phenotype_top4_terminal_late_layers,phenotype_soft_consensus_mean,phenotype_soft_consensus_terminal_late_layers,phenotype_top4_consensus_terminal_late_layers,phenotype_effective_rank_mean,phenotype_effective_rank_terminal_late_layers,phenotype_velocity_mean,phenotype_velocity_late_flow_late_layers,phenotype_support_switch_mean,phenotype_support_switch_late_flow_late_layers,phenotype_acceleration_mean,phenotype_acceleration_late_flow_late_layers,phenotype_layer_profile_disagreement_mean,phenotype_layer_profile_disagreement_terminal
formal80/i15_s1/delayed_+4,formal80/i15_s1,formal80,i15_s1,delayed_+4,15,3,34,16,2,0,0.006286672782152891,0.03525706008076668,-0.008081466890871525,-0.0411250963807106,0.6268224120140076,1.6894232034683228,0.6260152738690836,0.006524376301428531,0.3257400131104032,0.9943724870681763,0.9964420795440674,0.9970417022705078,-0.00020931128528900445,0.006206505466252565,0.0031335754320025444,8.28793563414365e-05,0.04214294254779816,0.15518996119499207,0.9393431544303894,0.9549506902694702,0.34779220819473267,0.23464687168598175,0.20349591970443726,0.006589410360902548,0.00934203714132309,0.24044373631477356,0.29379507899284363,0.009227725677192211,0.008392144925892353,0.02248377725481987,0.026364926248788834
formal80/i15_s1/delayed_+4,formal80/i15_s1,formal80,i15_s1,delayed_+4,15,3,34,16,3,0,0.1201915368437767,0.17965815961360931,0.17841745913028717,0.15714222192764282,0.6898666620254517,1.279654860496521,0.7760510173159356,0.007357079532933253,0.22365161979451453,0.994408130645752,0.9964607954025269,0.9970007538795471,-0.00019303524459246546,0.00641848286613822,0.002996299881488085,-3.3116793929366395e-05,0.04195640981197357,0.15470850467681885,0.9403935670852661,0.9538872241973877,0.3883116841316223,0.2287580668926239,0.20337456464767456,0.006763665471225977,0.009939673356711864,0.24688312411308289,0.23434342443943024,0.009417196735739708,0.008667177520692348,0.02291533164680004,0.026941509917378426
formal80/i15_s1/delayed_+8,formal80/i15_s1,formal80,i15_s1,delayed_+8,15,3,38,16,0,0,0.15401898324489594,0.30035868287086487,0.36020272970199585,0.38419827818870544,0.7388346791267395,0.7188666462898254,0.8595343463091026,0.009400823805046992,0.20686016310177863,0.994759738445282,0.9965639114379883,0.9971674084663391,-0.00018988522060681134,0.005959414876997471,0.00271882233209908,-1.5996702131815255e-05,0.04181114584207535,0.1552692949771881,0.9404207468032837,0.9555320739746094,0.4163636565208435,0.23567041754722595,0.2038320153951645,0.006819836795330048,0.009838969446718693,0.25836580991744995,0.24646462500095367,0.009518235921859741,0.008195184171199799,0.024578433483839035,0.02881517820060253
formal80/i15_s1/delayed_+8,formal80/i15_s1,formal80,i15_s1,delayed_+8,15,3,38,16,1,0,0.08598215878009796,0.17551526427268982,0.2233765423297882,0.178538516163826,0.7520704865455627,0.8283466696739197,0.7571554184746477,0.007916565892805219,0.16221779612720344,0.9947907328605652,0.996478796005249,0.9971258640289307,-0.00020528851018752903,0.005680397618561983,0.0026411418803036213,-1.4313535757537466e-05,0.041803836822509766,0.1550264060497284,0.941464900970459,0.9550657272338867,0.3770562708377838,0.2331743985414505,0.20145490765571594,0.006710491143167019,0.009616604074835777,0.26041123270988464,0.2585858404636383,0.009419350884854794,0.008229073137044907,0.022227447479963303,0.026543404906988144
formal80/i15_s1/delayed_+8,formal80/i15_s1,formal80,i15_s1,delayed_+8,15,3,38,16,2,0,-0.032365474849939346,0.01576884463429451,-0.05749516934156418,-0.09849138557910919,0.7747054100036621,0.9732032418251038,0.6423661794649196,0.008089156458612645,0.20430649456870179,0.994733452796936,0.9965554475784302,0.9971420764923096,-0.00019996527407784015,0.0057960874401032925,0.002696612384170294,1.3576323908637278e-05,0.04185713082551956,0.15525496006011963,0.9405413866043091,0.9536893963813782,0.3467532694339752,0.23073621094226837,0.2041333019733429,0.006703792605549097,0.009421839378774166,0.25893938541412354,0.2585858404636383,0.0093077402561903,0.008162216283380985,0.020241936668753624,0.023261571303009987
formal80/i15_s1/delayed_+8,formal80/i15_s1,formal80,i15_s1,delayed_+8,15,3,38,16,3,0,0.3290954828262329,0.32953616976737976,0.24254216253757477,0.19307149946689606,0.7488046288490295,0.9950099587440491,0.7392862891329605,0.01041585391381308,0.24587536560343554,0.9947698712348938,0.9964146614074707,0.9969993233680725,-0.00020696467254310846,0.005728567950427532,0.003175218589603901,3.108662349404767e-05,0.04212255775928497,0.15527886152267456,0.9418614506721497,0.955091118812561,0.3912554085254669,0.22689282894134521,0.19974641501903534,0.006530489772558212,0.009315169416368008,0.23514068126678467,0.27474749088287354,0.00911527220159769,0.008238657377660275,0.021430309861898422,0.02769799903035164
formal80/i15_s1/control,formal80/i15_s1,formal80,i15_s1,control,15,3,17,16,0,0,-0.10015039891004562,-0.09944836050271988,-0.09520072489976883,-0.05418451875448227,0.9582188725471497,0.0025566003751009703,0.6424139532546019,0.010001396526121009,0.1899201180887537,0.9965850710868835,0.9969868659973145,0.997298002243042,-0.00013796488929074258,0.0028826058842241764,0.002245821990072727,4.1722840251168236e-05,0.04045065492391586,0.1520702838897705,0.941633403301239,0.945618748664856,0.19021645188331604,0.2399677336215973,0.2263629138469696,0.007099024951457977,0.009484362788498402,0.22484846413135529,0.23722942173480988,0.009706651791930199,0.008344545029103756,0.014561901800334454,0.013009785674512386
formal80/i15_s1/control,formal80/i15_s1,formal80,i15_s1,control,15,3,17,16,1,0,-0.09673148393630981,-0.09599630534648895,-0.09152538329362869,0.054168783128261566,0.9582919478416443,0.0011454300256446004,0.63300700355571,0.011112091449993294,0.18687548223906975,0.9965630769729614,0.9968498945236206,0.9971652626991272,-0.00014825300604570657,0.0026940112002193928,0.002197274938225746,7.458442269125953e-05,0.04060516506433487,0.15282423794269562,0.9419381022453308,0.944114625453949,0.17991343140602112,0.2402116358280182,0.23222436010837555,0.007174336351454258,0.00984600093215704,0.22890691459178925,0.24646465480327606,0.00971471332013607,0.008516247384250164,0.013287554495036602,0.011060222052037716
formal80/i15_s1/control,formal80/i15_s1,formal80,i15_s1,control,15,3,17,16,2,0,-0.03791847452521324,-0.03719723969697952,-0.03205839544534683,0.21970206499099731,0.9582998156547546,0.0013677974930033088,0.7512303858566706,0.01010702118559783,0.28178235604757335,0.9966389536857605,0.9970104098320007,0.99737548828125,-0.00011750423436751589,0.002754532266408205,0.0018365677678957582,-5.537248944165185e-05,0.04001763463020325,0.1520736813545227,0.9422963857650757,0.9452332258224487,0.17445886135101318,0.23676559329032898,0.2262117862701416,0.007447829935699701,0.010129694826900959,0.25597405433654785,0.2525252401828766,0.010109595023095608,0.008715406991541386,0.01339503563940525,0.011590533889830112
formal80/i15_s1/control,formal80/i15_s1,formal80,i15_s1,control,15,3,17,16,3,0,-0.21904653310775757,-0.21832551062107086,-0.2138502150774002,-0.05419715866446495,0.9582829475402832,0.001591801061294973,0.6098099451914855,0.008128026694143819,0.17920696796404775,0.9965699315071106,0.9969209432601929,0.9972822070121765,-0.00012930089724250138,0.002680701669305563,0.002298586070537567,1.7763934010872617e-05,0.040729232132434845,0.1530415117740631,0.9408785104751587,0.9442263841629028,0.16337662935256958,0.243208646774292,0.23239761590957642,0.0072493948973715305,0.010130994021892548,0.23649351298809052,0.26955267786979675,0.009771167300641537,0.008698727004230022,0.014379413798451424,0.013464991934597492
formal80/i15_s2/triggered,formal80/i15_s2,formal80,i15_s2,triggered,15,3,29,16,0,0,0.2343183159828186,0.297464519739151,0.2276555597782135,0.22526657581329346,0.5483516454696655,1.7660548686981201,0.895276709191597,0.00813263300745316,0.21670894658001721,0.9942107200622559,0.9963693022727966,0.9969680309295654,-0.00021508535428438336,0.005978456698358059,0.0019864016212522984,7.910182466730475e-05,0.04110445827245712,0.15522798895835876,0.9387630224227905,0.9552347660064697,0.3959307372570038,0.2361518144607544,0.20052650570869446,0.006755756679922342,0.009567459113895893,0.25651514530181885,0.2222222238779068,0.00943842250853777,0.00859342236071825,0.02510506473481655,0.02968521974980831
formal80/i15_s2/triggered,formal80/i15_s2,formal80,i15_s2,triggered,15,3,29,16,1,0,-0.09791284799575806,-0.0861189216375351,-0.14202585816383362,-0.006070910952985287,0.5888129472732544,2.1090707778930664,0.6856670400500919,0.006329990459668278,0.20024246216514985,0.9942015409469604,0.9963532090187073,0.9969509243965149,-0.00020318465249147266,0.006018544547259808,0.0021070705261081457,6.0848531575175e-05,0.041092853993177414,0.15494859218597412,0.939183235168457,0.9553516507148743,0.3170562982559204,0.23503923416137695,0.20402006804943085,0.006660427898168564,0.009416644461452961,0.24469693005084991,0.24040402472019196,0.009332222864031792,0.008177738636732101,0.02652614749968052,0.02684701792895794
formal80/i15_s2/triggered,formal80/i15_s2,formal80,i15_s2,triggered,15,3,29,16,2,0,0.10487193614244461,0.10645376145839691,0.15117411315441132,0.22866125404834747,0.6543723940849304,2.0378029346466064,0.8168846994706322,0.007772462706598508,0.23145715988088034,0.9942644238471985,0.9964274168014526,0.9970912933349609,-0.00020868127467110753,0.006034603342413902,0.0018892812076956034,3.892295717378147e-05,0.04118163883686066,0.15526629984378815,0.9389203786849976,0.9547169208526611,0.3765367865562439,0.23771731555461884,0.20517343282699585,0.006880154367536306,0.010240553878247738,0.22558441758155823,0.22828282415866852,0.00939838495105505,0.008564367890357971,0.026586350053548813,0.02892984449863434
formal80/i15_s2/triggered,formal80/i15_s2,formal80,i15_s2,triggered,15,3,29,16,3,0,0.005977960769087076,0.008878248743712902,-0.015512099489569664,0.05021724849939346,0.6328597068786621,1.943113923072815,0.810767953781718,0.006288835530063106,0.16446074795674487,0.9942486882209778,0.9961897730827332,0.9968153834342957,-0.00022921129129827023,0.005996524356305599,0.0016756477998569608,5.355253233574331e-05,0.04097624123096466,0.15557801723480225,0.9414067268371582,0.9551410675048828,0.3625108003616333,0.22754566371440887,0.2016718089580536,0.006489431951195002,0.009186938405036926,0.24777057766914368,0.23232321441173553,0.009299525991082191,0.008082503452897072,0.02629658207297325,0.027261022478342056
formal80/i15_s2/delayed_+4,formal80/i15_s2,formal80,i15_s2,delayed_+4,15,3,33,16,0,0,0.020260630175471306,-0.0071876272559165955,0.09597095847129822,0.12126246094703674,0.8047391772270203,1.5351924896240234,0.5958796040085851,0.006100523416731434,0.1590127075202565,0.9945734739303589,0.9964805841445923,0.997119665145874,-0.00019311037613078952,0.005882788449525833,0.0020377172622829676,-1.5954063201206736e-05,0.04125407338142395,0.15494558215141296,0.9361680746078491,0.9530942440032959,0.31515151262283325,0.24791955947875977,0.2105030119419098,0.006923777516931295,0.00976654700934887,0.2300216406583786,0.2181818038225174,0.009313421323895454,0.008260074071586132,0.020330967381596565,0.02203945443034172
formal80/i15_s2/delayed_+4,formal80/i15_s2,formal80,i15_s2,delayed_+4,15,3,33,16,1,0,-0.09677133709192276,-0.10312677919864655,-0.02476569637656212,-0.025257820263504982,0.7810021042823792,1.6677403450012207,0.581805164642262,0.006782524770917191,0.1302120457469969,0.994634747505188,0.996479868888855,0.9971339106559753,-0.00019589049043133855,0.005894589237868786,0.002380362246185541,1.967709522432415e-06,0.04148416966199875,0.15467432141304016,0.9381837844848633,0.9539708495140076,0.3217316269874573,0.2414722889661789,0.2089024931192398,0.006831715349107981,0.009942934848368168,0.24112553894519806,0.24242424964904785,0.009301504120230675,0.008442034013569355,0.020357565954327583,0.022599922493100166
formal80/i15_s2/delayed_+4,formal80/i15_s2,formal80,i15_s2,delayed_+4,15,3,33,16,2,0,-0.06634555757045746,-0.051180336624383926,-0.016777554526925087,-0.00011854431068059057,0.769501805305481,1.6600490808486938,0.6124141322293333,0.006546111037605858,0.12733060125980727,0.9946402311325073,0.9965354204177856,0.9972025752067566,-0.0001965609408216551,0.005729511845856905,0.002144511789083481,3.949204983655363e-05,0.04144659265875816,0.15539810061454773,0.9379473924636841,0.953338623046875,0.33696967363357544,0.2428426742553711,0.20830851793289185,0.0068567050620913506,0.009880025871098042,0.23764069378376007,0.23434342443943024,0.009244384244084358,0.008245696313679218,0.022401029244065285,0.02418336644768715
formal80/i15_s2/delayed_+4,formal80/i15_s2,formal80,i15_s2,delayed_+4,15,3,33,16,3,0,0.025959519669413567,0.06267707049846649,0.0591522715985775,0.0513785295188427,0.7047936320304871,1.6605045795440674,0.7204786850565157,0.006102228367471712,0.1602549317066191,0.9946292042732239,0.9965214133262634,0.9971536993980408,-0.00019709269690793008,0.005724021233618259,0.0021431674249470234,-9.469281394558493e-06,0.04143860563635826,0.15544924139976501,0.9378969073295593,0.9539635181427002,0.36181819438934326,0.24091875553131104,0.20758426189422607,0.006937420926988125,0.009905102662742138,0.24277052283287048,0.2242424041032791,0.009547323919832706,0.008630022406578064,0.022773394361138344,0.026658091694116592
formal80/i15_s2/delayed_+8,formal80/i15_s2,formal80,i15_s2,delayed_+8,15,3,37,16,0,0,-0.14162270724773407,-0.1424790471792221,-0.07729870826005936,-0.12070082128047943,0.9298591613769531,0.45246192812919617,0.6831872052902016,0.006449768658134068,0.18532537819769274,0.9952781796455383,0.9963939189910889,0.99704509973526,-0.00020619016140699387,0.005129239987581968,0.0023901527747511864,1.6446456356788985e-05,0.041481293737888336,0.15504534542560577,0.941485583782196,0.9531859159469604,0.3088311553001404,0.23318879306316376,0.20688053965568542,0.0067725093103945255,0.009626753628253937,0.25281384587287903,0.24242424964904785,0.009344793856143951,0.008020018227398396,0.018676120787858963,0.019756069406867027
formal80/i15_s2/delayed_+8,formal80/i15_s2,formal80,i15_s2,delayed_+8,15,3,37,16,1,0,-0.007992489263415337,-0.010910767130553722,-0.017993027344346046,-0.06787488609552383,0.9406020045280457,0.2915553152561188,0.7305092343228786,0.007245436621598688,0.17977127284834046,0.9953648447990417,0.996354341506958,0.9969998002052307,-0.00021683085651602596,0.004946825094521046,0.0023249099031090736,1.2015867469017394e-05,0.04147908836603165,0.15508390963077545,0.9434971809387207,0.9527866244316101,0.3301298916339874,0.22560641169548035,0.2051917016506195,0.006602388806641102,0.009550153277814388,0.24759741127490997,0.2585858404636383,0.009334206581115723,0.00827962439507246,0.018259773030877113,0.021869059652090073
formal80/i15_s2/delayed_+8,formal80/i15_s2,formal80,i15_s2,delayed_+8,15,3,37,16,2,0,0.1012871190905571,0.09960315376520157,0.21573419868946075,0.17134030163288116,0.9101061224937439,0.4508133828639984,0.7886297289142595,0.007438460894729411,0.2411105797926975,0.9952505230903625,0.9963672161102295,0.9970467686653137,-0.00020377997134346515,0.005096085369586945,0.0024844335857778788,-7.962680683704093e-05,0.041529059410095215,0.1555056869983673,0.9399352073669434,0.9525824785232544,0.33411258459091187,0.23752200603485107,0.20890161395072937,0.0070233820006251335,0.010248790495097637,0.260800838470459,0.22914862632751465,0.009645265527069569,0.008595806546509266,0.018630441278219223,0.02148098312318325
formal80/i15_s2/delayed_+8,formal80/i15_s2,formal80,i15_s2,delayed_+8,15,3,37,16,3,0,0.08500497788190842,0.08093289285898209,0.3329070210456848,0.2963089346885681,0.9475600719451904,0.16789162158966064,0.7192252954090571,0.007691578331617471,0.2558738943022008,0.9952512979507446,0.996509850025177,0.9971988797187805,-0.00018134262063540518,0.005137389060109854,0.002423422411084175,-1.2721121493086684e-05,0.041503001004457474,0.1550615131855011,0.9391905069351196,0.9536106586456299,0.3296969532966614,0.2420918196439743,0.21024872362613678,0.007140256464481354,0.010852843523025513,0.24724026024341583,0.31313130259513855,0.009436378255486488,0.008566118776798248,0.0180523581802845,0.022451480850577354
formal80/i15_s2/control,formal80/i15_s2,formal80,i15_s2,control,15,3,19,16,0,0,-0.15991491079330444,-0.16730564832687378,-0.32783806324005127,-0.26113730669021606,0.9362803101539612,0.2919704020023346,0.7037479674331424,0.0065891811583154315,0.20128527043618988,0.9920576214790344,0.9974660277366638,0.9977832436561584,-0.00012013984087388963,0.009665973484516144,0.0023331877309828997,9.193766163662076e-05,0.040062349289655685,0.1502951830625534,0.9351024627685547,0.9530652165412903,0.1648484766483307,0.23320193588733673,0.2092270851135254,0.0060462020337581635,0.008713815361261368,0.24820344150066376,0.28484848141670227,0.008706239983439445,0.008329830132424831,0.02289363369345665,0.01967984437942505
formal80/i15_s2/control,formal80/i15_s2,formal80,i15_s2,control,15,3,19,16,1,0,-0.09343848377466202,-0.10499870032072067,-0.22935426235198975,-0.1519092321395874,0.9319167137145996,0.3922399878501892,0.7543624374234579,0.007572072550293404,0.20821867684780748,0.9920637011528015,0.997423529624939,0.997789204120636,-0.00012143453204771504,0.009799441322684288,0.002215316519141197,6.456679693656042e-05,0.04005708917975426,0.1507025957107544,0.9348157048225403,0.9526020288467407,0.19610390067100525,0.23508310317993164,0.2105017602443695,0.006089319474995136,0.008978381752967834,0.2676948010921478,0.29062047600746155,0.008808906190097332,0.008566920645534992,0.023851707577705383,0.02145257219672203
formal80/i15_s2/control,formal80/i15_s2,formal80,i15_s2,control,15,3,19,16,2,0,-0.13533002138137817,-0.14051610231399536,-0.26793938875198364,-0.18076223134994507,0.9426300525665283,0.2311483919620514,0.6856300723115715,0.008110658780916167,0.19195343941453674,0.9920122027397156,0.9974305629730225,0.9978076815605164,-0.00011093255307059735,0.009841331280767918,0.0019128771964460611,2.469856735842768e-05,0.03988876938819885,0.15066206455230713,0.9334028959274292,0.951703667640686,0.1958441585302353,0.23969745635986328,0.21547535061836243,0.0063147274777293205,0.008962919935584068,0.2550541162490845,0.24040405452251434,0.008853207342326641,0.008505966514348984,0.021817918866872787,0.01988801546394825
formal80/i15_s2/control,formal80/i15_s2,formal80,i15_s2,control,15,3,19,16,3,0,-0.2075638324022293,-0.2122313678264618,-0.3239547610282898,-0.2216184437274933,0.9422226548194885,0.2234165519475937,0.6907812392763396,0.006704440236012357,0.19903925129960748,0.9920371770858765,0.9974936246871948,0.9978864789009094,-0.00011283990170340985,0.009890090674161911,0.002388646127656102,6.711309833917767e-05,0.04009831324219704,0.1502726674079895,0.9339261054992676,0.9524877071380615,0.22207793593406677,0.23691615462303162,0.2123529016971588,0.0061842347495257854,0.008911684155464172,0.24638529121875763,0.24646465480327606,0.008720695972442627,0.008250170387327671,0.023600278422236443,0.023685842752456665
cap52/i12_s3/triggered,cap52/i12_s3,cap52,i12_s3,triggered,12,1,31,16,0,0,-0.01608971878886223,-0.02219901606440544,0.39312055706977844,0.5106844305992126,0.9581701755523682,0.004175431560724974,0.5646484676669286,0.19927542987391203,0.22897358466778445,0.9951416254043579,0.996545672416687,0.9970785975456238,-0.00017534314247313887,0.00451520923525095,0.002739617833867669,5.470417090691626e-05,0.04123179614543915,0.15378832817077637,0.9373706579208374,0.9461327791213989,0.2369696944952011,0.24335339665412903,0.2269805669784546,0.007948203943669796,0.014156772755086422,0.246709942817688,0.33217892050743103,0.010390541516244411,0.011471278965473175,0.01958981528878212,0.01842902973294258
cap52/i12_s3/triggered,cap52/i12_s3,cap52,i12_s3,triggered,12,1,31,16,1,0,0.01630408503115177,0.010206243954598904,0.429195374250412,0.5486394166946411,0.9582265019416809,0.004526470322161913,0.5928302536903464,0.2449288340124373,0.3363142520789378,0.9951788783073425,0.9966460466384888,0.9972215294837952,-0.00015027595509309322,0.004326945170760155,0.0024746591225266457,-3.769541217479855e-05,0.04119693487882614,0.15416499972343445,0.9380237460136414,0.9479442238807678,0.2857142686843872,0.24308589100837708,0.21855980157852173,0.0075731598772108555,0.013392963446676731,0.23893937468528748,0.28484848141670227,0.009928028099238873,0.010587379336357117,0.019429126754403114,0.017385300248861313
cap52/i12_s3/triggered,cap52/i12_s3,cap52,i12_s3,triggered,12,1,31,16,2,0,-0.09268069267272949,-0.09875018149614334,0.29855942726135254,0.4093330502510071,0.9576048851013184,0.02194191701710224,0.546120283444162,0.19795801603963037,0.24568748748793331,0.9949806332588196,0.9964219331741333,0.9970991015434265,-0.0001788688387023285,0.0049811857752501965,0.002315167337656021,2.5756995455594733e-05,0.04105701670050621,0.1541101187467575,0.9358237385749817,0.9461920261383057,0.21324676275253296,0.24974243342876434,0.23301100730895996,0.007955397479236126,0.013305271975696087,0.24617962539196014,0.3393939435482025,0.010168922133743763,0.010395823046565056,0.01956106908619404,0.019841939210891724
cap52/i12_s3/triggered,cap52/i12_s3,cap52,i12_s3,triggered,12,1,31,16,3,0,0.14131958782672882,0.13521403074264526,0.5497515797615051,0.6672322154045105,0.9581447243690491,0.005661143455654383,0.43881003544218716,0.23493854117123908,0.3523996520248273,0.9950281381607056,0.9961557388305664,0.9969183802604675,-0.00020080912509001791,0.004664226435124874,0.004104547202587128,0.00012470819638110697,0.04231792688369751,0.15475940704345703,0.9339820146560669,0.9387226700782776,0.19298702478408813,0.25841403007507324,0.2539045810699463,0.008145609870553017,0.013469509780406952,0.24944806098937988,0.2969696819782257,0.010289342142641544,0.010475185699760914,0.019296182319521904,0.015879223123192787
cap52/i12_s3/delayed_+4,cap52/i12_s3,cap52,i12_s3,delayed_+4,12,1,35,16,0,0,-0.033529236912727356,-0.03328704833984375,0.08698183298110962,0.3663021922111511,0.9556477069854736,0.11308648437261581,0.7898855874761058,0.009459455947198266,0.16051114699931282,0.9863628149032593,0.9962804317474365,0.9968910813331604,-0.00021728746651206166,0.018168149515986443,0.003295930102467537,0.00012882036389783025,0.043264538049697876,0.1585080325603485,0.9265705347061157,0.9467304944992065,0.316363662481308,0.2322239875793457,0.2124015837907791,0.00656603928655386,0.0107820900157094,0.23584416508674622,0.260606050491333,0.00935326050966978,0.010165724903345108,0.03176433965563774,0.028267543762922287
cap52/i12_s3/delayed_+4,cap52/i12_s3,cap52,i12_s3,delayed_+4,12,1,35,16,1,0,0.010024924762547016,0.010247016325592995,0.23355205357074738,0.45269039273262024,0.9551251530647278,0.1197044625878334,0.8140573387064709,0.007764103612887567,0.19617172643549285,0.9862970113754272,0.9962059855461121,0.9968552589416504,-0.0002217090514022857,0.018236907199025154,0.003406884614378214,0.00021247344557195902,0.043634556233882904,0.15915733575820923,0.9248853921890259,0.9457883834838867,0.29930734634399414,0.24146082997322083,0.21748122572898865,0.006842659320682287,0.01115832943469286,0.2384415566921234,0.2222222089767456,0.009471291676163673,0.010334180667996407,0.03184644877910614,0.02732257731258869
cap52/i12_s3/delayed_+4,cap52/i12_s3,cap52,i12_s3,delayed_+4,12,1,35,16,2,0,0.055822234600782394,0.05610547959804535,0.20600953698158264,0.4557807743549347,0.9528783559799194,0.176076740026474,0.8212654341755337,0.007331353269431615,0.16440238844820804,0.9862569570541382,0.996259331703186,0.9968736171722412,-0.00021212028514128178,0.018363885581493378,0.002711973153054714,9.772238263394684e-05,0.04301093518733978,0.15882377326488495,0.9246538877487183,0.9464459419250488,0.3301298916339874,0.24048855900764465,0.21474330127239227,0.0067429267801344395,0.010971483774483204,0.23798701167106628,0.2202020287513733,0.009529916569590569,0.01021497044712305,0.031139036640524864,0.029788047075271606
cap52/i12_s3/delayed_+4,cap52/i12_s3,cap52,i12_s3,delayed_+4,12,1,35,16,3,0,-0.045808710157871246,-0.04481637850403786,0.012713044881820679,0.3119765520095825,0.94859379529953,0.29416584968566895,0.7903747766570911,0.007875099750743996,0.12704582989745727,0.9862734079360962,0.9961965084075928,0.9968311190605164,-0.00022205006098374724,0.018286971375346184,0.0027216379530727863,0.000138779534609057,0.04307539761066437,0.15869902074337006,0.9245229959487915,0.9458848237991333,0.3172294497489929,0.24044767022132874,0.2162761390209198,0.006971433758735657,0.011021412909030914,0.24017317593097687,0.23924963176250458,0.009526163339614868,0.00996185839176178,0.031494636088609695,0.028980789706110954
cap52/i12_s3/control,cap52/i12_s3,cap52,i12_s3,control,12,1,17,16,0,0,0.2927018404006958,0.18141376972198486,0.42224711179733276,0.6905626058578491,0.9439868330955505,0.25642266869544983,0.4075033657699666,0.22387653096690346,0.3607752510723034,0.9927548170089722,0.9964331388473511,0.9970527291297913,-0.0001920815702760592,0.00906337983906269,0.0017714201239868999,4.6313372877193615e-05,0.04134587198495865,0.15582585334777832,0.9304680824279785,0.9453533291816711,0.24173161387443542,0.2523776888847351,0.23614512383937836,0.008033914491534233,0.01328519731760025,0.22956709563732147,0.260606050491333,0.010332592763006687,0.00966449175029993,0.022868134081363678,0.02535880170762539
cap52/i12_s3/control,cap52/i12_s3,cap52,i12_s3,control,12,1,17,16,1,0,0.16431309282779694,0.08844936639070511,0.27815738320350647,0.5143188238143921,0.8149426579475403,0.9353753328323364,0.46701041463148196,0.17569042635502752,0.3243210610183553,0.9926190376281738,0.9965201616287231,0.9970288276672363,-0.00017852782912086695,0.009313804097473621,0.0021473378874361515,-1.9051496565225534e-05,0.04173733666539192,0.15629860758781433,0.9278376698493958,0.9448912143707275,0.22744588553905487,0.2605634331703186,0.2420547604560852,0.007968137972056866,0.012377639301121235,0.2237229347229004,0.2505050599575043,0.010251746512949467,0.01049633789807558,0.022936826571822166,0.02673426643013954
cap52/i12_s3/control,cap52/i12_s3,cap52,i12_s3,control,12,1,17,16,2,0,0.27710774540901184,0.16362549364566803,0.4147835671901703,0.6936683058738708,0.956964910030365,0.02916395477950573,1.065529192725253,0.14445207852616998,0.5542473483712472,0.9926759004592896,0.9965247511863708,0.9969656467437744,-0.0001514492614660412,0.009743244387209415,0.002392868045717478,-0.00030626027728430927,0.04174405336380005,0.156314417719841,0.9305721521377563,0.945411205291748,0.2718614637851715,0.25114530324935913,0.23637312650680542,0.008463813923299313,0.015010380186140537,0.2549242377281189,0.3010101020336151,0.01066112332046032,0.012047278694808483,0.02402375265955925,0.027681346982717514
cap52/i12_s3/control,cap52/i12_s3,cap52,i12_s3,control,12,1,17,16,3,0,0.22227489948272705,0.11021632701158524,0.3574564456939697,0.633989155292511,0.9488765001296997,0.17252759635448456,0.5663615688947228,0.14382080743785758,0.30405913060524425,0.9927953481674194,0.9964178800582886,0.9970862865447998,-0.0001720081636449322,0.009231340140104294,0.0023512328043580055,-9.301934915129095e-05,0.042255714535713196,0.15753160417079926,0.930801272392273,0.9446720480918884,0.2419913411140442,0.2525130808353424,0.24144098162651062,0.008085938170552254,0.01341913640499115,0.24386362731456757,0.2646464407444,0.01034474465996027,0.009638792835175991,0.02402346394956112,0.026152675971388817
cap52/i2_s0/triggered,cap52/i2_s0,cap52,i2_s0,triggered,2,1,39,16,0,0,-0.0015409954357892275,0.13022609055042267,-0.025458570569753647,0.16590516269207,0.543637216091156,1.422301173210144,0.8590190751799031,0.1736947537633401,0.23725233794131403,0.982096791267395,0.9954431653022766,0.9960277676582336,-0.0002455046633258462,0.018894976004958153,0.002850613556802273,7.134565385058522e-05,0.04365503042936325,0.16190962493419647,0.9144973754882812,0.9383797645568848,0.2781818211078644,0.24606923758983612,0.23298126459121704,0.007104828022420406,0.010963612236082554,0.224826842546463,0.23232322931289673,0.009542692452669144,0.009156347252428532,0.03807733580470085,0.03396598622202873
cap52/i2_s0/triggered,cap52/i2_s0,cap52,i2_s0,triggered,2,1,39,16,1,0,0.06251736730337143,0.18387377262115479,0.07560701668262482,0.2293025553226471,0.5938676595687866,1.781100869178772,0.8581608839790833,0.06336896008429004,0.1982968151654964,0.982204794883728,0.9957622289657593,0.9962606430053711,-0.00020124840375501662,0.01840074732899666,0.002053026109933853,-8.227145372075029e-06,0.04265531525015831,0.1603589653968811,0.9156402349472046,0.9424148797988892,0.29151517152786255,0.24592344462871552,0.22480429708957672,0.006744031794369221,0.01025823038071394,0.23126623034477234,0.2969696819782257,0.009322687052190304,0.008795436471700668,0.03637941926717758,0.03268248215317726
