snapshot,episode,fork_step,candidate_i,candidate_j,d_action,d_physics,proxy_outcome_gap,dX_arm_qpos_endpoint_native,dX_eef_position_endpoint_m,dX_gripper_qpos_endpoint_native,dX_object_joint_endpoint_native,dX_object_orientation_endpoint_rad,dX_object_translation_endpoint_m,d_action_full_gripper,d_action_rms,d_physics_component_count,proxy_command_redundancy,proxy_control_equivalence,proxy_critical_microdifference,proxy_outcome_i,proxy_outcome_j,proxy_physics_amplification,d_route,action_stratum,outcome_relation
ep0/t12,0,12,13,22,0.1891543057497724,0.4065928958954506,0.002084075380010625,0.00745570582790797,0.0007415624375464513,0.0007555918875523854,2.5500053116953134e-05,0.0,0.0,0.19015470854095332,0.0734041351318892,6,False,False,False,-0.1427596281228811,-0.14484370350289172,False,0.023842998373742964,middle,ambiguous
ep0/t12,0,12,13,23,0.19409176303969528,0.6779937032042904,0.002122859815327699,0.008470179326576573,0.0016257631033948896,0.001584470935671859,0.0002960784281137919,0.0,0.0,0.19522989041182798,0.0785620363464611,6,False,False,False,-0.1427596281228811,-0.1448824879382088,False,0.022424792852332506,middle,ambiguous
ep0/t12,0,12,13,24,0.16057022931844397,0.8608589194376881,1.2695748053292988e-05,0.009981907015126449,0.0020897250080860854,0.0020612732768334804,0.00040380397459790053,0.0,0.0,0.16198473813280895,0.062016769281309544,6,False,False,False,-0.1427596281228811,-0.1427469323748278,False,0.022374719773133152,middle,ambiguous
ep0/t12,0,12,13,25,0.15953124668189833,0.07710353850116931,0.004304999321098901,0.0006262748608150778,0.00014468649819191217,8.552775220850558e-05,0.0001542630218770955,0.0,0.0,0.1614353764881975,0.062807033611161,6,False,False,False,-0.1427596281228811,-0.14706462744398,False,0.025009042080527195,middle,ambiguous
ep0/t12,0,12,13,26,0.21154706896449418,0.7248762811192923,0.0014581662804563633,0.007188558762987744,0.001711148222292506,0.0016636139865605455,0.0006932242525818968,0.0,0.0,0.2139513199918436,0.08533300376536045,6,False,False,False,-0.1427596281228811,-0.14421779440333746,False,0.026008397150761454,middle,ambiguous
ep0/t12,0,12,13,27,0.18650634249270068,0.5435660739215582,0.003358511537536052,0.008795451541321313,0.0011659811064407045,0.0010655217738749839,0.000296578472246678,0.0,0.0,0.18830986055095872,0.07562222890952948,6,False,False,False,-0.1427596281228811,-0.14611813966041715,False,0.023435353788790858,middle,ambiguous
ep0/t12,0,12,13,28,0.16815427038300473,0.250090254609879,0.00345501076347815,0.004599105314601397,0.0005070200965603362,0.000407668840922354,0.0001429993117181695,0.0,0.0,0.16961778737909383,0.06556864905840978,6,False,False,False,-0.1427596281228811,-0.14621463888635924,False,0.02273371610017091,middle,ambiguous
ep0/t12,0,12,13,29,0.20082047888521282,0.40305925032673634,0.0031290690037885094,0.004687876942541446,0.0007329905277407662,0.0006026335038571217,0.0006678396301135248,0.0,0.0,0.20262558940172593,0.07968003105175277,6,False,False,False,-0.1427596281228811,-0.1458886971266696,False,0.024241434553061235,middle,ambiguous
ep0/t12,0,12,13,30,0.15482080447339902,0.28091064661984083,0.0020470246920686885,0.0035213611214048304,0.0006472318722592624,0.0006803112307981472,3.3309904199700874e-05,0.0,0.0,0.1571286147597995,0.06263174792711361,6,False,False,False,-0.1427596281228811,-0.14480665281494978,False,0.02256109459146203,middle,ambiguous
ep0/t12,0,12,13,31,0.19943286729196202,0.4416340486021798,0.0007564686575302071,0.007340084159919029,0.0009648201307795472,0.0008305703169105184,0.0002447421594821114,0.0,0.0,0.2006347836825154,0.07783404293991462,6,False,False,False,-0.1427596281228811,-0.1420031594653509,False,0.024941063723232005,middle,ambiguous
ep0/t12,0,12,14,15,0.15667428451525156,0.5290772162249922,0.004466788502391517,0.009813001262160627,0.0008701001507255071,0.0007373461484293902,0.0005119717692861763,0.0,0.0,0.15832780363293447,0.061771016349822565,6,False,False,False,-0.1466383779221863,-0.1421715894197948,False,0.023666663565278422,middle,ambiguous
ep0/t12,0,12,14,16,0.1639392058598824,0.37265094599414955,0.001174885487067373,0.007818904656930682,0.0004569271520996213,0.00017578051933795887,0.0004095368937889101,0.0,0.0,0.1653264845745453,0.06517856785201905,6,False,False,False,-0.1466383779221863,-0.14546349243511894,False,0.023436285282598446,middle,ambiguous
ep0/t12,0,12,14,17,0.16418917901186703,0.5798699123973972,0.002064218306647103,0.008000359322849251,0.0013154343551085022,0.0012398275567025196,0.00040316119609901905,0.0,0.0,0.16660817775401032,0.06640277920631585,6,False,False,False,-0.1466383779221863,-0.1445741596155392,False,0.0214036121334955,middle,ambiguous
ep0/t12,0,12,14,18,0.15664814496112206,0.4457665015174344,0.004446966356611681,0.004984453178834697,0.0009854974277240774,0.0009499574360085385,0.0004880557042951789,0.0,0.0,0.15905102002908694,0.06281866895825493,6,False,False,False,-0.1466383779221863,-0.14219141156557463,False,0.02365957375268704,middle,ambiguous
ep0/t12,0,12,14,19,0.1832872577230038,0.6042326846323465,0.000186209384127084,0.009219762411462839,0.0003662643271948674,0.00022843624355697208,0.0011342048171107814,0.0,0.0,0.1848134436514001,0.07340265491746703,6,False,False,False,-0.1466383779221863,-0.1468245873063134,False,0.022578972626222972,middle,ambiguous
ep0/t12,0,12,14,20,0.15866742649777532,0.28535261826945385,0.00021911949400196806,0.005419440295087847,0.000451777589509603,0.00044311113613686723,0.00020630336093706102,0.0,0.0,0.1601042140933132,0.06294957308465646,6,False,False,False,-0.1466383779221863,-0.14641925842818435,False,0.021745069160606655,middle,ambiguous
ep0/t12,0,12,14,21,0.1670252158980418,0.6001538360212796,0.004380809811775743,0.007422322021040945,0.0015093494622060763,0.0013536709462379315,0.0003537773522438745,0.0,0.0,0.16824799013363773,0.06578622411229122,6,False,False,False,-0.1466383779221863,-0.14225756811041057,False,0.022641926196188013,middle,ambiguous
ep0/t12,0,12,14,22,0.18032588447923095,0.4031533231455822,0.0017946744192945951,0.00889531312606869,0.0005518720494035391,0.0002609411943784298,0.00030197339225351616,0.0,0.0,0.182112762453516,0.07249053447396053,6,False,False,False,-0.1466383779221863,-0.14484370350289172,False,0.026500700907259197,middle,ambiguous
ep0/t12,0,12,14,23,0.13998375167488436,0.3789928847964051,0.001755889983977521,0.004711055345462516,0.0005814992957084809,0.0005685101561245689,0.0006235518734842611,0.0,0.0,0.14205021885987518,0.05657482385934922,6,False,False,False,-0.1466383779221863,-0.1448824879382088,False,0.0216185449145942,middle,ambiguous
ep0/t12,0,12,14,24,0.1858026474106123,0.6311018468832784,0.003891445547358513,0.010073723111440499,0.0010454554380745435,0.0010452980499961967,0.0007312774199683698,0.0,0.0,0.18720715288100045,0.07222769258431028,6,False,False,False,-0.1466383779221863,-0.1427469323748278,False,0.021114442993064187,middle,ambiguous
ep0/t12,0,12,14,25,0.1629282290210436,0.5187092677500063,0.00042624952179368125,0.008048891766910985,0.001111544420048727,0.0011013685085844603,0.00017321042349337375,0.0,0.0,0.163694550312316,0.06473215899572483,6,False,False,False,-0.1466383779221863,-0.14706462744398,False,0.022469062238904033,middle,ambiguous
ep0/t12,0,12,14,26,0.20337760865881105,0.5383250087121264,0.0024205835188488567,0.006071943293582493,0.0006728335913415146,0.0006477367726122148,0.0010206976979523661,0.0,0.0,0.20452209809041588,0.08126898737767599,6,False,False,False,-0.1466383779221863,-0.14421779440333746,False,0.02279239022223614,middle,ambiguous
ep0/t12,0,12,14,27,0.1573731699579453,0.45724406745259843,0.0005202382617691681,0.010613836737338556,0.0008563558880447063,5.317137674911107e-05,3.089497312379127e-05,0.0,0.0,0.1594392477127428,0.06397313392150313,6,False,False,False,-0.1466383779221863,-0.14611813966041715,False,0.023276696110014792,middle,ambiguous
ep0/t12,0,12,14,28,0.14777496681995408,0.3492457262334949,0.00042373903582706984,0.004737600384149588,0.000615239118634975,0.0006084158318787418,0.0004704727570886388,0.0,0.0,0.1510690949384767,0.05958922809082414,6,False,False,False,-0.1466383779221863,-0.14621463888635924,False,0.020779156590081355,middle,ambiguous
ep0/t12,0,12,14,29,0.19762359482460376,0.5566056491214249,0.0007496807955167106,0.008510448981036381,0.0004938361607201859,0.0004135385725661461,0.0009953130754839941,0.0,0.0,0.19796230399467485,0.07848308351421306,6,False,False,False,-0.1466383779221863,-0.1458886971266696,False,0.023042105016695593,middle,ambiguous
ep0/t12,0,12,14,30,0.1563402395162343,0.43464005240573633,0.0018317251072365315,0.00946768755084256,0.00048035026776884393,0.00033601503344645996,0.00036078334957017017,0.0,0.0,0.1592541214321302,0.06445762326080588,6,False,False,False,-0.1466383779221863,-0.14480665281494978,False,0.024177987881354494,middle,ambiguous
ep0/t12,0,12,14,31,0.16467687690761193,0.2952093165704359,0.004635218456835427,0.003957066306601535,0.00032726361556111385,0.00018551853026846463,0.0005722156048525806,0.0,0.0,0.1655142902439322,0.06444810058011675,6,False,False,False,-0.1466383779221863,-0.1420031594653509,False,0.022314155435354376,middle,ambiguous
ep0/t12,0,12,15,16,0.16492156306808622,0.23028749833892911,0.0032919030153241435,0.002569805866170917,0.0005551471758124992,0.0005621835588806068,0.00010243487549726625,0.0,0.0,0.1655002759070859,0.06487563793916264,6,False,False,False,-0.1421715894197948,-0.14546349243511894,False,0.023387395112281013,middle,ambiguous
ep0/t12,0,12,15,17,0.16948409600736367,0.45025951126366986,0.0024025701957444134,0.0043442394394483845,0.0004776945479195336,0.000502857493176096,0.0009151329653851953,0.0,0.0,0.17039226319670436,0.0681777797305899,6,False,False,False,-0.1421715894197948,-0.1445741596155392,False,0.023484665325855525,middle,ambiguous
ep0/t12,0,12,15,18,0.15595773498262672,0.2636494535185021,1.982214577983532e-05,0.006179415367736095,0.00021054283831306998,0.00021275223076195937,2.3916064990997413e-05,0.0,0.0,0.1566806417965993,0.06042474220778551,6,False,False,False,-0.1421715894197948,-0.14219141156557463,False,0.023449291109227426,middle,ambiguous
ep0/t12,0,12,15,19,0.1756136307874935,0.3622202451724118,0.004652997886518601,0.0036943134825281575,0.0007969410134327477,0.0005092305110555941,0.000622233047824605,0.0,0.0,0.17743074418232374,0.06974346579658747,6,False,False,False,-0.1421715894197948,-0.1468245873063134,False,0.024076774695398703,middle,ambiguous
ep0/t12,0,12,15,20,0.1775895736017686,0.4128565997088344,0.0042476690083895485,0.006304538295172068,0.000579571852895331,0.0002946968946482782,0.0007182751302232373,0.0,0.0,0.17810656809641653,0.06968196246668178,6,False,False,False,-0.1421715894197948,-0.14641925842818435,False,0.02266915776493234,middle,ambiguous
ep0/t12,0,12,15,21,0.1692348153609495,0.31974304255080394,8.597869061577335e-05,0.005382915730205587,0.000646499730807891,0.000616403690476705,0.00015819441704230185,0.0,0.0,0.17022539492631977,0.0657249363881915,6,False,False,False,-0.1421715894197948,-0.14225756811041057,False,0.02431022895762732,middle,ambiguous
ep0/t12,0,12,15,22,0.18326590742659798,0.26215912560780597,0.0026721140830969214,0.004413968735040208,0.00046874651576085056,0.0004766924278242313,0.00020999837703266017,0.0,0.0,0.183986047829651,0.07166506566782412,6,False,False,False,-0.1421715894197948,-0.14484370350289172,False,0.024927285694919032,middle,ambiguous
ep0/t12,0,12,15,23,0.1739478873969345,0.634816839823541,0.0027108985184139955,0.01014955217149183,0.0014434467985273746,0.001305613627334723,0.00011158010419808485,0.0,0.0,0.17446596785847251,0.07255404611651652,6,False,False,False,-0.1421715894197948,-0.1448824879382088,False,0.024583274954942714,middle,ambiguous
ep0/t12,0,12,15,24,0.17007198170560248,0.8145554690129572,0.0005753429550330036,0.011907976347105907,0.001897297421370707,0.0017824026828795526,0.0002193056506821935,0.0,0.0,0.17106197275846272,0.06836435497864743,6,False,False,False,-0.1421715894197948,-0.1427469323748278,False,0.023330044714856186,middle,ambiguous
ep0/t12,0,12,15,25,0.18014796472993405,0.2594308921306715,0.004893038024185198,0.00422301005580015,0.0004280997629289045,0.0003644212436100021,0.0003387613457928025,0.0,0.0,0.18108408192637682,0.07130508479741794,6,False,False,False,-0.1421715894197948,-0.14706462744398,False,0.023588033079931858,middle,ambiguous
ep0/t12,0,12,15,26,0.17457411251093374,0.6335485148627343,0.00204620498354266,0.007736829891595736,0.0015381766682564888,0.0013847306814556326,0.0005087259286661898,0.0,0.0,0.17615292657405324,0.07114698800415098,6,False,False,False,-0.1421715894197948,-0.14421779440333746,False,0.024762244129057788,middle,ambiguous
ep0/t12,0,12,15,27,0.1597180289012991,0.4094174080960074,0.0039465502406223485,0.005224466802750418,0.000876741664686476,0.0007866055419230452,0.00048107679616238503,0.0,0.0,0.16075263359315556,0.06532643927933915,6,False,False,False,-0.1421715894197948,-0.14611813966041715,False,0.024014036589310304,middle,ambiguous
ep0/t12,0,12,15,28,0.16224907470568545,0.23166170658930477,0.004043049466564447,0.0051944055277765525,0.00048681719046403274,0.00012921041800492122,4.149901219753754e-05,0.0,0.0,0.1650010988253048,0.06682387696626126,6,False,False,False,-0.1421715894197948,-0.14621463888635924,False,0.022502217737402935,middle,ambiguous
ep0/t12,0,12,15,29,0.20096135763922374,0.26627393783733166,0.003717107706874806,0.002200471059481118,0.0006872107799866785,0.0003238118700478649,0.00048334130619781773,0.0,0.0,0.20181291099066545,0.07868709698275834,6,False,False,False,-0.1421715894197948,-0.1458886971266696,False,0.02300320656179784,middle,ambiguous
ep0/t12,0,12,15,30,0.13695072213958376,0.18421572528380187,0.002635063395154985,0.0023549954000247793,0.0004114486430832179,0.0004014334976287475,0.00015118841971600616,0.0,0.0,0.1403466729471012,0.05564159467263894,6,False,False,False,-0.1421715894197948,-0.14480665281494978,False,0.023374765559308487,middle,ambiguous
ep0/t12,0,12,15,31,0.16936774564961168,0.36596760091949965,0.0001684299544439105,0.006978794175999509,0.0008751160151431118,0.0005518332509297074,6.024383556640434e-05,0.0,0.0,0.17006438419835412,0.07029031323797189,6,False,False,False,-0.1421715894197948,-0.1420031594653509,False,0.022870621811125,middle,ambiguous
ep0/t12,0,12,16,17,0.16796051079871574,0.5386364387599103,0.0008893328195797301,0.004696087441164378,0.0010307919991662665,0.0010649422337642247,0.0008126980898879291,0.0,0.0,0.16866469157638955,0.06919854896081049,6,False,False,False,-0.14546349243511894,-0.1445741596155392,False,0.023177828622879745,middle,ambiguous
ep0/t12,0,12,16,18,0.17925917589247126,0.3495163929334452,0.003272080869544308,0.005251671199056284,0.0007333883212462084,0.0007749095282384485,7.851881050626884e-05,0.0,0.0,0.17975449625575357,0.07130473927134982,6,False,False,False,-0.14546349243511894,-0.14219141156557463,False,0.024636454008290783,middle,ambiguous
ep0/t12,0,12,16,19,0.17123738841543815,0.3389012463804889,0.001361094871194457,0.003088663126350088,0.0006258734433920694,5.297949869945265e-05,0.0007246679233218712,0.0,0.0,0.17210787714475453,0.07070749639106098,6,False,False,False,-0.14546349243511894,-0.1468245873063134,False,0.023416443092314995,middle,ambiguous
ep0/t12,0,12,16,20,0.17498068917360984,0.3434581141764529,0.000955765993065405,0.004870461490717231,0.0005305731719956648,0.0002688426766005413,0.0006158402547259711,0.0,0.0,0.17555133639133144,0.0693008886923916,6,False,False,False,-0.14546349243511894,-0.14641925842818435,False,0.023294388427663636,middle,ambiguous
ep0/t12,0,12,16,21,0.16507285281001344,0.47565491877540667,0.00320592432470837,0.005380962076752862,0.0011706179884799642,0.001178587039731637,5.57595415450356e-05,0.0,0.0,0.1656276994057413,0.06703510227260855,6,False,False,False,-0.14546349243511894,-0.14225756811041057,False,0.021804995279078074,middle,ambiguous
ep0/t12,0,12,16,22,0.15727097187532096,0.17420961742773783,0.0006197889322272221,0.004052453542849852,0.00010625246106274981,8.549884327868652e-05,0.00010756350153539392,0.0,0.0,0.1579349779933092,0.06297716091616176,6,False,False,False,-0.14546349243511894,-0.14484370350289172,False,0.02134725316501202,middle,ambiguous
ep0/t12,0,12,16,23,0.15545391511428147,0.4380343007692339,0.000581004496910148,0.007864405210638834,0.0009568788139306817,0.0007434475132628155,0.0002140149796953511,0.0,0.0,0.15608477843914664,0.062068367153756576,6,False,False,False,-0.14546349243511894,-0.1448824879382088,False,0.022521587148302834,middle,ambiguous
ep0/t12,0,12,16,24,0.1663210957962576,0.6233107465400909,0.00271656006029114,0.010045722823767202,0.0013855824216641277,0.0012202235230828196,0.00032174052617945975,0.0,0.0,0.16711144200403702,0.06595302789216095,6,False,False,False,-0.14546349243511894,-0.1427469323748278,False,0.022629686952543037,middle,ambiguous
ep0/t12,0,12,16,25,0.15743149700309783,0.3867852306124732,0.0016011350088610543,0.004259950202902209,0.0009274936088506156,0.0009264745712566476,0.0002363264702955363,0.0,0.0,0.1579773030561395,0.06160104595440444,6,False,False,False,-0.14546349243511894,-0.14706462744398,False,0.02053412557071879,middle,ambiguous
ep0/t12,0,12,16,26,0.1934269730285263,0.4576961311192601,0.0012456980317814836,0.005342557750131438,0.0010638762359011956,0.0008225485469828682,0.000611160804163456,0.0,0.0,0.1950841098336563,0.08125714627712347,6,False,False,False,-0.14546349243511894,-0.14421779440333746,False,0.024791043204349522,middle,ambiguous
ep0/t12,0,12,16,27,0.15949203860449465,0.28267845961665816,0.000654647225298205,0.005139910899992535,0.0004944745538171026,0.00022443345441012152,0.0003786419206651188,0.0,0.0,0.16063352311907267,0.06209549715876445,6,False,False,False,-0.14546349243511894,-0.14611813966041715,False,0.023516099883948066,middle,ambiguous
ep0/t12,0,12,16,28,0.17419867631250743,0.22895523639462317,0.0007511464512403032,0.003680985721586519,0.000606838742550221,0.0004335459695927441,6.093586329972871e-05,0.0,0.0,0.17507094214244046,0.0691901632528007,6,False,False,False,-0.14546349243511894,-0.14621463888635924,False,0.02326685330691408,middle,ambiguous
ep0/t12,0,12,16,29,0.19664777853808293,0.2782165011773935,0.00042520469155066243,0.0012745366923467424,0.0006448636873936425,0.00023850972481699798,0.000585776181695084,0.0,0.0,0.19717217088135058,0.07849362934579843,6,False,False,False,-0.14546349243511894,-0.1458886971266696,False,0.02264400811136304,middle,ambiguous
ep0/t12,0,12,16,30,0.18408728490874834,0.11243629830885855,0.0006568396201691584,0.0022844468836669346,0.0001846746472581227,0.0001607908966524178,4.875354421873991e-05,0.0,0.0,0.18600728289155916,0.07641123550905078,6,False,False,False,-0.14546349243511894,-0.14480665281494978,False,0.025542349817931465,middle,ambiguous
ep0/t12,0,12,16,31,0.17249727696079903,0.245088730996929,0.003460332969768054,0.005095082440917613,0.0006589703271218338,1.7412076525271704e-05,0.0001626787110636706,0.0,0.0,0.1731471326957741,0.06902527987164125,6,False,False,False,-0.14546349243511894,-0.1420031594653509,False,0.02240207278599853,middle,ambiguous
ep0/t12,0,12,17,18,0.18400135383595523,0.4065321137379149,0.002382748049964578,0.003580012801116587,0.00033210112216043483,0.0002901196706692559,0.000891216900394198,0.0,0.0,0.18433715085784583,0.07438061966589282,6,False,False,False,-0.1445741596155392,-0.14219141156557463,False,0.02244918748403856,middle,ambiguous
ep0/t12,0,12,17,19,0.21778042431376146,0.784682619204805,0.002250427690774187,0.006960164536771316,0.0011703403346882237,0.0010119709739190663,0.0015373660132098003,0.0,0.0,0.21915606319179776,0.09041586526564396,6,False,False,False,-0.1445741596155392,-0.1468245873063134,False,0.02366770133134071,far,ambiguous
ep0/t12,0,12,17,20,0.14565469566379846,0.34986236385720754,0.001845098812645135,0.004043847104669113,0.0009448607977538024,0.0007967414350054867,0.00019685783516195805,0.0,0.0,0.14641252003278935,0.05772641039484742,6,False,False,False,-0.1445741596155392,-0.14641925842818435,False,0.02165074456498519,middle,ambiguous
ep0/t12,0,12,17,21,0.15114933005636774,0.3249536002301054,0.00231659150512864,0.002005598721201186,0.0002708283041556964,0.00011464797970714678,0.0007569385483428935,0.0,0.0,0.151839805428169,0.05971936097000974,6,False,False,False,-0.1445741596155392,-0.14225756811041057,False,0.01964013989404279,middle,ambiguous
ep0/t12,0,12,17,22,0.17743802889618784,0.5282212517719165,0.000269543887352508,0.0067208483482152385,0.0009416497199441728,0.0009794434028315574,0.0007051345883525352,0.0,0.0,0.17792801250960533,0.07220477514638358,6,False,False,False,-0.1445741596155392,-0.14484370350289172,False,0.022417835724247832,middle,ambiguous
ep0/t12,0,12,17,23,0.19078713402253064,0.8622743227086811,0.0003083283226695821,0.009149547525631576,0.0018963069353961457,0.0018082706685760334,0.0010267130695832802,0.0,0.0,0.19123516814469008,0.0786908246389474,6,False,False,False,-0.1445741596155392,-0.1448824879382088,False,0.022589880353827065,middle,ambiguous
ep0/t12,0,12,17,24,0.19275105516107435,1.056689960211564,0.0018272272407114099,0.011579434724767705,0.002356983859129456,0.002285077034650943,0.001134438616067389,0.0,0.0,0.19356696818449964,0.07864050200254724,6,False,False,False,-0.1445741596155392,-0.1427469323748278,False,0.02266283540611478,middle,ambiguous
ep0/t12,0,12,17,25,0.17320496312965722,0.258370733953611,0.0024904678284407844,0.001973788731580296,0.0003237563680424281,0.00013846900944000076,0.0005763716195923928,0.0,0.0,0.17432507689848756,0.06719641065740904,6,False,False,False,-0.1445741596155392,-0.14706462744398,False,0.023625311423885544,middle,ambiguous
ep0/t12,0,12,17,26,0.22958542540824917,0.9573123481377198,0.00035636521220175355,0.008168019475393395,0.001985812209203496,0.0018874328216658182,0.001423858894051385,0.0,0.0,0.23110448879530665,0.09648795427005041,6,False,False,False,-0.1445741596155392,-0.14421779440333746,False,0.02119288102372135,far,ambiguous
ep0/t12,0,12,17,27,0.17539568942128153,0.5979973227589116,0.001543980044877935,0.00821488635108206,0.0012986539489574247,0.001289375609077961,0.00043405616922281034,0.0,0.0,0.17673567313349905,0.06897745978704475,6,False,False,False,-0.1445741596155392,-0.14611813966041715,False,0.02283047987528305,middle,ambiguous
ep0/t12,0,12,17,28,0.1711689719584764,0.4616171304251922,0.0016404792708200333,0.004102948873955497,0.0007970074218994841,0.0006314466043270906,0.0008736339531876579,0.0,0.0,0.17306482269007958,0.06799389951518364,6,False,False,False,-0.1445741596155392,-0.14621463888635924,False,0.021623559007080392,middle,ambiguous
ep0/t12,0,12,17,29,0.2521196537605972,0.6846287512998435,0.0013145375111303925,0.0051933139476970135,0.0010218822887257653,0.0008264582195285562,0.001398474271583013,0.0,0.0,0.2529382012983589,0.10188339454278054,6,False,False,False,-0.1445741596155392,-0.1458886971266696,False,0.023822579063982788,far,ambiguous
ep0/t12,0,12,17,30,0.17340984590990924,0.48832250458693166,0.00023249319941057167,0.0047427596291411776,0.0008833479149521817,0.0009041549311801854,0.0007639445456691892,0.0,0.0,0.17564549466172902,0.0689574822790402,6,False,False,False,-0.1445741596155392,-0.14480665281494978,False,0.021599960878059377,middle,ambiguous
ep0/t12,0,12,17,31,0.18207699213815234,0.6239898150184887,0.002571000150188324,0.006719965063914151,0.001253591197288005,0.001054329189042211,0.0009753768009515998,0.0,0.0,0.18282350688886367,0.07207971219459776,6,False,False,False,-0.1445741596155392,-0.1420031594653509,False,0.02263956002851502,middle,ambiguous
ep0/t12,0,12,18,19,0.18007834598665648,0.47757700216666005,0.004633175740738765,0.007174474693837226,0.000853823110599153,0.0007219478148775148,0.0006461491128156024,0.0,0.0,0.18139835898565876,0.0702929251711804,6,False,False,False,-0.14219141156557463,-0.1468245873063134,False,0.02582912048401493,middle,ambiguous
ep0/t12,0,12,18,20,0.1723148474251201,0.36450124287029795,0.004227846862609713,0.003082656650127149,0.0006228749792073334,0.0005070058482775775,0.0006943590652322399,0.0,0.0,0.17261583557917115,0.06759236561006979,6,False,False,False,-0.14219141156557463,-0.14641925842818435,False,0.021448947707645966,middle,ambiguous
ep0/t12,0,12,18,21,0.16947397118987728,0.19866524090319038,6.615654483593802e-05,0.0026191872319628485,0.0005554587041588239,0.00040371412130642823,0.00013427835205130444,0.0,0.0,0.17007101763114046,0.06828059767677556,6,False,False,False,-0.14219141156557463,-0.14225756811041057,False,0.024189309182795823,middle,ambiguous
ep0/t12,0,12,18,22,0.20238709285517031,0.3845763033669972,0.002652291937317086,0.007034269912928877,0.0006568649279161245,0.0006894132481918524,0.00018608231204166276,0.0,0.0,0.20293861944344935,0.07822602379527355,6,False,False,False,-0.14219141156557463,-0.14484370350289172,False,0.02721360201120666,middle,ambiguous
ep0/t12,0,12,18,23,0.17562440771161336,0.6164070419761035,0.0026910763726341602,0.006806811581656153,0.0015668633634625259,0.0015183114377178676,0.00013549616918908226,0.0,0.0,0.1761487711928798,0.07289026748198675,6,False,False,False,-0.14219141156557463,-0.1448824879382088,False,0.022049419750949296,middle,ambiguous
ep0/t12,0,12,18,24,0.20783356361037905,0.8422180085191948,0.0005555208092531683,0.010550428189340077,0.002028887850035544,0.001995110080236583,0.0002432217156731909,0.0,0.0,0.20825868256693475,0.08352535469731305,6,False,False,False,-0.14219141156557463,-0.1427469323748278,False,0.02311828328726695,middle,ambiguous
ep0/t12,0,12,18,25,0.1595491600681783,0.20858878636303238,0.0048732158784053625,0.0037217973932902083,0.00023758288291943514,0.00015173341694338474,0.0003148452808018051,0.0,0.0,0.16061992311219733,0.06626467961897094,6,False,False,False,-0.14219141156557463,-0.14706462744398,False,0.024451333155663044,middle,ambiguous
ep0/t12,0,12,18,26,0.18775604317103692,0.6721333856819811,0.0020263828377628246,0.006573948040155411,0.001656201903125666,0.0015974453540735366,0.0005326419936571872,0.0,0.0,0.18914750884061365,0.07433989496422418,6,False,False,False,-0.14219141156557463,-0.14421779440333746,False,0.023454616381194844,middle,ambiguous
ep0/t12,0,12,18,27,0.20724166965700977,0.5483906808333243,0.003926728094842513,0.008948135550127268,0.0010751011691202414,0.000999338845522291,0.0004571607311713876,0.0,0.0,0.2080174269242046,0.0819284660822274,6,False,False,False,-0.14219141156557463,-0.14611813966041715,False,0.021766556394245257,middle,ambiguous
ep0/t12,0,12,18,28,0.1678086823061133,0.16077353891710966,0.004023227320784611,0.0021061791578454846,0.0004878482827679261,0.0003415516399552281,1.7582947206540127e-05,0.0,0.0,0.169308323047765,0.06647963638806474,6,False,False,False,-0.14219141156557463,-0.14621463888635924,False,0.022300641642054753,middle,ambiguous
ep0/t12,0,12,18,29,0.1999425014517403,0.37458184707377745,0.0036972855610949706,0.005702907531657981,0.0007145145016192142,0.0005364740024891934,0.0005072573711888151,0.0,0.0,0.20095655367010976,0.07910037038208886,6,False,False,False,-0.14219141156557463,-0.1458886971266696,False,0.023663633494020262,middle,ambiguous
ep0/t12,0,12,18,30,0.19148719472777437,0.33990767790842924,0.00261524124937515,0.006290369040994433,0.000571379928593252,0.0006141384570215052,0.00012727235472500875,0.0,0.0,0.19368234975487716,0.07650989466168927,6,False,False,False,-0.14219141156557463,-0.14480665281494978,False,0.025400094467939418,middle,ambiguous
ep0/t12,0,12,18,31,0.1757348583807526,0.3423633107243775,0.00018825210022374583,0.004450851655137202,0.0009327332276383613,0.0007644396320588086,8.415990055740175e-05,0.0,0.0,0.17606414443640506,0.06916826371391342,6,False,False,False,-0.14219141156557463,-0.1420031594653509,False,0.022900531777652368,middle,ambiguous
ep0/t12,0,12,19,20,0.22270483246334322,0.6352655174554933,0.00040532887812905205,0.0076602967980655716,0.00023862822359891302,0.00021592296341715263,0.0013405081780478423,0.0,0.0,0.22383145355054204,0.08922786284169605,6,False,False,False,-0.1468245873063134,-0.14641925842818435,False,0.024774208639926174,far,ambiguous
ep0/t12,0,12,19,21,0.2071984032542844,0.6181366978469983,0.004567019195902827,0.007670437243160603,0.0014053671769391626,0.001125633679802313,0.0007804274648669069,0.0,0.0,0.2079987654408387,0.08128100111050915,6,False,False,False,-0.1468245873063134,-0.14225756811041057,False,0.024542039709341254,middle,ambiguous
ep0/t12,0,12,19,22,0.1910905355880716,0.37125868961594133,0.001980883803421679,0.0023409963781286488,0.000679901492520969,3.254117364560724e-05,0.0008322314248572652,0.0,0.0,0.19267485563685796,0.077059678221784,6,False,False,False,-0.1468245873063134,-0.14484370350289172,False,0.024066409500736023,middle,ambiguous
