episode_id,init_state_id,method,fire_query,selected,loop,static,trap,trap_onset,lead_to_trap_onset
104,10,double_shared_max,-1,False,False,False,False,-1,
104,10,double_shared_noisy_or,-1,False,False,False,False,-1,
104,10,double_typed_max,-1,False,False,False,False,-1,
104,10,double_typed_noisy_or,25,True,False,False,False,-1,
104,10,single,-1,False,False,False,False,-1,
105,10,double_shared_max,-1,False,True,False,True,32,
105,10,double_shared_noisy_or,-1,False,True,False,True,32,
105,10,double_typed_max,21,True,True,False,True,32,11.0
105,10,double_typed_noisy_or,21,True,True,False,True,32,11.0
105,10,single,-1,False,True,False,True,32,
106,10,double_shared_max,-1,False,False,False,False,-1,
106,10,double_shared_noisy_or,-1,False,False,False,False,-1,
106,10,double_typed_max,-1,False,False,False,False,-1,
106,10,double_typed_noisy_or,-1,False,False,False,False,-1,
106,10,single,-1,False,False,False,False,-1,
107,10,double_shared_max,-1,False,False,False,False,-1,
107,10,double_shared_noisy_or,-1,False,False,False,False,-1,
107,10,double_typed_max,-1,False,False,False,False,-1,
107,10,double_typed_noisy_or,-1,False,False,False,False,-1,
107,10,single,-1,False,False,False,False,-1,
108,10,double_shared_max,-1,False,False,False,False,-1,
108,10,double_shared_noisy_or,-1,False,False,False,False,-1,
108,10,double_typed_max,-1,False,False,False,False,-1,
108,10,double_typed_noisy_or,-1,False,False,False,False,-1,
108,10,single,-1,False,False,False,False,-1,
109,10,double_shared_max,-1,False,True,False,True,42,
109,10,double_shared_noisy_or,-1,False,True,False,True,42,
109,10,double_typed_max,-1,False,True,False,True,42,
109,10,double_typed_noisy_or,-1,False,True,False,True,42,
109,10,single,-1,False,True,False,True,42,
110,10,double_shared_max,-1,False,True,False,True,32,
110,10,double_shared_noisy_or,-1,False,True,False,True,32,
110,10,double_typed_max,-1,False,True,False,True,32,
110,10,double_typed_noisy_or,-1,False,True,False,True,32,
110,10,single,-1,False,True,False,True,32,
111,10,double_shared_max,-1,False,False,False,False,-1,
111,10,double_shared_noisy_or,-1,False,False,False,False,-1,
111,10,double_typed_max,-1,False,False,False,False,-1,
111,10,double_typed_noisy_or,-1,False,False,False,False,-1,
111,10,single,-1,False,False,False,False,-1,
112,10,double_shared_max,-1,False,False,False,False,-1,
112,10,double_shared_noisy_or,-1,False,False,False,False,-1,
112,10,double_typed_max,-1,False,False,False,False,-1,
112,10,double_typed_noisy_or,-1,False,False,False,False,-1,
112,10,single,-1,False,False,False,False,-1,
113,10,double_shared_max,29,True,True,True,True,35,6.0
113,10,double_shared_noisy_or,29,True,True,True,True,35,6.0
113,10,double_typed_max,26,True,True,True,True,35,9.0
113,10,double_typed_noisy_or,27,True,True,True,True,35,8.0
113,10,single,28,True,True,True,True,35,7.0
114,10,double_shared_max,-1,False,True,False,True,50,
114,10,double_shared_noisy_or,-1,False,True,False,True,50,
114,10,double_typed_max,24,True,True,False,True,50,26.0
114,10,double_typed_noisy_or,-1,False,True,False,True,50,
114,10,single,29,True,True,False,True,50,21.0
115,10,double_shared_max,-1,False,False,False,False,-1,
115,10,double_shared_noisy_or,-1,False,False,False,False,-1,
115,10,double_typed_max,-1,False,False,False,False,-1,
115,10,double_typed_noisy_or,-1,False,False,False,False,-1,
115,10,single,-1,False,False,False,False,-1,
116,10,double_shared_max,28,True,False,True,True,35,7.0
116,10,double_shared_noisy_or,28,True,False,True,True,35,7.0
116,10,double_typed_max,28,True,False,True,True,35,7.0
116,10,double_typed_noisy_or,27,True,False,True,True,35,8.0
116,10,single,28,True,False,True,True,35,7.0
117,10,double_shared_max,27,True,True,False,True,43,16.0
117,10,double_shared_noisy_or,27,True,True,False,True,43,16.0
117,10,double_typed_max,28,True,True,False,True,43,15.0
117,10,double_typed_noisy_or,27,True,True,False,True,43,16.0
117,10,single,27,True,True,False,True,43,16.0
118,10,double_shared_max,-1,False,True,False,True,41,
118,10,double_shared_noisy_or,27,True,True,False,True,41,14.0
118,10,double_typed_max,22,True,True,False,True,41,19.0
118,10,double_typed_noisy_or,-1,False,True,False,True,41,
118,10,single,27,True,True,False,True,41,14.0
119,10,double_shared_max,30,True,True,False,True,45,15.0
119,10,double_shared_noisy_or,28,True,True,False,True,45,17.0
119,10,double_typed_max,21,True,True,False,True,45,24.0
119,10,double_typed_noisy_or,24,True,True,False,True,45,21.0
119,10,single,28,True,True,False,True,45,17.0
120,10,double_shared_max,-1,False,True,False,True,36,
120,10,double_shared_noisy_or,-1,False,True,False,True,36,
120,10,double_typed_max,-1,False,True,False,True,36,
120,10,double_typed_noisy_or,-1,False,True,False,True,36,
120,10,single,-1,False,True,False,True,36,
121,10,double_shared_max,28,True,True,False,True,46,18.0
121,10,double_shared_noisy_or,27,True,True,False,True,46,19.0
121,10,double_typed_max,26,True,True,False,True,46,20.0
121,10,double_typed_noisy_or,26,True,True,False,True,46,20.0
121,10,single,27,True,True,False,True,46,19.0
122,10,double_shared_max,29,True,True,False,True,30,1.0
122,10,double_shared_noisy_or,27,True,True,False,True,30,3.0
122,10,double_typed_max,21,True,True,False,True,30,9.0
122,10,double_typed_noisy_or,-1,False,True,False,True,30,
122,10,single,27,True,True,False,True,30,3.0
123,10,double_shared_max,-1,False,False,False,False,-1,
123,10,double_shared_noisy_or,-1,False,False,False,False,-1,
123,10,double_typed_max,-1,False,False,False,False,-1,
123,10,double_typed_noisy_or,-1,False,False,False,False,-1,
123,10,single,-1,False,False,False,False,-1,
124,10,double_shared_max,29,True,True,True,True,36,7.0
124,10,double_shared_noisy_or,29,True,True,True,True,36,7.0
124,10,double_typed_max,21,True,True,True,True,36,15.0
124,10,double_typed_noisy_or,29,True,True,True,True,36,7.0
124,10,single,29,True,True,True,True,36,7.0
125,10,double_shared_max,-1,False,True,False,True,33,
125,10,double_shared_noisy_or,-1,False,True,False,True,33,
125,10,double_typed_max,-1,False,True,False,True,33,
125,10,double_typed_noisy_or,-1,False,True,False,True,33,
125,10,single,-1,False,True,False,True,33,
126,10,double_shared_max,-1,False,True,False,True,47,
126,10,double_shared_noisy_or,27,True,True,False,True,47,20.0
126,10,double_typed_max,-1,False,True,False,True,47,
126,10,double_typed_noisy_or,27,True,True,False,True,47,20.0
126,10,single,26,True,True,False,True,47,21.0
127,10,double_shared_max,-1,False,False,False,False,-1,
127,10,double_shared_noisy_or,-1,False,False,False,False,-1,
127,10,double_typed_max,22,True,False,False,False,-1,
127,10,double_typed_noisy_or,-1,False,False,False,False,-1,
127,10,single,-1,False,False,False,False,-1,
128,13,double_shared_max,-1,False,False,False,False,-1,
128,13,double_shared_noisy_or,-1,False,False,False,False,-1,
128,13,double_typed_max,-1,False,False,False,False,-1,
128,13,double_typed_noisy_or,-1,False,False,False,False,-1,
128,13,single,-1,False,False,False,False,-1,
129,13,double_shared_max,32,True,False,True,True,37,5.0
129,13,double_shared_noisy_or,32,True,False,True,True,37,5.0
129,13,double_typed_max,26,True,False,True,True,37,11.0
129,13,double_typed_noisy_or,-1,False,False,True,True,37,
129,13,single,32,True,False,True,True,37,5.0
130,13,double_shared_max,-1,False,False,True,True,46,
130,13,double_shared_noisy_or,-1,False,False,True,True,46,
130,13,double_typed_max,-1,False,False,True,True,46,
130,13,double_typed_noisy_or,-1,False,False,True,True,46,
130,13,single,30,True,False,True,True,46,16.0
131,13,double_shared_max,31,True,False,True,True,36,5.0
131,13,double_shared_noisy_or,31,True,False,True,True,36,5.0
131,13,double_typed_max,-1,False,False,True,True,36,
131,13,double_typed_noisy_or,-1,False,False,True,True,36,
131,13,single,31,True,False,True,True,36,5.0
132,13,double_shared_max,31,True,False,True,True,36,5.0
132,13,double_shared_noisy_or,30,True,False,True,True,36,6.0
132,13,double_typed_max,25,True,False,True,True,36,11.0
132,13,double_typed_noisy_or,-1,False,False,True,True,36,
132,13,single,29,True,False,True,True,36,7.0
133,13,double_shared_max,31,True,False,True,True,37,6.0
133,13,double_shared_noisy_or,32,True,False,True,True,37,5.0
133,13,double_typed_max,-1,False,False,True,True,37,
133,13,double_typed_noisy_or,-1,False,False,True,True,37,
133,13,single,30,True,False,True,True,37,7.0
134,13,double_shared_max,34,True,False,False,False,-1,
134,13,double_shared_noisy_or,34,True,False,False,False,-1,
134,13,double_typed_max,-1,False,False,False,False,-1,
134,13,double_typed_noisy_or,-1,False,False,False,False,-1,
134,13,single,32,True,False,False,False,-1,
135,13,double_shared_max,31,True,False,True,True,37,6.0
135,13,double_shared_noisy_or,32,True,False,True,True,37,5.0
135,13,double_typed_max,29,True,False,True,True,37,8.0
135,13,double_typed_noisy_or,29,True,False,True,True,37,8.0
135,13,single,29,True,False,True,True,37,8.0
136,13,double_shared_max,-1,False,False,False,False,-1,
136,13,double_shared_noisy_or,-1,False,False,False,False,-1,
136,13,double_typed_max,-1,False,False,False,False,-1,
136,13,double_typed_noisy_or,31,True,False,False,False,-1,
136,13,single,-1,False,False,False,False,-1,
137,13,double_shared_max,31,True,False,True,True,37,6.0
137,13,double_shared_noisy_or,32,True,False,True,True,37,5.0
137,13,double_typed_max,-1,False,False,True,True,37,
137,13,double_typed_noisy_or,-1,False,False,True,True,37,
137,13,single,31,True,False,True,True,37,6.0
138,13,double_shared_max,33,True,False,True,True,38,5.0
138,13,double_shared_noisy_or,33,True,False,True,True,38,5.0
138,13,double_typed_max,26,True,False,True,True,38,12.0
138,13,double_typed_noisy_or,30,True,False,True,True,38,8.0
138,13,single,33,True,False,True,True,38,5.0
139,13,double_shared_max,-1,False,False,False,False,-1,
139,13,double_shared_noisy_or,-1,False,False,False,False,-1,
139,13,double_typed_max,-1,False,False,False,False,-1,
139,13,double_typed_noisy_or,-1,False,False,False,False,-1,
139,13,single,-1,False,False,False,False,-1,
140,13,double_shared_max,32,True,False,True,True,38,6.0
140,13,double_shared_noisy_or,32,True,False,True,True,38,6.0
140,13,double_typed_max,-1,False,False,True,True,38,
140,13,double_typed_noisy_or,23,True,False,True,True,38,15.0
140,13,single,32,True,False,True,True,38,6.0
141,13,double_shared_max,31,True,False,True,True,37,6.0
141,13,double_shared_noisy_or,31,True,False,True,True,37,6.0
141,13,double_typed_max,29,True,False,True,True,37,8.0
141,13,double_typed_noisy_or,29,True,False,True,True,37,8.0
141,13,single,29,True,False,True,True,37,8.0
142,13,double_shared_max,33,True,False,True,True,39,6.0
142,13,double_shared_noisy_or,32,True,False,True,True,39,7.0
142,13,double_typed_max,-1,False,False,True,True,39,
142,13,double_typed_noisy_or,30,True,False,True,True,39,9.0
142,13,single,31,True,False,True,True,39,8.0
143,13,double_shared_max,32,True,False,True,True,37,5.0
143,13,double_shared_noisy_or,32,True,False,True,True,37,5.0
143,13,double_typed_max,-1,False,False,True,True,37,
143,13,double_typed_noisy_or,-1,False,False,True,True,37,
143,13,single,30,True,False,True,True,37,7.0
144,13,double_shared_max,30,True,False,True,True,36,6.0
144,13,double_shared_noisy_or,-1,False,False,True,True,36,
144,13,double_typed_max,-1,False,False,True,True,36,
144,13,double_typed_noisy_or,-1,False,False,True,True,36,
144,13,single,30,True,False,True,True,36,6.0
145,13,double_shared_max,32,True,False,True,True,38,6.0
145,13,double_shared_noisy_or,32,True,False,True,True,38,6.0
145,13,double_typed_max,34,True,False,True,True,38,4.0
145,13,double_typed_noisy_or,34,True,False,True,True,38,4.0
145,13,single,32,True,False,True,True,38,6.0
146,13,double_shared_max,32,True,False,True,True,37,5.0
146,13,double_shared_noisy_or,32,True,False,True,True,37,5.0
146,13,double_typed_max,-1,False,False,True,True,37,
146,13,double_typed_noisy_or,-1,False,False,True,True,37,
146,13,single,31,True,False,True,True,37,6.0
147,13,double_shared_max,31,True,False,True,True,37,6.0
147,13,double_shared_noisy_or,32,True,False,True,True,37,5.0
147,13,double_typed_max,26,True,False,True,True,37,11.0
147,13,double_typed_noisy_or,-1,False,False,True,True,37,
147,13,single,31,True,False,True,True,37,6.0
148,13,double_shared_max,-1,False,False,False,False,-1,
148,13,double_shared_noisy_or,-1,False,False,False,False,-1,
148,13,double_typed_max,-1,False,False,False,False,-1,
148,13,double_typed_noisy_or,-1,False,False,False,False,-1,
148,13,single,-1,False,False,False,False,-1,
149,13,double_shared_max,-1,False,False,False,False,-1,
149,13,double_shared_noisy_or,-1,False,False,False,False,-1,
149,13,double_typed_max,-1,False,False,False,False,-1,
149,13,double_typed_noisy_or,-1,False,False,False,False,-1,
149,13,single,-1,False,False,False,False,-1,
150,13,double_shared_max,31,True,False,True,True,37,6.0
150,13,double_shared_noisy_or,31,True,False,True,True,37,6.0
150,13,double_typed_max,26,True,False,True,True,37,11.0
150,13,double_typed_noisy_or,26,True,False,True,True,37,11.0
150,13,single,30,True,False,True,True,37,7.0
151,13,double_shared_max,-1,False,False,False,False,-1,
151,13,double_shared_noisy_or,-1,False,False,False,False,-1,
151,13,double_typed_max,-1,False,False,False,False,-1,
151,13,double_typed_noisy_or,-1,False,False,False,False,-1,
151,13,single,-1,False,False,False,False,-1,
152,13,double_shared_max,31,True,False,True,True,37,6.0
152,13,double_shared_noisy_or,31,True,False,True,True,37,6.0
152,13,double_typed_max,-1,False,False,True,True,37,
152,13,double_typed_noisy_or,30,True,False,True,True,37,7.0
152,13,single,31,True,False,True,True,37,6.0
153,13,double_shared_max,32,True,False,True,True,37,5.0
153,13,double_shared_noisy_or,32,True,False,True,True,37,5.0
153,13,double_typed_max,29,True,False,True,True,37,8.0
153,13,double_typed_noisy_or,-1,False,False,True,True,37,
153,13,single,32,True,False,True,True,37,5.0
154,13,double_shared_max,31,True,False,True,True,37,6.0
154,13,double_shared_noisy_or,31,True,False,True,True,37,6.0
154,13,double_typed_max,-1,False,False,True,True,37,
154,13,double_typed_noisy_or,-1,False,False,True,True,37,
154,13,single,31,True,False,True,True,37,6.0
155,13,double_shared_max,31,True,False,True,True,37,6.0
155,13,double_shared_noisy_or,32,True,False,True,True,37,5.0
155,13,double_typed_max,-1,False,False,True,True,37,
155,13,double_typed_noisy_or,-1,False,False,True,True,37,
155,13,single,31,True,False,True,True,37,6.0
156,13,double_shared_max,-1,False,False,False,False,-1,
156,13,double_shared_noisy_or,-1,False,False,False,False,-1,
156,13,double_typed_max,-1,False,False,False,False,-1,
156,13,double_typed_noisy_or,-1,False,False,False,False,-1,
156,13,single,-1,False,False,False,False,-1,
157,13,double_shared_max,31,True,False,False,False,-1,
157,13,double_shared_noisy_or,30,True,False,False,False,-1,
157,13,double_typed_max,-1,False,False,False,False,-1,
157,13,double_typed_noisy_or,-1,False,False,False,False,-1,
157,13,single,30,True,False,False,False,-1,
158,13,double_shared_max,32,True,False,True,True,39,7.0
158,13,double_shared_noisy_or,32,True,False,True,True,39,7.0
158,13,double_typed_max,30,True,False,True,True,39,9.0
158,13,double_typed_noisy_or,30,True,False,True,True,39,9.0
158,13,single,31,True,False,True,True,39,8.0
159,13,double_shared_max,32,True,False,True,True,37,5.0
159,13,double_shared_noisy_or,32,True,False,True,True,37,5.0
159,13,double_typed_max,32,True,False,True,True,37,5.0
159,13,double_typed_noisy_or,32,True,False,True,True,37,5.0
159,13,single,31,True,False,True,True,37,6.0
160,16,double_shared_max,-1,False,False,False,False,-1,
160,16,double_shared_noisy_or,-1,False,False,False,False,-1,
160,16,double_typed_max,-1,False,False,False,False,-1,
160,16,double_typed_noisy_or,-1,False,False,False,False,-1,
160,16,single,-1,False,False,False,False,-1,
161,16,double_shared_max,30,True,True,True,True,35,5.0
161,16,double_shared_noisy_or,32,True,True,True,True,35,3.0
161,16,double_typed_max,25,True,True,True,True,35,10.0
161,16,double_typed_noisy_or,27,True,True,True,True,35,8.0
161,16,single,30,True,True,True,True,35,5.0
162,16,double_shared_max,-1,False,False,False,False,-1,
162,16,double_shared_noisy_or,-1,False,False,False,False,-1,
162,16,double_typed_max,-1,False,False,False,False,-1,
162,16,double_typed_noisy_or,-1,False,False,False,False,-1,
162,16,single,-1,False,False,False,False,-1,
163,16,double_shared_max,-1,False,False,False,False,-1,
163,16,double_shared_noisy_or,-1,False,False,False,False,-1,
163,16,double_typed_max,-1,False,False,False,False,-1,
163,16,double_typed_noisy_or,-1,False,False,False,False,-1,
163,16,single,-1,False,False,False,False,-1,
164,16,double_shared_max,-1,False,False,False,False,-1,
164,16,double_shared_noisy_or,-1,False,False,False,False,-1,
164,16,double_typed_max,-1,False,False,False,False,-1,
164,16,double_typed_noisy_or,-1,False,False,False,False,-1,
164,16,single,-1,False,False,False,False,-1,
165,16,double_shared_max,-1,False,False,False,False,-1,
165,16,double_shared_noisy_or,-1,False,False,False,False,-1,
165,16,double_typed_max,-1,False,False,False,False,-1,
165,16,double_typed_noisy_or,-1,False,False,False,False,-1,
165,16,single,-1,False,False,False,False,-1,
166,16,double_shared_max,-1,False,False,False,False,-1,
166,16,double_shared_noisy_or,-1,False,False,False,False,-1,
166,16,double_typed_max,-1,False,False,False,False,-1,
166,16,double_typed_noisy_or,-1,False,False,False,False,-1,
166,16,single,-1,False,False,False,False,-1,
167,16,double_shared_max,32,True,False,True,True,36,4.0
167,16,double_shared_noisy_or,-1,False,False,True,True,36,
167,16,double_typed_max,-1,False,False,True,True,36,
167,16,double_typed_noisy_or,-1,False,False,True,True,36,
167,16,single,32,True,False,True,True,36,4.0
168,16,double_shared_max,-1,False,False,False,False,-1,
168,16,double_shared_noisy_or,-1,False,False,False,False,-1,
168,16,double_typed_max,-1,False,False,False,False,-1,
168,16,double_typed_noisy_or,-1,False,False,False,False,-1,
168,16,single,-1,False,False,False,False,-1,
169,16,double_shared_max,-1,False,False,False,False,-1,
169,16,double_shared_noisy_or,-1,False,False,False,False,-1,
169,16,double_typed_max,26,True,False,False,False,-1,
169,16,double_typed_noisy_or,26,True,False,False,False,-1,
169,16,single,-1,False,False,False,False,-1,
170,16,double_shared_max,-1,False,False,False,False,-1,
170,16,double_shared_noisy_or,-1,False,False,False,False,-1,
170,16,double_typed_max,-1,False,False,False,False,-1,
170,16,double_typed_noisy_or,-1,False,False,False,False,-1,
170,16,single,-1,False,False,False,False,-1,
171,16,double_shared_max,-1,False,False,False,False,-1,
171,16,double_shared_noisy_or,-1,False,False,False,False,-1,
171,16,double_typed_max,-1,False,False,False,False,-1,
171,16,double_typed_noisy_or,-1,False,False,False,False,-1,
171,16,single,-1,False,False,False,False,-1,
172,16,double_shared_max,32,True,False,True,True,37,5.0
172,16,double_shared_noisy_or,-1,False,False,True,True,37,
172,16,double_typed_max,-1,False,False,True,True,37,
172,16,double_typed_noisy_or,22,True,False,True,True,37,15.0
172,16,single,32,True,False,True,True,37,5.0
173,16,double_shared_max,-1,False,False,False,False,-1,
173,16,double_shared_noisy_or,-1,False,False,False,False,-1,
173,16,double_typed_max,-1,False,False,False,False,-1,
173,16,double_typed_noisy_or,-1,False,False,False,False,-1,
173,16,single,-1,False,False,False,False,-1,
174,16,double_shared_max,-1,False,False,False,False,-1,
174,16,double_shared_noisy_or,-1,False,False,False,False,-1,
174,16,double_typed_max,-1,False,False,False,False,-1,
174,16,double_typed_noisy_or,-1,False,False,False,False,-1,
174,16,single,-1,False,False,False,False,-1,
175,16,double_shared_max,-1,False,False,False,False,-1,
175,16,double_shared_noisy_or,-1,False,False,False,False,-1,
175,16,double_typed_max,-1,False,False,False,False,-1,
175,16,double_typed_noisy_or,-1,False,False,False,False,-1,
175,16,single,-1,False,False,False,False,-1,
176,16,double_shared_max,-1,False,False,False,False,-1,
176,16,double_shared_noisy_or,-1,False,False,False,False,-1,
176,16,double_typed_max,-1,False,False,False,False,-1,
176,16,double_typed_noisy_or,-1,False,False,False,False,-1,
176,16,single,-1,False,False,False,False,-1,
177,16,double_shared_max,31,True,False,False,False,-1,
177,16,double_shared_noisy_or,33,True,False,False,False,-1,
177,16,double_typed_max,-1,False,False,False,False,-1,
177,16,double_typed_noisy_or,-1,False,False,False,False,-1,
177,16,single,32,True,False,False,False,-1,
178,16,double_shared_max,-1,False,False,False,False,-1,
178,16,double_shared_noisy_or,-1,False,False,False,False,-1,
178,16,double_typed_max,-1,False,False,False,False,-1,
178,16,double_typed_noisy_or,-1,False,False,False,False,-1,
178,16,single,-1,False,False,False,False,-1,
179,16,double_shared_max,-1,False,False,False,False,-1,
179,16,double_shared_noisy_or,-1,False,False,False,False,-1,
179,16,double_typed_max,-1,False,False,False,False,-1,
179,16,double_typed_noisy_or,-1,False,False,False,False,-1,
179,16,single,-1,False,False,False,False,-1,
180,16,double_shared_max,-1,False,False,False,False,-1,
180,16,double_shared_noisy_or,-1,False,False,False,False,-1,
180,16,double_typed_max,-1,False,False,False,False,-1,
180,16,double_typed_noisy_or,-1,False,False,False,False,-1,
180,16,single,-1,False,False,False,False,-1,
181,16,double_shared_max,-1,False,False,False,False,-1,
181,16,double_shared_noisy_or,-1,False,False,False,False,-1,
181,16,double_typed_max,27,True,False,False,False,-1,
181,16,double_typed_noisy_or,-1,False,False,False,False,-1,
181,16,single,-1,False,False,False,False,-1,
182,16,double_shared_max,-1,False,False,False,False,-1,
182,16,double_shared_noisy_or,-1,False,False,False,False,-1,
182,16,double_typed_max,-1,False,False,False,False,-1,
182,16,double_typed_noisy_or,-1,False,False,False,False,-1,
182,16,single,-1,False,False,False,False,-1,
183,16,double_shared_max,-1,False,False,False,False,-1,
183,16,double_shared_noisy_or,-1,False,False,False,False,-1,
183,16,double_typed_max,-1,False,False,False,False,-1,
183,16,double_typed_noisy_or,-1,False,False,False,False,-1,
183,16,single,-1,False,False,False,False,-1,
184,16,double_shared_max,-1,False,False,False,False,-1,
184,16,double_shared_noisy_or,-1,False,False,False,False,-1,
184,16,double_typed_max,-1,False,False,False,False,-1,
184,16,double_typed_noisy_or,-1,False,False,False,False,-1,
184,16,single,-1,False,False,False,False,-1,
185,16,double_shared_max,26,True,False,False,False,-1,
185,16,double_shared_noisy_or,26,True,False,False,False,-1,
185,16,double_typed_max,26,True,False,False,False,-1,
185,16,double_typed_noisy_or,26,True,False,False,False,-1,
185,16,single,26,True,False,False,False,-1,
186,16,double_shared_max,-1,False,False,False,False,-1,
186,16,double_shared_noisy_or,-1,False,False,False,False,-1,
186,16,double_typed_max,-1,False,False,False,False,-1,
186,16,double_typed_noisy_or,-1,False,False,False,False,-1,
186,16,single,-1,False,False,False,False,-1,
187,16,double_shared_max,-1,False,False,False,False,-1,
187,16,double_shared_noisy_or,-1,False,False,False,False,-1,
187,16,double_typed_max,-1,False,False,False,False,-1,
187,16,double_typed_noisy_or,-1,False,False,False,False,-1,
187,16,single,-1,False,False,False,False,-1,
188,16,double_shared_max,-1,False,False,False,False,-1,
188,16,double_shared_noisy_or,-1,False,False,False,False,-1,
188,16,double_typed_max,25,True,False,False,False,-1,
188,16,double_typed_noisy_or,-1,False,False,False,False,-1,
188,16,single,-1,False,False,False,False,-1,
189,16,double_shared_max,-1,False,False,False,False,-1,
189,16,double_shared_noisy_or,-1,False,False,False,False,-1,
189,16,double_typed_max,-1,False,False,False,False,-1,
189,16,double_typed_noisy_or,-1,False,False,False,False,-1,
189,16,single,-1,False,False,False,False,-1,
190,16,double_shared_max,-1,False,False,False,False,-1,
190,16,double_shared_noisy_or,-1,False,False,False,False,-1,
190,16,double_typed_max,-1,False,False,False,False,-1,
190,16,double_typed_noisy_or,-1,False,False,False,False,-1,
190,16,single,-1,False,False,False,False,-1,
191,16,double_shared_max,-1,False,False,False,False,-1,
191,16,double_shared_noisy_or,-1,False,False,False,False,-1,
191,16,double_typed_max,-1,False,False,False,False,-1,
191,16,double_typed_noisy_or,-1,False,False,False,False,-1,
191,16,single,-1,False,False,False,False,-1,
192,20,double_shared_max,-1,False,False,False,False,-1,
192,20,double_shared_noisy_or,-1,False,False,False,False,-1,
192,20,double_typed_max,-1,False,False,False,False,-1,
192,20,double_typed_noisy_or,-1,False,False,False,False,-1,
192,20,single,-1,False,False,False,False,-1,
193,20,double_shared_max,-1,False,False,False,False,-1,
193,20,double_shared_noisy_or,-1,False,False,False,False,-1,
193,20,double_typed_max,-1,False,False,False,False,-1,
193,20,double_typed_noisy_or,-1,False,False,False,False,-1,
193,20,single,-1,False,False,False,False,-1,
194,20,double_shared_max,-1,False,False,False,False,-1,
194,20,double_shared_noisy_or,-1,False,False,False,False,-1,
194,20,double_typed_max,-1,False,False,False,False,-1,
194,20,double_typed_noisy_or,-1,False,False,False,False,-1,
194,20,single,-1,False,False,False,False,-1,
195,20,double_shared_max,-1,False,False,False,False,-1,
195,20,double_shared_noisy_or,-1,False,False,False,False,-1,
195,20,double_typed_max,-1,False,False,False,False,-1,
195,20,double_typed_noisy_or,-1,False,False,False,False,-1,
195,20,single,-1,False,False,False,False,-1,
196,20,double_shared_max,-1,False,False,False,False,-1,
196,20,double_shared_noisy_or,-1,False,False,False,False,-1,
196,20,double_typed_max,31,True,False,False,False,-1,
196,20,double_typed_noisy_or,-1,False,False,False,False,-1,
196,20,single,-1,False,False,False,False,-1,
197,20,double_shared_max,-1,False,False,False,False,-1,
197,20,double_shared_noisy_or,-1,False,False,False,False,-1,
197,20,double_typed_max,-1,False,False,False,False,-1,
197,20,double_typed_noisy_or,-1,False,False,False,False,-1,
197,20,single,-1,False,False,False,False,-1,
198,20,double_shared_max,-1,False,False,False,False,-1,
198,20,double_shared_noisy_or,-1,False,False,False,False,-1,
198,20,double_typed_max,-1,False,False,False,False,-1,
198,20,double_typed_noisy_or,-1,False,False,False,False,-1,
198,20,single,-1,False,False,False,False,-1,
199,20,double_shared_max,-1,False,False,False,False,-1,
199,20,double_shared_noisy_or,-1,False,False,False,False,-1,
199,20,double_typed_max,-1,False,False,False,False,-1,
199,20,double_typed_noisy_or,-1,False,False,False,False,-1,
199,20,single,-1,False,False,False,False,-1,
200,20,double_shared_max,-1,False,False,False,False,-1,
200,20,double_shared_noisy_or,-1,False,False,False,False,-1,
200,20,double_typed_max,-1,False,False,False,False,-1,
200,20,double_typed_noisy_or,-1,False,False,False,False,-1,
200,20,single,-1,False,False,False,False,-1,
201,20,double_shared_max,-1,False,False,False,False,-1,
201,20,double_shared_noisy_or,-1,False,False,False,False,-1,
201,20,double_typed_max,-1,False,False,False,False,-1,
201,20,double_typed_noisy_or,-1,False,False,False,False,-1,
201,20,single,-1,False,False,False,False,-1,
202,20,double_shared_max,-1,False,False,False,False,-1,
202,20,double_shared_noisy_or,-1,False,False,False,False,-1,
202,20,double_typed_max,-1,False,False,False,False,-1,
202,20,double_typed_noisy_or,-1,False,False,False,False,-1,
202,20,single,-1,False,False,False,False,-1,
203,20,double_shared_max,-1,False,True,False,True,34,
203,20,double_shared_noisy_or,-1,False,True,False,True,34,
203,20,double_typed_max,-1,False,True,False,True,34,
203,20,double_typed_noisy_or,-1,False,True,False,True,34,
203,20,single,-1,False,True,False,True,34,
204,20,double_shared_max,-1,False,True,False,True,47,
204,20,double_shared_noisy_or,-1,False,True,False,True,47,
204,20,double_typed_max,-1,False,True,False,True,47,
204,20,double_typed_noisy_or,-1,False,True,False,True,47,
204,20,single,-1,False,True,False,True,47,
205,20,double_shared_max,-1,False,False,False,False,-1,
205,20,double_shared_noisy_or,-1,False,False,False,False,-1,
205,20,double_typed_max,-1,False,False,False,False,-1,
205,20,double_typed_noisy_or,-1,False,False,False,False,-1,
205,20,single,-1,False,False,False,False,-1,
206,20,double_shared_max,-1,False,False,False,False,-1,
206,20,double_shared_noisy_or,-1,False,False,False,False,-1,
206,20,double_typed_max,-1,False,False,False,False,-1,
206,20,double_typed_noisy_or,-1,False,False,False,False,-1,
206,20,single,-1,False,False,False,False,-1,
207,20,double_shared_max,-1,False,False,False,False,-1,
207,20,double_shared_noisy_or,-1,False,False,False,False,-1,
207,20,double_typed_max,31,True,False,False,False,-1,
207,20,double_typed_noisy_or,-1,False,False,False,False,-1,
207,20,single,-1,False,False,False,False,-1,
208,20,double_shared_max,-1,False,False,False,False,-1,
208,20,double_shared_noisy_or,-1,False,False,False,False,-1,
