query,budget,method,label_scope,precision_trap,recall_trap,recall_loop,recall_static,macro_type_recall,state_macro_precision,pool_hit_loop,pool_hit_static,pool_hit_both_types,selected_n,positive_trap_n,selection_lift
34,8,double_typed_soft_max,onset_by_query,0.0625,0.4444444444444444,0.4375,0.5,0.46875,0.0625,0.75,1.0,,128,18,1.7777777777777777
34,8,double_typed_soft_noisy_or,onset_by_query,0.046875,0.3333333333333333,0.375,0.0,0.1875,0.046875,0.75,0.0,,128,18,1.3333333333333333
34,8,double_typed_soft_quota,onset_by_query,0.0625,0.4444444444444444,0.4375,0.5,0.46875,0.0625,0.75,1.0,,128,18,1.7777777777777777
34,8,random_expectation,onset_by_query,0.03515625,0.25,0.25,0.25,0.25,0.03515625,0.6320099255583127,0.44354838709677424,,128,18,1.0
34,8,single,onset_by_query,0.0234375,0.16666666666666666,0.1875,0.0,0.09375,0.0234375,0.75,0.0,,128,18,0.6666666666666666
34,8,single_soft,onset_by_query,0.046875,0.3333333333333333,0.3125,0.5,0.40625,0.046875,0.75,1.0,,128,18,1.3333333333333333
34,16,double_shared_max,eventual,0.4921875,0.6528497409326425,0.6842105263157895,0.6301369863013698,0.6571737563085797,0.4921875,1.0,1.0,1.0,256,193,1.305699481865285
34,16,double_shared_noisy_or,eventual,0.51171875,0.6787564766839378,0.5964912280701754,0.7123287671232876,0.6544099975967315,0.51171875,1.0,1.0,1.0,256,193,1.3575129533678756
34,16,double_shared_quota,eventual,0.4921875,0.6528497409326425,0.6842105263157895,0.6301369863013698,0.6571737563085797,0.4921875,1.0,1.0,1.0,256,193,1.305699481865285
34,16,double_typed_max,eventual,0.48046875,0.6373056994818653,0.7543859649122807,0.589041095890411,0.6717135304013458,0.48046875,1.0,1.0,1.0,256,193,1.2746113989637307
34,16,double_typed_noisy_or,eventual,0.49609375,0.6580310880829016,0.6666666666666666,0.6575342465753424,0.6621004566210045,0.49609375,1.0,1.0,1.0,256,193,1.3160621761658031
34,16,double_typed_quota,eventual,0.48046875,0.6373056994818653,0.7543859649122807,0.589041095890411,0.6717135304013458,0.48046875,1.0,1.0,1.0,256,193,1.2746113989637307
34,16,double_typed_soft_max,eventual,0.484375,0.6424870466321243,0.7368421052631579,0.6095890410958904,0.6732155731795242,0.484375,1.0,1.0,1.0,256,193,1.2849740932642486
34,16,double_typed_soft_noisy_or,eventual,0.49609375,0.6580310880829016,0.6666666666666666,0.6575342465753424,0.6621004566210045,0.49609375,1.0,1.0,1.0,256,193,1.3160621761658031
34,16,double_typed_soft_quota,eventual,0.484375,0.6424870466321243,0.7368421052631579,0.6095890410958904,0.6732155731795242,0.484375,1.0,1.0,1.0,256,193,1.2849740932642486
34,16,random_expectation,eventual,0.376953125,0.5,0.5,0.5,0.5,0.376953125,0.8562674039324424,0.886711438187716,,256,193,1.0
34,16,single,eventual,0.50390625,0.6683937823834197,0.5614035087719298,0.7123287671232876,0.6368661379476087,0.50390625,1.0,1.0,1.0,256,193,1.3367875647668395
34,16,single_soft,eventual,0.4921875,0.6528497409326425,0.5614035087719298,0.6917808219178082,0.626592165344869,0.4921875,1.0,1.0,1.0,256,193,1.305699481865285
34,16,double_shared_max,onset_by_query,0.0546875,0.7777777777777778,0.8125,0.5,0.65625,0.0546875,1.0,1.0,,256,18,1.5555555555555556
34,16,double_shared_noisy_or,onset_by_query,0.05078125,0.7222222222222222,0.75,0.5,0.625,0.05078125,0.75,1.0,,256,18,1.4444444444444444
34,16,double_shared_quota,onset_by_query,0.0546875,0.7777777777777778,0.8125,0.5,0.65625,0.0546875,1.0,1.0,,256,18,1.5555555555555556
34,16,double_typed_max,onset_by_query,0.06640625,0.9444444444444444,0.9375,1.0,0.96875,0.06640625,1.0,1.0,,256,18,1.8888888888888888
34,16,double_typed_noisy_or,onset_by_query,0.0625,0.8888888888888888,0.9375,0.5,0.71875,0.0625,1.0,1.0,,256,18,1.7777777777777777
34,16,double_typed_quota,onset_by_query,0.06640625,0.9444444444444444,0.9375,1.0,0.96875,0.06640625,1.0,1.0,,256,18,1.8888888888888888
34,16,double_typed_soft_max,onset_by_query,0.0546875,0.7777777777777778,0.8125,0.5,0.65625,0.0546875,1.0,1.0,,256,18,1.5555555555555556
34,16,double_typed_soft_noisy_or,onset_by_query,0.05859375,0.8333333333333334,0.875,0.5,0.6875,0.05859375,1.0,1.0,,256,18,1.6666666666666667
34,16,double_typed_soft_quota,onset_by_query,0.0546875,0.7777777777777778,0.8125,0.5,0.65625,0.0546875,1.0,1.0,,256,18,1.5555555555555556
34,16,random_expectation,onset_by_query,0.03515625,0.5,0.5,0.5,0.5,0.03515625,0.8405017921146953,0.7580645161290323,,256,18,1.0
34,16,single,onset_by_query,0.04296875,0.6111111111111112,0.625,0.5,0.5625,0.04296875,1.0,1.0,,256,18,1.2222222222222223
34,16,single_soft,onset_by_query,0.04296875,0.6111111111111112,0.5625,1.0,0.78125,0.04296875,0.75,1.0,,256,18,1.2222222222222223
