window,target,snapshot_key,worker,model,random_avoidance_probability,chosen_avoids_target,chosen_prediction
relative_tail_50_90,eventual_failure,w00_s001,0,controls+moe_sparse,0.25,1,0.00046575819666377655
relative_tail_50_90,eventual_failure,w00_s002,0,controls_sparse_base,0.1875,1,4.916103129441933e-05
relative_tail_50_90,eventual_failure,w00_s002,0,moe_sparse_trap,0.1875,0,0.4863055030625654
relative_tail_50_90,eventual_failure,w00_s002,0,moe_sparse_full,0.1875,1,0.24964771390437235
relative_tail_50_90,eventual_failure,w00_s002,0,controls+moe_sparse,0.1875,1,3.54200862375526e-05
relative_tail_50_90,eventual_failure,w00_s003,0,controls_sparse_base,0.0625,1,9.615352189224882e-06
relative_tail_50_90,eventual_failure,w00_s003,0,moe_sparse_trap,0.0625,1,0.337792904676137
relative_tail_50_90,eventual_failure,w00_s003,0,moe_sparse_full,0.0625,1,0.19525151789924935
relative_tail_50_90,eventual_failure,w00_s003,0,controls+moe_sparse,0.0625,1,6.875787204616808e-06
relative_tail_50_90,eventual_failure,w00_s004,0,controls_sparse_base,0.25,1,6.951665161603119e-06
relative_tail_50_90,eventual_failure,w00_s004,0,moe_sparse_trap,0.25,1,0.4507006888837377
relative_tail_50_90,eventual_failure,w00_s004,0,moe_sparse_full,0.25,1,0.21069924291506725
relative_tail_50_90,eventual_failure,w00_s004,0,controls+moe_sparse,0.25,1,3.816067811329209e-06
relative_tail_50_90,eventual_failure,w00_s005,0,controls_sparse_base,0.375,1,3.700654289719168e-05
relative_tail_50_90,eventual_failure,w00_s005,0,moe_sparse_trap,0.375,1,0.40019018225986347
relative_tail_50_90,eventual_failure,w00_s005,0,moe_sparse_full,0.375,1,0.273951696845734
relative_tail_50_90,eventual_failure,w00_s005,0,controls+moe_sparse,0.375,1,1.8466484206458423e-05
relative_tail_50_90,eventual_failure,w02_s001,2,controls_sparse_base,0.0625,1,0.011452866221793527
relative_tail_50_90,eventual_failure,w02_s001,2,moe_sparse_trap,0.0625,0,0.31098501217431057
relative_tail_50_90,eventual_failure,w02_s001,2,moe_sparse_full,0.0625,0,0.2497103539206947
relative_tail_50_90,eventual_failure,w02_s001,2,controls+moe_sparse,0.0625,1,0.016129895023703805
relative_tail_50_90,eventual_failure,w02_s002,2,controls_sparse_base,0.125,1,4.03787290506629e-05
relative_tail_50_90,eventual_failure,w02_s002,2,moe_sparse_trap,0.125,1,0.3259220905496345
relative_tail_50_90,eventual_failure,w02_s002,2,moe_sparse_full,0.125,0,0.07203907356808688
relative_tail_50_90,eventual_failure,w02_s002,2,controls+moe_sparse,0.125,1,5.071812053232313e-05
relative_tail_50_90,eventual_failure,w02_s003,2,controls_sparse_base,0.125,1,1.1595012901546378e-06
relative_tail_50_90,eventual_failure,w02_s003,2,moe_sparse_trap,0.125,0,0.36908940974633964
relative_tail_50_90,eventual_failure,w02_s003,2,moe_sparse_full,0.125,1,0.07763016307616682
relative_tail_50_90,eventual_failure,w02_s003,2,controls+moe_sparse,0.125,1,1.1056747362871504e-06
relative_tail_50_90,eventual_failure,w03_s000,3,controls_sparse_base,0.9375,1,0.6720519401134978
relative_tail_50_90,eventual_failure,w03_s000,3,moe_sparse_trap,0.9375,1,0.7202231650601209
relative_tail_50_90,eventual_failure,w03_s000,3,moe_sparse_full,0.9375,1,0.8357131868225257
relative_tail_50_90,eventual_failure,w03_s000,3,controls+moe_sparse,0.9375,1,0.6990935126501022
relative_tail_50_90,eventual_failure,w03_s001,3,controls_sparse_base,0.9375,1,0.8258344388600537
relative_tail_50_90,eventual_failure,w03_s001,3,moe_sparse_trap,0.9375,1,0.7627534159857497
relative_tail_50_90,eventual_failure,w03_s001,3,moe_sparse_full,0.9375,1,0.717978928257788
relative_tail_50_90,eventual_failure,w03_s001,3,controls+moe_sparse,0.9375,1,0.827352484085758
relative_tail_50_90,eventual_failure,w03_s002,3,controls_sparse_base,0.9375,1,0.9411002043084027
relative_tail_50_90,eventual_failure,w03_s002,3,moe_sparse_trap,0.9375,1,0.8029885176344302
relative_tail_50_90,eventual_failure,w03_s002,3,moe_sparse_full,0.9375,1,0.7718572920972574
relative_tail_50_90,eventual_failure,w03_s002,3,controls+moe_sparse,0.9375,1,0.9438458688293085
relative_tail_50_90,eventual_failure,w03_s003,3,controls_sparse_base,0.9375,1,0.869480406890427
relative_tail_50_90,eventual_failure,w03_s003,3,moe_sparse_trap,0.9375,1,0.9000225982242981
relative_tail_50_90,eventual_failure,w03_s003,3,moe_sparse_full,0.9375,1,0.8828805897007834
relative_tail_50_90,eventual_failure,w03_s003,3,controls+moe_sparse,0.9375,1,0.8862201771693827
relative_tail_50_90,eventual_failure,w03_s004,3,controls_sparse_base,0.8125,1,0.45383436837661134
relative_tail_50_90,eventual_failure,w03_s004,3,moe_sparse_trap,0.8125,1,0.8005422223926107
relative_tail_50_90,eventual_failure,w03_s004,3,moe_sparse_full,0.8125,1,0.680554408159511
relative_tail_50_90,eventual_failure,w03_s004,3,controls+moe_sparse,0.8125,1,0.47709876537307117
relative_tail_50_90,eventual_failure,w03_s005,3,controls_sparse_base,0.875,1,0.8733244848511021
relative_tail_50_90,eventual_failure,w03_s005,3,moe_sparse_trap,0.875,1,0.8446679694326833
relative_tail_50_90,eventual_failure,w03_s005,3,moe_sparse_full,0.875,1,0.6171755554325837
relative_tail_50_90,eventual_failure,w03_s005,3,controls+moe_sparse,0.875,1,0.8835218885191068
relative_tail_50_90,eventual_stagnation_or_loop,w00_s000,0,controls_sparse_base,0.6875,1,0.003551746989938634
relative_tail_50_90,eventual_stagnation_or_loop,w00_s000,0,moe_sparse_trap,0.6875,0,0.32264943755483744
relative_tail_50_90,eventual_stagnation_or_loop,w00_s000,0,moe_sparse_full,0.6875,1,0.3070275094301539
relative_tail_50_90,eventual_stagnation_or_loop,w00_s000,0,controls+moe_sparse,0.6875,1,0.0033545328344410197
relative_tail_50_90,eventual_stagnation_or_loop,w00_s001,0,controls_sparse_base,0.25,1,0.002331740905628283
relative_tail_50_90,eventual_stagnation_or_loop,w00_s001,0,moe_sparse_trap,0.25,0,0.3940034382187813
relative_tail_50_90,eventual_stagnation_or_loop,w00_s001,0,moe_sparse_full,0.25,1,0.33554793139122274
relative_tail_50_90,eventual_stagnation_or_loop,w00_s001,0,controls+moe_sparse,0.25,1,0.0021418077362587423
relative_tail_50_90,eventual_stagnation_or_loop,w00_s002,0,controls_sparse_base,0.5,1,0.0011807264596605152
relative_tail_50_90,eventual_stagnation_or_loop,w00_s002,0,moe_sparse_trap,0.5,0,0.4275665959057855
relative_tail_50_90,eventual_stagnation_or_loop,w00_s002,0,moe_sparse_full,0.5,1,0.22740034183096364
relative_tail_50_90,eventual_stagnation_or_loop,w00_s002,0,controls+moe_sparse,0.5,1,0.00100864098916238
relative_tail_50_90,eventual_stagnation_or_loop,w00_s003,0,controls_sparse_base,0.1875,1,0.0005038181988474023
relative_tail_50_90,eventual_stagnation_or_loop,w00_s003,0,moe_sparse_trap,0.1875,1,0.29937938288699767
relative_tail_50_90,eventual_stagnation_or_loop,w00_s003,0,moe_sparse_full,0.1875,1,0.20878123401914114
relative_tail_50_90,eventual_stagnation_or_loop,w00_s003,0,controls+moe_sparse,0.1875,1,0.0004792345318621894
relative_tail_50_90,eventual_stagnation_or_loop,w00_s004,0,controls_sparse_base,0.5,1,0.0009805791630910924
relative_tail_50_90,eventual_stagnation_or_loop,w00_s004,0,moe_sparse_trap,0.5,0,0.3918094115797727
relative_tail_50_90,eventual_stagnation_or_loop,w00_s004,0,moe_sparse_full,0.5,1,0.1777465493898567
relative_tail_50_90,eventual_stagnation_or_loop,w00_s004,0,controls+moe_sparse,0.5,1,0.0007917607337774927
relative_tail_50_90,eventual_stagnation_or_loop,w00_s005,0,controls_sparse_base,0.625,1,0.0014006720950890132
relative_tail_50_90,eventual_stagnation_or_loop,w00_s005,0,moe_sparse_trap,0.625,1,0.29899582738204306
relative_tail_50_90,eventual_stagnation_or_loop,w00_s005,0,moe_sparse_full,0.625,1,0.2409050209700516
relative_tail_50_90,eventual_stagnation_or_loop,w00_s005,0,controls+moe_sparse,0.625,1,0.0012212326082419963
relative_tail_50_90,eventual_stagnation_or_loop,w01_s000,1,controls_sparse_base,0.0625,1,0.00040600788965935324
relative_tail_50_90,eventual_stagnation_or_loop,w01_s000,1,moe_sparse_trap,0.0625,0,0.27119053620064243
relative_tail_50_90,eventual_stagnation_or_loop,w01_s000,1,moe_sparse_full,0.0625,0,0.182027147339094
relative_tail_50_90,eventual_stagnation_or_loop,w01_s000,1,controls+moe_sparse,0.0625,1,0.0004301125410944834
relative_tail_50_90,eventual_stagnation_or_loop,w01_s001,1,controls_sparse_base,0.0625,1,0.0073443805578737986
relative_tail_50_90,eventual_stagnation_or_loop,w01_s001,1,moe_sparse_trap,0.0625,1,0.24342762595723638
relative_tail_50_90,eventual_stagnation_or_loop,w01_s001,1,moe_sparse_full,0.0625,1,0.11727281833978556
relative_tail_50_90,eventual_stagnation_or_loop,w01_s001,1,controls+moe_sparse,0.0625,1,0.008355916320837641
relative_tail_50_90,eventual_stagnation_or_loop,w02_s000,2,controls_sparse_base,0.0625,1,0.05133742401648968
relative_tail_50_90,eventual_stagnation_or_loop,w02_s000,2,moe_sparse_trap,0.0625,0,0.25029111727983605
relative_tail_50_90,eventual_stagnation_or_loop,w02_s000,2,moe_sparse_full,0.0625,0,0.18366778956988486
relative_tail_50_90,eventual_stagnation_or_loop,w02_s000,2,controls+moe_sparse,0.0625,1,0.04600532065419309
relative_tail_50_90,eventual_stagnation_or_loop,w02_s001,2,controls_sparse_base,0.1875,1,0.015216810471729285
relative_tail_50_90,eventual_stagnation_or_loop,w02_s001,2,moe_sparse_trap,0.1875,0,0.27232872734911795
relative_tail_50_90,eventual_stagnation_or_loop,w02_s001,2,moe_sparse_full,0.1875,0,0.28715769444377065
relative_tail_50_90,eventual_stagnation_or_loop,w02_s001,2,controls+moe_sparse,0.1875,1,0.016406987182493515
relative_tail_50_90,eventual_stagnation_or_loop,w02_s002,2,controls_sparse_base,0.25,1,0.007423248823643427
relative_tail_50_90,eventual_stagnation_or_loop,w02_s002,2,moe_sparse_trap,0.25,0,0.2179820338617014
relative_tail_50_90,eventual_stagnation_or_loop,w02_s002,2,moe_sparse_full,0.25,0,0.10746859986594835
relative_tail_50_90,eventual_stagnation_or_loop,w02_s002,2,controls+moe_sparse,0.25,1,0.006165186501551414
relative_tail_50_90,eventual_stagnation_or_loop,w02_s003,2,controls_sparse_base,0.4375,1,0.033106929794856105
relative_tail_50_90,eventual_stagnation_or_loop,w02_s003,2,moe_sparse_trap,0.4375,0,0.2591165858158604
relative_tail_50_90,eventual_stagnation_or_loop,w02_s003,2,moe_sparse_full,0.4375,1,0.1434335081784122
relative_tail_50_90,eventual_stagnation_or_loop,w02_s003,2,controls+moe_sparse,0.4375,1,0.034306511894630895
relative_tail_50_90,eventual_stagnation_or_loop,w02_s004,2,controls_sparse_base,0.125,0,0.20382798944329575
relative_tail_50_90,eventual_stagnation_or_loop,w02_s004,2,moe_sparse_trap,0.125,0,0.1931339284172823
relative_tail_50_90,eventual_stagnation_or_loop,w02_s004,2,moe_sparse_full,0.125,0,0.23680672285281418
relative_tail_50_90,eventual_stagnation_or_loop,w02_s004,2,controls+moe_sparse,0.125,0,0.16234830509499548
relative_tail_50_90,eventual_stagnation_or_loop,w03_s001,3,controls_sparse_base,0.9375,1,0.5190025595743908
relative_tail_50_90,eventual_stagnation_or_loop,w03_s001,3,moe_sparse_trap,0.9375,1,0.6078587451085208
relative_tail_50_90,eventual_stagnation_or_loop,w03_s001,3,moe_sparse_full,0.9375,1,0.6271540863442261
relative_tail_50_90,eventual_stagnation_or_loop,w03_s001,3,controls+moe_sparse,0.9375,1,0.4960904265624933
relative_tail_50_90,eventual_stagnation_or_loop,w03_s003,3,controls_sparse_base,0.9375,1,0.29187352157420277
relative_tail_50_90,eventual_stagnation_or_loop,w03_s003,3,moe_sparse_trap,0.9375,1,0.7142660342561006
relative_tail_50_90,eventual_stagnation_or_loop,w03_s003,3,moe_sparse_full,0.9375,1,0.6952862416693476
relative_tail_50_90,eventual_stagnation_or_loop,w03_s003,3,controls+moe_sparse,0.9375,1,0.3278312658275662
relative_tail_50_90,eventual_stagnation_or_loop,w03_s004,3,controls_sparse_base,0.875,1,0.6766873992697691
relative_tail_50_90,eventual_stagnation_or_loop,w03_s004,3,moe_sparse_trap,0.875,1,0.6653393327568374
relative_tail_50_90,eventual_stagnation_or_loop,w03_s004,3,moe_sparse_full,0.875,1,0.543158846025093
relative_tail_50_90,eventual_stagnation_or_loop,w03_s004,3,controls+moe_sparse,0.875,1,0.6421837375046615
relative_tail_50_90,eventual_stagnation_or_loop,w03_s005,3,controls_sparse_base,0.875,1,0.5939442136566445
relative_tail_50_90,eventual_stagnation_or_loop,w03_s005,3,moe_sparse_trap,0.875,1,0.6975485559804159
relative_tail_50_90,eventual_stagnation_or_loop,w03_s005,3,moe_sparse_full,0.875,1,0.6011101550006243
relative_tail_50_90,eventual_stagnation_or_loop,w03_s005,3,controls+moe_sparse,0.875,1,0.5587997473493851
relative_tail_minus_mid,eventual_failure,w00_s000,0,controls_sparse_base,0.4375,1,0.00024159598308807245
relative_tail_minus_mid,eventual_failure,w00_s000,0,moe_sparse_trap,0.4375,0,0.36417505795120997
relative_tail_minus_mid,eventual_failure,w00_s000,0,moe_sparse_full,0.4375,1,0.19229840594388753
relative_tail_minus_mid,eventual_failure,w00_s000,0,controls+moe_sparse,0.4375,1,0.00023813418212096323
relative_tail_minus_mid,eventual_failure,w00_s001,0,controls_sparse_base,0.25,1,0.00010116727894970971
relative_tail_minus_mid,eventual_failure,w00_s001,0,moe_sparse_trap,0.25,0,0.3355541023004677
relative_tail_minus_mid,eventual_failure,w00_s001,0,moe_sparse_full,0.25,1,0.4276959144842395
relative_tail_minus_mid,eventual_failure,w00_s001,0,controls+moe_sparse,0.25,1,0.00011009712795011113
relative_tail_minus_mid,eventual_failure,w00_s002,0,controls_sparse_base,0.1875,1,7.465016886400413e-06
relative_tail_minus_mid,eventual_failure,w00_s002,0,moe_sparse_trap,0.1875,0,0.538523145915435
relative_tail_minus_mid,eventual_failure,w00_s002,0,moe_sparse_full,0.1875,1,0.37727756444080146
relative_tail_minus_mid,eventual_failure,w00_s002,0,controls+moe_sparse,0.1875,1,8.563249145909198e-06
relative_tail_minus_mid,eventual_failure,w00_s003,0,controls_sparse_base,0.0625,1,2.724279015027013e-05
relative_tail_minus_mid,eventual_failure,w00_s003,0,moe_sparse_trap,0.0625,0,0.32494034841887137
relative_tail_minus_mid,eventual_failure,w00_s003,0,moe_sparse_full,0.0625,1,0.42964254432977905
relative_tail_minus_mid,eventual_failure,w00_s003,0,controls+moe_sparse,0.0625,1,3.06633855724543e-05
relative_tail_minus_mid,eventual_failure,w00_s004,0,controls_sparse_base,0.25,1,1.6699635924693262e-05
relative_tail_minus_mid,eventual_failure,w00_s004,0,moe_sparse_trap,0.25,0,0.4588596187366893
relative_tail_minus_mid,eventual_failure,w00_s004,0,moe_sparse_full,0.25,1,0.29745669804027325
relative_tail_minus_mid,eventual_failure,w00_s004,0,controls+moe_sparse,0.25,1,2.0497075335726183e-05
relative_tail_minus_mid,eventual_failure,w00_s005,0,controls_sparse_base,0.375,1,0.0003979192260410585
relative_tail_minus_mid,eventual_failure,w00_s005,0,moe_sparse_trap,0.375,0,0.383967482563002
relative_tail_minus_mid,eventual_failure,w00_s005,0,moe_sparse_full,0.375,1,0.3118055331968129
relative_tail_minus_mid,eventual_failure,w00_s005,0,controls+moe_sparse,0.375,1,0.0005047239568574397
relative_tail_minus_mid,eventual_failure,w02_s001,2,controls_sparse_base,0.0625,0,0.021830186761595406
relative_tail_minus_mid,eventual_failure,w02_s001,2,moe_sparse_trap,0.0625,0,0.2254482199366762
relative_tail_minus_mid,eventual_failure,w02_s001,2,moe_sparse_full,0.0625,0,0.09190815690167037
relative_tail_minus_mid,eventual_failure,w02_s001,2,controls+moe_sparse,0.0625,1,0.016481572093686635
relative_tail_minus_mid,eventual_failure,w02_s002,2,controls_sparse_base,0.125,1,5.732359315726517e-05
relative_tail_minus_mid,eventual_failure,w02_s002,2,moe_sparse_trap,0.125,0,0.2237559150556901
relative_tail_minus_mid,eventual_failure,w02_s002,2,moe_sparse_full,0.125,0,0.10316945112189282
relative_tail_minus_mid,eventual_failure,w02_s002,2,controls+moe_sparse,0.125,1,2.8936346212879023e-05
relative_tail_minus_mid,eventual_failure,w02_s003,2,controls_sparse_base,0.125,1,6.860562282833624e-07
relative_tail_minus_mid,eventual_failure,w02_s003,2,moe_sparse_trap,0.125,1,0.20807913696405617
relative_tail_minus_mid,eventual_failure,w02_s003,2,moe_sparse_full,0.125,1,0.02074238329339011
relative_tail_minus_mid,eventual_failure,w02_s003,2,controls+moe_sparse,0.125,1,2.9164904702004115e-07
relative_tail_minus_mid,eventual_failure,w03_s000,3,controls_sparse_base,0.9375,1,0.8878702690406779
relative_tail_minus_mid,eventual_failure,w03_s000,3,moe_sparse_trap,0.9375,1,0.7452514378106789
relative_tail_minus_mid,eventual_failure,w03_s000,3,moe_sparse_full,0.9375,1,0.7630964816544054
relative_tail_minus_mid,eventual_failure,w03_s000,3,controls+moe_sparse,0.9375,1,0.897598533827534
relative_tail_minus_mid,eventual_failure,w03_s001,3,controls_sparse_base,0.9375,1,0.8619223875016964
relative_tail_minus_mid,eventual_failure,w03_s001,3,moe_sparse_trap,0.9375,1,0.7610142153587891
relative_tail_minus_mid,eventual_failure,w03_s001,3,moe_sparse_full,0.9375,1,0.7909820510973725
relative_tail_minus_mid,eventual_failure,w03_s001,3,controls+moe_sparse,0.9375,1,0.8475603967341878
relative_tail_minus_mid,eventual_failure,w03_s002,3,controls_sparse_base,0.9375,1,0.9616276043845883
relative_tail_minus_mid,eventual_failure,w03_s002,3,moe_sparse_trap,0.9375,1,0.7418661160433632
relative_tail_minus_mid,eventual_failure,w03_s002,3,moe_sparse_full,0.9375,1,0.8100483768766265
relative_tail_minus_mid,eventual_failure,w03_s002,3,controls+moe_sparse,0.9375,1,0.9657937379895117
relative_tail_minus_mid,eventual_failure,w03_s003,3,controls_sparse_base,0.9375,1,0.892977796360442
relative_tail_minus_mid,eventual_failure,w03_s003,3,moe_sparse_trap,0.9375,0,0.8371069969044391
relative_tail_minus_mid,eventual_failure,w03_s003,3,moe_sparse_full,0.9375,1,0.8413493712747315
relative_tail_minus_mid,eventual_failure,w03_s003,3,controls+moe_sparse,0.9375,1,0.9106445025624333
relative_tail_minus_mid,eventual_failure,w03_s004,3,controls_sparse_base,0.8125,1,0.5751756647609527
relative_tail_minus_mid,eventual_failure,w03_s004,3,moe_sparse_trap,0.8125,1,0.7866462399512548
relative_tail_minus_mid,eventual_failure,w03_s004,3,moe_sparse_full,0.8125,1,0.7282861360361857
relative_tail_minus_mid,eventual_failure,w03_s004,3,controls+moe_sparse,0.8125,1,0.6262072631019943
relative_tail_minus_mid,eventual_failure,w03_s005,3,controls_sparse_base,0.875,1,0.7579768929736795
relative_tail_minus_mid,eventual_failure,w03_s005,3,moe_sparse_trap,0.875,1,0.7649696008788438
relative_tail_minus_mid,eventual_failure,w03_s005,3,moe_sparse_full,0.875,1,0.5353533774323778
relative_tail_minus_mid,eventual_failure,w03_s005,3,controls+moe_sparse,0.875,1,0.7813227629754189
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s000,0,controls_sparse_base,0.6875,1,0.010683941387767067
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s000,0,moe_sparse_trap,0.6875,1,0.383642975900923
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s000,0,moe_sparse_full,0.6875,1,0.3879677510291818
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s000,0,controls+moe_sparse,0.6875,1,0.011808204597333456
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s001,0,controls_sparse_base,0.25,1,0.0019675969813307192
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s001,0,moe_sparse_trap,0.25,0,0.4002697968984619
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s001,0,moe_sparse_full,0.25,0,0.37041882349480143
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s001,0,controls+moe_sparse,0.25,1,0.0022394634372845446
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s002,0,controls_sparse_base,0.5,1,0.0027486257558765985
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s002,0,moe_sparse_trap,0.5,0,0.42349723087321145
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s002,0,moe_sparse_full,0.5,1,0.3749633195387675
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s002,0,controls+moe_sparse,0.5,1,0.003017360631756995
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s003,0,controls_sparse_base,0.1875,1,0.0007350445609653247
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s003,0,moe_sparse_trap,0.1875,0,0.4544996187302749
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s003,0,moe_sparse_full,0.1875,1,0.2281927040510597
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s003,0,controls+moe_sparse,0.1875,1,0.0007293062342236074
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s004,0,controls_sparse_base,0.5,1,0.0017613625287240357
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s004,0,moe_sparse_trap,0.5,0,0.40455669500149344
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s004,0,moe_sparse_full,0.5,1,0.2909610896836458
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s004,0,controls+moe_sparse,0.5,1,0.001727541381813965
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s005,0,controls_sparse_base,0.625,1,0.004045004329919705
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s005,0,moe_sparse_trap,0.625,0,0.43007645107148124
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s005,0,moe_sparse_full,0.625,1,0.2572963092065484
relative_tail_minus_mid,eventual_stagnation_or_loop,w00_s005,0,controls+moe_sparse,0.625,1,0.004009027211479682
relative_tail_minus_mid,eventual_stagnation_or_loop,w01_s000,1,controls_sparse_base,0.0625,1,0.009889869221945622
relative_tail_minus_mid,eventual_stagnation_or_loop,w01_s000,1,moe_sparse_trap,0.0625,0,0.28037397038190565
relative_tail_minus_mid,eventual_stagnation_or_loop,w01_s000,1,moe_sparse_full,0.0625,0,0.30093088129773105
relative_tail_minus_mid,eventual_stagnation_or_loop,w01_s000,1,controls+moe_sparse,0.0625,1,0.00915202419907215
relative_tail_minus_mid,eventual_stagnation_or_loop,w01_s001,1,controls_sparse_base,0.0625,1,0.017261221734721985
relative_tail_minus_mid,eventual_stagnation_or_loop,w01_s001,1,moe_sparse_trap,0.0625,1,0.23093933066959485
relative_tail_minus_mid,eventual_stagnation_or_loop,w01_s001,1,moe_sparse_full,0.0625,0,0.16646353250381213
relative_tail_minus_mid,eventual_stagnation_or_loop,w01_s001,1,controls+moe_sparse,0.0625,1,0.019655277581085078
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s000,2,controls_sparse_base,0.0625,1,0.08335190483074123
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s000,2,moe_sparse_trap,0.0625,0,0.21974153425717183
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s000,2,moe_sparse_full,0.0625,0,0.13923776732268378
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s000,2,controls+moe_sparse,0.0625,1,0.07534720320409095
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s001,2,controls_sparse_base,0.1875,1,0.010572524647598804
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s001,2,moe_sparse_trap,0.1875,0,0.21731496649063328
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s001,2,moe_sparse_full,0.1875,1,0.1804073491062717
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s001,2,controls+moe_sparse,0.1875,1,0.007569951704908082
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s002,2,controls_sparse_base,0.25,1,0.008807497225718502
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s002,2,moe_sparse_trap,0.25,0,0.23962618665507562
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s002,2,moe_sparse_full,0.25,0,0.10250636880306226
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s002,2,controls+moe_sparse,0.25,1,0.009277367830742659
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s003,2,controls_sparse_base,0.4375,1,0.02857849458835587
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s003,2,moe_sparse_trap,0.4375,0,0.2711338861344723
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s003,2,moe_sparse_full,0.4375,1,0.03379431975804703
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s003,2,controls+moe_sparse,0.4375,1,0.019527053556837117
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s004,2,controls_sparse_base,0.125,0,0.1549816751574415
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s004,2,moe_sparse_trap,0.125,0,0.1481261904363649
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s004,2,moe_sparse_full,0.125,0,0.10451800575248965
relative_tail_minus_mid,eventual_stagnation_or_loop,w02_s004,2,controls+moe_sparse,0.125,0,0.12467918871710551
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s001,3,controls_sparse_base,0.9375,1,0.6479141536961661
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s001,3,moe_sparse_trap,0.9375,1,0.6200716406211287
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s001,3,moe_sparse_full,0.9375,1,0.5259820925951829
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s001,3,controls+moe_sparse,0.9375,1,0.5776497092310179
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s003,3,controls_sparse_base,0.9375,1,0.30886127210594977
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s003,3,moe_sparse_trap,0.9375,1,0.6244897498141049
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s003,3,moe_sparse_full,0.9375,1,0.5247412535217092
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s003,3,controls+moe_sparse,0.9375,1,0.3147327928379121
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s004,3,controls_sparse_base,0.875,1,0.6645519924732181
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s004,3,moe_sparse_trap,0.875,1,0.5528174563454809
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s004,3,moe_sparse_full,0.875,1,0.582712645855956
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s004,3,controls+moe_sparse,0.875,1,0.6814192515122407
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s005,3,controls_sparse_base,0.875,1,0.7608609748115456
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s005,3,moe_sparse_trap,0.875,0,0.4507810165304486
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s005,3,moe_sparse_full,0.875,1,0.6455498551158194
relative_tail_minus_mid,eventual_stagnation_or_loop,w03_s005,3,controls+moe_sparse,0.875,1,0.7352570909781153
