window,target,cv,scope,model,control_reference,n,positive,brier,brier_gain_vs_rate,brier_gain_vs_rate_ci95_low,brier_gain_vs_rate_ci95_high,brier_gain_vs_controls,brier_gain_vs_controls_ci95_low,brier_gain_vs_controls_ci95_high
fixed_q16_q23,eventual_failure,leave_one_worker_out,absolute,moe_trap_only,controls,352,235,0.27766395586030507,0.0536028283276766,-0.031453414776172174,0.13865907143152534,0.13607495798002198,0.06923221207945511,0.21962787693203803
fixed_q16_q23,eventual_failure,leave_one_worker_out,absolute,moe_nontrap,controls,352,235,0.37691300558788293,-0.045646221399901224,-0.11972147096669081,0.004949127880140089,0.03682590825244416,-0.028767961473012915,0.094522259136876
fixed_q16_q23,eventual_failure,leave_one_worker_out,absolute,moe_full,controls,352,235,0.3855265294565228,-0.05425974526854115,-0.1441534704743558,0.00831141133320845,0.028212384383804242,-0.04513030858986008,0.1013909294248202
fixed_q16_q23,eventual_failure,leave_one_worker_out,absolute,controls+moe,controls,352,235,0.37883431915661686,-0.0475675349686352,-0.12299894900206629,-0.0008156493520868373,0.03490459468371018,-0.011350726030498873,0.08038601102314913
fixed_q16_q23,eventual_failure,leave_one_worker_out,absolute,controls_sparse_base,controls,352,235,0.41536087913822456,-0.0840940949502429,-0.16525025211484218,-0.014735560328576354,-0.0016219652978975126,-0.0073797135485927454,0.004381813466360475
fixed_q16_q23,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,controls,352,235,0.3458038941530334,-0.014537109965051687,-0.12191311790145025,0.06061793250982126,0.06793501968729371,0.03080355501766957,0.11397684442101813
fixed_q16_q23,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,controls,352,235,0.3692825943376313,-0.03801581014964958,-0.09153930751732238,0.00658710432341109,0.0444563195026958,-0.04547789537436821,0.10373087629246697
fixed_q16_q23,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,controls,352,235,0.33886910977583534,-0.007602325587853658,-0.08133932625359656,0.057399334198736135,0.07486980406449173,0.01700820914782197,0.13874759534682674
fixed_q16_q23,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,controls_sparse_base,352,235,0.4141829525900237,-0.08291616840204205,-0.17201972844104457,-0.014092662787544645,0.0011779265482008664,-0.007728626927450165,0.011440218856845367
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,rate_only,controls,352,235,0.33126678418798167,0.0,0.0,0.0,0.04082154052544503,-0.007426826011171838,0.10624774174070871
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,physical,controls,352,235,0.3635580304652224,-0.03229124627724069,-0.05658736543177883,-0.015703862994191648,0.008530294248204338,-0.02376361323874827,0.04721104300480555
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,noise_action,controls,352,235,0.3584024720699817,-0.027135687882000013,-0.07523732843590257,0.007728204663120839,0.013685852643445023,-0.000560910522889032,0.027932615809779075
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,controls,controls,352,235,0.37208832471342673,-0.04082154052544503,-0.10624774174070871,0.007426826011171838,0.0,0.0,0.0
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,moe_trap_only,controls,352,235,0.3577551392820812,-0.026488355094099504,-0.04327423088440627,-0.016625982180279168,0.01433318543134553,-0.02405280819145101,0.06297351085630246
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,moe_nontrap,controls,352,235,0.3641306934152179,-0.0328639092272362,-0.07626334028516268,-0.0006439774993335163,0.007957631298208829,-0.007235839603528159,0.02914943754856883
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,moe_full,controls,352,235,0.36673904661528006,-0.03547226242729834,-0.07402787118056998,-0.0076742766197227695,0.005349278098146695,-0.014205463449237734,0.03132423137848189
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe,controls,352,235,0.3707387518115491,-0.039471967623567354,-0.08406923741532568,-0.007288786410178489,0.0013495729018776776,-0.014702714478497298,0.022165606382530016
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,controls_sparse_base,controls,352,235,0.37224284404626995,-0.04097605985828818,-0.10625851718528778,0.007016617078419356,-0.00015451933284315233,-0.0004970096269223268,0.00018797096123602226
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,controls,352,235,0.34126080066361614,-0.009994016475634476,-0.01667233517739272,-0.0033156977738762307,0.030827524049810564,-0.010277733086586447,0.08864567966724494
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,controls,352,235,0.34402473044087445,-0.012757946252892761,-0.029970249537948652,0.00042659191675198984,0.02806359427255227,-0.006350847641265256,0.07562810574960553
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,controls,352,235,0.34574648038102757,-0.014479696193045876,-0.03658920755197076,0.002123781598915628,0.026341844332399163,-0.0046442052543763795,0.06899969503085819
fixed_q16_q23,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,controls_sparse_base,352,235,0.3707176522435434,-0.039450868055561764,-0.10808123282703708,0.012258130558697216,0.001525191802726418,-0.0022999290181502496,0.005350312623603086
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,rate_only,controls,352,199,0.24651342699389123,0.0,0.0,0.0,-0.10967414267358183,-0.16066257888598015,-0.051989574763242334
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,physical,controls,352,199,0.11108451066713991,0.1354289163267513,0.09666061037945516,0.1738762544991173,0.025754773653169492,9.778271412671423e-05,0.05868531706442474
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,noise_action,controls,352,199,0.15427844305284222,0.092234983941049,0.0499638591370884,0.13187895292645233,-0.017439158732532836,-0.04636052840629493,0.01441100994890447
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls,controls,352,199,0.1368392843203094,0.10967414267358183,0.05129544197952999,0.1602348955290863,0.0,0.0,0.0
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_trap_only,controls,352,199,0.15455785141182643,0.09195557558206478,0.042394933953050676,0.1401059906151716,-0.017718567091517045,-0.04989762381360871,0.012292290453293673
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_nontrap,controls,352,199,0.1384763578765017,0.10803706911738954,0.05736384817134363,0.15382989054424331,-0.0016370735561922762,-0.04138271880123592,0.037877155475799285
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_full,controls,352,199,0.1422153196199133,0.10429810737397795,0.04814182907383378,0.155184733285364,-0.005376035299603874,-0.04464658515370159,0.033197267828524335
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe,controls,352,199,0.14449269742660098,0.10202072956729026,0.04069430946100232,0.15269691979761152,-0.007653413106291579,-0.04554354699494766,0.027808626459682798
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls_sparse_base,controls,352,199,0.1393048807092868,0.10720854628460443,0.04805248583873706,0.1577594285638189,-0.0024655963889773907,-0.004532665323139357,-0.00038294326757832274
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,controls,352,199,0.2364974481303193,0.0100159788635719,-0.018314575813570134,0.03757662257624736,-0.09965816381000993,-0.14469912686018027,-0.05115851562668934
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,controls,352,199,0.1717670665980318,0.07474636039585945,0.029327185519179084,0.11782043282250594,-0.03492778227772238,-0.0673992501877598,0.0016938954041314357
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,controls,352,199,0.17337549248075493,0.07313793451313627,0.02608766674633375,0.11597338011801982,-0.03653620816044555,-0.06822453744122642,-0.005216903719674863
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,controls_sparse_base,352,199,0.13565763035286912,0.1108557966410221,0.053390104500757554,0.1599414243390371,0.0036472503564176635,-0.002325058202030719,0.00935427098215275
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,rate_only,controls,352,199,0.24651342699389123,0.0,0.0,0.0,-0.03631264162124418,-0.0649415790998265,-0.0070877388050921515
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,physical,controls,352,199,0.21173142735278203,0.03478199964110923,0.008327310714741291,0.06460283694562897,-0.0015306419801349466,-0.010945068525076956,0.007863874797435846
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,noise_action,controls,352,199,0.2300797362737723,0.01643369072011894,-0.000795431206701655,0.03552211027763454,-0.019878950901125243,-0.03810624359014291,-0.0019864435898483508
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls,controls,352,199,0.21020078537264705,0.03631264162124418,0.007106097270345908,0.06597357887536191,0.0,0.0,0.0
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_trap_only,controls,352,199,0.23994698649385401,0.00656644050003721,-0.011117540083954283,0.0261729055436797,-0.02974620112120697,-0.049192421214319375,-0.012078344788844305
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_nontrap,controls,352,199,0.22897353335357548,0.01753989364031574,-0.004490342409666179,0.041448397816636125,-0.018772747980928435,-0.035021351267654245,-0.002959503905156495
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_full,controls,352,199,0.22833656645327516,0.018176860540616048,-0.004196326128250944,0.04357256546009586,-0.01813578108062813,-0.03595864178819613,-0.0015855199235351174
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls+moe,controls,352,199,0.21581386970385097,0.03069955729004027,0.004156552897160171,0.05903997457540664,-0.005613084331203915,-0.014785095483893321,0.0026744154682830494
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls_sparse_base,controls,352,199,0.2105321460178825,0.035981280976008695,0.007294487391813967,0.06536622304194585,-0.0003313606452354767,-0.0013518122180630472,0.0007081768151704826
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,controls,352,199,0.2473123514887484,-0.0007989244948571554,-0.011255617407513813,0.009832316524395895,-0.03711156611610134,-0.06220013982428876,-0.012493441527282923
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,controls,352,199,0.23190998644844799,0.01460344054544324,0.0015754193714877034,0.030097241378735446,-0.021709201075800936,-0.043651689507353215,-0.00027876022066093643
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,controls,352,199,0.23166602130579028,0.014847405688100916,0.00016865333218984513,0.03230388909325386,-0.021465235933143267,-0.04339440573490533,-0.001218061775126097
fixed_q16_q23,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,controls_sparse_base,352,199,0.20810941349502368,0.038404013498867594,0.007864908029884233,0.0697894668588005,0.0024227325228588855,-0.001600898676020556,0.006454143486447644
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,rate_only,controls,352,199,0.3405869907836338,0.0,0.0,0.0,0.05939916248716528,-0.095524842293943,0.17472618613582183
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,physical,controls,352,199,0.39334575078528233,-0.0527587600016485,-0.19396062362226285,0.14121050071048896,0.0066404024855167615,-0.024417665151811638,0.04858526246729812
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,noise_action,controls,352,199,0.3545591108278814,-0.013972120044247544,-0.09788840300624105,0.09194202130899305,0.045427042442917724,-0.010598760430228575,0.07954856396371578
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls,controls,352,199,0.39998615327079906,-0.05939916248716528,-0.17472618613582183,0.095524842293943,0.0,0.0,0.0
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_trap_only,controls,352,199,0.28065704578471967,0.05992994499891418,-0.08755443508432746,0.20741432508215585,0.11932910748607944,0.05764178740724879,0.19796661239956126
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_nontrap,controls,352,199,0.3315995618155174,0.008987428968116369,-0.0822537428473882,0.0977330591240751,0.06838659145528164,-0.00427226401776207,0.11392596229631897
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_full,controls,352,199,0.35313428756041837,-0.012547296776784596,-0.12547475173557895,0.1003801581820098,0.04685186571038067,-0.008798181212782604,0.09536753850209638
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls+moe,controls,352,199,0.3482738414859011,-0.007686850702267267,-0.13320409911383455,0.1178303977093,0.05171231178489799,0.01597758485447867,0.09408684266849981
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls_sparse_base,controls,352,199,0.4016714284390316,-0.0610844376553978,-0.17020723471241145,0.09023021106315046,-0.0016852751682325277,-0.007889501759875423,0.004518951423410368
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_trap,controls,352,199,0.3534820500862846,-0.012895059302650745,-0.04118650699418868,0.015396388388887178,0.04650410318451453,-0.08952450768481932,0.16349123424964235
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_nontrap,controls,352,199,0.27070421936613964,0.06988277141749415,-0.039819600646036,0.16962708653787614,0.12928193390465942,0.0667888731153625,0.18135948456240683
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_full,controls,352,199,0.26211182865339944,0.07847516213023438,-0.03597704002161087,0.17925311719481166,0.13787432461739965,0.06930812952669878,0.195012820526317
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls+moe_sparse,controls_sparse_base,352,199,0.41875395784068664,-0.07816696705705278,-0.17113054180833445,0.05789931899442663,-0.017082529401655,-0.03324175170738697,-0.0009233070959230195
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,rate_only,controls,352,199,0.3405869907836338,0.0,0.0,0.0,0.05109847258663847,-0.016736255234713383,0.11572126489443517
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,physical,controls,352,199,0.38671663232631803,-0.04612964154268418,-0.09255915583936078,0.004714770355494048,0.004968831043954281,-0.009435838799583233,0.020576462975438282
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,noise_action,controls,352,199,0.3732034932353158,-0.03261650245168197,-0.090054224271176,0.010969252676909432,0.018481970134956505,-0.013219351947405521,0.05557733564022942
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls,controls,352,199,0.3916854633702723,-0.05109847258663847,-0.11572126489443517,0.016736255234713383,0.0,0.0,0.0
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_trap_only,controls,352,199,0.37900299782633345,-0.03841600704269966,-0.05570379612549126,-0.021128217959908026,0.012682465543938815,-0.04191054749923801,0.0608225583866861
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_nontrap,controls,352,199,0.38435459114991644,-0.04376760036628266,-0.10201582379040496,0.008963485722862114,0.00733087222035581,-0.00718383152314039,0.0192854315868037
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_full,controls,352,199,0.3902626059311585,-0.049675615147524714,-0.1000345167199228,-0.00810620657831979,0.0014228574391137575,-0.024626182793253015,0.021007502490564888
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe,controls,352,199,0.3935997763241578,-0.05301278554052394,-0.10964862699085264,0.001198566177796373,-0.00191431295388547,-0.014806027909302999,0.01405194908301734
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls_sparse_base,controls,352,199,0.39138727149719604,-0.0508002807135622,-0.1168105660705336,0.018140763558741054,0.0002981918730762638,-0.0010893011760983436,0.0014755336832821227
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_trap,controls,352,199,0.35300458303969734,-0.012417592256063563,-0.018625188682166675,-0.006209995829960444,0.03868088033057491,-0.023864356701480054,0.09920377295548717
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,controls,352,199,0.3502931025235611,-0.009706111739927302,-0.043028855075266007,0.02387392194154656,0.04139236084671117,0.007286613431041548,0.07254346309496076
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_full,controls,352,199,0.353923964363544,-0.013336973579910223,-0.047652820095963874,0.017600239116472693,0.037761499006728254,0.0008639838817593086,0.0680684447984712
fixed_q16_q23,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,controls_sparse_base,352,199,0.39432110045356966,-0.05373410966993591,-0.12211059088628418,0.017770771374558306,-0.0029338289563736993,-0.005280422990787958,-0.0005872349219594383
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,rate_only,controls,352,235,0.22324790885110238,0.0,0.0,0.0,-0.1517366614182204,-0.1996564121836059,-0.10729532423298206
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,physical,controls,352,235,0.07643267660761993,0.1468152322434824,0.09538106849068068,0.20034109516256784,-0.004921429174737967,-0.020878551581569173,0.007023402420417635
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,noise_action,controls,352,235,0.08084177475669015,0.14240613409441216,0.0919558976812686,0.19784521712064065,-0.009330527323808192,-0.02515461515780511,0.006348002853695057
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,controls,controls,352,235,0.07151124743288197,0.1517366614182204,0.10898048838540086,0.20001629524026918,0.0,0.0,0.0
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,moe_trap_only,controls,352,235,0.1159784301605291,0.10726947869057325,0.05373535390750252,0.16117035278227093,-0.04446718272764712,-0.07375533873082726,-0.016639034993592997
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,moe_nontrap,controls,352,235,0.09616193638055046,0.12708597247055187,0.07433631522008492,0.18322631597999087,-0.0246506889476685,-0.06323241156693088,0.007451074306841874
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,moe_full,controls,352,235,0.09488212505209453,0.1283657837990078,0.073023493664726,0.18974855179984587,-0.02337087761921257,-0.05864453841433544,0.006324414289953773
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe,controls,352,235,0.07651820614831699,0.14672970270278535,0.09810379571661214,0.2015149978601271,-0.005006958715435028,-0.022435010543334296,0.01217888003817087
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,controls_sparse_base,controls,352,235,0.07177678712335325,0.1514711217277491,0.10600404347146063,0.19898046744276032,-0.00026553969047129653,-0.002759510021568011,0.00202586992007833
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,controls,352,235,0.14938141456544785,0.07386649428565446,0.03043345659730485,0.11924323368593175,-0.07787016713256589,-0.10757801277768404,-0.0487893149652646
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,controls,352,235,0.1262372651970736,0.09701064365402873,0.04421748955748466,0.15174009844149144,-0.05472601776419164,-0.08051976485306868,-0.031152895774054376
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,controls,352,235,0.11920475980489806,0.10404314904620428,0.04834625392430231,0.15953443510655219,-0.047693512372016085,-0.07576379195290346,-0.023603683114041478
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,controls_sparse_base,352,235,0.07061283079243462,0.15263507805866772,0.10641003678963393,0.2021706877295767,0.0011639563309186398,-0.0019495019971973967,0.004520311017933847
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,rate_only,controls,352,235,0.22324790885110238,0.0,0.0,0.0,-0.02850664944681727,-0.04935343746299368,-0.010567274892569131
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,physical,controls,352,235,0.1937203775300122,0.029527531321090164,0.008713034790191634,0.05142897156279934,0.001020881874272894,-0.0036750708357604013,0.006537029447992693
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,noise_action,controls,352,235,0.20469410951067246,0.01855379934042988,0.003271697326648812,0.035799363501600165,-0.009952850106387396,-0.015611766735759989,-0.004787173017951675
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls,controls,352,235,0.19474125940428505,0.02850664944681727,0.010635390366418952,0.0486805512529632,0.0,0.0,0.0
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_trap_only,controls,352,235,0.21268070245212145,0.010567206398980894,-0.006728186100835703,0.0288722156276025,-0.017939443047836377,-0.031025948047303072,-0.006019891511428794
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_nontrap,controls,352,235,0.21459557850290054,0.00865233034820179,-0.007041457982337688,0.025469512107297483,-0.019854319098615483,-0.02894930891327402,-0.011134142958686206
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_full,controls,352,235,0.21042934533487012,0.012818563516232229,-0.005879719089983552,0.031575080251098585,-0.015688085930585047,-0.024873033577534297,-0.00710619325821487
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe,controls,352,235,0.2008963155416078,0.02235159330949452,0.0034865837533523437,0.042737827015495354,-0.00615505613732275,-0.013727654203969868,0.0013869583573604015
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls_sparse_base,controls,352,235,0.19548929395418246,0.027758614896919883,0.009844577195063148,0.04769393302504161,-0.0007480345498973907,-0.0013639625750093837,-0.00014557354918046483
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,controls,352,235,0.21663855072999405,0.006609358121108277,-0.004636118705177895,0.019114192684937505,-0.021897291325708997,-0.03474696436240529,-0.01029343329027753
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,controls,352,235,0.2164751455295785,0.006772763321523853,-0.008887252229315263,0.021232221647198717,-0.021733886125293422,-0.03552202851538983,-0.009012061457462816
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,controls,352,235,0.2146143450359947,0.008633563815107619,-0.006968464187707263,0.024520882119781175,-0.01987308563170965,-0.03137691935492448,-0.009360598666235629
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,controls_sparse_base,352,235,0.19406991712052682,0.02917799173057549,0.010648054100664165,0.049267950187549585,0.0014193768336556078,-0.0013918281288256493,0.004218875291718565
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,rate_only,controls,352,235,0.33126678418798167,0.0,0.0,0.0,-0.2228545712827913,-0.4329464061841673,-0.07605626243324864
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,physical,controls,352,235,0.24002841008330392,0.09123837410467774,0.020323565633350683,0.1621531825760048,-0.13161619717811354,-0.29801641024401526,-0.01848252562633683
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,noise_action,controls,352,235,0.11142390143763863,0.21984288275034308,0.06374781484452807,0.4470720785216873,-0.0030116885324482016,-0.02244988250936983,0.0164521003509317
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls,controls,352,235,0.1084122129051904,0.2228545712827913,0.07605626243324864,0.4329464061841673,0.0,0.0,0.0
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_trap_only,controls,352,235,0.26707064014897625,0.06419614403900543,-0.05615079671883925,0.15912331688523726,-0.15865842724378587,-0.2832903148993393,-0.03402653958823236
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_nontrap,controls,352,235,0.18107870633405856,0.15018807785392313,-0.006574776399169957,0.33656370182815637,-0.07266649342886818,-0.1230340910074521,-0.02962586523038978
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_full,controls,352,235,0.23482181928184997,0.09644496490613169,-0.04198123514831671,0.24249476367973366,-0.12640960637665957,-0.2031332248531948,-0.04968598790012429
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe,controls,352,235,0.12803647174442004,0.20323031244356168,0.047362232201616665,0.43429304426605875,-0.019624258839229622,-0.03250542180429907,-0.0004762013659058199
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls_sparse_base,controls,352,235,0.11925241069599916,0.2120143734919825,0.07712425018956562,0.40066417100112794,-0.01084019779080876,-0.032282235183039215,0.0012721317155369835
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,controls,352,235,0.2569246932538134,0.07434209093416833,-0.017434898967383088,0.1527293485882019,-0.14851248034862297,-0.2899620967359068,-0.025027094364354005
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,controls,352,235,0.24829968554002324,0.08296709864795843,0.006505688724917353,0.1827010986410789,-0.13988747263483284,-0.25024530754308844,-0.06394260071358389
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,controls,352,235,0.22968367667859957,0.10158310750938213,-0.0054992331265625825,0.23744058776628862,-0.12127146377340915,-0.19025995997218784,-0.06580068212004714
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,controls_sparse_base,352,235,0.11952527792391297,0.21174150626406874,0.07603730959461964,0.4019605515395508,-0.0002728672279138113,-0.0027029186770925993,0.0017477138073653722
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,rate_only,controls,352,235,0.33126678418798167,0.0,0.0,0.0,0.007884230994615262,-0.033482009404589806,0.0458245364278368
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,physical,controls,352,235,0.348537778477473,-0.01727099428949134,-0.0550780792390707,0.023374092577396387,-0.009386763294876073,-0.014075707494335458,-0.004053892423058167
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,noise_action,controls,352,235,0.3235901575312955,0.007676626656686169,-0.013367783973440735,0.025213635515125263,0.01556085765130143,-0.010736604788433236,0.05673187262951073
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,controls,controls,352,235,0.33915101518259694,-0.007884230994615262,-0.045824536427836786,0.033482009404589806,0.0,0.0,0.0
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_trap_only,controls,352,235,0.3548385215684214,-0.023571737380439717,-0.05947826944240175,0.012334794681522316,-0.01568750638582445,-0.035229594749409156,0.0012616035367909984
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_nontrap,controls,352,235,0.36685597731760916,-0.03558919312962749,-0.07988477661566919,0.0015111782492800744,-0.027704962135012227,-0.037883561413416623,-0.015490643000926962
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_full,controls,352,235,0.3787554661708688,-0.04748868198288705,-0.09137413838085602,-0.010623812118284054,-0.03960445098827179,-0.051792909895374904,-0.021507316790562607
