window,target,scope,model,control_reference,worker,n,positive,brier,brier_gain_vs_rate,brier_gain_vs_controls
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,1,80,78,0.31624981123678203,-0.010818907257543288,-0.0013566067432035783
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,2,80,63,0.2564624308733562,-0.006462430873356175,0.03907818924693296
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,3,96,6,0.6417747811920653,-0.10513842865300278,0.08373250311631442
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,0,96,52,0.22289742415823546,0.026426102859993722,0.004868250556992615
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,1,80,78,0.3172042654010461,-0.011773361421807347,-0.0023110609074676373
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,2,80,63,0.28929270431167187,-0.03929270431167186,0.006247915808617282
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,3,96,6,0.7262503141782107,-0.18961396163914812,-0.0007430298698309134
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,0,96,52,0.2577438511870329,-0.008420324168803757,-0.029978176471804868
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,1,80,78,0.31446459069117366,-0.009033686711934892,0.0004286138024048172
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,2,80,63,0.25983919424558527,-0.009839194245585289,0.03570142587470385
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,3,96,6,0.5434771178336514,-0.006840765294588886,0.18203016647472833
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,0,96,52,0.2177529057412937,0.03157062127693547,0.010012768973934357
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,1,80,78,0.31055432147883144,-0.00512341749959267,0.0043388830147470395
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,2,80,63,0.271412793360357,-0.02141279336035696,0.02412782675993218
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,3,96,6,0.5860295271649103,-0.04939317462584783,0.13947775714346938
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,0,96,52,0.22510345444843735,0.024220072569791824,0.00266222026679072
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,1,80,78,0.31055432147883144,-0.00512341749959267,0.0043388830147470395
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,2,80,63,0.271412793360357,-0.02141279336035696,0.02412782675993218
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,3,96,6,0.5860295271649103,-0.04939317462584783,0.13947775714346938
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,0,96,52,0.22129692475638874,0.028026602261840422,0.0016004994018466994
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,1,80,78,0.31679103327495745,-0.011360129295718691,0.0004132321260886567
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,2,80,63,0.28389663800850184,-0.03389663800850188,0.005396066303169983
fixed_q8_q15,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,3,96,6,0.7366437838615223,-0.20000743132245988,-0.010393469683311759
fixed_q16_q23,eventual_failure,absolute,rate_only,controls,0,96,71,0.202392578125,0.0,0.051695737895104045
fixed_q16_q23,eventual_failure,absolute,rate_only,controls,1,80,80,0.18502649221453288,0.0,-0.027409420187746957
fixed_q16_q23,eventual_failure,absolute,rate_only,controls,2,80,75,0.18057958477508645,0.0,0.20561319033120604
fixed_q16_q23,eventual_failure,absolute,rate_only,controls,3,96,9,0.70758056640625,0.0,0.10219892904394652
fixed_q16_q23,eventual_failure,absolute,physical,controls,0,96,71,0.2592191375131191,-0.0568265593881191,-0.005130821493015042
fixed_q16_q23,eventual_failure,absolute,physical,controls,1,80,80,0.06591125499049619,0.11911523722403672,0.09170581703628974
fixed_q16_q23,eventual_failure,absolute,physical,controls,2,80,75,0.38711730551207973,-0.20653772073699325,-0.0009245304057872619
fixed_q16_q23,eventual_failure,absolute,physical,controls,3,96,9,0.8143080039147196,-0.10672743750846958,-0.0045285084645230655
fixed_q16_q23,eventual_failure,absolute,noise_action,controls,0,96,71,0.1980588277494466,0.004333750375553412,0.056029488270657464
fixed_q16_q23,eventual_failure,absolute,noise_action,controls,1,80,80,0.08509041671853983,0.09993607549599308,0.07252665530824612
fixed_q16_q23,eventual_failure,absolute,noise_action,controls,2,80,75,0.3259775896809103,-0.14539800490582375,0.060215185425382255
fixed_q16_q23,eventual_failure,absolute,noise_action,controls,3,96,9,0.7894654622523244,-0.0818848958460744,0.020314033197872106
fixed_q16_q23,eventual_failure,absolute,controls,controls,0,96,71,0.254088316020104,-0.051695737895104045,0.0
fixed_q16_q23,eventual_failure,absolute,controls,controls,1,80,80,0.15761707202678593,0.027409420187746957,0.0
fixed_q16_q23,eventual_failure,absolute,controls,controls,2,80,75,0.3861927751062925,-0.20561319033120604,0.0
fixed_q16_q23,eventual_failure,absolute,controls,controls,3,96,9,0.8097794954501966,-0.10219892904394652,0.0
fixed_q16_q23,eventual_failure,absolute,moe_trap_only,controls,0,96,71,0.2040809775752118,-0.0016883994502117985,0.05000733844489225
fixed_q16_q23,eventual_failure,absolute,moe_trap_only,controls,1,80,80,0.06234231124895643,0.12268418096557647,0.09527476077782951
fixed_q16_q23,eventual_failure,absolute,moe_trap_only,controls,2,80,75,0.2477510179424111,-0.06717143316732462,0.1384417571638814
fixed_q16_q23,eventual_failure,absolute,moe_trap_only,controls,3,96,9,0.5556090862531006,0.15197148015314946,0.254170409197096
fixed_q16_q23,eventual_failure,absolute,moe_nontrap,controls,0,96,71,0.23527322933538608,-0.032880651210386046,0.018815086684717996
fixed_q16_q23,eventual_failure,absolute,moe_nontrap,controls,1,80,80,0.21302615114480092,-0.02799965893026803,-0.055409079118015
fixed_q16_q23,eventual_failure,absolute,moe_nontrap,controls,2,80,75,0.3350373836442992,-0.15445779886921268,0.05115539146199335
fixed_q16_q23,eventual_failure,absolute,moe_nontrap,controls,3,96,9,0.6900215121626013,0.017559054243648786,0.1197579832875953
fixed_q16_q23,eventual_failure,absolute,moe_full,controls,0,96,71,0.22496379043313128,-0.022571212308131278,0.02912452558697277
fixed_q16_q23,eventual_failure,absolute,moe_full,controls,1,80,80,0.23244931428737914,-0.04742282207284622,-0.07483224226059321
fixed_q16_q23,eventual_failure,absolute,moe_full,controls,2,80,75,0.3733659585159322,-0.19278637374084567,0.012826816590360368
fixed_q16_q23,eventual_failure,absolute,moe_full,controls,3,96,9,0.6837874235713598,0.023793142834890296,0.1259920718788368
fixed_q16_q23,eventual_failure,absolute,controls+moe,controls,0,96,71,0.23914489564212457,-0.036752317517124565,0.014943420377979482
fixed_q16_q23,eventual_failure,absolute,controls+moe,controls,1,80,80,0.186822455422235,-0.001795963207702095,-0.02920538339544907
fixed_q16_q23,eventual_failure,absolute,controls+moe,controls,2,80,75,0.34397952904194085,-0.16339994426685436,0.04221324606435169
fixed_q16_q23,eventual_failure,absolute,controls+moe,controls,3,96,9,0.7075792875453243,1.2788609258356416e-06,0.10220020790487234
fixed_q16_q23,eventual_failure,absolute,controls_sparse_base,controls,0,96,71,0.2546750335344741,-0.05228245540947412,-0.000586717514370068
fixed_q16_q23,eventual_failure,absolute,controls_sparse_base,controls,1,80,80,0.16755231865818804,0.017474173556344876,-0.009935246631402096
fixed_q16_q23,eventual_failure,absolute,controls_sparse_base,controls,2,80,75,0.39101695557207594,-0.2104373707969894,-0.004824180465783397
fixed_q16_q23,eventual_failure,absolute,controls_sparse_base,controls,3,96,9,0.8028404614471295,-0.09525989504087941,0.006939034003067099
fixed_q16_q23,eventual_failure,absolute,moe_sparse_trap,controls,0,96,71,0.21023130001221468,-0.007838721887214678,0.04385701600788936
fixed_q16_q23,eventual_failure,absolute,moe_sparse_trap,controls,1,80,80,0.09702589794589726,0.08800059426863563,0.060591174080888675
fixed_q16_q23,eventual_failure,absolute,moe_sparse_trap,controls,2,80,75,0.3653184264430293,-0.18473884166794283,0.02087434866326319
fixed_q16_q23,eventual_failure,absolute,moe_sparse_trap,controls,3,96,9,0.6724293748914688,0.03515119151478117,0.13735012055872767
fixed_q16_q23,eventual_failure,absolute,moe_sparse_nontrap,controls,0,96,71,0.2074897774604558,-0.005097199335455789,0.04659853855964826
fixed_q16_q23,eventual_failure,absolute,moe_sparse_nontrap,controls,1,80,80,0.24613544032992954,-0.06110894811539665,-0.08851836830314361
fixed_q16_q23,eventual_failure,absolute,moe_sparse_nontrap,controls,2,80,75,0.30254925169433455,-0.12196966691924808,0.08364352341195794
fixed_q16_q23,eventual_failure,absolute,moe_sparse_nontrap,controls,3,96,9,0.689309158423972,0.018271407982277926,0.12047033702622444
fixed_q16_q23,eventual_failure,absolute,moe_sparse_full,controls,0,96,71,0.23385849554543958,-0.031465917420439575,0.020229820474664477
fixed_q16_q23,eventual_failure,absolute,moe_sparse_full,controls,1,80,80,0.144474796471175,0.04055169574335792,0.013142275555610965
fixed_q16_q23,eventual_failure,absolute,moe_sparse_full,controls,2,80,75,0.30254925169433455,-0.12196966691924808,0.08364352341195794
fixed_q16_q23,eventual_failure,absolute,moe_sparse_full,controls,3,96,9,0.6361415334946986,0.0714390329115513,0.17363796195549783
fixed_q16_q23,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,0,96,71,0.2536389715778345,-0.05124639345283453,0.0010360619566395857
fixed_q16_q23,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,1,80,80,0.1731178808737492,0.01190861134078369,-0.005565562215561178
fixed_q16_q23,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,2,80,75,0.40090864721141506,-0.22032906243632855,-0.009891691639339152
fixed_q16_q23,eventual_failure,absolute,controls+moe_sparse,controls_sparse_base,3,96,9,0.7866764145146155,-0.07909584810836554,0.016164046932513863
fixed_q16_q23,eventual_failure,within_snapshot,rate_only,controls,0,96,71,0.202392578125,0.0,-0.01583490169996023
fixed_q16_q23,eventual_failure,within_snapshot,rate_only,controls,1,80,80,0.18502649221453288,0.0,0.022842246468466353
fixed_q16_q23,eventual_failure,within_snapshot,rate_only,controls,2,80,75,0.18057958477508645,0.0,0.01929181482153599
fixed_q16_q23,eventual_failure,within_snapshot,rate_only,controls,3,96,9,0.70758056640625,0.0,0.1304021658849234
fixed_q16_q23,eventual_failure,within_snapshot,physical,controls,0,96,71,0.21930954589984578,-0.016916967774845776,-0.03275186947480601
fixed_q16_q23,eventual_failure,within_snapshot,physical,controls,1,80,80,0.1992746294719396,-0.014248137257406698,0.008594109211059655
fixed_q16_q23,eventual_failure,within_snapshot,physical,controls,2,80,75,0.2060946552314653,-0.02551507045637878,-0.006223255634842785
fixed_q16_q23,eventual_failure,within_snapshot,physical,controls,3,96,9,0.7759288285531323,-0.06834826214688221,0.062053903738041184
fixed_q16_q23,eventual_failure,within_snapshot,noise_action,controls,0,96,71,0.18952575853401243,0.012866819590987552,-0.0029680821089726798
fixed_q16_q23,eventual_failure,within_snapshot,noise_action,controls,1,80,80,0.20554104330258793,-0.020514551088055017,0.0023276953804113433
fixed_q16_q23,eventual_failure,within_snapshot,noise_action,controls,2,80,75,0.17901771802540573,0.0015618667496807802,0.020853681571216767
fixed_q16_q23,eventual_failure,within_snapshot,noise_action,controls,3,96,9,0.8041510046159256,-0.09657043820967574,0.03383172767524766
fixed_q16_q23,eventual_failure,within_snapshot,controls,controls,0,96,71,0.18655767642503976,0.01583490169996023,0.0
fixed_q16_q23,eventual_failure,within_snapshot,controls,controls,1,80,80,0.2078687386829993,-0.022842246468466353,0.0
fixed_q16_q23,eventual_failure,within_snapshot,controls,controls,2,80,75,0.19987139959662248,-0.01929181482153599,0.0
fixed_q16_q23,eventual_failure,within_snapshot,controls,controls,3,96,9,0.8379827322911734,-0.1304021658849234,0.0
fixed_q16_q23,eventual_failure,within_snapshot,moe_trap_only,controls,0,96,71,0.2183997571416849,-0.01600717901668497,-0.0318420807166452
fixed_q16_q23,eventual_failure,within_snapshot,moe_trap_only,controls,1,80,80,0.20388016578375118,-0.018853673569218292,0.003988572899248065
fixed_q16_q23,eventual_failure,within_snapshot,moe_trap_only,controls,2,80,75,0.19877856477814843,-0.018198980003061905,0.0010928348184740893
fixed_q16_q23,eventual_failure,within_snapshot,moe_trap_only,controls,3,96,9,0.7578201447576965,-0.050239578351446386,0.08016258753347702
fixed_q16_q23,eventual_failure,within_snapshot,moe_nontrap,controls,0,96,71,0.1966312388721424,0.00576133925285761,-0.010073562447102622
fixed_q16_q23,eventual_failure,within_snapshot,moe_nontrap,controls,1,80,80,0.20872961002175447,-0.02370311780722156,-0.0008608713387552036
fixed_q16_q23,eventual_failure,within_snapshot,moe_nontrap,controls,2,80,75,0.1968914369632826,-0.016311852188196075,0.002979962633339918
fixed_q16_q23,eventual_failure,within_snapshot,moe_nontrap,controls,3,96,9,0.8004970978294591,-0.09291653142320899,0.0374856344617144
fixed_q16_q23,eventual_failure,within_snapshot,moe_full,controls,0,96,71,0.2047163254776947,-0.0023237473526946852,-0.01815864905265492
fixed_q16_q23,eventual_failure,within_snapshot,moe_full,controls,1,80,80,0.21196267419555678,-0.02693618198102387,-0.00409393551255752
fixed_q16_q23,eventual_failure,within_snapshot,moe_full,controls,2,80,75,0.19984539487355835,-0.019265810098471857,2.600472306413561e-05
fixed_q16_q23,eventual_failure,within_snapshot,moe_full,controls,3,96,9,0.796820121220736,-0.08923955481448613,0.04116261107043728
fixed_q16_q23,eventual_failure,within_snapshot,controls+moe,controls,0,96,71,0.20469896325272685,-0.0023063851277268376,-0.018141286827687068
fixed_q16_q23,eventual_failure,within_snapshot,controls+moe,controls,1,80,80,0.2101925927044134,-0.0251661004898805,-0.002323854021414144
fixed_q16_q23,eventual_failure,within_snapshot,controls+moe,controls,2,80,75,0.2058050158020909,-0.02522543102700442,-0.005933616205468428
fixed_q16_q23,eventual_failure,within_snapshot,controls+moe,controls,3,96,9,0.8080117863008661,-0.10043121989461602,0.029970945990307366
fixed_q16_q23,eventual_failure,within_snapshot,controls_sparse_base,controls,0,96,71,0.187167846996079,0.015224731128920995,-0.0006101705710392359
fixed_q16_q23,eventual_failure,within_snapshot,controls_sparse_base,controls,1,80,80,0.20755908571791948,-0.02253259350338657,0.0003096529650797905
fixed_q16_q23,eventual_failure,within_snapshot,controls_sparse_base,controls,2,80,75,0.20023261609060455,-0.019653031315518023,-0.00036121649398203586
fixed_q16_q23,eventual_failure,within_snapshot,controls_sparse_base,controls,3,96,9,0.8378961629998072,-0.13031559659355715,8.656929136621526e-05
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_trap,controls,0,96,71,0.20481742706015807,-0.002424848935158114,-0.01825975063511835
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_trap,controls,1,80,80,0.18941120859487087,-0.004384716380337971,0.018457530088128386
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_trap,controls,2,80,75,0.19511354809151576,-0.014533963316429244,0.00475785150510675
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_trap,controls,3,96,9,0.7260348781344456,-0.018454311728195626,0.11194785415672777
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,0,96,71,0.19868226038806946,0.003710317736930519,-0.012124583963029715
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,1,80,80,0.1964213132504236,-0.011394821035890715,0.011447425432575643
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,2,80,75,0.1854367964795357,-0.004857211704449198,0.014434603117086792
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_nontrap,controls,3,96,9,0.7445266597868373,-0.03694609338058738,0.09345607250433602
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_full,controls,0,96,71,0.19650155067148925,0.005891027453510743,-0.009943874246449491
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_full,controls,1,80,80,0.1964647956921597,-0.011438303477626786,0.011403942990839572
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_full,controls,2,80,75,0.1854367964795357,-0.004857211704449198,0.014434603117086792
fixed_q16_q23,eventual_failure,within_snapshot,moe_sparse_full,controls,3,96,9,0.7529842172491991,-0.04540365084294897,0.08499851504197442
fixed_q16_q23,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,0,96,71,0.18015146805611518,0.02224111006888484,0.007016378939963842
fixed_q16_q23,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,1,80,80,0.2087070878925111,-0.02368059567797817,-0.001148002174591603
fixed_q16_q23,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,2,80,75,0.19688158304663433,-0.016301998271547852,0.003351033043970178
fixed_q16_q23,eventual_failure,within_snapshot,controls+moe_sparse,controls_sparse_base,3,96,9,0.8411560310542563,-0.1335754646480063,-0.0032598680544491214
fixed_q16_q23,eventual_stagnation_or_loop,absolute,rate_only,controls,0,96,52,0.24932352701822916,0.0,0.14614118188460393
fixed_q16_q23,eventual_stagnation_or_loop,absolute,rate_only,controls,1,80,78,0.3054309039792387,0.0,-0.19219125196536177
fixed_q16_q23,eventual_stagnation_or_loop,absolute,rate_only,controls,2,80,63,0.25,0.0,0.20902819123728328
fixed_q16_q23,eventual_stagnation_or_loop,absolute,rate_only,controls,3,96,6,0.5366363525390625,0.0,0.05762496450840082
fixed_q16_q23,eventual_stagnation_or_loop,absolute,physical,controls,0,96,52,0.4294858315853431,-0.1801623045671139,-0.03402112268250997
fixed_q16_q23,eventual_stagnation_or_loop,absolute,physical,controls,1,80,78,0.04697736753577296,0.2584535364434658,0.06626228447810402
fixed_q16_q23,eventual_stagnation_or_loop,absolute,physical,controls,2,80,63,0.46051860648844156,-0.21051860648844162,-0.0014904152511583334
fixed_q16_q23,eventual_stagnation_or_loop,absolute,physical,controls,3,96,6,0.58986860960718,-0.053232257068117454,0.004392707440283365
fixed_q16_q23,eventual_stagnation_or_loop,absolute,noise_action,controls,0,96,52,0.3111505279427084,-0.061827000924479264,0.08431418096012466
fixed_q16_q23,eventual_stagnation_or_loop,absolute,noise_action,controls,1,80,78,0.1519812737768568,0.15344963020238195,-0.03874162176297981
fixed_q16_q23,eventual_stagnation_or_loop,absolute,noise_action,controls,2,80,63,0.3851983676692582,-0.13519836766925816,0.0738298235680251
fixed_q16_q23,eventual_stagnation_or_loop,absolute,noise_action,controls,3,96,6,0.5412498438877608,-0.004613491348698223,0.053011473159702595
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls,controls,0,96,52,0.3954647089028331,-0.14614118188460393,0.0
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls,controls,1,80,78,0.11323965201387698,0.19219125196536177,0.0
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls,controls,2,80,63,0.4590281912372832,-0.20902819123728328,0.0
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls,controls,3,96,6,0.5942613170474633,-0.05762496450840082,0.0
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,0,96,52,0.2891261818928202,-0.039802654874591066,0.10633852701001285
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,1,80,78,0.06212769710065147,0.24330320687858728,0.051111954913225524
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,2,80,63,0.39485657133601115,-0.1448565713360112,0.06417161990127207
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_trap_only,controls,3,96,6,0.3591294289539329,0.17750692358512962,0.23513188809353044
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,0,96,52,0.27106976630229696,-0.021746239284067798,0.12439494260053613
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,1,80,78,0.15990612549190653,0.14552477848733228,-0.04666647347802951
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,2,80,63,0.3827905580361458,-0.13279055803614576,0.0762376332011375
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_nontrap,controls,3,96,6,0.4925480574145567,0.04408829512450572,0.10171325963290655
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_full,controls,0,96,52,0.3315533807522449,-0.08222985373401577,0.06391132815058816
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_full,controls,1,80,78,0.15112163697200792,0.15430926700723085,-0.03788198495813092
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_full,controls,2,80,63,0.42736862933745484,-0.1773686293374548,0.03165956189982848
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_full,controls,3,96,6,0.48119711837807033,0.05543923416099219,0.11306419866939299
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls+moe,controls,0,96,52,0.345772896385609,-0.09644936936737979,0.049691812517224154
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls+moe,controls,1,80,78,0.11074775822449649,0.19468314575474227,0.0024918937893804853
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls+moe,controls,2,80,63,0.4273097748095802,-0.1773097748095802,0.03171841642770305
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls+moe,controls,3,96,6,0.48284991153429774,0.05378644100476476,0.11141140551316557
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,0,96,52,0.38829481864569493,-0.13897129162746577,0.007169890257138184
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,1,80,78,0.12352009183984185,0.18191081213939692,-0.010280439825964879
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,2,80,63,0.45769036641434635,-0.20769036641434635,0.0013378248229369883
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls_sparse_base,controls,3,96,6,0.6001583704189309,-0.06352201787986837,-0.005897053371467546
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,0,96,52,0.2352710821645759,0.014052444853653276,0.1601936267382572
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,1,80,78,0.2884217833480709,0.017009120631167864,-0.1751821313341939
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,2,80,63,0.29157982797397874,-0.04157982797397876,0.16744836326330453
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_trap,controls,3,96,6,0.5774950920500928,-0.04085873951103025,0.016766224997370568
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,0,96,52,0.21580279336146627,0.033520733656762884,0.1796619155413668
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,1,80,78,0.08276982048596641,0.22266108349327238,0.03046983152791057
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,2,80,63,0.3559202765344687,-0.10592027653446878,0.10310791470281452
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,3,96,6,0.4112042634640165,0.125432089075046,0.18305705358344682
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,0,96,52,0.20194508361913385,0.047378443399095305,0.19351962528369926
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,1,80,78,0.07773130766329386,0.22769959631594494,0.03550834435058313
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,2,80,63,0.3559202765344687,-0.10592027653446878,0.10310791470281452
fixed_q16_q23,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,3,96,6,0.3977553012785286,0.13888105126053396,0.1965060157689348
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,0,96,52,0.3932260018475547,-0.14390247482932558,-0.004931183201859842
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,1,80,78,0.1668108674553113,0.13862003652392746,-0.043290775615469436
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,2,80,63,0.4538042221831452,-0.2038042221831451,0.003886144231201166
fixed_q16_q23,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,3,96,6,0.6250259355362492,-0.08838958299718663,-0.02486756511731827
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,0,96,52,0.24932352701822916,0.0,-0.0393657576146999
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,1,80,78,0.3054309039792387,0.0,0.04485444352121569
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,2,80,63,0.25,0.0,0.06472995333323811
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,3,96,6,0.5366363525390625,0.0,0.1354064930536628
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,physical,controls,0,96,52,0.22466256637687976,0.024660960641349428,-0.014704796973350476
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,physical,controls,1,80,78,0.34075293687447566,-0.03532203289523685,0.009532410625978845
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,physical,controls,2,80,63,0.31709151467358526,-0.06709151467358529,-0.002361561340347201
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,physical,controls,3,96,6,0.6450947091962356,-0.108458356657173,0.026948136396489807
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,0,96,52,0.23384769978993383,0.01547582722829531,-0.023889930386404593
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,1,80,78,0.33313893903495484,-0.027708035055716073,0.01714640846549963
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,2,80,63,0.24443863678475367,0.005561363215246371,0.07029131654848447
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,3,96,6,0.6532504622231335,-0.11661410968407109,0.018792383369591704
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls,controls,0,96,52,0.20995776940352928,0.0393657576146999,0.0
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls,controls,1,80,78,0.3502853475004545,-0.04485444352121569,0.0
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls,controls,2,80,63,0.3147299533332381,-0.06472995333323811,0.0
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,controls,controls,3,96,6,0.6720428455927253,-0.1354064930536628,0.0
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,0,96,52,0.2699252583069764,-0.020601731288747187,-0.05996748890344709
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,1,80,78,0.3271909059445398,-0.021760001965301035,0.023094441555914662
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,2,80,63,0.2976177473402872,-0.04761774734028716,0.017112205992950935
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,3,96,6,0.5990785226522238,-0.06244217011316139,0.07296432294050141
fixed_q16_q23,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,0,96,52,0.22329094319032208,0.02603258382790709,-0.01333317378679281
