window,target,feature,family,effect_sigma,adjusted_difference,within_snapshot_residual_sd,positive_mean,negative_mean,permutation_p_raw,permutation_p_max_family,permutation_p_max_global,effect_ci95_low,effect_ci95_high,worker_effect_min,worker_effect_max,workers_same_direction,workers_estimable
fixed_q0_q7,eventual_stagnation_or_loop,soft_route|action|back_12_15|d4|return_advantage_mean,query_recurrence,-0.3885195037828547,-0.00021727913145284884,0.0005592489677797157,-0.004637479782104492,-0.0039431010372936726,0.026194761047790442,0.7480503899220156,0.9994001199760048,-0.7958523111238692,-0.031397843271278085,-0.7641403577689081,-0.1416334983447954,4,4
fixed_q16_q23,eventual_failure,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.101800576181267,0.00045389471666574984,0.0004119572329857591,0.014565318822860718,0.014173606410622597,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003,0.6636824550321961,1.5199189723025972,0.180157784585896,1.3156293414997857,3,3
fixed_q16_q23,eventual_failure,action_denoise_motion|back_12_15|d1_to_d2|phase_mean,denoise_soft_motion,0.7366088165324786,8.983050834885829e-05,0.00012195144333423476,0.0030578398145735264,0.002925373613834381,0.0003999200159968006,0.027394521095780843,0.07878424315136973,0.20599391197919112,1.382724546711269,0.06944619260557822,0.7868007995084395,3,3
fixed_q16_q23,eventual_failure,action_denoise_motion|front_2_5|d5_to_d6|phase_mean,denoise_soft_motion,0.7306383766975828,0.0001242424246722599,0.00017004639864911565,0.006649847608059645,0.006440454162657261,0.0001999600079984003,0.02979404119176165,0.08418316336732654,0.18770641001683003,1.343783716969147,-0.369039051285357,1.0159854395033887,2,3
fixed_q16_q23,eventual_failure,action_denoise_hard_switch|front_2_5|d3_to_d4|phase_mean,denoise_hard_switch,0.7030701595614165,0.023172107218683652,0.032958456426508964,0.3064659535884857,0.29086539149284363,0.0003999200159968006,0.03259348130373925,0.138372325534893,0.328158550545592,1.07572496091076,0.1762693400935718,0.8757504128047104,3,3
fixed_q16_q23,eventual_failure,hard_route|action|back_12_15|d6|return_advantage_mean,query_recurrence,-0.6730706038108503,-0.03186924963983887,0.04734904400726871,-0.10103319585323334,-0.06739672273397446,0.0005998800239952009,0.04379124175164967,0.21535692861427713,-1.0778771412302026,-0.18719625382762564,-1.3521416946167137,0.4779370173963213,2,3
fixed_q16_q23,eventual_failure,action_top1|front_2_5|d0|phase_slope,action_confidence,-0.6451107224178223,-0.00013536112520619764,0.00020982619029935698,-4.6717952500330284e-05,1.0111361007147934e-05,0.0009998000399920016,0.05398920215956809,0.3143371325734853,-1.0688238462501125,-0.2271525308743311,-1.1629197464120036,0.257353496395922,2,3
fixed_q16_q23,eventual_failure,state_entropy|front_2_5|d6|query_change,state_confidence,-0.6278982677118224,-0.0059706874353902106,0.009509004471613692,0.03161568567156792,0.036535296589136124,0.001799640071985603,0.021995600879824034,0.40111977604479104,-1.151590835141807,-0.061404884833606135,-0.8849478421271325,0.3089892083557929,2,3
fixed_q16_q23,eventual_failure,state_entropy|front_2_5|d7|query_change,state_confidence,-0.6278659834243993,-0.005970049157121758,0.00950847683220699,0.03161216899752617,0.03653079271316528,0.001799640071985603,0.021995600879824034,0.40171965606878624,-1.1514974318479385,-0.06183097474266537,-0.8841476512893333,0.3059034723014112,2,3
fixed_q16_q23,eventual_failure,state_entropy|front_2_5|d8|query_change,state_confidence,-0.6278081368444197,-0.005967736752375549,0.009505669649921158,0.031614676117897034,0.03653152659535408,0.001799640071985603,0.021995600879824034,0.40191961607678467,-1.151757814857709,-0.061249711637850736,-0.8841521230869971,0.3059841448303059,2,3
fixed_q16_q23,eventual_failure,action_top1|front_2_5|d0|late_minus_early,action_confidence,-0.6142599992166432,-0.00022953584980053507,0.00037367865414199,-6.513951666420326e-05,2.7338759537087753e-05,0.001999600079984003,0.08598280343931214,0.47850429914017195,-1.0483301867990253,-0.20084626393436808,-1.0980595617947042,0.2634023499554976,2,3
fixed_q16_q23,eventual_failure,action_token_dispersion|front_2_5|d1|phase_slope,token_disagreement,-0.6015828107580042,-0.0005201180548098072,0.0008645826401762542,-0.0005807337583974004,-0.0004654155345633626,0.003199360127974405,0.041791641671665665,0.5500899820035993,-0.9052422780121084,-0.27441113610532203,-0.8120360137009919,-0.2611033925731365,3,3
fixed_q16_q23,eventual_failure,action_token_dispersion|front_2_5|d2|phase_slope,token_disagreement,-0.5991881907189371,-0.0005330078151377988,0.000889549933382813,-0.0006571798585355282,-0.0005920848925597966,0.0027994401119776045,0.04319136172765447,0.5618876224755049,-0.9035621443939608,-0.279782121700059,-0.843488613711533,-0.24016399322881365,3,3
fixed_q16_q23,eventual_failure,action_token_dispersion|front_2_5|d2|phase_std,token_disagreement,0.594208605627875,0.0002623890790937077,0.0004415773797426785,0.0016270459163933992,0.0014906520955264568,0.0009998000399920016,0.047190561887622474,0.585882823435313,0.2684522225728431,0.9190490575349725,0.2754770992098725,0.8124054774299362,3,3
fixed_q16_q23,eventual_failure,hard_route|action|back_12_15|d7|return_advantage_max,query_recurrence,-0.5853526412759634,-0.040074309978768576,0.06846182480942392,0.0630081295967102,0.08547008782625198,0.003199360127974405,0.1859628074385123,0.6444711057788443,-0.8292220334517036,-0.2688305026818708,-0.853928562932607,-0.03559768389780472,3,3
fixed_q16_q23,eventual_failure,action_top1|front_2_5|d1|phase_slope,action_confidence,-0.5688175787798717,-0.00011401363734096094,0.00020043972196767042,-6.587956158909947e-05,-5.388001591200009e-05,0.003599280143971206,0.16736652669466107,0.7328534293141372,-1.028240780195518,-0.11881061081835641,-0.9618594847482262,0.400699887730249,2,3
fixed_q16_q23,eventual_failure,hard_route|action|back_12_15|d6|return_fraction,query_recurrence,-0.5663053263749392,-0.08351026250804812,0.14746508397266542,0.1287262886762619,0.19230768084526062,0.003999200159968006,0.22555488902219556,0.7428514297140572,-0.8784553401148643,-0.19563736782142702,-1.072980097539519,0.29177755595112126,2,3
fixed_q16_q23,eventual_failure,state_action_gap|front_2_5|d0|query_change,state_action_mismatch,-0.5618988524125826,-0.005435748225485317,0.009673890954121467,0.02997591905295849,0.03330898657441139,0.004399120175964807,0.04539092181563687,0.7650469906018796,-1.084943018777527,-0.04038527508962108,-0.7136764166110939,0.051431437346199115,2,3
fixed_q16_q23,eventual_failure,state_action_gap|front_2_5|d1|query_change,state_action_mismatch,-0.5610334035691169,-0.005439230658098137,0.009695021051323279,0.030022604390978813,0.033414218574762344,0.004199160167966407,0.04599080183963208,0.7686462707458508,-1.0842910537805492,-0.035187928193840666,-0.7195354099989469,0.06469965455754809,2,3
fixed_q16_q23,eventual_failure,state_action_gap|front_2_5|d2|query_change,state_action_mismatch,-0.5551808812270065,-0.005388882885155152,0.009706535414629498,0.02996593900024891,0.03338129073381424,0.004399120175964807,0.04999000199960008,0.792241551689662,-1.0764674737197062,-0.02956103530265976,-0.7141960743395577,0.07909648034797657,2,3
fixed_q16_q23,eventual_failure,action_denoise_hard_switch|back_12_15|d0_to_d1|phase_late,denoise_hard_switch,-0.47063901844918793,-0.024416135881104035,0.05187869029975061,0.15269309282302856,0.16346153616905212,0.009998000399920015,0.8332333533293341,0.9942011597680463,-0.8835116120424799,-0.04826331169566874,-1.4869868756572577,-0.07459369812764492,3,3
fixed_q16_q23,eventual_failure,action_denoise_hard_switch|back_12_15|d0_to_d1|phase_mean,denoise_hard_switch,-0.45937686979720144,-0.013020833333333334,0.028344555830774783,0.15148627758026123,0.16706730425357819,0.008998200359928014,0.882623475304939,0.9974005198960207,-0.9497821731399229,-0.021042298657126257,-1.195133877650741,-0.22853014075795838,3,3
fixed_q16_q23,eventual_failure,soft_route|action|front_2_5|d9|adjacent_late,query_persistence,-0.4342358937466445,-0.0011244679854553975,0.0025895325597184967,0.014021052978932858,0.013687269762158394,0.04579084183163367,0.5674865026994601,0.9998000399920016,-0.7281703240568212,-0.1808725286246445,-0.5154824196516259,-0.057589761697199,3,3
fixed_q16_q23,eventual_failure,soft_route|state|front_2_5|d8|adjacent_late,query_persistence,-0.38350663355884096,-0.012786921726701872,0.03334211355887796,0.08048804849386215,0.08576169610023499,0.08158368326334733,0.7786442711457708,1.0,-0.6030765519096116,-0.10329339999476093,-0.43555075230177764,-0.06345159733542131,3,3
fixed_q16_q23,eventual_failure,soft_route|state|front_2_5|d7|adjacent_late,query_persistence,-0.3835037070549152,-0.012786540434144105,0.0333413737570812,0.08048702031373978,0.08576121181249619,0.08158368326334733,0.7786442711457708,1.0,-0.6031359120147768,-0.10302517401693917,-0.43557600475527075,-0.06251184864674389,3,3
fixed_q16_q23,eventual_stagnation_or_loop,action_denoise_motion|back_12_15|d1_to_d2|phase_mean,denoise_soft_motion,1.175047807956505,0.00013782201569486577,0.00011729056023222447,0.0030982967000454664,0.0029218229465186596,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003,0.8574132975068969,1.5679898097989031,0.08550579886010154,1.6259021906505793,4,4
fixed_q16_q23,eventual_stagnation_or_loop,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.1716678493628063,0.0004905719581134442,0.0004186954164358391,0.014390958473086357,0.014291318133473396,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003,0.7173855699862663,1.549856790521779,0.14637987306308056,1.6986848683023905,4,4
fixed_q16_q23,eventual_stagnation_or_loop,action_denoise_motion|back_12_15|d4_to_d5|phase_mean,denoise_soft_motion,1.0710583310043504,0.00020307516905075415,0.0001896023430024833,0.003682671347633004,0.003475267207249999,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003,0.6603492848459853,1.4878604015332952,-0.11200712539910207,2.372612974132098,3,4
fixed_q16_q23,eventual_stagnation_or_loop,action_top1|front_2_5|d2|phase_mean,action_confidence,0.8664803407394464,0.00013840907429678713,0.0001597371201505508,0.037482161074876785,0.03731885179877281,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003,0.43039054804172394,1.3002942880087969,0.09013540165615298,2.081541548124643,4,4
fixed_q16_q23,eventual_stagnation_or_loop,state_entropy|back_12_15|d5|phase_mean,state_confidence,-0.8546126887945895,-0.001166084562668778,0.001364459687947662,0.9850156903266907,0.9839369654655457,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003,-1.2516566612390962,-0.454558054151805,-1.3743347028876505,0.35873355803012885,3,4
fixed_q16_q23,eventual_stagnation_or_loop,state_entropy|back_12_15|d3|phase_mean,state_confidence,-0.854523669587876,-0.0011660694516320744,0.001364584145684873,0.9850155711174011,0.9839374423027039,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003,-1.2511498692196354,-0.4550563209720942,-1.374086895979587,0.3626321409775083,3,4
fixed_q16_q23,eventual_stagnation_or_loop,state_entropy|back_12_15|d4|phase_mean,state_confidence,-0.8541202328275476,-0.0011656059532284923,0.0013646860341544394,0.985015869140625,0.9839369058609009,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003,-1.2508063520321884,-0.4555047285483418,-1.372705119826714,0.35895088107921025,3,4
fixed_q16_q23,eventual_stagnation_or_loop,action_top1|back_12_15|d5|phase_mean,action_confidence,0.8512709029872672,0.00031765874516049837,0.0003731582320572394,0.037265632301568985,0.03667926415801048,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003,0.47340444116271574,1.370000037115368,0.5115612108598312,2.626497701969937,4,4
fixed_q16_q23,eventual_stagnation_or_loop,action_top1|back_12_15|d6|phase_mean,action_confidence,0.8407561725533264,0.0003325064114188551,0.000395484948280609,0.03761538863182068,0.03700671344995499,0.0001999600079984003,0.0001999600079984003,0.0001999600079984003,0.48155769754532307,1.3287810515168617,0.5198939724178394,2.445496342356101,4,4
