window,target,cv,scope,model,fold,heldout_groups,rank,feature_index,feature,family,training_effect_sigma
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,3,w00_s003;w01_s002;w02_s002;w03_s002,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.7034953932856218
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,3,w00_s003;w01_s002;w02_s002;w03_s002,2,1623,soft_route|state|back_12_15|d9|return_advantage_mean,query_recurrence,1.055516880790219
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,4,w00_s002;w01_s001;w02_s001;w03_s001,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.6063551740999016
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1401,hard_route|state|front_2_5|d0|return_advantage_mean,query_recurrence,0.9497097905081824
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.089816413570535
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0611955904824264
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,3,419,action_entropy|front_2_5|d9|query_change,action_confidence,-1.0260786819496044
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,4,185,state_top1|back_12_15|d0|query_change,state_confidence,-0.7182049684590431
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.1768659298790816
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.1107891273858437
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,3,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-1.0034296634482083
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,4,185,state_top1|back_12_15|d0|query_change,state_confidence,-0.7263234829473448
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,1,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.29768777918861
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,2,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.1644990274685152
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,3,821,action_token_dispersion|back_12_15|d6|query_change,token_disagreement,-1.074736883202417
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,4,156,state_top1|front_2_5|d6|phase_mean,state_confidence,-0.6885932955066821
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,1,1218,action_denoise_motion|front_2_5|d7_to_d8|phase_mean,denoise_soft_motion,1.386592238811283
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,2,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.312264480055609
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,3,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.208860644584374
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,4,185,state_top1|back_12_15|d0|query_change,state_confidence,-0.9197682041048872
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,1,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.3234241884774842
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,2,654,action_top4|front_2_5|d9|phase_mean,action_confidence,1.2182780689149055
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,3,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0500650631479378
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,4,185,state_top1|back_12_15|d0|query_change,state_confidence,-0.7975792072074567
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.3160890840711894
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.089816413570535
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,3,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0611955904824264
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,4,419,action_entropy|front_2_5|d9|query_change,action_confidence,-1.0260786819496044
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,1506,hard_route|state|front_2_5|d9|adjacent_mean,query_persistence,-1.3357851882584493
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.1768659298790816
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,3,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.1107891273858437
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,4,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-1.0034296634482083
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,1,1770,hard_route|action|back_12_15|d1|adjacent_mean,query_persistence,-1.5308972247378125
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,2,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.29768777918861
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,3,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.1644990274685152
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,4,821,action_token_dispersion|back_12_15|d6|query_change,token_disagreement,-1.074736883202417
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.7034953932856218
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,2,1218,action_denoise_motion|front_2_5|d7_to_d8|phase_mean,denoise_soft_motion,1.386592238811283
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,3,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.312264480055609
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,4,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.208860644584374
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.6063551740999016
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.3234241884774842
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,3,654,action_top4|front_2_5|d9|phase_mean,action_confidence,1.2182780689149055
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,4,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0500650631479378
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.3160890840711894
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.089816413570535
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,3,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0611955904824264
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,4,419,action_entropy|front_2_5|d9|query_change,action_confidence,-1.0260786819496044
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,1506,hard_route|state|front_2_5|d9|adjacent_mean,query_persistence,-1.3357851882584493
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.1768659298790816
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,3,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.1107891273858437
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,4,414,action_entropy|front_2_5|d9|phase_mean,action_confidence,-1.0034296634482083
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,1,1770,hard_route|action|back_12_15|d1|adjacent_mean,query_persistence,-1.5308972247378125
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,2,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.29768777918861
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,3,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.1644990274685152
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,4,821,action_token_dispersion|back_12_15|d6|query_change,token_disagreement,-1.074736883202417
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.7034953932856218
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,2,1218,action_denoise_motion|front_2_5|d7_to_d8|phase_mean,denoise_soft_motion,1.386592238811283
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,3,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.312264480055609
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,4,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.208860644584374
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.6063551740999016
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.3234241884774842
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,3,654,action_top4|front_2_5|d9|phase_mean,action_confidence,1.2182780689149055
fixed_q24_q31,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,4,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0500650631479378
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,0,3,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.3986727538052535
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,0,3,2,1737,hard_route|action|front_2_5|d8|return_advantage_mean,query_recurrence,0.9200597015514052
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,1,0,1,1446,hard_route|state|front_2_5|d4|adjacent_mean,query_persistence,-1.2686683192811823
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,1,0,2,1401,hard_route|state|front_2_5|d0|return_advantage_mean,query_recurrence,0.992590531162367
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,2,2,1,1770,hard_route|action|back_12_15|d1|adjacent_mean,query_persistence,-1.9266663210373103
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,2,2,2,1419,soft_route|state|front_2_5|d2|return_advantage_mean,query_recurrence,1.1693869849286305
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,3,1,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.4779808431667436
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,3,1,2,1401,hard_route|state|front_2_5|d0|return_advantage_mean,query_recurrence,0.8743657875633157
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,0,3,1,1229,action_denoise_motion|front_2_5|d8_to_d9|query_change,denoise_soft_motion,-1.178173831100109
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,0,3,2,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.0761472774987815
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,0,3,3,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0634352916155674
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,0,3,4,1303,action_denoise_hard_switch|front_2_5|d3_to_d4|phase_late,denoise_hard_switch,-0.7735178608852085
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,1,0,1,516,action_top1|front_2_5|d6|phase_mean,action_confidence,1.7984813143266818
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,1,0,2,762,action_token_dispersion|front_2_5|d7|phase_mean,token_disagreement,1.7131617869492717
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,1,0,3,897,state_action_gap|front_2_5|d9|phase_std,state_action_mismatch,-1.3508377301932504
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,1,0,4,297,state_top4|front_2_5|d9|phase_std,state_confidence,-1.2725088043340518
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,2,2,1,1218,action_denoise_motion|front_2_5|d7_to_d8|phase_mean,denoise_soft_motion,1.5986430196602646
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,2,2,2,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.5543879299031003
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,2,2,3,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.411432180542286
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,2,2,4,353,state_top4|back_12_15|d8|query_change,state_confidence,-0.8978314859792014
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,3,1,1,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.2172588188660658
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,3,1,2,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0935783419239709
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,3,1,3,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.0861172533337804
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,3,1,4,185,state_top1|back_12_15|d0|query_change,state_confidence,-0.7312934405496135
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,0,3,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.3986727538052535
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,0,3,2,1229,action_denoise_motion|front_2_5|d8_to_d9|query_change,denoise_soft_motion,-1.178173831100109
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,0,3,3,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.0761472774987815
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,0,3,4,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0634352916155674
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,1,0,1,516,action_top1|front_2_5|d6|phase_mean,action_confidence,1.7984813143266818
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,1,0,2,762,action_token_dispersion|front_2_5|d7|phase_mean,token_disagreement,1.7131617869492717
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,1,0,3,897,state_action_gap|front_2_5|d9|phase_std,state_action_mismatch,-1.3508377301932504
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,1,0,4,297,state_top4|front_2_5|d9|phase_std,state_confidence,-1.2725088043340518
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,2,2,1,1770,hard_route|action|back_12_15|d1|adjacent_mean,query_persistence,-1.9266663210373103
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,2,2,2,1218,action_denoise_motion|front_2_5|d7_to_d8|phase_mean,denoise_soft_motion,1.5986430196602646
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,2,2,3,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.5543879299031003
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,2,2,4,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.411432180542286
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,3,1,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.4779808431667436
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,3,1,2,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.2172588188660658
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,3,1,3,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0935783419239709
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,3,1,4,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.0861172533337804
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,0,3,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.3986727538052535
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,0,3,2,1229,action_denoise_motion|front_2_5|d8_to_d9|query_change,denoise_soft_motion,-1.178173831100109
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,0,3,3,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.0761472774987815
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,0,3,4,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0634352916155674
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,1,0,1,516,action_top1|front_2_5|d6|phase_mean,action_confidence,1.7984813143266818
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,1,0,2,762,action_token_dispersion|front_2_5|d7|phase_mean,token_disagreement,1.7131617869492717
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,1,0,3,897,state_action_gap|front_2_5|d9|phase_std,state_action_mismatch,-1.3508377301932504
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,1,0,4,297,state_top4|front_2_5|d9|phase_std,state_confidence,-1.2725088043340518
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,2,2,1,1770,hard_route|action|back_12_15|d1|adjacent_mean,query_persistence,-1.9266663210373103
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,2,2,2,1218,action_denoise_motion|front_2_5|d7_to_d8|phase_mean,denoise_soft_motion,1.5986430196602646
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,2,2,3,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.5543879299031003
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,2,2,4,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.411432180542286
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,3,1,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.4779808431667436
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,3,1,2,1224,action_denoise_motion|front_2_5|d8_to_d9|phase_mean,denoise_soft_motion,1.2172588188660658
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,3,1,3,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0935783419239709
fixed_q24_q31,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,3,1,4,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.0861172533337804
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,0,3,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.3986727550852793
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,0,3,2,1737,hard_route|action|front_2_5|d8|return_advantage_mean,query_recurrence,0.9200597029715074
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,1,0,1,1446,hard_route|state|front_2_5|d4|adjacent_mean,query_persistence,-1.2686683175057043
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,1,0,2,1401,hard_route|state|front_2_5|d0|return_advantage_mean,query_recurrence,0.9925905298665617
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,2,2,1,1770,hard_route|action|back_12_15|d1|adjacent_mean,query_persistence,-1.9266663210373103
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,2,2,2,1419,soft_route|state|front_2_5|d2|return_advantage_mean,query_recurrence,1.1693869856992711
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,3,1,1,1782,hard_route|action|back_12_15|d2|adjacent_mean,query_persistence,-1.4779808444198053
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,3,1,2,1401,hard_route|state|front_2_5|d0|return_advantage_mean,query_recurrence,0.874365792835498
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,0,3,1,1229,action_denoise_motion|front_2_5|d8_to_d9|query_change,denoise_soft_motion,-1.1781738283409595
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,0,3,2,417,action_entropy|front_2_5|d9|phase_std,action_confidence,-1.0761472774158463
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,0,3,3,789,action_token_dispersion|back_12_15|d1|phase_std,token_disagreement,-1.0634352916155674
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,0,3,4,1303,action_denoise_hard_switch|front_2_5|d3_to_d4|phase_late,denoise_hard_switch,-0.7735178608852085
fixed_q24_q31,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,1,0,1,516,action_top1|front_2_5|d6|phase_mean,action_confidence,1.7984813143266818
