parent,replicate,arm,step,offset,mobility_10steps
pro-task03-init039,0,window5,320,150,0.022743714152292174
pro-task03-init039,0,window5,330,160,0.020768904651493107
pro-task03-init039,0,window5,340,170,0.019350845184211086
pro-task03-init039,0,window5,350,180,0.020511313031113497
pro-task03-init039,0,window5,360,190,0.01800225987050181
pro-task03-init039,0,window5,370,200,0.02077389354602562
pro-task03-init039,0,window5,380,210,0.022789936383885313
pro-task03-init039,0,window5,390,220,0.020932335380299004
pro-task03-init039,0,window5,400,230,0.019553412289542847
pro-task03-init039,0,window5,410,240,0.020517628375136186
pro-task03-init039,0,window5,420,250,0.022966760812657076
pro-task03-init039,0,window5,430,260,0.02186697887092378
pro-task03-init039,0,window5,440,270,0.025154162880646737
pro-task03-init039,0,window5,450,280,0.024987964280763445
pro-task03-init039,0,window5,460,290,0.020521962104346224
pro-task03-init039,0,window5,470,300,0.01988362119708692
pro-task03-init039,0,window5,480,310,0.01907491377801058
pro-task03-init039,0,window5,490,320,0.021979491798576018
pro-task03-init039,0,window5,500,330,0.020294072005084783
pro-task03-init039,0,window5,510,340,0.020916638787753097
pro-task03-init039,1,native10,170,0,0.02042239250583226
pro-task03-init039,1,native10,180,10,0.024737837077762507
pro-task03-init039,1,native10,190,20,0.022786973166275436
pro-task03-init039,1,native10,200,30,0.02067934940059348
pro-task03-init039,1,native10,210,40,0.020651497121457134
pro-task03-init039,1,native10,220,50,0.020995730810622143
pro-task03-init039,1,native10,230,60,0.02012566712584032
pro-task03-init039,1,native10,240,70,0.021948093197647744
pro-task03-init039,1,native10,250,80,0.0239796401946959
pro-task03-init039,1,native10,260,90,0.017829489590253548
pro-task03-init039,1,native10,270,100,0.02222598658998374
pro-task03-init039,1,native10,280,110,0.023112046904841907
pro-task03-init039,1,native10,290,120,0.022423960406975037
pro-task03-init039,1,native10,300,130,0.017655954192747788
pro-task03-init039,1,native10,310,140,0.018886162730864676
pro-task03-init039,1,native10,320,150,0.0205018618894073
pro-task03-init039,1,native10,330,160,0.020571211522810544
pro-task03-init039,1,native10,340,170,0.023614189300512445
pro-task03-init039,1,native10,350,180,0.020100726854444202
pro-task03-init039,1,native10,360,190,0.02113510749113749
pro-task03-init039,1,native10,370,200,0.020741280298083507
pro-task03-init039,1,native10,380,210,0.01988438672167518
pro-task03-init039,1,native10,390,220,0.01854315163408891
pro-task03-init039,1,native10,400,230,0.02014855806426391
pro-task03-init039,1,native10,410,240,0.020749619967743847
pro-task03-init039,1,native10,420,250,0.022252682513369936
pro-task03-init039,1,native10,430,260,0.02112921263336486
pro-task03-init039,1,native10,440,270,0.021985790883578108
pro-task03-init039,1,native10,450,280,0.02204876953352069
pro-task03-init039,1,native10,460,290,0.020659996334892423
pro-task03-init039,1,native10,470,300,0.019541295091374665
pro-task03-init039,1,native10,480,310,0.022648958700208256
pro-task03-init039,1,native10,490,320,0.02508422334911853
pro-task03-init039,1,native10,500,330,0.021725258082040233
pro-task03-init039,1,native10,510,340,0.02306781653661178
pro-task03-init039,1,window5,170,0,0.02042239250583226
pro-task03-init039,1,window5,180,10,0.024614571151309366
pro-task03-init039,1,window5,190,20,0.022692967480199316
pro-task03-init039,1,window5,200,30,0.020639573846688724
pro-task03-init039,1,window5,210,40,0.020555168328565847
pro-task03-init039,1,window5,220,50,0.020918184978418332
pro-task03-init039,1,window5,230,60,0.02000521709394003
pro-task03-init039,1,window5,240,70,0.02203213557166208
pro-task03-init039,1,window5,250,80,0.023702348092483193
pro-task03-init039,1,window5,260,90,0.017749376546707184
pro-task03-init039,1,window5,270,100,0.02202536324948213
pro-task03-init039,1,window5,280,110,0.02309584284739342
pro-task03-init039,1,window5,290,120,0.022394851726446438
pro-task03-init039,1,window5,300,130,0.017473389889176655
pro-task03-init039,1,window5,310,140,0.018868092752212733
pro-task03-init039,1,window5,320,150,0.020687652471690514
pro-task03-init039,1,window5,330,160,0.020406668278346213
pro-task03-init039,1,window5,340,170,0.023772030396734888
pro-task03-init039,1,window5,350,180,0.020302881498411512
pro-task03-init039,1,window5,360,190,0.021276784240555867
pro-task03-init039,1,window5,370,200,0.021110463340990437
pro-task03-init039,1,window5,380,210,0.020116813345380624
pro-task03-init039,1,window5,390,220,0.01892644551594017
pro-task03-init039,1,window5,400,230,0.019990862084684907
pro-task03-init039,1,window5,410,240,0.02054761119096669
pro-task03-init039,1,window5,420,250,0.022152432674909732
pro-task03-init039,1,window5,430,260,0.02116165041827226
pro-task03-init039,1,window5,440,270,0.022145205047425044
pro-task03-init039,1,window5,450,280,0.02188152622732072
pro-task03-init039,1,window5,460,290,0.020667438984053862
pro-task03-init039,1,window5,470,300,0.01950992531685552
pro-task03-init039,1,window5,480,310,0.022721427352546803
pro-task03-init039,1,window5,490,320,0.025234035440704683
pro-task03-init039,1,window5,500,330,0.02178022182640989
pro-task03-init039,1,window5,510,340,0.02323139574014626
pro-task03-init039,2,native10,170,0,0.02177908669866922
pro-task03-init039,2,native10,180,10,0.021845902206650204
pro-task03-init039,2,native10,190,20,0.022548232529653066
pro-task03-init039,2,native10,200,30,0.01985008274260906
pro-task03-init039,2,native10,210,40,0.018614639227251976
pro-task03-init039,2,native10,220,50,0.020650477531726857
pro-task03-init039,2,native10,230,60,0.02249160611360853
pro-task03-init039,2,native10,240,70,0.02063151077876793
pro-task03-init039,2,native10,250,80,0.0214508524454107
pro-task03-init039,2,native10,260,90,0.018773371100276895
pro-task03-init039,2,native10,270,100,0.02073677985000777
pro-task03-init039,2,native10,280,110,0.01945172831705238
pro-task03-init039,2,native10,290,120,0.020182140506176914
pro-task03-init039,2,native10,300,130,0.019380609238100508
pro-task03-init039,2,native10,310,140,0.01846479891909867
pro-task03-init039,2,native10,320,150,0.019076006087043913
pro-task03-init039,2,native10,330,160,0.01954695477154911
pro-task03-init039,2,native10,340,170,0.020509901469567528
pro-task03-init039,2,native10,350,180,0.02220924165668648
pro-task03-init039,2,native10,360,190,0.019882463574972427
pro-task03-init039,2,native10,370,200,0.022955376730120436
pro-task03-init039,2,native10,380,210,0.020778737324791727
pro-task03-init039,2,native10,390,220,0.02416579183427902
pro-task03-init039,2,native10,400,230,0.02212503197486675
pro-task03-init039,2,native10,410,240,0.021600215964958473
pro-task03-init039,2,native10,420,250,0.02152732519866655
pro-task03-init039,2,native10,430,260,0.019347950974693627
pro-task03-init039,2,native10,440,270,0.022994110849718447
pro-task03-init039,2,native10,450,280,0.02175196597423722
pro-task03-init039,2,native10,460,290,0.018261326744388105
pro-task03-init039,2,native10,470,300,0.01981161267684608
pro-task03-init039,2,native10,480,310,0.01854515374657554
pro-task03-init039,2,native10,490,320,0.02085513210002259
pro-task03-init039,2,native10,500,330,0.020929449668734675
pro-task03-init039,2,native10,510,340,0.024022114920638805
pro-task03-init039,2,window5,170,0,0.02177908669866922
pro-task03-init039,2,window5,180,10,0.02212883573237439
pro-task03-init039,2,window5,190,20,0.022501044671261815
pro-task03-init039,2,window5,200,30,0.019971681543083642
pro-task03-init039,2,window5,210,40,0.01877444446928041
pro-task03-init039,2,window5,220,50,0.020879177691595203
pro-task03-init039,2,window5,230,60,0.022296326047585434
pro-task03-init039,2,window5,240,70,0.020539359994797043
pro-task03-init039,2,window5,250,80,0.021465967315501096
pro-task03-init039,2,window5,260,90,0.0187172633766793
pro-task03-init039,2,window5,270,100,0.020585178514980557
pro-task03-init039,2,window5,280,110,0.01969890104647708
pro-task03-init039,2,window5,290,120,0.020272596479517097
pro-task03-init039,2,window5,300,130,0.019240086680557184
pro-task03-init039,2,window5,310,140,0.018298840242240193
pro-task03-init039,2,window5,320,150,0.01894193120647063
pro-task03-init039,2,window5,330,160,0.019529880960128886
pro-task03-init039,2,window5,340,170,0.02013196893590762
pro-task03-init039,2,window5,350,180,0.022086629685512765
pro-task03-init039,2,window5,360,190,0.019782106204447432
pro-task03-init039,2,window5,370,200,0.022819426933335447
pro-task03-init039,2,window5,380,210,0.020674033671042872
pro-task03-init039,2,window5,390,220,0.024016418817191132
pro-task03-init039,2,window5,400,230,0.02218466778979236
pro-task03-init039,2,window5,410,240,0.021631000531911
pro-task03-init039,2,window5,420,250,0.021213461217226094
pro-task03-init039,2,window5,430,260,0.01956669189571389
pro-task03-init039,2,window5,440,270,0.02265726783995529
pro-task03-init039,2,window5,450,280,0.02167757733849795
pro-task03-init039,2,window5,460,290,0.018294970728049104
pro-task03-init039,2,window5,470,300,0.02001586301504971
pro-task03-init039,2,window5,480,310,0.018674966998313607
pro-task03-init039,2,window5,490,320,0.020805781528381563
pro-task03-init039,2,window5,500,330,0.02085294622162131
pro-task03-init039,2,window5,510,340,0.023881433343176058
pro-task03-init039,3,native10,170,0,0.021284307755740955
pro-task03-init039,3,native10,180,10,0.019389528485941214
pro-task03-init039,3,native10,190,20,0.021151903997370967
pro-task03-init039,3,native10,200,30,0.022648921359186686
pro-task03-init039,3,native10,210,40,0.022245062220048087
pro-task03-init039,3,native10,220,50,0.02083324778388465
pro-task03-init039,3,native10,230,60,0.024585066403957093
pro-task03-init039,3,native10,240,70,0.02238535556751491
pro-task03-init039,3,native10,250,80,0.02079092704466399
pro-task03-init039,3,native10,260,90,0.020117437442244073
pro-task03-init039,3,native10,270,100,0.020958857408630224
pro-task03-init039,3,native10,280,110,0.018757852434811147
pro-task03-init039,3,native10,290,120,0.021584011152972274
pro-task03-init039,3,native10,300,130,0.022860438536358337
pro-task03-init039,3,native10,310,140,0.024268713115113336
pro-task03-init039,3,native10,320,150,0.02269064817444036
pro-task03-init039,3,native10,330,160,0.018410789925175287
pro-task03-init039,3,native10,340,170,0.019626375845972148
pro-task03-init039,3,native10,350,180,0.021204581977546103
pro-task03-init039,3,native10,360,190,0.02218574638648239
pro-task03-init039,3,native10,370,200,0.022259989318172507
pro-task03-init039,3,native10,380,210,0.023052941238076857
pro-task03-init039,3,native10,390,220,0.022784284086821604
pro-task03-init039,3,native10,400,230,0.019409494658570173
pro-task03-init039,3,native10,410,240,0.020251034856945273
pro-task03-init039,3,native10,420,250,0.019342523645750086
pro-task03-init039,3,native10,430,260,0.020619613756715553
pro-task03-init039,3,native10,440,270,0.02118171063356864
pro-task03-init039,3,native10,450,280,0.022873198592346534
pro-task03-init039,3,native10,460,290,0.02175534457349061
pro-task03-init039,3,native10,470,300,0.02073278156764225
pro-task03-init039,3,native10,480,310,0.022508217679767885
pro-task03-init039,3,native10,490,320,0.020597424767970406
pro-task03-init039,3,native10,500,330,0.017324794143081322
pro-task03-init039,3,native10,510,340,0.019892084908779258
pro-task03-init039,3,window5,170,0,0.021284307755740955
pro-task03-init039,3,window5,180,10,0.019101875429458515
pro-task03-init039,3,window5,190,20,0.020985579650441243
pro-task03-init039,3,window5,200,30,0.02253529093661373
pro-task03-init039,3,window5,210,40,0.022089198987785625
pro-task03-init039,3,window5,220,50,0.020831538019132165
pro-task03-init039,3,window5,230,60,0.024420176245115326
pro-task03-init039,3,window5,240,70,0.022295365612559803
pro-task03-init039,3,window5,250,80,0.02102303955771357
pro-task03-init039,3,window5,260,90,0.020418176102220176
pro-task03-init039,3,window5,270,100,0.02107030969890589
pro-task03-init039,3,window5,280,110,0.01856740721530677
pro-task03-init039,3,window5,290,120,0.021482439620222366
pro-task03-init039,3,window5,300,130,0.02284933964693473
pro-task03-init039,3,window5,310,140,0.02440245016257469
pro-task03-init039,3,window5,320,150,0.022497788177021
pro-task03-init039,3,window5,330,160,0.018549455170707475
pro-task03-init039,3,window5,340,170,0.01960048940601791
pro-task03-init039,3,window5,350,180,0.021319950360577544
pro-task03-init039,3,window5,360,190,0.021962997719626648
pro-task03-init039,3,window5,370,200,0.022402432397337874
pro-task03-init039,3,window5,380,210,0.02314688085275327
pro-task03-init039,3,window5,390,220,0.02265664904250556
pro-task03-init039,3,window5,400,230,0.019516703432270927
pro-task03-init039,3,window5,410,240,0.02016811799605403
pro-task03-init039,3,window5,420,250,0.01939452308934219
pro-task03-init039,3,window5,430,260,0.02065784563263758
pro-task03-init039,3,window5,440,270,0.02139969870343953
pro-task03-init039,3,window5,450,280,0.022738425484705664
pro-task03-init039,3,window5,460,290,0.021632008942042275
pro-task03-init039,3,window5,470,300,0.020607924852881678
pro-task03-init039,3,window5,480,310,0.02255664315960885
pro-task03-init039,3,window5,490,320,0.02062691207563515
pro-task03-init039,3,window5,500,330,0.017199712667982456
pro-task03-init039,3,window5,510,340,0.020101000700936098
plus-task06-init026,0,native10,290,0,0.02057423947383448
plus-task06-init026,0,native10,300,10,0.030953177014587996
plus-task06-init026,0,native10,310,20,0.01988865171689205
plus-task06-init026,0,native10,320,30,0.033243635622806945
plus-task06-init026,0,native10,330,40,0.04278355360615445
plus-task06-init026,0,native10,340,50,0.057867629169249514
plus-task06-init026,0,native10,350,60,0.026803336480633145
plus-task06-init026,0,native10,360,70,0.024868784284502104
plus-task06-init026,0,native10,370,80,0.018775978625232167
plus-task06-init026,0,native10,380,90,0.027952764419805896
plus-task06-init026,0,native10,390,100,0.017118449371454854
plus-task06-init026,0,native10,400,110,0.021201722272065855
plus-task06-init026,0,native10,410,120,0.019324028669892985
plus-task06-init026,0,native10,420,130,0.02499940059939711
plus-task06-init026,0,native10,430,140,0.028816302906698378
plus-task06-init026,0,native10,440,150,0.02186924614774924
plus-task06-init026,0,native10,450,160,0.026284933100581755
plus-task06-init026,0,native10,460,170,0.021777240383409634
plus-task06-init026,0,native10,470,180,0.02807281645310387
plus-task06-init026,0,native10,480,190,0.02864503889746901
plus-task06-init026,0,native10,490,200,0.02977252454895545
plus-task06-init026,0,native10,500,210,0.02167270046070882
plus-task06-init026,0,native10,510,220,0.017011904829993478
plus-task06-init026,0,window5,290,0,0.02057423947383448
plus-task06-init026,0,window5,300,10,0.04348858804248618
plus-task06-init026,0,window5,310,20,0.026421202880801565
plus-task06-init026,0,window5,320,30,0.03889193123977973
plus-task06-init026,0,window5,330,40,0.04923826263557335
plus-task06-init026,0,window5,340,50,0.03994092934299666
plus-task06-init026,0,window5,350,60,0.061861867509363136
plus-task06-init026,0,window5,360,70,0.02335217599615595
plus-task06-init026,0,window5,370,80,0.020308022102327527
plus-task06-init026,0,window5,380,90,0.025595338604718132
plus-task06-init026,0,window5,390,100,0.01827699159601966
plus-task06-init026,0,window5,400,110,0.029146589049101085
plus-task06-init026,0,window5,410,120,0.027472827499391766
plus-task06-init026,0,window5,420,130,0.02523242187102594
plus-task06-init026,0,window5,430,140,0.02903275291918094
plus-task06-init026,0,window5,440,150,0.022197993054377606
plus-task06-init026,0,window5,450,160,0.026736930370289423
plus-task06-init026,0,window5,460,170,0.021617274649322896
plus-task06-init026,0,window5,470,180,0.02731581138850998
plus-task06-init026,0,window5,480,190,0.034557425798283484
plus-task06-init026,0,window5,490,200,0.04092671264752865
plus-task06-init026,0,window5,500,210,0.034282410384221806
plus-task06-init026,0,window5,510,220,0.019267151671387144
plus-task06-init026,1,native10,290,0,0.030366149621443246
plus-task06-init026,1,native10,300,10,0.030543436383998025
plus-task06-init026,1,native10,310,20,0.019032817924988916
plus-task06-init026,1,native10,320,30,0.029764898045030942
plus-task06-init026,1,native10,330,40,0.03036203216565734
plus-task06-init026,1,native10,340,50,0.04063275082044943
plus-task06-init026,1,native10,350,60,0.058519332200793285
plus-task06-init026,1,native10,360,70,0.02742666070541384
plus-task06-init026,1,native10,370,80,0.018611083613392726
plus-task06-init026,1,native10,380,90,0.020465487217456155
plus-task06-init026,1,native10,390,100,0.018570911342309232
plus-task06-init026,1,native10,400,110,0.016888109287150267
plus-task06-init026,1,native10,410,120,0.018866308011125245
plus-task06-init026,1,native10,420,130,0.01839953784085053
plus-task06-init026,1,native10,430,140,0.02811154978029682
plus-task06-init026,1,native10,440,150,0.02248806764706623
plus-task06-init026,1,native10,450,160,0.02760115547498279
plus-task06-init026,1,native10,460,170,0.03225054530986925
plus-task06-init026,1,native10,470,180,0.031872613782699455
plus-task06-init026,1,native10,480,190,0.02447210984815661
plus-task06-init026,1,native10,490,200,0.02585216932813401
plus-task06-init026,1,native10,500,210,0.021204022668800587
plus-task06-init026,1,native10,510,220,0.03005321349425057
plus-task06-init026,1,window5,290,0,0.030366149621443246
plus-task06-init026,1,window5,300,10,0.02190963520008109
plus-task06-init026,1,window5,310,20,0.017996472452408218
plus-task06-init026,1,window5,320,30,0.032191922300788905
plus-task06-init026,1,window5,330,40,0.030760827873232997
plus-task06-init026,1,window5,340,50,0.031999316799345354
plus-task06-init026,1,window5,350,60,0.04907031250994927
plus-task06-init026,1,window5,360,70,0.060830225376957626
plus-task06-init026,1,window5,370,80,0.02465787375144186
plus-task06-init026,1,window5,380,90,0.021700274200229852
plus-task06-init026,1,window5,390,100,0.02331473336326571
plus-task06-init026,1,window5,400,110,0.016531339570446796
plus-task06-init026,1,window5,410,120,0.025750460232637534
plus-task06-init026,1,window5,420,130,0.02177305210597592
plus-task06-init026,1,window5,430,140,0.019500874017840973
plus-task06-init026,1,window5,440,150,0.019149164657428247
plus-task06-init026,1,window5,450,160,0.01825290080289109
plus-task06-init026,1,window5,460,170,0.025510610463473433
plus-task06-init026,1,window5,470,180,0.026323753664983844
plus-task06-init026,1,window5,480,190,0.02107190340075874
plus-task06-init026,1,window5,490,200,0.026380999355815993
plus-task06-init026,1,window5,500,210,0.027830404153098
plus-task06-init026,1,window5,510,220,0.027462579566388333
plus-task06-init026,2,native10,290,0,0.030771870895714454
plus-task06-init026,2,native10,300,10,0.030728148158319153
plus-task06-init026,2,native10,310,20,0.03941041587947449
plus-task06-init026,2,native10,320,30,0.022805278820888886
plus-task06-init026,2,native10,330,40,0.053766335699353476
plus-task06-init026,2,native10,340,50,0.043793223394856376
plus-task06-init026,2,native10,350,60,0.02126639373072827
plus-task06-init026,2,native10,360,70,0.025438300671279397
plus-task06-init026,2,native10,370,80,0.020830746838125715
plus-task06-init026,2,native10,380,90,0.03390201189651963
plus-task06-init026,2,native10,390,100,0.03200843078731577
plus-task06-init026,2,native10,400,110,0.02042559277012105
plus-task06-init026,2,native10,410,120,0.01851101772356219
plus-task06-init026,2,native10,420,130,0.018501868204948934
plus-task06-init026,2,native10,430,140,0.018691112843948088
plus-task06-init026,2,native10,440,150,0.01865651962841437
plus-task06-init026,2,native10,450,160,0.027471003551703628
plus-task06-init026,2,native10,460,170,0.0292470560684877
plus-task06-init026,2,native10,470,180,0.02823837113425891
plus-task06-init026,2,native10,480,190,0.02992847180623397
plus-task06-init026,2,native10,490,200,0.030778827802975396
plus-task06-init026,2,native10,500,210,0.028839095346898203
plus-task06-init026,2,native10,510,220,0.028870669377193153
plus-task06-init026,2,window5,290,0,0.030771870895714454
plus-task06-init026,2,window5,300,10,0.0242580371671973
plus-task06-init026,2,window5,310,20,0.02817678750296937
plus-task06-init026,2,window5,320,30,0.0298320579822575
plus-task06-init026,2,window5,330,40,0.03142974306837967
plus-task06-init026,2,window5,340,50,0.041132772767350945
plus-task06-init026,2,window5,350,60,0.03228534093919478
plus-task06-init026,2,window5,360,70,0.05558099359526527
plus-task06-init026,2,window5,370,80,0.03007954066100642
plus-task06-init026,2,window5,380,90,0.024087191092830595
plus-task06-init026,2,window5,390,100,0.026779763071893482
plus-task06-init026,2,window5,400,110,0.02614080313073449
plus-task06-init026,2,window5,410,120,0.02692720536426744
plus-task06-init026,2,window5,420,130,0.019024128865977825
plus-task06-init026,2,window5,430,140,0.019735277645044146
plus-task06-init026,2,window5,440,150,0.018614130285868915
plus-task06-init026,2,window5,450,160,0.027321750082365353
plus-task06-init026,2,window5,460,170,0.02924430458985532
plus-task06-init026,2,window5,470,180,0.028643334741810623
plus-task06-init026,2,window5,480,190,0.030533718757616235
plus-task06-init026,2,window5,490,200,0.02973603550129611
plus-task06-init026,2,window5,500,210,0.02895909517510826
plus-task06-init026,2,window5,510,220,0.03058194450160926
plus-task06-init026,3,native10,290,0,0.030719870048671084
plus-task06-init026,3,native10,300,10,0.03978019853604672
plus-task06-init026,3,native10,310,20,0.05760928709891956
plus-task06-init026,3,native10,320,30,0.039741233149479346
plus-task06-init026,3,native10,330,40,0.02337907932214505
plus-task06-init026,3,native10,340,50,0.02751175635201286
plus-task06-init026,3,native10,350,60,0.03037667270527944
plus-task06-init026,3,native10,360,70,0.026051446375978737
plus-task06-init026,3,native10,370,80,0.019546273881473442
plus-task06-init026,3,native10,380,90,0.024687388336945188
plus-task06-init026,3,native10,390,100,0.02748728086761786
plus-task06-init026,3,native10,400,110,0.027626621321196566
plus-task06-init026,3,native10,410,120,0.026289186220964593
plus-task06-init026,3,native10,420,130,0.028216027417606947
plus-task06-init026,3,native10,430,140,0.029652374020445026
plus-task06-init026,3,native10,440,150,0.02158966780820219
plus-task06-init026,3,native10,450,160,0.02698499500695641
plus-task06-init026,3,native10,460,170,0.027587350283623545
plus-task06-init026,3,native10,470,180,0.02906549596959108
plus-task06-init026,3,native10,480,190,0.020717031752614773
plus-task06-init026,3,native10,490,200,0.0196171797643279
plus-task06-init026,3,native10,500,210,0.027415991569262287
plus-task06-init026,3,native10,510,220,0.029298815402814826
plus-task06-init026,3,window5,290,0,0.030719870048671084
plus-task06-init026,3,window5,300,10,0.0318710829757007
plus-task06-init026,3,window5,310,20,0.03058194502516518
plus-task06-init026,3,window5,320,30,0.022000018703662826
plus-task06-init026,3,window5,330,40,0.03851638502245357
plus-task06-init026,3,window5,340,50,0.022177242040801088
plus-task06-init026,3,window5,350,60,0.03028182437317244
plus-task06-init026,3,window5,360,70,0.054261821507082475
plus-task06-init026,3,window5,370,80,0.053434848524456145
plus-task06-init026,3,window5,380,90,0.019660255897297214
plus-task06-init026,3,window5,390,100,0.024243165994256324
plus-task06-init026,3,window5,400,110,0.02392703901160114
plus-task06-init026,3,window5,410,120,0.022949348097028643
plus-task06-init026,3,window5,420,130,0.01963115258738721
plus-task06-init026,3,window5,430,140,0.02321720895977311
plus-task06-init026,3,window5,440,150,0.017825346384300094
plus-task06-init026,3,window5,450,160,0.01858239006000959
plus-task06-init026,3,window5,460,170,0.017986358475184882
plus-task06-init026,3,window5,470,180,0.01987655296168255
plus-task06-init026,3,window5,480,190,0.0281358117830456
plus-task06-init026,3,window5,490,200,0.021065527222114515
plus-task06-init026,3,window5,500,210,0.02932974716142721
plus-task06-init026,3,window5,510,220,0.03019615729757643
