cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,risk_recall_ci_low,risk_recall_ci_high,timely_fpr_ci_low,timely_fpr_ci_high,precision_ci_low,precision_ci_high,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall
development_main,libero_object/pick_up_the_milk_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,8,392,2,6,4,0,4,392,0.5,0.0,1.0,1.0,0.3333333333333333,6.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0
development_main,libero_object/pick_up_the_milk_and_place_it_in_the_basket,instability_L5_q80_k8,400,8,392,2,6,0,1,8,391,0.0,0.002551020408163265,0.0,0.0,0.0,,0.0,0.0,0.002551020408163265,0.002551020408163265,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_object/pick_up_the_milk_and_place_it_in_the_basket,dual_regime_or,400,8,392,2,6,4,1,4,391,0.5,0.002551020408163265,0.8,1.0,0.3333333333333333,6.5,0.5,0.5,0.002551020408163265,0.002551020408163265,0.8,0.8,0.5,0.5,0.0,0.0
development_main,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,3,397,0,3,2,6,1,391,0.6666666666666666,0.015113350125944584,0.25,,0.6666666666666666,11.5,0.6666666666666666,0.6666666666666666,0.015113350125944584,0.015113350125944584,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
development_main,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,3,397,0,3,2,0,1,397,0.6666666666666666,0.0,1.0,,0.6666666666666666,9.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
development_main,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,instability_L5_q80_k8,400,3,397,0,3,1,0,2,397,0.3333333333333333,0.0,1.0,,0.3333333333333333,11.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
development_main,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,dual_regime_or,400,3,397,0,3,3,0,0,397,1.0,0.0,1.0,,1.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
development_main,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,1,399,0,1,1,4,0,395,1.0,0.010025062656641603,0.2,,1.0,12.0,1.0,1.0,0.010025062656641603,0.010025062656641603,0.2,0.2,1.0,1.0,1.0,1.0
development_main,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,1,399,0,1,0,0,1,399,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,instability_L5_q80_k8,400,1,399,0,1,0,1,1,398,0.0,0.002506265664160401,0.0,,0.0,,0.0,0.0,0.002506265664160401,0.002506265664160401,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,dual_regime_or,400,1,399,0,1,0,1,1,398,0.0,0.002506265664160401,0.0,,0.0,,0.0,0.0,0.002506265664160401,0.002506265664160401,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,legacy_back_mean_q95_k2,400,4,396,1,3,3,2,1,394,0.75,0.005050505050505051,0.6,1.0,0.6666666666666666,11.0,0.75,0.75,0.005050505050505051,0.005050505050505051,0.6,0.6,0.75,0.75,0.75,0.0
development_main,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,lock_layer_median_q75_k4,400,4,396,1,3,3,0,1,396,0.75,0.0,1.0,1.0,0.6666666666666666,9.0,0.75,0.75,0.0,0.0,1.0,1.0,0.75,0.75,0.75,0.0
development_main,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,instability_L5_q80_k8,400,4,396,1,3,0,0,4,396,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,dual_regime_or,400,4,396,1,3,3,0,1,396,0.75,0.0,1.0,1.0,0.6666666666666666,9.0,0.75,0.75,0.0,0.0,1.0,1.0,0.75,0.75,0.75,0.0
development_main,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
development_main,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
development_main,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability_L5_q80_k8,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
development_main,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,dual_regime_or,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
development_main,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,8,392,0,8,7,1,1,391,0.875,0.002551020408163265,0.875,,0.875,6.0,0.875,0.875,0.002551020408163265,0.002551020408163265,0.875,0.875,0.75,0.625,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,8,392,0,8,6,0,2,392,0.75,0.0,1.0,,0.75,4.0,0.75,0.75,0.0,0.0,1.0,1.0,0.625,0.625,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability_L5_q80_k8,400,8,392,0,8,0,0,8,392,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,dual_regime_or,400,8,392,0,8,6,0,2,392,0.75,0.0,1.0,,0.75,4.0,0.75,0.75,0.0,0.0,1.0,1.0,0.625,0.625,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,12,388,0,12,12,2,0,386,1.0,0.005154639175257732,0.8571428571428571,,1.0,4.0,1.0,1.0,0.005154639175257732,0.005154639175257732,0.8571428571428571,0.8571428571428571,0.9166666666666666,0.6666666666666666,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,12,388,0,12,9,0,3,388,0.75,0.0,1.0,,0.75,2.0,0.75,0.75,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability_L5_q80_k8,400,12,388,0,12,0,0,12,388,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,dual_regime_or,400,12,388,0,12,9,0,3,388,0.75,0.0,1.0,,0.75,2.0,0.75,0.75,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,3,397,0,3,3,0,0,397,1.0,0.0,1.0,,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,3,397,0,3,3,0,0,397,1.0,0.0,1.0,,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability_L5_q80_k8,400,3,397,0,3,0,0,3,397,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,dual_regime_or,400,3,397,0,3,3,0,0,397,1.0,0.0,1.0,,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,14,386,0,14,11,0,3,386,0.7857142857142857,0.0,1.0,,0.7857142857142857,6.0,0.7857142857142857,0.7857142857142857,0.0,0.0,1.0,1.0,0.7142857142857143,0.6428571428571429,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,14,386,0,14,11,0,3,386,0.7857142857142857,0.0,1.0,,0.7857142857142857,4.0,0.7857142857142857,0.7857142857142857,0.0,0.0,1.0,1.0,0.6428571428571429,0.6428571428571429,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability_L5_q80_k8,400,14,386,0,14,1,0,13,386,0.07142857142857142,0.0,1.0,,0.07142857142857142,7.0,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,dual_regime_or,400,14,386,0,14,12,0,2,386,0.8571428571428571,0.0,1.0,,0.8571428571428571,4.5,0.8571428571428571,0.8571428571428571,0.0,0.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,9,391,0,9,9,0,0,391,1.0,0.0,1.0,,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5555555555555556,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,9,391,0,9,9,0,0,391,1.0,0.0,1.0,,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability_L5_q80_k8,400,9,391,0,9,0,0,9,391,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,dual_regime_or,400,9,391,0,9,9,0,0,391,1.0,0.0,1.0,,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,9,391,5,4,9,0,0,391,1.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,9,391,5,4,9,0,0,391,1.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability_L5_q80_k8,400,9,391,5,4,0,0,9,391,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,dual_regime_or,400,9,391,5,4,9,0,0,391,1.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,25,375,0,25,22,0,3,375,0.88,0.0,1.0,,0.88,3.0,0.88,0.88,0.0,0.0,1.0,1.0,0.68,0.24,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,25,375,0,25,25,0,0,375,1.0,0.0,1.0,,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6,0.04,0.04
development_main,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability_L5_q80_k8,400,25,375,0,25,0,0,25,375,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,dual_regime_or,400,25,375,0,25,25,0,0,375,1.0,0.0,1.0,,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6,0.04,0.04
development_main,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,35,365,1,34,16,0,19,365,0.45714285714285713,0.0,1.0,1.0,0.4411764705882353,1.0,0.45714285714285713,0.45714285714285713,0.0,0.0,1.0,1.0,0.17142857142857143,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,35,365,1,34,20,1,15,364,0.5714285714285714,0.0027397260273972603,0.9523809523809523,1.0,0.5588235294117647,1.0,0.5714285714285714,0.5714285714285714,0.0027397260273972603,0.0027397260273972603,0.9523809523809523,0.9523809523809523,0.08571428571428572,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability_L5_q80_k8,400,35,365,1,34,0,0,35,365,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,dual_regime_or,400,35,365,1,34,20,1,15,364,0.5714285714285714,0.0027397260273972603,0.9523809523809523,1.0,0.5588235294117647,1.0,0.5714285714285714,0.5714285714285714,0.0027397260273972603,0.0027397260273972603,0.9523809523809523,0.9523809523809523,0.08571428571428572,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,11,389,1,10,4,0,7,389,0.36363636363636365,0.0,1.0,1.0,0.3,3.0,0.36363636363636365,0.36363636363636365,0.0,0.0,1.0,1.0,0.2727272727272727,0.09090909090909091,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,11,389,1,10,3,0,8,389,0.2727272727272727,0.0,1.0,1.0,0.2,1.0,0.2727272727272727,0.2727272727272727,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability_L5_q80_k8,400,11,389,1,10,0,0,11,389,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,dual_regime_or,400,11,389,1,10,3,0,8,389,0.2727272727272727,0.0,1.0,1.0,0.2,1.0,0.2727272727272727,0.2727272727272727,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0.0,0.0
external_8b,libero_goal/open_the_middle_drawer_of_the_cabinet,legacy_back_mean_q95_k2,400,0,400,0,0,0,2,0,398,,0.005,0.0,,,,0.0,0.0,0.005,0.005,0.0,0.0,,,,
external_8b,libero_goal/open_the_middle_drawer_of_the_cabinet,lock_layer_median_q75_k4,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
external_8b,libero_goal/open_the_middle_drawer_of_the_cabinet,instability_L5_q80_k8,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
external_8b,libero_goal/open_the_middle_drawer_of_the_cabinet,dual_regime_or,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
external_8b,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,legacy_back_mean_q95_k2,400,51,349,0,51,10,0,41,349,0.19607843137254902,0.0,1.0,,0.19607843137254902,1.5,0.19607843137254902,0.19607843137254902,0.0,0.0,1.0,1.0,0.09803921568627451,0.0196078431372549,0.0,0.0
external_8b,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,lock_layer_median_q75_k4,400,51,349,0,51,47,1,4,348,0.9215686274509803,0.0028653295128939827,0.9791666666666666,,0.9215686274509803,4.0,0.9215686274509803,0.9215686274509803,0.0028653295128939827,0.0028653295128939827,0.9791666666666666,0.9791666666666666,0.9215686274509803,0.7843137254901961,0.0196078431372549,0.0
external_8b,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,instability_L5_q80_k8,400,51,349,0,51,0,0,51,349,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,dual_regime_or,400,51,349,0,51,47,1,4,348,0.9215686274509803,0.0028653295128939827,0.9791666666666666,,0.9215686274509803,4.0,0.9215686274509803,0.9215686274509803,0.0028653295128939827,0.0028653295128939827,0.9791666666666666,0.9791666666666666,0.9215686274509803,0.7843137254901961,0.0196078431372549,0.0
external_8b,libero_goal/push_the_plate_to_the_front_of_the_stove,legacy_back_mean_q95_k2,400,1,399,0,1,1,11,0,388,1.0,0.02756892230576441,0.08333333333333333,,1.0,2.0,1.0,1.0,0.02756892230576441,0.02756892230576441,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,0.0
external_8b,libero_goal/push_the_plate_to_the_front_of_the_stove,lock_layer_median_q75_k4,400,1,399,0,1,1,0,0,399,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
external_8b,libero_goal/push_the_plate_to_the_front_of_the_stove,instability_L5_q80_k8,400,1,399,0,1,0,1,1,398,0.0,0.002506265664160401,0.0,,0.0,,0.0,0.0,0.002506265664160401,0.002506265664160401,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_goal/push_the_plate_to_the_front_of_the_stove,dual_regime_or,400,1,399,0,1,1,1,0,398,1.0,0.002506265664160401,0.5,,1.0,0.0,1.0,1.0,0.002506265664160401,0.002506265664160401,0.5,0.5,0.0,0.0,0.0,0.0
external_8b,libero_goal/put_the_bowl_on_the_plate,legacy_back_mean_q95_k2,400,18,382,0,18,6,0,12,382,0.3333333333333333,0.0,1.0,,0.3333333333333333,9.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111
external_8b,libero_goal/put_the_bowl_on_the_plate,lock_layer_median_q75_k4,400,18,382,0,18,5,1,13,381,0.2777777777777778,0.002617801047120419,0.8333333333333334,,0.2777777777777778,10.0,0.2777777777777778,0.2777777777777778,0.002617801047120419,0.002617801047120419,0.8333333333333334,0.8333333333333334,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.05555555555555555
external_8b,libero_goal/put_the_bowl_on_the_plate,instability_L5_q80_k8,400,18,382,0,18,3,0,15,382,0.16666666666666666,0.0,1.0,,0.16666666666666666,12.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111
external_8b,libero_goal/put_the_bowl_on_the_plate,dual_regime_or,400,18,382,0,18,8,1,10,381,0.4444444444444444,0.002617801047120419,0.8888888888888888,,0.4444444444444444,10.5,0.4444444444444444,0.4444444444444444,0.002617801047120419,0.002617801047120419,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.16666666666666666
external_8b,libero_goal/put_the_bowl_on_the_stove,legacy_back_mean_q95_k2,400,9,391,0,9,9,0,0,391,1.0,0.0,1.0,,1.0,15.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
external_8b,libero_goal/put_the_bowl_on_the_stove,lock_layer_median_q75_k4,400,9,391,0,9,6,0,3,391,0.6666666666666666,0.0,1.0,,0.6666666666666666,13.5,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
external_8b,libero_goal/put_the_bowl_on_the_stove,instability_L5_q80_k8,400,9,391,0,9,5,0,4,391,0.5555555555555556,0.0,1.0,,0.5555555555555556,4.0,0.5555555555555556,0.5555555555555556,0.0,0.0,1.0,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0
external_8b,libero_goal/put_the_bowl_on_the_stove,dual_regime_or,400,9,391,0,9,7,0,2,391,0.7777777777777778,0.0,1.0,,0.7777777777777778,13.0,0.7777777777777778,0.7777777777777778,0.0,0.0,1.0,1.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666
external_8b,libero_goal/put_the_bowl_on_top_of_the_cabinet,legacy_back_mean_q95_k2,400,16,384,0,16,16,0,0,384,1.0,0.0,1.0,,1.0,16.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
external_8b,libero_goal/put_the_bowl_on_top_of_the_cabinet,lock_layer_median_q75_k4,400,16,384,0,16,16,0,0,384,1.0,0.0,1.0,,1.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
external_8b,libero_goal/put_the_bowl_on_top_of_the_cabinet,instability_L5_q80_k8,400,16,384,0,16,0,0,16,384,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_goal/put_the_bowl_on_top_of_the_cabinet,dual_regime_or,400,16,384,0,16,16,0,0,384,1.0,0.0,1.0,,1.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
external_8b,libero_goal/put_the_cream_cheese_in_the_bowl,legacy_back_mean_q95_k2,400,9,391,0,9,6,0,3,391,0.6666666666666666,0.0,1.0,,0.6666666666666666,1.5,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111
external_8b,libero_goal/put_the_cream_cheese_in_the_bowl,lock_layer_median_q75_k4,400,9,391,0,9,4,0,5,391,0.4444444444444444,0.0,1.0,,0.4444444444444444,2.5,0.4444444444444444,0.4444444444444444,0.0,0.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111
external_8b,libero_goal/put_the_cream_cheese_in_the_bowl,instability_L5_q80_k8,400,9,391,0,9,5,1,4,390,0.5555555555555556,0.0025575447570332483,0.8333333333333334,,0.5555555555555556,14.0,0.5555555555555556,0.5555555555555556,0.0025575447570332483,0.0025575447570332483,0.8333333333333334,0.8333333333333334,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
external_8b,libero_goal/put_the_cream_cheese_in_the_bowl,dual_regime_or,400,9,391,0,9,7,1,2,390,0.7777777777777778,0.0025575447570332483,0.875,,0.7777777777777778,14.0,0.7777777777777778,0.7777777777777778,0.0025575447570332483,0.0025575447570332483,0.875,0.875,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666
external_8b,libero_goal/put_the_wine_bottle_on_the_rack,legacy_back_mean_q95_k2,400,1,399,0,1,1,4,0,395,1.0,0.010025062656641603,0.2,,1.0,9.0,1.0,1.0,0.010025062656641603,0.010025062656641603,0.2,0.2,1.0,1.0,1.0,0.0
external_8b,libero_goal/put_the_wine_bottle_on_the_rack,lock_layer_median_q75_k4,400,1,399,0,1,1,1,0,398,1.0,0.002506265664160401,0.5,,1.0,6.0,1.0,1.0,0.002506265664160401,0.002506265664160401,0.5,0.5,1.0,1.0,0.0,0.0
external_8b,libero_goal/put_the_wine_bottle_on_the_rack,instability_L5_q80_k8,400,1,399,0,1,0,0,1,399,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_goal/put_the_wine_bottle_on_the_rack,dual_regime_or,400,1,399,0,1,1,1,0,398,1.0,0.002506265664160401,0.5,,1.0,6.0,1.0,1.0,0.002506265664160401,0.002506265664160401,0.5,0.5,1.0,1.0,0.0,0.0
external_8b,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,legacy_back_mean_q95_k2,400,1,399,0,1,1,0,0,399,1.0,0.0,1.0,,1.0,15.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
external_8b,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,lock_layer_median_q75_k4,400,1,399,0,1,1,0,0,399,1.0,0.0,1.0,,1.0,13.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
external_8b,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,instability_L5_q80_k8,400,1,399,0,1,0,0,1,399,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,dual_regime_or,400,1,399,0,1,1,0,0,399,1.0,0.0,1.0,,1.0,13.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
external_8b,libero_goal/turn_on_the_stove,legacy_back_mean_q95_k2,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
external_8b,libero_goal/turn_on_the_stove,lock_layer_median_q75_k4,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
external_8b,libero_goal/turn_on_the_stove,instability_L5_q80_k8,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
external_8b,libero_goal/turn_on_the_stove,dual_regime_or,400,0,400,0,0,0,0,0,400,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
external_8b,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,legacy_back_mean_q95_k2,400,4,396,0,4,4,6,0,390,1.0,0.015151515151515152,0.4,,1.0,27.0,1.0,1.0,0.015151515151515152,0.015151515151515152,0.4,0.4,1.0,1.0,1.0,1.0
external_8b,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,lock_layer_median_q75_k4,400,4,396,0,4,4,4,0,392,1.0,0.010101010101010102,0.5,,1.0,25.5,1.0,1.0,0.010101010101010102,0.010101010101010102,0.5,0.5,1.0,1.0,1.0,1.0
