mode,lifted,first_close_query,max_rise_m,max_moved_m,min_dist_m,final_dist_m,queries,main_id,failed,base_task,arm,timing,physical_class,target,success,event_id,replicate
approached_never_closed,False,,0.0,9.001318200711345e-08,0.06084988539665611,0.0710300213743227,26,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,mid,untouched,cream_cheese_1,False,10db4cddc38d4c85315faaf8,1
closed_object_pushed,False,4,4.5831204942281545e-06,0.011335882657305616,0.07322449886890986,0.5028252044623124,26,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,mid,untouched,cream_cheese_1,False,10db4cddc38d4c85315faaf8,1
phantom_regrasp,False,0,0.0,9.001318200711345e-08,0.10519429544023305,0.37469636070611667,21,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,mid,untouched,cream_cheese_1,False,10db4cddc38d4c85315faaf8,1
phantom_regrasp,False,29,0.0,0.0,0.30149673473786287,0.31232654284769407,30,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,0
phantom_regrasp,False,14,0.0,0.0,0.2954280204418329,0.48969239254795643,29,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,0
never_approached,False,,0.0,0.0,0.31123260460658764,0.34781791231618864,28,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,0
lifted_not_placed,True,3,0.2676318847488347,0.5177287725514004,0.002881658911295245,0.1839444883694568,24,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,0
lifted_not_placed,True,3,0.2648862907602695,0.5534930229840394,0.0069820778915174134,0.17195688719460764,24,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,0
lifted_not_placed,True,0,0.2696531733842744,0.48638112984010384,0.008431825268416666,0.2266183561748041,17,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,0
phantom_regrasp,False,20,0.0,0.0,0.2979546295553783,0.6036768040867257,30,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,1
phantom_regrasp,False,18,0.0,0.0,0.2985324428631243,0.4412672901400589,29,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,1
phantom_regrasp,False,17,0.0,0.0,0.30012312244988243,0.5482674569016542,28,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,1
lifted_not_placed,True,3,0.26379660370274927,0.49323996718198515,0.007832835134058823,0.14769452088270163,24,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,1
lifted_not_placed,True,3,0.2769770833429408,0.5697255116985253,0.007476961150567895,0.17628245423952627,24,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,1
lifted_not_placed,True,0,0.27485189235123986,0.5020412514582017,0.006227755397025001,0.18227076433012854,17,5668eade328ccdc00feb05fb,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,late,untouched,cream_cheese_1,False,51947bbadf3cdc7755aebc73,1
phantom_regrasp,False,5,0.0,0.0,0.05742744784562719,0.5414115573233913,30,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,0
phantom_regrasp,False,13,0.0,0.0,0.022127488961145445,0.4294652799502351,29,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,0
phantom_regrasp,False,3,0.0,0.0,0.022623841947370722,0.4951463103541078,28,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,0
phantom_regrasp,False,2,0.0,0.0009671488090126378,0.020724692023892276,0.5218466404862353,26,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,0
phantom_regrasp,False,3,0.0,0.0,0.05753653596572151,0.4959374169984962,25,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,0
phantom_regrasp,False,0,0.0,0.0,0.10009545077698546,0.48480454328969874,21,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,0
phantom_regrasp,False,2,0.0,0.0,0.05905022135834256,0.5187405702482072,30,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,1
phantom_regrasp,False,7,0.0,0.0,0.059957263194057094,0.527786809126642,29,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,1
phantom_regrasp,False,3,0.0,0.0,0.023584248413495157,0.27599737915885414,28,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,1
phantom_regrasp,False,2,0.0,0.0035521802545255385,0.02065169231525469,0.5385869619106373,26,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,1
approached_never_closed,False,,0.0,0.0,0.04564991899439427,0.04564991899439427,25,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,1
phantom_regrasp,False,0,0.0,0.0,0.09586349955885876,0.4977584602911331,21,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,mid,untouched,cream_cheese_1,False,81b063cb499f84db8c7c731a,1
never_approached,False,,0.0,0.0,0.4215606413652959,0.4403458797538201,30,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,0
never_approached,False,,0.0,0.0,0.4235109398014532,0.43997298915556854,29,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,0
never_approached,False,,0.0,0.0,0.3766393899056969,0.38379193195632527,28,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,0
phantom_regrasp,False,21,0.00216949641360481,0.004101635775297898,0.010576558125016249,0.23372940834126452,25,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,0
approached_never_closed,False,,0.0,0.0,0.04341757861821576,0.04341757861821576,25,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,0
phantom_regrasp,False,0,0.0,0.0019230811448992914,0.03141959463424249,0.29992063865675544,20,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,0
never_approached,False,,0.0,0.0,0.4286298135537003,0.43637359557679845,30,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,1
never_approached,False,,0.0,0.0,0.431352393179766,0.4368313067139067,29,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,1
never_approached,False,,0.0,0.0,0.38701060445198987,0.3874232208777348,28,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,1
lifted_not_placed,True,21,0.20052818614144097,0.40559491257380975,0.004344904945723632,0.0461823332821637,25,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,1
approached_never_closed,False,,0.0,0.0,0.039387892999081235,0.039387892999081235,24,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,1
phantom_regrasp,False,0,0.0,0.0,0.08523882043781436,0.3556782094444382,20,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,late,untouched,cream_cheese_1,False,d48f9c272382cd435871ff9a,1
phantom_regrasp,False,0,0.0,0.0,0.24900288502921525,0.4410408804775237,30,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,early,untouched,cream_cheese_1,False,a5aa63c823ef4429071e88bd,0
phantom_regrasp,False,4,0.0,0.0,0.15716443837928804,0.317291264997108,29,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,early,untouched,cream_cheese_1,False,a5aa63c823ef4429071e88bd,0
phantom_regrasp,False,3,-7.848000010968192e-08,0.0008855591971887871,0.048113874640630064,0.46996365356183895,27,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,early,untouched,cream_cheese_1,False,a5aa63c823ef4429071e88bd,0
rescued,True,4,0.21679779165688917,0.4532158892019728,0.03301183030774431,0.14196952327962775,20,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,early,untouched,cream_cheese_1,True,a5aa63c823ef4429071e88bd,0
phantom_regrasp,False,9,0.004900480231188387,0.004325556874316226,0.01624911002664171,0.3024605026803243,26,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,early,untouched,cream_cheese_1,False,a5aa63c823ef4429071e88bd,0
phantom_regrasp,False,0,0.0,0.0030321435738911223,0.09135085768692779,0.4631122367147507,20,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,early,untouched,cream_cheese_1,False,a5aa63c823ef4429071e88bd,0
phantom_regrasp,False,0,0.0,0.0,0.24429119685909792,0.4354959795416112,30,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,early,untouched,cream_cheese_1,False,a5aa63c823ef4429071e88bd,1
phantom_regrasp,False,4,0.0,0.0,0.1605907420988765,0.588424801390217,29,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,early,untouched,cream_cheese_1,False,a5aa63c823ef4429071e88bd,1
phantom_regrasp,False,3,-7.848000010968192e-08,0.000905363112776635,0.048113874640630064,0.5007717411359119,27,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,early,untouched,cream_cheese_1,False,a5aa63c823ef4429071e88bd,1
rescued,True,5,0.20815199629187398,0.45092933230216564,0.031082499196616202,0.1350644984539217,19,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,early,untouched,cream_cheese_1,True,a5aa63c823ef4429071e88bd,1
phantom_regrasp,False,23,0.0,0.006454958693480934,0.07025963596599066,0.3624310875767513,25,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,early,untouched,cream_cheese_1,False,a5aa63c823ef4429071e88bd,1
phantom_regrasp,False,0,0.0,0.0030321435738911223,0.08480836002840896,0.28857724395475165,20,31ef8731d245196447af6a5a,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,early,untouched,cream_cheese_1,False,a5aa63c823ef4429071e88bd,1
phantom_regrasp,False,0,0.0,0.0,0.3172156307522491,0.3550245059304471,30,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,0
phantom_regrasp,False,5,0.0,0.0,0.3164886690250373,0.3797862709691503,29,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,0
closed_object_pushed,False,3,-3.464760683913326e-08,0.12271409116039356,0.1628606799142571,0.374349171704611,24,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,0
lifted_not_placed,True,4,0.19435637974501319,0.4622206387483243,0.007157274124548772,0.01151834171887262,25,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,0
phantom_regrasp,False,3,0.0,0.0028371597826770288,0.016613759223133743,0.3541891841590496,24,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,0
phantom_regrasp,False,0,-3.181573395294457e-07,0.004300484173580581,0.055743923935112336,0.2686687035017528,19,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,0
phantom_regrasp,False,0,0.0,0.0,0.3211295604558572,0.3633022651742209,30,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,1
phantom_regrasp,False,5,0.0,0.0,0.3086603233157633,0.4495674287286849,29,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,1
closed_object_pushed,False,3,-3.464760683913326e-08,0.12271409116039356,0.1628606799142571,0.4503407773007683,24,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,1
lifted_not_placed,True,4,0.21844794088913744,0.45061925133225406,0.00966117827853274,0.24015661952286452,25,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,1
phantom_regrasp,False,14,0.006664541600628293,0.006235139111452611,0.02693490223474758,0.3514942510571768,24,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,1
phantom_regrasp,False,0,-3.181573395294457e-07,0.004300484173580282,0.06024218126265271,0.30564890635471537,19,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,mid,untouched,cream_cheese_1,False,150e6b8bff698b7060b8ba93,1
phantom_regrasp,False,0,0.0,0.0,0.30652817258871456,0.34711732839941306,30,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,0
phantom_regrasp,False,2,0.0,0.0,0.2472943866721399,0.2658401460224164,29,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,0
phantom_regrasp,False,3,0.0,0.0,0.25205802448457565,0.6081675136297492,28,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,0
lifted_not_placed,True,3,0.23460305806460446,0.4975125232484516,0.024530935328174505,0.110361553038535,25,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,0
lifted_not_placed,True,3,0.22502716567684755,0.5026458022757226,0.015106625050409274,0.01621679315951002,27,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,0
phantom_regrasp,False,0,0.0,0.0,0.06912287916509241,0.252894443924026,18,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,0
phantom_regrasp,False,0,0.0,0.0,0.3136447937222305,0.4598110820566045,30,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,1
phantom_regrasp,False,2,0.0,0.0,0.30102272822648796,0.345273741707439,29,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,1
phantom_regrasp,False,3,0.0,0.0,0.25323364678245225,0.6672087691865616,28,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,1
lifted_not_placed,True,3,0.23566307684586296,0.5407795629950575,0.02578177982493008,0.15548682109711784,25,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,1
lifted_not_placed,True,3,0.23314563237803465,0.5165038756767114,0.03153905720752048,0.03153905720752048,25,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,1
phantom_regrasp,False,0,0.0,0.0,0.06962974070267053,0.459189409747693,18,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,late,untouched,cream_cheese_1,False,32ed49e15e17d840fb203a4f,1
phantom_regrasp,False,0,0.0,0.0,0.1518974277580523,0.46476901654941166,30,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,0
phantom_regrasp,False,10,0.0,0.0,0.11473189405213434,0.2610278630361244,29,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,0
phantom_regrasp,False,2,0.0,0.009004101184882613,0.029974282005586213,0.5122747836626987,27,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,0
phantom_regrasp,False,20,0.0,0.0012503013857800495,0.04555901077948945,0.3543560709357899,28,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,0
phantom_regrasp,False,3,0.0,0.0040518161579495,0.027060983654737986,0.5223652412959879,28,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,0
phantom_regrasp,False,0,0.0,0.0,0.11881105416750634,0.24710124108452897,21,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,0
phantom_regrasp,False,0,0.0,0.0,0.1518974277580523,0.5366061233417374,30,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,1
phantom_regrasp,False,11,0.0,0.0,0.11553551359048982,0.2667592272475641,29,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,1
phantom_regrasp,False,2,0.0,0.009004101184882613,0.03088381341181189,0.5038676311009147,27,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,1
phantom_regrasp,False,21,0.018170208711193625,0.007420122991770207,0.03531393192257111,0.3508647152395985,28,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,1
closed_object_pushed,False,20,7.28663784210215e-05,0.02408949768765258,0.04217334873131467,0.23084489716613793,24,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,1
phantom_regrasp,False,0,0.0,0.0,0.1017295849954447,0.4002418212484646,21,a97e2467b5341216d6b65d61,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,scripted_regrasp,early,untouched,cream_cheese_1,False,54098ccb3338c5346138941e,1
never_approached,False,,0.0,0.0,0.27021876964817815,0.27021876964817815,30,d9bd4d12d8cbd5d0585ff587,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,new_noise,mid,untouched,cream_cheese_1,False,2e31c775ef0b70c68a54a442,0
never_approached,False,,0.0,0.0,0.2947165407828672,0.2947165407828672,29,d9bd4d12d8cbd5d0585ff587,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,open_only,mid,untouched,cream_cheese_1,False,2e31c775ef0b70c68a54a442,0
never_approached,False,,0.0,0.0,0.2884497738870752,0.3930771805925061,28,d9bd4d12d8cbd5d0585ff587,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_history,mid,untouched,cream_cheese_1,False,2e31c775ef0b70c68a54a442,0
lifted_not_placed,True,8,0.24138639327873357,0.43397150679978896,0.026610496247777685,0.1547835014799357,27,d9bd4d12d8cbd5d0585ff587,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target,mid,untouched,cream_cheese_1,False,2e31c775ef0b70c68a54a442,0
closed_object_pushed,False,8,0.007525343285635755,0.031187054103552502,0.036623707018554635,0.39797125071771317,25,d9bd4d12d8cbd5d0585ff587,True,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,retract_above_target_noisy,mid,untouched,cream_cheese_1,False,2e31c775ef0b70c68a54a442,0
