calibration,method,suite,task,auc,reference_auc,delta,raw_v82_auc,queries,first_query,last_query,window
episode,dynamics_only,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5915500870835441,0.5482845478210386,0.043265539262505426,0.553748337921606,6,8,13,q7_13
episode,dynamics_only,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.9522700280812457,0.6313040300899914,0.3209659979912544,0.6060610284378126,6,8,13,q7_13
episode,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.7166666666666667,0.45555555555555555,0.26111111111111107,0.4648148148148148,6,8,13,q7_13
episode,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.6250488922414997,0.4829121615958427,0.142136730645657,0.4660478305813986,2,8,9,q7_13
episode,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.7486174197734781,0.6531935759792356,0.09542384379424257,0.6565523242095328,2,8,9,q7_13
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.7225049271077877,0.5205194583187077,0.20198546878908008,0.5160888183636205,6,8,13,q7_13
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.12350746357679859,0.02432490715503637,0.09918255642176221,0.037018817579800876,6,8,13,q7_13
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.6215289880329964,0.6535073887810033,-0.031978400748006876,0.6691397367591163,3,8,10,q7_13
episode,dynamics_only,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.5178872053872053,0.5955387205387205,-0.07765151515151514,0.5980639730639731,6,8,13,q7_13
episode,dynamics_only,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.6372180451127819,0.3748955722639933,0.2623224728487887,0.38512949039264827,6,8,13,q7_13
episode,dynamics_only,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.8842940685045949,0.7857142857142857,0.0985797827903091,0.7944862155388471,6,8,13,q7_13
episode,dynamics_only,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.499488018298359,0.5468585157406668,-0.04737049744230785,0.5472663280051774,6,8,13,q7_13
episode,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.900960960960961,0.9480405405405405,-0.04707957957957959,0.9493843843843844,6,8,13,q7_13
episode,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.814465811965812,0.9028418803418803,-0.08837606837606837,0.9010256410256411,6,8,13,q7_13
episode,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.6361005892255892,0.5090488215488215,0.1270517676767677,0.48316498316498313,6,8,13,q7_13
episode,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.43946271929824565,0.45861842105263156,-0.019155701754385968,0.4600438596491228,6,8,13,q7_13
episode,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.4747805034858257,0.6515430052438068,-0.17676250175798122,0.6435115424025074,6,8,13,q7_13
episode,dynamics_only,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.38370699379582635,0.5145234066553863,-0.13081641285956006,0.5070501974055274,6,8,13,q7_13
episode,dynamics_only,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.6863617045537,0.2669664379012266,0.41939526665247345,0.2666006444343976,6,8,13,q7_13
episode,dynamics_only,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.7872187403280718,0.7919893789208509,-0.004770638592779079,0.7916713966115516,6,8,13,q7_13
episode,dynamics_only,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.9332562742839429,0.961310581618287,-0.02805430733434396,0.9660742651754668,6,8,13,q7_13
episode,dynamics_only,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.49120189507711837,0.46720369243386967,0.023998202643248673,0.4614593489816796,6,8,13,q7_13
episode,dynamics_only,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.5597467209712059,0.43338131236867766,0.12636540860252823,0.43767728248260124,6,8,13,q7_13
episode,dynamics_only,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.9964158444908756,0.37758953882158447,0.6188263056692912,0.36622619490068825,6,8,13,q7_13
episode,dynamics_only,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.8396492383033807,0.6676739363854222,0.17197530191795854,0.6718813938195143,6,8,13,q7_13
episode,dynamics_only,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.7360635790521841,0.8595710958726873,-0.12350751682050315,0.857820598804925,6,8,13,q7_13
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.7692610062893083,0.7652991559086395,0.003961850380668652,0.4787115193644489,6,8,13,q7_13
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.5,0.3971881190666911,0.10281188093330888,0.40638407468529936,3,8,10,q7_13
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.585351180024256,0.8554722730034595,-0.2701210929792035,0.8523737136844826,6,8,13,q7_13
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.9134760705289672,0.9368275710600935,-0.023351500531126244,0.9352131846091736,5,8,12,q7_13
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.6766430238746332,0.5178586711133287,0.15878435276130445,0.514298737583332,6,8,13,q7_13
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.8196337053519445,0.8265197282457747,-0.006886022893830261,0.8307040915357415,6,8,13,q7_13
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.6780866192630898,0.46545284780578894,0.21263377145730086,0.477743661567191,6,8,13,q7_13
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.7790818782257452,0.7695162696943697,0.009565608531375483,0.7527449584342537,6,8,13,q7_13
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.7856414952084726,0.6728652831888512,0.1127762120196215,0.6727228343530479,6,8,13,q7_13
episode,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.5763416682736208,0.633091871291987,-0.05675020301836627,0.6422263654457411,6,8,13,q7_13
episode,v82_integrated,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5666449961073254,0.5324978128787331,0.034147183228592295,0.5367075196840914,7,7,13,q7_13
episode,v82_integrated,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.7025951234844762,0.5500686888777083,0.15252643460676785,0.53237024779095,7,7,13,q7_13
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.7015873015873016,0.5186475848200915,0.18293971676721002,0.5214606597355924,7,7,13,q7_13
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.538672598925302,0.45933842884451465,0.07933417008078729,0.4453011870447933,3,7,9,q7_13
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.5520833333333334,0.6260548319028237,-0.07397149856949033,0.6287822786396885,3,7,9,q7_13
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.5210735183367998,0.5859719824195669,-0.0648984640827672,0.582742634308833,7,7,13,q7_13
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.3998200574806761,0.030337926147209836,0.3694821313334663,0.04748408495740898,7,7,13,q7_13
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.5,0.6141906919616923,-0.1141906919616923,0.6259149529452771,4,7,10,q7_13
episode,v82_integrated,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.5168650793650794,0.5951930014430015,-0.07832792207792205,0.5913600288600289,7,7,13,q7_13
episode,v82_integrated,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.4817400644468314,0.3861439312567132,0.09559613319011816,0.39312567132116,7,7,13,q7_13
episode,v82_integrated,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.525062656641604,0.7798066595059076,-0.2547440028643036,0.7916219119226637,7,7,13,q7_13
episode,v82_integrated,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.5408293533642612,0.5464905981542062,-0.005661244789945024,0.5467698609005559,7,7,13,q7_13
episode,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.891936936936937,0.9383462033462033,-0.04640926640926641,0.9415444015444016,7,7,13,q7_13
episode,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.9255128205128206,0.9059340659340659,0.01957875457875456,0.9021611721611722,7,7,13,q7_13
episode,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.6091269841269842,0.5123556998556998,0.0967712842712843,0.4823232323232323,7,7,13,q7_13
episode,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.45701127819548876,0.4780357142857143,-0.021024436090225567,0.4799812030075188,7,7,13,q7_13
episode,v82_integrated,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.5248069090815158,0.6434943213618399,-0.11868741228032409,0.6327440867251608,7,7,13,q7_13
episode,v82_integrated,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.44670050761421315,0.47392434131012806,-0.02722383369591493,0.468153251148175,7,7,13,q7_13
episode,v82_integrated,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.479042896339286,0.3331824595468592,0.14586043679242672,0.33322876395924256,7,7,13,q7_13
episode,v82_integrated,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.6376572567839542,0.7757528009797771,-0.13809554419582273,0.776341050575469,7,7,13,q7_13
episode,v82_integrated,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.8609295626024008,0.9536735971434515,-0.0927440345410506,0.9588213024347642,7,7,13,q7_13
episode,v82_integrated,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.47117280332498535,0.47582729670128326,-0.004654493376297891,0.4764531619986183,7,7,13,q7_13
episode,v82_integrated,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.4437221068766206,0.4864149110431217,-0.04269280416650106,0.49085014408567357,7,7,13,q7_13
episode,v82_integrated,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.7507735122644847,0.45026662097907966,0.3005068912854051,0.44215409834163877,7,7,13,q7_13
episode,v82_integrated,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.6446678725436,0.701034730466004,-0.05636685792240394,0.7045058411670873,7,7,13,q7_13
episode,v82_integrated,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.6465599660561783,0.8269761909162682,-0.18041622486008985,0.824073677305608,7,7,13,q7_13
episode,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.6381699163370322,0.785840834934678,-0.14767091859764578,0.5361126566723106,7,7,13,q7_13
episode,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.5,0.43810939324628195,0.06189060675371802,0.4473153440072575,4,7,10,q7_13
episode,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.6792098234040905,0.8317604150328902,-0.15255059162879978,0.827095413252238,7,7,13,q7_13
episode,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.7754157916418701,0.8549969473359722,-0.07958115569410197,0.8518324257413418,6,7,12,q7_13
episode,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.5402910858371466,0.5033947550778886,0.03689633075925793,0.5034857973611945,7,7,13,q7_13
episode,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.7714905355344656,0.7971617714409848,-0.02567123590651919,0.8014089006166414,7,7,13,q7_13
episode,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.6185825552642046,0.4754993231639704,0.14308323210023424,0.4874398775610423,7,7,13,q7_13
episode,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.7851822731147261,0.7794614172245309,0.005720855890195188,0.7640428067875342,7,7,13,q7_13
episode,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.7075741276410081,0.640007809338175,0.06756631830283306,0.6408805372361775,7,7,13,q7_13
episode,v82_integrated,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.5783076287561064,0.6398626751687676,-0.061555046412661116,0.6479435294365035,7,7,13,q7_13
episode,v82_reference,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5324978128787331,0.5324978128787331,0.0,0.5367075196840914,7,7,13,q7_13
episode,v82_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.5500686888777083,0.5500686888777083,0.0,0.53237024779095,7,7,13,q7_13
episode,v82_reference,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.5186475848200915,0.5186475848200915,0.0,0.5214606597355924,7,7,13,q7_13
episode,v82_reference,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.45933842884451465,0.45933842884451465,0.0,0.4453011870447933,3,7,9,q7_13
episode,v82_reference,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.6260548319028237,0.6260548319028237,0.0,0.6287822786396885,3,7,9,q7_13
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.5859719824195669,0.5859719824195669,0.0,0.582742634308833,7,7,13,q7_13
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.030337926147209836,0.030337926147209836,0.0,0.04748408495740898,7,7,13,q7_13
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.6141906919616923,0.6141906919616923,0.0,0.6259149529452771,4,7,10,q7_13
episode,v82_reference,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.5951930014430015,0.5951930014430015,0.0,0.5913600288600289,7,7,13,q7_13
episode,v82_reference,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.3861439312567132,0.3861439312567132,0.0,0.39312567132116,7,7,13,q7_13
episode,v82_reference,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.7798066595059076,0.7798066595059076,0.0,0.7916219119226637,7,7,13,q7_13
episode,v82_reference,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.5464905981542062,0.5464905981542062,0.0,0.5467698609005559,7,7,13,q7_13
episode,v82_reference,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.9383462033462033,0.9383462033462033,0.0,0.9415444015444016,7,7,13,q7_13
episode,v82_reference,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.9059340659340659,0.9059340659340659,0.0,0.9021611721611722,7,7,13,q7_13
episode,v82_reference,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.5123556998556998,0.5123556998556998,0.0,0.4823232323232323,7,7,13,q7_13
episode,v82_reference,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.4780357142857143,0.4780357142857143,0.0,0.4799812030075188,7,7,13,q7_13
episode,v82_reference,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.6434943213618399,0.6434943213618399,0.0,0.6327440867251608,7,7,13,q7_13
episode,v82_reference,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.47392434131012806,0.47392434131012806,0.0,0.468153251148175,7,7,13,q7_13
episode,v82_reference,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.3331824595468592,0.3331824595468592,0.0,0.33322876395924256,7,7,13,q7_13
episode,v82_reference,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.7757528009797771,0.7757528009797771,0.0,0.776341050575469,7,7,13,q7_13
episode,v82_reference,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.9536735971434515,0.9536735971434515,0.0,0.9588213024347642,7,7,13,q7_13
episode,v82_reference,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.47582729670128326,0.47582729670128326,0.0,0.4764531619986183,7,7,13,q7_13
episode,v82_reference,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.4864149110431217,0.4864149110431217,0.0,0.49085014408567357,7,7,13,q7_13
episode,v82_reference,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.45026662097907966,0.45026662097907966,0.0,0.44215409834163877,7,7,13,q7_13
episode,v82_reference,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.701034730466004,0.701034730466004,0.0,0.7045058411670873,7,7,13,q7_13
episode,v82_reference,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.8269761909162682,0.8269761909162682,0.0,0.824073677305608,7,7,13,q7_13
episode,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.785840834934678,0.785840834934678,0.0,0.5361126566723106,7,7,13,q7_13
episode,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.43810939324628195,0.43810939324628195,0.0,0.4473153440072575,4,7,10,q7_13
episode,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.8317604150328902,0.8317604150328902,0.0,0.827095413252238,7,7,13,q7_13
episode,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.8549969473359722,0.8549969473359722,0.0,0.8518324257413418,6,7,12,q7_13
episode,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.5033947550778886,0.5033947550778886,0.0,0.5034857973611945,7,7,13,q7_13
episode,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.7971617714409848,0.7971617714409848,0.0,0.8014089006166414,7,7,13,q7_13
episode,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.4754993231639704,0.4754993231639704,0.0,0.4874398775610423,7,7,13,q7_13
episode,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.7794614172245309,0.7794614172245309,0.0,0.7640428067875342,7,7,13,q7_13
episode,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.640007809338175,0.640007809338175,0.0,0.6408805372361775,7,7,13,q7_13
episode,v82_reference,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.6398626751687676,0.6398626751687676,0.0,0.6479435294365035,7,7,13,q7_13
task_init,dynamics_only,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5759827331123472,0.5446373391763583,0.031345393935988924,0.553748337921606,6,8,13,q7_13
task_init,dynamics_only,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.719955404207746,0.6490344497285844,0.07092095447916145,0.6060610284378126,6,8,13,q7_13
task_init,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.712037037037037,0.45740740740740743,0.2546296296296296,0.4648148148148148,6,8,13,q7_13
task_init,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.6186771854831951,0.4811764870226022,0.13750069846059287,0.4660478305813986,2,8,9,q7_13
task_init,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.640625,0.6493297251061823,-0.008704725106182198,0.6565523242095328,2,8,9,q7_13
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.726192884730367,0.508425038992852,0.21776784573751506,0.5160888183636205,6,8,13,q7_13
task_init,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.3162601344448177,0.03771541936370174,0.27854471508111595,0.037018817579800876,6,8,13,q7_13
task_init,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.6666666666666666,0.6222703558012027,0.04439631086546388,0.6691397367591163,3,8,10,q7_13
task_init,dynamics_only,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.5185711279461279,0.548611111111111,-0.03003998316498316,0.5980639730639731,6,8,13,q7_13
task_init,dynamics_only,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.4697159565580618,0.3748955722639933,0.09482038429406849,0.38512949039264827,6,8,13,q7_13
task_init,dynamics_only,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.6704260651629074,0.7642021720969089,-0.09377610693400168,0.7944862155388471,6,8,13,q7_13
task_init,dynamics_only,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.5002836954883552,0.548629396171884,-0.048345700683528836,0.5472663280051774,6,8,13,q7_13
task_init,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.8643543543543544,0.9466516516516515,-0.08229729729729728,0.9493843843843844,6,8,13,q7_13
task_init,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.8013461538461538,0.8942735042735043,-0.09292735042735044,0.9010256410256411,6,8,13,q7_13
task_init,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.6457281144781145,0.5058396464646465,0.13988846801346802,0.48316498316498313,6,8,13,q7_13
task_init,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.45825657894736843,0.44898026315789474,0.009276315789473669,0.4600438596491228,6,8,13,q7_13
task_init,dynamics_only,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.5199907580415085,0.646911980390975,-0.1269212223494666,0.6435115424025074,6,8,13,q7_13
task_init,dynamics_only,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.41430485053581495,0.4991892272983643,-0.08488437676254935,0.5070501974055274,6,8,13,q7_13
task_init,dynamics_only,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.6878161073515118,0.27053387107963095,0.4172822362718808,0.2666006444343976,6,8,13,q7_13
task_init,dynamics_only,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.6440791208366069,0.7890641200479728,-0.14498499921136584,0.7916713966115516,6,8,13,q7_13
task_init,dynamics_only,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.914562589871831,0.9632764733398194,-0.04871388346798835,0.9660742651754668,6,8,13,q7_13
task_init,dynamics_only,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.4987206920695996,0.4786220337615143,0.02009865830808526,0.4614593489816796,6,8,13,q7_13
task_init,dynamics_only,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.5547159458177137,0.4312166818229617,0.12349926399475193,0.43767728248260124,6,8,13,q7_13
task_init,dynamics_only,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.963126672850553,0.37741094006523274,0.5857157327853203,0.36622619490068825,6,8,13,q7_13
task_init,dynamics_only,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.6850064284001719,0.6636434346604237,0.021362993739748277,0.6718813938195143,6,8,13,q7_13
task_init,dynamics_only,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.6475631210779909,0.8579525891091331,-0.21038946803114222,0.857820598804925,6,8,13,q7_13
task_init,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.7684748427672957,0.8437706885137372,-0.07529584574644159,0.4787115193644489,6,8,13,q7_13
task_init,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.5,0.3925907975203555,0.10740920247964458,0.40638407468529936,3,8,10,q7_13
task_init,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.5589562707696828,0.8565680257973683,-0.2976117550276855,0.8523737136844826,6,8,13,q7_13
task_init,dynamics_only,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.7083333333333333,0.9435467358397117,-0.23521340250637834,0.9352131846091736,5,8,12,q7_13
