corpus,group,relative,episode_id,query,event_value,control_mean,n_controls,signal
A,w01_s000,1,200000015,27,0.32352941176470584,-0.38235294117647056,1,late_flow_volatility
A,w02_s000,1,300000000,24,0.20588235294117652,-0.4411764705882353,1,late_flow_volatility
A,w02_s000,1,300000001,14,-0.20588235294117646,-0.02941176470588236,1,late_flow_volatility
A,w02_s000,1,300000002,41,-0.32352941176470584,0.38235294117647056,1,late_flow_volatility
A,w02_s000,1,300000003,39,0.08823529411764708,0.38235294117647056,1,late_flow_volatility
A,w02_s000,1,300000004,24,0.02941176470588236,-0.4411764705882353,1,late_flow_volatility
A,w02_s000,1,300000006,41,0.08823529411764708,0.38235294117647056,1,late_flow_volatility
A,w02_s000,1,300000007,38,0.08823529411764708,0.32352941176470584,1,late_flow_volatility
A,w02_s000,1,300000008,39,-0.32352941176470584,0.38235294117647056,1,late_flow_volatility
A,w02_s000,1,300000009,39,-0.02941176470588236,0.38235294117647056,1,late_flow_volatility
A,w02_s000,1,300000010,24,0.08823529411764708,-0.4411764705882353,1,late_flow_volatility
A,w02_s000,1,300000011,40,-0.02941176470588236,0.38235294117647056,1,late_flow_volatility
A,w02_s000,1,300000012,41,0.1470588235294118,0.38235294117647056,1,late_flow_volatility
A,w02_s000,1,300000013,15,0.32352941176470584,-0.32352941176470584,1,late_flow_volatility
A,w02_s000,1,300000014,40,0.1470588235294118,0.38235294117647056,1,late_flow_volatility
A,w02_s000,1,300000015,37,0.32352941176470584,-0.02941176470588236,1,late_flow_volatility
A,w02_s001,1,300000100,42,0.08823529411764708,0.23529411764705882,2,late_flow_volatility
A,w02_s001,1,300000101,23,0.08823529411764708,0.02941176470588233,2,late_flow_volatility
A,w02_s001,1,300000102,23,0.1470588235294118,0.02941176470588233,2,late_flow_volatility
A,w02_s001,1,300000105,41,0.38235294117647056,0.11764705882352944,2,late_flow_volatility
A,w02_s001,1,300000106,23,-0.14705882352941174,0.02941176470588233,2,late_flow_volatility
A,w02_s001,1,300000107,48,-0.0625,0.375,1,late_flow_volatility
A,w02_s001,1,300000108,14,0.1470588235294118,-0.08823529411764705,2,late_flow_volatility
A,w02_s001,1,300000109,38,-0.4411764705882353,0.11764705882352941,2,late_flow_volatility
A,w02_s001,1,300000110,40,0.4411764705882353,0.08823529411764705,2,late_flow_volatility
A,w02_s001,1,300000111,23,0.02941176470588236,0.02941176470588233,2,late_flow_volatility
A,w02_s001,1,300000112,40,-0.32352941176470584,0.08823529411764705,2,late_flow_volatility
A,w02_s001,1,300000113,42,-0.02941176470588236,0.23529411764705882,2,late_flow_volatility
A,w02_s001,1,300000114,42,0.2647058823529411,0.23529411764705882,2,late_flow_volatility
A,w02_s001,1,300000115,49,-0.0625,0.3125,1,late_flow_volatility
A,w02_s002,1,300000200,38,-0.2647058823529412,0.009803921568627472,3,late_flow_volatility
A,w02_s002,1,300000203,36,0.38235294117647056,0.04901960784313727,3,late_flow_volatility
A,w02_s002,1,300000204,35,0.2647058823529411,0.06862745098039218,3,late_flow_volatility
A,w02_s002,1,300000205,22,0.2647058823529411,-0.2647058823529412,3,late_flow_volatility
A,w02_s002,1,300000206,41,-0.38235294117647056,-0.06862745098039215,3,late_flow_volatility
A,w02_s002,1,300000207,38,-0.14705882352941174,0.009803921568627472,3,late_flow_volatility
A,w02_s002,1,300000208,36,0.4411764705882353,0.04901960784313727,3,late_flow_volatility
A,w02_s002,1,300000209,22,0.20588235294117652,-0.2647058823529412,3,late_flow_volatility
A,w02_s002,1,300000210,22,0.38235294117647056,-0.2647058823529412,3,late_flow_volatility
A,w02_s002,1,300000212,38,-0.38235294117647056,0.009803921568627472,3,late_flow_volatility
A,w02_s002,1,300000213,13,-0.08823529411764708,-0.12745098039215685,3,late_flow_volatility
A,w02_s002,1,300000214,37,-0.20588235294117646,-0.02941176470588236,3,late_flow_volatility
A,w02_s002,1,300000215,23,0.4411764705882353,-0.22549019607843135,3,late_flow_volatility
A,w02_s003,1,300000300,35,0.2647058823529411,-0.17647058823529413,6,late_flow_volatility
A,w02_s003,1,300000305,46,-0.0625,0.025,5,late_flow_volatility
A,w02_s003,1,300000306,21,0.08823529411764708,0.04901960784313724,6,late_flow_volatility
A,w02_s003,1,300000308,21,0.20588235294117652,0.04901960784313724,6,late_flow_volatility
A,w02_s003,1,300000309,35,0.38235294117647056,-0.17647058823529413,6,late_flow_volatility
A,w02_s003,1,300000311,35,0.32352941176470584,-0.17647058823529413,6,late_flow_volatility
A,w02_s003,1,300000312,33,0.38235294117647056,-0.1568627450980392,6,late_flow_volatility
A,w02_s003,1,300000313,21,0.1470588235294118,0.04901960784313724,6,late_flow_volatility
A,w02_s003,1,300000314,34,0.08823529411764708,-0.14705882352941177,6,late_flow_volatility
A,w02_s003,1,300000315,36,0.4411764705882353,-0.14705882352941177,6,late_flow_volatility
A,w03_s004,1,400000409,41,-0.25,0.25,1,late_flow_volatility
A,w03_s004,1,400000411,43,0.0,0.25,1,late_flow_volatility
A,w03_s005,1,400000507,33,-0.08823529411764708,0.008403361344537825,14,late_flow_volatility
A,w00_s000,2,100000000,24,0.02941176470588236,-0.005882352941176466,10,late_flow_volatility
A,w00_s000,2,100000001,24,0.1470588235294118,-0.005882352941176466,10,late_flow_volatility
A,w00_s000,2,100000002,23,-0.08823529411764708,-0.011764705882352938,10,late_flow_volatility
A,w00_s000,2,100000010,24,0.08823529411764708,-0.005882352941176466,10,late_flow_volatility
A,w00_s000,2,100000011,48,0.0,0.05,4,late_flow_volatility
A,w00_s000,2,100000015,23,0.02941176470588236,-0.011764705882352938,10,late_flow_volatility
A,w00_s001,2,100000102,23,-0.2647058823529412,0.14705882352941177,3,late_flow_volatility
A,w00_s001,2,100000103,24,-0.02941176470588236,0.14705882352941174,3,late_flow_volatility
A,w00_s001,2,100000104,23,0.02941176470588236,0.14705882352941177,3,late_flow_volatility
A,w00_s001,2,100000105,25,0.08823529411764708,0.20588235294117643,3,late_flow_volatility
A,w00_s001,2,100000106,24,0.02941176470588236,0.14705882352941174,3,late_flow_volatility
A,w00_s001,2,100000108,23,-0.14705882352941174,0.14705882352941177,3,late_flow_volatility
A,w00_s001,2,100000109,22,-0.4411764705882353,-0.04901960784313727,3,late_flow_volatility
A,w00_s001,2,100000110,24,0.08823529411764708,0.14705882352941174,3,late_flow_volatility
A,w00_s001,2,100000111,24,-0.2647058823529412,0.14705882352941174,3,late_flow_volatility
A,w00_s001,2,100000112,24,-0.4411764705882353,0.14705882352941174,3,late_flow_volatility
A,w00_s001,2,100000113,23,-0.32352941176470584,0.14705882352941177,3,late_flow_volatility
A,w00_s001,2,100000114,26,0.32352941176470584,0.28431372549019607,3,late_flow_volatility
A,w00_s001,2,100000115,27,0.2647058823529411,0.30392156862745096,3,late_flow_volatility
A,w00_s002,2,100000201,20,-0.20588235294117646,-0.09558823529411764,8,late_flow_volatility
A,w00_s002,2,100000202,26,-0.02941176470588236,0.06617647058823531,8,late_flow_volatility
A,w00_s002,2,100000205,23,-0.02941176470588236,0.03676470588235294,8,late_flow_volatility
A,w00_s002,2,100000206,22,-0.14705882352941174,0.01470588235294118,8,late_flow_volatility
A,w00_s002,2,100000210,21,-0.2647058823529412,-0.044117647058823505,8,late_flow_volatility
A,w00_s002,2,100000211,24,0.08823529411764708,0.051470588235294115,8,late_flow_volatility
A,w00_s002,2,100000212,22,-0.08823529411764708,0.01470588235294118,8,late_flow_volatility
A,w00_s002,2,100000213,24,0.1470588235294118,0.051470588235294115,8,late_flow_volatility
A,w00_s003,2,100000300,20,-0.08823529411764708,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,2,100000302,22,0.32352941176470584,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,2,100000303,37,-0.38235294117647056,0.08823529411764704,3,late_flow_volatility
A,w00_s003,2,100000304,36,-0.32352941176470584,0.12745098039215688,3,late_flow_volatility
A,w00_s003,2,100000305,21,0.1470588235294118,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,2,100000306,21,0.20588235294117652,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,2,100000307,21,0.2647058823529411,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,2,100000308,20,-0.02941176470588236,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,2,100000309,19,-0.14705882352941174,-0.06862745098039218,3,late_flow_volatility
A,w00_s003,2,100000310,20,0.02941176470588236,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,2,100000311,23,0.32352941176470584,0.02941176470588236,3,late_flow_volatility
A,w00_s003,2,100000314,46,-0.0625,0.15625,2,late_flow_volatility
A,w00_s003,2,100000315,42,0.08823529411764708,0.18627450980392157,3,late_flow_volatility
A,w00_s004,2,100000400,19,-0.02941176470588236,-0.02205882352941175,8,late_flow_volatility
A,w00_s004,2,100000402,19,-0.14705882352941174,-0.02205882352941175,8,late_flow_volatility
A,w00_s004,2,100000403,21,0.2647058823529411,0.05147058823529413,8,late_flow_volatility
A,w00_s004,2,100000405,40,-0.34615384615384615,-0.019230769230769232,4,late_flow_volatility
A,w00_s004,2,100000406,21,0.08823529411764708,0.05147058823529413,8,late_flow_volatility
A,w00_s004,2,100000407,21,0.32352941176470584,0.05147058823529413,8,late_flow_volatility
A,w00_s004,2,100000411,19,-0.20588235294117646,-0.02205882352941175,8,late_flow_volatility
A,w00_s004,2,100000415,19,-0.08823529411764708,-0.02205882352941175,8,late_flow_volatility
A,w00_s005,2,100000500,19,0.08823529411764708,-0.05882352941176471,8,late_flow_volatility
A,w00_s005,2,100000502,19,0.32352941176470584,-0.05882352941176471,8,late_flow_volatility
A,w00_s005,2,100000504,35,-0.4375,-0.15178571428571427,7,late_flow_volatility
A,w00_s005,2,100000507,31,0.08823529411764708,-0.07352941176470587,8,late_flow_volatility
A,w00_s005,2,100000509,19,0.20588235294117652,-0.05882352941176471,8,late_flow_volatility
A,w00_s005,2,100000513,45,-0.13636363636363635,-0.2727272727272727,2,late_flow_volatility
A,w00_s005,2,100000514,21,0.4411764705882353,0.10294117647058823,8,late_flow_volatility
A,w00_s005,2,100000515,41,0.13636363636363635,-0.18181818181818182,2,late_flow_volatility
A,w01_s000,2,200000000,27,0.1470588235294118,-0.38235294117647056,1,late_flow_volatility
A,w01_s000,2,200000001,27,-0.02941176470588236,-0.38235294117647056,1,late_flow_volatility
A,w01_s000,2,200000002,26,-0.20588235294117646,-0.4411764705882353,1,late_flow_volatility
A,w01_s000,2,200000003,26,-0.38235294117647056,-0.4411764705882353,1,late_flow_volatility
A,w01_s000,2,200000004,28,-0.32352941176470584,0.1470588235294118,1,late_flow_volatility
A,w01_s000,2,200000005,27,-0.08823529411764708,-0.38235294117647056,1,late_flow_volatility
A,w01_s000,2,200000006,17,-0.32352941176470584,0.02941176470588236,1,late_flow_volatility
A,w01_s000,2,200000008,30,0.4411764705882353,0.2647058823529411,1,late_flow_volatility
A,w01_s000,2,200000009,27,-0.14705882352941174,-0.38235294117647056,1,late_flow_volatility
A,w01_s000,2,200000010,26,-0.08823529411764708,-0.4411764705882353,1,late_flow_volatility
A,w01_s000,2,200000011,29,0.38235294117647056,0.2647058823529411,1,late_flow_volatility
A,w01_s000,2,200000012,28,0.20588235294117652,0.1470588235294118,1,late_flow_volatility
A,w01_s000,2,200000013,28,0.2647058823529411,0.1470588235294118,1,late_flow_volatility
A,w01_s000,2,200000014,26,-0.32352941176470584,-0.4411764705882353,1,late_flow_volatility
A,w01_s000,2,200000015,28,0.32352941176470584,0.1470588235294118,1,late_flow_volatility
A,w02_s000,2,300000000,25,0.20588235294117652,-0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000001,15,-0.38235294117647056,-0.32352941176470584,1,late_flow_volatility
A,w02_s000,2,300000002,42,-0.2647058823529412,0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000003,40,0.02941176470588236,0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000004,25,0.1470588235294118,-0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000006,42,0.1470588235294118,0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000007,39,-0.08823529411764708,0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000008,40,-0.32352941176470584,0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000009,40,-0.14705882352941174,0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000010,25,0.02941176470588236,-0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000011,41,-0.02941176470588236,0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000012,42,0.20588235294117652,0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000013,16,0.32352941176470584,-0.14705882352941174,1,late_flow_volatility
A,w02_s000,2,300000014,41,-0.08823529411764708,0.38235294117647056,1,late_flow_volatility
A,w02_s000,2,300000015,38,0.20588235294117652,0.32352941176470584,1,late_flow_volatility
A,w02_s001,2,300000100,43,0.08823529411764708,0.2647058823529412,2,late_flow_volatility
A,w02_s001,2,300000101,24,0.1470588235294118,0.05882352941176469,2,late_flow_volatility
A,w02_s001,2,300000102,24,0.08823529411764708,0.05882352941176469,2,late_flow_volatility
A,w02_s001,2,300000105,42,0.38235294117647056,0.23529411764705882,2,late_flow_volatility
A,w02_s001,2,300000106,24,-0.08823529411764708,0.05882352941176469,2,late_flow_volatility
A,w02_s001,2,300000107,49,0.0,0.3125,1,late_flow_volatility
A,w02_s001,2,300000108,15,0.08823529411764708,-0.02941176470588233,2,late_flow_volatility
A,w02_s001,2,300000109,39,-0.38235294117647056,0.08823529411764705,2,late_flow_volatility
A,w02_s001,2,300000110,41,0.4411764705882353,0.11764705882352944,2,late_flow_volatility
A,w02_s001,2,300000111,24,0.02941176470588236,0.05882352941176469,2,late_flow_volatility
A,w02_s001,2,300000112,41,-0.20588235294117646,0.11764705882352944,2,late_flow_volatility
A,w02_s001,2,300000113,43,0.02941176470588236,0.2647058823529412,2,late_flow_volatility
A,w02_s001,2,300000114,43,0.32352941176470584,0.2647058823529412,2,late_flow_volatility
A,w02_s001,2,300000115,50,-0.125,0.0,1,late_flow_volatility
A,w02_s002,2,300000200,39,-0.14705882352941174,-0.12745098039215688,3,late_flow_volatility
A,w02_s002,2,300000203,37,0.1470588235294118,-0.02941176470588236,3,late_flow_volatility
A,w02_s002,2,300000204,36,0.08823529411764708,0.04901960784313727,3,late_flow_volatility
A,w02_s002,2,300000205,23,0.32352941176470584,-0.22549019607843135,3,late_flow_volatility
A,w02_s002,2,300000206,42,-0.2647058823529412,0.02941176470588236,3,late_flow_volatility
A,w02_s002,2,300000207,39,-0.20588235294117646,-0.12745098039215688,3,late_flow_volatility
A,w02_s002,2,300000208,37,0.4411764705882353,-0.02941176470588236,3,late_flow_volatility
A,w02_s002,2,300000209,23,0.2647058823529411,-0.22549019607843135,3,late_flow_volatility
A,w02_s002,2,300000210,23,0.38235294117647056,-0.22549019607843135,3,late_flow_volatility
A,w02_s002,2,300000212,39,-0.32352941176470584,-0.12745098039215688,3,late_flow_volatility
A,w02_s002,2,300000213,14,-0.08823529411764708,-0.12745098039215685,3,late_flow_volatility
A,w02_s002,2,300000214,38,0.02941176470588236,0.009803921568627472,3,late_flow_volatility
A,w02_s002,2,300000215,24,0.4411764705882353,-0.12745098039215685,3,late_flow_volatility
A,w02_s003,2,300000300,36,0.2647058823529411,-0.14705882352941177,6,late_flow_volatility
A,w02_s003,2,300000305,47,-0.125,0.1375,5,late_flow_volatility
A,w02_s003,2,300000306,22,0.20588235294117652,0.04901960784313725,6,late_flow_volatility
A,w02_s003,2,300000308,22,0.1470588235294118,0.04901960784313725,6,late_flow_volatility
A,w02_s003,2,300000309,36,0.38235294117647056,-0.14705882352941177,6,late_flow_volatility
A,w02_s003,2,300000311,36,0.32352941176470584,-0.14705882352941177,6,late_flow_volatility
A,w02_s003,2,300000312,34,0.1470588235294118,-0.14705882352941177,6,late_flow_volatility
A,w02_s003,2,300000313,22,0.08823529411764708,0.04901960784313725,6,late_flow_volatility
A,w02_s003,2,300000314,35,0.08823529411764708,-0.17647058823529413,6,late_flow_volatility
A,w02_s003,2,300000315,37,0.38235294117647056,-0.06862745098039215,6,late_flow_volatility
A,w03_s004,2,400000409,42,-0.25,0.25,1,late_flow_volatility
A,w03_s004,2,400000411,44,0.0,0.25,1,late_flow_volatility
A,w03_s005,2,400000507,34,0.0,0.018518518518518514,9,late_flow_volatility
A,w00_s000,3,100000000,25,0.1470588235294118,-0.02941176470588234,10,late_flow_volatility
A,w00_s000,3,100000001,25,0.38235294117647056,-0.02941176470588234,10,late_flow_volatility
A,w00_s000,3,100000002,24,-0.08823529411764708,-0.005882352941176466,10,late_flow_volatility
A,w00_s000,3,100000010,25,0.2647058823529411,-0.02941176470588234,10,late_flow_volatility
A,w00_s000,3,100000011,49,0.09999999999999998,0.07500000000000001,4,late_flow_volatility
A,w00_s000,3,100000015,24,0.32352941176470584,-0.005882352941176466,10,late_flow_volatility
A,w00_s001,3,100000102,24,-0.14705882352941174,0.14705882352941174,3,late_flow_volatility
A,w00_s001,3,100000103,25,0.20588235294117652,0.20588235294117643,3,late_flow_volatility
A,w00_s001,3,100000104,24,0.1470588235294118,0.14705882352941174,3,late_flow_volatility
A,w00_s001,3,100000105,26,0.08823529411764708,0.28431372549019607,3,late_flow_volatility
A,w00_s001,3,100000106,25,-0.14705882352941174,0.20588235294117643,3,late_flow_volatility
A,w00_s001,3,100000108,24,-0.08823529411764708,0.14705882352941174,3,late_flow_volatility
A,w00_s001,3,100000109,23,-0.38235294117647056,0.14705882352941177,3,late_flow_volatility
A,w00_s001,3,100000110,25,0.1470588235294118,0.20588235294117643,3,late_flow_volatility
A,w00_s001,3,100000111,25,0.02941176470588236,0.20588235294117643,3,late_flow_volatility
A,w00_s001,3,100000112,25,-0.20588235294117646,0.20588235294117643,3,late_flow_volatility
A,w00_s001,3,100000113,24,-0.32352941176470584,0.14705882352941174,3,late_flow_volatility
A,w00_s001,3,100000114,27,0.38235294117647056,0.30392156862745096,3,late_flow_volatility
A,w00_s001,3,100000115,28,0.1470588235294118,0.30392156862745096,3,late_flow_volatility
A,w00_s002,3,100000201,21,-0.32352941176470584,-0.044117647058823505,8,late_flow_volatility
A,w00_s002,3,100000202,27,0.08823529411764708,-0.014705882352941173,8,late_flow_volatility
A,w00_s002,3,100000205,24,-0.02941176470588236,0.051470588235294115,8,late_flow_volatility
A,w00_s002,3,100000206,23,-0.20588235294117646,0.03676470588235294,8,late_flow_volatility
A,w00_s002,3,100000210,22,-0.38235294117647056,0.01470588235294118,8,late_flow_volatility
A,w00_s002,3,100000211,25,0.20588235294117652,0.0661764705882353,8,late_flow_volatility
A,w00_s002,3,100000212,23,-0.08823529411764708,0.03676470588235294,8,late_flow_volatility
A,w00_s002,3,100000213,25,0.1470588235294118,0.0661764705882353,8,late_flow_volatility
A,w00_s003,3,100000300,21,-0.08823529411764708,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,3,100000302,23,0.4411764705882353,0.02941176470588236,3,late_flow_volatility
A,w00_s003,3,100000303,38,-0.38235294117647056,0.04901960784313725,3,late_flow_volatility
A,w00_s003,3,100000304,37,-0.14705882352941174,0.08823529411764704,3,late_flow_volatility
A,w00_s003,3,100000305,22,0.1470588235294118,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,3,100000306,22,0.20588235294117652,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,3,100000307,22,0.2647058823529411,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,3,100000308,21,-0.02941176470588236,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,3,100000309,20,-0.14705882352941174,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,3,100000310,21,0.08823529411764708,-0.009803921568627453,3,late_flow_volatility
A,w00_s003,3,100000311,24,0.38235294117647056,0.08823529411764704,3,late_flow_volatility
A,w00_s003,3,100000314,47,-0.0625,0.21875,2,late_flow_volatility
A,w00_s003,3,100000315,43,-0.125,0.28125,2,late_flow_volatility
A,w00_s004,3,100000400,20,0.08823529411764708,-0.022058823529411756,8,late_flow_volatility
A,w00_s004,3,100000402,20,-0.02941176470588236,-0.022058823529411756,8,late_flow_volatility
A,w00_s004,3,100000403,22,0.38235294117647056,0.05882352941176472,8,late_flow_volatility
A,w00_s004,3,100000405,41,-0.2692307692307692,-0.019230769230769218,4,late_flow_volatility
A,w00_s004,3,100000406,22,0.02941176470588236,0.05882352941176472,8,late_flow_volatility
A,w00_s004,3,100000407,22,0.2647058823529411,0.05882352941176472,8,late_flow_volatility
A,w00_s004,3,100000411,20,-0.2647058823529412,-0.022058823529411756,8,late_flow_volatility
A,w00_s004,3,100000415,20,-0.08823529411764708,-0.022058823529411756,8,late_flow_volatility
A,w00_s005,3,100000500,20,0.08823529411764708,0.0661764705882353,8,late_flow_volatility
A,w00_s005,3,100000502,20,0.32352941176470584,0.0661764705882353,8,late_flow_volatility
A,w00_s005,3,100000504,36,-0.43333333333333335,-0.0888888888888889,6,late_flow_volatility
A,w00_s005,3,100000507,32,-0.02941176470588236,-0.13970588235294118,8,late_flow_volatility
A,w00_s005,3,100000509,20,-0.14705882352941174,0.0661764705882353,8,late_flow_volatility
A,w00_s005,3,100000513,46,-0.04545454545454547,-0.22727272727272727,2,late_flow_volatility
A,w00_s005,3,100000514,22,0.4411764705882353,0.11764705882352941,8,late_flow_volatility
A,w00_s005,3,100000515,42,0.2272727272727273,-0.2727272727272727,2,late_flow_volatility
A,w01_s000,3,200000000,28,0.02941176470588236,0.1470588235294118,1,late_flow_volatility
A,w01_s000,3,200000001,28,0.08823529411764708,0.1470588235294118,1,late_flow_volatility
A,w01_s000,3,200000002,27,-0.2647058823529412,-0.38235294117647056,1,late_flow_volatility
A,w01_s000,3,200000003,27,-0.4411764705882353,-0.38235294117647056,1,late_flow_volatility
A,w01_s000,3,200000004,29,-0.14705882352941174,0.2647058823529411,1,late_flow_volatility
A,w01_s000,3,200000005,28,-0.02941176470588236,0.1470588235294118,1,late_flow_volatility
A,w01_s000,3,200000006,18,-0.2647058823529412,-0.32352941176470584,1,late_flow_volatility
A,w01_s000,3,200000008,31,0.4411764705882353,0.2647058823529411,1,late_flow_volatility
A,w01_s000,3,200000009,28,-0.08823529411764708,0.1470588235294118,1,late_flow_volatility
A,w01_s000,3,200000010,27,0.02941176470588236,-0.38235294117647056,1,late_flow_volatility
A,w01_s000,3,200000011,30,0.38235294117647056,0.2647058823529411,1,late_flow_volatility
A,w01_s000,3,200000012,29,0.20588235294117652,0.2647058823529411,1,late_flow_volatility
A,w01_s000,3,200000013,29,0.1470588235294118,0.2647058823529411,1,late_flow_volatility
A,w01_s000,3,200000014,27,-0.32352941176470584,-0.38235294117647056,1,late_flow_volatility
A,w01_s000,3,200000015,29,0.32352941176470584,0.2647058823529411,1,late_flow_volatility
A,w02_s000,3,300000000,26,0.32352941176470584,-0.32352941176470584,1,late_flow_volatility
A,w02_s000,3,300000001,16,0.20588235294117652,-0.14705882352941174,1,late_flow_volatility
A,w02_s000,3,300000002,43,-0.2647058823529412,0.02941176470588236,1,late_flow_volatility
A,w02_s000,3,300000003,41,0.32352941176470584,0.38235294117647056,1,late_flow_volatility
A,w02_s000,3,300000004,26,0.1470588235294118,-0.32352941176470584,1,late_flow_volatility
A,w02_s000,3,300000006,43,0.2647058823529411,0.02941176470588236,1,late_flow_volatility
A,w02_s000,3,300000007,40,-0.20588235294117646,0.38235294117647056,1,late_flow_volatility
A,w02_s000,3,300000008,41,-0.2647058823529412,0.38235294117647056,1,late_flow_volatility
A,w02_s000,3,300000009,41,0.02941176470588236,0.38235294117647056,1,late_flow_volatility
A,w02_s000,3,300000010,26,0.08823529411764708,-0.32352941176470584,1,late_flow_volatility
A,w02_s000,3,300000011,42,-0.02941176470588236,0.38235294117647056,1,late_flow_volatility
A,w02_s000,3,300000012,43,0.20588235294117652,0.02941176470588236,1,late_flow_volatility
A,w02_s000,3,300000013,17,0.38235294117647056,0.08823529411764708,1,late_flow_volatility
A,w02_s000,3,300000014,42,-0.20588235294117646,0.38235294117647056,1,late_flow_volatility
A,w02_s000,3,300000015,39,0.1470588235294118,0.38235294117647056,1,late_flow_volatility
A,w02_s001,3,300000100,44,0.08823529411764708,0.38235294117647056,2,late_flow_volatility
A,w02_s001,3,300000101,25,0.1470588235294118,0.0,2,late_flow_volatility
A,w02_s001,3,300000102,25,0.20588235294117652,0.0,2,late_flow_volatility
A,w02_s001,3,300000105,43,0.2647058823529411,0.2647058823529412,2,late_flow_volatility
A,w02_s001,3,300000106,25,0.08823529411764708,0.0,2,late_flow_volatility
A,w02_s001,3,300000107,50,0.0625,0.0,1,late_flow_volatility
A,w02_s001,3,300000108,16,0.32352941176470584,0.02941176470588236,2,late_flow_volatility
A,w02_s001,3,300000109,40,-0.38235294117647056,0.08823529411764705,2,late_flow_volatility
A,w02_s001,3,300000110,42,0.4411764705882353,0.23529411764705882,2,late_flow_volatility
A,w02_s001,3,300000111,25,0.02941176470588236,0.0,2,late_flow_volatility
A,w02_s001,3,300000112,42,-0.08823529411764708,0.23529411764705882,2,late_flow_volatility
A,w02_s001,3,300000113,44,0.02941176470588236,0.38235294117647056,2,late_flow_volatility
A,w02_s001,3,300000114,44,0.2647058823529411,0.38235294117647056,2,late_flow_volatility
A,w02_s002,3,300000200,40,-0.20588235294117646,-0.10784313725490195,3,late_flow_volatility
A,w02_s002,3,300000203,38,-0.08823529411764708,0.009803921568627472,3,late_flow_volatility
A,w02_s002,3,300000204,37,-0.14705882352941174,-0.02941176470588236,3,late_flow_volatility
A,w02_s002,3,300000205,24,0.2647058823529411,-0.12745098039215685,3,late_flow_volatility
A,w02_s002,3,300000206,43,-0.25,0.0625,2,late_flow_volatility
A,w02_s002,3,300000207,40,-0.14705882352941174,-0.10784313725490195,3,late_flow_volatility
A,w02_s002,3,300000208,38,0.4411764705882353,0.009803921568627472,3,late_flow_volatility
A,w02_s002,3,300000209,24,0.32352941176470584,-0.12745098039215685,3,late_flow_volatility
A,w02_s002,3,300000210,24,0.38235294117647056,-0.12745098039215685,3,late_flow_volatility
A,w02_s002,3,300000212,40,-0.2647058823529412,-0.10784313725490195,3,late_flow_volatility
A,w02_s002,3,300000213,15,-0.02941176470588236,-0.10784313725490195,3,late_flow_volatility
A,w02_s002,3,300000214,39,0.1470588235294118,-0.12745098039215688,3,late_flow_volatility
A,w02_s002,3,300000215,25,0.4411764705882353,-0.02941176470588232,3,late_flow_volatility
A,w02_s003,3,300000300,37,0.1470588235294118,-0.06862745098039215,6,late_flow_volatility
A,w02_s003,3,300000305,48,-0.09999999999999998,0.18333333333333335,4,late_flow_volatility
A,w02_s003,3,300000306,23,0.2647058823529411,0.04901960784313727,6,late_flow_volatility
A,w02_s003,3,300000308,23,0.1470588235294118,0.04901960784313727,6,late_flow_volatility
A,w02_s003,3,300000309,37,0.4411764705882353,-0.06862745098039215,6,late_flow_volatility
A,w02_s003,3,300000311,37,0.32352941176470584,-0.06862745098039215,6,late_flow_volatility
A,w02_s003,3,300000312,35,0.1470588235294118,-0.17647058823529413,6,late_flow_volatility
A,w02_s003,3,300000313,23,0.38235294117647056,0.04901960784313727,6,late_flow_volatility
A,w02_s003,3,300000314,36,-0.02941176470588236,-0.14705882352941177,6,late_flow_volatility
A,w02_s003,3,300000315,38,0.38235294117647056,-0.05882352941176471,6,late_flow_volatility
A,w03_s004,3,400000409,43,-0.25,0.25,1,late_flow_volatility
A,w03_s004,3,400000411,45,0.0,0.25,1,late_flow_volatility
A,w03_s005,3,400000507,35,-0.25,0.125,5,late_flow_volatility
A,w00_s000,4,100000000,26,-0.08823529411764708,-5.551115123125783e-18,10,late_flow_volatility
A,w00_s000,4,100000001,26,0.1470588235294118,-5.551115123125783e-18,10,late_flow_volatility
