corpus,group,relative,concordant,pairs,n_events,auc_trap_high,event_kind,signal,variant,control_kind
B,16,-2,2.0,3,1,0.6666666666666666,loop,top12_margin,raw,all_no_event
B,20,-2,33.0,37,2,0.8918918918918919,loop,top12_margin,raw,all_no_event
B,23,-2,0.0,3,1,0.0,loop,top12_margin,raw,all_no_event
B,26,-2,90.0,117,6,0.7692307692307693,loop,top12_margin,raw,all_no_event
B,3,-2,162.0,180,10,0.9,loop,top12_margin,raw,all_no_event
B,39,-2,95.0,132,5,0.7196969696969697,loop,top12_margin,raw,all_no_event
B,42,-2,70.0,152,8,0.4605263157894737,loop,top12_margin,raw,all_no_event
B,7,-2,8.0,8,3,1.0,loop,top12_margin,raw,all_no_event
B,0,-1,93.0,112,4,0.8303571428571429,loop,top12_margin,raw,all_no_event
B,10,-1,136.0,192,17,0.7083333333333334,loop,top12_margin,raw,all_no_event
B,16,-1,2.0,3,1,0.6666666666666666,loop,top12_margin,raw,all_no_event
B,20,-1,34.0,37,2,0.918918918918919,loop,top12_margin,raw,all_no_event
B,23,-1,0.0,2,1,0.0,loop,top12_margin,raw,all_no_event
B,26,-1,86.0,113,6,0.7610619469026548,loop,top12_margin,raw,all_no_event
B,3,-1,171.0,180,10,0.95,loop,top12_margin,raw,all_no_event
B,39,-1,94.0,130,5,0.7230769230769231,loop,top12_margin,raw,all_no_event
B,42,-1,84.0,150,8,0.56,loop,top12_margin,raw,all_no_event
B,7,-1,7.0,7,3,1.0,loop,top12_margin,raw,all_no_event
B,0,0,111.0,112,4,0.9910714285714286,loop,top12_margin,raw,all_no_event
B,10,0,131.0,190,17,0.6894736842105263,loop,top12_margin,raw,all_no_event
B,16,0,2.0,3,1,0.6666666666666666,loop,top12_margin,raw,all_no_event
B,20,0,33.0,37,2,0.8918918918918919,loop,top12_margin,raw,all_no_event
B,23,0,1.0,2,1,0.5,loop,top12_margin,raw,all_no_event
B,26,0,82.0,112,6,0.7321428571428571,loop,top12_margin,raw,all_no_event
B,3,0,166.0,180,10,0.9222222222222223,loop,top12_margin,raw,all_no_event
B,39,0,82.0,124,5,0.6612903225806451,loop,top12_margin,raw,all_no_event
B,42,0,79.0,150,8,0.5266666666666666,loop,top12_margin,raw,all_no_event
B,7,0,3.0,6,3,0.5,loop,top12_margin,raw,all_no_event
B,0,1,111.0,112,4,0.9910714285714286,loop,top12_margin,raw,all_no_event
B,10,1,125.0,187,17,0.6684491978609626,loop,top12_margin,raw,all_no_event
B,20,1,31.0,37,2,0.8378378378378378,loop,top12_margin,raw,all_no_event
B,23,1,1.0,2,1,0.5,loop,top12_margin,raw,all_no_event
B,26,1,85.0,111,6,0.7657657657657657,loop,top12_margin,raw,all_no_event
B,3,1,170.0,180,10,0.9444444444444444,loop,top12_margin,raw,all_no_event
B,39,1,83.0,124,5,0.6693548387096774,loop,top12_margin,raw,all_no_event
B,42,1,79.0,150,8,0.5266666666666666,loop,top12_margin,raw,all_no_event
B,7,1,2.0,6,3,0.3333333333333333,loop,top12_margin,raw,all_no_event
B,0,2,99.0,108,4,0.9166666666666666,loop,top12_margin,raw,all_no_event
B,10,2,127.0,178,16,0.7134831460674157,loop,top12_margin,raw,all_no_event
B,20,2,23.0,37,2,0.6216216216216216,loop,top12_margin,raw,all_no_event
B,23,2,1.0,2,1,0.5,loop,top12_margin,raw,all_no_event
B,26,2,85.0,110,6,0.7727272727272727,loop,top12_margin,raw,all_no_event
B,3,2,160.0,180,10,0.8888888888888888,loop,top12_margin,raw,all_no_event
B,39,2,85.0,119,5,0.7142857142857143,loop,top12_margin,raw,all_no_event
B,42,2,96.0,149,8,0.6442953020134228,loop,top12_margin,raw,all_no_event
B,7,2,2.0,5,3,0.4,loop,top12_margin,raw,all_no_event
B,0,3,87.0,102,4,0.8529411764705882,loop,top12_margin,raw,all_no_event
B,10,3,117.0,175,16,0.6685714285714286,loop,top12_margin,raw,all_no_event
B,20,3,21.0,37,2,0.5675675675675675,loop,top12_margin,raw,all_no_event
B,23,3,0.0,2,1,0.0,loop,top12_margin,raw,all_no_event
B,26,3,80.0,107,6,0.7476635514018691,loop,top12_margin,raw,all_no_event
B,3,3,108.0,126,7,0.8571428571428571,loop,top12_margin,raw,all_no_event
B,39,3,73.0,94,4,0.776595744680851,loop,top12_margin,raw,all_no_event
B,42,3,105.0,149,8,0.7046979865771812,loop,top12_margin,raw,all_no_event
B,7,3,2.0,4,3,0.5,loop,top12_margin,raw,all_no_event
B,0,4,70.0,88,4,0.7954545454545454,loop,top12_margin,raw,all_no_event
B,10,4,115.0,166,16,0.6927710843373494,loop,top12_margin,raw,all_no_event
B,20,4,16.0,33,2,0.48484848484848486,loop,top12_margin,raw,all_no_event
B,26,4,54.0,70,4,0.7714285714285715,loop,top12_margin,raw,all_no_event
B,3,4,110.0,126,7,0.873015873015873,loop,top12_margin,raw,all_no_event
B,39,4,35.0,48,2,0.7291666666666666,loop,top12_margin,raw,all_no_event
B,42,4,91.0,144,8,0.6319444444444444,loop,top12_margin,raw,all_no_event
B,7,4,2.0,3,3,0.6666666666666666,loop,top12_margin,raw,all_no_event
B,0,-8,42.0,112,4,0.375,loop,state_action_gap,raw,all_no_event
B,10,-8,81.0,231,17,0.35064935064935066,loop,state_action_gap,raw,all_no_event
B,16,-8,1.0,3,1,0.3333333333333333,loop,state_action_gap,raw,all_no_event
B,20,-8,20.0,51,2,0.39215686274509803,loop,state_action_gap,raw,all_no_event
B,23,-8,0.0,8,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,-8,49.0,139,6,0.35251798561151076,loop,state_action_gap,raw,all_no_event
B,3,-8,68.0,205,10,0.33170731707317075,loop,state_action_gap,raw,all_no_event
B,39,-8,29.0,135,5,0.21481481481481482,loop,state_action_gap,raw,all_no_event
B,42,-8,114.0,172,8,0.6627906976744186,loop,state_action_gap,raw,all_no_event
B,7,-8,53.0,65,3,0.8153846153846154,loop,state_action_gap,raw,all_no_event
B,0,-7,37.0,112,4,0.33035714285714285,loop,state_action_gap,raw,all_no_event
B,10,-7,93.0,227,17,0.40969162995594716,loop,state_action_gap,raw,all_no_event
B,16,-7,0.0,3,1,0.0,loop,state_action_gap,raw,all_no_event
B,20,-7,4.0,39,2,0.10256410256410256,loop,state_action_gap,raw,all_no_event
B,23,-7,0.0,5,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,-7,48.0,135,6,0.35555555555555557,loop,state_action_gap,raw,all_no_event
B,3,-7,80.0,201,10,0.39800995024875624,loop,state_action_gap,raw,all_no_event
B,39,-7,99.0,135,5,0.7333333333333333,loop,state_action_gap,raw,all_no_event
B,42,-7,111.0,166,8,0.6686746987951807,loop,state_action_gap,raw,all_no_event
B,7,-7,35.0,44,3,0.7954545454545454,loop,state_action_gap,raw,all_no_event
B,0,-6,42.0,112,4,0.375,loop,state_action_gap,raw,all_no_event
B,10,-6,91.0,221,17,0.4117647058823529,loop,state_action_gap,raw,all_no_event
B,16,-6,0.0,3,1,0.0,loop,state_action_gap,raw,all_no_event
B,20,-6,3.0,38,2,0.07894736842105263,loop,state_action_gap,raw,all_no_event
B,23,-6,0.0,3,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,-6,59.0,130,6,0.45384615384615384,loop,state_action_gap,raw,all_no_event
B,3,-6,88.0,194,10,0.4536082474226804,loop,state_action_gap,raw,all_no_event
B,39,-6,114.0,135,5,0.8444444444444444,loop,state_action_gap,raw,all_no_event
B,42,-6,118.0,163,8,0.7239263803680982,loop,state_action_gap,raw,all_no_event
B,7,-6,21.0,25,3,0.84,loop,state_action_gap,raw,all_no_event
B,0,-5,38.0,112,4,0.3392857142857143,loop,state_action_gap,raw,all_no_event
B,10,-5,73.0,211,17,0.3459715639810427,loop,state_action_gap,raw,all_no_event
B,16,-5,1.0,3,1,0.3333333333333333,loop,state_action_gap,raw,all_no_event
B,20,-5,4.0,38,2,0.10526315789473684,loop,state_action_gap,raw,all_no_event
B,23,-5,0.0,3,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,-5,45.0,126,6,0.35714285714285715,loop,state_action_gap,raw,all_no_event
B,3,-5,95.0,188,10,0.5053191489361702,loop,state_action_gap,raw,all_no_event
B,39,-5,121.0,135,5,0.8962962962962963,loop,state_action_gap,raw,all_no_event
B,42,-5,90.0,163,8,0.5521472392638037,loop,state_action_gap,raw,all_no_event
B,7,-5,9.0,14,3,0.6428571428571429,loop,state_action_gap,raw,all_no_event
B,0,-4,30.0,112,4,0.26785714285714285,loop,state_action_gap,raw,all_no_event
B,10,-4,54.0,200,17,0.27,loop,state_action_gap,raw,all_no_event
B,16,-4,0.0,3,1,0.0,loop,state_action_gap,raw,all_no_event
B,20,-4,6.0,37,2,0.16216216216216217,loop,state_action_gap,raw,all_no_event
B,23,-4,0.0,3,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,-4,47.0,122,6,0.38524590163934425,loop,state_action_gap,raw,all_no_event
B,3,-4,90.0,184,10,0.4891304347826087,loop,state_action_gap,raw,all_no_event
B,39,-4,116.0,135,5,0.8592592592592593,loop,state_action_gap,raw,all_no_event
B,42,-4,83.0,161,8,0.515527950310559,loop,state_action_gap,raw,all_no_event
B,7,-4,2.0,9,3,0.2222222222222222,loop,state_action_gap,raw,all_no_event
B,0,-3,20.0,112,4,0.17857142857142858,loop,state_action_gap,raw,all_no_event
B,10,-3,54.0,194,17,0.27835051546391754,loop,state_action_gap,raw,all_no_event
B,16,-3,1.0,3,1,0.3333333333333333,loop,state_action_gap,raw,all_no_event
B,20,-3,1.0,37,2,0.02702702702702703,loop,state_action_gap,raw,all_no_event
B,23,-3,0.0,3,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,-3,44.0,120,6,0.36666666666666664,loop,state_action_gap,raw,all_no_event
B,3,-3,83.0,181,10,0.4585635359116022,loop,state_action_gap,raw,all_no_event
B,39,-3,119.0,134,5,0.8880597014925373,loop,state_action_gap,raw,all_no_event
B,42,-3,68.0,156,8,0.4358974358974359,loop,state_action_gap,raw,all_no_event
B,7,-3,2.0,9,3,0.2222222222222222,loop,state_action_gap,raw,all_no_event
B,0,-2,20.0,112,4,0.17857142857142858,loop,state_action_gap,raw,all_no_event
B,10,-2,63.0,192,17,0.328125,loop,state_action_gap,raw,all_no_event
B,16,-2,2.0,3,1,0.6666666666666666,loop,state_action_gap,raw,all_no_event
B,20,-2,0.0,37,2,0.0,loop,state_action_gap,raw,all_no_event
B,23,-2,0.0,3,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,-2,60.0,117,6,0.5128205128205128,loop,state_action_gap,raw,all_no_event
B,3,-2,115.0,180,10,0.6388888888888888,loop,state_action_gap,raw,all_no_event
B,39,-2,123.0,132,5,0.9318181818181818,loop,state_action_gap,raw,all_no_event
B,42,-2,71.0,152,8,0.46710526315789475,loop,state_action_gap,raw,all_no_event
B,7,-2,5.0,8,3,0.625,loop,state_action_gap,raw,all_no_event
B,0,-1,27.0,112,4,0.24107142857142858,loop,state_action_gap,raw,all_no_event
B,10,-1,71.0,192,17,0.3697916666666667,loop,state_action_gap,raw,all_no_event
B,16,-1,1.0,3,1,0.3333333333333333,loop,state_action_gap,raw,all_no_event
B,20,-1,0.0,37,2,0.0,loop,state_action_gap,raw,all_no_event
B,23,-1,0.0,2,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,-1,70.0,113,6,0.6194690265486725,loop,state_action_gap,raw,all_no_event
B,3,-1,140.0,180,10,0.7777777777777778,loop,state_action_gap,raw,all_no_event
B,39,-1,123.0,130,5,0.9461538461538461,loop,state_action_gap,raw,all_no_event
B,42,-1,54.0,150,8,0.36,loop,state_action_gap,raw,all_no_event
B,7,-1,2.0,7,3,0.2857142857142857,loop,state_action_gap,raw,all_no_event
B,0,0,24.0,112,4,0.21428571428571427,loop,state_action_gap,raw,all_no_event
B,10,0,76.0,190,17,0.4,loop,state_action_gap,raw,all_no_event
B,16,0,0.0,3,1,0.0,loop,state_action_gap,raw,all_no_event
B,20,0,0.0,37,2,0.0,loop,state_action_gap,raw,all_no_event
B,23,0,0.0,2,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,0,60.0,112,6,0.5357142857142857,loop,state_action_gap,raw,all_no_event
B,3,0,158.0,180,10,0.8777777777777778,loop,state_action_gap,raw,all_no_event
B,39,0,117.0,124,5,0.9435483870967742,loop,state_action_gap,raw,all_no_event
B,42,0,33.0,150,8,0.22,loop,state_action_gap,raw,all_no_event
B,7,0,3.0,6,3,0.5,loop,state_action_gap,raw,all_no_event
B,0,1,30.0,112,4,0.26785714285714285,loop,state_action_gap,raw,all_no_event
B,10,1,80.0,187,17,0.42780748663101603,loop,state_action_gap,raw,all_no_event
B,20,1,1.0,37,2,0.02702702702702703,loop,state_action_gap,raw,all_no_event
B,23,1,0.0,2,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,1,44.0,111,6,0.3963963963963964,loop,state_action_gap,raw,all_no_event
B,3,1,169.0,180,10,0.9388888888888889,loop,state_action_gap,raw,all_no_event
B,39,1,120.0,124,5,0.967741935483871,loop,state_action_gap,raw,all_no_event
B,42,1,29.0,150,8,0.19333333333333333,loop,state_action_gap,raw,all_no_event
B,7,1,3.0,6,3,0.5,loop,state_action_gap,raw,all_no_event
B,0,2,26.0,108,4,0.24074074074074073,loop,state_action_gap,raw,all_no_event
B,10,2,79.0,178,16,0.4438202247191011,loop,state_action_gap,raw,all_no_event
B,20,2,8.0,37,2,0.21621621621621623,loop,state_action_gap,raw,all_no_event
B,23,2,0.0,2,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,2,31.0,110,6,0.2818181818181818,loop,state_action_gap,raw,all_no_event
B,3,2,155.0,180,10,0.8611111111111112,loop,state_action_gap,raw,all_no_event
B,39,2,116.0,119,5,0.9747899159663865,loop,state_action_gap,raw,all_no_event
B,42,2,36.0,149,8,0.24161073825503357,loop,state_action_gap,raw,all_no_event
B,7,2,3.0,5,3,0.6,loop,state_action_gap,raw,all_no_event
B,0,3,26.0,102,4,0.2549019607843137,loop,state_action_gap,raw,all_no_event
B,10,3,83.0,175,16,0.4742857142857143,loop,state_action_gap,raw,all_no_event
B,20,3,6.0,37,2,0.16216216216216217,loop,state_action_gap,raw,all_no_event
B,23,3,0.0,2,1,0.0,loop,state_action_gap,raw,all_no_event
B,26,3,31.0,107,6,0.2897196261682243,loop,state_action_gap,raw,all_no_event
B,3,3,120.0,126,7,0.9523809523809523,loop,state_action_gap,raw,all_no_event
B,39,3,91.0,94,4,0.9680851063829787,loop,state_action_gap,raw,all_no_event
B,42,3,68.0,149,8,0.4563758389261745,loop,state_action_gap,raw,all_no_event
B,7,3,2.0,4,3,0.5,loop,state_action_gap,raw,all_no_event
B,0,4,21.0,88,4,0.23863636363636365,loop,state_action_gap,raw,all_no_event
B,10,4,99.0,166,16,0.5963855421686747,loop,state_action_gap,raw,all_no_event
B,20,4,10.0,33,2,0.30303030303030304,loop,state_action_gap,raw,all_no_event
B,26,4,38.0,70,4,0.5428571428571428,loop,state_action_gap,raw,all_no_event
B,3,4,120.0,126,7,0.9523809523809523,loop,state_action_gap,raw,all_no_event
B,39,4,43.0,48,2,0.8958333333333334,loop,state_action_gap,raw,all_no_event
B,42,4,75.0,144,8,0.5208333333333334,loop,state_action_gap,raw,all_no_event
B,7,4,2.0,3,3,0.6666666666666666,loop,state_action_gap,raw,all_no_event
B,0,-8,53.0,112,4,0.4732142857142857,loop,macro_stickiness,raw,all_no_event
B,10,-8,121.5,231,17,0.525974025974026,loop,macro_stickiness,raw,all_no_event
B,16,-8,2.0,3,1,0.6666666666666666,loop,macro_stickiness,raw,all_no_event
B,20,-8,50.0,51,2,0.9803921568627451,loop,macro_stickiness,raw,all_no_event
B,23,-8,7.0,8,1,0.875,loop,macro_stickiness,raw,all_no_event
B,26,-8,80.5,139,6,0.579136690647482,loop,macro_stickiness,raw,all_no_event
B,3,-8,118.0,205,10,0.5756097560975609,loop,macro_stickiness,raw,all_no_event
B,39,-8,20.5,135,5,0.15185185185185185,loop,macro_stickiness,raw,all_no_event
B,42,-8,87.0,172,8,0.5058139534883721,loop,macro_stickiness,raw,all_no_event
B,7,-8,34.0,65,3,0.5230769230769231,loop,macro_stickiness,raw,all_no_event
B,0,-7,51.5,112,4,0.45982142857142855,loop,macro_stickiness,raw,all_no_event
B,10,-7,120.0,227,17,0.5286343612334802,loop,macro_stickiness,raw,all_no_event
B,16,-7,2.0,3,1,0.6666666666666666,loop,macro_stickiness,raw,all_no_event
B,20,-7,34.0,39,2,0.8717948717948718,loop,macro_stickiness,raw,all_no_event
B,23,-7,5.0,5,1,1.0,loop,macro_stickiness,raw,all_no_event
B,26,-7,81.5,135,6,0.6037037037037037,loop,macro_stickiness,raw,all_no_event
B,3,-7,100.5,201,10,0.5,loop,macro_stickiness,raw,all_no_event
B,39,-7,49.5,135,5,0.36666666666666664,loop,macro_stickiness,raw,all_no_event
B,42,-7,61.5,166,8,0.3704819277108434,loop,macro_stickiness,raw,all_no_event
B,7,-7,27.0,44,3,0.6136363636363636,loop,macro_stickiness,raw,all_no_event
B,0,-6,46.5,112,4,0.41517857142857145,loop,macro_stickiness,raw,all_no_event
B,10,-6,109.0,221,17,0.49321266968325794,loop,macro_stickiness,raw,all_no_event
B,16,-6,2.0,3,1,0.6666666666666666,loop,macro_stickiness,raw,all_no_event
B,20,-6,30.5,38,2,0.8026315789473685,loop,macro_stickiness,raw,all_no_event
B,23,-6,2.0,3,1,0.6666666666666666,loop,macro_stickiness,raw,all_no_event
B,26,-6,77.5,130,6,0.5961538461538461,loop,macro_stickiness,raw,all_no_event
B,3,-6,101.0,194,10,0.520618556701031,loop,macro_stickiness,raw,all_no_event
B,39,-6,43.5,135,5,0.32222222222222224,loop,macro_stickiness,raw,all_no_event
B,42,-6,55.0,163,8,0.3374233128834356,loop,macro_stickiness,raw,all_no_event
B,7,-6,14.5,25,3,0.58,loop,macro_stickiness,raw,all_no_event
B,0,-5,49.0,112,4,0.4375,loop,macro_stickiness,raw,all_no_event
B,10,-5,83.5,211,17,0.3957345971563981,loop,macro_stickiness,raw,all_no_event
B,16,-5,2.0,3,1,0.6666666666666666,loop,macro_stickiness,raw,all_no_event
B,20,-5,23.0,38,2,0.6052631578947368,loop,macro_stickiness,raw,all_no_event
B,23,-5,0.5,3,1,0.16666666666666666,loop,macro_stickiness,raw,all_no_event
B,26,-5,70.5,126,6,0.5595238095238095,loop,macro_stickiness,raw,all_no_event
B,3,-5,101.5,188,10,0.5398936170212766,loop,macro_stickiness,raw,all_no_event
B,39,-5,57.5,135,5,0.42592592592592593,loop,macro_stickiness,raw,all_no_event
B,42,-5,42.5,163,8,0.2607361963190184,loop,macro_stickiness,raw,all_no_event
B,7,-5,8.0,14,3,0.5714285714285714,loop,macro_stickiness,raw,all_no_event
B,0,-4,30.5,112,4,0.27232142857142855,loop,macro_stickiness,raw,all_no_event
B,10,-4,78.5,200,17,0.3925,loop,macro_stickiness,raw,all_no_event
B,16,-4,0.5,3,1,0.16666666666666666,loop,macro_stickiness,raw,all_no_event
B,20,-4,28.0,37,2,0.7567567567567568,loop,macro_stickiness,raw,all_no_event
B,23,-4,0.0,3,1,0.0,loop,macro_stickiness,raw,all_no_event
B,26,-4,59.0,122,6,0.48360655737704916,loop,macro_stickiness,raw,all_no_event
B,3,-4,84.0,184,10,0.45652173913043476,loop,macro_stickiness,raw,all_no_event
B,39,-4,71.0,135,5,0.5259259259259259,loop,macro_stickiness,raw,all_no_event
B,42,-4,25.0,161,8,0.15527950310559005,loop,macro_stickiness,raw,all_no_event
B,7,-4,4.0,9,3,0.4444444444444444,loop,macro_stickiness,raw,all_no_event
B,0,-3,13.5,112,4,0.12053571428571429,loop,macro_stickiness,raw,all_no_event
B,10,-3,70.0,194,17,0.36082474226804123,loop,macro_stickiness,raw,all_no_event
B,16,-3,0.0,3,1,0.0,loop,macro_stickiness,raw,all_no_event
B,20,-3,31.5,37,2,0.8513513513513513,loop,macro_stickiness,raw,all_no_event
B,23,-3,0.0,3,1,0.0,loop,macro_stickiness,raw,all_no_event
B,26,-3,40.5,120,6,0.3375,loop,macro_stickiness,raw,all_no_event
B,3,-3,75.0,181,10,0.4143646408839779,loop,macro_stickiness,raw,all_no_event
B,39,-3,73.0,134,5,0.5447761194029851,loop,macro_stickiness,raw,all_no_event
B,42,-3,27.0,156,8,0.17307692307692307,loop,macro_stickiness,raw,all_no_event
B,7,-3,5.0,9,3,0.5555555555555556,loop,macro_stickiness,raw,all_no_event
B,0,-2,8.0,112,4,0.07142857142857142,loop,macro_stickiness,raw,all_no_event
B,10,-2,87.0,192,17,0.453125,loop,macro_stickiness,raw,all_no_event
B,16,-2,0.0,3,1,0.0,loop,macro_stickiness,raw,all_no_event
B,20,-2,27.5,37,2,0.7432432432432432,loop,macro_stickiness,raw,all_no_event
B,23,-2,0.0,3,1,0.0,loop,macro_stickiness,raw,all_no_event
B,26,-2,34.5,117,6,0.2948717948717949,loop,macro_stickiness,raw,all_no_event
B,3,-2,68.0,180,10,0.37777777777777777,loop,macro_stickiness,raw,all_no_event
B,39,-2,75.0,132,5,0.5681818181818182,loop,macro_stickiness,raw,all_no_event
B,42,-2,43.0,152,8,0.28289473684210525,loop,macro_stickiness,raw,all_no_event
B,7,-2,3.5,8,3,0.4375,loop,macro_stickiness,raw,all_no_event
B,0,-1,30.0,112,4,0.26785714285714285,loop,macro_stickiness,raw,all_no_event
B,10,-1,96.5,192,17,0.5026041666666666,loop,macro_stickiness,raw,all_no_event
B,16,-1,0.0,3,1,0.0,loop,macro_stickiness,raw,all_no_event
B,20,-1,16.0,37,2,0.43243243243243246,loop,macro_stickiness,raw,all_no_event
B,23,-1,0.5,2,1,0.25,loop,macro_stickiness,raw,all_no_event
B,26,-1,29.5,113,6,0.2610619469026549,loop,macro_stickiness,raw,all_no_event
B,3,-1,66.5,180,10,0.36944444444444446,loop,macro_stickiness,raw,all_no_event
B,39,-1,74.0,130,5,0.5692307692307692,loop,macro_stickiness,raw,all_no_event
B,42,-1,48.0,150,8,0.32,loop,macro_stickiness,raw,all_no_event
B,7,-1,4.0,7,3,0.5714285714285714,loop,macro_stickiness,raw,all_no_event
B,0,0,48.5,112,4,0.4330357142857143,loop,macro_stickiness,raw,all_no_event
B,10,0,92.0,190,17,0.4842105263157895,loop,macro_stickiness,raw,all_no_event
B,16,0,0.0,3,1,0.0,loop,macro_stickiness,raw,all_no_event
B,20,0,13.0,37,2,0.35135135135135137,loop,macro_stickiness,raw,all_no_event
B,23,0,1.5,2,1,0.75,loop,macro_stickiness,raw,all_no_event
B,26,0,34.5,112,6,0.3080357142857143,loop,macro_stickiness,raw,all_no_event
B,3,0,89.5,180,10,0.49722222222222223,loop,macro_stickiness,raw,all_no_event
B,39,0,85.5,124,5,0.6895161290322581,loop,macro_stickiness,raw,all_no_event
B,42,0,72.5,150,8,0.48333333333333334,loop,macro_stickiness,raw,all_no_event
B,7,0,4.0,6,3,0.6666666666666666,loop,macro_stickiness,raw,all_no_event
B,0,1,62.0,112,4,0.5535714285714286,loop,macro_stickiness,raw,all_no_event
B,10,1,117.0,187,17,0.6256684491978609,loop,macro_stickiness,raw,all_no_event
B,20,1,2.5,37,2,0.06756756756756757,loop,macro_stickiness,raw,all_no_event
B,23,1,2.0,2,1,1.0,loop,macro_stickiness,raw,all_no_event
B,26,1,48.0,111,6,0.43243243243243246,loop,macro_stickiness,raw,all_no_event
B,3,1,86.0,180,10,0.4777777777777778,loop,macro_stickiness,raw,all_no_event
B,39,1,67.5,124,5,0.5443548387096774,loop,macro_stickiness,raw,all_no_event
B,42,1,72.0,150,8,0.48,loop,macro_stickiness,raw,all_no_event
B,7,1,4.5,6,3,0.75,loop,macro_stickiness,raw,all_no_event
B,0,2,66.5,108,4,0.6157407407407407,loop,macro_stickiness,raw,all_no_event
B,10,2,115.5,178,16,0.648876404494382,loop,macro_stickiness,raw,all_no_event
B,20,2,6.0,37,2,0.16216216216216217,loop,macro_stickiness,raw,all_no_event
B,23,2,1.0,2,1,0.5,loop,macro_stickiness,raw,all_no_event
B,26,2,45.5,110,6,0.41363636363636364,loop,macro_stickiness,raw,all_no_event
B,3,2,79.0,180,10,0.4388888888888889,loop,macro_stickiness,raw,all_no_event
B,39,2,60.0,119,5,0.5042016806722689,loop,macro_stickiness,raw,all_no_event
B,42,2,65.5,149,8,0.4395973154362416,loop,macro_stickiness,raw,all_no_event
B,7,2,4.5,5,3,0.9,loop,macro_stickiness,raw,all_no_event
B,0,3,50.5,102,4,0.4950980392156863,loop,macro_stickiness,raw,all_no_event
B,10,3,94.0,175,16,0.5371428571428571,loop,macro_stickiness,raw,all_no_event
B,20,3,24.0,37,2,0.6486486486486487,loop,macro_stickiness,raw,all_no_event
B,23,3,1.0,2,1,0.5,loop,macro_stickiness,raw,all_no_event
B,26,3,32.5,107,6,0.3037383177570093,loop,macro_stickiness,raw,all_no_event
B,3,3,46.5,126,7,0.36904761904761907,loop,macro_stickiness,raw,all_no_event
B,39,3,39.5,94,4,0.42021276595744683,loop,macro_stickiness,raw,all_no_event
B,42,3,62.5,149,8,0.41946308724832215,loop,macro_stickiness,raw,all_no_event
B,7,3,2.5,4,3,0.625,loop,macro_stickiness,raw,all_no_event
B,0,4,40.5,88,4,0.4602272727272727,loop,macro_stickiness,raw,all_no_event
B,10,4,95.5,166,16,0.5753012048192772,loop,macro_stickiness,raw,all_no_event
B,20,4,22.5,33,2,0.6818181818181818,loop,macro_stickiness,raw,all_no_event
B,26,4,22.5,70,4,0.32142857142857145,loop,macro_stickiness,raw,all_no_event
B,3,4,48.5,126,7,0.38492063492063494,loop,macro_stickiness,raw,all_no_event
B,39,4,22.5,48,2,0.46875,loop,macro_stickiness,raw,all_no_event
B,42,4,43.5,144,8,0.3020833333333333,loop,macro_stickiness,raw,all_no_event
B,7,4,1.5,3,3,0.5,loop,macro_stickiness,raw,all_no_event
B,0,-8,31.0,112,4,0.2767857142857143,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,10,-8,132.0,231,17,0.5714285714285714,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,16,-8,1.5,3,1,0.5,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,20,-8,27.0,51,2,0.5294117647058824,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,23,-8,4.0,8,1,0.5,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,26,-8,76.0,139,6,0.5467625899280576,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,3,-8,70.0,205,10,0.34146341463414637,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,39,-8,72.0,135,5,0.5333333333333333,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,42,-8,44.0,172,8,0.2558139534883721,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,7,-8,39.0,65,3,0.6,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,0,-7,28.0,112,4,0.25,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,10,-7,134.0,227,17,0.5903083700440529,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,16,-7,1.5,3,1,0.5,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,20,-7,29.0,39,2,0.7435897435897436,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,23,-7,2.5,5,1,0.5,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,26,-7,85.0,135,6,0.6296296296296297,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,3,-7,73.0,201,10,0.36318407960199006,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,39,-7,61.0,135,5,0.45185185185185184,loop,weighted_recurrence,residual_route_mobility,all_no_event
B,42,-7,58.0,166,8,0.3493975903614458,loop,weighted_recurrence,residual_route_mobility,all_no_event
