cohort,task,layer,metric,queries,median,q25,q75,cohort_group
development_main,libero_goal/turn_on_the_stove,L15,flow_endpoint,3129,0.03627879172563553,0.030651450157165527,0.041957251727581024,reference_50x8
development_main,libero_goal/turn_on_the_stove,L2,action_consensus,3129,0.9989998936653137,0.998665988445282,0.9992761611938477,reference_50x8
development_main,libero_goal/turn_on_the_stove,L3,action_consensus,3129,0.9988705515861511,0.9984485507011414,0.9991434812545776,reference_50x8
development_main,libero_goal/turn_on_the_stove,L4,action_consensus,3129,0.9985222816467285,0.9979986548423767,0.9989007115364075,reference_50x8
development_main,libero_goal/turn_on_the_stove,L5,action_consensus,3129,0.998530924320221,0.9979004263877869,0.9989933967590332,reference_50x8
development_main,libero_goal/turn_on_the_stove,L12,action_consensus,3129,0.9987160563468933,0.9980078935623169,0.9990980625152588,reference_50x8
development_main,libero_goal/turn_on_the_stove,L13,action_consensus,3129,0.9983466267585754,0.9976963996887207,0.9989122152328491,reference_50x8
development_main,libero_goal/turn_on_the_stove,L14,action_consensus,3129,0.9983530640602112,0.997821569442749,0.9988675713539124,reference_50x8
development_main,libero_goal/turn_on_the_stove,L15,action_consensus,3129,0.9981358051300049,0.9973099231719971,0.9986483454704285,reference_50x8
development_main,libero_goal/turn_on_the_stove,L2,state_action_alignment,3129,0.9155061841011047,0.8354553580284119,0.9364724159240723,reference_50x8
development_main,libero_goal/turn_on_the_stove,L3,state_action_alignment,3129,0.9317685961723328,0.9218525290489197,0.9504576921463013,reference_50x8
development_main,libero_goal/turn_on_the_stove,L4,state_action_alignment,3129,0.8047232627868652,0.6470248699188232,0.9314749836921692,reference_50x8
development_main,libero_goal/turn_on_the_stove,L5,state_action_alignment,3129,0.9539608955383301,0.9390975832939148,0.9641176462173462,reference_50x8
development_main,libero_goal/turn_on_the_stove,L12,state_action_alignment,3129,0.9884907603263855,0.9866352081298828,0.989896297454834,reference_50x8
development_main,libero_goal/turn_on_the_stove,L13,state_action_alignment,3129,0.9886402487754822,0.9848508834838867,0.991205632686615,reference_50x8
development_main,libero_goal/turn_on_the_stove,L14,state_action_alignment,3129,0.990972638130188,0.989665150642395,0.9920845031738281,reference_50x8
development_main,libero_goal/turn_on_the_stove,L15,state_action_alignment,3129,0.9913623929023743,0.9887375235557556,0.9926533102989197,reference_50x8
development_main,libero_goal/turn_on_the_stove,L2,conditional_energy,3129,0.1618395894765854,0.12301647663116455,0.30201074481010437,reference_50x8
development_main,libero_goal/turn_on_the_stove,L3,conditional_energy,3129,0.1317988485097885,0.09662479907274246,0.15018285810947418,reference_50x8
development_main,libero_goal/turn_on_the_stove,L4,conditional_energy,3129,0.35237619280815125,0.13235247135162354,0.5813252329826355,reference_50x8
development_main,libero_goal/turn_on_the_stove,L5,conditional_energy,3129,0.08994952589273453,0.07047173380851746,0.11808571964502335,reference_50x8
development_main,libero_goal/turn_on_the_stove,L12,conditional_energy,3129,0.02288529835641384,0.020104706287384033,0.0265505313873291,reference_50x8
development_main,libero_goal/turn_on_the_stove,L13,conditional_energy,3129,0.022589534521102905,0.017510348930954933,0.030068332329392433,reference_50x8
development_main,libero_goal/turn_on_the_stove,L14,conditional_energy,3129,0.01797311380505562,0.015767961740493774,0.020561469718813896,reference_50x8
development_main,libero_goal/turn_on_the_stove,L15,conditional_energy,3129,0.017200207337737083,0.014638841152191162,0.022397775202989578,reference_50x8
development_main,libero_goal/turn_on_the_stove,L2,conditional_effective_rank,3129,0.104255810379982,0.10202039778232574,0.10540776699781418,reference_50x8
development_main,libero_goal/turn_on_the_stove,L3,conditional_effective_rank,3129,0.10595786571502686,0.10386060923337936,0.10792924463748932,reference_50x8
development_main,libero_goal/turn_on_the_stove,L4,conditional_effective_rank,3129,0.10370947420597076,0.10173117369413376,0.10605692863464355,reference_50x8
development_main,libero_goal/turn_on_the_stove,L5,conditional_effective_rank,3129,0.10892806202173233,0.10635720938444138,0.11918746680021286,reference_50x8
development_main,libero_goal/turn_on_the_stove,L12,conditional_effective_rank,3129,0.1280110478401184,0.12282629311084747,0.13630597293376923,reference_50x8
development_main,libero_goal/turn_on_the_stove,L13,conditional_effective_rank,3129,0.13353382050991058,0.12626154720783234,0.14544816315174103,reference_50x8
development_main,libero_goal/turn_on_the_stove,L14,conditional_effective_rank,3129,0.14283935725688934,0.13209320604801178,0.1552966684103012,reference_50x8
development_main,libero_goal/turn_on_the_stove,L15,conditional_effective_rank,3129,0.15063787996768951,0.1410738080739975,0.16131293773651123,reference_50x8
development_main,libero_goal/turn_on_the_stove,L2,partial_edge_std,3129,0.0039705391973257065,0.002558916574344039,0.005627055186778307,reference_50x8
development_main,libero_goal/turn_on_the_stove,L3,partial_edge_std,3129,0.00727905984967947,0.004196253605186939,0.009384702891111374,reference_50x8
development_main,libero_goal/turn_on_the_stove,L4,partial_edge_std,3129,0.003978470340371132,0.0018306068377569318,0.0076922085136175156,reference_50x8
development_main,libero_goal/turn_on_the_stove,L5,partial_edge_std,3129,0.010125985369086266,0.006898848805576563,0.02517945133149624,reference_50x8
development_main,libero_goal/turn_on_the_stove,L12,partial_edge_std,3129,0.037617508322000504,0.02882525324821472,0.051802799105644226,reference_50x8
development_main,libero_goal/turn_on_the_stove,L13,partial_edge_std,3129,0.04689772427082062,0.0342412032186985,0.06348136812448502,reference_50x8
development_main,libero_goal/turn_on_the_stove,L14,partial_edge_std,3129,0.06111173704266548,0.04601336270570755,0.07861768454313278,reference_50x8
development_main,libero_goal/turn_on_the_stove,L15,partial_edge_std,3129,0.06928527355194092,0.05286654829978943,0.0873827263712883,reference_50x8
development_main,libero_goal/turn_on_the_stove,L2,expert_load_effective_rank,3129,0.9984171986579895,0.9982182383537292,0.9986441135406494,reference_50x8
development_main,libero_goal/turn_on_the_stove,L3,expert_load_effective_rank,3129,0.9986031651496887,0.9982625246047974,0.9989339113235474,reference_50x8
development_main,libero_goal/turn_on_the_stove,L4,expert_load_effective_rank,3129,0.9986224174499512,0.9982753992080688,0.99881911277771,reference_50x8
development_main,libero_goal/turn_on_the_stove,L5,expert_load_effective_rank,3129,0.998115599155426,0.9974322319030762,0.998654842376709,reference_50x8
development_main,libero_goal/turn_on_the_stove,L12,expert_load_effective_rank,3129,0.9977809190750122,0.9971744418144226,0.998261034488678,reference_50x8
development_main,libero_goal/turn_on_the_stove,L13,expert_load_effective_rank,3129,0.99723219871521,0.9964848160743713,0.9977854490280151,reference_50x8
development_main,libero_goal/turn_on_the_stove,L14,expert_load_effective_rank,3129,0.9976281523704529,0.996867835521698,0.9982403516769409,reference_50x8
development_main,libero_goal/turn_on_the_stove,L15,expert_load_effective_rank,3129,0.9956939220428467,0.9929051995277405,0.9969972968101501,reference_50x8
development_main,libero_goal/turn_on_the_stove,L2,conditional_query_d1,2729,0.04596194624900818,0.028052132576704025,0.08745843172073364,reference_50x8
development_main,libero_goal/turn_on_the_stove,L3,conditional_query_d1,2729,0.02648024447262287,0.013731171377003193,0.04616078361868858,reference_50x8
development_main,libero_goal/turn_on_the_stove,L4,conditional_query_d1,2729,0.11897700279951096,0.064405158162117,0.27179813385009766,reference_50x8
development_main,libero_goal/turn_on_the_stove,L5,conditional_query_d1,2729,0.03389845788478851,0.018188055604696274,0.0603630356490612,reference_50x8
development_main,libero_goal/turn_on_the_stove,L12,conditional_query_d1,2729,0.005498040001839399,0.0032024760730564594,0.009743554517626762,reference_50x8
development_main,libero_goal/turn_on_the_stove,L13,conditional_query_d1,2729,0.009196599014103413,0.004769146908074617,0.015243218280375004,reference_50x8
development_main,libero_goal/turn_on_the_stove,L14,conditional_query_d1,2729,0.0043493956327438354,0.002657531062141061,0.006622182205319405,reference_50x8
development_main,libero_goal/turn_on_the_stove,L15,conditional_query_d1,2729,0.0058569107204675674,0.0030219426844269037,0.010173918679356575,reference_50x8
development_main,libero_goal/turn_on_the_stove,L2,partial_query_d1,2729,0.003813528222963214,0.002370258094742894,0.008837304078042507,reference_50x8
development_main,libero_goal/turn_on_the_stove,L3,partial_query_d1,2729,0.006740949582308531,0.004358258564025164,0.010692114941775799,reference_50x8
development_main,libero_goal/turn_on_the_stove,L4,partial_query_d1,2729,0.004994511604309082,0.0028636448550969362,0.009616383351385593,reference_50x8
development_main,libero_goal/turn_on_the_stove,L5,partial_query_d1,2729,0.021262960508465767,0.005765310022979975,0.04280353710055351,reference_50x8
development_main,libero_goal/turn_on_the_stove,L12,partial_query_d1,2729,0.04203018918633461,0.027345184236764908,0.05932516232132912,reference_50x8
development_main,libero_goal/turn_on_the_stove,L13,partial_query_d1,2729,0.05007566139101982,0.029515450820326805,0.07668408751487732,reference_50x8
development_main,libero_goal/turn_on_the_stove,L14,partial_query_d1,2729,0.06702926754951477,0.046949006617069244,0.08908148854970932,reference_50x8
development_main,libero_goal/turn_on_the_stove,L15,partial_query_d1,2729,0.07128344476222992,0.04808676615357399,0.09865255653858185,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,flow_path,9091,0.08055973052978516,0.07672209292650223,0.08503532409667969,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,flow_path,9091,0.08373086899518967,0.07968379557132721,0.08808384090662003,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,flow_path,9091,0.08493919670581818,0.08049479871988297,0.09159604460000992,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,flow_path,9091,0.09389081597328186,0.08743485808372498,0.10106860101222992,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,flow_path,9091,0.06229282543063164,0.05613278970122337,0.06903502345085144,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,flow_path,9091,0.06149093806743622,0.055554959923028946,0.06928632408380508,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,flow_path,9091,0.05935265123844147,0.05463356152176857,0.06567271798849106,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,flow_path,9091,0.06602708995342255,0.061831120401620865,0.07142150402069092,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,flow_settling_log_ratio,9091,0.4593658745288849,0.3946228623390198,0.5253933072090149,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,flow_settling_log_ratio,9091,0.4887048602104187,0.41975122690200806,0.566268801689148,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,flow_settling_log_ratio,9091,0.5064886212348938,0.4302859306335449,0.5918254256248474,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,flow_settling_log_ratio,9091,0.5664756298065186,0.5027300715446472,0.6354093551635742,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,flow_settling_log_ratio,9091,0.8228837847709656,0.7607154846191406,0.8879563212394714,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,flow_settling_log_ratio,9091,0.8828189373016357,0.8255558609962463,0.9408199787139893,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,flow_settling_log_ratio,9091,0.8849844336509705,0.8186870813369751,0.9487501382827759,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,flow_settling_log_ratio,9091,0.8935332298278809,0.8352189064025879,0.9552203416824341,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,flow_endpoint,9091,0.03789639472961426,0.03575380891561508,0.040603093802928925,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,flow_endpoint,9091,0.04069916531443596,0.038072243332862854,0.043397001922130585,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,flow_endpoint,9091,0.03792985901236534,0.035600557923316956,0.04169788956642151,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,flow_endpoint,9091,0.043176304548978806,0.039015065878629684,0.04778606444597244,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,flow_endpoint,9091,0.035314153879880905,0.031114134937524796,0.03981402888894081,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,flow_endpoint,9091,0.03611331805586815,0.032126590609550476,0.04030599445104599,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,flow_endpoint,9091,0.035276658833026886,0.03136379271745682,0.03905225545167923,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,flow_endpoint,9091,0.03967167064547539,0.03633369505405426,0.043353430926799774,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,action_consensus,9091,0.9985668659210205,0.9982990026473999,0.9988092184066772,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,action_consensus,9091,0.998350977897644,0.998034656047821,0.998576283454895,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,action_consensus,9091,0.9979941844940186,0.9976873397827148,0.9982163906097412,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,action_consensus,9091,0.9977034330368042,0.9972760677337646,0.9979966878890991,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,action_consensus,9091,0.9983790516853333,0.9976038932800293,0.9988173246383667,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,action_consensus,9091,0.9981033802032471,0.997506320476532,0.998595654964447,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,action_consensus,9091,0.9980912208557129,0.9974867105484009,0.9986929893493652,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,action_consensus,9091,0.9978087544441223,0.9971659779548645,0.9982938766479492,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,state_action_alignment,9091,0.9217155575752258,0.8999960422515869,0.9394901990890503,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,state_action_alignment,9091,0.9244653582572937,0.8831015229225159,0.9471172094345093,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,state_action_alignment,9091,0.9000148773193359,0.821648359298706,0.9474192261695862,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,state_action_alignment,9091,0.8813446164131165,0.7835685014724731,0.9333550930023193,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,state_action_alignment,9091,0.9855448007583618,0.9820623397827148,0.9877010583877563,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,state_action_alignment,9091,0.9869424700737,0.9849256277084351,0.9890379309654236,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,state_action_alignment,9091,0.9874399304389954,0.985321581363678,0.9892776608467102,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,state_action_alignment,9091,0.987369954586029,0.9845658540725708,0.9893605709075928,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,conditional_energy,9091,0.15043403208255768,0.11735080182552338,0.1899927258491516,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,conditional_energy,9091,0.14534322917461395,0.10296705365180969,0.22012285888195038,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,conditional_energy,9091,0.18993106484413147,0.10238856077194214,0.32482919096946716,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,conditional_energy,9091,0.22319351136684418,0.1288323849439621,0.38597697019577026,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,conditional_energy,9091,0.028699809685349464,0.024445299059152603,0.03555192053318024,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,conditional_energy,9091,0.02594202756881714,0.021801626309752464,0.02991904877126217,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,conditional_energy,9091,0.0249616801738739,0.021328166127204895,0.029138822108507156,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,conditional_energy,9091,0.025098079815506935,0.021161016076803207,0.030624106526374817,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,conditional_effective_rank,9091,0.10594164580106735,0.1044505313038826,0.10789512097835541,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,conditional_effective_rank,9091,0.10720658302307129,0.1048772931098938,0.10981616377830505,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,conditional_effective_rank,9091,0.10661343485116959,0.1041264683008194,0.11186572909355164,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,conditional_effective_rank,9091,0.10745637863874435,0.10412350296974182,0.11249358206987381,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,conditional_effective_rank,9091,0.12916652858257294,0.1205199658870697,0.13925877213478088,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,conditional_effective_rank,9091,0.13461355865001678,0.12696537375450134,0.14835608005523682,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,conditional_effective_rank,9091,0.13542640209197998,0.12801577150821686,0.14689449965953827,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,conditional_effective_rank,9091,0.14140091836452484,0.1320585310459137,0.15354794263839722,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,partial_edge_std,9091,0.0068834940902888775,0.00493625970557332,0.009502020664513111,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,partial_edge_std,9091,0.008190435357391834,0.005460616201162338,0.011899789795279503,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,partial_edge_std,9091,0.007856247946619987,0.005055686458945274,0.014362934045493603,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,partial_edge_std,9091,0.008904977701604366,0.004464948084205389,0.01635057106614113,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,partial_edge_std,9091,0.04058289900422096,0.02708463743329048,0.05656679719686508,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,partial_edge_std,9091,0.052627112716436386,0.0391879603266716,0.07322334498167038,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,partial_edge_std,9091,0.05475375056266785,0.041296422481536865,0.07207107543945312,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,partial_edge_std,9091,0.05779384821653366,0.043547872453927994,0.07612103968858719,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,expert_load_effective_rank,9091,0.9977062344551086,0.9972432851791382,0.9981939792633057,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,expert_load_effective_rank,9091,0.99712073802948,0.9962068796157837,0.997986912727356,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,expert_load_effective_rank,9091,0.9969814419746399,0.9963200092315674,0.9975395798683167,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,expert_load_effective_rank,9091,0.996558427810669,0.9953123927116394,0.9973005652427673,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,expert_load_effective_rank,9091,0.9960553050041199,0.9950855374336243,0.9968684911727905,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,expert_load_effective_rank,9091,0.9953267574310303,0.9941102266311646,0.9963719248771667,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,expert_load_effective_rank,9091,0.9955999255180359,0.9943962097167969,0.9966024160385132,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,expert_load_effective_rank,9091,0.9936707615852356,0.992213785648346,0.9949397444725037,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,conditional_query_d1,8691,0.0296613946557045,0.014183495193719864,0.05559568852186203,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,conditional_query_d1,8691,0.0315791554749012,0.014055067673325539,0.0636739507317543,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,conditional_query_d1,8691,0.05038399249315262,0.020833712071180344,0.11369957774877548,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,conditional_query_d1,8691,0.06168457865715027,0.025891508907079697,0.12876927852630615,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,conditional_query_d1,8691,0.006487542297691107,0.003617612412199378,0.011542809195816517,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,conditional_query_d1,8691,0.005593519192188978,0.0033471714705228806,0.009875994175672531,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,conditional_query_d1,8691,0.00569422822445631,0.003290081163868308,0.009239822626113892,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,conditional_query_d1,8691,0.005821879953145981,0.0035306927748024464,0.010044295340776443,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,partial_query_d1,8691,0.005329336039721966,0.003298174124211073,0.009100455790758133,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,partial_query_d1,8691,0.006263010203838348,0.0037348507903516293,0.013334468007087708,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,partial_query_d1,8691,0.006087553687393665,0.0029357727617025375,0.015305141918361187,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,partial_query_d1,8691,0.007570965681225061,0.003306977916508913,0.018813520669937134,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,partial_query_d1,8691,0.037152860313653946,0.020851371809840202,0.0610969141125679,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,partial_query_d1,8691,0.04135991260409355,0.02437531389296055,0.07541108131408691,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,partial_query_d1,8691,0.038959383964538574,0.025181641802191734,0.06572440266609192,reference_50x8
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,partial_query_d1,8691,0.048790741711854935,0.030987784266471863,0.07621170580387115,reference_50x8
