fold,suite,seed,method,calibration,alpha,scope,task,origin,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_object_20260909,libero_object,20260909,dyn_radius,episode,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,6,30,0.8571428571428571,0.0763358778625954,0.1666666666666666,0.8904034896401309,0.5816326530612245,12.5
libero_object_20260909,libero_object,20260909,dyn_radius,task_init,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_radius,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_radius,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,0,1.0,0.0,1.0,1.0,0.5214285714285714,14.0
libero_object_20260909,libero_object,20260909,dyn_radius,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7857142857142857,21.0
libero_object_20260909,libero_object,20260909,dyn_radius,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_radius,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_radius,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,3,1,0.75,0.0131578947368421,0.75,0.868421052631579,0.6964285714285714,15.0
libero_object_20260909,libero_object,20260909,dyn_radius,task_init,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,10,46,1.0,0.1179487179487179,0.1785714285714285,0.941025641025641,0.7571428571428571,21.0
libero_object_20260909,libero_object,20260909,dyn_radius,task_init,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,11,,0.0275,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_radius,task_init,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,4,2,0.5714285714285714,0.005089058524173,0.6666666666666666,0.7831697564521992,0.7551020408163265,15.0
libero_object_20260909,libero_object,20260909,dyn_radius_outward,episode,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_radius_outward,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_radius_outward,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,0,1.0,0.0,1.0,1.0,0.5857142857142856,15.0
libero_object_20260909,libero_object,20260909,dyn_radius_outward,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7857142857142857,21.0
libero_object_20260909,libero_object,20260909,dyn_radius_outward,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,4,,0.05,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_radius_outward,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,6,,0.075,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_radius_outward,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,3,1,0.75,0.0131578947368421,0.75,0.868421052631579,0.9196428571428572,24.0
libero_object_20260909,libero_object,20260909,dyn_radius_outward,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,9,26,0.9,0.0666666666666666,0.2571428571428571,0.9166666666666666,0.8321428571428571,21.0
libero_object_20260909,libero_object,20260909,dyn_radius_outward,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,39,,0.0975,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_radius_outward,episode,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,4,0,0.5714285714285714,0.0,1.0,0.7857142857142857,0.7551020408163265,15.0
libero_object_20260909,libero_object,20260909,dyn_radius_outward,task_init,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_radius_outward,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_radius_outward,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,4,0,0.8,0.0,1.0,0.9,0.7571428571428571,18.5
libero_object_20260909,libero_object,20260909,dyn_radius_outward,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7857142857142857,21.0
libero_object_20260909,libero_object,20260909,dyn_radius_outward,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_radius_outward,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_radius_outward,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,2,0,0.5,0.0,1.0,0.75,0.9464285714285714,24.0
libero_object_20260909,libero_object,20260909,dyn_radius_outward,task_init,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,4,1,0.4,0.0025641025641025,0.8,0.6987179487179487,0.9285714285714286,22.5
libero_object_20260909,libero_object,20260909,dyn_radius_outward,task_init,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,5,,0.0125,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_radius_outward,task_init,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,2,0,0.2857142857142857,0.0,1.0,0.6428571428571428,0.9183673469387756,19.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,episode,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,12,1.0,0.16,0.2941176470588235,0.92,0.4642857142857143,12.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,4,1.0,0.050632911392405,0.2,0.9746835443037974,0.6785714285714286,18.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,4,3,1.0,0.0394736842105263,0.5714285714285714,0.9802631578947368,0.5625,14.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,10,100,1.0,0.2564102564102564,0.0909090909090909,0.8717948717948718,0.4892857142857143,12.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,55,,0.1375,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,episode,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,7,62,1.0,0.1577608142493638,0.1014492753623188,0.921119592875318,0.4897959183673469,13.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,task_init,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,1,1.0,0.0133333333333333,0.8333333333333334,0.9933333333333332,0.5285714285714286,14.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.75,20.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,4,0,1.0,0.0,1.0,1.0,0.6874999999999999,19.5
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,task_init,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,10,34,1.0,0.0871794871794871,0.2272727272727272,0.9564102564102565,0.6071428571428571,15.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,task_init,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,5,,0.0125,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k1,task_init,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,6,5,0.8571428571428571,0.0127226463104325,0.5454545454545454,0.9222101054162124,0.6683673469387754,16.5
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,episode,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,9,1.0,0.12,0.3571428571428571,0.94,0.4714285714285714,12.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,1,1.0,0.0126582278481012,0.5,0.9936708860759492,0.6785714285714286,18.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,4,4,1.0,0.0526315789473684,0.5,0.9736842105263158,0.5089285714285714,13.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,10,96,1.0,0.2461538461538461,0.0943396226415094,0.8769230769230769,0.4821428571428571,12.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,48,,0.12,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,episode,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,7,59,1.0,0.1501272264631043,0.106060606060606,0.9249363867684478,0.4948979591836734,13.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,task_init,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,0,1.0,0.0,1.0,1.0,0.5285714285714286,14.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.75,20.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,3,0,0.75,0.0,1.0,0.875,0.7767857142857142,22.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,task_init,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,10,30,1.0,0.0769230769230769,0.25,0.9615384615384616,0.6214285714285713,15.5
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,task_init,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,5,,0.0125,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k5,task_init,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,6,4,0.8571428571428571,0.010178117048346,0.6,0.9234823700472556,0.7142857142857143,18.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,episode,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,4,,0.05,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,7,1.0,0.0933333333333333,0.4166666666666667,0.9533333333333334,0.4714285714285713,12.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.6785714285714286,18.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,3,,0.0375,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,4,4,1.0,0.0526315789473684,0.5,0.9736842105263158,0.4553571428571428,10.5
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,10,94,1.0,0.241025641025641,0.0961538461538461,0.8794871794871795,0.4821428571428571,12.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,50,,0.125,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,episode,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,7,62,1.0,0.1577608142493638,0.1014492753623188,0.921119592875318,0.5,12.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,0,1.0,0.0,1.0,1.0,0.5285714285714286,14.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7857142857142857,21.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,3,0,0.75,0.0,1.0,0.875,0.8035714285714286,22.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,task_init,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,10,27,1.0,0.0692307692307692,0.2702702702702703,0.9653846153846154,0.7178571428571429,19.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,task_init,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,3,,0.0075,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20,task_init,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,5,3,0.7142857142857143,0.0076335877862595,0.625,0.8533260632497275,0.7193877551020408,16.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,episode,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,3,,0.0375,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,11,1.0,0.1466666666666666,0.3125,0.9266666666666666,0.5,12.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,1,1.0,0.0126582278481012,0.5,0.9936708860759492,0.7142857142857143,19.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,3,,0.0375,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,2,,0.025,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,4,4,1.0,0.0526315789473684,0.5,0.9736842105263158,0.5267857142857143,11.5
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,10,103,1.0,0.2641025641025641,0.0884955752212389,0.867948717948718,0.5035714285714286,12.5
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,59,,0.1475,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,episode,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,7,66,1.0,0.1679389312977099,0.0958904109589041,0.916030534351145,0.489795918367347,12.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,task_init,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,0,1.0,0.0,1.0,1.0,0.5857142857142857,16.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7857142857142857,21.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,task_init,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,3,0,0.75,0.0,1.0,0.875,0.9196428571428572,24.0
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,task_init,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,10,28,1.0,0.0717948717948717,0.2631578947368421,0.964102564102564,0.7392857142857142,19.5
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,task_init,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,2,,0.005,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_success_knn_k20_persist3,task_init,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,5,0,0.7142857142857143,0.0,1.0,0.8571428571428572,0.7397959183673468,16.0
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,episode,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,1,,0.0125,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,episode,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,episode,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,2,1.0,0.0266666666666666,0.7142857142857143,0.9866666666666668,0.5214285714285715,14.0
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,episode,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,1,1.0,0.0126582278481012,0.5,0.9936708860759492,0.7857142857142857,21.0
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,episode,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,5,,0.0625,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,episode,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,episode,0.05,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,4,76,4,1,1.0,0.0131578947368421,0.8,0.993421052631579,0.7410714285714286,21.5
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,episode,0.05,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,390,10,47,1.0,0.1205128205128205,0.175438596491228,0.9397435897435896,0.7428571428571428,20.5
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,episode,0.05,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,400,0,4,,0.01,0.0,,,
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,episode,0.05,unseen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,400,7,393,6,19,0.8571428571428571,0.0483460559796437,0.24,0.9043984005816068,0.586734693877551,13.0
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,5,75,5,0,1.0,0.0,1.0,1.0,0.5428571428571428,14.0
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7857142857142857,21.0
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
libero_object_20260909,libero_object,20260909,dyn_vote_knn_k20,task_init,0.05,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,80,0,0,,0.0,,,,
