fold,suite,seed,method,view,scope,task,origin,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,common_horizon,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round5,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,common_horizon,unseen,libero_goal/put_the_bowl_on_the_stove,round5,400,9,0.4616368286445013,0.0225,0.4616368286445013,0.5,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,common_horizon,unseen,libero_goal/turn_on_the_stove,round5,400,0,,,,,0.0,0
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round5,80,12,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,seen,libero_goal/put_the_bowl_on_the_plate,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round5,80,7,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,seen,libero_goal/put_the_wine_bottle_on_the_rack,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round5,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,unseen,libero_goal/put_the_bowl_on_the_stove,round5,400,9,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,full,unseen,libero_goal/turn_on_the_stove,round5,400,0,,,,,0.72,0
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round5,80,12,0.5612745098039216,0.2232871128279623,0.5612745098039216,0.7444444444444445,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round5,80,1,0.4810126582278481,0.0238095238095238,0.4810126582278481,0.5714285714285714,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,round5,80,1,0.5,0.0125,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round5,80,7,0.6692759295499021,0.2705793716087833,0.6692759295499021,0.5714285714285714,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,seen,libero_goal/put_the_wine_bottle_on_the_rack,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round5,80,1,0.0253164556962025,0.0128205128205128,0.0253164556962025,0.1428571428571428,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round5,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,unseen,libero_goal/put_the_bowl_on_the_stove,round5,400,9,0.5615231599886331,0.037428008896661,0.5615231599886331,0.5142857142857143,1.0,1
libero_goal_20260908,libero_goal,20260908,dyn_pca2_success_knn_k20,common_horizon,unseen,libero_goal/turn_on_the_stove,round5,400,0,,,,,0.0,0
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round5,80,12,0.9558823529411764,0.6287760850260851,0.9558823529411764,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,seen,libero_goal/put_the_bowl_on_the_plate,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round5,80,7,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,seen,libero_goal/put_the_wine_bottle_on_the_rack,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round5,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,unseen,libero_goal/put_the_bowl_on_the_stove,round5,400,9,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,full,unseen,libero_goal/turn_on_the_stove,round5,400,0,,,,,0.72,0
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round5,80,12,0.9080882352941176,0.7507820136852397,0.9080882352941176,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round5,80,1,0.759493670886076,0.05,0.759493670886076,0.5714285714285714,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,round5,80,1,0.5,0.0125,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round5,80,7,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,seen,libero_goal/put_the_wine_bottle_on_the_rack,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round5,80,1,0.9367088607594936,0.1666666666666666,0.9367088607594936,0.2857142857142857,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round5,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,unseen,libero_goal/put_the_bowl_on_the_stove,round5,400,9,0.6430804205740267,0.1956384764862148,0.6430804205740267,0.5587301587301586,1.0,1
libero_goal_20260908,libero_goal,20260908,route_success_knn_k20,common_horizon,unseen,libero_goal/turn_on_the_stove,round5,400,0,,,,,0.0,0
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round5,80,12,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,seen,libero_goal/put_the_bowl_on_the_plate,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round5,80,7,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,seen,libero_goal/put_the_wine_bottle_on_the_rack,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round5,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,unseen,libero_goal/put_the_bowl_on_the_stove,round5,400,9,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,full,unseen,libero_goal/turn_on_the_stove,round5,400,0,,,,,0.72,0
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round5,80,12,0.8284313725490197,0.3734359108897664,0.8284313725490197,0.6055555555555556,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,round5,80,1,0.5,0.0125,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round5,80,7,0.5851272015655578,0.4818376125105607,0.5851272015655578,0.8571428571428571,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,seen,libero_goal/put_the_wine_bottle_on_the_rack,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round5,80,1,0.8860759493670886,0.1,0.8860759493670886,0.8571428571428571,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round5,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,unseen,libero_goal/put_the_bowl_on_the_stove,round5,400,9,0.9258312020460358,0.2775430542587405,0.9258312020460358,0.8666666666666667,1.0,1
libero_goal_20260908,libero_goal,20260908,eef_motion_low,common_horizon,unseen,libero_goal/turn_on_the_stove,round5,400,0,,,,,0.0,0
libero_goal_20260908,libero_goal,20260908,clock_q7,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round5,80,12,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,full,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,full,seen,libero_goal/put_the_bowl_on_the_plate,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round5,80,7,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,clock_q7,full,seen,libero_goal/put_the_wine_bottle_on_the_rack,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,clock_q7,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round5,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,full,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round5,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,clock_q7,full,unseen,libero_goal/put_the_bowl_on_the_stove,round5,400,9,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,full,unseen,libero_goal/turn_on_the_stove,round5,400,0,,,,,0.72,0
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round5,80,12,0.5,0.15,0.5,0.5,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round5,80,1,0.5,0.0125,0.5,0.5,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,round5,80,1,0.5,0.0125,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round5,80,7,0.5,0.0875,0.5,0.5,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,seen,libero_goal/put_the_wine_bottle_on_the_rack,round5,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round5,80,1,0.5,0.0125,0.5,0.5,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round5,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,unseen,libero_goal/put_the_bowl_on_the_stove,round5,400,9,0.5,0.0225,0.5,0.5,1.0,1
libero_goal_20260908,libero_goal,20260908,clock_q7,common_horizon,unseen,libero_goal/turn_on_the_stove,round5,400,0,,,,,0.0,0
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round3_v7,80,12,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round3_v7,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,seen,libero_goal/put_the_bowl_on_the_plate,round3_v7,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round3_v7,80,7,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round3_v7,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,seen,libero_goal/put_the_wine_bottle_on_the_rack,round3_v7,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round3_v7,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round3_v7,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,unseen,libero_goal/put_the_bowl_on_the_stove,round3_v7,400,9,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,full,unseen,libero_goal/turn_on_the_stove,round3_v7,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round3_v7,80,12,0.7022058823529411,0.3131455213052333,0.7022058823529411,0.4222222222222222,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round3_v7,80,1,0.7088607594936709,0.0416666666666666,0.7088607594936709,0.4285714285714285,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,round3_v7,80,1,0.4936708860759494,0.024390243902439,0.4936708860759494,0.2857142857142857,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round3_v7,80,7,0.7514677103718199,0.2223253470667263,0.7514677103718199,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round3_v7,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_the_rack,round3_v7,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round3_v7,80,1,0.3417721518987341,0.0188679245283018,0.3417721518987341,0.7142857142857143,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round3_v7,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,unseen,libero_goal/put_the_bowl_on_the_stove,round3_v7,400,9,0.3878942881500426,0.0197811203310476,0.3878942881500426,0.4539682539682539,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_guard_constant,common_horizon,unseen,libero_goal/turn_on_the_stove,round3_v7,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round3_v7,80,12,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round3_v7,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,seen,libero_goal/put_the_bowl_on_the_plate,round3_v7,80,1,1.0,1.0,1.0,1.0,0.0125,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round3_v7,80,7,1.0,1.0,1.0,1.0,0.0875,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round3_v7,80,0,,,,,0.0125,0
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,seen,libero_goal/put_the_wine_bottle_on_the_rack,round3_v7,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round3_v7,80,1,1.0,1.0,1.0,1.0,0.0125,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round3_v7,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,unseen,libero_goal/put_the_bowl_on_the_stove,round3_v7,400,9,1.0,1.0,1.0,1.0,0.0225,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,full,unseen,libero_goal/turn_on_the_stove,round3_v7,400,0,,,,,0.0,0
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round3_v7,80,12,0.6666666666666666,0.2115845028588377,0.6666666666666666,0.4888888888888889,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round3_v7,80,1,0.5189873417721519,0.0256410256410256,0.5189873417721519,0.8571428571428571,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,round3_v7,80,1,0.5,0.0125,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round3_v7,80,7,0.5,0.0875,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round3_v7,80,0,,,,,0.0,0
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_the_rack,round3_v7,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round3_v7,80,1,0.5,0.0125,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round3_v7,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,unseen,libero_goal/put_the_bowl_on_the_stove,round3_v7,400,9,0.5,0.0225,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,v7_turbulence_constant,common_horizon,unseen,libero_goal/turn_on_the_stove,round3_v7,400,0,,,,,0.0,0
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round3_v7,80,12,0.9448529411764706,0.589040187753423,0.9448529411764706,0.9222222222222222,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,full,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round3_v7,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,full,seen,libero_goal/put_the_bowl_on_the_plate,round3_v7,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round3_v7,80,7,0.9882583170254404,0.8260204081632654,0.9882583170254404,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round3_v7,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,full,seen,libero_goal/put_the_wine_bottle_on_the_rack,round3_v7,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round3_v7,80,1,0.9873417721518988,0.5,0.9873417721518988,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,full,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round3_v7,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,full,unseen,libero_goal/put_the_bowl_on_the_stove,round3_v7,400,9,0.9974424552429668,0.9161255411255412,0.9974424552429668,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,full,unseen,libero_goal/turn_on_the_stove,round3_v7,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round3_v7,80,12,0.7610294117647058,0.5796071786554471,0.7610294117647058,0.6666666666666666,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,common_horizon,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round3_v7,80,1,0.6835443037974683,0.0384615384615384,0.6835443037974683,0.2857142857142857,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,round3_v7,80,1,0.7974683544303798,0.0588235294117647,0.7974683544303798,0.5714285714285714,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round3_v7,80,7,0.9119373776908024,0.4869153793066836,0.9119373776908024,0.1428571428571428,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round3_v7,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_the_rack,round3_v7,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round3_v7,80,1,0.6962025316455697,0.04,0.6962025316455697,0.2857142857142857,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,common_horizon,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round3_v7,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,common_horizon,unseen,libero_goal/put_the_bowl_on_the_stove,round3_v7,400,9,0.491332764990054,0.0251504298634409,0.491332764990054,0.4825396825396826,1.0,1
libero_goal_20260908,libero_goal,20260908,v7_success_fusion_constant,common_horizon,unseen,libero_goal/turn_on_the_stove,round3_v7,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,success_only__current,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,round3_followup,80,12,0.6985294117647058,0.3169755335612716,0.6985294117647058,0.6333333333333333,1.0,1
libero_goal_20260908,libero_goal,20260908,success_only__current,full,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,round3_followup,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,success_only__current,full,seen,libero_goal/put_the_bowl_on_the_plate,round3_followup,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,success_only__current,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,round3_followup,80,7,0.9178082191780822,0.3959750566893424,0.9178082191780822,0.1428571428571428,1.0,1
libero_goal_20260908,libero_goal,20260908,success_only__current,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,round3_followup,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,success_only__current,full,seen,libero_goal/put_the_wine_bottle_on_the_rack,round3_followup,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,success_only__current,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,round3_followup,80,1,0.9240506329113924,0.1428571428571428,0.9240506329113924,0.8571428571428571,1.0,1
libero_goal_20260908,libero_goal,20260908,success_only__current,full,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,round3_followup,400,0,,,,,1.0,0
