corpus,event,horizon,feature_block,metric,value,n_pos,n_neg
B,disp1,1,phase,grouped_auc,0.9688337574407117,2537,19834.0
B,disp1,1,tier1,grouped_auc,0.9947493895669932,2537,19834.0
B,disp1,1,routing,grouped_auc,0.9937752000269796,2537,19834.0
B,disp1,1,routing_shufchunk,grouped_auc,0.5556904733511181,2537,19834.0
B,disp1,1,tier1+routing,grouped_auc,0.994609275939361,2537,19834.0
B,disp1,1,tier1+routing_perm,grouped_auc,0.9943273103016198,2537,19834.0
B,disp1,1,tier2,grouped_auc,0.9956192761583972,2537,19834.0
B,disp2,1,phase,grouped_auc,0.9862958454998412,3566,18805.0
B,disp2,1,tier1,grouped_auc,0.99852946643243,3566,18805.0
B,disp2,1,routing,grouped_auc,0.9983916826055412,3566,18805.0
B,disp2,1,routing_shufchunk,grouped_auc,0.5063749902568008,3566,18805.0
B,disp2,1,tier1+routing,grouped_auc,0.9987370415450016,3566,18805.0
B,disp2,1,tier1+routing_perm,grouped_auc,0.9983401185972192,3566,18805.0
B,disp2,1,tier2,grouped_auc,0.99878129065912,3566,18805.0
B,tilt1,2,phase,grouped_auc,0.8186626720897112,219,21640.0
B,tilt1,2,tier1,grouped_auc,0.940424562799112,219,21640.0
B,tilt1,2,routing,grouped_auc,0.9356099000500392,219,21640.0
B,tilt1,2,routing_shufchunk,grouped_auc,0.4769114307342922,219,21640.0
B,tilt1,2,tier1+routing,grouped_auc,0.94434108726055,219,21640.0
B,tilt1,2,tier1+routing_perm,grouped_auc,0.9299452135644544,219,21640.0
B,tilt1,2,tier2,grouped_auc,0.9463298220403136,219,21640.0
B,grip,1,phase,grouped_auc,0.8411569022592486,1240,21131.0
B,grip,1,tier1,grouped_auc,0.9913352968826572,1240,21131.0
B,grip,1,routing,grouped_auc,0.9822868015481704,1240,21131.0
B,grip,1,routing_shufchunk,grouped_auc,0.5283724959745572,1240,21131.0
B,grip,1,tier1+routing,grouped_auc,0.9914984398283812,1240,21131.0
B,grip,1,tier1+routing_perm,grouped_auc,0.9910602666293292,1240,21131.0
B,grip,1,tier2,grouped_auc,0.9877086479512748,1240,21131.0
B,drop2,4,phase,grouped_auc,0.7070423539720221,1769,885.0
B,drop2,4,tier1,grouped_auc,0.9915332810319004,1769,885.0
B,drop2,4,routing,grouped_auc,0.9890880192360596,1769,885.0
B,drop2,4,routing_shufchunk,grouped_auc,0.5008303701515043,1769,885.0
B,drop2,4,tier1+routing,grouped_auc,0.9914517723053724,1769,885.0
B,drop2,4,tier1+routing_perm,grouped_auc,0.990341215906428,1769,885.0
B,drop2,4,tier2,grouped_auc,0.992776289111453,1769,885.0
B,jlim,2,phase,grouped_auc,0.6276408776408776,89,21770.0
B,jlim,2,tier1,grouped_auc,0.821026196026196,89,21770.0
B,jlim,2,routing,grouped_auc,0.8255725755725756,89,21770.0
B,jlim,2,routing_shufchunk,grouped_auc,0.4818237318237318,89,21770.0
B,jlim,2,tier1+routing,grouped_auc,0.8377640877640877,89,21770.0
B,jlim,2,tier1+routing_perm,grouped_auc,0.8005698005698004,89,21770.0
B,jlim,2,tier2,grouped_auc,0.9404391904391904,89,21770.0
B,jext,1,phase,grouped_auc,0.8038745514407067,448,21923.0
B,jext,1,tier1,grouped_auc,0.8807463025786556,448,21923.0
B,jext,1,routing,grouped_auc,0.8970122458511524,448,21923.0
B,jext,1,routing_shufchunk,grouped_auc,0.5492847030073542,448,21923.0
B,jext,1,tier1+routing,grouped_auc,0.8911343207024318,448,21923.0
B,jext,1,tier1+routing_perm,grouped_auc,0.8706084976573788,448,21923.0
B,jext,1,tier2,grouped_auc,0.9200089242708892,448,21923.0
B,jext,4,phase,grouped_auc,0.7887045713881792,414,20421.0
B,jext,4,tier1,grouped_auc,0.9010264669945168,414,20421.0
B,jext,4,routing,grouped_auc,0.8680285572912985,414,20421.0
B,jext,4,routing_shufchunk,grouped_auc,0.5379207100950226,414,20421.0
B,jext,4,tier1+routing,grouped_auc,0.897956659160448,414,20421.0
B,jext,4,tier1+routing_perm,grouped_auc,0.9004534025386502,414,20421.0
B,jext,4,tier2,grouped_auc,0.9039334437387028,414,20421.0
B,jlim,1,phase,grouped_auc,0.642697520661157,59,22312.0
B,jlim,1,tier1,grouped_auc,0.8581289256198347,59,22312.0
B,jlim,1,routing,grouped_auc,0.8092297520661157,59,22312.0
B,jlim,1,routing_shufchunk,grouped_auc,0.5762247933884298,59,22312.0
B,jlim,1,tier1+routing,grouped_auc,0.7942611570247934,59,22312.0
B,jlim,1,tier1+routing_perm,grouped_auc,0.822995041322314,59,22312.0
B,jlim,1,tier2,grouped_auc,0.8561388429752066,59,22312.0
B,tilt2,2,phase,grouped_auc,0.7253082296103508,140,21719.0
B,tilt2,2,tier1,grouped_auc,0.9258966315193168,140,21719.0
B,tilt2,2,routing,grouped_auc,0.9152188203102872,140,21719.0
B,tilt2,2,routing_shufchunk,grouped_auc,0.5441675529214342,140,21719.0
B,tilt2,2,tier1+routing,grouped_auc,0.9230748675962098,140,21719.0
B,tilt2,2,tier1+routing_perm,grouped_auc,0.9190025492071804,140,21719.0
B,tilt2,2,tier2,grouped_auc,0.9326384027106036,140,21719.0
B,twist,4,phase,grouped_auc,0.8751677917631266,74,20761.0
B,twist,4,tier1,grouped_auc,0.918633153706982,74,20761.0
B,twist,4,routing,grouped_auc,0.905569713829932,74,20761.0
B,twist,4,routing_shufchunk,grouped_auc,0.5284905550259712,74,20761.0
B,twist,4,tier1+routing,grouped_auc,0.9283602124389628,74,20761.0
B,twist,4,tier1+routing_perm,grouped_auc,0.908585102036846,74,20761.0
B,twist,4,tier2,grouped_auc,0.9011876738711748,74,20761.0
B,drop1,1,phase,grouped_auc,0.944528040508264,322,1539.0
B,drop1,1,tier1,grouped_auc,0.983304671825738,322,1539.0
B,drop1,1,routing,grouped_auc,0.9792442915830706,322,1539.0
B,drop1,1,routing_shufchunk,grouped_auc,0.4910432788764689,322,1539.0
B,drop1,1,tier1+routing,grouped_auc,0.9824687111875418,322,1539.0
B,drop1,1,tier1+routing_perm,grouped_auc,0.9763303716442152,322,1539.0
B,drop1,1,tier2,grouped_auc,0.9833763255947264,322,1539.0
B,drop1,4,phase,grouped_auc,0.924249823647512,373,575.0
B,drop1,4,tier1,grouped_auc,0.988442129252808,373,575.0
B,drop1,4,routing,grouped_auc,0.9799772098323296,373,575.0
B,drop1,4,routing_shufchunk,grouped_auc,0.4876010635411579,373,575.0
B,drop1,4,tier1+routing,grouped_auc,0.987302620869282,373,575.0
B,drop1,4,tier1+routing_perm,grouped_auc,0.9869770470454176,373,575.0
B,drop1,4,tier2,grouped_auc,0.9807911443919908,373,575.0
B,dropfail1,1,phase,grouped_auc,0.8618948292897135,60,1801.0
B,dropfail1,1,tier1,grouped_auc,0.9388516851465584,60,1801.0
B,dropfail1,1,routing,grouped_auc,0.9029531232846636,60,1801.0
B,dropfail1,1,routing_shufchunk,grouped_auc,0.4999451092326271,60,1801.0
B,dropfail1,1,tier1+routing,grouped_auc,0.9194203534965418,60,1801.0
B,dropfail1,1,tier1+routing_perm,grouped_auc,0.8910967175321111,60,1801.0
B,dropfail1,1,tier2,grouped_auc,0.9138214952245032,60,1801.0
B,dropfail2,1,phase,grouped_auc,0.6984770658736595,65,2608.0
B,dropfail2,1,tier1,grouped_auc,0.9844102009552133,65,2608.0
B,dropfail2,1,routing,grouped_auc,0.9755789853113456,65,2608.0
B,dropfail2,1,routing_shufchunk,grouped_auc,0.5212219518788862,65,2608.0
B,dropfail2,1,tier1+routing,grouped_auc,0.9864828331981615,65,2608.0
B,dropfail2,1,tier1+routing_perm,grouped_auc,0.983328827611066,65,2608.0
B,dropfail2,1,tier2,grouped_auc,0.981796882040191,65,2608.0
B,dropfail2,2,phase,grouped_auc,0.7127311862244898,73,2593.0
B,dropfail2,2,tier1,grouped_auc,0.9773596938775512,73,2593.0
B,dropfail2,2,routing,grouped_auc,0.9723373724489796,73,2593.0
B,dropfail2,2,routing_shufchunk,grouped_auc,0.5504623724489796,73,2593.0
B,dropfail2,2,tier1+routing,grouped_auc,0.9775988520408164,73,2593.0
B,dropfail2,2,tier1+routing_perm,grouped_auc,0.9772002551020408,73,2593.0
B,dropfail2,2,tier2,grouped_auc,0.9732940051020408,73,2593.0
B,disp1,4,phase,grouped_auc,0.9513974765736564,3421,17414.0
B,disp1,4,tier1,grouped_auc,0.9840217663984404,3421,17414.0
B,disp1,4,routing,grouped_auc,0.981528598822674,3421,17414.0
B,disp1,4,routing_shufchunk,grouped_auc,0.5162268865470458,3421,17414.0
B,disp1,4,tier1+routing,grouped_auc,0.9853864534207204,3421,17414.0
B,disp1,4,tier1+routing_perm,grouped_auc,0.9830792915244196,3421,17414.0
B,disp1,4,tier2,grouped_auc,0.986191463874378,3421,17414.0
B,disp2,4,phase,grouped_auc,0.9751964241427268,5244,15591.0
B,disp2,4,tier1,grouped_auc,0.993521397693846,5244,15591.0
B,disp2,4,routing,grouped_auc,0.9864659429457616,5244,15591.0
B,disp2,4,routing_shufchunk,grouped_auc,0.5030719354615918,5244,15591.0
B,disp2,4,tier1+routing,grouped_auc,0.9935507308367264,5244,15591.0
B,disp2,4,tier1+routing_perm,grouped_auc,0.9926007882865208,5244,15591.0
B,disp2,4,tier2,grouped_auc,0.9935669180225968,5244,15591.0
B,grip,4,phase,grouped_auc,0.8574293623354714,4855,15980.0
B,grip,4,tier1,grouped_auc,0.955911821885782,4855,15980.0
B,grip,4,routing,grouped_auc,0.9424336463360312,4855,15980.0
B,grip,4,routing_shufchunk,grouped_auc,0.5163811655162457,4855,15980.0
B,grip,4,tier1+routing,grouped_auc,0.956219579915234,4855,15980.0
B,grip,4,tier1+routing_perm,grouped_auc,0.9517180281599148,4855,15980.0
B,grip,4,tier2,grouped_auc,0.9563813149453496,4855,15980.0
B,tilt2,1,phase,grouped_auc,0.7209355706822859,45,22326.0
B,tilt2,1,tier1,grouped_auc,0.939987335760646,45,22326.0
B,tilt2,1,routing,grouped_auc,0.8942852619914516,45,22326.0
B,tilt2,1,routing_shufchunk,grouped_auc,0.5388792148171601,45,22326.0
B,tilt2,1,tier1+routing,grouped_auc,0.9200411587779008,45,22326.0
B,tilt2,1,tier1+routing_perm,grouped_auc,0.9237296184897894,45,22326.0
B,tilt2,1,tier2,grouped_auc,0.9593003007756846,45,22326.0
B,tilt1,1,phase,grouped_auc,0.7942487216775344,59,22312.0
B,tilt1,1,tier1,grouped_auc,0.9348055542524746,59,22312.0
B,tilt1,1,routing,grouped_auc,0.8785593657644134,59,22312.0
B,tilt1,1,routing_shufchunk,grouped_auc,0.54137542806211,59,22312.0
B,tilt1,1,tier1+routing,grouped_auc,0.9372683773514096,59,22312.0
B,tilt1,1,tier1+routing_perm,grouped_auc,0.8955763006051508,59,22312.0
B,tilt1,1,tier2,grouped_auc,0.9428507763756626,59,22312.0
A,disp1,1,phase->routing,delta_auc_grouped_boot95,0.0318242772241363,1142,
A,disp1,1,tier1->routing,delta_auc_grouped_boot95,0.0004883264958849,1142,
A,disp1,1,tier1->tier1+routing,delta_auc_grouped_boot95,0.0023131670724207,1142,
A,disp1,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0023134303212055,1142,
A,disp1,1,phase->tier1,delta_auc_grouped_boot95,0.0313359507282514,1142,
A,disp1,2,phase->routing,delta_auc_grouped_boot95,0.0403107234331349,1359,
A,disp1,2,tier1->routing,delta_auc_grouped_boot95,-0.0071706480358114,1359,
A,disp1,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0009076034156567,1359,
A,disp1,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0015239835074165,1359,
A,disp1,2,tier2->tier2+routing,delta_auc_grouped_boot95,-0.0002421825247411,1359,
A,disp1,2,phase->tier1,delta_auc_grouped_boot95,0.0474813714689463,1359,
A,disp1,4,phase->routing,delta_auc_grouped_boot95,0.0525236434225024,1526,
A,disp1,4,tier1->routing,delta_auc_grouped_boot95,-0.0070769562221247,1526,
A,disp1,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.0022702775517421,1526,
A,disp1,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0022220111175149,1526,
A,disp1,4,phase->tier1,delta_auc_grouped_boot95,0.0596005996446272,1526,
A,disp2,1,phase->routing,delta_auc_grouped_boot95,0.0769120786975218,1871,
A,disp2,1,tier1->routing,delta_auc_grouped_boot95,0.0013582415550859,1871,
A,disp2,1,tier1->tier1+routing,delta_auc_grouped_boot95,0.0049212675789312,1871,
A,disp2,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0060690131337557,1871,
A,disp2,1,phase->tier1,delta_auc_grouped_boot95,0.0755538371424359,1871,
A,disp2,2,phase->routing,delta_auc_grouped_boot95,0.0765983035584474,2329,
A,disp2,2,tier1->routing,delta_auc_grouped_boot95,0.0070740848093775,2329,
A,disp2,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0062069064964819,2329,
A,disp2,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0070210354572081,2329,
A,disp2,2,phase->tier1,delta_auc_grouped_boot95,0.0695242187490698,2329,
A,disp2,4,phase->routing,delta_auc_grouped_boot95,0.103373731366278,3235,
A,disp2,4,tier1->routing,delta_auc_grouped_boot95,0.0068648826951549,3235,
A,disp2,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.0089097802845922,3235,
A,disp2,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0119023002219941,3235,
A,disp2,4,phase->tier1,delta_auc_grouped_boot95,0.096508848671123,3235,
A,dispnc1,4,phase->routing,delta_auc_grouped_boot95,0.0847633925169549,122,
A,dispnc1,4,tier1->routing,delta_auc_grouped_boot95,0.0010134877695648,122,
A,dispnc1,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.0176979349234168,122,
A,dispnc1,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0196448982702125,122,
A,dispnc1,4,tier2->tier2+routing,delta_auc_grouped_boot95,-0.006938200106683,122,
A,dispnc1,4,phase->tier1,delta_auc_grouped_boot95,0.08374990474739,122,
A,dispnc2,4,phase->routing,delta_auc_grouped_boot95,0.3767761104840316,40,
A,dispnc2,4,tier1->routing,delta_auc_grouped_boot95,-0.0217283048934333,40,
A,dispnc2,4,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0385266582564238,40,
A,dispnc2,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0428590399043887,40,
A,dispnc2,4,phase->tier1,delta_auc_grouped_boot95,0.398504415377465,40,
A,drop1,1,phase->routing,delta_auc_grouped_boot95,0.0228064324885134,203,
A,drop1,1,tier1->routing,delta_auc_grouped_boot95,0.0159700607677486,203,
A,drop1,1,tier1->tier1+routing,delta_auc_grouped_boot95,0.0152042883256755,203,
A,drop1,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0124870312731584,203,
A,drop1,1,phase->tier1,delta_auc_grouped_boot95,0.0068363717207647,203,
A,drop1,2,phase->routing,delta_auc_grouped_boot95,0.0231748220692555,373,
A,drop1,2,tier1->routing,delta_auc_grouped_boot95,0.0052006030362173,373,
A,drop1,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0056096392300771,373,
A,drop1,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0060303621723327,373,
A,drop1,2,phase->tier1,delta_auc_grouped_boot95,0.0179742190330381,373,
A,drop1,4,phase->routing,delta_auc_grouped_boot95,0.063705758185656,324,
A,drop1,4,tier1->routing,delta_auc_grouped_boot95,-0.0008099749644102,324,
A,drop1,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.0037553384713563,324,
A,drop1,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.001595405232929,324,
A,drop1,4,phase->tier1,delta_auc_grouped_boot95,0.0645157331500663,324,
A,drop2,1,phase->routing,delta_auc_grouped_boot95,0.3288392468437092,315,
A,drop2,1,tier1->routing,delta_auc_grouped_boot95,-0.0219217094761282,315,
A,drop2,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0152009867943694,315,
A,drop2,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0133779567551879,315,
A,drop2,1,phase->tier1,delta_auc_grouped_boot95,0.3507609563198375,315,
A,drop2,2,phase->routing,delta_auc_grouped_boot95,0.3444843544933342,548,
A,drop2,2,tier1->routing,delta_auc_grouped_boot95,-0.0080023485528769,548,
A,drop2,2,tier1->tier1+routing,delta_auc_grouped_boot95,-0.005671064447054,548,
A,drop2,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.000545693168474,548,
A,drop2,2,tier2->tier2+routing,delta_auc_grouped_boot95,0.0019479173861988,548,
A,drop2,2,phase->tier1,delta_auc_grouped_boot95,0.3524867030462112,548,
A,drop2,4,phase->routing,delta_auc_grouped_boot95,0.3015233625849945,800,
A,drop2,4,tier1->routing,delta_auc_grouped_boot95,-0.0156404370314406,800,
A,drop2,4,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0027532399604812,800,
A,drop2,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0006429069564711,800,
A,drop2,4,phase->tier1,delta_auc_grouped_boot95,0.3171637996164352,800,
A,dropfail1,1,phase->routing,delta_auc_grouped_boot95,-0.0308176100628931,37,
A,dropfail1,1,tier1->routing,delta_auc_grouped_boot95,-0.0924266247379455,37,
A,dropfail1,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0320492662473793,37,
A,dropfail1,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0103773584905659,37,
A,dropfail1,1,phase->tier1,delta_auc_grouped_boot95,0.0616090146750523,37,
A,dropfail1,2,phase->routing,delta_auc_grouped_boot95,0.0192741058882791,99,
A,dropfail1,2,tier1->routing,delta_auc_grouped_boot95,0.0674196028526737,99,
A,dropfail1,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0734112781356877,99,
A,dropfail1,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0943556297887006,99,
A,dropfail1,2,phase->tier1,delta_auc_grouped_boot95,-0.0481454969643946,99,
A,dropfail1,4,phase->routing,delta_auc_grouped_boot95,-0.2170293939131187,48,
A,dropfail1,4,tier1->routing,delta_auc_grouped_boot95,-0.1934448972513657,48,
A,dropfail1,4,tier1->tier1+routing,delta_auc_grouped_boot95,-0.1748894476718981,48,
A,dropfail1,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.1028353420619093,48,
A,dropfail1,4,phase->tier1,delta_auc_grouped_boot95,-0.0235844966617529,48,
A,dropfail2,1,phase->routing,delta_auc_grouped_boot95,0.4985550606874511,64,
A,dropfail2,1,tier1->routing,delta_auc_grouped_boot95,-0.0130894502430897,64,
A,dropfail2,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0045558086560365,64,
A,dropfail2,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0313806820113553,64,
A,dropfail2,1,phase->tier1,delta_auc_grouped_boot95,0.5116445109305409,64,
A,dropfail2,2,phase->routing,delta_auc_grouped_boot95,0.3656834979622849,67,
A,dropfail2,2,tier1->routing,delta_auc_grouped_boot95,-0.0201353871658492,67,
A,dropfail2,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0015196518615735,67,
A,dropfail2,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0088070732886648,67,
A,dropfail2,2,phase->tier1,delta_auc_grouped_boot95,0.3858188851281342,67,
A,goalreg2,4,phase->routing,delta_auc_grouped_boot95,0.1974566967553062,36,
A,goalreg2,4,tier1->routing,delta_auc_grouped_boot95,-0.0644669431568675,36,
A,goalreg2,4,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0655952671383264,36,
A,goalreg2,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0250670895340326,36,
A,goalreg2,4,phase->tier1,delta_auc_grouped_boot95,0.2619236399121737,36,
A,grip,1,phase->routing,delta_auc_grouped_boot95,0.2635717798273489,1042,
A,grip,1,tier1->routing,delta_auc_grouped_boot95,-0.0089432985175911,1042,
A,grip,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0002691088207523,1042,
A,grip,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0006450995410679,1042,
A,grip,1,phase->tier1,delta_auc_grouped_boot95,0.27251507834494,1042,
A,grip,2,phase->routing,delta_auc_grouped_boot95,0.2309814234398712,2070,
A,grip,2,tier1->routing,delta_auc_grouped_boot95,-0.0121668979433801,2070,
A,grip,2,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0003469150701036,2070,
A,grip,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0008525208219697,2070,
A,grip,2,phase->tier1,delta_auc_grouped_boot95,0.2431483213832513,2070,
A,grip,4,phase->routing,delta_auc_grouped_boot95,0.1618374245640871,4093,
A,grip,4,tier1->routing,delta_auc_grouped_boot95,-0.0241726170177978,4093,
A,grip,4,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0011856716526907,4093,
A,grip,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0006976559429141,4093,
A,grip,4,phase->tier1,delta_auc_grouped_boot95,0.1860100415818849,4093,
A,jext,1,phase->routing,delta_auc_grouped_boot95,0.2510734732824426,324,
A,jext,1,tier1->routing,delta_auc_grouped_boot95,-0.0635470989847077,324,
A,jext,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0081728831280074,324,
A,jext,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0253492429395612,324,
A,jext,1,phase->tier1,delta_auc_grouped_boot95,0.3146205722671504,324,
A,jext,2,phase->routing,delta_auc_grouped_boot95,0.1722579443118431,316,
A,jext,2,tier1->routing,delta_auc_grouped_boot95,-0.0705906155507913,316,
A,jext,2,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0314764321758171,316,
A,jext,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.008714201760405,316,
A,jext,2,phase->tier1,delta_auc_grouped_boot95,0.2428485598626345,316,
A,jext,4,phase->routing,delta_auc_grouped_boot95,0.1144444055809215,300,
A,jext,4,tier1->routing,delta_auc_grouped_boot95,0.0013838403677804,300,
A,jext,4,tier1->tier1+routing,delta_auc_grouped_boot95,-0.022915427891872,300,
A,jext,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0194706250061658,300,
A,jext,4,phase->tier1,delta_auc_grouped_boot95,0.113060565213141,300,
A,tilt1,1,phase->routing,delta_auc_grouped_boot95,0.1081758694213661,33,
A,tilt1,1,tier1->routing,delta_auc_grouped_boot95,-0.0058304536431144,33,
A,tilt1,1,tier1->tier1+routing,delta_auc_grouped_boot95,0.0210940372031468,33,
A,tilt1,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.068869936034115,33,
A,tilt1,1,phase->tier1,delta_auc_grouped_boot95,0.1140063230644805,33,
A,tilt1,2,phase->routing,delta_auc_grouped_boot95,0.0672493198639331,129,
A,tilt1,2,tier1->routing,delta_auc_grouped_boot95,-0.0202892409800296,129,
A,tilt1,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0276984670703263,129,
A,tilt1,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0048173829710561,129,
A,tilt1,2,phase->tier1,delta_auc_grouped_boot95,0.0875385608439627,129,
A,tilt1,4,phase->routing,delta_auc_grouped_boot95,0.0955840882468606,394,
A,tilt1,4,tier1->routing,delta_auc_grouped_boot95,-0.0246102043129785,394,
A,tilt1,4,tier1->tier1+routing,delta_auc_grouped_boot95,-0.002135636723435,394,
A,tilt1,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0033147153207443,394,
A,tilt1,4,tier2->tier2+routing,delta_auc_grouped_boot95,-0.0034795064244038,394,
A,tilt1,4,phase->tier1,delta_auc_grouped_boot95,0.1201942925598391,394,
A,tilt2,1,phase->routing,delta_auc_grouped_boot95,0.2129528526303474,122,
A,tilt2,1,tier1->routing,delta_auc_grouped_boot95,-0.0422668954490504,122,
A,tilt2,1,tier1->tier1+routing,delta_auc_grouped_boot95,0.0185664703817804,122,
A,tilt2,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0294388332098428,122,
A,tilt2,1,phase->tier1,delta_auc_grouped_boot95,0.2552197480793979,122,
A,tilt2,2,phase->routing,delta_auc_grouped_boot95,0.1675968449159487,262,
A,tilt2,2,tier1->routing,delta_auc_grouped_boot95,-0.0422739341110889,262,
A,tilt2,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0029269692838177,262,
A,tilt2,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.03165092397811,262,
A,tilt2,2,phase->tier1,delta_auc_grouped_boot95,0.2098707790270376,262,
A,tilt2,4,phase->routing,delta_auc_grouped_boot95,0.2173854328508279,497,
A,tilt2,4,tier1->routing,delta_auc_grouped_boot95,-0.0384938133605741,497,
A,tilt2,4,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0185992282411331,497,
A,tilt2,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0166406828702155,497,
A,tilt2,4,phase->tier1,delta_auc_grouped_boot95,0.255879246211402,497,
A,twist,1,phase->routing,delta_auc_grouped_boot95,-0.0626367400060585,133,
A,twist,1,tier1->routing,delta_auc_grouped_boot95,-0.0573195405909785,133,
A,twist,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0071301147774573,133,
A,twist,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0039343722768869,133,
A,twist,1,phase->tier1,delta_auc_grouped_boot95,-0.00531719941508,133,
A,twist,2,phase->routing,delta_auc_grouped_boot95,0.0759175334108916,43,
A,twist,2,tier1->routing,delta_auc_grouped_boot95,-0.0858062312977143,43,
A,twist,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0072522905778101,43,
A,twist,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.044005718486106,43,
A,twist,2,phase->tier1,delta_auc_grouped_boot95,0.161723764708606,43,
A,twist,4,phase->routing,delta_auc_grouped_boot95,0.1774348886293312,78,
A,twist,4,tier1->routing,delta_auc_grouped_boot95,0.0126261073885096,78,
A,twist,4,tier1->tier1+routing,delta_auc_grouped_boot95,0.0477551689514559,78,
A,twist,4,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.1081227843691726,78,
A,twist,4,phase->tier1,delta_auc_grouped_boot95,0.1648087812408215,78,
A,whichpot,1,phase->routing,delta_auc_grouped_boot95,0.0049830053861523,1852,
A,whichpot,1,tier1->routing,delta_auc_grouped_boot95,-0.0013187114499174,1852,
A,whichpot,1,tier1->tier1+routing,delta_auc_grouped_boot95,-0.0003244179480497,1852,
A,whichpot,1,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,-0.0003759990443923,1852,
A,whichpot,1,phase->tier1,delta_auc_grouped_boot95,0.0063017168360698,1852,
A,whichpot,2,phase->routing,delta_auc_grouped_boot95,0.0106583789349247,2295,
A,whichpot,2,tier1->routing,delta_auc_grouped_boot95,-0.0006743649980481,2295,
A,whichpot,2,tier1->tier1+routing,delta_auc_grouped_boot95,0.0001976933104396,2295,
A,whichpot,2,tier1+routing_perm->tier1+routing,delta_auc_grouped_boot95,0.0001364786305573,2295,
A,whichpot,2,tier2->tier2+routing,delta_auc_grouped_boot95,-2.910206092754386e-05,2295,
A,whichpot,2,phase->tier1,delta_auc_grouped_boot95,0.0113327439329729,2295,
A,whichpot,4,phase->routing,delta_auc_grouped_boot95,0.0209144626372321,3192,
