dataset,snapshot,layer_group,view,flow,median_dispersion,mean_dispersion,candidates
fork_pilot_n32,episode0_q11,back,token_gram,1,0.0004071707953698933,0.00041385041549801826,32
fork_pilot_n32,episode0_q11,back,token_gram,2,0.00040559156332165003,0.00041002375655807555,32
fork_pilot_n32,episode0_q11,back,token_gram,3,0.00040752810309641063,0.00041369220707565546,32
fork_pilot_n32,episode0_q11,back,token_gram,4,0.0004214111249893904,0.0004261992871761322,32
fork_pilot_n32,episode0_q11,back,token_gram,5,0.00043780991109088063,0.00044061412336304784,32
fork_pilot_n32,episode0_q11,back,token_gram,6,0.0004370822571218014,0.0004395927826408297,32
fork_pilot_n32,episode0_q11,back,token_gram,7,0.00041868400876410306,0.00042384586413390934,32
fork_pilot_n32,episode0_q11,back,token_gram,8,0.00038905939436517656,0.00039560196455568075,32
fork_pilot_n32,episode0_q11,back,token_gram,9,0.00038830991252325475,0.00039402235415764153,32
fork_pilot_n32,episode0_q11,back,expert_load,0,0.004981640260666609,0.005101360846310854,32
fork_pilot_n32,episode0_q11,back,expert_load,1,0.00473832106217742,0.004809580277651548,32
fork_pilot_n32,episode0_q11,back,expert_load,2,0.0046295300126075745,0.0047034574672579765,32
fork_pilot_n32,episode0_q11,back,expert_load,3,0.004606612958014011,0.0046610902063548565,32
fork_pilot_n32,episode0_q11,back,expert_load,4,0.004586196504533291,0.004616082645952702,32
fork_pilot_n32,episode0_q11,back,expert_load,5,0.004569736775010824,0.004632244352251291,32
fork_pilot_n32,episode0_q11,back,expert_load,6,0.004543166607618332,0.0046327500604093075,32
fork_pilot_n32,episode0_q11,back,expert_load,7,0.004434619098901749,0.004506855271756649,32
fork_pilot_n32,episode0_q11,back,expert_load,8,0.00420039240270853,0.004251249134540558,32
fork_pilot_n32,episode0_q11,back,expert_load,9,0.004020617809146643,0.004044362343847752,32
fork_pilot_n32,episode0_q11,back,spectrum,0,0.0021868350449949503,0.0022477435413748026,32
fork_pilot_n32,episode0_q11,back,spectrum,1,0.0021303079556673765,0.002184238051995635,32
fork_pilot_n32,episode0_q11,back,spectrum,2,0.0021252138540148735,0.0021805220749229193,32
fork_pilot_n32,episode0_q11,back,spectrum,3,0.0020746246445924044,0.002119171665981412,32
fork_pilot_n32,episode0_q11,back,spectrum,4,0.0020617377012968063,0.002090014284476638,32
fork_pilot_n32,episode0_q11,back,spectrum,5,0.00208166497759521,0.0020988464821130037,32
fork_pilot_n32,episode0_q11,back,spectrum,6,0.0020605719182640314,0.0020911740139126778,32
fork_pilot_n32,episode0_q11,back,spectrum,7,0.002048275899142027,0.002079168101772666,32
fork_pilot_n32,episode0_q11,back,spectrum,8,0.0019021464977413416,0.001962903654202819,32
fork_pilot_n32,episode0_q11,back,spectrum,9,0.0018852847861126065,0.0019244560971856117,32
fork_pilot_n32,episode0_q12,all,edge_action,0,0.02529108338057995,0.02524743042886257,32
fork_pilot_n32,episode0_q12,all,edge_action,1,0.024683326482772827,0.024702798575162888,32
fork_pilot_n32,episode0_q12,all,edge_action,2,0.024625014513731003,0.024632375687360764,32
fork_pilot_n32,episode0_q12,all,edge_action,3,0.024715574458241463,0.024745548143982887,32
fork_pilot_n32,episode0_q12,all,edge_action,4,0.024741243571043015,0.024777350947260857,32
fork_pilot_n32,episode0_q12,all,edge_action,5,0.02469603717327118,0.0247255340218544,32
fork_pilot_n32,episode0_q12,all,edge_action,6,0.023993294686079025,0.02404596284031868,32
fork_pilot_n32,episode0_q12,all,edge_action,7,0.02256603166460991,0.022617029026150703,32
fork_pilot_n32,episode0_q12,all,edge_action,8,0.020459502935409546,0.020540686324238777,32
fork_pilot_n32,episode0_q12,all,edge_action,9,0.018961649388074875,0.01902962103486061,32
fork_pilot_n32,episode0_q12,all,edge_state,0,0.0006695293704979122,0.0006240616785362363,32
fork_pilot_n32,episode0_q12,all,edge_state,1,0.000692859583068639,0.0006375366938300431,32
fork_pilot_n32,episode0_q12,all,edge_state,2,0.0006741596153005958,0.0006162041681818664,32
fork_pilot_n32,episode0_q12,all,edge_state,3,0.0006868442287668586,0.0006318103987723589,32
fork_pilot_n32,episode0_q12,all,edge_state,4,0.0007036643801257014,0.0005886807339265943,32
fork_pilot_n32,episode0_q12,all,edge_state,5,0.0007036643801257014,0.0005783817614428699,32
fork_pilot_n32,episode0_q12,all,edge_state,6,0.0006948636728338897,0.000455643777968362,32
fork_pilot_n32,episode0_q12,all,edge_state,7,0.0,0.0002740345080383122,32
fork_pilot_n32,episode0_q12,all,edge_state,8,0.0,0.00016361684538424015,32
fork_pilot_n32,episode0_q12,all,edge_state,9,0.0007049269624985754,0.0005136540275998414,32
fork_pilot_n32,episode0_q12,all,token_gram,0,0.00116634217556566,0.00116593053098768,32
fork_pilot_n32,episode0_q12,all,token_gram,1,0.0011171132791787386,0.0011227192590013146,32
fork_pilot_n32,episode0_q12,all,token_gram,2,0.0011125336168333888,0.0011176589177921414,32
fork_pilot_n32,episode0_q12,all,token_gram,3,0.001151163363829255,0.0011540051782503724,32
fork_pilot_n32,episode0_q12,all,token_gram,4,0.0011698933085426688,0.001176878111436963,32
fork_pilot_n32,episode0_q12,all,token_gram,5,0.0012086929054930806,0.001213900395669043,32
fork_pilot_n32,episode0_q12,all,token_gram,6,0.0011980844428762794,0.0011981487041339278,32
fork_pilot_n32,episode0_q12,all,token_gram,7,0.0011434711050242186,0.001146946451626718,32
fork_pilot_n32,episode0_q12,all,token_gram,8,0.0010247677564620972,0.0010321277659386396,32
fork_pilot_n32,episode0_q12,all,token_gram,9,0.0009457144187763333,0.0009527818183414638,32
fork_pilot_n32,episode0_q12,all,expert_load,0,0.005874944385141134,0.005996265448629856,32
fork_pilot_n32,episode0_q12,all,expert_load,1,0.005650229286402464,0.005737371742725372,32
fork_pilot_n32,episode0_q12,all,expert_load,2,0.005552621558308601,0.005612058565020561,32
fork_pilot_n32,episode0_q12,all,expert_load,3,0.005559500306844711,0.005615513771772385,32
fork_pilot_n32,episode0_q12,all,expert_load,4,0.005675116553902626,0.005714592523872852,32
fork_pilot_n32,episode0_q12,all,expert_load,5,0.005816982593387365,0.0058784158900380135,32
fork_pilot_n32,episode0_q12,all,expert_load,6,0.005902884993702173,0.005997729487717152,32
fork_pilot_n32,episode0_q12,all,expert_load,7,0.00583040714263916,0.0058968160301446915,32
fork_pilot_n32,episode0_q12,all,expert_load,8,0.005599408410489559,0.005646355915814638,32
fork_pilot_n32,episode0_q12,all,expert_load,9,0.005489143077284098,0.005588289815932512,32
fork_pilot_n32,episode0_q12,all,spectrum,0,0.0027824423741549253,0.00279339705593884,32
fork_pilot_n32,episode0_q12,all,spectrum,1,0.0027403077110648155,0.0027419577818363905,32
fork_pilot_n32,episode0_q12,all,spectrum,2,0.002798217348754406,0.0028031400870531797,32
fork_pilot_n32,episode0_q12,all,spectrum,3,0.002845475450158119,0.0028606560081243515,32
fork_pilot_n32,episode0_q12,all,spectrum,4,0.0029343024361878633,0.0029614826198667288,32
fork_pilot_n32,episode0_q12,all,spectrum,5,0.0029967178124934435,0.0030220020562410355,32
fork_pilot_n32,episode0_q12,all,spectrum,6,0.002907997230067849,0.0029405085369944572,32
fork_pilot_n32,episode0_q12,all,spectrum,7,0.0026990764308720827,0.002712426707148552,32
fork_pilot_n32,episode0_q12,all,spectrum,8,0.0024020078126341105,0.0024569767992943525,32
fork_pilot_n32,episode0_q12,all,spectrum,9,0.0022870146203786135,0.0023249266669154167,32
fork_pilot_n32,episode0_q12,front,edge_action,0,0.030180159956216812,0.03010476380586624,32
fork_pilot_n32,episode0_q12,front,edge_action,1,0.029416345059871674,0.0293948445469141,32
fork_pilot_n32,episode0_q12,front,edge_action,2,0.0291559137403965,0.02914854697883129,32
fork_pilot_n32,episode0_q12,front,edge_action,3,0.02920975722372532,0.029185136780142784,32
fork_pilot_n32,episode0_q12,front,edge_action,4,0.029129136353731155,0.029155656695365906,32
fork_pilot_n32,episode0_q12,front,edge_action,5,0.02898142673075199,0.02897408977150917,32
fork_pilot_n32,episode0_q12,front,edge_action,6,0.027966223657131195,0.028049765154719353,32
fork_pilot_n32,episode0_q12,front,edge_action,7,0.026229485869407654,0.026338476687669754,32
fork_pilot_n32,episode0_q12,front,edge_action,8,0.02363465540111065,0.023732157424092293,32
fork_pilot_n32,episode0_q12,front,edge_action,9,0.02163786254823208,0.021714793518185616,32
fork_pilot_n32,episode0_q12,front,edge_state,0,0.00037876490387134254,0.0002912500349339098,32
fork_pilot_n32,episode0_q12,front,edge_state,1,0.00038007236435078084,0.0002917650854215026,32
fork_pilot_n32,episode0_q12,front,edge_state,2,0.00037876490387134254,0.0002382903767284006,32
fork_pilot_n32,episode0_q12,front,edge_state,3,0.00037876490387134254,0.0002479414688423276,32
fork_pilot_n32,episode0_q12,front,edge_state,4,0.00037876490387134254,0.00027258764021098614,32
fork_pilot_n32,episode0_q12,front,edge_state,5,0.00037876490387134254,0.0002509242040105164,32
fork_pilot_n32,episode0_q12,front,edge_state,6,0.00037876490387134254,0.00023185196914710104,32
fork_pilot_n32,episode0_q12,front,edge_state,7,0.0,0.00010744567407527938,32
fork_pilot_n32,episode0_q12,front,edge_state,8,0.0,8.552755753044039e-05,32
fork_pilot_n32,episode0_q12,front,edge_state,9,0.00037876490387134254,0.00025505194207653403,32
fork_pilot_n32,episode0_q12,front,token_gram,0,0.001581256277859211,0.001585626625455916,32
fork_pilot_n32,episode0_q12,front,token_gram,1,0.0015105047496035695,0.0015240756329149008,32
fork_pilot_n32,episode0_q12,front,token_gram,2,0.0015003065345808864,0.001511744107119739,32
fork_pilot_n32,episode0_q12,front,token_gram,3,0.0015511440578848124,0.0015579144237563014,32
fork_pilot_n32,episode0_q12,front,token_gram,4,0.0015739385271444917,0.0015824035508558154,32
fork_pilot_n32,episode0_q12,front,token_gram,5,0.0016204887069761753,0.0016236379742622375,32
fork_pilot_n32,episode0_q12,front,token_gram,6,0.001604464021511376,0.0015982957556843758,32
fork_pilot_n32,episode0_q12,front,token_gram,7,0.0015277847414836287,0.001541288336738944,32
fork_pilot_n32,episode0_q12,front,token_gram,8,0.001379705499857664,0.0013881269842386246,32
fork_pilot_n32,episode0_q12,front,token_gram,9,0.0012519104639068246,0.0012599610490724444,32
fork_pilot_n32,episode0_q12,front,expert_load,0,0.00653103506192565,0.00664456095546484,32
fork_pilot_n32,episode0_q12,front,expert_load,1,0.006163505371659994,0.0062714070081710815,32
fork_pilot_n32,episode0_q12,front,expert_load,2,0.005951073486357927,0.006014690268784761,32
fork_pilot_n32,episode0_q12,front,expert_load,3,0.005856465548276901,0.0059172664768993855,32
fork_pilot_n32,episode0_q12,front,expert_load,4,0.00594175374135375,0.005961863789707422,32
fork_pilot_n32,episode0_q12,front,expert_load,5,0.0060346233658492565,0.00608866149559617,32
fork_pilot_n32,episode0_q12,front,expert_load,6,0.006274381652474403,0.0062510366551578045,32
fork_pilot_n32,episode0_q12,front,expert_load,7,0.006313347723335028,0.0063186525367200375,32
fork_pilot_n32,episode0_q12,front,expert_load,8,0.006105452310293913,0.006139477714896202,32
fork_pilot_n32,episode0_q12,front,expert_load,9,0.0062068128027021885,0.006287922617048025,32
fork_pilot_n32,episode0_q12,front,spectrum,0,0.003082187846302986,0.003103555180132389,32
fork_pilot_n32,episode0_q12,front,spectrum,1,0.003052478889003396,0.0030629243701696396,32
fork_pilot_n32,episode0_q12,front,spectrum,2,0.003125531831756234,0.0031736071687191725,32
fork_pilot_n32,episode0_q12,front,spectrum,3,0.0031689992174506187,0.0032202238216996193,32
fork_pilot_n32,episode0_q12,front,spectrum,4,0.003258024575188756,0.0033003848511725664,32
fork_pilot_n32,episode0_q12,front,spectrum,5,0.003237862139940262,0.0032770000398159027,32
fork_pilot_n32,episode0_q12,front,spectrum,6,0.0030923341400921345,0.003098416607826948,32
fork_pilot_n32,episode0_q12,front,spectrum,7,0.002842695452272892,0.0028821418527513742,32
fork_pilot_n32,episode0_q12,front,spectrum,8,0.002577652223408222,0.002608472714200616,32
fork_pilot_n32,episode0_q12,front,spectrum,9,0.0024059349671006203,0.0024188982788473368,32
fork_pilot_n32,episode0_q12,back,edge_action,0,0.019165199249982834,0.019188368692994118,32
fork_pilot_n32,episode0_q12,back,edge_action,1,0.018901290372014046,0.01886869966983795,32
fork_pilot_n32,episode0_q12,back,edge_action,2,0.019081072881817818,0.0190639179199934,32
fork_pilot_n32,episode0_q12,back,edge_action,3,0.01930047757923603,0.01929994486272335,32
fork_pilot_n32,episode0_q12,back,edge_action,4,0.019418124109506607,0.019425295293331146,32
fork_pilot_n32,episode0_q12,back,edge_action,5,0.01954049803316593,0.019564609974622726,32
fork_pilot_n32,episode0_q12,back,edge_action,6,0.019200248643755913,0.01921398751437664,32
fork_pilot_n32,episode0_q12,back,edge_action,7,0.01810922659933567,0.01813668943941593,32
fork_pilot_n32,episode0_q12,back,edge_action,8,0.016682088375091553,0.016741346567869186,32
fork_pilot_n32,episode0_q12,back,edge_action,9,0.015812352299690247,0.01588626392185688,32
fork_pilot_n32,episode0_q12,back,edge_state,0,0.0008668568916618824,0.0008086632587946951,32
fork_pilot_n32,episode0_q12,back,edge_state,1,0.0009031349327415228,0.0008301296038553119,32
fork_pilot_n32,episode0_q12,back,edge_state,2,0.0008929872419685125,0.0008148705819621682,32
fork_pilot_n32,episode0_q12,back,edge_state,3,0.0009059190633706748,0.0008359932107850909,32
fork_pilot_n32,episode0_q12,back,edge_state,4,0.0009141286136582494,0.0007743185851722956,32
fork_pilot_n32,episode0_q12,back,edge_state,5,0.0009202320943586528,0.0007665404700674117,32
fork_pilot_n32,episode0_q12,back,edge_state,6,0.0009062087046913803,0.0005967990146018565,32
fork_pilot_n32,episode0_q12,back,edge_state,7,0.0,0.00036663745413534343,32
fork_pilot_n32,episode0_q12,back,edge_state,8,0.0,0.00021458452101796865,32
fork_pilot_n32,episode0_q12,back,edge_state,9,0.0009202320943586528,0.0006729151355102658,32
fork_pilot_n32,episode0_q12,back,token_gram,0,0.00044747296487912536,0.00044913002057000995,32
fork_pilot_n32,episode0_q12,back,token_gram,1,0.00044138377415947616,0.0004419725155457854,32
fork_pilot_n32,episode0_q12,back,token_gram,2,0.0004591733741108328,0.00045799530926160514,32
fork_pilot_n32,episode0_q12,back,token_gram,3,0.000483243988128379,0.0004822919436264783,32
fork_pilot_n32,episode0_q12,back,token_gram,4,0.0005112605285830796,0.0005115731037221849,32
fork_pilot_n32,episode0_q12,back,token_gram,5,0.0005318603361956775,0.0005507674650289118,32
fork_pilot_n32,episode0_q12,back,token_gram,6,0.0005266889929771423,0.0005528297042474151,32
fork_pilot_n32,episode0_q12,back,token_gram,7,0.00048820392112247646,0.0004975388292223215,32
fork_pilot_n32,episode0_q12,back,token_gram,8,0.0004429705732036382,0.00044579533278010786,32
fork_pilot_n32,episode0_q12,back,token_gram,9,0.00046865653712302446,0.0004715689574368298,32
fork_pilot_n32,episode0_q12,back,expert_load,0,0.005220446269959211,0.005248613189905882,32
fork_pilot_n32,episode0_q12,back,expert_load,1,0.005091574043035507,0.005127999000251293,32
fork_pilot_n32,episode0_q12,back,expert_load,2,0.005094460677355528,0.005155756138265133,32
fork_pilot_n32,episode0_q12,back,expert_load,3,0.005189860239624977,0.00526876887306571,32
fork_pilot_n32,episode0_q12,back,expert_load,4,0.005323410499840975,0.005420873872935772,32
fork_pilot_n32,episode0_q12,back,expert_load,5,0.00548029039055109,0.00561519293114543,32
fork_pilot_n32,episode0_q12,back,expert_load,6,0.005506655666977167,0.005680947098881006,32
fork_pilot_n32,episode0_q12,back,expert_load,7,0.00526676420122385,0.005394500680267811,32
fork_pilot_n32,episode0_q12,back,expert_load,8,0.00499765295535326,0.005067364778369665,32
fork_pilot_n32,episode0_q12,back,expert_load,9,0.0047040474601089954,0.0047517940402030945,32
fork_pilot_n32,episode0_q12,back,spectrum,0,0.002369541674852371,0.0024092893581837416,32
fork_pilot_n32,episode0_q12,back,spectrum,1,0.002316761063411832,0.002345363376662135,32
fork_pilot_n32,episode0_q12,back,spectrum,2,0.002334052696824074,0.0023420623037964106,32
fork_pilot_n32,episode0_q12,back,spectrum,3,0.0023886070121079683,0.0024147336371243,32
fork_pilot_n32,episode0_q12,back,spectrum,4,0.002477829111739993,0.002537692431360483,32
fork_pilot_n32,episode0_q12,back,spectrum,5,0.002636962104588747,0.0026957872323691845,32
fork_pilot_n32,episode0_q12,back,spectrum,6,0.002668175147846341,0.002728524385020137,32
fork_pilot_n32,episode0_q12,back,spectrum,7,0.0024580166209489107,0.0025004325434565544,32
fork_pilot_n32,episode0_q12,back,spectrum,8,0.0021643529180437326,0.002268503187224269,32
fork_pilot_n32,episode0_q12,back,spectrum,9,0.0021332798060029745,0.0022026081569492817,32
fork_pilot_n32,episode0_q6,all,edge_action,0,0.024326888844370842,0.024492140859365463,32
fork_pilot_n32,episode0_q6,all,edge_action,1,0.02363976463675499,0.023792149499058723,32
fork_pilot_n32,episode0_q6,all,edge_action,2,0.023390499874949455,0.023547586053609848,32
fork_pilot_n32,episode0_q6,all,edge_action,3,0.02330899052321911,0.023470478132367134,32
fork_pilot_n32,episode0_q6,all,edge_action,4,0.02316027507185936,0.023313941434025764,32
fork_pilot_n32,episode0_q6,all,edge_action,5,0.02295958250761032,0.023072417825460434,32
fork_pilot_n32,episode0_q6,all,edge_action,6,0.022249946370720863,0.022377805784344673,32
fork_pilot_n32,episode0_q6,all,edge_action,7,0.02075638622045517,0.02082829922437668,32
fork_pilot_n32,episode0_q6,all,edge_action,8,0.018350448459386826,0.01847901940345764,32
fork_pilot_n32,episode0_q6,all,edge_action,9,0.01664780266582966,0.016701992601156235,32
fork_pilot_n32,episode0_q6,all,edge_state,0,0.0007921317010186613,0.0007632030756212771,32
fork_pilot_n32,episode0_q6,all,edge_state,1,0.0007865146617405117,0.0007154624327085912,32
fork_pilot_n32,episode0_q6,all,edge_state,2,0.000820809043943882,0.0007392306579276919,32
fork_pilot_n32,episode0_q6,all,edge_state,3,0.0008045501890592277,0.0007444205693900585,32
fork_pilot_n32,episode0_q6,all,edge_state,4,0.0007609379244968295,0.0006755899521522224,32
fork_pilot_n32,episode0_q6,all,edge_state,5,0.0007583489059470594,0.000658976030535996,32
fork_pilot_n32,episode0_q6,all,edge_state,6,0.0007238771067932248,0.0006034441175870597,32
fork_pilot_n32,episode0_q6,all,edge_state,7,0.0007783215842209756,0.0006775271031074226,32
fork_pilot_n32,episode0_q6,all,edge_state,8,0.0007298234268091619,0.0006440590368583798,32
fork_pilot_n32,episode0_q6,all,edge_state,9,0.0007636627997271717,0.0007206985028460622,32
fork_pilot_n32,episode0_q6,all,token_gram,0,0.001513709663413465,0.0015313375042751431,32
fork_pilot_n32,episode0_q6,all,token_gram,1,0.001438929233700037,0.0014486630680039525,32
fork_pilot_n32,episode0_q6,all,token_gram,2,0.0014120806008577347,0.0014193045208230615,32
fork_pilot_n32,episode0_q6,all,token_gram,3,0.0014115971280261874,0.0014172152150422335,32
fork_pilot_n32,episode0_q6,all,token_gram,4,0.001399329979903996,0.0014038037043064833,32
fork_pilot_n32,episode0_q6,all,token_gram,5,0.0014111975906416774,0.0014223081525415182,32
fork_pilot_n32,episode0_q6,all,token_gram,6,0.0013815532438457012,0.001397937536239624,32
fork_pilot_n32,episode0_q6,all,token_gram,7,0.00130455510225147,0.001320177922025323,32
fork_pilot_n32,episode0_q6,all,token_gram,8,0.00116498745046556,0.0011790288845077157,32
fork_pilot_n32,episode0_q6,all,token_gram,9,0.0010473579168319702,0.0010533995227888227,32
fork_pilot_n32,episode0_q6,all,expert_load,0,0.005917697679251432,0.006002789828926325,32
fork_pilot_n32,episode0_q6,all,expert_load,1,0.00560265127569437,0.0056574782356619835,32
fork_pilot_n32,episode0_q6,all,expert_load,2,0.005355325993150473,0.005416940897703171,32
fork_pilot_n32,episode0_q6,all,expert_load,3,0.005222299601882696,0.005288869608193636,32
fork_pilot_n32,episode0_q6,all,expert_load,4,0.00515953591093421,0.005226170644164085,32
fork_pilot_n32,episode0_q6,all,expert_load,5,0.005206609610468149,0.005256687756627798,32
fork_pilot_n32,episode0_q6,all,expert_load,6,0.005268453620374203,0.005323424004018307,32
fork_pilot_n32,episode0_q6,all,expert_load,7,0.005175566300749779,0.005260813049972057,32
fork_pilot_n32,episode0_q6,all,expert_load,8,0.005017526913434267,0.005085098557174206,32
fork_pilot_n32,episode0_q6,all,expert_load,9,0.0049272095784544945,0.004953930154442787,32
fork_pilot_n32,episode0_q6,all,spectrum,0,0.0028690039180219173,0.0029192506335675716,32
fork_pilot_n32,episode0_q6,all,spectrum,1,0.002766943769529462,0.00281354459002614,32
fork_pilot_n32,episode0_q6,all,spectrum,2,0.002740658586844802,0.0027938580606132746,32
fork_pilot_n32,episode0_q6,all,spectrum,3,0.00274466909468174,0.002794522326439619,32
fork_pilot_n32,episode0_q6,all,spectrum,4,0.002756318775936961,0.0028015447314828634,32
fork_pilot_n32,episode0_q6,all,spectrum,5,0.0027924776077270508,0.002834971761330962,32
fork_pilot_n32,episode0_q6,all,spectrum,6,0.002795238746330142,0.0028500021435320377,32
fork_pilot_n32,episode0_q6,all,spectrum,7,0.00282485643401742,0.0028492179699242115,32
fork_pilot_n32,episode0_q6,all,spectrum,8,0.0025899105239659548,0.0026207214687019587,32
fork_pilot_n32,episode0_q6,all,spectrum,9,0.002255653031170368,0.0022885159123688936,32
fork_pilot_n32,episode0_q6,front,edge_action,0,0.029458681121468544,0.029646538197994232,32
fork_pilot_n32,episode0_q6,front,edge_action,1,0.028621600940823555,0.028833851218223572,32
fork_pilot_n32,episode0_q6,front,edge_action,2,0.02829570509493351,0.02852306328713894,32
fork_pilot_n32,episode0_q6,front,edge_action,3,0.028202341869473457,0.02841975726187229,32
fork_pilot_n32,episode0_q6,front,edge_action,4,0.02804594114422798,0.028234414756298065,32
fork_pilot_n32,episode0_q6,front,edge_action,5,0.02773871459066868,0.0278867706656456,32
fork_pilot_n32,episode0_q6,front,edge_action,6,0.026739012449979782,0.026886235922574997,32
fork_pilot_n32,episode0_q6,front,edge_action,7,0.024678286164999008,0.024741360917687416,32
fork_pilot_n32,episode0_q6,front,edge_action,8,0.02146192640066147,0.02155439555644989,32
fork_pilot_n32,episode0_q6,front,edge_action,9,0.019260969012975693,0.01928044483065605,32
fork_pilot_n32,episode0_q6,front,edge_state,0,0.00048303246148861945,0.0004500818613450974,32
fork_pilot_n32,episode0_q6,front,edge_state,1,0.00046634982572868466,0.000405564671382308,32
fork_pilot_n32,episode0_q6,front,edge_state,2,0.0004728046478703618,0.00040784693555906415,32
fork_pilot_n32,episode0_q6,front,edge_state,3,0.0004728046478703618,0.00036780661321245134,32
fork_pilot_n32,episode0_q6,front,edge_state,4,0.00041702252929098904,0.00033215744770132005,32
fork_pilot_n32,episode0_q6,front,edge_state,5,0.00044402285129763186,0.0003532448608893901,32
fork_pilot_n32,episode0_q6,front,edge_state,6,0.00041702252929098904,0.00034736012457869947,32
fork_pilot_n32,episode0_q6,front,edge_state,7,0.0004728046478703618,0.0003867803025059402,32
fork_pilot_n32,episode0_q6,front,edge_state,8,0.0004728046478703618,0.0003960859321523458,32
fork_pilot_n32,episode0_q6,front,edge_state,9,0.0004728046478703618,0.00042335427133366466,32
fork_pilot_n32,episode0_q6,front,token_gram,0,0.002090407069772482,0.002120749093592167,32
fork_pilot_n32,episode0_q6,front,token_gram,1,0.0019863517954945564,0.002003858331590891,32
fork_pilot_n32,episode0_q6,front,token_gram,2,0.001946690259501338,0.001958205597475171,32
fork_pilot_n32,episode0_q6,front,token_gram,3,0.001942192786373198,0.0019509288249537349,32
fork_pilot_n32,episode0_q6,front,token_gram,4,0.0019193774787709117,0.0019238259410485625,32
fork_pilot_n32,episode0_q6,front,token_gram,5,0.0019240956753492355,0.001938039087690413,32
fork_pilot_n32,episode0_q6,front,token_gram,6,0.0018644498195499182,0.001887524384073913,32
fork_pilot_n32,episode0_q6,front,token_gram,7,0.0017385866958647966,0.0017636542906984687,32
fork_pilot_n32,episode0_q6,front,token_gram,8,0.0015527469804510474,0.0015711067244410515,32
fork_pilot_n32,episode0_q6,front,token_gram,9,0.001420467859134078,0.0014347328105941415,32
fork_pilot_n32,episode0_q6,front,expert_load,0,0.006789027247577906,0.0068897344172000885,32
fork_pilot_n32,episode0_q6,front,expert_load,1,0.006367339286953211,0.006448341533541679,32
fork_pilot_n32,episode0_q6,front,expert_load,2,0.006011657882481813,0.006078005768358707,32
fork_pilot_n32,episode0_q6,front,expert_load,3,0.005850629881024361,0.005900670308619738,32
fork_pilot_n32,episode0_q6,front,expert_load,4,0.005727945361286402,0.005803683772683144,32
fork_pilot_n32,episode0_q6,front,expert_load,5,0.0057963174767792225,0.005851584952324629,32
fork_pilot_n32,episode0_q6,front,expert_load,6,0.005865598097443581,0.005916637368500233,32
fork_pilot_n32,episode0_q6,front,expert_load,7,0.005767169874161482,0.005867599509656429,32
fork_pilot_n32,episode0_q6,front,expert_load,8,0.005514970514923334,0.005648590624332428,32
fork_pilot_n32,episode0_q6,front,expert_load,9,0.005582884885370731,0.005666837561875582,32
fork_pilot_n32,episode0_q6,front,spectrum,0,0.003243064507842064,0.0033291063737124205,32
fork_pilot_n32,episode0_q6,front,spectrum,1,0.0031610075384378433,0.0032198696862906218,32
fork_pilot_n32,episode0_q6,front,spectrum,2,0.0031250277534127235,0.0031934145372360945,32
fork_pilot_n32,episode0_q6,front,spectrum,3,0.0031207618303596973,0.0032195867970585823,32
fork_pilot_n32,episode0_q6,front,spectrum,4,0.003144427901133895,0.003217326942831278,32
fork_pilot_n32,episode0_q6,front,spectrum,5,0.003143093315884471,0.003202768974006176,32
fork_pilot_n32,episode0_q6,front,spectrum,6,0.0030285122338682413,0.0031040196772664785,32
fork_pilot_n32,episode0_q6,front,spectrum,7,0.0029573997016996145,0.0030201661866158247,32
fork_pilot_n32,episode0_q6,front,spectrum,8,0.0027381994295865297,0.0027624573558568954,32
fork_pilot_n32,episode0_q6,front,spectrum,9,0.002520450158044696,0.0025710356421768665,32
fork_pilot_n32,episode0_q6,back,edge_action,0,0.017799317836761475,0.0178983137011528,32
fork_pilot_n32,episode0_q6,back,edge_action,1,0.01725279726088047,0.017329175025224686,32
fork_pilot_n32,episode0_q6,back,edge_action,2,0.017118209972977638,0.017174554988741875,32
fork_pilot_n32,episode0_q6,back,edge_action,3,0.017060954123735428,0.017135577276349068,32
fork_pilot_n32,episode0_q6,back,edge_action,4,0.01696208119392395,0.017014387995004654,32
fork_pilot_n32,episode0_q6,back,edge_action,5,0.016851307824254036,0.01692921482026577,32
fork_pilot_n32,episode0_q6,back,edge_action,6,0.01659112609922886,0.016680045053362846,32
fork_pilot_n32,episode0_q6,back,edge_action,7,0.015894172713160515,0.015970682725310326,32
fork_pilot_n32,episode0_q6,back,edge_action,8,0.01462696772068739,0.01476123183965683,32
fork_pilot_n32,episode0_q6,back,edge_action,9,0.013544204644858837,0.013632956892251968,32
fork_pilot_n32,episode0_q6,back,edge_state,0,0.0010007695527747273,0.0009645514073781669,32
fork_pilot_n32,episode0_q6,back,edge_state,1,0.0010019877227023244,0.0009123668423853815,32
fork_pilot_n32,episode0_q6,back,edge_state,2,0.0010260901181027293,0.000943823135457933,32
fork_pilot_n32,episode0_q6,back,edge_state,3,0.0010223656427115202,0.0009675854234956205,32
fork_pilot_n32,episode0_q6,back,edge_state,4,0.000992041197605431,0.0008787222323007882,32
fork_pilot_n32,episode0_q6,back,edge_state,5,0.0009349294123239815,0.00084682711167261,32
fork_pilot_n32,episode0_q6,back,edge_state,6,0.0009272987372241914,0.0007672446663491428,32
fork_pilot_n32,episode0_q6,back,edge_state,7,0.0010015732841566205,0.0008623871253803372,32
fork_pilot_n32,episode0_q6,back,edge_state,8,0.0008981112041510642,0.0008053837227635086,32
