dataset,snapshot,layer_group,view,d0,d9,ratio_d9_d0,log_slope,declining_transition_fraction,candidates
rolling_star_k16,worker2_snapshot001,back,expert_load,0.005741528235375881,0.004662203136831522,0.8120143184363007,-0.017508000893322433,0.7777777777777778,16
rolling_star_k16,worker2_snapshot001,back,spectrum,0.0026674040127545595,0.0023601623252034187,0.8848162160355078,-0.015587637818072906,0.7777777777777778,16
rolling_star_k16,worker2_snapshot002,all,edge_action,0.02986503578722477,0.01819523237645626,0.6092486379755002,-0.05613762711174467,1.0,16
rolling_star_k16,worker2_snapshot002,all,edge_state,0.0002505547017790377,0.00020777697500307113,0.8292679144624796,-0.345864210382924,0.4444444444444444,16
rolling_star_k16,worker2_snapshot002,all,token_gram,0.001888276427052915,0.0011217141291126609,0.5940412712048474,-0.05741662414558402,0.8888888888888888,16
rolling_star_k16,worker2_snapshot002,all,expert_load,0.0075979637913405895,0.005644207354635,0.7428578905663793,-0.029438184681812772,1.0,16
rolling_star_k16,worker2_snapshot002,all,spectrum,0.0034938177559524775,0.0024192696437239647,0.6924429986659187,-0.03764383940493672,0.7777777777777778,16
rolling_star_k16,worker2_snapshot002,front,edge_action,0.0374368391931057,0.019897162914276123,0.5314861869519248,-0.0702608471107029,1.0,16
rolling_star_k16,worker2_snapshot002,front,edge_state,0.0,0.0,0.0,-3.1839578196829654e-16,0.0,16
rolling_star_k16,worker2_snapshot002,front,token_gram,0.0026279515586793423,0.0014638676075264812,0.5570375156618705,-0.06311767948016506,0.8888888888888888,16
rolling_star_k16,worker2_snapshot002,front,expert_load,0.009119938127696514,0.006027653347700834,0.6609313860798396,-0.04398873909907616,1.0,16
rolling_star_k16,worker2_snapshot002,front,spectrum,0.004351782146841288,0.0023158243857324123,0.5321554038299776,-0.06397017994973173,0.7777777777777778,16
rolling_star_k16,worker2_snapshot002,back,edge_action,0.01899479702115059,0.016353707760572433,0.860957226463788,-0.016795850301324772,0.8888888888888888,16
rolling_star_k16,worker2_snapshot002,back,edge_state,0.00035434000892564654,0.00029383989749476314,0.8292597225633119,-0.3521662833773201,0.4444444444444444,16
rolling_star_k16,worker2_snapshot002,back,token_gram,0.00045559866703115404,0.0005553481169044971,1.2189414875231015,0.022269963655542596,0.2222222222222222,16
rolling_star_k16,worker2_snapshot002,back,expert_load,0.005567303858697414,0.0049422080628573895,0.8877201942438473,-0.00887294186325301,0.6666666666666666,16
rolling_star_k16,worker2_snapshot002,back,spectrum,0.0023115938529372215,0.002421292709186673,1.047455938728191,0.008142818682664065,0.3333333333333333,16
rolling_star_k16,worker2_snapshot003,all,edge_action,0.030935771763324738,0.019109677523374557,0.6177210534643793,-0.05285074104757804,0.8888888888888888,16
rolling_star_k16,worker2_snapshot003,all,edge_state,0.0010728072375059128,0.0,0.0,-1.1389053954036625,0.5555555555555556,16
rolling_star_k16,worker2_snapshot003,all,token_gram,0.0017593858065083623,0.0009730853489600122,0.553082413965346,-0.06450028564324956,0.8888888888888888,16
rolling_star_k16,worker2_snapshot003,all,expert_load,0.007706352975219488,0.005530188325792551,0.7176142000730305,-0.03203527960117091,0.8888888888888888,16
rolling_star_k16,worker2_snapshot003,all,spectrum,0.003108319127932191,0.00235006189905107,0.7560555407367224,-0.028799080479807997,0.7777777777777778,16
rolling_star_k16,worker2_snapshot003,front,edge_action,0.03889122232794762,0.020494764670729637,0.5269766143606625,-0.0682057040173784,1.0,16
rolling_star_k16,worker2_snapshot003,front,edge_state,7.276862015714869e-05,0.0,0.0,-1.9608870258715436,0.3333333333333333,16
rolling_star_k16,worker2_snapshot003,front,token_gram,0.0024547961074858904,0.00129211088642478,0.5263617953786439,-0.06883371350533524,0.8888888888888888,16
rolling_star_k16,worker2_snapshot003,front,expert_load,0.009241434745490551,0.005928200203925371,0.6414805024531602,-0.04684446146713441,1.0,16
rolling_star_k16,worker2_snapshot003,front,spectrum,0.0037010263185948133,0.0025648348964750767,0.6930063921968758,-0.036898895247142044,0.6666666666666666,16
rolling_star_k16,worker2_snapshot003,back,edge_action,0.020214075222611427,0.01754153147339821,0.8677879784367422,-0.01663225502810142,1.0,16
rolling_star_k16,worker2_snapshot003,back,edge_state,0.0009486193885095417,0.0,0.0,-1.1420606770410808,0.5555555555555556,16
rolling_star_k16,worker2_snapshot003,back,token_gram,0.0004756788839586079,0.00047758183791302145,1.004000501217496,-0.0005163538925001323,0.5555555555555556,16
rolling_star_k16,worker2_snapshot003,back,expert_load,0.005850091110914946,0.005043420009315014,0.8621096515753633,-0.009246669055141682,0.6666666666666666,16
rolling_star_k16,worker2_snapshot003,back,spectrum,0.0023362140636891127,0.0020415347535163164,0.873864593680483,-0.015594683011947311,0.7777777777777778,16
rolling_star_k16,worker2_snapshot004,all,edge_action,0.029734592884778976,0.018453046679496765,0.6205918726044778,-0.054202348103584375,1.0,16
rolling_star_k16,worker2_snapshot004,all,edge_state,0.0006401549326255918,0.0,0.0,-1.088820763457882,0.4444444444444444,16
rolling_star_k16,worker2_snapshot004,all,token_gram,0.0018521774327382445,0.000997222145088017,0.538405299331248,-0.06925145850304497,0.8888888888888888,16
rolling_star_k16,worker2_snapshot004,all,expert_load,0.007207201328128576,0.005532450508326292,0.7676281342015527,-0.025852184453596518,1.0,16
rolling_star_k16,worker2_snapshot004,all,spectrum,0.0036432158667594194,0.0024728490971028805,0.6787544816284627,-0.04464202315805415,0.7777777777777778,16
rolling_star_k16,worker2_snapshot004,front,edge_action,0.037460021674633026,0.0193453561514616,0.5164267207181512,-0.07237751243218997,1.0,16
rolling_star_k16,worker2_snapshot004,front,edge_state,0.0002859655942302197,0.0,0.0,-1.0866733533747306,0.2222222222222222,16
rolling_star_k16,worker2_snapshot004,front,token_gram,0.0025810953229665756,0.0012925835326313972,0.5007887624800194,-0.07706243397639148,0.8888888888888888,16
rolling_star_k16,worker2_snapshot004,front,expert_load,0.008926557376980782,0.005932345055043697,0.6645725563072767,-0.04327957951306999,1.0,16
rolling_star_k16,worker2_snapshot004,front,spectrum,0.004496472887694836,0.002375915879383683,0.5283954643395441,-0.07405324422737598,0.8888888888888888,16
rolling_star_k16,worker2_snapshot004,back,edge_action,0.01917710341513157,0.017389846965670586,0.9068025858352122,-0.011770801654781171,0.5555555555555556,16
rolling_star_k16,worker2_snapshot004,back,edge_state,0.0008748435066081583,0.0,0.0,-1.1061291267015805,0.4444444444444444,16
rolling_star_k16,worker2_snapshot004,back,token_gram,0.00045793195022270083,0.0005676479777321219,1.239590243607296,0.024903400819256422,0.2222222222222222,16
rolling_star_k16,worker2_snapshot004,back,expert_load,0.00511360727250576,0.005041333381086588,0.9858663586060341,0.005793243805940281,0.4444444444444444,16
rolling_star_k16,worker2_snapshot004,back,spectrum,0.0024482300505042076,0.002495372900739312,1.0192558906894373,0.0058989307662938644,0.4444444444444444,16
rolling_star_k16,worker3_snapshot000,all,edge_action,0.031289298087358475,0.02179797738790512,0.6966592004411871,-0.03706161244048955,0.7777777777777778,16
rolling_star_k16,worker3_snapshot000,all,edge_state,0.000619629630818963,0.0,0.0,-2.5370185822678084,0.3333333333333333,16
rolling_star_k16,worker3_snapshot000,all,token_gram,0.001652683480642736,0.0010226176818832755,0.6187619673463275,-0.05028318652087192,1.0,16
rolling_star_k16,worker3_snapshot000,all,expert_load,0.007774797733873129,0.006813014391809702,0.8762947442512693,-0.012535245237161478,0.6666666666666666,16
rolling_star_k16,worker3_snapshot000,all,spectrum,0.0032337543088942766,0.0026581513229757547,0.8220016331063386,-0.020861824288368705,0.6666666666666666,16
rolling_star_k16,worker3_snapshot000,front,edge_action,0.03897838667035103,0.02442248724400997,0.626564856328109,-0.046633713636452724,0.8888888888888888,16
rolling_star_k16,worker3_snapshot000,front,edge_state,0.0,0.0,0.0,-3.1839578196829654e-16,0.0,16
rolling_star_k16,worker3_snapshot000,front,token_gram,0.0022859168238937855,0.0013170114252716303,0.5761414464014746,-0.05730731822404622,1.0,16
rolling_star_k16,worker3_snapshot000,front,expert_load,0.009277177974581718,0.007374927867203951,0.7949537981712015,-0.02369453935887946,1.0,16
rolling_star_k16,worker3_snapshot000,front,spectrum,0.003911747131496668,0.0029128200840204954,0.744634043588095,-0.031247480363988406,0.5555555555555556,16
rolling_star_k16,worker3_snapshot000,back,edge_action,0.021050039678812027,0.018656928092241287,0.8863132030587318,-0.014456281043215531,0.8888888888888888,16
rolling_star_k16,worker3_snapshot000,back,edge_state,0.0008647305076010525,0.0,0.0,-2.580404107347918,0.3333333333333333,16
rolling_star_k16,worker3_snapshot000,back,token_gram,0.00048418145161122084,0.0005996967083774507,1.238578442816897,0.021697352822812828,0.1111111111111111,16
rolling_star_k16,worker3_snapshot000,back,expert_load,0.005871159490197897,0.00616711750626564,1.050408784936239,0.01198055015090281,0.4444444444444444,16
rolling_star_k16,worker3_snapshot000,back,spectrum,0.0023468639701604843,0.002334559103474021,0.9947568896864432,0.0012809626207305532,0.6666666666666666,16
rolling_star_k16,worker3_snapshot001,all,edge_action,0.03056039661169052,0.019585268571972847,0.640870889891551,-0.04765579220444339,1.0,16
rolling_star_k16,worker3_snapshot001,all,edge_state,0.0005464954883791506,0.0005743849324062467,1.0510332557544313,-0.006491305608994595,0.6666666666666666,16
rolling_star_k16,worker3_snapshot001,all,token_gram,0.0013509492855519056,0.0009024499449878931,0.6680117119416615,-0.044102822883429,0.8888888888888888,16
rolling_star_k16,worker3_snapshot001,all,expert_load,0.007250536233186722,0.005513425916433334,0.7604162973764078,-0.023758800161860712,0.8888888888888888,16
rolling_star_k16,worker3_snapshot001,all,spectrum,0.003768316935747862,0.0024276855401694775,0.6442360293900486,-0.047056958138281126,1.0,16
rolling_star_k16,worker3_snapshot001,front,edge_action,0.03797364607453346,0.021902302280068398,0.5767763842607911,-0.05723489442608574,1.0,16
rolling_star_k16,worker3_snapshot001,front,edge_state,0.000261370005318895,0.00012033208622597158,0.4603898067001054,-0.6731293228221872,0.5555555555555556,16
rolling_star_k16,worker3_snapshot001,front,token_gram,0.001855149632319808,0.0011223391629755497,0.6049857884358896,-0.053994949382102544,0.8888888888888888,16
rolling_star_k16,worker3_snapshot001,front,expert_load,0.008561947382986546,0.00610623974353075,0.7131835165986263,-0.03218540293595315,1.0,16
rolling_star_k16,worker3_snapshot001,front,spectrum,0.004805975593626499,0.0026153239887207747,0.5441817041661878,-0.06352881454424311,0.8888888888888888,16
rolling_star_k16,worker3_snapshot001,back,edge_action,0.020221978425979614,0.016999272629618645,0.8406335063526381,-0.019522780066910127,0.8888888888888888,16
rolling_star_k16,worker3_snapshot001,back,edge_state,0.000725616526324302,0.0008123039151541889,1.1194672195091977,7.981476853025494e-06,0.6666666666666666,16
rolling_star_k16,worker3_snapshot001,back,token_gram,0.0004586684808600694,0.000596144120208919,1.2997276793274808,0.035435908269567606,0.2222222222222222,16
rolling_star_k16,worker3_snapshot001,back,expert_load,0.005546938627958298,0.004700075834989548,0.8473278956611674,-0.009369371394430542,0.6666666666666666,16
rolling_star_k16,worker3_snapshot001,back,spectrum,0.002438412979245186,0.002226018812507391,0.9128965566761617,-0.010128075069286053,0.5555555555555556,16
rolling_star_k16,worker3_snapshot002,all,edge_action,0.029527142643928528,0.019214194267988205,0.6507298894340897,-0.04833979347544912,1.0,16
rolling_star_k16,worker3_snapshot002,all,edge_state,0.0006326138391159475,0.0,0.0,-1.1154694024938465,0.6666666666666666,16
rolling_star_k16,worker3_snapshot002,all,token_gram,0.0014260064344853163,0.0010177860967814922,0.7137317701857624,-0.04105648583142677,0.7777777777777778,16
rolling_star_k16,worker3_snapshot002,all,expert_load,0.006890773307532072,0.005902199540287256,0.8565366000120423,-0.012892897273345564,0.7777777777777778,16
rolling_star_k16,worker3_snapshot002,all,spectrum,0.0034317723475396633,0.0025036123115569353,0.7295391587824429,-0.034419258127725415,0.6666666666666666,16
rolling_star_k16,worker3_snapshot002,front,edge_action,0.03736201673746109,0.02129214257001877,0.5698873998059684,-0.06174635766900109,1.0,16
rolling_star_k16,worker3_snapshot002,front,edge_state,0.0002653192786965519,0.0,0.0,-2.9388552248486346,0.1111111111111111,16
rolling_star_k16,worker3_snapshot002,front,token_gram,0.0019705137237906456,0.0013122501550242305,0.6659431696318643,-0.0475774815057142,0.7777777777777778,16
rolling_star_k16,worker3_snapshot002,front,expert_load,0.008252572268247604,0.006656364072114229,0.8065805249261607,-0.023109048602166213,0.8888888888888888,16
rolling_star_k16,worker3_snapshot002,front,spectrum,0.004236709792166948,0.002572259632870555,0.6071361407916784,-0.05350541292890011,0.8888888888888888,16
rolling_star_k16,worker3_snapshot002,back,edge_action,0.018657386302947998,0.01678338646888733,0.8995572153767024,-0.01184903582551243,0.7777777777777778,16
rolling_star_k16,worker3_snapshot002,back,edge_state,0.0008765942766331136,0.0,0.0,-1.1305025676205458,0.6666666666666666,16
rolling_star_k16,worker3_snapshot002,back,token_gram,0.00045243275235407054,0.0005822155508212745,1.2868554449073946,0.025407137873609466,0.2222222222222222,16
rolling_star_k16,worker3_snapshot002,back,expert_load,0.005019533913582563,0.004749133717268705,0.9461304174911198,-0.00233663639502726,0.6666666666666666,16
rolling_star_k16,worker3_snapshot002,back,spectrum,0.0022898083552718163,0.002367191482335329,1.033794586732708,-0.0003527962259524565,0.4444444444444444,16
rolling_star_k16,worker3_snapshot003,all,edge_action,0.030799053609371185,0.01912650652229786,0.6210095532441381,-0.05328670337793205,1.0,16
rolling_star_k16,worker3_snapshot003,all,edge_state,0.0024999622255563736,0.00022873734997119755,0.0914963224775492,-0.2606921238999163,0.6666666666666666,16
rolling_star_k16,worker3_snapshot003,all,token_gram,0.001707172254100442,0.0009503779001533985,0.5566971334443225,-0.0643796995727992,0.7777777777777778,16
rolling_star_k16,worker3_snapshot003,all,expert_load,0.007308576256036758,0.005694244988262653,0.7791182288834032,-0.02504001391948133,1.0,16
rolling_star_k16,worker3_snapshot003,all,spectrum,0.003408718155696988,0.0022478720638900995,0.6594479100987662,-0.04326815489542982,0.7777777777777778,16
rolling_star_k16,worker3_snapshot003,front,edge_action,0.03856542706489563,0.020187901332974434,0.5234714839019784,-0.07049063867678892,0.8888888888888888,16
rolling_star_k16,worker3_snapshot003,front,edge_state,0.0032112416811287403,0.0,0.0,-2.764471922517051,0.5555555555555556,16
rolling_star_k16,worker3_snapshot003,front,token_gram,0.0023664056789129972,0.00123348378110677,0.5212478114375417,-0.0712693756683625,0.8888888888888888,16
rolling_star_k16,worker3_snapshot003,front,expert_load,0.008871947415173054,0.00594276562333107,0.6698377870418376,-0.04232098497940804,1.0,16
rolling_star_k16,worker3_snapshot003,front,spectrum,0.0041385553777217865,0.0021919107530266047,0.5296318528986844,-0.06958114260446448,0.7777777777777778,16
rolling_star_k16,worker3_snapshot003,back,edge_action,0.02008322812616825,0.01793172024190426,0.8928704155154918,-0.012060175446485882,0.8888888888888888,16
rolling_star_k16,worker3_snapshot003,back,edge_state,0.00144946516957134,0.00032348037348128855,0.22317222950376486,-0.16089407354940632,0.6666666666666666,16
rolling_star_k16,worker3_snapshot003,back,token_gram,0.0004242488066665828,0.0005198632716201246,1.2253735625205546,0.02442997131668551,0.2222222222222222,16
rolling_star_k16,worker3_snapshot003,back,expert_load,0.005509518086910248,0.005160622764378786,0.9366740762027114,-0.002463894273737323,0.5555555555555556,16
rolling_star_k16,worker3_snapshot003,back,spectrum,0.0024158537853509188,0.0022976077161729336,0.9510541284017281,0.0017146150626578672,0.5555555555555556,16
rolling_star_k16,worker3_snapshot004,all,edge_action,0.03030596487224102,0.018501488491892815,0.6104899999022765,-0.05637585956392874,1.0,16
rolling_star_k16,worker3_snapshot004,all,edge_state,0.0006629375857301056,0.0,0.0,-1.1506635345112075,0.6666666666666666,16
rolling_star_k16,worker3_snapshot004,all,token_gram,0.0019938633777201176,0.0008905539289116859,0.4466474177032077,-0.08727398232736282,1.0,16
rolling_star_k16,worker3_snapshot004,all,expert_load,0.007323473691940308,0.005352547857910395,0.7308755493722913,-0.031595402800940926,1.0,16
rolling_star_k16,worker3_snapshot004,all,spectrum,0.003318703966215253,0.0023172481451183558,0.698238881415209,-0.04032560220604113,0.5555555555555556,16
rolling_star_k16,worker3_snapshot004,front,edge_action,0.038283705711364746,0.019074678421020508,0.49824535181708063,-0.07639954621242155,1.0,16
rolling_star_k16,worker3_snapshot004,front,edge_state,0.0005368483834899962,0.0,0.0,-1.975665453995643,0.5555555555555556,16
rolling_star_k16,worker3_snapshot004,front,token_gram,0.0027874214574694633,0.0011344569502398372,0.40699153951040623,-0.09628954440300382,1.0,16
rolling_star_k16,worker3_snapshot004,front,expert_load,0.008683830499649048,0.00568279717117548,0.6544113420229871,-0.0462899468194443,1.0,16
rolling_star_k16,worker3_snapshot004,front,spectrum,0.004157763905823231,0.002297723200172186,0.5526343612137449,-0.06317762140691441,0.7777777777777778,16
rolling_star_k16,worker3_snapshot004,back,edge_action,0.0190105177462101,0.017742397263646126,0.933293742995675,-0.006562446664542269,0.6666666666666666,16
rolling_star_k16,worker3_snapshot004,back,edge_state,0.0008169410866685212,0.0,0.0,-1.1518083519028457,0.5555555555555556,16
rolling_star_k16,worker3_snapshot004,back,token_gram,0.00041172472992911935,0.0005146268522366881,1.2499294184376146,0.028298206085067012,0.1111111111111111,16
rolling_star_k16,worker3_snapshot004,back,expert_load,0.005419968161731958,0.005146267358213663,0.9495014001279974,0.0013435276718392996,0.6666666666666666,16
rolling_star_k16,worker3_snapshot004,back,spectrum,0.002240267815068364,0.0022316575050354004,0.9961565711139313,0.0024226744271773847,0.4444444444444444,16
rolling_star_k16,worker3_snapshot005,all,edge_action,0.02924220636487007,0.017704639583826065,0.6054481444702277,-0.055843282407945206,1.0,16
rolling_star_k16,worker3_snapshot005,all,edge_state,0.0006561062182299793,0.000527653843164444,0.8042201529318382,-0.014962178267386607,0.5555555555555556,16
rolling_star_k16,worker3_snapshot005,all,token_gram,0.0016741628060117364,0.0008503834251314402,0.5079454770335393,-0.07337342888642705,1.0,16
rolling_star_k16,worker3_snapshot005,all,expert_load,0.007199632469564676,0.005170619115233421,0.7181782038307383,-0.034158456296268395,1.0,16
rolling_star_k16,worker3_snapshot005,all,spectrum,0.003065392840653658,0.002305518602952361,0.7521119552366206,-0.031153905981895862,0.7777777777777778,16
rolling_star_k16,worker3_snapshot005,front,edge_action,0.0370728075504303,0.01926312781870365,0.5196026168910983,-0.07137522674431726,0.8888888888888888,16
rolling_star_k16,worker3_snapshot005,front,edge_state,2.9981691113789566e-05,0.0,0.0,-1.703289566554494,0.4444444444444444,16
rolling_star_k16,worker3_snapshot005,front,token_gram,0.0023412343580275774,0.001080143149010837,0.46135626931463053,-0.08144486136671893,1.0,16
rolling_star_k16,worker3_snapshot005,front,expert_load,0.008628608658909798,0.00559578463435173,0.6485152885655082,-0.04810355358983149,1.0,16
rolling_star_k16,worker3_snapshot005,front,spectrum,0.003653652034699917,0.0023555282969027758,0.644705153783546,-0.046098463110582855,0.7777777777777778,16
rolling_star_k16,worker3_snapshot005,back,edge_action,0.01802808791399002,0.015969153493642807,0.8857929676086472,-0.012556478033219493,1.0,16
rolling_star_k16,worker3_snapshot005,back,edge_state,0.000911644019652158,0.0007314828690141439,0.8023777409226516,-0.01863827911859452,0.6666666666666666,16
rolling_star_k16,worker3_snapshot005,back,token_gram,0.0003713914193212986,0.0004758253926411271,1.28119651636184,0.024643978951648927,0.2222222222222222,16
rolling_star_k16,worker3_snapshot005,back,expert_load,0.005087858997285366,0.004654908087104559,0.9149050886803647,-0.001178258005543816,0.5555555555555556,16
rolling_star_k16,worker3_snapshot005,back,spectrum,0.0023106129374355078,0.0021515018306672573,0.9311390046379452,-0.0059083446198469666,0.6666666666666666,16
fork_pilot_n32,episode0_q10,all,edge_action,0.025189155712723732,0.03160352632403374,1.254648098747904,0.016700785243856795,0.3333333333333333,32
fork_pilot_n32,episode0_q10,all,edge_state,0.0006182159995660186,0.0006252828170545399,1.0114309844673741,-0.002880245983875061,0.4444444444444444,32
fork_pilot_n32,episode0_q10,all,token_gram,0.001297185430303216,0.0023816232569515705,1.8359929130524293,0.05134267758535526,0.1111111111111111,32
fork_pilot_n32,episode0_q10,all,expert_load,0.006256682798266411,0.00864014308899641,1.3809463205311294,0.035963031943161444,0.3333333333333333,32
fork_pilot_n32,episode0_q10,all,spectrum,0.0028271402698010206,0.004270568024367094,1.5105610676571293,0.04779358046312095,0.3333333333333333,32
fork_pilot_n32,episode0_q10,front,edge_action,0.029550088569521904,0.02789131924510002,0.9438658425500374,-0.010173757032611289,0.6666666666666666,32
fork_pilot_n32,episode0_q10,front,edge_state,0.0003785211010836065,0.00046318056411109865,1.2236585035421654,0.012960376478562425,0.5555555555555556,32
fork_pilot_n32,episode0_q10,front,token_gram,0.0017418041825294495,0.002150283195078373,1.2345148878651386,0.014787763551127894,0.4444444444444444,32
fork_pilot_n32,episode0_q10,front,expert_load,0.006883705034852028,0.006452867295593023,0.9374119406514829,-0.004265725388213746,0.4444444444444444,32
fork_pilot_n32,episode0_q10,front,spectrum,0.003223851788789034,0.0037701462861150503,1.169453974039923,0.01663893133331465,0.4444444444444444,32
fork_pilot_n32,episode0_q10,back,edge_action,0.01984979398548603,0.03309294953942299,1.6671684131140212,0.04823858904998278,0.1111111111111111,32
fork_pilot_n32,episode0_q10,back,edge_state,0.0007665223092772067,0.0007472694269381464,0.9748828154040098,-0.0064974907729551485,0.5555555555555556,32
fork_pilot_n32,episode0_q10,back,token_gram,0.000562060798984021,0.00208904966711998,3.716768134152281,0.1382236281353474,0.1111111111111111,32
fork_pilot_n32,episode0_q10,back,expert_load,0.005649057682603598,0.010266351513564587,1.8173564672883498,0.06624902537770645,0.1111111111111111,32
fork_pilot_n32,episode0_q10,back,spectrum,0.002313488395884633,0.0043823993764817715,1.894281978797662,0.07814093288927627,0.1111111111111111,32
fork_pilot_n32,episode0_q11,all,edge_action,0.02451011911034584,0.01680169627070427,0.68550039251389,-0.037377341653317055,1.0,32
fork_pilot_n32,episode0_q11,all,edge_state,0.0007684804731979966,0.0015019511338323355,1.9544428078725722,0.02075133747627517,0.5555555555555556,32
fork_pilot_n32,episode0_q11,all,token_gram,0.001044549630023539,0.0007923369412310421,0.7585440829778349,-0.02683069008482837,0.7777777777777778,32
fork_pilot_n32,episode0_q11,all,expert_load,0.006141423713415861,0.0048502166755497456,0.7897544448780679,-0.020452962640995036,0.7777777777777778,32
fork_pilot_n32,episode0_q11,all,spectrum,0.0028963929507881403,0.0022336398251354694,0.7711798305984937,-0.028072472440859583,1.0,32
fork_pilot_n32,episode0_q11,front,edge_action,0.02979748509824276,0.01975048892199993,0.662824022124091,-0.04093834208977059,1.0,32
fork_pilot_n32,episode0_q11,front,edge_state,0.00023379178310278803,0.0,0.0,-1.8686003841358392,0.1111111111111111,32
fork_pilot_n32,episode0_q11,front,token_gram,0.0014137320686131716,0.0010487423278391361,0.7418253791667332,-0.02934344055555888,0.7777777777777778,32
fork_pilot_n32,episode0_q11,front,expert_load,0.007050156593322754,0.005560923833400011,0.7887660025405387,-0.021544834483483398,0.8888888888888888,32
fork_pilot_n32,episode0_q11,front,spectrum,0.0034769000485539436,0.0024850487243384123,0.7147311368274604,-0.03576646893201765,0.8888888888888888,32
fork_pilot_n32,episode0_q11,back,edge_action,0.0175050999969244,0.013139900751411915,0.7506327158211356,-0.02731003537122687,1.0,32
fork_pilot_n32,episode0_q11,back,edge_state,0.0010448520770296454,0.0021204170770943165,2.0293945178559034,0.02273626545519155,0.5555555555555556,32
fork_pilot_n32,episode0_q11,back,token_gram,0.00042415288044139743,0.00038830991252325475,0.9154951679666953,-0.004279134602056583,0.6666666666666666,32
fork_pilot_n32,episode0_q11,back,expert_load,0.004981640260666609,0.004020617809146643,0.8070871437450265,-0.01838009998172664,1.0,32
fork_pilot_n32,episode0_q11,back,spectrum,0.0021868350449949503,0.0018852847861126065,0.8621065363057413,-0.014081903068673228,0.8888888888888888,32
fork_pilot_n32,episode0_q12,all,edge_action,0.02529108338057995,0.018961649388074875,0.749736541639604,-0.02686942903136552,0.7777777777777778,32
fork_pilot_n32,episode0_q12,all,edge_state,0.0006695293704979122,0.0007049269624985754,1.0528693640046574,-1.4766106410592972,0.3333333333333333,32
fork_pilot_n32,episode0_q12,all,token_gram,0.00116634217556566,0.0009457144187763333,0.8108378815313566,-0.013342638820886151,0.6666666666666666,32
fork_pilot_n32,episode0_q12,all,expert_load,0.005874944385141134,0.005489143077284098,0.9343310706339957,-0.0013696565284623456,0.5555555555555556,32
fork_pilot_n32,episode0_q12,all,spectrum,0.0027824423741549253,0.0022870146203786135,0.8219450083214098,-0.01685579448115472,0.5555555555555556,32
fork_pilot_n32,episode0_q12,front,edge_action,0.030180159956216812,0.02163786254823208,0.716956523080816,-0.03146050307387726,0.8888888888888888,32
fork_pilot_n32,episode0_q12,front,edge_state,0.00037876490387134254,0.00037876490387134254,1.0,-1.4366862842196522,0.2222222222222222,32
fork_pilot_n32,episode0_q12,front,token_gram,0.001581256277859211,0.0012519104639068246,0.7917188892376937,-0.015240436870159576,0.6666666666666666,32
fork_pilot_n32,episode0_q12,front,expert_load,0.00653103506192565,0.0062068128027021885,0.9503566806563942,-4.0837222536219e-05,0.4444444444444444,32
fork_pilot_n32,episode0_q12,front,spectrum,0.003082187846302986,0.0024059349671006203,0.7805932302232923,-0.02404103299958421,0.6666666666666666,32
fork_pilot_n32,episode0_q12,back,edge_action,0.019165199249982834,0.015812352299690247,0.8250554608611445,-0.017428596681010707,0.5555555555555556,32
fork_pilot_n32,episode0_q12,back,edge_state,0.0008668568916618824,0.0009202320943586528,1.0615732576047736,-1.49608915264677,0.3333333333333333,32
fork_pilot_n32,episode0_q12,back,token_gram,0.00044747296487912536,0.00046865653712302446,1.0473404516172755,0.006337579495439331,0.4444444444444444,32
fork_pilot_n32,episode0_q12,back,expert_load,0.005220446269959211,0.0047040474601089954,0.9010814817074536,-0.004210053710992608,0.4444444444444444,32
fork_pilot_n32,episode0_q12,back,spectrum,0.002369541674852371,0.0021332798060029745,0.9002921656298295,-0.004658320984897194,0.4444444444444444,32
fork_pilot_n32,episode0_q6,all,edge_action,0.024326888844370842,0.01664780266582966,0.684337515262742,-0.03595304008945265,1.0,32
fork_pilot_n32,episode0_q6,all,edge_state,0.0007921317010186613,0.0007636627997271717,0.9640603939283338,-0.008722546037808209,0.6666666666666666,32
fork_pilot_n32,episode0_q6,all,token_gram,0.001513709663413465,0.0010473579168319702,0.6919146664295871,-0.031788255047235106,0.8888888888888888,32
fork_pilot_n32,episode0_q6,all,expert_load,0.005917697679251432,0.0049272095784544945,0.832622726863899,-0.01549045965572116,0.7777777777777778,32
fork_pilot_n32,episode0_q6,all,spectrum,0.0028690039180219173,0.002255653031170368,0.7862146917964357,-0.014596776221758302,0.4444444444444444,32
fork_pilot_n32,episode0_q6,front,edge_action,0.029458681121468544,0.019260969012975693,0.6538299842262427,-0.04057048576630345,1.0,32
fork_pilot_n32,episode0_q6,front,edge_state,0.00048303246148861945,0.0004728046478703618,0.9788258255216692,-0.0024865498012398538,0.3333333333333333,32
fork_pilot_n32,episode0_q6,front,token_gram,0.002090407069772482,0.001420467859134078,0.6795173436189539,-0.035676735826459506,0.8888888888888888,32
fork_pilot_n32,episode0_q6,front,expert_load,0.006789027247577906,0.005582884885370731,0.8223394430126223,-0.01790600028315665,0.6666666666666666,32
fork_pilot_n32,episode0_q6,front,spectrum,0.003243064507842064,0.002520450158044696,0.7771816292737896,-0.02206041146172835,0.8888888888888888,32
fork_pilot_n32,episode0_q6,back,edge_action,0.017799317836761475,0.013544204644858837,0.7609395353840795,-0.02470206528521732,1.0,32
fork_pilot_n32,episode0_q6,back,edge_state,0.0010007695527747273,0.000958561256993562,0.9578241607529536,-0.009860344752116893,0.5555555555555556,32
