suite,chunk,series,auc,direction,n_risk,n_safe,deadline,tp@fp10,fp@fp10,gauss_tp@fp10,tp@fp20,fp@fp20,gauss_tp@fp20,tp@fp40,fp@fp40,gauss_tp@fp40
libero_goal,10,mob_back_s9@open,0.5060694644007333,low,102,1564,True,1,11,0.6927248781146427,2,21,1.3785389665604324,2,41,2.742204646099149
libero_goal,10,mob_front_s9@open,0.5285636426695735,high,102,1564,True,1,11,0.8632881169153718,1,21,1.6864703725107884,1,41,3.2883093870969957
libero_goal,10,mob_all_smean@open,0.5047317049001635,high,102,1564,True,4,11,0.6836000469235607,5,21,1.3618799590977644,6,41,2.712296575115907
libero_goal,10,mob_layer_spread@open,0.5019075459545161,low,102,1564,True,2,11,0.6646856643533925,3,21,1.3272829749975847,3,41,2.6500549961722455
libero_goal,10,mob_step_spread@open,0.5438735569538721,high,102,1564,True,0,11,0.9999576923674477,0,21,1.9290295951986254,1,41,3.71046784828498
libero_goal,10,mob_late_early@open,0.522964871426448,high,102,1564,True,0,11,0.8176603340684004,0,21,1.6047029112517344,0,41,3.1444788154385748
libero_goal,10,mob_front_back@open,0.5024773324084626,low,102,1564,True,0,11,0.6684639369192138,0,21,1.3342010857492332,0,41,2.6625151088855907
libero_goal,10,flow_path_back@open,0.5519001139572908,high,102,1564,True,4,11,1.079141741997347,4,21,2.068084754588707,5,41,3.9496830975486215
libero_goal,10,flow_path_front@open,0.5139969281078135,low,102,1564,True,0,11,0.7490525257024719,1,21,1.480937940173149,2,41,2.9251848715588937
libero_goal,10,flow_peak_back@open,0.517267006886984,low,102,1564,True,5,11,0.7734504486446047,7,21,1.5250669896122777,10,41,3.0036021520400102
libero_goal,10,flow_tail_back@open,0.5500173413268592,high,102,1564,True,4,11,1.0600750212396335,6,21,2.034694697034314,9,41,3.8924180872135774
libero_goal,10,flow_head_back@open,0.5121141554773819,high,102,1564,True,0,11,0.7353183438854585,1,21,1.456038095510259,2,41,2.880823336778073
libero_goal,10,flow_tail_head@open,0.5085467968091959,high,102,1564,True,0,11,0.7099085471081369,2,21,1.4098562486951243,5,41,2.7983214309919275
libero_goal,12,mob_back_s9,0.5438278139019103,high,102,1271,True,10,11,1.2170676055216476,11,21,2.3460578780719867,12,41,4.5082207157839065
libero_goal,12,mob_front_s9,0.6229648671808055,high,102,1271,True,18,11,2.4793839063502117,19,21,4.469247169008485,26,41,7.987244463267967
libero_goal,12,mob_all_smean,0.5126266444881294,high,102,1271,True,10,11,0.9066471739474736,11,21,1.794117550634712,14,41,3.5470580093653274
libero_goal,12,mob_layer_spread,0.5338474721508141,high,102,1271,True,2,11,1.1087999562480315,2,21,2.1553574595028184,2,41,4.179589593558181
libero_goal,12,mob_step_spread,0.6465043600987953,high,102,1271,True,18,11,3.042043548138374,21,21,5.3727701273014015,30,41,9.393181326390106
libero_goal,12,mob_late_early,0.6542164423610061,high,102,1271,True,20,11,3.2512072066365962,28,21,5.703547558940944,30,41,9.899244938197096
libero_goal,12,mob_front_back,0.5280508090125511,high,102,1271,True,18,11,1.049947321534291,20,21,2.0509204313144034,20,41,3.998128990669466
libero_goal,12,flow_path_back,0.5644941781339785,low,102,1271,True,0,11,1.4719891277779342,0,21,2.788544961495366,0,41,5.258542627845231
libero_goal,12,flow_path_front,0.5185745249256515,low,102,1271,True,0,11,0.9597067316333079,0,21,1.8896386380805124,3,41,3.7156845772973024
libero_goal,12,flow_peak_back,0.5626291647764504,low,102,1271,True,0,11,1.4471504057218216,0,21,2.7458007681385417,0,41,5.186751429836721
libero_goal,12,flow_tail_back,0.5475074348505469,low,102,1271,True,0,11,1.2593148230220537,0,21,2.4199985845549836,0,41,4.634747141704402
libero_goal,12,flow_head_back,0.546247290690055,low,102,1271,True,0,11,1.2447006166242005,0,21,2.394449867254421,0,41,4.591083155205402
libero_goal,12,flow_tail_head,0.52507686879379,low,102,1271,True,1,11,1.020847586900015,1,21,1.9990677905368843,2,41,3.9076228250822154
libero_goal,12,mob_back_s9@open,0.5150461212762741,high,102,1271,True,8,11,0.9279087120086466,9,21,1.8324578670835632,10,41,3.6148662403582668
libero_goal,12,mob_front_s9@open,0.6110187005393417,high,102,1271,True,7,11,2.232641807262522,7,21,4.065927963979997,10,41,7.347251472519198
libero_goal,12,mob_all_smean@open,0.5087454004738142,low,102,1271,True,18,11,0.8734392094777095,22,21,1.7340580890401522,24,41,3.4404916768226266
libero_goal,12,mob_layer_spread@open,0.5113665003276375,low,102,1271,True,19,11,0.8957450958507183,19,21,1.7744242086608273,20,41,3.5121622007168383
libero_goal,12,mob_step_spread@open,0.6104138313423055,high,102,1271,True,6,11,2.2207776467206948,7,21,4.046414144406307,7,41,7.316073765479676
libero_goal,12,mob_late_early@open,0.6020968798830587,high,102,1271,True,0,11,2.0634575682773844,0,21,3.7865462455933994,2,41,6.898902047275709
libero_goal,12,mob_front_back@open,0.5342759211653814,high,102,1271,True,18,11,1.11326453904943,18,21,2.163257142245271,19,41,4.193271448522824
libero_goal,12,flow_path_back@open,0.5331921971873582,low,102,1271,True,1,11,1.1020026955609343,1,21,2.1433241914012298,5,41,4.158736865434762
libero_goal,12,flow_path_front@open,0.509249458138011,high,102,1271,True,0,11,0.877690287207659,0,21,1.741758760541575,4,41,3.4541793315508316
libero_goal,12,flow_peak_back@open,0.5502293462372095,low,102,1271,True,7,11,1.2914092459501192,9,21,2.476001026700419,10,41,4.730259552913326
libero_goal,12,flow_tail_back@open,0.524925651494531,low,102,1271,True,1,11,1.0193873065909984,3,21,1.9964618966433305,7,41,3.903066979744735
libero_goal,12,flow_head_back@open,0.511769746458995,low,102,1271,True,2,11,0.8992210791896117,2,21,1.7807056943510302,3,41,3.5232976805086804
libero_goal,12,flow_tail_head@open,0.5299662281364987,low,102,1271,True,2,11,1.0690784161437499,4,21,2.0849320519440635,8,41,4.05734461740843
libero_goal,14,mob_back_s9,0.6928907899723863,high,102,483,True,10,11,9.417156594354964,11,21,15.65241575354041,14,41,25.53118203184474
libero_goal,14,mob_front_s9,0.6364177811467865,high,102,483,True,5,11,6.227288622261708,8,21,10.941914713850005,12,41,18.9658323204793
libero_goal,14,mob_all_smean,0.6739942606529861,high,102,483,True,9,11,8.211928049648362,10,21,13.908951062288144,12,41,23.15868142632706
libero_goal,14,mob_layer_spread,0.6323569224105259,high,102,483,True,10,11,6.041416536160493,12,21,10.656995749285793,18,41,18.551609183450132
libero_goal,14,mob_step_spread,0.631707185012724,high,102,483,True,11,11,6.012147406530259,14,21,10.612008159216717,18,41,18.486002552849342
libero_goal,14,mob_late_early,0.6231523092750013,high,102,483,True,15,11,5.63852553178583,19,21,10.03474073523961,21,41,17.639126726441972
libero_goal,14,mob_front_back,0.5624560073636905,low,102,483,True,4,11,3.529216996288619,7,21,6.653801106259618,9,41,12.464278763654587
libero_goal,14,flow_path_back,0.7129785045210894,high,102,483,True,11,11,10.87941440430939,17,21,17.71757995875042,20,41,28.26555837323341
libero_goal,14,flow_path_front,0.715523309329146,high,102,483,True,5,11,11.079331485133693,6,21,17.996017977938827,14,41,28.628379270793637
libero_goal,14,flow_peak_back,0.6421029833775516,high,102,483,True,18,11,6.496223916709791,20,21,11.351853577667825,25,41,19.55800820141907
libero_goal,14,flow_tail_back,0.7278683198873788,high,102,483,True,9,11,12.100045959777507,14,21,19.404036075906276,19,41,30.4431187925312
libero_goal,14,flow_head_back,0.6901294060317289,high,102,483,True,13,11,9.231279939342164,17,21,15.38609412280486,23,41,25.172736753098917
libero_goal,14,flow_tail_head,0.5828144458281446,high,102,483,True,7,11,4.141673205890417,11,21,7.65960218776927,19,41,14.046373999842265
libero_goal,14,mob_back_s9@open,0.6644647788185608,high,102,483,True,6,11,7.660056488389491,11,21,13.096739524932735,14,41,22.031491650336285
libero_goal,14,mob_front_s9@open,0.6265634306134605,high,102,483,True,0,11,5.784915284970355,0,21,10.261593131628636,3,41,17.973055328084556
libero_goal,14,mob_all_smean@open,0.6618116844442038,high,102,483,True,4,11,7.512621178608588,7,21,12.87816882823669,10,41,21.725631316406183
libero_goal,14,mob_layer_spread@open,0.5875250419622069,high,102,483,True,8,11,4.296009043303199,12,21,7.909639916827297,17,41,14.433603116484505
libero_goal,14,mob_step_spread@open,0.6367967946288375,high,102,483,True,1,11,6.244898237348966,2,21,10.968839685057857,7,41,19.004863241590847
libero_goal,14,mob_late_early@open,0.6294872489035682,high,102,483,True,1,11,5.913108794852209,1,21,10.459533182851159,5,41,18.26322774384228
libero_goal,14,mob_front_back@open,0.5382262169040013,high,102,483,True,25,11,2.9043715406948922,88,397,5.6024296436420435,88,397,10.76395446130062
libero_goal,14,flow_path_back@open,0.7176349558720019,high,102,483,True,16,11,11.247875823602367,23,21,18.23006792639134,25,41,28.932331458803553
libero_goal,14,flow_path_front@open,0.7021495478910607,high,102,483,True,5,11,10.066399767481123,6,21,16.575740616074647,12,41,26.7633837149394
libero_goal,14,flow_peak_back@open,0.6397206129189452,high,102,483,True,18,11,6.3822694301095435,21,21,11.178479739414152,26,41,19.308101460937287
libero_goal,14,flow_tail_back@open,0.7241864746331691,high,102,483,True,14,11,11.786546677052293,18,21,18.973944958933785,26,41,29.892263043453024
libero_goal,14,flow_head_back@open,0.6970599382749472,high,102,483,True,16,11,9.704465845113548,17,21,16.062318306516453,25,41,26.08019669881831
libero_goal,14,flow_tail_head@open,0.5639720612918945,high,102,483,True,9,11,3.5719221024296472,14,21,6.724679094940293,17,41,12.577117395901055
libero_goal,16,mob_back_s9,0.648901098901099,high,102,382,False,11,11,8.245388564466184,17,21,14.248804242595785,26,41,24.223390087944484
libero_goal,16,mob_front_s9,0.5167582417582417,low,102,382,False,18,11,3.060157658897308,27,21,6.020650219953543,28,41,11.821964095112023
libero_goal,16,mob_all_smean,0.6325824175824175,high,102,382,False,10,11,7.341994595180418,17,21,12.895836347392702,30,41,22.320518581747926
libero_goal,16,mob_layer_spread,0.7415934065934066,high,102,382,False,21,11,15.611844447978854,24,21,24.500995374426406,30,41,37.48950917827887
libero_goal,16,mob_step_spread,0.5598351648351649,high,102,382,False,9,11,4.289958601654073,14,21,8.092831944325507,24,41,15.162347020542828
libero_goal,16,mob_late_early,0.5753846153846154,high,102,382,False,11,11,4.827252720490718,20,21,8.96931641402133,28,41,16.523065986752282
libero_goal,16,mob_front_back,0.604010989010989,low,102,382,False,5,11,5.970394184702826,7,21,10.786755106813406,17,41,19.262154634155866
libero_goal,16,flow_path_back,0.8214835164835166,high,102,382,False,15,11,26.70855248058191,25,21,38.20169205059093,51,41,52.92757019798873
libero_goal,16,flow_path_front,0.6608791208791209,high,102,382,False,3,11,8.970871489098393,21,21,15.316951997338244,34,41,25.69633173713437
libero_goal,16,flow_peak_back,0.7254395604395605,high,102,382,False,20,11,13.994742624995657,23,21,22.34922470072975,38,41,34.8497127111321
libero_goal,16,flow_tail_back,0.7893956043956043,high,102,382,False,13,11,21.529372499486218,27,21,32.01373655287084,48,41,46.223107209229745
libero_goal,16,flow_head_back,0.862087912087912,high,102,382,False,25,11,35.1823578933853,38,21,47.69576910460371,56,41,62.48065872906533
libero_goal,16,flow_tail_head,0.5315934065934066,high,102,382,False,15,11,3.4444013629802597,22,21,6.679135260543735,22,41,12.904172029398826
libero_goal,16,mob_back_s9@open,0.6252197802197803,high,102,382,False,15,11,6.96420130691121,20,21,12.321891864690883,26,41,21.49988347763058
libero_goal,16,mob_front_s9@open,0.5118681318681318,low,102,382,False,29,11,2.941713192717263,31,21,5.815375873961374,32,41,11.480197686384324
libero_goal,16,mob_all_smean@open,0.6151648351648351,high,102,382,False,4,11,6.476177565630778,15,21,11.572817316816268,32,41,20.416024544550222
libero_goal,16,mob_layer_spread@open,0.6978021978021978,high,102,382,False,13,11,11.589120849503038,22,21,19.053965039145314,25,41,30.668819657567695
libero_goal,16,mob_step_spread@open,0.5701098901098901,high,102,382,False,7,11,4.638832408280898,14,21,8.663710518532476,26,41,16.051778382837206
libero_goal,16,mob_late_early@open,0.5873626373626373,high,102,382,False,7,11,5.279934840476636,14,21,9.696253467399588,31,41,17.631277798990187
libero_goal,16,mob_front_back@open,0.5818131868131868,high,102,382,False,89,313,5.065821742480723,89,313,9.35366847916098,89,313,17.111206004324597
libero_goal,16,flow_path_back@open,0.8193956043956044,high,102,382,False,18,11,26.335661801463313,28,21,37.76674988412206,44,41,52.46936196368999
libero_goal,16,flow_path_front@open,0.6863186813186813,high,102,382,False,4,11,10.707954747397174,14,21,17.81536148013428,27,41,29.049916514652068
libero_goal,16,flow_peak_back@open,0.7114835164835164,high,102,382,False,18,11,12.726817667799668,24,21,20.627357063605654,31,41,32.68702504872875
libero_goal,16,flow_tail_back@open,0.7800000000000001,high,102,382,False,16,11,20.214113925832194,24,21,30.388256609444635,40,41,44.39224344171554
libero_goal,16,flow_head_back@open,0.8758791208791209,high,102,382,False,31,11,38.689342099449625,40,21,51.42594008253859,54,41,66.01332240928421
libero_goal,16,flow_tail_head@open,0.5093406593406593,high,102,382,False,8,11,2.8820217095479475,13,21,5.711491065572458,22,41,11.306397985498865
libero_goal,18,mob_back_s9,0.7208963585434174,low,102,199,False,36,11,21.186462854979926,41,21,33.26387706994448,44,41,50.592852854420485
libero_goal,18,mob_front_s9,0.5615686274509804,high,102,199,False,9,11,7.8872051240064875,11,21,14.75647739190001,25,41,27.334825766230182
libero_goal,18,mob_all_smean,0.5824089635854341,low,102,199,False,33,11,9.05760950271362,36,21,16.569556919813017,37,41,29.915695413708733
libero_goal,18,mob_layer_spread,0.7521568627450981,low,102,199,False,38,11,25.356329124774017,46,21,38.38309934164083,56,41,56.091736344880275
libero_goal,18,mob_step_spread,0.5484593837535013,low,102,199,False,32,11,7.216698996926077,36,21,13.694354256256275,36,41,25.781570263497095
libero_goal,18,mob_late_early,0.506890756302521,high,102,199,False,4,11,5.388858321339872,9,21,10.697028047102583,16,41,21.209333647668284
libero_goal,18,mob_front_back,0.835406162464986,high,102,199,False,53,11,40.43967788518642,58,21,55.11213291533357,71,41,72.01718361276197
libero_goal,18,flow_path_back,0.7673949579831932,low,102,199,False,30,11,27.647464142427538,49,21,41.093709245775045,55,41,58.875211800146204
libero_goal,18,flow_path_front,0.6615126050420168,low,102,199,False,19,11,14.903121192148175,33,21,25.014678471120945,47,41,40.976026905120946
libero_goal,18,flow_peak_back,0.7889075630252101,low,102,199,False,34,11,31.20834133197835,42,21,45.176872878909776,60,41,62.91264652686547
libero_goal,18,flow_tail_back,0.7808963585434174,low,102,199,False,33,11,29.835209052053525,47,21,43.62026697301529,56,41,61.394881437452746
libero_goal,18,flow_head_back,0.7327731092436974,low,102,199,False,36,11,22.69180959689334,47,21,35.141222503753454,59,41,52.647715960545646
libero_goal,18,flow_tail_head,0.7830812324929972,low,102,199,False,36,11,30.203994055468396,43,21,44.0404894081227,51,41,61.807177855058626
libero_goal,18,mob_back_s9@open,0.7207843137254901,low,102,199,False,36,11,21.172696978503744,39,21,33.246548669398,53,41,50.57367130380889
libero_goal,18,mob_front_s9@open,0.5503641456582633,high,102,199,False,6,11,7.3111280265281655,10,21,13.845043396577397,23,41,26.003910560244215
libero_goal,18,mob_all_smean@open,0.5912605042016807,low,102,199,False,36,11,9.596228006149023,37,21,17.38795495632234,40,41,31.05361237169489
libero_goal,18,mob_layer_spread@open,0.7644817927170868,low,102,199,False,43,11,27.19529848980154,54,21,40.56413128838054,59,41,58.33804468025118
libero_goal,18,mob_step_spread@open,0.5313165266106443,low,102,199,False,35,11,6.410535856062638,37,21,12.392096028920516,41,41,23.83138817140692
libero_goal,18,mob_late_early@open,0.5240336134453781,high,102,199,False,6,11,6.090890835350623,10,21,11.867453841157788,22,41,23.030436099506943
libero_goal,18,mob_front_back@open,0.5753501400560224,high,102,199,False,88,152,8.646201304856,88,152,15.937848782698538,88,152,29.026116029101157
libero_goal,18,flow_path_back@open,0.7547338935574229,low,102,199,False,44,11,25.731164612778148,52,21,38.83127295549953,58,41,56.55785509938106
libero_goal,18,flow_path_front@open,0.6379831932773109,low,102,199,False,24,11,12.90281892841162,38,21,22.223771997296847,50,41,37.47600954086302
libero_goal,18,flow_peak_back@open,0.7830812324929972,low,102,199,False,46,11,30.203994055468396,57,21,44.0404894081227,67,41,61.807177855058626
libero_goal,18,flow_tail_back@open,0.7701960784313726,low,102,199,False,47,11,28.08876070714467,55,21,41.60807769831116,61,41,59.39392045678261
libero_goal,18,flow_head_back@open,0.704985994397759,low,102,199,False,36,11,19.30938071577138,42,21,30.872874909605155,48,41,47.907738382610866
libero_goal,18,flow_tail_head@open,0.7821848739495798,low,102,199,False,36,11,30.052186572364793,49,21,43.86770221590301,62,41,61.6378803561678
libero_goal,20,mob_back_s9,0.9685039370078741,low,102,27,False,75,11,100.90179881625474,89,21,101.94611299788636,102,27,
libero_goal,20,mob_front_s9,0.8136482939632546,low,102,27,False,69,11,84.02344832076915,82,21,99.11275964055511,102,27,
libero_goal,20,mob_all_smean,0.9238845144356955,low,102,27,False,73,11,97.39502338382702,89,21,101.61356630215231,102,27,
libero_goal,20,mob_layer_spread,0.989501312335958,low,102,27,False,79,11,101.82888865769338,100,21,101.99528666658462,102,27,
libero_goal,20,mob_step_spread,0.863517060367454,low,102,27,False,51,11,90.6440486143974,86,21,100.56721486465372,102,27,
libero_goal,20,mob_late_early,0.937007874015748,low,102,27,False,71,11,98.59352202601849,83,21,101.746995132096,102,27,
libero_goal,20,mob_front_back,0.9868766404199475,high,102,27,False,80,11,101.74911944098261,97,21,101.9922791462833,102,27,
libero_goal,20,flow_path_back,0.7874015748031495,low,102,27,False,73,11,80.2982856117185,79,21,98.11552940294406,102,27,
libero_goal,20,flow_path_front,0.6824146981627297,high,102,27,False,26,11,64.57784120620896,82,21,92.4137515264389,102,27,
libero_goal,20,flow_peak_back,0.7559055118110236,low,102,27,False,66,11,75.68154710937458,78,21,96.69805203781237,102,27,
libero_goal,20,flow_tail_back,0.7900262467191601,low,102,27,False,74,11,80.67649369983282,80,21,98.22268326583817,102,27,
libero_goal,20,flow_head_back,0.8136482939632546,low,102,27,False,73,11,84.02344832076915,79,21,99.11275964055511,102,27,
libero_goal,20,flow_tail_head,0.7375328083989501,low,102,27,False,66,11,72.9359921045751,81,21,95.75698280230645,102,27,
