label,mode,block,calibration,target_n,target_coverage,other_failure_n,other_failure_trigger_rate,net_coverage,net_coverage_ci_low,net_coverage_ci_high,success_n,success_trigger_rate,worst_control_trigger_rate,operational_net_coverage,mixed_strata
residual_none,residual_none,nontrap_only,dual_control_q90,71,0.7323943661971831,136,0.11029411764705882,0.6221002485501244,0.3628794659506228,0.7799466469203311,134,0.05223880597014925,0.11029411764705882,0.6221002485501244,15
residual_none,residual_none,full_invariant,other_failure_q90,71,0.7464788732394366,136,0.10294117647058823,0.6435376967688484,0.3946469956801714,0.790716571675365,134,0.029850746268656716,0.10294117647058823,0.6435376967688484,15
residual_none,residual_none,full_invariant,dual_control_q90,71,0.7464788732394366,136,0.10294117647058823,0.6435376967688484,0.38749964894050243,0.7930214318285453,134,0.029850746268656716,0.10294117647058823,0.6435376967688484,15
label_active_return,active_return,trap_only,other_failure_q90,39,0.7948717948717948,127,0.14960629921259844,0.6452654956591963,0.42082467082467084,0.8376846434651685,58,0.7586206896551724,0.7586206896551724,0.03625110521662245,9
label_active_return,active_return,trap_only,dual_control_q90,39,0.15384615384615385,127,0.0,0.15384615384615385,0.0,0.3000581395348834,58,0.10344827586206896,0.10344827586206896,0.05039787798408489,9
label_active_return,active_return,trap_plus_denoise,other_failure_q90,39,0.7692307692307693,127,0.10236220472440945,0.6668685645063598,0.45555069930069936,0.86885698723934,58,0.1206896551724138,0.1206896551724138,0.6485411140583555,9
label_active_return,active_return,trap_plus_denoise,dual_control_q90,39,0.7692307692307693,127,0.07874015748031496,0.6904906117504543,0.4865420560747663,0.910273936727425,58,0.1206896551724138,0.1206896551724138,0.6485411140583555,9
label_active_return,active_return,nontrap_only,other_failure_q90,39,0.9487179487179487,127,0.11023622047244094,0.8384817282455077,0.7245043809324477,0.9149305065804462,58,0.2413793103448276,0.2413793103448276,0.707338638373121,9
label_active_return,active_return,nontrap_only,dual_control_q90,39,0.9487179487179487,127,0.10236220472440945,0.8463557439935392,0.7435077188026563,0.924206412698601,58,0.10344827586206896,0.10344827586206896,0.8452696728558797,9
label_active_return,active_return,full_invariant,other_failure_q90,39,0.9487179487179487,127,0.11023622047244094,0.8384817282455077,0.736305766035901,0.9263050900526839,58,0.27586206896551724,0.27586206896551724,0.6728558797524314,9
label_active_return,active_return,full_invariant,dual_control_q90,39,0.9487179487179487,127,0.10236220472440945,0.8463557439935392,0.7394430531975099,0.9231444547264974,58,0.10344827586206896,0.10344827586206896,0.8452696728558797,9
