design,scope,layer,token_role,relative_query,metric,n_strata,n_pairs,n_tasks,auc,auc_lo,auc_hi,auc_abs,null_auc,null_lo,null_hi,null_abs_mean,n_strata_null,delta_abs,delta_abs_lo,delta_abs_hi,p_boot,exceeds_null_paired,exceeds_null_disjoint,q_bh,exceeds_null_bh
wide,seed1008_1015,L2,state,1,gate_entropy,109,508,10,0.6539755351681957,0.5055482456140351,0.7833333333333333,0.15397553516819573,0.49977063492063495,0.38678930817610063,0.6056829204079369,0.040177057049894015,105,0.11379847811830171,-0.026826831502228386,0.24712005573929044,0.046,False,False,0.161,False
wide,seed1008_1015,L2,state,2,gate_entropy,109,508,10,0.6599388379204892,0.5060132575757577,0.7030027777777778,0.15993883792048924,0.49996547619047627,0.3949227688787185,0.606596264179039,0.03994797428429981,105,0.11999086363618944,-0.03765984832388079,0.18353798770631008,0.045,False,False,0.1591578947368421,False
wide,seed1008_1015,L2,state,3,gate_entropy,109,508,10,0.6255351681957185,0.323404484029484,0.7333513513513513,0.12553516819571853,0.5006571428571428,0.3947317023026316,0.6007068452380951,0.04062366032323672,105,0.0849115078724818,-0.07060661947342271,0.21791153990366585,0.144,False,False,0.25579899497487435,False
wide,seed1008_1015,L2,state,4,gate_entropy,107,498,10,0.6929906542056073,0.4353329174228675,0.7938967136150235,0.19299065420560735,0.5008018505183851,0.394277411021814,0.6150809651817716,0.04277476043086463,101,0.1502158937747427,-0.06102672462612404,0.2717961722699227,0.09,False,False,0.2306086956521739,False
wide,seed1008_1015,L2,state,5,gate_entropy,104,491,10,0.655128205128205,0.37108928571428573,0.7281165066817241,0.15512820512820502,0.5006242587109149,0.3863434343434343,0.6202986279257463,0.04469689238732609,99,0.11043131274087893,-0.08489042324246768,0.21018002256266824,0.1075,False,False,0.2306086956521739,False
wide,seed1008_1015,L2,action,-1,gate_entropy,109,508,10,0.41483180428134553,0.310751604717122,0.6950520475863646,0.08516819571865447,0.4993472222222222,0.3892651098901099,0.6071428571428571,0.040266785056674,105,0.04490141066198047,-0.0705657105013724,0.17674147632972853,0.1665,False,False,0.2564601769911504,False
wide,seed1008_1015,L2,action,0,gate_entropy,109,508,10,0.3766055045871559,0.18639455782312928,0.6273254307552791,0.12339449541284409,0.49905277777777773,0.3961524261603375,0.6062658514492753,0.04041762185453315,105,0.08297687355831093,-0.05990770254429731,0.2698952277443364,0.123,False,False,0.2431058823529412,False
wide,seed1008_1015,L2,action,1,gate_entropy,109,508,10,0.17431192660550454,0.043328125,0.40773195876288665,0.32568807339449546,0.5013861111111111,0.391650641025641,0.6041744402985074,0.040099750420351736,105,0.2855883229741437,0.03274494185830915,0.43287441163885315,0.01,True,False,0.08,False
wide,seed1008_1015,L2,action,2,gate_entropy,109,508,10,0.08027522935779817,0.03568020526258326,0.12984561403508763,0.4197247706422018,0.5002021825396825,0.4,0.6062864186463468,0.0402353206166954,105,0.37948945002550644,0.27434206698954294,0.4485003039198244,0.0005,True,True,0.018666666666666668,True
wide,seed1008_1015,L2,action,3,gate_entropy,109,508,10,0.1345565749235474,0.04689824177058757,0.20735220588235287,0.3654434250764526,0.5005222222222222,0.39703711484593834,0.5984898325358852,0.04019985632055482,105,0.32524356875589777,0.21172380315762673,0.4247766473869034,0.001,True,True,0.030545454545454546,True
wide,seed1008_1015,L2,action,4,gate_entropy,107,498,10,0.1386292834890966,0.061451130319148936,0.27879375653082544,0.3613707165109034,0.49989742832616596,0.3867098721590909,0.6157638888888887,0.042664464264568144,101,0.31870625224633525,0.1190544108415494,0.41535241677581847,0.0045,True,True,0.06872727272727272,False
wide,seed1008_1015,L2,action,5,gate_entropy,104,491,10,0.20528846153846156,0.1422135836854911,0.35940289069557335,0.2947115384615384,0.4991026429197444,0.38333333333333336,0.6133734388458225,0.0441462129236296,99,0.25056532553790883,0.042170609604820115,0.3397933987282185,0.015,True,True,0.09692307692307692,False
wide,seed1008_1015,L3,state,-1,gate_entropy,109,508,10,0.5029051987767584,0.27858974358974353,0.5842592592592594,0.002905198776758433,0.5000607142857143,0.39982763490164797,0.6023443916179037,0.039877689385378175,105,-0.03697249060861974,-0.07073137363399526,0.1690391371913111,0.3495,False,False,0.3875643564356435,False
wide,seed1008_1015,L3,state,0,gate_entropy,109,508,10,0.3304281345565748,0.22717558607624913,0.5656307164634147,0.16957186544342517,0.5005904761904763,0.393588936711602,0.6031301398026312,0.04121439496908154,105,0.12835747047434365,-0.06346739780387042,0.25014107869562924,0.1155,False,False,0.2352,False
wide,seed1008_1015,L3,state,1,gate_entropy,109,508,10,0.29021406727828747,0.10868198507283014,0.7032467873065825,0.20978593272171253,0.4998496031746032,0.39393093885281383,0.6045241712707181,0.04044503253806464,105,0.1693409001836479,-0.05429408114717791,0.3714723714197601,0.1055,False,False,0.2306086956521739,False
wide,seed1008_1015,L3,state,2,gate_entropy,109,508,10,0.2775229357798165,0.06275307467985292,0.7627209908735332,0.22247706422018348,0.5000345238095238,0.4,0.6012030871670702,0.03990195795672767,105,0.1825751062634558,-0.04691386528413761,0.4137768322599108,0.0845,False,False,0.22574999999999998,False
wide,seed1008_1015,L3,state,3,gate_entropy,109,508,10,0.3001529051987768,0.14983147262094632,0.6444540229885056,0.1998470948012232,0.5012412698412698,0.39742990654205607,0.609873850108225,0.041178647239416895,105,0.15866844756180631,-0.0545544590643275,0.33058923368324106,0.1105,False,False,0.2306086956521739,False
wide,seed1008_1015,L3,state,4,gate_entropy,107,498,10,0.26666666666666666,0.15180478323550614,0.5487897891690782,0.23333333333333334,0.49963128604527124,0.3888764880952381,0.6125630868544598,0.04355074631384396,101,0.18978258701948938,-0.05754242731575388,0.33072443181818173,0.0935,False,False,0.2306086956521739,False
wide,seed1008_1015,L3,state,5,gate_entropy,104,491,10,0.2283653846153846,0.1639275793650794,0.36130568356374804,0.2716346153846154,0.4994842672409054,0.38095238095238093,0.6131109943977591,0.04400864185115425,99,0.22762597353346117,0.040739829378142814,0.3180322692055825,0.012,True,True,0.08228571428571428,False
wide,seed1008_1015,L3,action,-1,gate_entropy,109,508,10,0.36360856269113145,0.26850393700787406,0.6318661764705883,0.13639143730886855,0.4993706349206349,0.39628472222222216,0.6091400375939848,0.039735209484574416,105,0.09665622782429413,-0.07302083333333337,0.2094676912437963,0.1455,False,False,0.25579899497487435,False
wide,seed1008_1015,L3,action,0,gate_entropy,109,508,10,0.2944954128440367,0.22598575595829198,0.4629629629629629,0.20550458715596331,0.4998099206349206,0.39953497023809526,0.6081397804054053,0.040154721604162585,105,0.16534986555180073,-0.03091328875526994,0.2572458398850421,0.048,False,False,0.16457142857142856,False
wide,seed1008_1015,L3,action,1,gate_entropy,109,508,10,0.1429663608562691,0.06903030303030305,0.19814871273712736,0.3570336391437309,0.4993424603174603,0.39743217054263563,0.6069736931779458,0.04013142684749066,105,0.3169022122962402,0.21363201089845826,0.3825689500219102,0.0005,True,True,0.018666666666666668,True
wide,seed1008_1015,L3,action,2,gate_entropy,109,508,10,0.3434250764525994,0.26550026599787196,0.5150912698412698,0.1565749235474006,0.5000019841269842,0.3955361489776047,0.6062591911764705,0.04135129990334267,105,0.11522362364405793,-0.06162145650048871,0.20427962662337656,0.0715,False,False,0.21073684210526314,False
wide,seed1008_1015,L3,action,3,gate_entropy,109,508,10,0.3168195718654435,0.20464290841228827,0.44484022988505745,0.18318042813455648,0.49971666666666664,0.3982508749153308,0.6028664981617646,0.04115801802547131,105,0.14202241010908517,0.0064463195534625066,0.25487002882257914,0.021,True,False,0.11380645161290323,False
wide,seed1008_1015,L3,action,4,gate_entropy,107,498,10,0.2845794392523364,0.23730944323583925,0.39087499999999975,0.21542056074766358,0.4986436044437777,0.38631993006993004,0.609433178191489,0.04198567278492098,101,0.1734348879627426,0.012266340430402861,0.24545884765717174,0.021,True,False,0.11380645161290323,False
wide,seed1008_1015,L3,action,5,gate_entropy,104,491,10,0.19166666666666668,0.12042794530154281,0.4349892473118277,0.30833333333333335,0.4995284934493601,0.3791633064516129,0.6148694870243377,0.04422920335036895,99,0.2641041299829644,-0.02795678603006184,0.3621713399049845,0.038,False,False,0.14346067415730335,False
wide,seed1008_1015,L4,state,-1,gate_entropy,109,508,10,0.5646788990825689,0.5160568562748795,0.6563020833333332,0.06467889908256885,0.5014095238095239,0.3939204545454546,0.6060711279461279,0.04017869730302775,105,0.024500201779541105,-0.06877346380471389,0.1157541989664082,0.2125,False,False,0.27999999999999997,False
wide,seed1008_1015,L4,state,0,gate_entropy,109,508,10,0.38318042813455655,0.2974126588021778,0.5593233580508474,0.11681957186544345,0.49967420634920634,0.39473236663086286,0.6073265550239234,0.04030881316218618,105,0.07651075870325727,-0.06377214794452085,0.1762980814295178,0.137,False,False,0.25245901639344265,False
wide,seed1008_1015,L4,state,1,gate_entropy,109,508,10,0.4408256880733944,0.2984329578488372,0.7258245556287031,0.059174311926605605,0.49958650793650794,0.39472419028340083,0.6040828476530675,0.04073193278299145,105,0.018442379143614157,-0.0602602316712204,0.19756311634296891,0.1935,False,False,0.27090000000000003,False
wide,seed1008_1015,L4,state,2,gate_entropy,109,508,10,0.33088685015290514,0.18064185277088501,0.40298322851153034,0.16911314984709486,0.4990115079365079,0.3966607142857143,0.6015969669117646,0.03982014990743636,105,0.12929299993965848,0.026698312236286933,0.27737977380349904,0.0105,True,False,0.08018181818181819,False
wide,seed1008_1015,L4,state,3,gate_entropy,109,508,10,0.23577981651376148,0.16343302861685216,0.31,0.26422018348623855,0.500209126984127,0.39651696329254726,0.6010762965425531,0.03987710512617831,105,0.22434307836006023,0.10855782304951234,0.3001940668944346,0.0025,True,True,0.04941176470588235,True
wide,seed1008_1015,L4,state,4,gate_entropy,107,498,10,0.3045171339563863,0.17481436314363144,0.45081547619047596,0.1954828660436137,0.49999285203520355,0.3888888888888889,0.613097075249853,0.04216111817127324,101,0.15332174787234046,-0.010243506493506416,0.27109969317053967,0.029,False,False,0.12821052631578947,False
wide,seed1008_1015,L4,state,5,gate_entropy,104,491,10,0.28044871794871795,0.23484485263594854,0.38580653021442496,0.21955128205128205,0.4998631907492418,0.3863265385816932,0.6215344551282052,0.04375269349077489,99,0.17579858856050717,-0.00022160176779741753,0.24790878397553587,0.0255,False,True,0.1224,False
wide,seed1008_1015,L4,action,-1,gate_entropy,109,508,10,0.31972477064220184,0.17998630136986304,0.6206956696070569,0.18027522935779816,0.5009503968253969,0.396493700265252,0.6061511333985649,0.04034170053583877,105,0.1399335288219594,-0.06724196348566304,0.29089860964860964,0.148,False,False,0.25579899497487435,False
wide,seed1008_1015,L4,action,0,gate_entropy,109,508,10,0.3524464831804282,0.19272598870056498,0.6627906976744187,0.1475535168195718,0.499309126984127,0.3968737599206349,0.6036585365853658,0.03958964528470025,105,0.10796387153487155,-0.05122544507032469,0.2676595643200683,0.106,False,False,0.2306086956521739,False
wide,seed1008_1015,L4,action,1,gate_entropy,109,508,10,0.2659021406727829,0.06363636363636364,0.6535070949940874,0.2340978593272171,0.5002730158730159,0.39997596153846154,0.610746419676214,0.041665048992540206,105,0.1924328103346769,-0.047476511672407185,0.40974890050300444,0.0965,False,False,0.2306086956521739,False
wide,seed1008_1015,L4,action,2,gate_entropy,109,508,10,0.2113149847094801,0.14449127638881903,0.4550249999999998,0.28868501529051993,0.49969444444444444,0.397152520814061,0.6123603205696827,0.041237054324156405,105,0.2474479609663635,-0.006695945315416159,0.3379206458468234,0.029,False,False,0.12821052631578947,False
wide,seed1008_1015,L4,action,3,gate_entropy,109,508,10,0.19480122324159022,0.14146301347881898,0.32599529676735545,0.3051987767584098,0.5001472222222222,0.4,0.6035053294573643,0.04084664625530162,105,0.2643521305031082,0.08996491228070178,0.338561568056465,0.005,True,True,0.072,False
wide,seed1008_1015,L4,action,4,gate_entropy,107,498,10,0.21308411214953268,0.11076867030965391,0.4250046296296296,0.2869158878504673,0.4994750365036504,0.3885518999073216,0.6140724681020732,0.04276562738406513,101,0.24415026046640215,-0.023405934343434364,0.3669314750768555,0.0385,False,False,0.14373333333333332,False
