metric,representation,direction,quantile,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
flow_endpoint,L4,high,0.5,312,612,0.6406570841889117,0.04275833158666946,0.33766233766233766,88,582,0.13134328358208955,0.28205128205128205,0.23965971992948218,1.4089240267896996
flow_endpoint,L4,high,0.6,297,425,0.6098562628336756,0.029693285824076016,0.4113573407202216,75,396,0.1592356687898089,0.25252525252525254,0.29904956177629344,1.3755490503876444
flow_endpoint,L4,high,0.7,267,299,0.5482546201232033,0.02089009990917348,0.4717314487632509,69,271,0.20294117647058824,0.25842696629213485,0.3409731087210827,1.383485784355883
flow_endpoint,L4,high,0.75,244,244,0.5010266940451745,0.01704743939076364,0.5,64,220,0.22535211267605634,0.26229508196721313,0.3632169586281645,1.376587706390285
flow_endpoint,L4,high,0.8,228,188,0.4681724845995893,0.013134912317473626,0.5480769230769231,59,168,0.2599118942731278,0.25877192982456143,0.4001280928634208,1.3697536685183536
flow_endpoint,L4,high,0.85,202,140,0.41478439425051333,0.00978131768322504,0.5906432748538012,52,121,0.30057803468208094,0.25742574257425743,0.4372819065290933,1.350715101710947
flow_endpoint,L4,high,0.9,165,101,0.33880903490759756,0.007056522042898064,0.6203007518796992,46,80,0.36507936507936506,0.2787878787878788,0.4571500206203679,1.3568866321780546
flow_endpoint,L4,high,0.925,125,74,0.25667351129363447,0.005170125061133236,0.628140703517588,44,56,0.44,0.352,0.4253213405716485,1.4768614776614368
flow_endpoint,L4,high,0.95,89,48,0.18275154004106775,0.003353594634248585,0.6496350364963503,36,32,0.5294117647058824,0.4044943820224719,0.4103119065136753,1.583271228992958
flow_endpoint,L4,high,0.96,76,38,0.15605749486652978,0.0026549290854467967,0.6666666666666666,29,25,0.5370370370370371,0.3815789473684211,0.42392637560947377,1.572600114131158
flow_endpoint,L4,high,0.975,56,25,0.11498973305954825,0.0017466638720044715,0.691358024691358,17,16,0.5151515151515151,0.30357142857142855,0.4617139889120996,1.497372921969184
flow_endpoint,L4,high,0.98,44,18,0.09034907597535935,0.0012575979878432194,0.7096774193548387,14,10,0.5833333333333334,0.3181818181818182,0.4676211317619082,1.5176333385125433
flow_endpoint,L4,high,0.99,17,8,0.03490759753593429,0.0005589324390414309,0.68,2,3,0.4,0.11764705882352941,0.5444967814740134,1.2488595399208136
flow_endpoint,L4,high,0.995,8,5,0.01642710472279261,0.0003493327744008943,0.6153846153846154,0,1,0.0,0.0,0.7228926899247043,0.8512807280548281
flow_endpoint,L5,low,0.5,1,68,0.002053388090349076,0.004750925731852163,0.014492753623188406,1,67,0.014705882352941176,1.0,0.05628156228842758,0.257504465652837
flow_endpoint,L5,low,0.6,1,42,0.002053388090349076,0.002934395304967512,0.023255813953488372,1,42,0.023255813953488372,1.0,0.05494771927513783,0.423235290932465
flow_endpoint,L5,low,0.7,0,17,0.0,0.0011877314329630407,0.0,0,17,0.0,0.0,0.05407292445854113,0.0
flow_endpoint,L5,low,0.75,0,9,0.0,0.0006287989939216097,0.0,0,9,0.0,0.0,0.05744738727165593,0.0
flow_endpoint,L5,low,0.8,0,5,0.0,0.0003493327744008943,0.0,0,5,0.0,0.0,0.04947055341254776,0.0
flow_endpoint,L5,low,0.85,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.028563253012048193,0.0
flow_endpoint,L5,low,0.9,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L5,low,0.925,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L5,low,0.95,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L5,low,0.96,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L5,low,0.975,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L5,low,0.98,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L5,low,0.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L5,low,0.995,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L5,high,0.5,377,462,0.7741273100616016,0.03227834835464263,0.44934445768772346,103,432,0.1925233644859813,0.27320954907161804,0.3138823409624485,1.4315697286757558
flow_endpoint,L5,high,0.6,358,366,0.7351129363449692,0.025571159086145462,0.494475138121547,93,338,0.21577726218097448,0.25977653631284914,0.34655909352859254,1.4268133410868087
flow_endpoint,L5,high,0.7,335,284,0.6878850102669405,0.019842101585970797,0.5411954765751211,83,261,0.24127906976744187,0.24776119402985075,0.3781444148666852,1.4311872800393457
flow_endpoint,L5,high,0.75,316,238,0.648870636550308,0.016628240061482568,0.5703971119133574,77,216,0.2627986348122867,0.24367088607594936,0.40205934791532666,1.4186888449948005
flow_endpoint,L5,high,0.8,292,205,0.5995893223819302,0.014322643750436665,0.5875251509054326,73,184,0.2840466926070039,0.25,0.406577160026475,1.445052031125346
flow_endpoint,L5,high,0.85,252,143,0.5174537987679672,0.009990917347865577,0.6379746835443038,65,124,0.3439153439153439,0.25793650793650796,0.44719308668427,1.426620183855236
flow_endpoint,L5,high,0.9,198,101,0.406570841889117,0.007056522042898064,0.6622073578595318,53,83,0.3897058823529412,0.2676767676767677,0.46440368446930597,1.4259304566376654
flow_endpoint,L5,high,0.925,153,80,0.3141683778234086,0.005589324390414309,0.6566523605150214,49,63,0.4375,0.3202614379084967,0.43006036193513,1.5268841740268786
flow_endpoint,L5,high,0.95,105,51,0.21560574948665298,0.0035631942988891218,0.6730769230769231,45,35,0.5625,0.42857142857142855,0.37369283400811726,1.8011502009757638
flow_endpoint,L5,high,0.96,88,40,0.1806981519507187,0.0027946621952071545,0.6875,38,26,0.59375,0.4318181818181818,0.3760277247772319,1.8283226334103209
flow_endpoint,L5,high,0.975,67,21,0.1375770020533881,0.001467197652483756,0.7613636363636364,29,9,0.7631578947368421,0.43283582089552236,0.4473310512479276,1.7020138312322526
flow_endpoint,L5,high,0.98,58,13,0.11909650924024641,0.0009082652134423251,0.8169014084507042,19,4,0.8260869565217391,0.3275862068965517,0.5320448763350055,1.5353994461481046
flow_endpoint,L5,high,0.99,32,5,0.06570841889117043,0.0003493327744008943,0.8648648648648649,4,0,1.0,0.125,0.7192485743531823,1.2024561406223637
flow_endpoint,L5,high,0.995,18,3,0.03696098562628337,0.00020959966464053657,0.8571428571428571,0,0,0.0,0.0,0.8685105222417074,0.9869113098716302
flow_endpoint,L12,low,0.5,28,151,0.057494866529774126,0.010549849786907008,0.1564245810055866,7,139,0.04794520547945205,0.25,0.128131709630105,1.2208108473472992
flow_endpoint,L12,low,0.6,13,72,0.026694045174537988,0.0050303919513728776,0.15294117647058825,5,67,0.06944444444444445,0.38461538461538464,0.1253018580699111,1.2205818718606394
flow_endpoint,L12,low,0.7,9,31,0.018480492813141684,0.0021658632012855447,0.225,4,31,0.11428571428571428,0.4444444444444444,0.12841846822093345,1.7520844401671725
flow_endpoint,L12,low,0.75,8,17,0.01642710472279261,0.0011877314329630407,0.32,4,17,0.19047619047619047,0.5,0.15846731210766588,2.019343899659165
flow_endpoint,L12,low,0.8,7,9,0.014373716632443531,0.0006287989939216097,0.4375,4,9,0.3076923076923077,0.5714285714285714,0.19208399584710276,2.2776494109808416
flow_endpoint,L12,low,0.85,6,4,0.012320328542094456,0.00027946621952071543,0.6,3,4,0.42857142857142855,0.5,0.26383331044615305,2.2741631789608943
flow_endpoint,L12,low,0.9,2,2,0.004106776180698152,0.00013973310976035772,0.5,2,2,0.5,1.0,0.15407374902630996,3.2451991540403093
flow_endpoint,L12,low,0.925,2,1,0.004106776180698152,6.986655488017886e-05,0.6666666666666666,2,1,0.6666666666666666,1.0,0.1969316653684133,3.3852690242551318
flow_endpoint,L12,low,0.95,2,0,0.004106776180698152,0.0,1.0,1,0,1.0,0.5,0.27082686604624745,3.692395863818164
flow_endpoint,L12,low,0.96,2,0,0.004106776180698152,0.0,1.0,1,0,1.0,0.5,0.27082686604624745,3.692395863818164
flow_endpoint,L12,low,0.975,1,0,0.002053388090349076,0.0,1.0,1,0,1.0,1.0,0.20278330019880716,4.931372549019608
flow_endpoint,L12,low,0.98,1,0,0.002053388090349076,0.0,1.0,1,0,1.0,1.0,0.20278330019880716,4.931372549019608
flow_endpoint,L12,low,0.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L12,low,0.995,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L12,high,0.5,358,908,0.7351129363449692,0.0634388318312024,0.28278041074249605,168,860,0.16342412451361868,0.4692737430167598,0.17299340977235442,1.6346311175357062
flow_endpoint,L12,high,0.6,341,653,0.7002053388090349,0.0456228603367568,0.34305835010060365,128,613,0.17273954116059378,0.375366568914956,0.2198128938568858,1.5606834707519917
flow_endpoint,L12,high,0.7,317,419,0.6509240246406571,0.029274086494794942,0.43070652173913043,110,379,0.2249488752556237,0.3470031545741325,0.28461371152020115,1.5133020803481563
flow_endpoint,L12,high,0.75,300,327,0.6160164271047228,0.022846363445818488,0.4784688995215311,97,296,0.24681933842239187,0.3233333333333333,0.309800417470041,1.5444423975568111
flow_endpoint,L12,high,0.8,286,244,0.5872689938398358,0.01704743939076364,0.539622641509434,82,212,0.2789115646258503,0.2867132867132867,0.35947632301952515,1.5011354210389096
flow_endpoint,L12,high,0.85,255,171,0.5236139630390144,0.011947180884510585,0.5985915492957746,77,143,0.35,0.30196078431372547,0.3978902718264072,1.5044136328040965
flow_endpoint,L12,high,0.9,238,114,0.4887063655030801,0.007964787256340389,0.6761363636363636,62,91,0.40522875816993464,0.2605042016806723,0.4725682952923748,1.4307696271034065
flow_endpoint,L12,high,0.925,207,77,0.42505133470225875,0.0053797247257737725,0.7288732394366197,47,60,0.4392523364485981,0.22705314009661837,0.5148267160386151,1.4157642110048343
flow_endpoint,L12,high,0.95,164,38,0.33675564681724846,0.0026549290854467967,0.8118811881188119,38,27,0.5846153846153846,0.23170731707317074,0.5425337222061294,1.4964621642640439
flow_endpoint,L12,high,0.96,151,29,0.31006160164271046,0.002026130091525187,0.8388888888888889,36,18,0.6666666666666666,0.23841059602649006,0.566090674453316,1.4818984426815
flow_endpoint,L12,high,0.975,114,17,0.23408624229979466,0.0011877314329630407,0.8702290076335878,25,9,0.7352941176470589,0.21929824561403508,0.5923021722162102,1.4692314977969134
flow_endpoint,L12,high,0.98,97,11,0.19917864476386038,0.0007685321036819675,0.8981481481481481,16,4,0.8,0.16494845360824742,0.6406360019739394,1.4019632761517578
flow_endpoint,L12,high,0.99,54,4,0.11088295687885011,0.00027946621952071543,0.9310344827586207,1,0,1.0,0.018518518518518517,0.8050622661947149,1.1564751223024503
flow_endpoint,L12,high,0.995,27,2,0.055441478439425054,0.00013973310976035772,0.9310344827586207,0,0,0.0,0.0,0.8776100048675549,1.0608749644998958
flow_endpoint,L13,low,0.5,18,178,0.03696098562628337,0.012436246768671836,0.09183673469387756,11,172,0.060109289617486336,0.6111111111111112,0.0778542887065684,1.1795976332146425
flow_endpoint,L13,low,0.6,12,79,0.024640657084188913,0.00551945783553413,0.13186813186813187,7,75,0.08536585365853659,0.5833333333333334,0.09685992639152438,1.3614312624510816
flow_endpoint,L13,low,0.7,8,37,0.01642710472279261,0.002585062530566618,0.17777777777777778,6,36,0.14285714285714285,0.75,0.10084245112619554,1.762925987938397
flow_endpoint,L13,low,0.75,6,32,0.012320328542094456,0.0022357297561657235,0.15789473684210525,4,31,0.11428571428571428,0.6666666666666666,0.11180643263552426,1.4122151393276576
flow_endpoint,L13,low,0.8,5,18,0.01026694045174538,0.0012575979878432194,0.21739130434782608,4,17,0.19047619047619047,0.8,0.11921896128798569,1.8234624928722116
flow_endpoint,L13,low,0.85,5,9,0.01026694045174538,0.0006287989939216097,0.35714285714285715,4,8,0.3333333333333333,0.8,0.1730027740000945,2.0643764772388105
flow_endpoint,L13,low,0.9,5,7,0.01026694045174538,0.000489065884161252,0.4166666666666667,4,6,0.4,0.8,0.20265084692601854,2.0560815461026847
flow_endpoint,L13,low,0.925,5,3,0.01026694045174538,0.00020959966464053657,0.625,4,2,0.6666666666666666,0.8,0.26916141222160195,2.3220267528000424
flow_endpoint,L13,low,0.95,5,1,0.01026694045174538,6.986655488017886e-05,0.8333333333333334,4,1,0.8,0.8,0.298621415138643,2.7906013805019176
flow_endpoint,L13,low,0.96,5,1,0.01026694045174538,6.986655488017886e-05,0.8333333333333334,4,1,0.8,0.8,0.30053448523353127,2.7728376418625937
flow_endpoint,L13,low,0.975,4,0,0.008213552361396304,0.0,1.0,4,0,1.0,1.0,0.21361340679522497,4.681354110693176
flow_endpoint,L13,low,0.98,4,0,0.008213552361396304,0.0,1.0,3,0,1.0,0.75,0.24564506435542377,4.0709142787949535
flow_endpoint,L13,low,0.99,2,0,0.004106776180698152,0.0,1.0,1,0,1.0,0.5,0.6111111111111112,1.6363636363636362
flow_endpoint,L13,low,0.995,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,1.0,1.0
flow_endpoint,L13,high,0.5,360,841,0.7392197125256673,0.05875777265423042,0.2997502081598668,150,790,0.1595744680851064,0.4166666666666667,0.17039620184164606,1.7591366762883192
flow_endpoint,L13,high,0.6,331,622,0.6796714579055442,0.04345699713547125,0.3473242392444911,128,579,0.18104667609618105,0.3867069486404834,0.20389122843872953,1.703478084388824
flow_endpoint,L13,high,0.7,298,419,0.6119096509240246,0.029274086494794942,0.41562064156206413,97,383,0.20208333333333334,0.32550335570469796,0.25770071003505113,1.6128036337406038
flow_endpoint,L13,high,0.75,280,320,0.5749486652977412,0.022357297561657236,0.4666666666666667,89,286,0.23733333333333334,0.31785714285714284,0.2930395123961403,1.592504242348764
flow_endpoint,L13,high,0.8,258,237,0.5297741273100616,0.01655837350660239,0.5212121212121212,78,213,0.26804123711340205,0.3023255813953488,0.3207515455465088,1.6249715034858523
flow_endpoint,L13,high,0.85,223,176,0.45790554414784396,0.01229651365891148,0.5588972431077694,58,157,0.26976744186046514,0.2600896860986547,0.36539174508518846,1.52958366089378
flow_endpoint,L13,high,0.9,177,120,0.36344969199178645,0.008383986585621462,0.5959595959595959,49,104,0.3202614379084967,0.2768361581920904,0.39167150131855155,1.5215801863380767
flow_endpoint,L13,high,0.925,167,96,0.34291581108829566,0.00670718926849717,0.6349809885931559,41,83,0.33064516129032256,0.24550898203592814,0.42485063031266035,1.4945982029633669
flow_endpoint,L13,high,0.95,144,61,0.29568788501026694,0.00426185984769091,0.7024390243902439,35,50,0.4117647058823529,0.24305555555555555,0.4750024267640894,1.4788114435026058
flow_endpoint,L13,high,0.96,117,37,0.2402464065708419,0.002585062530566618,0.7597402597402597,33,28,0.5409836065573771,0.28205128205128205,0.460568250050082,1.6495715014173162
flow_endpoint,L13,high,0.975,93,22,0.19096509240246407,0.001537064207363935,0.808695652173913,21,14,0.6,0.22580645161290322,0.5198254569114622,1.5557061344759262
flow_endpoint,L13,high,0.98,78,16,0.1601642710472279,0.0011178648780828617,0.8297872340425532,13,8,0.6190476190476191,0.16666666666666666,0.6063367818459917,1.368525312807623
flow_endpoint,L13,high,0.99,50,6,0.1026694045174538,0.00041919932928107315,0.8928571428571429,9,1,0.9,0.18,0.6554641079428677,1.3621754906753294
flow_endpoint,L13,high,0.995,28,4,0.057494866529774126,0.00027946621952071543,0.875,1,1,0.5,0.03571428571428571,0.7744242513573043,1.1298716413728267
flow_endpoint,L14,low,0.5,5,143,0.01026694045174538,0.009990917347865577,0.033783783783783786,0,142,0.0,0.0,0.08208642788264942,0.411563575796976
flow_endpoint,L14,low,0.6,1,66,0.002053388090349076,0.004611192622091804,0.014925373134328358,0,65,0.0,0.0,0.0645567981459782,0.23119754329479844
flow_endpoint,L14,low,0.7,1,25,0.002053388090349076,0.0017466638720044715,0.038461538461538464,0,25,0.0,0.0,0.07220735924156085,0.5326539962896317
flow_endpoint,L14,low,0.75,1,20,0.002053388090349076,0.0013973310976035773,0.047619047619047616,0,20,0.0,0.0,0.08041319531838143,0.5921795226580495
flow_endpoint,L14,low,0.8,0,13,0.0,0.0009082652134423251,0.0,0,13,0.0,0.0,0.03229193780079674,0.0
flow_endpoint,L14,low,0.85,0,10,0.0,0.0006986655488017886,0.0,0,10,0.0,0.0,0.030090198752686252,0.0
flow_endpoint,L14,low,0.9,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.031237748440857818,0.0
flow_endpoint,L14,low,0.925,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.03697549688171564,0.0
flow_endpoint,L14,low,0.95,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.0423244877393349,0.0
flow_endpoint,L14,low,0.96,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L14,low,0.975,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L14,low,0.98,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L14,low,0.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L14,low,0.995,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,L14,high,0.5,362,921,0.7433264887063655,0.06434709704464472,0.2821512081060016,162,859,0.15866797257590598,0.44751381215469616,0.17517462537056994,1.6106853804261319
flow_endpoint,L14,high,0.6,336,652,0.6899383983572895,0.04555299378187662,0.340080971659919,131,601,0.17896174863387979,0.3898809523809524,0.21194567449056956,1.6045667007705353
flow_endpoint,L14,high,0.7,305,469,0.6262833675564682,0.03276741423880389,0.39405684754521964,111,429,0.20555555555555555,0.3639344262295082,0.2490406424320803,1.582299353619315
flow_endpoint,L14,high,0.75,280,386,0.5749486652977412,0.026968490183749038,0.42042042042042044,102,349,0.2261640798226164,0.36428571428571427,0.2627075166943797,1.6003364719461597
flow_endpoint,L14,high,0.8,266,287,0.5462012320328542,0.020051701250611332,0.4810126582278481,90,258,0.25862068965517243,0.3383458646616541,0.3013939925859737,1.5959596742481108
flow_endpoint,L14,high,0.85,234,190,0.4804928131416838,0.013274645427233982,0.5518867924528302,70,166,0.2966101694915254,0.29914529914529914,0.35193165818230493,1.5681646695363396
flow_endpoint,L14,high,0.9,201,116,0.4127310061601643,0.008104520366100747,0.6340694006309149,56,96,0.3684210526315789,0.27860696517412936,0.41896997525699975,1.513400573017127
flow_endpoint,L14,high,0.925,174,82,0.35728952772073924,0.0057290575001746665,0.6796875,50,64,0.43859649122807015,0.28735632183908044,0.4458112599142032,1.5246081943529344
flow_endpoint,L14,high,0.95,150,46,0.3080082135523614,0.0032138615244882273,0.7653061224489796,39,33,0.5416666666666666,0.26,0.5060075912324756,1.5124400023029974
flow_endpoint,L14,high,0.96,134,34,0.2751540041067762,0.0023754628659260813,0.7976190476190477,35,24,0.5932203389830508,0.26119402985074625,0.5226658012933549,1.5260593779912732
flow_endpoint,L14,high,0.975,108,18,0.22176591375770022,0.0012575979878432194,0.8571428571428571,26,12,0.6842105263157895,0.24074074074074073,0.5792489783325879,1.4797485868860878
flow_endpoint,L14,high,0.98,90,12,0.18480492813141683,0.0008383986585621463,0.8823529411764706,15,7,0.6818181818181818,0.16666666666666666,0.6398919920949191,1.3789091785439718
flow_endpoint,L14,high,0.99,39,3,0.08008213552361396,0.00020959966464053657,0.9285714285714286,1,1,0.5,0.02564102564102564,0.755474864133103,1.2291228638519316
flow_endpoint,L14,high,0.995,20,0,0.04106776180698152,0.0,1.0,0,0,0.0,0.0,0.9255911354982562,1.0803906408002586
flow_endpoint,L15,low,0.5,31,107,0.06365503080082136,0.007475721372179138,0.2246376811594203,18,77,0.18947368421052632,0.5806451612903226,0.18728398310914082,1.1994495067339068
flow_endpoint,L15,low,0.6,26,60,0.053388090349075976,0.004191993292810731,0.3023255813953488,17,39,0.30357142857142855,0.6538461538461539,0.20998586799032917,1.4397425135736863
flow_endpoint,L15,low,0.7,22,34,0.045174537987679675,0.0023754628659260813,0.39285714285714285,16,22,0.42105263157894735,0.7272727272727273,0.22998314653431778,1.7081997040966705
flow_endpoint,L15,low,0.75,21,26,0.043121149897330596,0.0018165304268846503,0.44680851063829785,16,17,0.48484848484848486,0.7619047619047619,0.23833255253645697,1.8747271653961368
flow_endpoint,L15,low,0.8,21,15,0.043121149897330596,0.0010479983232026828,0.5833333333333334,16,9,0.64,0.7619047619047619,0.26582154849717166,2.194454650615129
flow_endpoint,L15,low,0.85,21,9,0.043121149897330596,0.0006287989939216097,0.7,16,5,0.7619047619047619,0.7619047619047619,0.29128973110286716,2.4031056548052474
flow_endpoint,L15,low,0.9,19,4,0.039014373716632446,0.00027946621952071543,0.8260869565217391,14,2,0.875,0.7368421052631579,0.35026330234360964,2.358474184975692
flow_endpoint,L15,low,0.925,18,2,0.03696098562628337,0.00013973310976035772,0.9,13,1,0.9285714285714286,0.7222222222222222,0.3737154648605693,2.4082492822066754
flow_endpoint,L15,low,0.95,15,1,0.030800821355236138,6.986655488017886e-05,0.9375,9,1,0.9,0.6,0.4408290573961854,2.1266746923114974
flow_endpoint,L15,low,0.96,15,0,0.030800821355236138,0.0,1.0,9,0,1.0,0.6,0.4956494441683342,2.0175549710903673
flow_endpoint,L15,low,0.975,8,0,0.01642710472279261,0.0,1.0,5,0,1.0,0.625,0.3993959101038348,2.5037812724221946
flow_endpoint,L15,low,0.98,8,0,0.01642710472279261,0.0,1.0,5,0,1.0,0.625,0.3993959101038348,2.5037812724221946
flow_endpoint,L15,low,0.99,4,0,0.008213552361396304,0.0,1.0,0,0,0.0,0.0,0.7881698378163036,1.2687620764207257
flow_endpoint,L15,low,0.995,3,0,0.006160164271047228,0.0,1.0,0,0,0.0,0.0,0.7344257371849016,1.361608055612349
flow_endpoint,L15,high,0.5,339,691,0.6960985626283368,0.04827778942220359,0.329126213592233,111,638,0.14819759679572764,0.3274336283185841,0.21455046120216334,1.5340270617368141
flow_endpoint,L15,high,0.6,319,555,0.6550308008213552,0.03877593795849927,0.36498855835240274,94,506,0.15666666666666668,0.2946708463949843,0.24141538959689873,1.51186947510612
flow_endpoint,L15,high,0.7,306,406,0.6283367556468172,0.028365821281352618,0.4297752808988764,86,368,0.1894273127753304,0.28104575163398693,0.2853739521602142,1.5060073901124396
flow_endpoint,L15,high,0.75,282,329,0.5790554414784395,0.022986096555578844,0.46153846153846156,77,295,0.20698924731182797,0.2730496453900709,0.3130055741050464,1.474537515372064
flow_endpoint,L15,high,0.8,263,283,0.5400410677618069,0.019772235031090615,0.4816849816849817,71,252,0.21981424148606812,0.26996197718631176,0.324577516582699,1.484036808083265
flow_endpoint,L15,high,0.85,236,214,0.48459958932238195,0.014951442744358275,0.5244444444444445,65,189,0.2559055118110236,0.2754237288135593,0.34909093422909754,1.5023147066324785
flow_endpoint,L15,high,0.9,195,154,0.4004106776180698,0.010759449451547545,0.5587392550143266,50,131,0.27624309392265195,0.2564102564102564,0.390214473745705,1.4318773203129465
flow_endpoint,L15,high,0.925,158,121,0.324435318275154,0.008453853140501642,0.5663082437275986,40,105,0.27586206896551724,0.25316455696202533,0.3906548668468452,1.4496382658650395
flow_endpoint,L15,high,0.95,113,81,0.23203285420944558,0.005659190945294487,0.5824742268041238,29,65,0.30851063829787234,0.25663716814159293,0.38355586432679856,1.5186164024019253
flow_endpoint,L15,high,0.96,100,56,0.2053388090349076,0.003912527073290016,0.6410256410256411,24,40,0.375,0.24,0.42908090402509474,1.4939505231119556
flow_endpoint,L15,high,0.975,82,29,0.16837782340862423,0.002026130091525187,0.7387387387387387,15,20,0.42857142857142855,0.18292682926829268,0.5157377616700778,1.4323921838620706
flow_endpoint,L15,high,0.98,75,20,0.1540041067761807,0.0013973310976035773,0.7894736842105263,10,11,0.47619047619047616,0.13333333333333333,0.5891601595655201,1.3399984221484504
flow_endpoint,L15,high,0.99,48,7,0.09856262833675565,0.000489065884161252,0.8727272727272727,4,2,0.6666666666666666,0.08333333333333333,0.6792611915015178,1.2848183933460045
flow_endpoint,L15,high,0.995,30,3,0.061601642710472276,0.00020959966464053657,0.9090909090909091,0,0,0.0,0.0,0.8557157232019887,1.0623749037696733
flow_endpoint,front_median,low,0.5,1,93,0.002053388090349076,0.006497589603856634,0.010638297872340425,1,91,0.010869565217391304,1.0,0.06344595514848844,0.16767495811896332
flow_endpoint,front_median,low,0.6,1,39,0.002053388090349076,0.0027247956403269754,0.025,1,39,0.025,1.0,0.06053488943617068,0.41298497829686387
flow_endpoint,front_median,low,0.7,0,16,0.0,0.0011178648780828617,0.0,0,16,0.0,0.0,0.04815887126875809,0.0
flow_endpoint,front_median,low,0.75,0,10,0.0,0.0006986655488017886,0.0,0,10,0.0,0.0,0.04277020091469454,0.0
flow_endpoint,front_median,low,0.8,0,7,0.0,0.000489065884161252,0.0,0,7,0.0,0.0,0.04073356519570298,0.0
flow_endpoint,front_median,low,0.85,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.04915461847389558,0.0
flow_endpoint,front_median,low,0.9,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.0315,0.0
flow_endpoint,front_median,low,0.925,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,front_median,low,0.95,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,front_median,low,0.96,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,front_median,low,0.975,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,front_median,low,0.98,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,front_median,low,0.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,front_median,low,0.995,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,front_median,high,0.5,338,549,0.6940451745379876,0.03835673862921819,0.3810597519729425,107,523,0.16984126984126985,0.3165680473372781,0.2583336260705027,1.4750683361249541
flow_endpoint,front_median,high,0.6,322,421,0.6611909650924025,0.0294138196045553,0.43337819650067294,94,396,0.19183673469387755,0.2919254658385093,0.29569242933424905,1.4656384591124743
flow_endpoint,front_median,high,0.7,299,317,0.6139630390143738,0.022147697897016698,0.48538961038961037,87,292,0.22955145118733508,0.2909698996655518,0.3281977166664916,1.478954866961656
flow_endpoint,front_median,high,0.75,287,267,0.5893223819301848,0.018654370153007756,0.5180505415162455,83,241,0.25617283950617287,0.289198606271777,0.3554213838703845,1.457567172450065
flow_endpoint,front_median,high,0.8,266,211,0.5462012320328542,0.014741843079717739,0.5576519916142557,75,186,0.28735632183908044,0.2819548872180451,0.3864405906622931,1.4430471464152759
flow_endpoint,front_median,high,0.85,242,157,0.49691991786447637,0.010969049116188082,0.606516290726817,69,134,0.3399014778325123,0.28512396694214875,0.416799316469709,1.4551758286554093
flow_endpoint,front_median,high,0.9,173,111,0.35523613963039014,0.007755187591699853,0.6091549295774648,55,93,0.3716216216216216,0.3179190751445087,0.4045006352220868,1.5059430728533088
flow_endpoint,front_median,high,0.925,132,80,0.27104722792607805,0.005589324390414309,0.6226415094339622,49,61,0.44545454545454544,0.3712121212121212,0.39410901014089406,1.579871287924546
flow_endpoint,front_median,high,0.95,94,52,0.19301848049281314,0.0036330608537693005,0.6438356164383562,38,38,0.5,0.40425531914893614,0.3995985365333559,1.6112061421041088
flow_endpoint,front_median,high,0.96,80,39,0.16427104722792607,0.0027247956403269754,0.6722689075630253,35,26,0.5737704918032787,0.4375,0.4119457288406532,1.6319356179635716
flow_endpoint,front_median,high,0.975,58,23,0.11909650924024641,0.0016069307622441137,0.7160493827160493,29,12,0.7073170731707317,0.5,0.41220224760656593,1.7371311943924574
