cv_scheme,snapshot_key,worker,model,observed_failure_rate,predicted_failure_rate
leave_one_snapshot_out,w01_s001,1,mean_moe_action,1.0,0.4644937813282013
leave_one_snapshot_out,w02_s000,2,mean_moe_action,1.0,0.47229427099227905
leave_one_snapshot_out,w03_s000,3,mean_moe_action,0.0625,0.39817291498184204
leave_one_snapshot_out,w03_s001,3,mean_moe_action,0.0625,0.41843658685684204
leave_one_snapshot_out,w00_s000,0,mean_moe_state,0.5625,0.6456838846206665
leave_one_snapshot_out,w00_s001,0,mean_moe_state,0.75,0.388832151889801
leave_one_snapshot_out,w01_s000,1,mean_moe_state,1.0,0.9698631763458252
leave_one_snapshot_out,w01_s001,1,mean_moe_state,1.0,0.10830613970756531
leave_one_snapshot_out,w02_s000,2,mean_moe_state,1.0,0.3944149315357208
leave_one_snapshot_out,w03_s000,3,mean_moe_state,0.0625,0.654762864112854
leave_one_snapshot_out,w03_s001,3,mean_moe_state,0.0625,0.6930950284004211
leave_one_snapshot_out,w00_s000,0,mean_moe_action+state,0.5625,0.7039746642112732
leave_one_snapshot_out,w00_s001,0,mean_moe_action+state,0.75,0.41397106647491455
leave_one_snapshot_out,w01_s000,1,mean_moe_action+state,1.0,0.8795784711837769
leave_one_snapshot_out,w01_s001,1,mean_moe_action+state,1.0,0.29532065987586975
leave_one_snapshot_out,w02_s000,2,mean_moe_action+state,1.0,0.43835878372192383
leave_one_snapshot_out,w03_s000,3,mean_moe_action+state,0.0625,0.5404987931251526
leave_one_snapshot_out,w03_s001,3,mean_moe_action+state,0.0625,0.5417782068252563
leave_one_snapshot_out,w00_s000,0,policy_state+mean_moe_action+state,0.5625,0.7030510902404785
leave_one_snapshot_out,w00_s001,0,policy_state+mean_moe_action+state,0.75,0.41364336013793945
leave_one_snapshot_out,w01_s000,1,policy_state+mean_moe_action+state,1.0,0.879476010799408
leave_one_snapshot_out,w01_s001,1,policy_state+mean_moe_action+state,1.0,0.2964775562286377
leave_one_snapshot_out,w02_s000,2,policy_state+mean_moe_action+state,1.0,0.4387120306491852
leave_one_snapshot_out,w03_s000,3,policy_state+mean_moe_action+state,0.0625,0.5407478213310242
leave_one_snapshot_out,w03_s001,3,policy_state+mean_moe_action+state,0.0625,0.5421645045280457
leave_one_snapshot_out,w00_s000,0,sim_state+mean_moe_action+state,0.5625,0.704036295413971
leave_one_snapshot_out,w00_s001,0,sim_state+mean_moe_action+state,0.75,0.4139181971549988
leave_one_snapshot_out,w01_s000,1,sim_state+mean_moe_action+state,1.0,0.8814918994903564
leave_one_snapshot_out,w01_s001,1,sim_state+mean_moe_action+state,1.0,0.29829517006874084
leave_one_snapshot_out,w02_s000,2,sim_state+mean_moe_action+state,1.0,0.4373701214790344
leave_one_snapshot_out,w03_s000,3,sim_state+mean_moe_action+state,0.0625,0.540659487247467
leave_one_snapshot_out,w03_s001,3,sim_state+mean_moe_action+state,0.0625,0.5424187183380127
leave_one_worker_out,w00_s000,0,mean_rate,0.5625,0.625
leave_one_worker_out,w00_s001,0,mean_rate,0.75,0.625
leave_one_worker_out,w01_s000,1,mean_rate,1.0,0.4875
leave_one_worker_out,w01_s001,1,mean_rate,1.0,0.4875
leave_one_worker_out,w02_s000,2,mean_rate,1.0,0.5729166666666666
leave_one_worker_out,w03_s000,3,mean_rate,0.0625,0.8625
leave_one_worker_out,w03_s001,3,mean_rate,0.0625,0.8625
leave_one_worker_out,w00_s000,0,initial_sim_state,0.5625,0.753050684928894
leave_one_worker_out,w00_s001,0,initial_sim_state,0.75,0.667125403881073
leave_one_worker_out,w01_s000,1,initial_sim_state,1.0,1.0
leave_one_worker_out,w01_s001,1,initial_sim_state,1.0,1.0
leave_one_worker_out,w02_s000,2,initial_sim_state,1.0,0.34604978561401367
leave_one_worker_out,w03_s000,3,initial_sim_state,0.0625,0.7542914748191833
leave_one_worker_out,w03_s001,3,initial_sim_state,0.0625,0.7418459057807922
leave_one_worker_out,w00_s000,0,initial_policy_state,0.5625,0.5275366902351379
leave_one_worker_out,w00_s001,0,initial_policy_state,0.75,0.35540342330932617
leave_one_worker_out,w01_s000,1,initial_policy_state,1.0,0.6280426383018494
leave_one_worker_out,w01_s001,1,initial_policy_state,1.0,0.7643423676490784
leave_one_worker_out,w02_s000,2,initial_policy_state,1.0,0.5764687657356262
leave_one_worker_out,w03_s000,3,initial_policy_state,0.0625,0.794610321521759
leave_one_worker_out,w03_s001,3,initial_policy_state,0.0625,0.9374070167541504
leave_one_worker_out,w00_s000,0,mean_output_action,0.5625,1.0
leave_one_worker_out,w00_s001,0,mean_output_action,0.75,0.8228405714035034
leave_one_worker_out,w01_s000,1,mean_output_action,1.0,0.6923977732658386
leave_one_worker_out,w01_s001,1,mean_output_action,1.0,0.43670088052749634
leave_one_worker_out,w02_s000,2,mean_output_action,1.0,0.0
leave_one_worker_out,w03_s000,3,mean_output_action,0.0625,1.0
leave_one_worker_out,w03_s001,3,mean_output_action,0.0625,1.0
leave_one_worker_out,w00_s000,0,as_moe,0.5625,0.625
leave_one_worker_out,w00_s001,0,as_moe,0.75,0.625
leave_one_worker_out,w01_s000,1,as_moe,1.0,0.48750001192092896
leave_one_worker_out,w01_s001,1,as_moe,1.0,0.48750001192092896
leave_one_worker_out,w02_s000,2,as_moe,1.0,0.5729166865348816
leave_one_worker_out,w03_s000,3,as_moe,0.0625,0.862500011920929
leave_one_worker_out,w03_s001,3,as_moe,0.0625,0.862500011920929
leave_one_worker_out,w00_s000,0,mean_moe_action,0.5625,0.5850161910057068
leave_one_worker_out,w00_s001,0,mean_moe_action,0.75,0.5052558183670044
leave_one_worker_out,w01_s000,1,mean_moe_action,1.0,0.7894594669342041
leave_one_worker_out,w01_s001,1,mean_moe_action,1.0,0.2922918200492859
leave_one_worker_out,w02_s000,2,mean_moe_action,1.0,0.47229427099227905
leave_one_worker_out,w03_s000,3,mean_moe_action,0.0625,0.868254542350769
leave_one_worker_out,w03_s001,3,mean_moe_action,0.0625,0.8872630596160889
leave_one_worker_out,w00_s000,0,mean_moe_state,0.5625,0.3142852187156677
leave_one_worker_out,w00_s001,0,mean_moe_state,0.75,0.044528841972351074
leave_one_worker_out,w01_s000,1,mean_moe_state,1.0,0.9958672523498535
leave_one_worker_out,w01_s001,1,mean_moe_state,1.0,0.17706942558288574
leave_one_worker_out,w02_s000,2,mean_moe_state,1.0,0.3944149315357208
leave_one_worker_out,w03_s000,3,mean_moe_state,0.0625,0.7977637052536011
leave_one_worker_out,w03_s001,3,mean_moe_state,0.0625,0.9361976385116577
leave_one_worker_out,w00_s000,0,mean_moe_action+state,0.5625,0.47819042205810547
leave_one_worker_out,w00_s001,0,mean_moe_action+state,0.75,0.3220035433769226
leave_one_worker_out,w01_s000,1,mean_moe_action+state,1.0,0.86692214012146
leave_one_worker_out,w01_s001,1,mean_moe_action+state,1.0,0.2258158028125763
leave_one_worker_out,w02_s000,2,mean_moe_action+state,1.0,0.43835878372192383
leave_one_worker_out,w03_s000,3,mean_moe_action+state,0.0625,0.8403123021125793
leave_one_worker_out,w03_s001,3,mean_moe_action+state,0.0625,0.9081869125366211
leave_one_worker_out,w00_s000,0,policy_state+mean_moe_action+state,0.5625,0.4779735207557678
leave_one_worker_out,w00_s001,0,policy_state+mean_moe_action+state,0.75,0.3217824697494507
leave_one_worker_out,w01_s000,1,policy_state+mean_moe_action+state,1.0,0.8668997883796692
leave_one_worker_out,w01_s001,1,policy_state+mean_moe_action+state,1.0,0.22664010524749756
leave_one_worker_out,w02_s000,2,policy_state+mean_moe_action+state,1.0,0.4387120306491852
leave_one_worker_out,w03_s000,3,policy_state+mean_moe_action+state,0.0625,0.8400587439537048
leave_one_worker_out,w03_s001,3,policy_state+mean_moe_action+state,0.0625,0.9082417488098145
leave_one_worker_out,w00_s000,0,sim_state+mean_moe_action+state,0.5625,0.4800940752029419
leave_one_worker_out,w00_s001,0,sim_state+mean_moe_action+state,0.75,0.3236679434776306
leave_one_worker_out,w01_s000,1,sim_state+mean_moe_action+state,1.0,0.8692151308059692
leave_one_worker_out,w01_s001,1,sim_state+mean_moe_action+state,1.0,0.2298242449760437
leave_one_worker_out,w02_s000,2,sim_state+mean_moe_action+state,1.0,0.4373701214790344
leave_one_worker_out,w03_s000,3,sim_state+mean_moe_action+state,0.0625,0.8396138548851013
leave_one_worker_out,w03_s001,3,sim_state+mean_moe_action+state,0.0625,0.9084306955337524
