kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
task_init,0.05,70,68,0.016989504676424426,2,558,entropy_low__cumsum,libero_goal_20260907
task_init,0.1,70,64,0.012456819944557104,6,558,entropy_low__cumsum,libero_goal_20260907
task_init,0.15,70,61,0.011769598449906174,9,558,entropy_low__cumsum,libero_goal_20260907
task_init,0.2,70,57,0.0094300682352642,13,558,entropy_low__cumsum,libero_goal_20260907
episode,0.01,558,554,2.86741337232216,4,558,entropy_high__current,libero_goal_20260907
episode,0.03,558,543,2.1728179854064193,15,558,entropy_high__current,libero_goal_20260907
episode,0.05,558,532,2.0925441865772147,26,558,entropy_high__current,libero_goal_20260907
episode,0.1,558,504,1.9265220886562944,54,558,entropy_high__current,libero_goal_20260907
episode,0.15,558,476,1.787394672597013,82,558,entropy_high__current,libero_goal_20260907
episode,0.2,558,448,1.5793012442827081,110,558,entropy_high__current,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,entropy_high__current,libero_goal_20260907
task_init,0.03,70,69,2.3987334847759145,1,558,entropy_high__current,libero_goal_20260907
task_init,0.05,70,68,2.273140840259295,2,558,entropy_high__current,libero_goal_20260907
task_init,0.1,70,64,2.126783463447511,6,558,entropy_high__current,libero_goal_20260907
task_init,0.15,70,61,1.9634713675920783,9,558,entropy_high__current,libero_goal_20260907
task_init,0.2,70,57,1.7651513648520039,13,558,entropy_high__current,libero_goal_20260907
episode,0.01,558,554,13.5060136532552,4,558,entropy_high__cumsum,libero_goal_20260907
episode,0.03,558,543,0.01928685884265822,15,558,entropy_high__cumsum,libero_goal_20260907
episode,0.05,558,532,0.01595991290646004,26,558,entropy_high__cumsum,libero_goal_20260907
episode,0.1,558,504,0.01490054980820752,54,558,entropy_high__cumsum,libero_goal_20260907
episode,0.15,558,476,0.009911371375922252,82,558,entropy_high__cumsum,libero_goal_20260907
episode,0.2,558,448,0.006395873693899266,110,558,entropy_high__cumsum,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,entropy_high__cumsum,libero_goal_20260907
task_init,0.03,70,69,15.750637835202673,1,558,entropy_high__cumsum,libero_goal_20260907
task_init,0.05,70,68,2.2348964004293275,2,558,entropy_high__cumsum,libero_goal_20260907
task_init,0.1,70,64,0.015786246824779297,6,558,entropy_high__cumsum,libero_goal_20260907
task_init,0.15,70,61,0.01381885821373891,9,558,entropy_high__cumsum,libero_goal_20260907
task_init,0.2,70,57,0.00801096825353015,13,558,entropy_high__cumsum,libero_goal_20260907
episode,0.01,558,554,2.1679711636397867,4,558,token_js_low__current,libero_goal_20260907
episode,0.03,558,543,2.0078497217794693,15,558,token_js_low__current,libero_goal_20260907
episode,0.05,558,532,1.9064675564505809,26,558,token_js_low__current,libero_goal_20260907
episode,0.1,558,504,1.7186919121047557,54,558,token_js_low__current,libero_goal_20260907
episode,0.15,558,476,1.616004899135142,82,558,token_js_low__current,libero_goal_20260907
episode,0.2,558,448,1.5594503491902996,110,558,token_js_low__current,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,token_js_low__current,libero_goal_20260907
task_init,0.03,70,69,2.1679711636397867,1,558,token_js_low__current,libero_goal_20260907
task_init,0.05,70,68,2.124258122653952,2,558,token_js_low__current,libero_goal_20260907
task_init,0.1,70,64,1.8713022031407682,6,558,token_js_low__current,libero_goal_20260907
task_init,0.15,70,61,1.7617890727709835,9,558,token_js_low__current,libero_goal_20260907
task_init,0.2,70,57,1.679519140155245,13,558,token_js_low__current,libero_goal_20260907
episode,0.01,558,554,3.134719919738901,4,558,token_js_low__cumsum,libero_goal_20260907
episode,0.03,558,543,2.9349953893645817,15,558,token_js_low__cumsum,libero_goal_20260907
episode,0.05,558,532,2.6684076759550304,26,558,token_js_low__cumsum,libero_goal_20260907
episode,0.1,558,504,2.28837348006614,54,558,token_js_low__cumsum,libero_goal_20260907
episode,0.15,558,476,1.995319980908602,82,558,token_js_low__cumsum,libero_goal_20260907
episode,0.2,558,448,1.55366243824557,110,558,token_js_low__cumsum,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,token_js_low__cumsum,libero_goal_20260907
task_init,0.03,70,69,3.134719919738901,1,558,token_js_low__cumsum,libero_goal_20260907
task_init,0.05,70,68,2.9349953893645817,2,558,token_js_low__cumsum,libero_goal_20260907
task_init,0.1,70,64,2.4369012777623533,6,558,token_js_low__cumsum,libero_goal_20260907
task_init,0.15,70,61,2.1500744959529596,9,558,token_js_low__cumsum,libero_goal_20260907
task_init,0.2,70,57,1.755261250962572,13,558,token_js_low__cumsum,libero_goal_20260907
episode,0.01,558,554,4.757651290162777,4,558,freeze__current,libero_goal_20260907
episode,0.03,558,543,4.346379696160898,15,558,freeze__current,libero_goal_20260907
episode,0.05,558,532,4.149159207686462,26,558,freeze__current,libero_goal_20260907
episode,0.1,558,504,3.6918270595991927,54,558,freeze__current,libero_goal_20260907
episode,0.15,558,476,3.225396932405012,82,558,freeze__current,libero_goal_20260907
episode,0.2,558,448,2.376354923829801,110,558,freeze__current,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,freeze__current,libero_goal_20260907
task_init,0.03,70,69,5.278317186757653,1,558,freeze__current,libero_goal_20260907
task_init,0.05,70,68,4.663213037201703,2,558,freeze__current,libero_goal_20260907
task_init,0.1,70,64,4.346379696160898,6,558,freeze__current,libero_goal_20260907
task_init,0.15,70,61,4.021123701167428,9,558,freeze__current,libero_goal_20260907
task_init,0.2,70,57,2.934308198406966,13,558,freeze__current,libero_goal_20260907
episode,0.01,558,554,4.910331911580696,4,558,freeze__cumsum,libero_goal_20260907
episode,0.03,558,543,4.33831177618211,15,558,freeze__cumsum,libero_goal_20260907
episode,0.05,558,532,4.1640378627325,26,558,freeze__cumsum,libero_goal_20260907
episode,0.1,558,504,3.571740082449577,54,558,freeze__cumsum,libero_goal_20260907
episode,0.15,558,476,1.8149934865538504,82,558,freeze__cumsum,libero_goal_20260907
episode,0.2,558,448,1.3968784338176197,110,558,freeze__cumsum,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,freeze__cumsum,libero_goal_20260907
task_init,0.03,70,69,4.573298398636993,1,558,freeze__cumsum,libero_goal_20260907
task_init,0.05,70,68,4.562813636337238,2,558,freeze__cumsum,libero_goal_20260907
task_init,0.1,70,64,4.164235953254178,6,558,freeze__cumsum,libero_goal_20260907
task_init,0.15,70,61,3.684002601278121,9,558,freeze__cumsum,libero_goal_20260907
task_init,0.2,70,57,1.6671106491341807,13,558,freeze__cumsum,libero_goal_20260907
episode,0.01,558,554,4.678590046663169,4,558,action_translation_low__current,libero_goal_20260907
episode,0.03,558,543,4.56382683373346,15,558,action_translation_low__current,libero_goal_20260907
episode,0.05,558,532,4.418276621510544,26,558,action_translation_low__current,libero_goal_20260907
episode,0.1,558,504,4.239705527542908,54,558,action_translation_low__current,libero_goal_20260907
episode,0.15,558,476,3.9947130274190323,82,558,action_translation_low__current,libero_goal_20260907
episode,0.2,558,448,3.521865694752957,110,558,action_translation_low__current,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,action_translation_low__current,libero_goal_20260907
task_init,0.03,70,69,4.603967998223174,1,558,action_translation_low__current,libero_goal_20260907
task_init,0.05,70,68,4.569925690821455,2,558,action_translation_low__current,libero_goal_20260907
task_init,0.1,70,64,4.305055453180438,6,558,action_translation_low__current,libero_goal_20260907
task_init,0.15,70,61,4.13493760523366,9,558,action_translation_low__current,libero_goal_20260907
task_init,0.2,70,57,3.9734549142188538,13,558,action_translation_low__current,libero_goal_20260907
episode,0.01,558,554,5.912210997487418,4,558,action_translation_low__cumsum,libero_goal_20260907
episode,0.03,558,543,4.847949100683109,15,558,action_translation_low__cumsum,libero_goal_20260907
episode,0.05,558,532,4.78655707721893,26,558,action_translation_low__cumsum,libero_goal_20260907
episode,0.1,558,504,4.66840371578747,54,558,action_translation_low__cumsum,libero_goal_20260907
episode,0.15,558,476,2.9795622569156675,82,558,action_translation_low__cumsum,libero_goal_20260907
episode,0.2,558,448,2.869260017745127,110,558,action_translation_low__cumsum,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,action_translation_low__cumsum,libero_goal_20260907
task_init,0.03,70,69,5.636245034674343,1,558,action_translation_low__cumsum,libero_goal_20260907
task_init,0.05,70,68,4.885006655260842,2,558,action_translation_low__cumsum,libero_goal_20260907
task_init,0.1,70,64,4.764746839564189,6,558,action_translation_low__cumsum,libero_goal_20260907
task_init,0.15,70,61,4.401903855907047,9,558,action_translation_low__cumsum,libero_goal_20260907
task_init,0.2,70,57,2.921842781340431,13,558,action_translation_low__cumsum,libero_goal_20260907
episode,0.01,558,554,2.877779482268078,4,558,eef_motion_low__current,libero_goal_20260907
episode,0.03,558,543,2.853850373227871,15,558,eef_motion_low__current,libero_goal_20260907
episode,0.05,558,532,2.823553601114435,26,558,eef_motion_low__current,libero_goal_20260907
episode,0.1,558,504,2.7700429199338195,54,558,eef_motion_low__current,libero_goal_20260907
episode,0.15,558,476,2.5422199655139046,82,558,eef_motion_low__current,libero_goal_20260907
episode,0.2,558,448,2.3292740346890755,110,558,eef_motion_low__current,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,eef_motion_low__current,libero_goal_20260907
task_init,0.03,70,69,2.877779482268078,1,558,eef_motion_low__current,libero_goal_20260907
task_init,0.05,70,68,2.8701430833967656,2,558,eef_motion_low__current,libero_goal_20260907
task_init,0.1,70,64,2.8162728484747355,6,558,eef_motion_low__current,libero_goal_20260907
task_init,0.15,70,61,2.6639708980246084,9,558,eef_motion_low__current,libero_goal_20260907
task_init,0.2,70,57,2.39053914112163,13,558,eef_motion_low__current,libero_goal_20260907
episode,0.01,558,554,4.183402660983072,4,558,eef_motion_low__cumsum,libero_goal_20260907
episode,0.03,558,543,4.134635349424902,15,558,eef_motion_low__cumsum,libero_goal_20260907
episode,0.05,558,532,4.046291754121585,26,558,eef_motion_low__cumsum,libero_goal_20260907
episode,0.1,558,504,3.927275753822736,54,558,eef_motion_low__cumsum,libero_goal_20260907
episode,0.15,558,476,2.9684576140959065,82,558,eef_motion_low__cumsum,libero_goal_20260907
episode,0.2,558,448,2.7607659114820002,110,558,eef_motion_low__cumsum,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,eef_motion_low__cumsum,libero_goal_20260907
task_init,0.03,70,69,4.158349264393475,1,558,eef_motion_low__cumsum,libero_goal_20260907
task_init,0.05,70,68,4.15399399922086,2,558,eef_motion_low__cumsum,libero_goal_20260907
task_init,0.1,70,64,3.9516028623773973,6,558,eef_motion_low__cumsum,libero_goal_20260907
task_init,0.15,70,61,3.7531552530216334,9,558,eef_motion_low__cumsum,libero_goal_20260907
task_init,0.2,70,57,2.816259096840529,13,558,eef_motion_low__cumsum,libero_goal_20260907
episode,0.01,558,554,13.489815429023997,4,558,clock,libero_goal_20260907
episode,0.03,558,543,0.0,11,558,clock,libero_goal_20260907
episode,0.05,558,532,0.0,11,558,clock,libero_goal_20260907
episode,0.1,558,504,0.0,11,558,clock,libero_goal_20260907
episode,0.15,558,476,0.0,11,558,clock,libero_goal_20260907
episode,0.2,558,448,0.0,11,558,clock,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,clock,libero_goal_20260907
task_init,0.03,70,69,15.738118000527997,0,558,clock,libero_goal_20260907
task_init,0.05,70,68,2.2483025715039995,2,558,clock,libero_goal_20260907
task_init,0.1,70,64,0.0,3,558,clock,libero_goal_20260907
task_init,0.15,70,61,0.0,3,558,clock,libero_goal_20260907
task_init,0.2,70,57,0.0,3,558,clock,libero_goal_20260907
episode,0.01,558,554,1.9589464456983514,4,558,random,libero_goal_20260907
episode,0.03,558,543,1.407895989411699,15,558,random,libero_goal_20260907
episode,0.05,558,532,1.3858112935616724,26,558,random,libero_goal_20260907
episode,0.1,558,504,1.3519513590096184,54,558,random,libero_goal_20260907
episode,0.15,558,476,1.3241159083612146,82,558,random,libero_goal_20260907
episode,0.2,558,448,1.3048351798648576,110,558,random,libero_goal_20260907
task_init,0.01,70,71,inf,0,558,random,libero_goal_20260907
task_init,0.03,70,69,2.0509620970698696,1,558,random,libero_goal_20260907
task_init,0.05,70,68,1.6060236609271428,2,558,random,libero_goal_20260907
task_init,0.1,70,64,1.407895989411699,6,558,random,libero_goal_20260907
task_init,0.15,70,61,1.4014122046176487,9,558,random,libero_goal_20260907
task_init,0.2,70,57,1.3869061443956197,13,558,random,libero_goal_20260907
