cv_scheme,snapshot_key,worker,model,observed_failure_rate,predicted_failure_rate
leave_one_snapshot_out,w03_s001,3,mean_moe_action+state,0.0625,0.46195611357688904
leave_one_snapshot_out,w00_s000,0,policy_state+mean_moe_action+state,0.5625,0.6968194246292114
leave_one_snapshot_out,w00_s001,0,policy_state+mean_moe_action+state,0.75,0.3914555311203003
leave_one_snapshot_out,w01_s000,1,policy_state+mean_moe_action+state,1.0,0.8180240392684937
leave_one_snapshot_out,w01_s001,1,policy_state+mean_moe_action+state,1.0,0.9365781545639038
leave_one_snapshot_out,w02_s000,2,policy_state+mean_moe_action+state,1.0,0.5839727520942688
leave_one_snapshot_out,w02_s001,2,policy_state+mean_moe_action+state,0.9375,0.7694157958030701
leave_one_snapshot_out,w03_s000,3,policy_state+mean_moe_action+state,0.0625,0.48740682005882263
leave_one_snapshot_out,w03_s001,3,policy_state+mean_moe_action+state,0.0625,0.4618699252605438
leave_one_snapshot_out,w00_s000,0,sim_state+mean_moe_action+state,0.5625,0.6979638934135437
leave_one_snapshot_out,w00_s001,0,sim_state+mean_moe_action+state,0.75,0.39165785908699036
leave_one_snapshot_out,w01_s000,1,sim_state+mean_moe_action+state,1.0,0.8196384310722351
leave_one_snapshot_out,w01_s001,1,sim_state+mean_moe_action+state,1.0,0.9385868906974792
leave_one_snapshot_out,w02_s000,2,sim_state+mean_moe_action+state,1.0,0.5836342573165894
leave_one_snapshot_out,w02_s001,2,sim_state+mean_moe_action+state,0.9375,0.7675260901451111
leave_one_snapshot_out,w03_s000,3,sim_state+mean_moe_action+state,0.0625,0.4870213568210602
leave_one_snapshot_out,w03_s001,3,sim_state+mean_moe_action+state,0.0625,0.46248820424079895
leave_one_worker_out,w00_s000,0,mean_rate,0.5625,0.6770833333333334
leave_one_worker_out,w00_s001,0,mean_rate,0.75,0.6770833333333334
leave_one_worker_out,w01_s000,1,mean_rate,1.0,0.5625
leave_one_worker_out,w01_s001,1,mean_rate,1.0,0.5625
leave_one_worker_out,w02_s000,2,mean_rate,1.0,0.5729166666666666
leave_one_worker_out,w02_s001,2,mean_rate,0.9375,0.5729166666666666
leave_one_worker_out,w03_s000,3,mean_rate,0.0625,0.875
leave_one_worker_out,w03_s001,3,mean_rate,0.0625,0.875
leave_one_worker_out,w00_s000,0,initial_sim_state,0.5625,0.798582136631012
leave_one_worker_out,w00_s001,0,initial_sim_state,0.75,0.6473348736763
leave_one_worker_out,w01_s000,1,initial_sim_state,1.0,1.0
leave_one_worker_out,w01_s001,1,initial_sim_state,1.0,1.0
leave_one_worker_out,w02_s000,2,initial_sim_state,1.0,0.34604978561401367
leave_one_worker_out,w02_s001,2,initial_sim_state,0.9375,0.18397167325019836
leave_one_worker_out,w03_s000,3,initial_sim_state,0.0625,0.7773764729499817
leave_one_worker_out,w03_s001,3,initial_sim_state,0.0625,0.7799964547157288
leave_one_worker_out,w00_s000,0,initial_policy_state,0.5625,0.5381999015808105
leave_one_worker_out,w00_s001,0,initial_policy_state,0.75,0.3669087886810303
leave_one_worker_out,w01_s000,1,initial_policy_state,1.0,0.6431542634963989
leave_one_worker_out,w01_s001,1,initial_policy_state,1.0,0.8436718583106995
leave_one_worker_out,w02_s000,2,initial_policy_state,1.0,0.5764687657356262
leave_one_worker_out,w02_s001,2,initial_policy_state,0.9375,0.5097975134849548
leave_one_worker_out,w03_s000,3,initial_policy_state,0.0625,0.8040567636489868
leave_one_worker_out,w03_s001,3,initial_policy_state,0.0625,0.7933599948883057
leave_one_worker_out,w00_s000,0,mean_output_action,0.5625,0.7740134000778198
leave_one_worker_out,w00_s001,0,mean_output_action,0.75,0.45983827114105225
leave_one_worker_out,w01_s000,1,mean_output_action,1.0,0.6835790872573853
leave_one_worker_out,w01_s001,1,mean_output_action,1.0,0.7889375686645508
leave_one_worker_out,w02_s000,2,mean_output_action,1.0,0.0
leave_one_worker_out,w02_s001,2,mean_output_action,0.9375,0.0
leave_one_worker_out,w03_s000,3,mean_output_action,0.0625,0.8507969379425049
leave_one_worker_out,w03_s001,3,mean_output_action,0.0625,0.7984307408332825
leave_one_worker_out,w00_s000,0,as_moe,0.5625,0.6770833134651184
leave_one_worker_out,w00_s001,0,as_moe,0.75,0.6770833134651184
leave_one_worker_out,w01_s000,1,as_moe,1.0,0.5625
leave_one_worker_out,w01_s001,1,as_moe,1.0,0.5625
leave_one_worker_out,w02_s000,2,as_moe,1.0,0.5729166865348816
leave_one_worker_out,w02_s001,2,as_moe,0.9375,0.5729166865348816
leave_one_worker_out,w03_s000,3,as_moe,0.0625,0.875
leave_one_worker_out,w03_s001,3,as_moe,0.0625,0.875
leave_one_worker_out,w00_s000,0,mean_moe_action,0.5625,0.5338465571403503
leave_one_worker_out,w00_s001,0,mean_moe_action,0.75,0.4414399266242981
leave_one_worker_out,w01_s000,1,mean_moe_action,1.0,0.7387402057647705
leave_one_worker_out,w01_s001,1,mean_moe_action,1.0,0.8062688112258911
leave_one_worker_out,w02_s000,2,mean_moe_action,1.0,0.47229424118995667
leave_one_worker_out,w02_s001,2,mean_moe_action,0.9375,0.4175975024700165
leave_one_worker_out,w03_s000,3,mean_moe_action,0.0625,0.8640899658203125
leave_one_worker_out,w03_s001,3,mean_moe_action,0.0625,0.8778626322746277
leave_one_worker_out,w00_s000,0,mean_moe_state,0.5625,0.3110004961490631
leave_one_worker_out,w00_s001,0,mean_moe_state,0.75,0.11452847719192505
leave_one_worker_out,w01_s000,1,mean_moe_state,1.0,0.8438701629638672
leave_one_worker_out,w01_s001,1,mean_moe_state,1.0,0.8175457715988159
leave_one_worker_out,w02_s000,2,mean_moe_state,1.0,0.3944149315357208
leave_one_worker_out,w02_s001,2,mean_moe_state,0.9375,0.5026665925979614
leave_one_worker_out,w03_s000,3,mean_moe_state,0.0625,0.8248938322067261
leave_one_worker_out,w03_s001,3,mean_moe_state,0.0625,0.8597466945648193
leave_one_worker_out,w00_s000,0,mean_moe_action+state,0.5625,0.444377064704895
leave_one_worker_out,w00_s001,0,mean_moe_action+state,0.75,0.3113488256931305
leave_one_worker_out,w01_s000,1,mean_moe_action+state,1.0,0.7703685760498047
leave_one_worker_out,w01_s001,1,mean_moe_action+state,1.0,0.8188409209251404
leave_one_worker_out,w02_s000,2,mean_moe_action+state,1.0,0.43835878372192383
leave_one_worker_out,w02_s001,2,mean_moe_action+state,0.9375,0.44731172919273376
leave_one_worker_out,w03_s000,3,mean_moe_action+state,0.0625,0.848140299320221
leave_one_worker_out,w03_s001,3,mean_moe_action+state,0.0625,0.875081479549408
leave_one_worker_out,w00_s000,0,policy_state+mean_moe_action+state,0.5625,0.4441875219345093
leave_one_worker_out,w00_s001,0,policy_state+mean_moe_action+state,0.75,0.3110140562057495
leave_one_worker_out,w01_s000,1,policy_state+mean_moe_action+state,1.0,0.7704451680183411
leave_one_worker_out,w01_s001,1,policy_state+mean_moe_action+state,1.0,0.8190658092498779
leave_one_worker_out,w02_s000,2,policy_state+mean_moe_action+state,1.0,0.4387120008468628
leave_one_worker_out,w02_s001,2,policy_state+mean_moe_action+state,0.9375,0.4473201632499695
leave_one_worker_out,w03_s000,3,policy_state+mean_moe_action+state,0.0625,0.8478910326957703
leave_one_worker_out,w03_s001,3,policy_state+mean_moe_action+state,0.0625,0.8748486638069153
leave_one_worker_out,w00_s000,0,sim_state+mean_moe_action+state,0.5625,0.4468727707862854
leave_one_worker_out,w00_s001,0,sim_state+mean_moe_action+state,0.75,0.31346988677978516
leave_one_worker_out,w01_s000,1,sim_state+mean_moe_action+state,1.0,0.7744118571281433
leave_one_worker_out,w01_s001,1,sim_state+mean_moe_action+state,1.0,0.8233141899108887
leave_one_worker_out,w02_s000,2,sim_state+mean_moe_action+state,1.0,0.43737009167671204
leave_one_worker_out,w02_s001,2,sim_state+mean_moe_action+state,0.9375,0.4439338743686676
leave_one_worker_out,w03_s000,3,sim_state+mean_moe_action+state,0.0625,0.8474634885787964
leave_one_worker_out,w03_s001,3,sim_state+mean_moe_action+state,0.0625,0.8753187656402588
