window,layer_group,confirmations,quantile,ell_star,ratio_threshold,eps_length,alarm_episodes,tp,fp,recall,precision,timely_fpr,low_prior_alarms,low_prior_tp,low_prior_fp,low_prior_precision,loop_tp,loop_recall,low_prior_loop_tp,low_prior_loop_precision,low_prior_loop_lift,low_prior_static_tp,low_prior_static_precision,low_prior_static_lift,low_prior_phantom_tp,low_prior_phantom_lift,low_prior_pure_phantom_tp,low_prior_pure_phantom_lift,ratio_only_timely_fpr,ratio_only_low_prior_tp,ratio_only_low_prior_loop_tp,low_prior_loop_expected,static_tp,static_recall,low_prior_static_expected,phantom_tp,phantom_recall,low_prior_phantom_precision,low_prior_phantom_expected,pure_phantom_tp,pure_phantom_recall,low_prior_pure_phantom_precision,low_prior_pure_phantom_expected
6,all,6,0.15,0.29794758558273315,0.20645758509635925,0.12140539288520813,884,92,792,0.188911704312115,0.10407239819004525,0.055334311465101656,838,77,761,0.09188544152744631,75,0.29296875,63,0.07517899761336516,2.285511886456581,5,0.0059665871121718375,0.23231877204948234,3,0.20463006106886525,0,0.0,0.06253056661776007,96,75,27.564940866561905,7,0.05185185185185185,21.522152324974556,6,0.06451612903225806,0.003579952267303103,14.660602573882798,0,0.0,0.0,2.524131564258764
6,all,6,0.2,0.29794758558273315,0.2107090950012207,0.12140539288520813,1109,109,1000,0.22381930184804927,0.09828674481514878,0.06986655488017886,1061,93,968,0.08765315739868049,85,0.33203125,73,0.06880301602262016,2.0766820126378174,7,0.006597549481621112,0.27095733156602003,6,0.325654057647548,0,0.0,0.08404946552085517,117,88,35.15222819659079,9,0.06666666666666667,25.83432586799895,8,0.08602150537634409,0.005655042412818096,18.424459511859475,0,0.0,0.0,3.557792601101275
6,back,1,0.005,0.32632267475128174,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,back,1,0.01,0.32632267475128174,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,back,1,0.025,0.32632267475128174,0.12194360792636871,0.12140539288520813,186,28,158,0.057494866529774126,0.15053763440860216,0.01103891567106826,168,10,158,0.05952380952380952,27,0.10546875,9,0.05357142857142857,3.8923688819831552,0,0.0,0.0,1,4.551023187036711,0,0.0,0.01285544609795291,27,24,2.3122166148380354,0,0.0,0.45851858738882945,2,0.021505376344086023,0.005952380952380952,0.21973080753542057,0,0.0,0.0,0.07663344860398805
6,back,1,0.05,0.32632267475128174,0.12697964906692505,0.12140539288520813,573,36,537,0.07392197125256673,0.06282722513089005,0.037518339970656046,552,16,536,0.028985507246376812,33,0.12890625,14,0.025362318840579712,2.2295068088679764,0,0.0,0.0,1,1.2798984410007372,0,0.0,0.040033535946342486,33,29,6.279415673598434,0,0.0,1.2112878800591074,3,0.03225806451612903,0.0018115942028985507,0.7813119916124845,0,0.0,0.0,0.23475238946144442
6,back,1,0.075,0.32632267475128174,0.1297973245382309,0.12140539288520813,955,40,915,0.08213552361396304,0.041884816753926704,0.06392789771536365,934,20,914,0.021413276231263382,36,0.140625,17,0.018201284796573874,1.6731021767786114,1,0.0010706638115631692,0.4720123538010928,1,0.6776430595341539,0,0.0,0.06756095856913295,37,32,10.16076617193325,1,0.007407407407407408,2.1185886173254747,3,0.03225806451612903,0.0010706638115631692,1.4757031536447087,0,0.0,0.0,0.41365814587022226
6,back,1,0.1,0.32632267475128174,0.13210123777389526,0.12140539288520813,1338,44,1294,0.09034907597535935,0.03288490284005979,0.09040732201495144,1314,21,1293,0.01598173515981735,39,0.15234375,18,0.0136986301369863,1.274802748104852,1,0.00076103500761035,0.3240880129452307,1,0.43148422292799415,0,0.0,0.0951582477468036,38,33,14.11983150080212,2,0.014814814814814815,3.085581570611793,3,0.03225806451612903,0.00076103500761035,2.3175818416120384,0,0.0,0.0,0.6656036428345148
6,back,1,0.15,0.32632267475128174,0.13578401505947113,0.12140539288520813,2089,48,2041,0.09856262833675565,0.022977501196744854,0.14259763851044505,2063,25,2038,0.012118274357731459,41,0.16015625,20,0.009694619486185167,0.8881122745914761,1,0.0004847309743092584,0.16530448672527986,1,0.21795158277899718,0,0.0,0.15014322643750436,41,34,22.519675239484584,2,0.014814814814814815,6.049442576001604,3,0.03225806451612903,0.0004847309743092584,4.588174984780907,0,0.0,0.0,1.2160910511925085
6,back,1,0.2,0.32632267475128174,0.13888835906982422,0.12140539288520813,2839,62,2777,0.1273100616016427,0.021838675589996477,0.19401942290225668,2812,38,2774,0.013513513513513514,51,0.19921875,29,0.010312944523470839,0.8999811691589593,2,0.0007112375533428165,0.1986175973023488,1,0.12721954284194784,0,0.0,0.2039404736952421,55,44,32.22289642693387,3,0.022222222222222223,10.069601219450199,3,0.03225806451612903,0.00035561877667140827,7.860427554297673,0,0.0,0.0,2.0377040659897445
6,back,2,0.005,0.32632267475128174,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,back,2,0.01,0.32632267475128174,0.06667478382587433,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0003493327744008943,7,5,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,back,2,0.025,0.32632267475128174,0.13412240147590637,0.12140539288520813,210,23,187,0.04722792607802875,0.10952380952380952,0.013065045762593446,195,8,187,0.041025641025641026,22,0.0859375,7,0.035897435897435895,3.247283687830325,0,0.0,0.0,1,4.146251164137172,0,0.0,0.014113044085796129,17,14,2.1556478192014863,0,0.0,0.4126016494863458,2,0.021505376344086023,0.005128205128205128,0.24118172305852062,0,0.0,0.0,0.06655771289113419
6,back,2,0.05,0.32632267475128174,0.13892945647239685,0.12140539288520813,602,31,571,0.06365503080082136,0.05149501661129568,0.03989380283658213,584,13,571,0.02226027397260274,27,0.10546875,10,0.017123287671232876,1.7132274975474293,0,0.0,0.0,1,1.2153798675293446,0,0.0,0.041151400824425345,22,17,5.836936433903553,1,0.007407407407407408,1.375918613960811,2,0.021505376344086023,0.0017123287671232876,0.8227880243177186,0,0.0,0.0,0.16235451907350903
6,back,2,0.075,0.32632267475128174,0.14160391688346863,0.12140539288520813,989,33,956,0.06776180698151951,0.033367037411526794,0.06679242646545099,969,14,955,0.014447884416924664,28,0.109375,10,0.010319917440660475,1.054534794351113,0,0.0,0.0,1,0.5993639182596179,0,0.0,0.06832949067281492,23,17,9.482854481016249,1,0.007407407407407408,2.667332030534792,2,0.021505376344086023,0.0010319917440660474,1.6684354355259075,0,0.0,0.0,0.28692872333313457
6,back,2,0.1,0.32632267475128174,0.14389988780021667,0.12140539288520813,1376,34,1342,0.06981519507186858,0.024709302325581394,0.09376091664920003,1355,14,1341,0.010332103321033211,29,0.11328125,10,0.007380073800738007,0.7442405816155596,0,0.0,0.0,1,0.36241581467403644,0,0.0,0.09557744707608468,23,17,13.43651535138343,1,0.007407407407407408,4.321182041157112,2,0.021505376344086023,0.0007380073800738007,2.7592614878007424,0,0.0,0.0,0.45065038112674516
6,back,2,0.15,0.32632267475128174,0.14755123853683472,0.12140539288520813,2146,47,2099,0.09650924024640657,0.02190121155638397,0.14664989869349543,2127,30,2097,0.014104372355430184,37,0.14453125,21,0.009873060648801129,0.900804044901331,1,0.0004701457451810061,0.10960209531169535,1,0.16312044217229624,0,0.0,0.14909522811430168,39,28,23.312506331274545,2,0.014814814814814815,9.123913162025952,2,0.021505376344086023,0.0004701457451810061,6.130439488042512,0,0.0,0.0,1.0827629867014565
6,back,2,0.2,0.32632267475128174,0.1505296528339386,0.12140539288520813,2886,53,2833,0.10882956878850103,0.018364518364518363,0.1979319499755467,2865,35,2830,0.012216404886561954,42,0.1640625,25,0.008726003490401396,0.7153152177014588,1,0.00034904013961605586,0.05975599290444782,1,0.08886565521305832,0,0.0,0.20233354293299796,46,34,34.949626935567174,2,0.014814814814814815,16.73472318666078,2,0.021505376344086023,0.00034904013961605586,11.252941280885931,0,0.0,0.0,1.9247136790012904
6,back,3,0.005,0.32632267475128174,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,back,3,0.01,0.32632267475128174,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,back,3,0.025,0.32632267475128174,0.1431005597114563,0.12140539288520813,212,15,197,0.030800821355236138,0.07075471698113207,0.013763711311395236,202,5,197,0.024752475247524754,15,0.05859375,5,0.024752475247524754,2.4331585799648163,0,0.0,0.0,1,4.81781504170366,0,0.0,0.014182910640676309,7,5,2.0549420992002503,0,0.0,0.4397854910135568,2,0.021505376344086023,0.0049504950495049506,0.20756297021447784,0,0.0,0.0,0.026588918210127904
6,back,3,0.05,0.32632267475128174,0.147650808095932,0.12140539288520813,579,20,559,0.04106776180698152,0.03454231433506045,0.03905540417801998,565,7,558,0.012389380530973451,19,0.07421875,6,0.010619469026548672,1.1507204682028205,0,0.0,0.0,1,1.4285039589316322,0,0.0,0.039614336617061416,9,6,5.214124686050574,0,0.0,1.2527424141725085,2,0.021505376344086023,0.0017699115044247787,0.7000330616849623,0,0.0,0.0,0.09190429681997722
6,back,3,0.075,0.32632267475128174,0.15067997574806213,0.12140539288520813,943,24,919,0.049281314168377825,0.02545068928950159,0.06420736393488437,928,10,918,0.010775862068965518,22,0.0859375,9,0.009698275862068966,0.9957782372658739,0,0.0,0.0,1,0.5933255396156861,0,0.0,0.06504576259344652,13,10,9.038156954214486,1,0.007407407407407408,2.9014149267128913,2,0.021505376344086023,0.0010775862068965517,1.6854153971658266,0,0.0,0.0,0.1993307931383015
6,back,3,0.1,0.32632267475128174,0.1529347002506256,0.12140539288520813,1309,27,1282,0.055441478439425054,0.020626432391138275,0.0895689233563893,1293,13,1280,0.010054137664346482,24,0.09375,11,0.008507347254447023,0.8513197273948817,0,0.0,0.0,2,0.729598901190475,0,0.0,0.09075665478935234,16,12,12.921114883195568,1,0.007407407407407408,4.436244590530708,2,0.021505376344086023,0.0015467904098994587,2.7412321985910775,0,0.0,0.0,0.383466668604429
6,back,3,0.15,0.32632267475128174,0.1564319133758545,0.12140539288520813,2017,32,1985,0.06570841889117043,0.015865146256817054,0.13868511143715503,2000,17,1983,0.0085,27,0.10546875,13,0.0065,0.5814676487807031,0,0.0,0.0,2,0.32445993746286167,0,0.0,0.14140990707748202,20,14,22.35721974775396,1,0.007407407407407408,9.197476607699818,2,0.021505376344086023,0.001,6.164089211257164,0,0.0,0.0,1.0432607949958026
6,back,3,0.2,0.32632267475128174,0.15913665294647217,0.12140539288520813,2696,40,2656,0.08213552361396304,0.01483679525222552,0.18556556976175506,2679,25,2654,0.00933184023889511,32,0.125,18,0.006718924972004479,0.5368318498574409,0,0.0,0.0,2,0.18455957625932107,0,0.0,0.1909452944875288,28,19,33.530052296226486,1,0.007407407407407408,15.530855668481838,2,0.021505376344086023,0.0007465472191116088,10.836609188947415,0,0.0,0.0,2.0085249888585857
6,back,4,0.005,0.32632267475128174,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,back,4,0.01,0.32632267475128174,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,back,4,0.025,0.32632267475128174,0.15547707676887512,0.12140539288520813,171,16,155,0.03285420944558522,0.0935672514619883,0.010829316006427723,162,8,154,0.04938271604938271,16,0.0625,8,0.04938271604938271,3.5202013461120183,0,0.0,0.0,1,4.440320455926218,0,0.0,0.011248515335708796,9,8,2.2725972787993554,0,0.0,0.49506933929662167,1,0.010752688172043012,0.006172839506172839,0.2252089708222213,0,0.0,0.0,0.04633701399578915
6,back,4,0.05,0.32632267475128174,0.16089561581611633,0.12140539288520813,482,20,462,0.04106776180698152,0.04149377593360996,0.03227834835464263,471,10,461,0.021231422505307854,20,0.078125,10,0.021231422505307854,1.7394233123688783,0,0.0,0.0,1,1.0330758018665374,0,0.0,0.033326346677845314,11,10,5.749031836523591,0,0.0,1.265599818098676,1,0.010752688172043012,0.0021231422505307855,0.9679831801240752,0,0.0,0.0,0.29331297569239506
6,back,4,0.075,0.32632267475128174,0.16385701298713684,0.12140539288520813,775,22,753,0.045174537987679675,0.02838709677419355,0.05260951582477468,764,13,751,0.017015706806282723,21,0.08203125,12,0.015706806282722512,1.2273503836929907,0,0.0,0.0,1,0.43294705924048993,0,0.0,0.054984978690700764,15,13,9.777159122151446,0,0.0,2.7769246729409636,1,0.010752688172043012,0.0013089005235602095,2.309751223981702,0,0.0,0.0,0.6725672464834638
6,back,4,0.1,0.32632267475128174,0.16591906547546387,0.12140539288520813,1063,26,1037,0.053388090349075976,0.024459078080903106,0.07245161741074548,1050,16,1034,0.015238095238095238,23,0.08984375,13,0.012380952380952381,0.8891889465248941,1,0.0009523809523809524,0.2058185947686904,1,0.23884740054940054,0,0.0,0.07664361070355621,19,14,14.620064780164299,1,0.007407407407407408,4.8586474954988965,1,0.010752688172043012,0.0009523809523809524,4.186773637476415,0,0.0,0.0,1.2041579523305477
6,back,4,0.15,0.32632267475128174,0.16892609000205994,0.12140539288520813,1618,31,1587,0.06365503080082136,0.019159456118665017,0.11087822259484385,1605,22,1583,0.013707165109034268,26,0.1015625,18,0.011214953271028037,0.7077967162431794,1,0.0006230529595015577,0.10271867653499706,1,0.1181923509586873,0,0.0,0.11912247607070495,28,21,25.43103067154623,2,0.014814814814814815,9.735327924121883,1,0.010752688172043012,0.0006230529595015577,8.460784406848273,0,0.0,0.0,2.391565048491698
6,back,4,0.2,0.32632267475128174,0.17113444209098816,0.12140539288520813,2131,38,2093,0.07802874743326489,0.017832003754106054,0.14623069936421434,2114,26,2088,0.01229895931882687,31,0.12109375,20,0.00946073793755913,0.5633853173476034,1,0.0004730368968779565,0.06815265258333787,1,0.07859034773763449,0,0.0,0.1599245441207294,42,32,35.49968269347032,3,0.022222222222222223,14.672943195823349,2,0.021505376344086023,0.0004730368968779565,12.724208872804503,0,0.0,0.0,3.5374068703554684
6,back,6,0.005,0.32632267475128174,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,back,6,0.01,0.32632267475128174,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,back,6,0.025,0.32632267475128174,0.17926912009716034,0.12140539288520813,115,26,89,0.053388090349075976,0.22608695652173913,0.006218123384335918,99,11,88,0.1111111111111111,21,0.08203125,8,0.08080808080808081,3.1601300687775287,1,0.010101010101010102,1.3825005051457757,1,1.2359500089405087,0,0.0,0.007615454481939496,15,11,2.531541368831928,2,0.014814814814814815,0.7233270413124055,1,0.010752688172043012,0.010101010101010102,0.8090942131690491,0,0.0,0.0,0.2976569934619858
6,back,6,0.05,0.32632267475128174,0.18455272912979126,0.12140539288520813,303,55,248,0.11293634496919917,0.18151815181518152,0.017326905610284358,275,38,237,0.13818181818181818,47,0.18359375,32,0.11636363636363636,3.5542982514904176,3,0.01090909090909091,0.8663026293508747,3,0.8759114460009383,0,0.0,0.021099699573814017,45,36,9.003183676716352,5,0.037037037037037035,3.462993067731904,4,0.043010752688172046,0.01090909090909091,3.425003764589219,0,0.0,0.0,1.1641211013403512
6,back,6,0.075,0.32632267475128174,0.18795174360275269,0.12140539288520813,476,74,402,0.15195071868583163,0.15546218487394958,0.0280863550618319,440,56,384,0.12727272727272726,62,0.2421875,46,0.10454545454545454,2.954595915790189,3,0.006818181818181818,0.43218822443339067,4,0.6202132488087698,0,0.0,0.03430447844616782,71,56,15.568964863913575,5,0.037037037037037035,6.941420035062439,5,0.053763440860215055,0.00909090909090909,6.449394635930002,0,0.0,0.0,2.0191379011982766
6,back,6,0.1,0.32632267475128174,0.190588116645813,0.12140539288520813,640,85,555,0.17453798767967146,0.1328125,0.03877593795849927,604,72,532,0.11920529801324503,69,0.26953125,59,0.09768211920529801,2.75996704268798,4,0.006622516556291391,0.4004204830657803,6,0.6526467059943625,0,0.0,0.04764899042828198,94,75,21.377066858935706,6,0.044444444444444446,9.989498962126989,7,0.07526881720430108,0.009933774834437087,9.19333529900912,0,0.0,0.0,2.8051260038903627
6,back,6,0.15,0.32632267475128174,0.19480915367603302,0.12140539288520813,941,104,837,0.2135523613963039,0.11052072263549416,0.058478306434709706,907,93,814,0.10253583241455347,82,0.3203125,74,0.08158765159867695,2.3018509939057106,5,0.005512679162072767,0.29763914709889305,6,0.4103596556080777,0,0.0,0.07196255152658422,129,100,32.14804094440495,7,0.05185185185185185,16.798865501179215,7,0.07526881720430108,0.006615214994487321,14.621320390546437,0,0.0,0.0,4.121697995138661
6,back,6,0.2,0.32632267475128174,0.19831520318984985,0.12140539288520813,1206,110,1096,0.22587268993839835,0.0912106135986733,0.07657374414867603,1168,96,1072,0.0821917808219178,85,0.33203125,74,0.06335616438356165,1.8288034505519162,5,0.004280821917808219,0.22465953583914902,6,0.3155216636943836,0,0.0,0.0978131768322504,134,101,40.463615692362936,7,0.05185185185185185,22.25589927141968,8,0.08602150537634409,0.005136986301369863,19.016126911056226,0,0.0,0.0,5.165669148685882
6,front,1,0.005,0.2320736050605774,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,front,1,0.01,0.2320736050605774,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,front,1,0.025,0.2320736050605774,0.12334372103214264,0.12140539288520813,44,38,6,0.07802874743326489,0.8636363636363636,0.00041919932928107315,17,12,5,0.7058823529411765,32,0.125,12,0.7058823529411765,13.989344896639869,0,0.0,0.0,1,11.179463800109904,0,0.0,0.020051701250611332,32,30,0.8577957072802105,3,0.022222222222222223,0.2620060975306058,4,0.043010752688172046,0.058823529411764705,0.08944972834834611,0,0.0,0.0,0.031630785039875944
6,front,1,0.05,0.2320736050605774,0.142719566822052,0.12140539288520813,235,65,170,0.13347022587268995,0.2765957446808511,0.011877314329630406,184,26,158,0.14130434782608695,55,0.21484375,23,0.125,8.093469979230099,1,0.005434782608695652,0.8442327265284008,4,5.794225280460182,0,0.0,0.039334870397540696,46,41,2.8417971598120273,7,0.05185185185185185,1.1845075043609543,8,0.08602150537634409,0.021739130434782608,0.6903425059238146,0,0.0,0.0,0.12303619371785046
6,front,1,0.075,0.2320736050605774,0.14758151769638062,0.12140539288520813,539,72,467,0.14784394250513347,0.13358070500927643,0.032627681129043525,485,33,452,0.06804123711340206,59,0.23046875,29,0.05979381443298969,3.6789374215999957,1,0.002061855670103093,0.24248713685842915,4,1.5737225078010402,0,0.0,0.06134283518479704,54,48,7.8827108691040735,7,0.05185185185185185,4.123930089470388,8,0.08602150537634409,0.008247422680412371,2.5417441640262193,0,0.0,0.0,0.3990872570561761
6,front,1,0.1,0.2320736050605774,0.15034723281860352,0.12140539288520813,856,80,776,0.16427104722792607,0.09345794392523364,0.054216446587018796,798,37,761,0.046365914786967416,65,0.25390625,31,0.03884711779448621,2.4287414948683943,3,0.0037593984962406013,0.4012019684522843,4,0.8589399881796922,0,0.0,0.08439879829525607,58,50,12.763812067072124,9,0.06666666666666667,7.477530610263682,8,0.08602150537634409,0.005012531328320802,4.656902758104203,0,0.0,0.0,0.6762819730692375
6,front,1,0.15,0.2320736050605774,0.1537637859582901,0.12140539288520813,1508,94,1414,0.19301848049281314,0.0623342175066313,0.0987913086005729,1446,51,1395,0.035269709543568464,76,0.296875,43,0.029737206085753802,1.8207016364079984,4,0.0027662517289073307,0.26045763662434746,5,0.5092620368521726,0,0.0,0.1321875218332984,74,64,23.617268826557034,11,0.08148148148148149,15.357583873684284,11,0.11827956989247312,0.003457814661134163,9.818128268318944,0,0.0,0.0,1.4242206069961676
6,front,1,0.2,0.2320736050605774,0.15618711709976196,0.12140539288520813,2169,110,2059,0.22587268993839835,0.05071461502996773,0.14385523649828827,2107,66,2041,0.03132415757000474,84,0.328125,52,0.024679639297579496,1.4868529730152493,5,0.0023730422401518746,0.21248750160843582,7,0.4577423336273531,0,0.0,0.18130370991406414,90,73,34.97319569839316,13,0.0962962962962963,23.53079575105465,13,0.13978494623655913,0.0033222591362126247,15.29244617715145,0,0.0,0.0,2.292518934985441
6,front,2,0.005,0.2320736050605774,0.0,0.12140539288520813,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,front,2,0.01,0.2320736050605774,0.09848207235336304,0.12140539288520813,3,3,0,0.006160164271047228,1.0,0.0,0,0,0,,3,0.01171875,0,,,0,,,0,,0,,0.007964787256340389,7,5,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,front,2,0.025,0.2320736050605774,0.14570295810699463,0.12140539288520813,50,39,11,0.08008213552361396,0.78,0.0007685321036819675,22,12,10,0.5454545454545454,36,0.140625,12,0.5454545454545454,10.39209233595161,0,0.0,0.0,1,8.839566221761855,0,0.0,0.019981834695731154,23,21,1.1547241510245063,4,0.02962962962962963,0.3372035752966883,5,0.053763440860215055,0.045454545454545456,0.11312772311588445,0,0.0,0.0,0.04091128111687792
6,front,2,0.05,0.2320736050605774,0.15568843483924866,0.12140539288520813,335,54,281,0.11088295687885011,0.16119402985074627,0.01963250192133026,292,19,273,0.06506849315068493,46,0.1796875,17,0.05821917808219178,3.2438502548756247,0,0.0,0.0,2,0.9873937331257395,0,0.0,0.04171033326346678,32,28,5.240685809848461,5,0.037037037037037035,3.4697092653595543,7,0.07526881720430108,0.00684931506849315,2.0255344275567833,0,0.0,0.0,0.24408503584723046
6,front,2,0.075,0.2320736050605774,0.15867328643798828,0.12140539288520813,645,62,583,0.1273100616016427,0.09612403100775194,0.040732201495144275,600,25,575,0.041666666666666664,50,0.1953125,19,0.03166666666666667,1.8447288780880835,1,0.0016666666666666668,0.13817884291394936,2,0.45463714551118617,0,0.0,0.06434709704464472,40,32,10.299616504996662,7,0.05185185185185185,7.236997929000957,7,0.07526881720430108,0.0033333333333333335,4.399112610456047,0,0.0,0.0,0.5375318436671519
6,front,2,0.1,0.2320736050605774,0.1609216332435608,0.12140539288520813,959,70,889,0.1437371663244353,0.072992700729927,0.062111367288479005,916,34,882,0.03711790393013101,55,0.21484375,25,0.027292576419213975,1.583434880493926,3,0.0032751091703056767,0.2618982867285909,3,0.4249287337748558,0,0.0,0.08740306015510375,49,38,15.788461090488084,9,0.06666666666666667,11.454828656855417,8,0.08602150537634409,0.0032751091703056767,7.060007388414265,0,0.0,0.0,0.8681147990284604
6,front,2,0.15,0.2320736050605774,0.16412964463233948,0.12140539288520813,1583,81,1502,0.16632443531827515,0.051168667087807956,0.10493956543002865,1545,51,1494,0.03300970873786408,63,0.24609375,39,0.02524271844660194,1.402386358216021,6,0.003883495145631068,0.2851513231811775,6,0.4552559311402336,0,0.0,0.13337525326626143,66,52,27.80973999890586,11,0.08148148148148149,21.041459436566463,11,0.11827956989247312,0.003883495145631068,13.179399958551677,0,0.0,0.0,1.6864161754202942
6,front,2,0.2,0.2320736050605774,0.1665065884590149,0.12140539288520813,2198,96,2102,0.1971252566735113,0.04367606915377616,0.14685949835813597,2158,62,2096,0.028730305838739572,72,0.28125,45,0.020852641334569044,1.1698653101243737,8,0.0037071362372567192,0.26978308510095345,8,0.42779080125494284,0,0.0,0.18032557814574163,79,60,38.465966646379016,13,0.0962962962962963,29.653452873097592,14,0.15053763440860216,0.0037071362372567192,18.700729367091704,0,0.0,0.0,2.4163458222596352
6,front,3,0.005,0.2320736050605774,0.10963776707649231,0.12140539288520813,2,2,0,0.004106776180698152,1.0,0.0,0,0,0,,2,0.0078125,0,,,0,,,0,,0,,0.0025151959756864388,1,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
6,front,3,0.01,0.2320736050605774,0.1336750090122223,0.12140539288520813,15,15,0,0.030800821355236138,1.0,0.0,5,5,0,1.0,15,0.05859375,5,1.0,9.807172412265833,0,0.0,0.0,1,24.195129500642317,0,0.0,0.00614825682945574,9,7,0.5098309471694918,0,0.0,0.13633919693597157,3,0.03225806451612903,0.2,0.04133063226520249,0,0.0,0.0,0.017892644135188866
6,front,3,0.025,0.2320736050605774,0.15857836604118347,0.12140539288520813,122,35,87,0.07186858316221766,0.28688524590163933,0.0060783902745755606,99,13,86,0.13131313131313133,31,0.12109375,12,0.12121212121212122,5.71821946361518,0,0.0,0.0,1,2.0573195727441558,0,0.0,0.01725703905540418,18,15,2.0985553416331006,3,0.022222222222222223,0.9495710007611546,4,0.043010752688172046,0.010101010101010102,0.486069356092379,0,0.0,0.0,0.07343697332442657
6,front,3,0.05,0.2320736050605774,0.16361099481582642,0.12140539288520813,408,39,369,0.08008213552361396,0.09558823529411764,0.025780758750786,382,15,367,0.03926701570680628,34,0.1328125,14,0.03664921465968586,2.230495345621922,0,0.0,0.0,1,0.4600355786035886,0,0.0,0.03786767274505694,20,17,6.27663268945151,3,0.022222222222222223,3.7773013813203167,4,0.043010752688172046,0.002617801047120419,2.1737449156333564,0,0.0,0.0,0.23557401869727704
6,front,3,0.075,0.2320736050605774,0.16641584038734436,0.12140539288520813,698,48,650,0.09856262833675565,0.06876790830945559,0.045413260672116255,671,24,647,0.03576751117734724,42,0.1640625,22,0.03278688524590164,1.954193344412191,3,0.004470938897168405,0.3832191414467135,3,0.6384514499393391,0,0.0,0.05875777265423042,31,27,11.257842046646342,6,0.044444444444444446,7.828418978954237,5,0.053763440860215055,0.004470938897168405,4.698869428967602,0,0.0,0.0,0.5306572470650088
6,front,3,0.1,0.2320736050605774,0.16835901141166687,0.12140539288520813,993,56,937,0.11498973305954825,0.05639476334340383,0.06546496192272759,964,30,934,0.03112033195020747,47,0.18359375,25,0.025933609958506226,1.5335818184559002,4,0.004149377593360996,0.329405058717955,4,0.5443561867889832,0,0.0,0.08013693844756516,38,31,16.301706044723105,8,0.05925925925925926,12.143104345658825,7,0.07526881720430108,0.004149377593360996,7.348129950712911,0,0.0,0.0,0.8197158913257582
6,front,3,0.15,0.2320736050605774,0.17106033861637115,0.12140539288520813,1524,73,1451,0.14989733059548255,0.047900262467191604,0.10137637113113952,1495,47,1448,0.031438127090301006,56,0.21875,35,0.023411371237458192,1.339319798183577,7,0.0046822742474916385,0.34762241963407187,8,0.6476828859923711,0,0.0,0.12163767204639139,65,45,26.132668274946717,11,0.08148148148148149,20.136790968110223,10,0.10752688172043011,0.005351170568561873,12.351723618175438,0,0.0,0.0,1.4365277139603876
