split,family,signal,endpoint_estimator,mean_spearman,positive_stage_fraction,mean_reference_violation_auc,passes_gate,rho_s4,auc_s4,rho_s5,auc_s5,rho_s6,auc_s6,rho_s7,auc_s7,rho_s8,auc_s8
holdout_diagnostic,flow_consistency,velocity_speed_log_ratio_abs,constant_acceleration,0.12153562827595976,1.0,0.5776791441551091,False,0.01867727116345901,0.5468164794007491,0.06768259364944447,0.47655913978494624,0.09856515491874607,0.5305997552019583,0.24732155505636166,0.6562594268476621,0.17543156659178757,0.6781609195402298
holdout_diagnostic,flow_consistency,physical_velocity_turning,constant_velocity,0.12794225137637855,1.0,0.5653162181636,False,0.06371400238803553,0.4687349687349687,0.09345217526369523,0.5032467532467533,0.12917248497358993,0.5262379896526238,0.13542590006678404,0.5957024196460816,0.21794669418978813,0.7326589595375722
holdout_diagnostic,flow_consistency,physical_velocity_turning,constant_acceleration,0.14852042984639668,1.0,0.5707143511445006,False,0.15333009531904557,0.4288389513108614,0.05549754113290024,0.44903225806451613,0.09085058587821017,0.5075887392900856,0.18868314006435552,0.5707390648567119,0.2542407868374719,0.8973727422003284
holdout_diagnostic,physical_scale,physical_update_rms,constant_velocity,0.13077491108822625,1.0,0.5812949939486189,False,0.11556068241151114,0.5875420875420876,0.13632047048373147,0.588126159554731,0.15354866128346792,0.6011332840601133,0.15109586546050632,0.5639219934994583,0.09734887580191445,0.5657514450867052
holdout_diagnostic,physical_scale,physical_update_rms,constant_acceleration,0.1268552809989274,1.0,0.6257044650071214,False,0.14939388420051403,0.8764044943820225,0.1414101552223099,0.678494623655914,0.12139113188836945,0.5788249694002447,0.11329811992795417,0.5457013574660633,0.10878311375548944,0.4490968801313629
holdout_diagnostic,physical_scale,physical_acceleration_rms,constant_velocity,0.17959384804229483,1.0,0.6030605794324935,False,0.09264363629004511,0.4975949975949976,0.16266274192155056,0.5487012987012987,0.15074980268350435,0.5485341217048534,0.20693339809361908,0.6321776814734561,0.2849796612227551,0.7882947976878613
holdout_diagnostic,physical_scale,physical_acceleration_rms,constant_acceleration,0.22704349057940215,1.0,0.6753335171992554,False,0.17540121020784002,0.7471910112359551,0.13612409689757754,0.5402150537634408,0.16078764697549228,0.5600979192166463,0.29636937647987366,0.6285067873303167,0.36653512233622726,0.9006568144499179
holdout_diagnostic,physical_scale,physical_translation_acceleration_rms,constant_velocity,0.46278008348820193,1.0,0.736807881985475,False,0.4672454617205998,0.7147667147667147,0.4530803903226402,0.661873840445269,0.5853257239997571,0.7823355506282336,0.36869649687329237,0.6247742867461177,0.43955234452472014,0.9002890173410405
holdout_diagnostic,physical_scale,physical_translation_acceleration_rms,constant_acceleration,0.31846113370975243,1.0,0.6980693198110671,False,0.3407139821504462,0.6966292134831461,0.14405520814360592,0.5518279569892474,0.38349219840932547,0.7015911872705018,0.2869973488758019,0.6733031674208145,0.43704693096958286,0.8669950738916257
holdout_diagnostic,physical_scale,physical_rotation_acceleration_rms,constant_velocity,0.1542292516752263,0.8,0.600011153957708,False,-0.006490194887984942,0.4963924963924964,0.0026055909404365243,0.530921459492888,0.23240442798453845,0.6059374230105937,0.21719183210895915,0.6854460093896714,0.32543460223018233,0.6813583815028902
holdout_diagnostic,physical_scale,physical_rotation_acceleration_rms,constant_acceleration,0.18950519094165502,1.0,0.6183747741806982,False,0.06676178333636897,0.3913857677902622,0.0936798008621213,0.584516129032258,0.15712869083034825,0.574296205630355,0.31594519660818005,0.6911010558069381,0.3140104830712565,0.8505747126436781
holdout_diagnostic,physical_scale,physical_gripper_acceleration_rms,constant_velocity,0.06643272731253673,0.8,0.5526799117974253,False,-0.004488697306376864,0.4595959595959596,0.06868337718990677,0.5225726654298083,0.0022554804684400053,0.4736388272973639,0.09076154048529739,0.5850487540628385,0.17495193572541637,0.7225433526011561
holdout_diagnostic,physical_scale,physical_gripper_acceleration_rms,constant_acceleration,0.16170927378292502,1.0,0.6494368381012054,False,0.13280513225264606,0.7322097378277154,0.1168376742962378,0.5309677419354839,0.06908711730067733,0.510281517747858,0.21971141197660532,0.5722473604826546,0.27010503308845846,0.9014778325123153
holdout_diagnostic,flow_consistency,temporal_velocity_dispersion,constant_velocity,0.0037797717697808154,0.4,0.5293269965618025,False,-0.010179507417076477,0.4547859547859548,-0.027507957171171615,0.43722943722943725,-0.024264869568736972,0.4927322000492732,0.0006901017950741707,0.5957024196460816,0.08016109121081497,0.6661849710982659
holdout_diagnostic,flow_consistency,temporal_velocity_dispersion,constant_acceleration,0.06599963572339262,0.8,0.5525021920453798,False,0.0009592617327423955,0.32771535580524347,-0.026671118936312303,0.4281720430107527,0.061441321109829396,0.5099143206854345,0.1278590654281262,0.5500754147812972,0.16640964928257745,0.9466338259441708
holdout_diagnostic,flow_consistency,acceleration_max_over_rms,constant_velocity,-0.09471213039577697,0.0,0.4608832567898751,False,-0.11411571853560801,0.40476190476190477,-0.09984928047745821,0.4678416821273964,-0.19160949547689876,0.41845282089184527,-0.057399874526946344,0.5198627663416395,-0.010586282961973571,0.4934971098265896
holdout_diagnostic,flow_consistency,acceleration_max_over_rms,constant_acceleration,0.03106146155869912,0.8,0.5805207901893513,False,0.04823022281585817,0.653558052434457,0.005611883512435998,0.44344086021505374,-0.04943031186125108,0.4445532435740514,0.06746200392609232,0.5244343891402715,0.08343350940036022,0.8366174055829229
holdout_diagnostic,flow_consistency,physical_jerk_rms,constant_velocity,0.1023817707884683,0.8,0.5492637682382027,False,-0.04953554732560257,0.494949494949495,0.08799409466846626,0.48144712430426717,0.1539453180337158,0.5280857354028086,0.14799951429785682,0.5966052726616107,0.1715054742679052,0.6452312138728323
holdout_diagnostic,flow_consistency,physical_jerk_rms,constant_acceleration,0.16863133183575169,1.0,0.6535823773510318,False,0.13824297249711612,0.7097378277153558,0.024258798291947464,0.550752688172043,0.20235767915325925,0.5651162790697675,0.21647339768886728,0.6377073906485671,0.26182381154756845,0.8045977011494253
holdout_diagnostic,flow_consistency,three_velocity_speed_cv,constant_velocity,0.09156578916176097,1.0,0.5758137342564674,False,0.10807884564790642,0.575998075998076,0.06797000180621446,0.514378478664193,0.017784793475401208,0.48940625769894064,0.05141561937142047,0.5767425063199711,0.2125796855078623,0.7225433526011561
holdout_diagnostic,flow_consistency,three_velocity_speed_cv,constant_acceleration,0.13029931394572278,1.0,0.5892428399851073,False,0.05749094367878897,0.5767790262172284,0.042895594276809744,0.4679569892473118,0.009865824782951855,0.4789473684210526,0.19917228259769695,0.6236802413273002,0.34207192439236633,0.7988505747126436
holdout_diagnostic,flow_consistency,jerk_over_acceleration,constant_velocity,-0.11073402871993569,0.0,0.4218044707763012,False,-0.1398194807034586,0.4675324675324675,-0.11222760823449125,0.4483611626468769,-0.03223240847550239,0.4790588814979059,-0.04819784267298079,0.4546767786204406,-0.2211928035132455,0.25939306358381503
holdout_diagnostic,flow_consistency,jerk_over_acceleration,constant_acceleration,-0.116983789690972,0.0,0.4540371377875606,False,-0.09425454839819479,0.4344569288389513,-0.12684111468641854,0.5118279569892473,-0.003337178475300022,0.48849449204406364,-0.13006091514378806,0.4766214177978884,-0.23042519175115858,0.3587848932676519
holdout_diagnostic,endpoint_consistency,endpoint_ensemble_rms,constant_velocity,0.17959384804229483,1.0,0.6030605794324935,False,0.09264363629004511,0.4975949975949976,0.16266274192155056,0.5487012987012987,0.15074980268350435,0.5485341217048534,0.20693339809361908,0.6321776814734561,0.2849796612227551,0.7882947976878613
holdout_diagnostic,endpoint_consistency,endpoint_ensemble_rms,constant_acceleration,0.22704349057940215,1.0,0.6753335171992554,False,0.17540121020784002,0.7471910112359551,0.13612409689757754,0.5402150537634408,0.16078764697549228,0.5600979192166463,0.29636937647987366,0.6285067873303167,0.36653512233622726,0.9006568144499179
holdout_diagnostic,endpoint_consistency,cv_vs_mean2_endpoint_rms,constant_velocity,0.17959384804229483,1.0,0.6030605794324935,False,0.09264363629004511,0.4975949975949976,0.16266274192155056,0.5487012987012987,0.15074980268350435,0.5485341217048534,0.20693339809361908,0.6321776814734561,0.2849796612227551,0.7882947976878613
holdout_diagnostic,endpoint_consistency,cv_vs_mean2_endpoint_rms,constant_acceleration,0.22704349057940215,1.0,0.6753335171992554,False,0.17540121020784002,0.7471910112359551,0.13612409689757754,0.5402150537634408,0.16078764697549228,0.5600979192166463,0.29636937647987366,0.6285067873303167,0.36653512233622726,0.9006568144499179
holdout_diagnostic,endpoint_consistency,cv_vs_ca_endpoint_rms,constant_velocity,0.17959384804229483,1.0,0.6030605794324935,False,0.09264363629004511,0.4975949975949976,0.16266274192155056,0.5487012987012987,0.15074980268350435,0.5485341217048534,0.20693339809361908,0.6321776814734561,0.2849796612227551,0.7882947976878613
holdout_diagnostic,endpoint_consistency,cv_vs_ca_endpoint_rms,constant_acceleration,0.22704349057940215,1.0,0.6753335171992554,False,0.17540121020784002,0.7471910112359551,0.13612409689757754,0.5402150537634408,0.16078764697549228,0.5600979192166463,0.29636937647987366,0.6285067873303167,0.36653512233622726,0.9006568144499179
holdout_diagnostic,physical_scale,translation_endpoint_ensemble_rms,constant_velocity,0.46278008348820193,1.0,0.736807881985475,False,0.4672454617205998,0.7147667147667147,0.4530803903226402,0.661873840445269,0.5853257239997571,0.7823355506282336,0.36869649687329237,0.6247742867461177,0.43955234452472014,0.9002890173410405
holdout_diagnostic,physical_scale,translation_endpoint_ensemble_rms,constant_acceleration,0.31846113370975243,1.0,0.6980693198110671,False,0.3407139821504462,0.6966292134831461,0.14405520814360592,0.5518279569892474,0.38349219840932547,0.7015911872705018,0.2869973488758019,0.6733031674208145,0.43704693096958286,0.8669950738916257
holdout_diagnostic,physical_scale,rotation_endpoint_ensemble_rms,constant_velocity,0.1542292516752263,0.8,0.600011153957708,False,-0.006490194887984942,0.4963924963924964,0.0026055909404365243,0.530921459492888,0.23240442798453845,0.6059374230105937,0.21719183210895915,0.6854460093896714,0.32543460223018233,0.6813583815028902
holdout_diagnostic,physical_scale,rotation_endpoint_ensemble_rms,constant_acceleration,0.18950519094165502,1.0,0.6183747741806982,False,0.06676178333636897,0.3913857677902622,0.0936798008621213,0.584516129032258,0.15712869083034825,0.574296205630355,0.31594519660818005,0.6911010558069381,0.3140104830712565,0.8505747126436781
holdout_diagnostic,physical_scale,gripper_endpoint_ensemble_rms,constant_velocity,0.06649849924952891,0.8,0.5527280118455253,False,-0.004195252261550604,0.4598364598364598,0.06868337718990677,0.5225726654298083,0.0022908951085746664,0.4736388272973639,0.09076154048529739,0.5850487540628385,0.17495193572541637,0.7225433526011561
holdout_diagnostic,physical_scale,gripper_endpoint_ensemble_rms,constant_acceleration,0.16176674154574705,1.0,0.6494368381012054,False,0.13309048226175296,0.7322097378277154,0.1168376742962378,0.5309677419354839,0.0690891061056807,0.510281517747858,0.21971141197660532,0.5722473604826546,0.27010503308845846,0.9014778325123153
holdout_diagnostic,physical_scale,gripper_endpoint_sign_disagreement,constant_velocity,0.1013641397401881,1.0,0.5163553072562005,False,0.08033777179977723,0.5097402597402597,0.18773393128987073,0.5151515151515151,0.06185865870678195,0.4979058881497906,0.048502189151236795,0.4964788732394366,0.12838814775327387,0.5625
holdout_diagnostic,physical_scale,gripper_endpoint_sign_disagreement,constant_acceleration,0.07948328074166607,0.8,0.5186272331139952,False,0.1176078721192615,0.5084269662921348,-0.03668362318658,0.4938709677419355,0.14673449274632,0.5232558139534884,0.04136951427605492,0.49615384615384617,0.12838814775327387,0.5714285714285714
holdout_diagnostic,endpoint_consistency,cv_temporal_endpoint_rms,constant_velocity,0.17959384804229483,1.0,0.6030605794324935,False,0.09264363629004511,0.4975949975949976,0.16266274192155056,0.5487012987012987,0.15074980268350435,0.5485341217048534,0.20693339809361908,0.6321776814734561,0.2849796612227551,0.7882947976878613
holdout_diagnostic,endpoint_consistency,cv_temporal_endpoint_rms,constant_acceleration,0.22704349057940215,1.0,0.6753335171992554,False,0.17540121020784002,0.7471910112359551,0.13612409689757754,0.5402150537634408,0.16078764697549228,0.5600979192166463,0.29636937647987366,0.6285067873303167,0.36653512233622726,0.9006568144499179
holdout_diagnostic,physical_scale,cv_temporal_translation_rms,constant_velocity,0.46278008348820193,1.0,0.736807881985475,False,0.4672454617205998,0.7147667147667147,0.4530803903226402,0.661873840445269,0.5853257239997571,0.7823355506282336,0.36869649687329237,0.6247742867461177,0.43955234452472014,0.9002890173410405
holdout_diagnostic,physical_scale,cv_temporal_translation_rms,constant_acceleration,0.31846113370975243,1.0,0.6980693198110671,False,0.3407139821504462,0.6966292134831461,0.14405520814360592,0.5518279569892474,0.38349219840932547,0.7015911872705018,0.2869973488758019,0.6733031674208145,0.43704693096958286,0.8669950738916257
holdout_diagnostic,physical_scale,cv_temporal_rotation_rms,constant_velocity,0.1542292516752263,0.8,0.600011153957708,False,-0.006490194887984942,0.4963924963924964,0.0026055909404365243,0.530921459492888,0.23240442798453845,0.6059374230105937,0.21719183210895915,0.6854460093896714,0.32543460223018233,0.6813583815028902
holdout_diagnostic,physical_scale,cv_temporal_rotation_rms,constant_acceleration,0.18950519094165502,1.0,0.6183747741806982,False,0.06676178333636897,0.3913857677902622,0.0936798008621213,0.584516129032258,0.15712869083034825,0.574296205630355,0.31594519660818005,0.6911010558069381,0.3140104830712565,0.8505747126436781
holdout_diagnostic,physical_scale,cv_temporal_gripper_rms,constant_velocity,0.06644911953635087,0.8,0.5526799117974253,False,-0.004488697306376864,0.4595959595959596,0.06872992366884273,0.5225726654298083,0.0022908951085746664,0.4736388272973639,0.09076154048529739,0.5850487540628385,0.17495193572541637,0.7225433526011561
holdout_diagnostic,physical_scale,cv_temporal_gripper_rms,constant_acceleration,0.16169307672070102,1.0,0.6493938273485174,False,0.13280513225264606,0.7322097378277154,0.11675470018011452,0.530752688172043,0.0690891061056807,0.510281517747858,0.21971141197660532,0.5722473604826546,0.27010503308845846,0.9014778325123153
holdout_diagnostic,endpoint_consistency,ca_temporal_endpoint_rms,constant_velocity,0.1023817707884683,0.8,0.5492637682382027,False,-0.04953554732560257,0.494949494949495,0.08799409466846626,0.48144712430426717,0.1539453180337158,0.5280857354028086,0.14799951429785682,0.5966052726616107,0.1715054742679052,0.6452312138728323
holdout_diagnostic,endpoint_consistency,ca_temporal_endpoint_rms,constant_acceleration,0.16863133183575169,1.0,0.6535823773510318,False,0.13824297249711612,0.7097378277153558,0.024258798291947464,0.550752688172043,0.20235767915325925,0.5651162790697675,0.21647339768886728,0.6377073906485671,0.26182381154756845,0.8045977011494253
holdout_diagnostic,physical_scale,ca_temporal_translation_rms,constant_velocity,0.23382067163295286,1.0,0.6229174479407089,False,0.11311598162426892,0.5731120731120731,0.16947977732571398,0.564625850340136,0.2844595551777872,0.6212121212121212,0.2719385586788901,0.596244131455399,0.33010948535810414,0.759393063583815
holdout_diagnostic,physical_scale,ca_temporal_translation_rms,constant_acceleration,0.202755550158865,1.0,0.6770708961367483,False,0.1814765345152085,0.900749063670412,0.07636451945844211,0.5341935483870968,0.22223503936211114,0.5801713586291309,0.2692368405075587,0.6411764705882353,0.26446481695100477,0.729064039408867
holdout_diagnostic,physical_scale,ca_temporal_rotation_rms,constant_velocity,0.12210107404949404,1.0,0.5596344981856627,False,0.02203063971019772,0.5043290043290043,0.07440151093919098,0.6026592455163884,0.14362009997369113,0.5760039418576004,0.19647663570315502,0.680931744312026,0.1739764839212353,0.4342485549132948
holdout_diagnostic,physical_scale,ca_temporal_rotation_rms,constant_acceleration,0.1250011130674114,1.0,0.64922203633193,False,0.09028595713678586,0.7546816479400749,0.10182745431364215,0.6227956989247312,0.06778175783700645,0.5596083231334149,0.24861676077145692,0.6834087481146305,0.11649363527816566,0.625615763546798
holdout_diagnostic,physical_scale,ca_temporal_gripper_rms,constant_velocity,0.06244187062552172,0.8,0.5299160206150151,False,-0.0757614392973509,0.4781144781144781,0.030643773219487264,0.46351267779839206,0.1184323963329488,0.5087459965508746,0.11719790338574869,0.5951607078367642,0.12169671948677473,0.6040462427745664
holdout_diagnostic,physical_scale,ca_temporal_gripper_rms,constant_acceleration,0.13861251087770426,0.8,0.6256418503070008,False,0.11908809422621577,0.6404494382022472,-0.0032663469127557523,0.5389247311827957,0.17513812154696132,0.5561811505507956,0.17900552486187846,0.6143288084464555,0.2230971606662214,0.7783251231527094
holdout_diagnostic,layer_route,route_layer_hellinger_mean,constant_velocity,0.1480517448373267,1.0,0.5953358844838699,False,0.23862343917592535,0.5675805675805676,0.17352932099314194,0.5748299319727891,0.12649100439155686,0.5190933727519094,0.10067593548256529,0.5940772842181293,0.10093902414344402,0.7210982658959537
holdout_diagnostic,layer_route,route_layer_hellinger_mean,constant_acceleration,0.23051707040657315,1.0,0.721723852715872,False,0.20601865905733308,0.7715355805243446,0.21055187906016634,0.596989247311828,0.2184829903061947,0.6089351285189718,0.3209378098880861,0.6541478129713424,0.19659401372108556,0.9770114942528736
holdout_diagnostic,layer_route,route_layer_hellinger_max,constant_velocity,0.14220329176351015,1.0,0.5817176145439537,False,0.20283528626070063,0.5476190476190477,0.2511820022980116,0.6159554730983302,0.14299880598223136,0.5474254742547425,0.07856029789731446,0.5762007945106536,0.035440066379292895,0.6213872832369942
holdout_diagnostic,layer_route,route_layer_hellinger_max,constant_acceleration,0.1708748709853682,1.0,0.6809995256635911,False,0.17907838018335254,0.7059925093632958,0.2085018112642422,0.595268817204301,0.10239815433185599,0.5348837209302325,0.2655880031570639,0.6049773755656108,0.09880800599032644,0.9638752052545156
holdout_diagnostic,layer_route,route_layer_hellinger_cv,constant_velocity,-0.28049988146084825,0.0,0.34554000741983,False,-0.1723250966344889,0.3864838864838865,-0.12852494714193616,0.445578231292517,-0.27563799000263084,0.39935944813993596,-0.38488859207091247,0.30119176598049835,-0.44112278145427314,0.19508670520231214
holdout_diagnostic,layer_route,route_layer_hellinger_cv,constant_acceleration,-0.33065711452451774,0.0,0.37564241287214684,False,-0.2319389634306761,0.350187265917603,-0.20733005484386696,0.5034408602150537,-0.3450954202335417,0.293390452876377,-0.4459878979215995,0.25746606334841626,-0.4229332361929047,0.47372742200328405
holdout_diagnostic,layer_route,route_layer_hellinger_range,constant_velocity,-0.05561814641989362,0.4,0.4648692058075824,False,0.024758666747617022,0.4401154401154401,0.10619073229249346,0.551638837353123,-0.0009673567684617407,0.49839862034983984,-0.18527917754437093,0.45341278439869986,-0.22279359682674596,0.38078034682080925
holdout_diagnostic,layer_route,route_layer_hellinger_range,constant_acceleration,-0.061463987209843564,0.2,0.5891196914366138,False,-0.007661951308360148,0.6872659176029963,0.02057150952178576,0.5320430107526881,-0.09020905429745209,0.4186046511627907,-0.052176552729038914,0.4374057315233786,-0.1778438872361524,0.8702791461412152
holdout_diagnostic,layer_route,active_count_layer_std,constant_velocity,0.015611761572596186,0.6,0.5223601222198118,False,0.02828827837634102,0.5903078403078403,0.017279038446337203,0.5370284477427335,-0.004307729985072893,0.4844789356984479,0.04115145553224537,0.5404478150957024,-0.00435223450686976,0.4595375722543353
holdout_diagnostic,layer_route,active_count_layer_std,constant_acceleration,0.01241721110329902,0.4,0.5189918417764712,False,0.1226884541292332,0.5833333333333334,0.048752252823526326,0.5854838709677419,-0.07221848099005923,0.46585067319461443,-0.006856720748678157,0.5506033182503771,-0.030279449697527046,0.409688013136289
holdout_diagnostic,layer_route,active_count_layer_range,constant_velocity,-0.005643695290593091,0.4,0.5080557895967661,False,-0.03845944348973808,0.5675805675805676,0.01904556718417749,0.5109771181199753,-0.034646002046231715,0.46507760532150777,0.026867179188801184,0.5403575297941495,-0.0010257772899743302,0.45628612716763006
holdout_diagnostic,layer_route,active_count_layer_range,constant_acceleration,-0.0020846554727018615,0.4,0.536942291629995,False,0.04334414399384135,0.6526217228464419,0.04715334986934283,0.5749462365591398,-0.0153556342451977,0.48733170134638926,-0.03984185574503281,0.5256410256410257,-0.04572328123646297,0.44417077175697867
holdout_diagnostic,layer_route,router_weight_amplitude_layer_cv,constant_velocity,-0.17431103329224604,0.2,0.40541045638178563,False,-0.17322364559933617,0.44083694083694086,-0.2176138959453742,0.3773964131106988,-0.2513630016392447,0.3765705838876571,-0.2556655131240766,0.336583604189238,0.026310889846801445,0.4956647398843931
holdout_diagnostic,layer_route,router_weight_amplitude_layer_cv,constant_acceleration,-0.14317325400198327,0.2,0.4746542495848822,False,-0.1419788314815939,0.352059925093633,-0.2085018112642422,0.46043010752688174,-0.24625098658247827,0.380171358629131,-0.2153117600631413,0.3464555052790347,0.09617711938153926,0.8341543513957307
holdout_diagnostic,layer_route,router_weight_amplitude_change,constant_velocity,0.09704723150232411,1.0,0.5399587510109942,False,0.08689224529826853,0.4517797017797018,0.08726967691146702,0.5034013605442177,0.1364844640929848,0.5670731707317073,0.032173735744512516,0.5706031058143735,0.14241603546438766,0.6069364161849711
holdout_diagnostic,layer_route,router_weight_amplitude_change,constant_acceleration,0.1313244472197755,1.0,0.6110776328316749,False,0.09546287737480495,0.6104868913857678,0.00316819781049462,0.4147311827956989,0.13137750326591152,0.5351285189718482,0.1752353506341423,0.5475867269984918,0.2513783070135241,0.9474548440065681
holdout_diagnostic,candidate_consistency,candidate_cv_endpoint_spread,constant_velocity,nan,0.0,0.5,False,nan,0.5,nan,0.5,nan,0.5,nan,0.5,nan,0.5
holdout_diagnostic,candidate_consistency,candidate_cv_endpoint_spread,constant_acceleration,nan,0.0,0.5,False,nan,0.5,nan,0.5,nan,0.5,nan,0.5,nan,0.5
holdout_diagnostic,candidate_consistency,candidate_ca_endpoint_spread,constant_velocity,nan,0.0,0.5,False,nan,0.5,nan,0.5,nan,0.5,nan,0.5,nan,0.5
holdout_diagnostic,candidate_consistency,candidate_ca_endpoint_spread,constant_acceleration,nan,0.0,0.5,False,nan,0.5,nan,0.5,nan,0.5,nan,0.5,nan,0.5
holdout_diagnostic,candidate_consistency,candidate_route_change_spread,constant_velocity,nan,0.0,0.5,False,nan,0.5,nan,0.5,nan,0.5,nan,0.5,nan,0.5
holdout_diagnostic,candidate_consistency,candidate_route_change_spread,constant_acceleration,nan,0.0,0.5,False,nan,0.5,nan,0.5,nan,0.5,nan,0.5,nan,0.5
holdout_diagnostic,flow_consistency,velocity_change_relative__relative_to_early,constant_velocity,-0.026299564437347135,0.2,0.5031762072951335,False,-0.12926760164329223,0.38431938431938434,-0.07550850763388518,0.41821273964131106,-0.051870965130633634,0.4453067257945307,-0.00023475603586100823,0.5592271578187071,0.1253840082569364,0.7088150289017341
holdout_diagnostic,flow_consistency,velocity_change_relative__relative_to_early,constant_acceleration,0.03985267034990792,0.6,0.5335621540338982,False,0.042832857749984826,0.5411985018726592,-0.03689312529091534,0.4281720430107527,-0.01609293101005808,0.48115055079559366,0.03737477991621638,0.5235294117647059,0.17204177038431182,0.69376026272578
holdout_diagnostic,physical_scale,physical_acceleration_rms__relative_to_early,constant_velocity,-0.021780510323742126,0.2,0.5066373531473378,False,-0.12525044016756726,0.386002886002886,-0.07132539580951057,0.42115027829313545,-0.05033897962074757,0.4444444444444444,-8.095035719345111e-06,0.5612134344528711,0.13802035901483414,0.7203757225433526
holdout_diagnostic,physical_scale,physical_acceleration_rms__relative_to_early,constant_acceleration,0.04626596239855908,0.6,0.5428644672244459,False,0.04449841134924008,0.5393258426966292,-0.03516888268269484,0.4262365591397849,-0.01581365227774067,0.48078335373317016,0.046692166029182594,0.5315233785822021,0.19112176957480825,0.7364532019704434
holdout_diagnostic,endpoint_consistency,endpoint_ensemble_rms__relative_to_early,constant_velocity,-0.01768280279352672,0.2,0.513167790202691,False,-0.11693481472486998,0.3968253968253968,-0.0668872902309651,0.4240878169449598,-0.04618622629672353,0.44653855629465383,-0.000756885839758768,0.5642831347056699,0.14235120312468377,0.7341040462427746
holdout_diagnostic,endpoint_consistency,endpoint_ensemble_rms__relative_to_early,constant_acceleration,0.054280047760710735,0.6,0.5510341256548303,False,0.05383603505150466,0.5393258426966292,-0.028959990285957134,0.4260215053763441,-0.005057373565660858,0.4850673194614443,0.050324813308238715,0.53710407239819,0.2012567542954283,0.7676518883415435
holdout_diagnostic,endpoint_consistency,ca_temporal_endpoint_rms__relative_to_early,constant_velocity,-0.1088246161606982,0.0,0.4419480743822608,False,-0.24541315038552605,0.4078884078884079,-0.15166967785285057,0.3424551638837353,-0.05034100337967742,0.4158659768415866,-0.08059012810394026,0.5066811123149151,-0.016109121081496768,0.536849710982659
holdout_diagnostic,endpoint_consistency,ca_temporal_endpoint_rms__relative_to_early,constant_acceleration,-0.008389290267743304,0.4,0.5320553674186215,False,0.005344747333697609,0.5318352059925093,-0.11157387731973366,0.43268817204301074,-0.0022403011353287596,0.47980416156670747,-0.015408900491773419,0.5238310708898944,0.0819318802744217,0.6921182266009852
holdout_diagnostic,layer_route,route_layer_hellinger_mean__relative_to_early,constant_velocity,0.02749236475684117,0.6,0.5139874265914023,False,0.14452472021532795,0.47883597883597884,0.043945947395401266,0.46320346320346323,0.03591160220994475,0.47634885439763486,-0.057632606803877516,0.5128205128205128,-0.02928783923259061,0.638728323699422
holdout_diagnostic,layer_route,route_layer_hellinger_mean__relative_to_early,constant_acceleration,0.12653714609515715,1.0,0.6559339305989991,False,0.1680529415336045,0.6142322097378277,0.15153097363042115,0.5967741935483871,0.06600084997875053,0.5239902080783354,0.17464432436808128,0.5980392156862745,0.07245664096492825,0.9466338259441708
holdout_diagnostic,layer_route,route_layer_hellinger_max__relative_to_early,constant_velocity,0.07826423855399435,0.8,0.5568949769122963,False,0.10545807783376843,0.5163540163540163,0.16393366317249744,0.5864254792826221,0.09415538421063281,0.532520325203252,0.03141885738570821,0.5834236186348862,-0.003644789832635136,0.5657514450867052
holdout_diagnostic,layer_route,route_layer_hellinger_max__relative_to_early,constant_acceleration,0.12005585574646349,1.0,0.6507903300407494,False,0.11145649930180318,0.6367041198501873,0.20579199805719142,0.5836559139784946,0.037267520692935055,0.5011015911872705,0.20873859105903303,0.5891402714932127,0.0370246696213547,0.9433497536945813
holdout_diagnostic,layer_route,route_layer_self_normalized_max,constant_velocity,-0.07780969215845844,0.2,0.46380492339232227,False,0.007953372594256571,0.49302549302549303,-0.06372516530325088,0.3973407544836116,-0.08340315301641268,0.40625769894062574,-0.10006071276789508,0.4949440231130372,-0.14981280229899013,0.5274566473988439
holdout_diagnostic,layer_route,route_layer_self_normalized_max,constant_acceleration,0.05620423775119908,0.8,0.6236712523357182,False,0.12913808107178273,0.6872659176029963,0.05995588205532957,0.5038709677419355,0.04699775362758788,0.5082007343941248,0.08610082366988443,0.5725490196078431,-0.04117135166858923,0.8464696223316913
holdout_diagnostic,layer_route,route_layer_self_normalized_mean,constant_velocity,0.025031065623950653,0.6,0.5084143267059104,False,0.16505980207637663,0.49663299663299665,0.009135252431169298,0.4270253555967842,0.02975532754538279,0.46957378664695737,-0.05193572541638839,0.5122788010111954,-0.026859328516787077,0.6365606936416185
holdout_diagnostic,layer_route,route_layer_self_normalized_mean,constant_acceleration,0.1282917450873252,1.0,0.6489862037221241,False,0.18941776455588608,0.6123595505617978,0.1153360451702993,0.5610752688172043,0.07635237690486307,0.5296205630354958,0.17793090887013538,0.6018099547511312,0.08242162993544208,0.9400656814449918
