main_id,benchmark,category,task_name,analysis_role,length,failure,online_v7_first,v7_frozen,v8_frozen,v82_frozen,knn20,c4_assigned_radius,c32_assigned_radius,c32_union_radius,norm_only,cosine_knn20,knn_euclidean_OR_cosine,knn_euclidean_AND_cosine_latched
2114a733be25a01ae984fad1,plus,Sensor Noise,push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_43,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
de8e6be14c9f9ffd7f28f34a,plus,Objects Layout,turn_on_the_stove_add_23,perturbation,7,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
a1ebae4b376191966622b106,plus,Background Textures,put_the_bowl_on_the_plate_tb_19,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ca981efe648a738ef4f5eb86,plus,Sensor Noise,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_43,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f03d691dcadd3f1564e0b842,plus,Sensor Noise,turn_on_the_stove_view_0_0_100_0_0_initstate_0_noise_5,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33501c47f62e5ba00da67bd8,plus,Sensor Noise,put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_11,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4c53aa1c4f3d35bef887b5df,plus,Sensor Noise,push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_7,perturbation,15,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8626012bc73892d2361de0f4,plus,Background Textures,open_the_top_drawer_and_put_the_bowl_inside_table_27,perturbation,17,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2e109e53df73ef54b5e8407b,plus,Language Instructions,put_the_bowl_on_the_stove_language_15_view_0_0_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3dcb970882e6ce38c103343d,plus,Sensor Noise,turn_on_the_stove_view_0_0_100_0_0_initstate_0_noise_29,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4090fcfb555744cacde493f5,plus,Robot Initial States,open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_161,perturbation,30,True,-1,-1,-1,11,10,10,13,13,-1,-1,10,-1
aea9ea846a36ceaf9cf0668d,plus,Language Instructions,put_the_wine_bottle_on_top_of_the_cabinet_language_8_view_0_0_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38db23cd532b5edeb9799c58,plus,Light Conditions,put_the_wine_bottle_on_top_of_the_cabinet_light_3,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
789f33669dbd63abc6fd5bc2,plus,Camera Viewpoints,put_the_bowl_on_the_stove_view_30_0_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
538e0c23125fbb0a8916c8c1,plus,Camera Viewpoints,put_the_bowl_on_the_stove_view_28_15_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0adc7aef90ac93b3fa4bb6a6,plus,Language Instructions,open_the_middle_drawer_of_the_cabinet_language_15_view_0_0_100_0_0_initstate_0,perturbation,13,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200175df60832038d523b550,plus,Light Conditions,put_the_wine_bottle_on_the_rack_light_24,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4adfc8a4ef4cf03bb335c56e,plus,Background Textures,open_the_middle_drawer_of_the_cabinet_table_18,perturbation,15,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2203fe24f6099a37c9b912e5,plus,Language Instructions,put_the_bowl_on_the_plate_language_4_view_0_0_100_0_0_initstate_0,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1a4139ae83bc66994f743500,plus,Camera Viewpoints,put_the_wine_bottle_on_the_rack_view_356_0_100_0_0_initstate_0,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e72088690daaa59a1825d1ae,plus,Robot Initial States,open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_444,perturbation,30,True,16,16,16,16,16,16,17,16,16,-1,16,-1
16e01befe9fb57167e816895,plus,Light Conditions,push_the_plate_to_the_front_of_the_stove_light_11,perturbation,22,False,-1,-1,14,14,-1,-1,-1,-1,-1,-1,-1,-1
028ffe7c2a05989df7ab04ac,plus,Robot Initial States,put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_259,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
503c909c382d32103df370d2,plus,Language Instructions,push_the_plate_to_the_front_of_the_stove_language_38_view_0_0_100_0_0_initstate_0,perturbation,16,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4eff86228dbcc78a9d9a1761,plus,Light Conditions,put_the_wine_bottle_on_top_of_the_cabinet_light_39,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ba2fdd7d3dc2ab916c3fdcef,plus,Light Conditions,turn_on_the_stove_light_2,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
db8b54feddcf895b81edb117,plus,Language Instructions,open_the_middle_drawer_of_the_cabinet_language_44_view_0_0_100_0_0_initstate_0,perturbation,30,True,24,24,24,24,24,25,25,25,24,-1,24,-1
ff5d8027b1df2423deea5aa0,plus,Sensor Noise,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_49,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,-1
d4fff91f292ee846dfb80bf3,plus,Objects Layout,put_the_bowl_on_the_stove_moved_level2_sample3,perturbation,30,True,26,26,20,18,-1,-1,-1,-1,-1,-1,-1,-1
82da667ca99274eef7f9b75f,plus,Robot Initial States,put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_67,perturbation,13,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0aaa778492b5fa0603f693bc,plus,Camera Viewpoints,put_the_bowl_on_the_stove_view_22_15_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3273c26e5795a7f551a77f0f,plus,Objects Layout,open_the_top_drawer_and_put_the_bowl_inside_moved_level4_sample1,perturbation,30,True,23,23,23,23,10,21,10,12,23,-1,10,-1
be0442980ac2ea809040a812,plus,Camera Viewpoints,put_the_bowl_on_top_of_the_cabinet_view_73_15_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e01b5811cfef8054772e9777,plus,Background Textures,turn_on_the_stove_table_5,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
a1310c2ce1399eeceb01dffa,plus,Sensor Noise,push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_6,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
b2bbb25d69e43d505f32f0d2,plus,Light Conditions,put_the_cream_cheese_in_the_bowl_light_1,perturbation,12,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
a8122bf58a89dd5cc53b9817,plus,Light Conditions,turn_on_the_stove_light_12,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f4b4f432ca9ea41db9eef57b,plus,Sensor Noise,put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_26,perturbation,12,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4d43b3bea4430f9326a8423f,plus,Camera Viewpoints,put_the_wine_bottle_on_the_rack_view_352_0_100_0_0_initstate_0,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8a990a7c6971985e5c942527,plus,Language Instructions,put_the_bowl_on_top_of_the_cabinet_language_1_view_0_0_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cd6681e1948a9980a7608ffe,plus,Light Conditions,put_the_wine_bottle_on_the_rack_light_50,perturbation,13,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e99f672b789063d17e81c946,plus,Language Instructions,open_the_top_drawer_and_put_the_bowl_inside_language_46_view_0_0_100_0_0_initstate_0,perturbation,30,True,11,11,11,11,10,11,12,12,10,-1,10,-1
b5b6196f8424403385893e80,plus,Light Conditions,open_the_middle_drawer_of_the_cabinet_light_33,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13be9f884557ef218414460e,plus,Light Conditions,put_the_bowl_on_top_of_the_cabinet_light_38,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c12b2ff314eeb1bfa45ebb24,plus,Sensor Noise,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_20,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1853c06175441fc0d22d5a45,plus,Robot Initial States,push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_356,perturbation,30,True,23,23,18,17,26,26,27,27,26,-1,26,-1
7a202dc79f19b2f24be29c5a,plus,Camera Viewpoints,push_the_plate_to_the_front_of_the_stove_view_288_15_100_0_0_initstate_0,perturbation,15,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ea570ddda8e976ee5bf684be,plus,Robot Initial States,open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_251,perturbation,30,True,25,25,25,25,25,26,26,26,25,-1,25,-1
c15949138189bb3162f74df1,plus,Light Conditions,put_the_bowl_on_the_plate_light_36,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1b38ed5960cc8914ca17e5d2,plus,Sensor Noise,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_10,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4b249f89f82c942a60404323,plus,Sensor Noise,open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_0_noise_17,perturbation,30,True,23,23,23,23,23,26,28,28,23,-1,23,-1
b57d55a3d6f98a2802f3cc80,plus,Robot Initial States,open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_164,perturbation,30,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
eefe88350344d4983cca8a68,plus,Camera Viewpoints,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_10_354_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33ed2225b0b85fe7c6cc60f0,plus,Objects Layout,put_the_wine_bottle_on_the_rack_moved_level1_sample3,perturbation,30,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
51aa9df19fe97e368606a1ad,plus,Light Conditions,put_the_wine_bottle_on_top_of_the_cabinet_light_40,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e887da8a6456317311e71807,plus,Robot Initial States,put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_219,perturbation,30,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
406674f3662feedf8304f6ba,plus,Light Conditions,put_the_bowl_on_top_of_the_cabinet_light_15,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04f7e3321663944413d20518,plus,Light Conditions,put_the_wine_bottle_on_top_of_the_cabinet_light_18,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e621b34fae600b7a943ab4e8,plus,Light Conditions,open_the_top_drawer_and_put_the_bowl_inside_light_6,perturbation,16,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
824edf7718b3694dbe1c8e93,plus,Language Instructions,put_the_bowl_on_top_of_the_cabinet_language_27_view_0_0_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5d112e49110659f10f9e4ab8,plus,Camera Viewpoints,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_126_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9afb54e86042643ff15ed4e8,plus,Camera Viewpoints,put_the_bowl_on_the_stove_view_25_15_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
d6d951758ea2a0a4d2b11c96,plus,Language Instructions,put_the_wine_bottle_on_the_rack_language_15_view_0_0_100_0_0_initstate_0,perturbation,13,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
371d0ba2984b55bc850239c4,plus,Sensor Noise,open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_0_noise_27,perturbation,30,True,-1,-1,17,17,-1,-1,-1,-1,-1,-1,-1,-1
41aa5d125a416d465450361c,plus,Language Instructions,put_the_bowl_on_the_plate_language_46_view_0_0_100_0_0_initstate_0,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8dac68f3d3036233ae90779f,plus,Objects Layout,put_the_bowl_on_the_plate_add_15,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
429d9a3cb5d0046c0ca30c45,plus,Light Conditions,open_the_top_drawer_and_put_the_bowl_inside_light_30,perturbation,19,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
b3eefb9004091df20c6faf31,plus,Robot Initial States,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_290,perturbation,30,True,-1,-1,24,24,28,28,13,-1,28,-1,28,-1
9ab20bd2184a96d6c54e4f42,plus,Language Instructions,put_the_cream_cheese_in_the_bowl_language_43_view_0_0_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39990d756d85dfda096994f8,plus,Objects Layout,turn_on_the_stove_add_26,perturbation,7,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
01bd12e1e4986160d25679b1,plus,Background Textures,open_the_middle_drawer_of_the_cabinet_table_15,perturbation,13,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40b0012e0ff085ae18e2ec4d,plus,Language Instructions,put_the_bowl_on_the_plate_language_17_view_0_0_100_0_0_initstate_0,perturbation,19,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
01edc340af324c74e16f9481,plus,Background Textures,open_the_top_drawer_and_put_the_bowl_inside_tb_3,perturbation,17,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e87a9c7e2673537e06541d73,plus,Light Conditions,put_the_wine_bottle_on_the_rack_light_36,perturbation,13,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
268a6c75aa2288602d98c215,plus,Robot Initial States,turn_on_the_stove_view_0_0_100_0_0_initstate_258,perturbation,13,False,-1,-1,9,9,-1,-1,-1,-1,-1,-1,-1,-1
a025a768643240553ea70729,plus,Background Textures,put_the_cream_cheese_in_the_bowl_tb_1,perturbation,30,True,-1,-1,25,25,-1,-1,-1,-1,-1,-1,-1,-1
859252860ee7f197839fb5ae,plus,Background Textures,put_the_bowl_on_top_of_the_cabinet_tb_21,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21cf5e4ea973d471a33883d9,plus,Camera Viewpoints,turn_on_the_stove_view_0_0_100_354_10_initstate_0,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cb24707010f2b8d1c3c656fc,plus,Background Textures,put_the_wine_bottle_on_the_rack_table_13,perturbation,30,True,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,23,-1
3bf08e3290d8c18ab3e96899,plus,Background Textures,put_the_bowl_on_the_stove_table_5,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4ee99a7ef50905ce692ae15e,plus,Robot Initial States,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_325,perturbation,30,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bec384ac4b2dd226ccc66430,plus,Camera Viewpoints,put_the_cream_cheese_in_the_bowl_view_306_0_100_0_0_initstate_0,perturbation,12,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
b72b245d6c9882b7157e2614,plus,Robot Initial States,open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_144,perturbation,30,True,-1,-1,11,10,-1,-1,-1,-1,-1,-1,-1,-1
23a09d12db295f144ccb8b7c,plus,Language Instructions,turn_on_the_stove_language_5_view_0_0_100_0_0_initstate_0,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
98f8aa103a969b089f6cfb5f,plus,Objects Layout,put_the_wine_bottle_on_the_rack_moved_level4_sample1,perturbation,30,True,29,29,29,29,28,29,27,29,29,-1,28,-1
d707080191bcb4de6c101326,plus,Camera Viewpoints,put_the_bowl_on_top_of_the_cabinet_view_74_0_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
604bd445d31e72fc91c3c946,plus,Objects Layout,put_the_bowl_on_top_of_the_cabinet_add_28,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39eb700e5dd79047e562ffed,plus,Sensor Noise,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_18,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
79d4ea2735e1840ed4120f8d,plus,Light Conditions,put_the_wine_bottle_on_top_of_the_cabinet_light_4,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8fd6e4b77cf32ed949b9806d,plus,Robot Initial States,put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_429,perturbation,30,True,-1,-1,29,28,20,-1,20,-1,-1,-1,20,-1
100409d46878fab9a7901616,plus,Language Instructions,put_the_wine_bottle_on_the_rack_language_40_view_0_0_100_0_0_initstate_0,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1e074935693f84f6c54b405a,plus,Robot Initial States,put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_57,perturbation,11,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
251798ed1538928e448164fb,plus,Language Instructions,turn_on_the_stove_language_3_view_0_0_100_0_0_initstate_0,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
998d598464750c937829499c,plus,Light Conditions,open_the_middle_drawer_of_the_cabinet_light_18,perturbation,13,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6d4a4a751639ecbf3ca45a3f,plus,Objects Layout,put_the_cream_cheese_in_the_bowl_add_18,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e05d2b4c1dcdcb07807c0f77,plus,Objects Layout,open_the_middle_drawer_of_the_cabinet_moved_level1_sample2,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fda082c1ec5643f762a93c04,plus,Background Textures,put_the_bowl_on_top_of_the_cabinet_table_19,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bb3913d4ca524e9fa07811bf,plus,Light Conditions,put_the_bowl_on_top_of_the_cabinet_light_40,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ae366d809a4e11eaab1c9da7,plus,Camera Viewpoints,put_the_wine_bottle_on_top_of_the_cabinet_view_39_0_100_0_0_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3b59d8858d038fec3b3860fb,plus,Sensor Noise,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_8,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7c34295b2dff75cdd43e9ae0,plus,Light Conditions,put_the_bowl_on_top_of_the_cabinet_light_44,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
146a7fd004ba893a74abb956,plus,Background Textures,open_the_top_drawer_and_put_the_bowl_inside_tb_4,perturbation,17,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31f71b5c41f1a97b90f8366c,plus,Language Instructions,push_the_plate_to_the_front_of_the_stove_language_32_view_0_0_100_0_0_initstate_0,perturbation,30,True,-1,-1,22,22,26,-1,22,-1,-1,-1,26,-1
07a22064c4b39ca8a1cd50f8,plus,Sensor Noise,open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_13,perturbation,12,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6ee10ab98b725d1f75438467,plus,Light Conditions,turn_on_the_stove_light_5,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2ee7ac983e7f1c4234c5124b,plus,Sensor Noise,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_40,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1baa50759f3522debeb41ecd,plus,Sensor Noise,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_25,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
be37103aba17f7a38df378eb,plus,Robot Initial States,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_95,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e403862f8703a22442cfc8f8,plus,Objects Layout,open_the_top_drawer_and_put_the_bowl_inside_add_25,perturbation,19,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
76a6b71f25d5791a2e7f28bf,plus,Objects Layout,put_the_bowl_on_the_plate_add_26,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f5ff1927477675cbd3a57825,plus,Objects Layout,put_the_bowl_on_top_of_the_cabinet_add_30,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6a99d98a3434a151eac6c483,plus,Background Textures,put_the_bowl_on_the_plate_tb_20,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
91cdd6964c9981009dd932e7,plus,Sensor Noise,put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_47,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
d91d8c217c043f9f331d63cd,plus,Robot Initial States,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_30,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1b6cc7d2ce122ce76ae7f2dd,plus,Sensor Noise,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_33,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6608166b75eeed7110bfa886,plus,Light Conditions,put_the_wine_bottle_on_top_of_the_cabinet_light_34,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4709f3ad18d7fe140a379be3,plus,Light Conditions,put_the_wine_bottle_on_top_of_the_cabinet_light_2,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e2d74a0c5b4ae79f939b5c2d,plus,Background Textures,put_the_wine_bottle_on_the_rack_table_27,perturbation,13,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6183f286c8eb97f2e2106ad9,plus,Sensor Noise,open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_38,perturbation,13,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
459007b38d173b07dc0aeacc,plus,Sensor Noise,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_28,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8a6c1efb05892b0f21c78045,plus,Robot Initial States,put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_170,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cda4bac339f7794812427f48,plus,Sensor Noise,put_the_bowl_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_23,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adaf3f09e76eb21355796e4f,plus,Robot Initial States,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_353,perturbation,30,True,14,14,14,14,15,15,15,15,14,-1,15,-1
153721584fcc0be7b17a9a73,plus,Language Instructions,open_the_top_drawer_and_put_the_bowl_inside_language_42_view_0_0_100_0_0_initstate_0,perturbation,30,True,-1,-1,20,16,15,-1,-1,-1,-1,-1,15,-1
b5e7cea9906a78433df88189,plus,Objects Layout,push_the_plate_to_the_front_of_the_stove_moved_level3_sample3,perturbation,30,True,10,10,10,10,9,10,9,9,10,-1,9,-1
ff483c3b11740415822ad69a,plus,Camera Viewpoints,put_the_bowl_on_the_stove_view_0_0_100_4_10_initstate_0,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6f04efcc3636305e7800b0c8,plus,Camera Viewpoints,push_the_plate_to_the_front_of_the_stove_view_290_15_100_0_0_initstate_0,perturbation,14,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1899e0f2756fcca586fbc1b5,plus,Sensor Noise,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_45,perturbation,9,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
a0777bd1de3ff7c7edc09404,plus,Language Instructions,put_the_cream_cheese_in_the_bowl_language_23_view_0_0_100_0_0_initstate_0,perturbation,30,True,25,25,11,11,14,14,15,24,24,-1,14,-1
fdc86c544516dd9610410da2,plus,Light Conditions,open_the_top_drawer_and_put_the_bowl_inside_light_38,perturbation,30,True,-1,-1,17,17,-1,-1,-1,-1,-1,-1,-1,-1
07bcd96c2f8b4de1d75cc121,plus,Objects Layout,put_the_wine_bottle_on_the_rack_moved_level3_sample1,perturbation,30,True,-1,-1,29,29,29,-1,-1,-1,-1,-1,29,-1
947855d28e57275e65da5b47,plus,Light Conditions,put_the_bowl_on_the_plate_light_13,perturbation,8,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
d9e3e990e9c1526ddb1f68f9,plus,Background Textures,push_the_plate_to_the_front_of_the_stove_table_17,perturbation,16,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
