calibration,method,suite,task,query,auc,ac_auc,v82_auc,delta_ac,delta_v82,failures,successes
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,17,0.1111111111111111,0.16666666666666666,0.2222222222222222,-0.05555555555555555,-0.1111111111111111,18,1
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,17,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.0,-0.05555555555555555,18,1
episode,ac,libero_goal,libero_goal/put_the_bowl_on_the_plate,18,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.0,-0.22222222222222224,18,1
episode,ac_st_margin,libero_goal,libero_goal/put_the_bowl_on_the_plate,18,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.0,-0.22222222222222224,18,1
episode,gap,libero_goal,libero_goal/put_the_bowl_on_the_plate,18,0.3333333333333333,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.055555555555555525,18,1
episode,state_relative_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,18,0.1111111111111111,0.05555555555555555,0.2777777777777778,0.05555555555555555,-0.16666666666666669,18,1
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,18,0.1111111111111111,0.05555555555555555,0.2777777777777778,0.05555555555555555,-0.16666666666666669,18,1
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,18,0.16666666666666666,0.05555555555555555,0.2777777777777778,0.1111111111111111,-0.11111111111111113,18,1
episode,ac,libero_goal,libero_goal/put_the_bowl_on_the_plate,19,0.16666666666666666,0.16666666666666666,0.4444444444444444,0.0,-0.2777777777777778,18,1
episode,ac_st_margin,libero_goal,libero_goal/put_the_bowl_on_the_plate,19,0.16666666666666666,0.16666666666666666,0.4444444444444444,0.0,-0.2777777777777778,18,1
episode,gap,libero_goal,libero_goal/put_the_bowl_on_the_plate,19,0.3888888888888889,0.16666666666666666,0.4444444444444444,0.22222222222222224,-0.055555555555555525,18,1
episode,state_relative_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,19,0.05555555555555555,0.16666666666666666,0.4444444444444444,-0.1111111111111111,-0.38888888888888884,18,1
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,19,0.05555555555555555,0.16666666666666666,0.4444444444444444,-0.1111111111111111,-0.38888888888888884,18,1
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,19,0.1111111111111111,0.16666666666666666,0.4444444444444444,-0.05555555555555555,-0.3333333333333333,18,1
episode,ac,libero_goal,libero_goal/put_the_bowl_on_the_plate,20,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.0,-0.2222222222222222,18,1
episode,ac_st_margin,libero_goal,libero_goal/put_the_bowl_on_the_plate,20,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.0,-0.2222222222222222,18,1
episode,gap,libero_goal,libero_goal/put_the_bowl_on_the_plate,20,0.3333333333333333,0.5555555555555556,0.7777777777777778,-0.22222222222222227,-0.4444444444444445,18,1
episode,state_relative_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,20,0.16666666666666666,0.5555555555555556,0.7777777777777778,-0.38888888888888895,-0.6111111111111112,18,1
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,20,0.16666666666666666,0.5555555555555556,0.7777777777777778,-0.38888888888888895,-0.6111111111111112,18,1
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,20,0.16666666666666666,0.5555555555555556,0.7777777777777778,-0.38888888888888895,-0.6111111111111112,18,1
episode,ac,libero_goal,libero_goal/put_the_bowl_on_the_plate,21,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.0,-0.11111111111111116,18,1
episode,ac_st_margin,libero_goal,libero_goal/put_the_bowl_on_the_plate,21,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.0,-0.11111111111111116,18,1
episode,gap,libero_goal,libero_goal/put_the_bowl_on_the_plate,21,0.16666666666666666,0.6666666666666666,0.7777777777777778,-0.5,-0.6111111111111112,18,1
episode,state_relative_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,21,0.3333333333333333,0.6666666666666666,0.7777777777777778,-0.3333333333333333,-0.4444444444444445,18,1
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,21,0.2222222222222222,0.6666666666666666,0.7777777777777778,-0.4444444444444444,-0.5555555555555556,18,1
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,21,0.2222222222222222,0.6666666666666666,0.7777777777777778,-0.4444444444444444,-0.5555555555555556,18,1
episode,ac,libero_goal,libero_goal/put_the_bowl_on_the_plate,22,0.6666666666666666,0.6666666666666666,0.7222222222222222,0.0,-0.05555555555555558,18,1
episode,ac_st_margin,libero_goal,libero_goal/put_the_bowl_on_the_plate,22,0.6666666666666666,0.6666666666666666,0.7222222222222222,0.0,-0.05555555555555558,18,1
episode,gap,libero_goal,libero_goal/put_the_bowl_on_the_plate,22,0.4444444444444444,0.6666666666666666,0.7222222222222222,-0.2222222222222222,-0.2777777777777778,18,1
episode,state_relative_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,22,0.5,0.6666666666666666,0.7222222222222222,-0.16666666666666663,-0.2222222222222222,18,1
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,22,0.3888888888888889,0.6666666666666666,0.7222222222222222,-0.27777777777777773,-0.3333333333333333,18,1
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,22,0.4444444444444444,0.6666666666666666,0.7222222222222222,-0.2222222222222222,-0.2777777777777778,18,1
episode,ac,libero_goal,libero_goal/put_the_bowl_on_the_plate,23,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.0,0.2222222222222222,18,1
episode,ac_st_margin,libero_goal,libero_goal/put_the_bowl_on_the_plate,23,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.0,0.2222222222222222,18,1
episode,gap,libero_goal,libero_goal/put_the_bowl_on_the_plate,23,0.6111111111111112,0.8888888888888888,0.6666666666666666,-0.2777777777777777,-0.05555555555555547,18,1
episode,state_relative_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,23,0.7777777777777778,0.8888888888888888,0.6666666666666666,-0.11111111111111105,0.11111111111111116,18,1
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,23,0.6111111111111112,0.8888888888888888,0.6666666666666666,-0.2777777777777777,-0.05555555555555547,18,1
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,23,0.5,0.8888888888888888,0.6666666666666666,-0.38888888888888884,-0.16666666666666663,18,1
episode,ac,libero_goal,libero_goal/put_the_bowl_on_the_plate,24,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.0,0.05555555555555558,18,1
episode,ac_st_margin,libero_goal,libero_goal/put_the_bowl_on_the_plate,24,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.0,0.05555555555555558,18,1
episode,gap,libero_goal,libero_goal/put_the_bowl_on_the_plate,24,0.8888888888888888,0.9444444444444444,0.8888888888888888,-0.05555555555555558,0.0,18,1
episode,state_relative_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,24,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.0,0.05555555555555558,18,1
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,24,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.0,0.05555555555555558,18,1
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,24,0.8888888888888888,0.9444444444444444,0.8888888888888888,-0.05555555555555558,0.0,18,1
episode,ac,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.5346506300114547,0.5346506300114547,0.4415807560137457,0.0,0.09306987399770905,9,388
episode,ac_st_margin,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.5346506300114547,0.5346506300114547,0.4415807560137457,0.0,0.09306987399770905,9,388
episode,gap,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.8012600229095075,0.5346506300114547,0.4415807560137457,0.26660939289805274,0.3596792668957618,9,388
episode,state_relative_low,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.6239977090492554,0.5346506300114547,0.4415807560137457,0.0893470790378007,0.18241695303550975,9,388
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.5753150057273768,0.5346506300114547,0.4415807560137457,0.040664375715922074,0.13373424971363113,9,388
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.6844215349369989,0.5346506300114547,0.4415807560137457,0.14977090492554412,0.24284077892325318,9,388
episode,ac,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.7154471544715447,0.7154471544715447,0.4905149051490515,0.0,0.22493224932249323,9,41
episode,ac_st_margin,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.7154471544715447,0.7154471544715447,0.4905149051490515,0.0,0.22493224932249323,9,41
episode,gap,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.7317073170731707,0.7154471544715447,0.4905149051490515,0.016260162601625994,0.24119241192411922,9,41
episode,state_relative_low,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.6205962059620597,0.7154471544715447,0.4905149051490515,-0.09485094850948506,0.13008130081300817,9,41
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.4037940379403794,0.7154471544715447,0.4905149051490515,-0.31165311653116534,-0.08672086720867211,9,41
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.5392953929539296,0.7154471544715447,0.4905149051490515,-0.17615176151761514,0.04878048780487809,9,41
episode,ac,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.5578029141104295,0.5578029141104295,0.740989263803681,0.0,-0.18318634969325154,16,326
episode,ac_st_margin,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.5578029141104295,0.5578029141104295,0.740989263803681,0.0,-0.18318634969325154,16,326
episode,gap,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.4959739263803681,0.5578029141104295,0.740989263803681,-0.0618289877300614,-0.24501533742331294,16,326
episode,state_relative_low,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.5661426380368099,0.5578029141104295,0.740989263803681,0.008339723926380382,-0.17484662576687116,16,326
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.43328220858895705,0.5578029141104295,0.740989263803681,-0.12452070552147243,-0.30770705521472397,16,326
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.5611579754601227,0.5578029141104295,0.740989263803681,0.0033550613496932113,-0.17983128834355833,16,326
episode,ac,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.9423076923076923,0.9423076923076923,0.5721153846153846,0.0,0.3701923076923077,16,26
episode,ac_st_margin,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.9423076923076923,0.9423076923076923,0.5721153846153846,0.0,0.3701923076923077,16,26
episode,gap,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.1875,0.9423076923076923,0.5721153846153846,-0.7548076923076923,-0.3846153846153846,16,26
episode,state_relative_low,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.3076923076923077,0.9423076923076923,0.5721153846153846,-0.6346153846153846,-0.26442307692307687,16,26
episode,state_absolute_low,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.07692307692307693,0.9423076923076923,0.5721153846153846,-0.8653846153846154,-0.49519230769230765,16,26
episode,raw_gap_low,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.04567307692307692,0.9423076923076923,0.5721153846153846,-0.8966346153846154,-0.5264423076923077,16,26
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.9754417490266547,0.9754417490266547,0.988020365378856,0.0,-0.012578616352201255,9,371
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.9754417490266547,0.9754417490266547,0.988020365378856,0.0,-0.012578616352201255,9,371
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.8951781970649895,0.9754417490266547,0.988020365378856,-0.08026355196166524,-0.09284216831386649,9,371
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.9167415393830488,0.9754417490266547,0.988020365378856,-0.058700209643605894,-0.07127882599580715,9,371
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.5822102425876011,0.9754417490266547,0.988020365378856,-0.3932315064390536,-0.40581012279125483,9,371
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.8766097634022162,0.9754417490266547,0.988020365378856,-0.09883198562443851,-0.11141060197663977,9,371
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.9290322580645162,0.9290322580645162,0.9168458781362007,0.0,0.012186379928315505,9,155
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.9290322580645162,0.9290322580645162,0.9168458781362007,0.0,0.012186379928315505,9,155
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.6774193548387096,0.9290322580645162,0.9168458781362007,-0.25161290322580654,-0.23942652329749103,9,155
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.8150537634408602,0.9290322580645162,0.9168458781362007,-0.11397849462365595,-0.10179211469534044,9,155
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.24516129032258063,0.9290322580645162,0.9168458781362007,-0.6838709677419356,-0.6716845878136201,9,155
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.4229390681003584,0.9290322580645162,0.9168458781362007,-0.5060931899641578,-0.49390681003584225,9,155
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.5972222222222222,0.5972222222222222,0.5694444444444444,0.0,0.02777777777777779,9,8
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.5972222222222222,0.5972222222222222,0.5694444444444444,0.0,0.02777777777777779,9,8
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.4583333333333333,0.5972222222222222,0.5694444444444444,-0.1388888888888889,-0.1111111111111111,9,8
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.5694444444444444,0.5972222222222222,0.5694444444444444,-0.02777777777777779,0.0,9,8
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.2361111111111111,0.5972222222222222,0.5694444444444444,-0.3611111111111111,-0.3333333333333333,9,8
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.4027777777777778,0.5972222222222222,0.5694444444444444,-0.19444444444444442,-0.16666666666666663,9,8
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.5,0.5,0.2037037037037037,0.0,0.2962962962962963,9,6
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.5,0.5,0.2037037037037037,0.0,0.2962962962962963,9,6
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.48148148148148145,0.5,0.2037037037037037,-0.018518518518518545,0.2777777777777778,9,6
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.8333333333333334,0.5,0.2037037037037037,0.33333333333333337,0.6296296296296297,9,6
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.24074074074074073,0.5,0.2037037037037037,-0.2592592592592593,0.037037037037037035,9,6
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.4074074074074074,0.5,0.2037037037037037,-0.09259259259259262,0.2037037037037037,9,6
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.5555555555555556,0.5555555555555556,0.12962962962962962,0.0,0.42592592592592593,9,6
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.5555555555555556,0.5555555555555556,0.12962962962962962,0.0,0.42592592592592593,9,6
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.6481481481481481,0.5555555555555556,0.12962962962962962,0.09259259259259256,0.5185185185185185,9,6
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.7037037037037037,0.5555555555555556,0.12962962962962962,0.14814814814814814,0.5740740740740741,9,6
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.35185185185185186,0.5555555555555556,0.12962962962962962,-0.20370370370370372,0.22222222222222224,9,6
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.46296296296296297,0.5555555555555556,0.12962962962962962,-0.09259259259259262,0.33333333333333337,9,6
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.7777777777777778,0.7777777777777778,0.28888888888888886,0.0,0.48888888888888893,9,5
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.7777777777777778,0.7777777777777778,0.28888888888888886,0.0,0.48888888888888893,9,5
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.4444444444444444,0.7777777777777778,0.28888888888888886,-0.33333333333333337,0.15555555555555556,9,5
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.8222222222222222,0.7777777777777778,0.28888888888888886,0.0444444444444444,0.5333333333333333,9,5
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.4222222222222222,0.7777777777777778,0.28888888888888886,-0.35555555555555557,0.13333333333333336,9,5
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.5777777777777777,0.7777777777777778,0.28888888888888886,-0.20000000000000007,0.28888888888888886,9,5
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,1.0,1.0,0.4,0.0,0.6,9,5
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,1.0,1.0,0.4,0.0,0.6,9,5
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,0.7333333333333333,1.0,0.4,-0.2666666666666667,0.33333333333333326,9,5
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,0.4666666666666667,1.0,0.4,-0.5333333333333333,0.06666666666666665,9,5
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,0.1111111111111111,1.0,0.4,-0.8888888888888888,-0.2888888888888889,9,5
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,0.2,1.0,0.4,-0.8,-0.2,9,5
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,1.0,1.0,0.37777777777777777,0.0,0.6222222222222222,9,5
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,1.0,1.0,0.37777777777777777,0.0,0.6222222222222222,9,5
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,0.6,1.0,0.37777777777777777,-0.4,0.2222222222222222,9,5
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,0.5333333333333333,1.0,0.37777777777777777,-0.4666666666666667,0.15555555555555556,9,5
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,0.13333333333333333,1.0,0.37777777777777777,-0.8666666666666667,-0.24444444444444444,9,5
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,0.26666666666666666,1.0,0.37777777777777777,-0.7333333333333334,-0.1111111111111111,9,5
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,1.0,1.0,0.4,0.0,0.6,9,5
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,1.0,1.0,0.4,0.0,0.6,9,5
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,0.4444444444444444,1.0,0.4,-0.5555555555555556,0.0444444444444444,9,5
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,0.4666666666666667,1.0,0.4,-0.5333333333333333,0.06666666666666665,9,5
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,0.1111111111111111,1.0,0.4,-0.8888888888888888,-0.2888888888888889,9,5
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,0.4666666666666667,1.0,0.4,-0.5333333333333333,0.06666666666666665,9,5
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,1.0,1.0,0.6111111111111112,0.0,0.38888888888888884,9,4
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,1.0,1.0,0.6111111111111112,0.0,0.38888888888888884,9,4
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,0.5,1.0,0.6111111111111112,-0.5,-0.11111111111111116,9,4
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,0.5,1.0,0.6111111111111112,-0.5,-0.11111111111111116,9,4
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,0.25,1.0,0.6111111111111112,-0.75,-0.36111111111111116,9,4
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,0.4722222222222222,1.0,0.6111111111111112,-0.5277777777777778,-0.13888888888888895,9,4
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,1.0,1.0,0.6666666666666666,0.0,0.33333333333333337,9,1
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,1.0,1.0,0.6666666666666666,0.0,0.33333333333333337,9,1
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,0.6666666666666666,1.0,0.6666666666666666,-0.33333333333333337,0.0,9,1
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,1.0,1.0,0.6666666666666666,0.0,0.33333333333333337,9,1
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,0.6666666666666666,1.0,0.6666666666666666,-0.33333333333333337,0.0,9,1
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,0.7777777777777778,1.0,0.6666666666666666,-0.2222222222222222,0.11111111111111116,9,1
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.0,0.6666666666666666,9,1
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.0,0.6666666666666666,9,1
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,0.7777777777777778,0.8888888888888888,0.2222222222222222,-0.11111111111111105,0.5555555555555556,9,1
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,1.0,0.8888888888888888,0.2222222222222222,0.11111111111111116,0.7777777777777778,9,1
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,0.7777777777777778,0.8888888888888888,0.2222222222222222,-0.11111111111111105,0.5555555555555556,9,1
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.0,0.6666666666666666,9,1
episode,ac,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.0,0.2222222222222222,9,1
episode,ac_st_margin,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.0,0.2222222222222222,9,1
episode,gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,0.6666666666666666,0.8888888888888888,0.6666666666666666,-0.2222222222222222,0.0,9,1
episode,state_relative_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,1.0,0.8888888888888888,0.6666666666666666,0.11111111111111116,0.33333333333333337,9,1
episode,state_absolute_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,0.6666666666666666,0.8888888888888888,0.6666666666666666,-0.2222222222222222,0.0,9,1
episode,raw_gap_low,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,1.0,0.8888888888888888,0.6666666666666666,0.11111111111111116,0.33333333333333337,9,1
episode,ac,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,8,0.2656641604010025,0.2656641604010025,0.02506265664160401,0.0,0.24060150375939848,1,399
episode,ac_st_margin,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,8,0.2656641604010025,0.2656641604010025,0.02506265664160401,0.0,0.24060150375939848,1,399
episode,gap,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,8,0.5989974937343359,0.2656641604010025,0.02506265664160401,0.33333333333333337,0.5739348370927319,1,399
episode,state_relative_low,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,8,0.656641604010025,0.2656641604010025,0.02506265664160401,0.39097744360902253,0.631578947368421,1,399
episode,state_absolute_low,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,8,0.7518796992481203,0.2656641604010025,0.02506265664160401,0.48621553884711777,0.7268170426065163,1,399
episode,raw_gap_low,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,8,0.6942355889724311,0.2656641604010025,0.02506265664160401,0.4285714285714286,0.6691729323308271,1,399
episode,ac,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,9,0.3157894736842105,0.3157894736842105,0.11027568922305764,0.0,0.20551378446115287,1,399
episode,ac_st_margin,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,9,0.3157894736842105,0.3157894736842105,0.11027568922305764,0.0,0.20551378446115287,1,399
episode,gap,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,9,0.3609022556390977,0.3157894736842105,0.11027568922305764,0.045112781954887216,0.2506265664160401,1,399
episode,state_relative_low,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,9,0.47117794486215536,0.3157894736842105,0.11027568922305764,0.15538847117794485,0.3609022556390977,1,399
episode,state_absolute_low,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,9,0.42857142857142855,0.3157894736842105,0.11027568922305764,0.11278195488721804,0.3182957393483709,1,399
episode,raw_gap_low,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,9,0.46115288220551376,0.3157894736842105,0.11027568922305764,0.14536340852130325,0.3508771929824561,1,399
episode,ac,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,10,0.08270676691729323,0.08270676691729323,0.05513784461152882,0.0,0.02756892230576441,1,399
episode,ac_st_margin,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,10,0.08270676691729323,0.08270676691729323,0.05513784461152882,0.0,0.02756892230576441,1,399
episode,gap,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,10,0.45614035087719296,0.08270676691729323,0.05513784461152882,0.37343358395989973,0.40100250626566414,1,399
episode,state_relative_low,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,10,0.42355889724310775,0.08270676691729323,0.05513784461152882,0.3408521303258145,0.3684210526315789,1,399
